"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,       1.345233054,       4.440805013,       3.189685791,       7.398423276,      -4.133384458
          0,           0,           1,       1.324460158,       4.418066711,       3.129164984,       7.374799668,      -4.188877686
          0,           0,           2,       1.300670211,       4.391991502,       3.084180878,       7.347815559,      -4.226348237
          0,           0,           3,       1.272644548,        4.36125467,       3.050732491,       7.316091393,      -4.249902961
          0,           0,           4,       1.239088146,       4.324458016,       3.025692155,       7.278195403,      -4.263314891
          0,           0,           5,       1.198758865,       4.280330715,       3.006651401,       7.232864826,      -4.269670684
          0,           0,           6,       1.151317277,       4.228887139,       2.991839127,       7.180268281,      -4.271252289
          0,           0,           7,       1.100627753,       4.175620614,        2.98003289,       7.126457248,      -4.269745758
          0,           0,           8,       1.059206816,       4.134939215,       2.970433362,       7.086270087,      -4.266369788
          0,           0,           9,       1.029480688,       4.108639381,       2.962653184,       7.061064209,       -4.26193629
          0,           0,          10,       1.009851567,       4.093581949,       2.956490797,       7.047113685,      -4.257029334
          0,           0,          11,       0.997447204,       4.085493935,       2.951536471,       7.039779223,      -4.252126518
          0,           0,          12,      0.9892572429,       4.080678897,       2.948037306,       7.035306599,      -4.247454718
          0,           0,          13,      0.9829721849,       4.076768695,       2.946484671,       7.031447584,      -4.243052515
          0,           0,          14,      0.9771839403,       4.072595422,       2.947074804,       7.027189315,      -4.238855597
          0,           0,          15,      0.9712007531,       4.067751899,       2.949708022,       7.022240073,      -4.234740318
          0,           0,          16,      0.9647739157,       4.062204163,        2.95403255,       7.016625469,      -4.230558209
          0,           0,          17,      0.9578821518,       4.056055994,       2.959556317,       7.010467083,      -4.226162335
          0,           0,          18,      0.9505985815,       4.049437564,       2.965706337,       7.003891475,      -4.221430468
          0,           0,          19,      0.9430252602,       4.042468229,        2.97196979,       6.997009516,       -4.21627384
          0,           0,          20,      0.9352643535,       4.035250936,       2.977922951,       6.989919007,      -4.210645439
          0,           0,          21,      0.9274093949,       4.027876263,       2.983282228,       6.982710772,      -4.204541875
          0,           0,          22,      0.9195423488,       4.020424522,        2.98790174,       6.975468547,      -4.197998585
          0,           0,          23,      0.9117330876,       4.012965114,       2.991778158,       6.968265672,      -4.191071174
          0,           0,          24,      0.9040381519,       4.005554647,       2.994995633,       6.961161049,      -4.183857824
          0,           0,          25,      0.8965011752,       3.998236849,       2.997696914,       6.954198984,       -4.17646636
          0,           0,          26,       0.889152601,        3.99104381,       3.000008434,       6.947410488,       -4.16900551
          0,           0,          27,      0.8820118477,        3.98399896,       3.002022571,       6.940817106,      -4.161566075
          0,           0,          28,      0.8750900211,       3.977119955,       3.003797126,       6.934434346,      -4.154243966
          0,           0,          29,      0.8683913264,       3.970420329,       3.005328512,       6.928272543,      -4.147108546
          0,           0,          30,      0.8619178719,       3.963911377,       3.006625762,       6.922339512,      -4.140208177
          0,           0,          31,      0.8556687434,        3.95760072,       3.007687028,       6.916638308,      -4.133573253
          0,           0,          32,      0.8496389421,       3.951491139,       3.008475691,       6.911165547,      -4.127221102
          0,           0,          33,      0.8438245073,       3.945582257,       3.009031841,       6.905915749,      -4.121154714
          0,           0,          34,      0.8382194037,       3.939869567,        3.00940348,       6.900879949,      -4.115367469
          0,           0,          35,      0.8328145365,       3.934344693,       3.009635031,       6.896046272,      -4.109846946
          0,           0,          36,      0.8275997828,       3.928997322,       3.009794893,        6.89140272,      -4.104586733
          0,           0,          37,      0.8225635701,       3.923816087,       3.009949155,       6.886937282,      -4.099574925
