30 0
0.052845	1.0005
0.10567	1.0019
0.15847	1.0042
0.21122	1.0074
0.2639	1.0116
0.3165	1.0167
0.369	1.0228
0.42138	1.0297
0.47364	1.0376
0.52575	1.0464
0.57769	1.0561
0.62946	1.0668
0.68103	1.0783
0.73239	1.0908
0.78352	1.1041
1.1158	1.1909
1.73	1.3398
2.0668	1.4152
2.3819	1.4799
2.6895	1.5374
2.9965	1.5893
3.3071	1.6362
3.6239	1.6783
3.9492	1.7157
4.2846	1.7483
4.6316	1.7758
4.9916	1.7981
5.3657	1.8145
5.7554	1.8248
6.1618	1.8284
