"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,     -0.3017298655,       1.366328733,       1.230072563,         5.8771743,      -5.274694364
          0,           0,           1,     -0.3016901891,       2.135500641,       1.665621566,       5.754483057,      -5.365588904
          0,           0,           2,     -0.3001860018,       2.383576295,       1.860304733,       5.668023293,      -5.412301972
          0,           0,           3,     -0.2974503101,       2.512618143,        1.95289997,       5.638044247,      -5.432449708
          0,           0,           4,      -0.293692195,       2.591844558,       1.999364545,        5.65389762,      -5.440981005
          0,           0,           5,      -0.288483472,        2.64356296,       2.019468902,       5.685529017,      -5.444967779
          0,           0,           6,     -0.2808559229,       2.679656292,       2.022384952,       5.715622873,      -5.446943506
          0,           0,           7,     -0.2700482915,       2.707846658,        2.01320512,       5.740130418,      -5.447868514
          0,           0,           8,     -0.2561502795,        2.73295665,        1.99521588,       5.760246138,      -5.448353868
          0,           0,           9,      -0.240171816,       2.757237638,       1.970852911,       5.778013389,      -5.448933753
          0,           0,          10,     -0.2236016014,       2.780978242,        1.94218954,       5.794702199,      -5.450027725
          0,           0,          11,      -0.207854875,       2.803467524,       1.911182576,         5.8105799,      -5.451883407
          0,           0,          12,     -0.1939295514,       2.823860132,       1.879765269,       5.825304307,      -5.454574577
          0,           0,          13,     -0.1823253613,       2.841638716,       1.849798417,       5.838409451,      -5.458041328
          0,           0,          14,     -0.1731289075,       2.856705221,       1.822894014,       5.849605024,      -5.462142695
          0,           0,          15,     -0.1661575378,       2.869275044,       1.800168839,       5.858855386,      -5.466701852
          0,           0,          16,     -0.1610964588,       2.879719892,       1.782053285,       5.866323027,      -5.471537512
          0,           0,          17,     -0.1576009708,       2.888436263,       1.768267788,       5.872268207,      -5.476478401
          0,           0,          18,     -0.1553547551,       2.895770718,       1.758010864,       5.876966657,      -5.481372338
          0,           0,          19,     -0.1540941568,       2.901993376,       1.750204997,       5.880661213,      -5.486091317
          0,           0,          20,     -0.1536085094,       2.907304276,       1.743787708,       5.883546011,      -5.490529042
          0,           0,          21,     -0.1537256853,       2.911859715,       1.737848819,        5.88577881,      -5.494602711
          0,           0,          22,     -0.1543000653,       2.915791498,       1.731699381,       5.887493457,      -5.498253557
          0,           0,          23,     -0.1552037265,       2.919217677,        1.72489977,       5.888809438,      -5.501446682
          0,           0,          24,     -0.1563260746,       2.922242192,       1.717193788,       5.889831987,      -5.504169612
          0,           0,          25,     -0.1575752218,       2.924950447,       1.708477478,       5.890648109,      -5.506429154
          0,           0,          26,     -0.1588796297,       2.927405595,       1.698755828,       5.891322262,      -5.508246989
          0,           0,          27,     -0.1601870915,        2.92964931,       1.688105573,       5.891895951,      -5.509654857
          0,           0,          28,     -0.1614606249,        2.93170735,       1.676646535,       5.892392379,      -5.510690377
          0,           0,          29,     -0.1626726913,       2.933597528,       1.664521531,       5.892824294,       -5.51139411
          0,           0,          30,     -0.1637999733,       2.935336829,       1.651883925,       5.893201818,      -5.511807896
          0,           0,          31,     -0.1648205198,       2.936945197,       1.638891089,       5.893537388,       -5.51197399
          0,           0,          32,     -0.1657138121,        2.93844532,       1.625700112,       5.893846663,      -5.511934375
          0,           0,          33,     -0.1664629961,       2.939859547,       1.612464087,       5.894146143,      -5.511729786
          0,           0,          34,      -0.167057802,        2.94120589,       1.599328364,       5.894449425,      -5.511398355
          0,           0,          35,     -0.1674966831,       2.942495007,       1.586426596,       5.894764058,      -5.510974153
          0,           0,          36,     -0.1677872507,       2.943729267,       1.573876936,       5.895090304,      -5.510486051
          0,           0,          37,     -0.1679448533,       2.944904023,       1.561779213,       5.895422071,      -5.509958368
          0,           0,          38,     -0.1679907175,       2.946008994,       1.550145531,       5.895747392,       -5.50940726
          0,           0,          39,     -0.1679462344,       2.947035888,       1.539160338,       5.896058021,      -5.508846561
          0,           0,          40,     -0.1678337097,       2.947975251,       1.528833987,       5.896343356,      -5.508287042
          0,           0,          41,     -0.1676733418,       2.948820256,       1.519158461,       5.896595178,      -5.507737628
          0,           0,          42,     -0.1674827765,       2.949566865,       1.510102153,       5.896807634,      -5.507206597
          0,           0,          43,     -0.1672766695,       2.950213799,       1.501625716,       5.896976884,      -5.506700984
          0,           0,          44,     -0.1670694184,       2.950759605,       1.493721689,       5.897098913,      -5.506227571
          0,           0,          45,     -0.1668742342,       2.951203057,       1.486338797,       5.897169095,      -5.505792327
          0,           0,          46,     -0.1667042248,       2.951541969,       1.479418445,       5.897181388,      -5.505400092
          0,           0,          47,     -0.1665725543,       2.951772921,       1.472901408,       5.897128262,      -5.505054009
          0,           0,          48,     -0.1664918302,       2.951892043,       1.466748214,       5.897001714,      -5.504755571
          0,           0,          49,     -0.1664737457,        2.95189538,       1.460922838,       5.896793863,      -5.504504499
          0,           0,          50,     -0.1665282701,       2.951779942,       1.455397516,       5.896498182,      -5.504298878
          0,           0,          51,     -0.1666627653,       2.951544635,       1.450171969,       5.896110628,      -5.504135812
          0,           0,          52,     -0.1668814751,       2.951191225,       1.445216573,       5.895630466,      -5.504010781
          0,           0,          53,     -0.1671863631,       2.950722786,       1.440589211,        5.89505916,       -5.50391912
          0,           0,          54,     -0.1675765446,       2.950145041,       1.436250316,       5.894401126,       -5.50385606
          0,           0,          55,     -0.1680489283,        2.94946545,       1.432176197,       5.893662862,      -5.503817067
          0,           0,          56,     -0.1685990786,       2.948692239,       1.428344784,       5.892851734,      -5.503798013
          0,           0,          57,     -0.1692220474,        2.94783348,       1.424733966,       5.891974868,      -5.503795167
          0,           0,          58,      -0.169913114,       2.946896288,       1.421326995,       5.891038212,      -5.503805012
          0,           0,          59,      -0.170668325,       2.945886278,        1.41811939,       5.890045975,      -5.503823915
          0,           0,          60,     -0.1714847081,        2.94480743,       1.415127625,       5.889000593,      -5.503847738
          0,           0,          61,     -0.1723600955,       2.943662436,        1.41240071,       5.887903329,      -5.503871508
          0,           0,          62,     -0.1732926499,       2.942453419,       1.410034861,       5.886755328,      -5.503889263
          0,           0,          63,     -0.1742801113,       2.941182978,       1.408189735,       5.885559031,      -5.503894207
          0,           0,          64,     -0.1753190367,         2.9398552,       1.407104547,       5.884319486,      -5.503879212
          0,           0,          65,     -0.1764042134,       2.938476426,       1.407103786,       5.883045199,      -5.503837618
          0,           0,          66,     -0.1775284374,       2.937055498,       1.408583455,       5.881748232,      -5.503764217
          0,           0,          67,     -0.1786827611,       2.935603383,       1.411970393,       5.880443373,      -5.503656166
          0,           0,          68,      -0.179857209,       2.934132186,       1.417653025,       5.879146466,      -5.503513614
          0,           0,          69,     -0.1810418394,        2.93265374,       1.425894693,        5.87787219,      -5.503339827
          0,           0,          70,     -0.1822279268,       2.931178097,       1.436754889,       5.876631799,      -5.503140704
          0,           0,          71,     -0.1834089968,       2.929712279,       1.450047323,       5.875431363,      -5.502923734
          0,           0,          72,     -0.1845814611,        2.92825964,       1.465352453,       5.874270974,      -5.502696602
          0,           0,          73,     -0.1857447032,       2.926819969,       1.482080268,       5.873145164,      -5.502465714
          0,           0,          74,     -0.1869005868,       2.925390368,       1.499561018,       5.872044444,      -5.502235001
          0,           0,          75,     -0.1880522583,        2.92396678,        1.51714095,       5.870957831,      -5.502005498
          0,           0,          76,     -0.1892031486,       2.922545222,       1.534164558,       5.869874945,      -5.501774656
          0,           0,          77,     -0.1903567597,       2.921123158,       1.550248758,       5.868788068,      -5.501537925
