,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,Z,s
0,145.48,45216000.0,1.7,10508.0,2.8622e-10,0,859370.0,3.0416e-13,621.72,1,0.0,0.0,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
1,145.48,45216000.0,1.7,10508.0,3.0879e-10,0,859370.0,2.6282e-13,621.72,1,0.001,0.001,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
2,145.48,45216000.0,1.7,10508.0,3.3135e-10,0,859370.0,2.2148e-13,621.72,1,0.002,0.002,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
3,145.48,45216000.0,1.7,10508.0,3.5392e-10,0,859370.0,1.8013e-13,621.72,1,0.003,0.003,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
4,145.48,45216000.0,1.7,10508.0,3.7649e-10,0,859370.0,1.3879e-13,621.72,1,0.004,0.004,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
5,145.48,45216000.0,1.7,10508.0,3.9906e-10,0,859370.0,9.7446e-14,621.72,1,0.005,0.005,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
6,145.48,45216000.0,1.7,10508.0,4.2163e-10,0,859370.0,5.6103e-14,621.72,1,0.006,0.006,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
7,145.48,45216000.0,1.7,10508.0,4.442e-10,0,859370.0,1.4759e-14,621.72,1,0.007,0.007,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
8,145.48,45216000.0,1.7,10508.0,4.6677e-10,0,859370.0,-2.6584e-14,621.72,1,0.008,0.008,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
9,145.48,45216000.0,1.7,10508.0,4.8933e-10,0,859370.0,-6.7927e-14,621.72,1,0.009,0.009,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
10,145.48,45216000.0,1.7,10508.0,5.119e-10,0,859370.0,-1.0927e-13,621.72,1,0.01,0.01,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
11,145.48,45216000.0,1.7,10508.0,5.3447e-10,0,859370.0,-1.5061e-13,621.72,1,0.011,0.011,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
12,145.48,45216000.0,1.7,10508.0,5.5704e-10,0,859370.0,-1.9196e-13,621.72,1,0.012,0.012,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
13,145.48,45216000.0,1.7,10508.0,5.7961e-10,0,859370.0,-2.333e-13,621.72,1,0.013,0.013,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
14,145.48,45216000.0,1.7,10508.0,6.0218e-10,0,859370.0,-2.7464e-13,621.72,1,0.014,0.014,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
15,145.48,45216000.0,1.7,10508.0,6.2474e-10,0,859370.0,-3.1599e-13,621.72,1,0.015,0.015,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
16,145.48,45216000.0,1.7,10508.0,6.4731e-10,0,859370.0,-3.5733e-13,621.72,1,0.016,0.016,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
17,145.48,45216000.0,1.7,10508.0,5.9768e-10,0,859370.0,-3.8885e-13,621.72,1,0.017,0.017,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
18,145.48,45216000.0,1.7,10508.0,4.9139e-10,0,859370.0,-4.0671e-13,621.72,1,0.018,0.018,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
19,145.48,45216000.0,1.7,10508.0,1.7693e-09,0,859370.0,-4.2364e-13,621.72,1,0.019,0.019,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
20,145.48,45216000.0,1.7,10508.0,2.4581e-09,0,859370.0,-3.7613e-13,621.72,1,0.02,0.02,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
21,145.48,45216000.0,1.7,10508.0,2.5614e-09,0,859370.0,-2.6455e-13,621.72,1,0.021,0.021,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
22,145.48,45216000.0,1.7,10508.0,2.6646e-09,0,859370.0,-1.5297e-13,621.72,1,0.022,0.022,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
23,145.48,45216000.0,1.7,10508.0,2.7678e-09,0,859370.0,-4.1393e-14,621.72,1,0.023,0.023,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
24,145.48,45216000.0,1.7,10508.0,2.8711e-09,0,859370.0,7.0186e-14,621.72,1,0.024,0.024,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
25,145.48,45216000.0,1.7,10508.0,2.9743e-09,0,859370.0,1.8176e-13,621.72,1,0.025,0.025,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
26,145.48,45216000.0,1.7,10508.0,3.0776e-09,0,859370.0,2.9334e-13,621.72,1,0.026,0.026,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
27,145.48,45216000.0,1.7,10508.0,3.1808e-09,0,859370.0,4.0492e-13,621.72,1,0.027,0.027,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
28,145.48,45216000.0,1.7,10508.0,3.2841e-09,0,859370.0,5.165e-13,621.72,1,0.028,0.028,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
29,145.48,45216000.0,1.7,10508.0,3.3873e-09,0,859370.0,6.2808e-13,621.72,1,0.029,0.029,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
30,145.48,45216000.0,1.7,10508.0,3.4905e-09,0,859370.0,7.3966e-13,621.72,1,0.03,0.03,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
31,145.48,45216000.0,1.7,10508.0,3.5938e-09,0,859370.0,8.5124e-13,621.72,1,0.031,0.031,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
32,145.48,45216000.0,1.7,10508.0,3.697e-09,0,859370.0,9.6282e-13,621.72,1,0.032,0.032,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
33,145.48,45216000.0,1.7,10508.0,3.8003e-09,0,859370.0,1.0744e-12,621.72,1,0.033,0.033,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
34,145.48,45216000.0,1.7,10508.0,3.9035e-09,0,859370.0,1.186e-12,621.72,1,0.034,0.034,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
35,145.48,45216000.0,1.7,10508.0,4.0067e-09,0,859370.0,1.2976e-12,621.72,1,0.035,0.035,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
36,145.48,45216000.0,1.7,10508.0,4.11e-09,0,859370.0,1.4091e-12,621.72,1,0.036,0.036,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
37,145.48,45216000.0,1.7,10508.0,9.3199e-10,0,859370.0,1.4991e-12,621.72,1,0.037,0.037,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
38,145.48,45216000.0,1.7,10508.0,-6.1917e-09,0,859370.0,1.563e-12,621.72,1,0.038,0.038,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
39,145.48,45216000.0,1.7,10508.0,-1.3315e-08,0,859370.0,1.6269e-12,621.72,1,0.039,0.039,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
40,145.48,45216000.0,1.7,10508.0,-2.0439e-08,0,859370.0,1.6908e-12,621.72,1,0.04,0.04,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
41,145.48,45216000.0,1.7,10508.0,-2.7563e-08,0,859370.0,1.7547e-12,621.72,1,0.041,0.041,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
42,145.48,45216000.0,1.7,10508.0,-3.4687e-08,0,859370.0,1.8186e-12,621.72,1,0.042,0.042,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1672338842262
