"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
145.48,4.5216e+07,1.7,10508,2.0719e-12,0,8.5937e+05,3.4868e-14,621.72,1,0,0,0.25,0
145.48,4.5216e+07,1.7,10508,2.6366e-12,0,8.5937e+05,3.3943e-14,621.72,1,0.001,0.001,0.25,0
145.48,4.5216e+07,1.7,10508,3.2013e-12,0,8.5937e+05,3.3017e-14,621.72,1,0.002,0.002,0.25,0
145.48,4.5216e+07,1.7,10508,3.766e-12,0,8.5937e+05,3.2091e-14,621.72,1,0.003,0.003,0.25,0
145.48,4.5216e+07,1.7,10508,4.3307e-12,0,8.5937e+05,3.1166e-14,621.72,1,0.004,0.004,0.25,0
145.48,4.5216e+07,1.7,10508,4.8954e-12,0,8.5937e+05,3.024e-14,621.72,1,0.005,0.005,0.25,0
145.48,4.5216e+07,1.7,10508,5.4601e-12,0,8.5937e+05,2.9314e-14,621.72,1,0.006,0.006,0.25,0
145.48,4.5216e+07,1.7,10508,6.0248e-12,0,8.5937e+05,2.8389e-14,621.72,1,0.007,0.007,0.25,0
145.48,4.5216e+07,1.7,10508,6.5895e-12,0,8.5937e+05,2.7463e-14,621.72,1,0.008,0.008,0.25,0
145.48,4.5216e+07,1.7,10508,7.1542e-12,0,8.5937e+05,2.6537e-14,621.72,1,0.009,0.009,0.25,0
145.48,4.5216e+07,1.7,10508,7.7189e-12,0,8.5937e+05,2.5612e-14,621.72,1,0.01,0.01,0.25,0
145.48,4.5216e+07,1.7,10508,8.2837e-12,0,8.5937e+05,2.4686e-14,621.72,1,0.011,0.011,0.25,0
145.48,4.5216e+07,1.7,10508,8.8484e-12,0,8.5937e+05,2.376e-14,621.72,1,0.012,0.012,0.25,0
145.48,4.5216e+07,1.7,10508,9.4131e-12,0,8.5937e+05,2.2835e-14,621.72,1,0.013,0.013,0.25,0
145.48,4.5216e+07,1.7,10508,9.9778e-12,0,8.5937e+05,2.1909e-14,621.72,1,0.014,0.014,0.25,0
145.48,4.5216e+07,1.7,10508,1.0542e-11,0,8.5937e+05,2.0984e-14,621.72,1,0.015,0.015,0.25,0
145.48,4.5216e+07,1.7,10508,1.1107e-11,0,8.5937e+05,2.0058e-14,621.72,1,0.016,0.016,0.25,0
145.48,4.5216e+07,1.7,10508,1.1711e-11,0,8.5937e+05,1.9428e-14,621.72,1,0.017,0.017,0.25,0
145.48,4.5216e+07,1.7,10508,1.2384e-11,0,8.5937e+05,1.9328e-14,621.72,1,0.018,0.018,0.25,0
145.48,4.5216e+07,1.7,10508,1.2349e-11,0,8.5937e+05,1.9901e-14,621.72,1,0.019,0.019,0.25,0
145.48,4.5216e+07,1.7,10508,1.2175e-11,0,8.5937e+05,2.0593e-14,621.72,1,0.02,0.02,0.25,0
145.48,4.5216e+07,1.7,10508,1.1851e-11,0,8.5937e+05,2.141e-14,621.72,1,0.021,0.021,0.25,0
145.48,4.5216e+07,1.7,10508,1.1527e-11,0,8.5937e+05,2.2227e-14,621.72,1,0.022,0.022,0.25,0
145.48,4.5216e+07,1.7,10508,1.1203e-11,0,8.5937e+05,2.3044e-14,621.72,1,0.023,0.023,0.25,0
145.48,4.5216e+07,1.7,10508,1.0879e-11,0,8.5937e+05,2.3861e-14,621.72,1,0.024,0.024,0.25,0
145.48,4.5216e+07,1.7,10508,1.0555e-11,0,8.5937e+05,2.4678e-14,621.72,1,0.025,0.025,0.25,0
145.48,4.5216e+07,1.7,10508,1.0231e-11,0,8.5937e+05,2.5495e-14,621.72,1,0.026,0.026,0.25,0
145.48,4.5216e+07,1.7,10508,9.907e-12,0,8.5937e+05,2.6312e-14,621.72,1,0.027,0.027,0.25,0
145.48,4.5216e+07,1.7,10508,9.5831e-12,0,8.5937e+05,2.7129e-14,621.72,1,0.028,0.028,0.25,0
145.48,4.5216e+07,1.7,10508,9.2591e-12,0,8.5937e+05,2.7945e-14,621.72,1,0.029,0.029,0.25,0
145.48,4.5216e+07,1.7,10508,8.9351e-12,0,8.5937e+05,2.8762e-14,621.72,1,0.03,0.03,0.25,0
145.48,4.5216e+07,1.7,10508,8.6112e-12,0,8.5937e+05,2.9579e-14,621.72,1,0.031,0.031,0.25,0
145.48,4.5216e+07,1.7,10508,8.2872e-12,0,8.5937e+05,3.0396e-14,621.72,1,0.032,0.032,0.25,0
145.48,4.5216e+07,1.7,10508,7.9633e-12,0,8.5937e+05,3.1213e-14,621.72,1,0.033,0.033,0.25,0
145.48,4.5216e+07,1.7,10508,7.6393e-12,0,8.5937e+05,3.203e-14,621.72,1,0.034,0.034,0.25,0
145.48,4.5216e+07,1.7,10508,7.3154e-12,0,8.5937e+05,3.2847e-14,621.72,1,0.035,0.035,0.25,0
145.48,4.5216e+07,1.7,10508,6.9914e-12,0,8.5937e+05,3.3664e-14,621.72,1,0.036,0.036,0.25,0
145.48,4.5216e+07,1.7,10508,5.6425e-12,0,8.5937e+05,3.3919e-14,621.72,1,0.037,0.037,0.25,0
145.48,4.5216e+07,1.7,10508,2.2342e-12,0,8.5937e+05,3.3048e-14,621.72,1,0.038,0.038,0.25,0
145.48,4.5216e+07,1.7,10508,-1.1741e-12,0,8.5937e+05,3.2177e-14,621.72,1,0.039,0.039,0.25,0
145.48,4.5216e+07,1.7,10508,-4.5824e-12,0,8.5937e+05,3.1305e-14,621.72,1,0.04,0.04,0.25,0
145.48,4.5216e+07,1.7,10508,-7.9907e-12,0,8.5937e+05,3.0434e-14,621.72,1,0.041,0.041,0.25,0
145.48,4.5216e+07,1.7,10508,-1.1399e-11,0,8.5937e+05,2.9563e-14,621.72,1,0.042,0.042,0.25,0
145.48,4.5216e+07,1.7,10508,-1.4807e-11,0,8.5937e+05,2.8691e-14,621.72,1,0.043,0.043,0.25,0
145.48,4.5216e+07,1.7,10508,-1.8215e-11,0,8.5937e+05,2.782e-14,621.72,1,0.044,0.044,0.25,0
145.48,4.5216e+07,1.7,10508,-2.1624e-11,0,8.5937e+05,2.6948e-14,621.72,1,0.045,0.045,0.25,0
145.48,4.5216e+07,1.7,10508,-2.5032e-11,0,8.5937e+05,2.6077e-14,621.72,1,0.046,0.046,0.25,0
145.48,4.5216e+07,1.7,10508,-2.844e-11,0,8.5937e+05,2.5206e-14,621.72,1,0.047,0.047,0.25,0
145.48,4.5216e+07,1.7,10508,-3.1849e-11,0,8.5937e+05,2.4334e-14,621.72,1,0.048,0.048,0.25,0
145.48,4.5216e+07,1.7,10508,-3.5257e-11,0,8.5937e+05,2.3463e-14,621.72,1,0.049,0.049,0.25,0
