,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,Z,s
53,145.48,45216000.0,1.7,10508.0,7.4514e-10,0,859370.0,2.1698e-14,621.72,1,0.053,0.053,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
54,145.48,45216000.0,1.7,10508.0,4.3777e-10,0,859370.0,3.9624e-14,621.72,1,0.054,0.054,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
55,145.48,45216000.0,1.7,10508.0,1.3039e-10,0,859370.0,5.755e-14,621.72,1,0.055,0.055,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
56,145.48,45216000.0,1.7,10508.0,-1.7698e-10,0,859370.0,7.5475e-14,621.72,1,0.056,0.056,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
57,145.48,45216000.0,1.7,10508.0,-4.8436e-10,0,859370.0,9.3401e-14,621.72,1,0.057,0.057,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
58,145.48,45216000.0,1.7,10508.0,-7.9173e-10,0,859370.0,1.1133e-13,621.72,1,0.058,0.058,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
59,145.48,45216000.0,1.7,10508.0,-1.0991e-09,0,859370.0,1.2925e-13,621.72,1,0.059,0.059,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
60,145.48,45216000.0,1.7,10508.0,-1.4065e-09,0,859370.0,1.4718e-13,621.72,1,0.06,0.06,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
61,145.48,45216000.0,1.7,10508.0,-1.7139e-09,0,859370.0,1.651e-13,621.72,1,0.061,0.061,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
62,145.48,45216000.0,1.7,10508.0,-2.0212e-09,0,859370.0,1.8303e-13,621.72,1,0.062,0.062,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
63,145.48,45216000.0,1.7,10508.0,-2.3286e-09,0,859370.0,2.0095e-13,621.72,1,0.063,0.063,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
64,145.48,45216000.0,1.7,10508.0,-2.636e-09,0,859370.0,2.1888e-13,621.72,1,0.064,0.064,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
65,145.48,45216000.0,1.7,10508.0,-2.9434e-09,0,859370.0,2.3681e-13,621.72,1,0.065,0.065,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
66,145.48,45216000.0,1.7,10508.0,-3.2507e-09,0,859370.0,2.5473e-13,621.72,1,0.066,0.066,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
67,145.48,45216000.0,1.7,10508.0,-3.5581e-09,0,859370.0,2.7266e-13,621.72,1,0.067,0.067,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
68,145.48,45216000.0,1.7,10508.0,-3.8655e-09,0,859370.0,2.9058e-13,621.72,1,0.068,0.068,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
69,145.48,45216000.0,1.7,10508.0,-3.246e-09,0,859370.0,1.9628e-13,621.72,1,0.069,0.069,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
70,145.48,45216000.0,1.7,10508.0,-2.5305e-09,0,859370.0,9.5591e-14,621.72,1,0.07,0.07,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
71,145.48,45216000.0,1.7,10508.0,-1.3276e-09,0,859370.0,3.2211e-14,621.72,1,0.071,0.071,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
72,145.48,45216000.0,1.7,10508.0,-1.2471e-10,0,859370.0,-3.1167e-14,621.72,1,0.072,0.072,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
73,145.48,45216000.0,1.7,10508.0,1.0782e-09,0,859370.0,-9.4547e-14,621.72,1,0.073,0.073,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
74,145.48,45216000.0,1.7,10508.0,2.2811e-09,0,859370.0,-1.5793e-13,621.72,1,0.074,0.074,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
75,145.48,45216000.0,1.7,10508.0,3.484e-09,0,859370.0,-2.213e-13,621.72,1,0.075,0.075,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
76,145.48,45216000.0,1.7,10508.0,4.6869e-09,0,859370.0,-2.8468e-13,621.72,1,0.076,0.076,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
77,145.48,45216000.0,1.7,10508.0,5.8898e-09,0,859370.0,-3.4806e-13,621.72,1,0.077,0.077,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
78,145.48,45216000.0,1.7,10508.0,7.0927e-09,0,859370.0,-4.1144e-13,621.72,1,0.078,0.078,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
79,145.48,45216000.0,1.7,10508.0,8.2957e-09,0,859370.0,-4.7482e-13,621.72,1,0.079,0.079,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
80,145.48,45216000.0,1.7,10508.0,9.4986e-09,0,859370.0,-5.382e-13,621.72,1,0.08,0.08,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
81,145.48,45216000.0,1.7,10508.0,1.0701e-08,0,859370.0,-6.0158e-13,621.72,1,0.081,0.081,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
82,145.48,45216000.0,1.7,10508.0,1.1904e-08,0,859370.0,-6.6496e-13,621.72,1,0.082,0.082,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
83,145.48,45216000.0,1.7,10508.0,1.3107e-08,0,859370.0,-7.2834e-13,621.72,1,0.083,0.083,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
84,145.48,45216000.0,1.7,10508.0,1.431e-08,0,859370.0,-7.9172e-13,621.72,1,0.084,0.084,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
85,145.48,45216000.0,1.7,10508.0,1.5513e-08,0,859370.0,-8.551e-13,621.72,1,0.085,0.085,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
86,145.48,45216000.0,1.7,10508.0,1.6716e-08,0,859370.0,-9.1847e-13,621.72,1,0.086,0.086,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
87,145.48,45216000.0,1.7,10508.0,1.7919e-08,0,859370.0,-9.8185e-13,621.72,1,0.087,0.087,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
88,145.48,45216000.0,1.7,10508.0,1.9122e-08,0,859370.0,-1.0452e-12,621.72,1,0.088,0.088,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
89,145.48,45216000.0,1.7,10508.0,1.573e-08,0,859370.0,-5.8547e-13,621.72,1,0.089,0.089,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
90,145.48,45216000.0,1.7,10508.0,1.2132e-08,0,859370.0,-1.0221e-13,621.72,1,0.09,0.09,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
91,145.48,45216000.0,1.7,10508.0,6.856e-09,0,859370.0,2.2369e-13,621.72,1,0.091,0.091,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
92,145.48,45216000.0,1.7,10508.0,1.0346e-09,0,859370.0,4.9848e-13,621.72,1,0.092,0.092,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
93,145.48,45216000.0,1.7,10508.0,-4.7867e-09,0,859370.0,7.7328e-13,621.72,1,0.093,0.093,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
94,145.48,45216000.0,1.7,10508.0,-1.0608e-08,0,859370.0,1.0481e-12,621.72,1,0.094,0.094,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
95,145.48,45216000.0,1.7,10508.0,-1.6429e-08,0,859370.0,1.3229e-12,621.72,1,0.095,0.095,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
96,145.48,45216000.0,1.7,10508.0,-2.2251e-08,0,859370.0,1.5977e-12,621.72,1,0.096,0.096,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
97,145.48,45216000.0,1.7,10508.0,-2.8072e-08,0,859370.0,1.8725e-12,621.72,1,0.097,0.097,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
98,145.48,45216000.0,1.7,10508.0,-3.3893e-08,0,859370.0,2.1473e-12,621.72,1,0.098,0.098,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
99,145.48,45216000.0,1.7,10508.0,-3.9715e-08,0,859370.0,2.4221e-12,621.72,1,0.099,0.099,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
100,145.48,45216000.0,1.7,10508.0,-4.5536e-08,0,859370.0,2.6969e-12,621.72,1,0.1,0.1,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
101,145.48,45216000.0,1.7,10508.0,-5.1357e-08,0,859370.0,2.9717e-12,621.72,1,0.101,0.101,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
102,145.48,45216000.0,1.7,10508.0,-5.7179e-08,0,859370.0,3.2465e-12,621.72,1,0.102,0.102,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
103,145.48,45216000.0,1.7,10508.0,-6.3e-08,0,859370.0,3.5212e-12,621.72,1,0.103,0.103,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
104,145.48,45216000.0,1.7,10508.0,-6.8821e-08,0,859370.0,3.796e-12,621.72,1,0.104,0.104,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
105,145.48,45216000.0,1.7,10508.0,-7.4643e-08,0,859370.0,4.0708e-12,621.72,1,0.105,0.105,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
106,145.48,45216000.0,1.7,10508.0,-8.0464e-08,0,859370.0,4.3456e-12,621.72,1,0.106,0.106,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
107,145.48,45216000.0,1.7,10508.0,-8.6285e-08,0,859370.0,4.6204e-12,621.72,1,0.107,0.107,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
108,145.48,45216000.0,1.7,10508.0,-9.2107e-08,0,859370.0,4.8952e-12,621.72,1,0.108,0.108,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
109,145.48,45216000.0,1.7,10508.0,-8.0901e-08,0,859370.0,3.5286e-12,621.72,1,0.109,0.109,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
110,145.48,45216000.0,1.7,10508.0,-6.1941e-08,0,859370.0,1.4143e-12,621.72,1,0.11,0.11,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
111,145.48,45216000.0,1.7,10508.0,-3.9287e-08,0,859370.0,-3.3247e-13,621.72,1,0.111,0.111,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
112,145.48,45216000.0,1.7,10508.0,-1.1421e-08,0,859370.0,-1.5607e-12,621.72,1,0.112,0.112,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
113,145.48,45216000.0,1.7,10508.0,1.6446e-08,0,859370.0,-2.7888e-12,621.72,1,0.113,0.113,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
114,145.48,45216000.0,1.7,10508.0,4.4312e-08,0,859370.0,-4.017e-12,621.72,1,0.114,0.114,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
115,145.48,45216000.0,1.7,10508.0,7.2179e-08,0,859370.0,-5.2452e-12,621.72,1,0.115,0.115,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
116,145.48,45216000.0,1.7,10508.0,1.0005e-07,0,859370.0,-6.4734e-12,621.72,1,0.116,0.116,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
117,145.48,45216000.0,1.7,10508.0,1.2791e-07,0,859370.0,-7.7016e-12,621.72,1,0.117,0.117,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
118,145.48,45216000.0,1.7,10508.0,1.5578e-07,0,859370.0,-8.9298e-12,621.72,1,0.118,0.118,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
119,145.48,45216000.0,1.7,10508.0,1.8364e-07,0,859370.0,-1.0158e-11,621.72,1,0.119,0.119,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
120,145.48,45216000.0,1.7,10508.0,2.1151e-07,0,859370.0,-1.1386e-11,621.72,1,0.12,0.12,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
121,145.48,45216000.0,1.7,10508.0,2.3938e-07,0,859370.0,-1.2614e-11,621.72,1,0.121,0.121,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
122,145.48,45216000.0,1.7,10508.0,2.6724e-07,0,859370.0,-1.3842e-11,621.72,1,0.122,0.122,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
123,145.48,45216000.0,1.7,10508.0,2.9511e-07,0,859370.0,-1.5071e-11,621.72,1,0.123,0.123,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
124,145.48,45216000.0,1.7,10508.0,3.2298e-07,0,859370.0,-1.6299e-11,621.72,1,0.124,0.124,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
125,145.48,45216000.0,1.7,10508.0,3.5084e-07,0,859370.0,-1.7527e-11,621.72,1,0.125,0.125,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
126,145.48,45216000.0,1.7,10508.0,3.7871e-07,0,859370.0,-1.8755e-11,621.72,1,0.126,0.126,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
127,145.48,45216000.0,1.7,10508.0,4.0658e-07,0,859370.0,-1.9983e-11,621.72,1,0.127,0.127,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
128,145.48,45216000.0,1.7,10508.0,4.3444e-07,0,859370.0,-2.1212e-11,621.72,1,0.128,0.128,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
129,145.48,45216000.0,1.7,10508.0,4.1352e-07,0,859370.0,-1.8889e-11,621.72,1,0.129,0.129,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
130,145.48,45216000.0,1.7,10508.0,3.1182e-07,0,859370.0,-1.0687e-11,621.72,1,0.13,0.13,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
131,145.48,45216000.0,1.7,10508.0,2.0462e-07,0,859370.0,-3.0268e-12,621.72,1,0.131,0.131,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
132,145.48,45216000.0,1.7,10508.0,7.462e-08,0,859370.0,2.3849e-12,621.72,1,0.132,0.132,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
133,145.48,45216000.0,1.7,10508.0,-5.5379e-08,0,859370.0,7.7966e-12,621.72,1,0.133,0.133,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
134,145.48,45216000.0,1.7,10508.0,-1.8538e-07,0,859370.0,1.3208e-11,621.72,1,0.134,0.134,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
135,145.48,45216000.0,1.7,10508.0,-3.1538e-07,0,859370.0,1.862e-11,621.72,1,0.135,0.135,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
136,145.48,45216000.0,1.7,10508.0,-4.4538e-07,0,859370.0,2.4032e-11,621.72,1,0.136,0.136,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
137,145.48,45216000.0,1.7,10508.0,-5.7537e-07,0,859370.0,2.9443e-11,621.72,1,0.137,0.137,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
138,145.48,45216000.0,1.7,10508.0,-7.0537e-07,0,859370.0,3.4855e-11,621.72,1,0.138,0.138,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
139,145.48,45216000.0,1.7,10508.0,-8.3537e-07,0,859370.0,4.0267e-11,621.72,1,0.139,0.139,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
140,145.48,45216000.0,1.7,10508.0,-9.6537e-07,0,859370.0,4.5678e-11,621.72,1,0.14,0.14,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
141,145.48,45216000.0,1.7,10508.0,-1.0954e-06,0,859370.0,5.109e-11,621.72,1,0.141,0.141,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
142,145.48,45216000.0,1.7,10508.0,-1.2254e-06,0,859370.0,5.6502e-11,621.72,1,0.142,0.142,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
143,145.48,45216000.0,1.7,10508.0,-1.3554e-06,0,859370.0,6.1913e-11,621.72,1,0.143,0.143,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
144,145.48,45216000.0,1.7,10508.0,-1.4854e-06,0,859370.0,6.7325e-11,621.72,1,0.144,0.144,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
145,145.48,45216000.0,1.7,10508.0,-1.6154e-06,0,859370.0,7.2737e-11,621.72,1,0.145,0.145,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
146,145.48,45216000.0,1.7,10508.0,-1.7454e-06,0,859370.0,7.8148e-11,621.72,1,0.146,0.146,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
147,145.48,45216000.0,1.7,10508.0,-1.8754e-06,0,859370.0,8.356e-11,621.72,1,0.147,0.147,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
148,145.48,45216000.0,1.7,10508.0,-2.0054e-06,0,859370.0,8.8972e-11,621.72,1,0.148,0.148,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1823723910481
