,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,Z,s
0,145.48,45216000.0,1.7,10508.0,2.0719e-12,0,859370.0,3.4868e-14,621.72,1,0.0,0.0,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
1,145.48,45216000.0,1.7,10508.0,2.6366e-12,0,859370.0,3.3943e-14,621.72,1,0.001,0.001,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
2,145.48,45216000.0,1.7,10508.0,3.2013e-12,0,859370.0,3.3017e-14,621.72,1,0.002,0.002,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
3,145.48,45216000.0,1.7,10508.0,3.766e-12,0,859370.0,3.2091e-14,621.72,1,0.003,0.003,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
4,145.48,45216000.0,1.7,10508.0,4.3307e-12,0,859370.0,3.1166e-14,621.72,1,0.004,0.004,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
5,145.48,45216000.0,1.7,10508.0,4.8954e-12,0,859370.0,3.024e-14,621.72,1,0.005,0.005,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
6,145.48,45216000.0,1.7,10508.0,5.4601e-12,0,859370.0,2.9314e-14,621.72,1,0.006,0.006,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
7,145.48,45216000.0,1.7,10508.0,6.0248e-12,0,859370.0,2.8389e-14,621.72,1,0.007,0.007,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
8,145.48,45216000.0,1.7,10508.0,6.5895e-12,0,859370.0,2.7463e-14,621.72,1,0.008,0.008,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
9,145.48,45216000.0,1.7,10508.0,7.1542e-12,0,859370.0,2.6537e-14,621.72,1,0.009,0.009,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
10,145.48,45216000.0,1.7,10508.0,7.7189e-12,0,859370.0,2.5612e-14,621.72,1,0.01,0.01,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
11,145.48,45216000.0,1.7,10508.0,8.2837e-12,0,859370.0,2.4686e-14,621.72,1,0.011,0.011,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
12,145.48,45216000.0,1.7,10508.0,8.8484e-12,0,859370.0,2.376e-14,621.72,1,0.012,0.012,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
13,145.48,45216000.0,1.7,10508.0,9.4131e-12,0,859370.0,2.2835e-14,621.72,1,0.013,0.013,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
14,145.48,45216000.0,1.7,10508.0,9.9778e-12,0,859370.0,2.1909e-14,621.72,1,0.014,0.014,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
15,145.48,45216000.0,1.7,10508.0,1.0542e-11,0,859370.0,2.0984e-14,621.72,1,0.015,0.015,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
16,145.48,45216000.0,1.7,10508.0,1.1107e-11,0,859370.0,2.0058e-14,621.72,1,0.016,0.016,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
17,145.48,45216000.0,1.7,10508.0,1.1711e-11,0,859370.0,1.9428e-14,621.72,1,0.017,0.017,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
18,145.48,45216000.0,1.7,10508.0,1.2384e-11,0,859370.0,1.9328e-14,621.72,1,0.018,0.018,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
19,145.48,45216000.0,1.7,10508.0,1.2349e-11,0,859370.0,1.9901e-14,621.72,1,0.019,0.019,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
20,145.48,45216000.0,1.7,10508.0,1.2175e-11,0,859370.0,2.0593e-14,621.72,1,0.02,0.02,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
21,145.48,45216000.0,1.7,10508.0,1.1851e-11,0,859370.0,2.141e-14,621.72,1,0.021,0.021,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
22,145.48,45216000.0,1.7,10508.0,1.1527e-11,0,859370.0,2.2227e-14,621.72,1,0.022,0.022,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
23,145.48,45216000.0,1.7,10508.0,1.1203e-11,0,859370.0,2.3044e-14,621.72,1,0.023,0.023,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
24,145.48,45216000.0,1.7,10508.0,1.0879e-11,0,859370.0,2.3861e-14,621.72,1,0.024,0.024,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
25,145.48,45216000.0,1.7,10508.0,1.0555e-11,0,859370.0,2.4678e-14,621.72,1,0.025,0.025,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
26,145.48,45216000.0,1.7,10508.0,1.0231e-11,0,859370.0,2.5495e-14,621.72,1,0.026,0.026,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
27,145.48,45216000.0,1.7,10508.0,9.907e-12,0,859370.0,2.6312e-14,621.72,1,0.027,0.027,0.25,0,-0.0033358620902452785,0.4397737474748393,550.1975052238633
