,Density,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,entropy,total enthalpt
56,362.61,0.086904,3548.8,-1.2098,0,2933000.0,538.02,1,1.4371,-12.443,0,0,871.3973309776391,834419499.297935
57,362.61,0.086933,3550.0,-1.2839,0,2933000.0,538.02,1,1.4628,-12.418,0,0,871.3973309776391,834419499.297935
58,362.61,0.086963,3551.2,-1.358,0,2933000.0,538.02,1,1.4884,-12.392,0,0,871.3973309776391,834419499.297935
59,362.61,0.086992,3552.3,-1.432,0,2933000.0,538.02,1,1.5141,-12.366,0,0,871.3973309776391,834419499.297935
60,362.6,0.087022,3553.5,-1.5061,0,2932900.0,538.02,1,1.5397,-12.341,0,0,871.4021976002891,834223882.1736834
61,362.6,0.087051,3554.7,-1.5802,0,2932900.0,538.02,1,1.5654,-12.315,0,0,871.4021976002891,834223882.1736834
62,362.6,0.087081,3555.9,-1.6543,0,2932900.0,538.02,1,1.5911,-12.289,0,0,871.4021976002891,834223882.1736834
63,362.6,0.08711,3557.0,-1.7284,0,2932900.0,538.02,1,1.6167,-12.264,0,0,871.4021976002891,834223882.1736834
64,362.6,0.08714,3558.2,-1.8025,0,2932900.0,538.02,1,1.6424,-12.238,0,0,871.4021976002891,834223882.1736834
65,362.6,0.087169,3559.4,-1.8766,0,2932900.0,538.02,1,1.6681,-12.212,0,0,871.4021976002891,834223882.1736834
66,362.6,0.087199,3560.6,-1.9506,0,2932900.0,538.02,1,1.6937,-12.187,0,0,871.4021976002891,834223882.1736834
67,362.6,0.08723,3561.8,-2.0245,0,2932900.0,538.02,1,1.7194,-12.161,0,0,871.4021976002891,834223882.1736834
68,362.6,0.08727,3563.4,-2.0971,0,2932900.0,538.02,1,1.745,-12.135,0,0,871.4021976002891,834223882.1736834
69,362.6,0.08731,3565.0,-2.1698,0,2932800.0,538.02,1,1.7707,-12.11,0,0,871.407065356712,834074269.0721965
70,362.6,0.08735,3566.5,-2.2424,0,2932800.0,538.02,1,1.7964,-12.084,0,0,871.407065356712,834074269.0721965
71,362.59,0.087389,3568.1,-2.3151,0,2932800.0,538.02,1,1.822,-12.058,0,0,871.407065356712,834028286.6812961
72,362.59,0.087429,3569.7,-2.3878,0,2932800.0,538.02,1,1.8477,-12.033,0,0,871.407065356712,834028286.6812961
73,362.59,0.087469,3571.3,-2.4604,0,2932800.0,538.02,1,1.8734,-12.007,0,0,871.407065356712,834028286.6812961
74,362.59,0.087509,3572.8,-2.5331,0,2932800.0,538.02,1,1.899,-11.981,0,0,871.407065356712,834028286.6812961
75,362.59,0.087548,3574.4,-2.6058,0,2932700.0,538.02,1,1.9247,-11.956,0,0,871.411934247432,833878685.6947504
76,362.59,0.087588,3576.0,-2.6784,0,2932700.0,538.02,1,1.9503,-11.93,0,0,871.411934247432,833878685.6947504
77,362.59,0.087628,3577.5,-2.7511,0,2932700.0,538.02,1,1.976,-11.904,0,0,871.411934247432,833878685.6947504
78,362.58,0.087668,3579.1,-2.8244,0,2932700.0,538.02,1,2.0017,-11.879,0,0,871.411934247432,833832712.8238117
79,362.58,0.087714,3580.9,-2.907,0,2932700.0,538.02,1,2.0273,-11.853,0,0,871.411934247432,833832712.8238117
80,362.58,0.08776,3582.7,-2.9895,0,2932700.0,538.02,1,2.053,-11.827,0,0,871.411934247432,833832712.8238117
81,362.58,0.087805,3584.6,-3.0721,0,2932600.0,538.02,1,2.0787,-11.802,0,0,871.4168042729669,833683123.9560689
82,362.58,0.087851,3586.4,-3.1546,0,2932600.0,538.02,1,2.1043,-11.776,0,0,871.4168042729669,833683123.9560689
83,362.58,0.087897,3588.2,-3.2371,0,2932600.0,538.02,1,2.13,-11.751,0,0,871.4168042729669,833683123.9560689
84,362.58,0.087943,3590.0,-3.3197,0,2932600.0,538.02,1,2.1556,-11.725,0,0,871.4168042729669,833683123.9560689
85,362.58,0.087989,3591.8,-3.4022,0,2932600.0,538.02,1,2.1813,-11.699,0,0,871.4168042729669,833683123.9560689
86,362.57,0.088034,3593.6,-3.4848,0,2932600.0,538.02,1,2.207,-11.674,0,0,871.4168042729669,833637160.6044235
87,362.57,0.08808,3595.5,-3.5673,0,2932500.0,538.02,1,2.2326,-11.648,0,0,871.42167543384,833487583.8592869
88,362.57,0.088126,3597.3,-3.6498,0,2932500.0,538.02,1,2.2583,-11.622,0,0,871.42167543384,833487583.8592869
89,362.57,0.088172,3599.1,-3.7324,0,2932500.0,538.02,1,2.284,-11.597,0,0,871.42167543384,833487583.8592869
90,362.57,0.088227,3601.3,-3.941,0,2932500.0,538.02,1,2.3096,-11.571,0,0,871.42167543384,833487583.8592869
91,362.57,0.088296,3604.1,-4.3217,0,2932500.0,538.02,1,2.3353,-11.545,0,0,871.42167543384,833487583.8592869
92,362.57,0.088365,3606.9,-4.7025,0,2932500.0,538.02,1,2.3609,-11.52,0,0,871.42167543384,833487583.8592869
93,362.57,0.088435,3609.7,-5.0832,0,2932500.0,538.02,1,2.3866,-11.494,0,0,871.42167543384,833487583.8592869
94,362.56,0.088504,3612.5,-5.4639,0,2932400.0,538.02,1,2.4123,-11.468,0,0,871.4265477305703,833292065.4074242
95,362.56,0.088573,3615.2,-5.8446,0,2932400.0,538.02,1,2.4379,-11.443,0,0,871.4265477305703,833292065.4074242
96,362.56,0.088642,3618.0,-6.2253,0,2932400.0,538.02,1,2.4636,-11.417,0,0,871.4265477305703,833292065.4074242
97,362.56,0.088711,3620.8,-6.606,0,2932400.0,538.02,1,2.4893,-11.391,0,0,871.4265477305703,833292065.4074242
98,362.56,0.08878,3623.6,-6.9867,0,2932400.0,538.02,1,2.5149,-11.366,0,0,871.4265477305703,833292065.4074242
99,362.56,0.088849,3626.4,-7.3674,0,2932400.0,538.02,1,2.5406,-11.34,0,0,871.4265477305703,833292065.4074242
100,362.56,0.088918,3629.2,-7.7481,0,2932400.0,538.02,1,2.5662,-11.314,0,0,871.4265477305703,833292065.4074242
101,362.56,0.088987,3631.9,-8.1288,0,2932400.0,538.02,1,2.5919,-11.289,0,0,871.4265477305703,833292065.4074242
102,362.56,0.089077,3635.5,-7.9516,0,2932300.0,538.02,1,2.6176,-11.263,0,0,871.4314211636807,833142504.668451
103,362.55,0.089172,3639.3,-7.6178,0,2932300.0,538.02,1,2.6432,-11.237,0,0,871.4314211636807,833096568.6036633
104,362.55,0.089267,3643.1,-7.2839,0,2932300.0,538.02,1,2.6689,-11.212,0,0,871.4314211636807,833096568.6036633
105,362.55,0.089362,3646.9,-6.9501,0,2932300.0,538.02,1,2.6946,-11.186,0,0,871.4314211636807,833096568.6036633
106,362.55,0.089458,3650.7,-6.6163,0,2932200.0,538.02,1,2.7202,-11.16,0,0,871.4362957336918,832947019.9990385
107,362.55,0.089553,3654.5,-6.2824,0,2932200.0,538.02,1,2.7459,-11.135,0,0,871.4362957336918,832947019.9990385
108,362.54,0.089648,3658.3,-5.9486,0,2932200.0,538.02,1,2.7715,-11.109,0,0,871.4362957336918,832901093.4510955
109,362.54,0.089743,3662.1,-5.6148,0,2932200.0,538.02,1,2.7972,-11.083,0,0,871.4362957336918,832901093.4510955
110,362.54,0.089838,3665.9,-5.2809,0,2932100.0,538.02,1,2.8229,-11.058,0,0,871.441171441129,832751556.9845634
111,362.54,0.089934,3669.7,-4.9471,0,2932100.0,538.02,1,2.8485,-11.032,0,0,871.441171441129,832751556.9845634
112,362.54,0.090029,3673.5,-4.6133,0,2932100.0,538.02,1,2.8742,-11.006,0,0,871.441171441129,832751556.9845634
113,362.53,0.090122,3677.3,-4.3318,0,2932100.0,538.02,1,2.8999,-10.981,0,0,871.441171441129,832705639.9527955
114,362.53,0.090203,3680.5,-4.3757,0,2932000.0,538.02,1,2.9255,-10.955,0,0,871.4460482865096,832556115.6282831
115,362.53,0.090284,3683.7,-4.4197,0,2932000.0,538.02,1,2.9512,-10.929,0,0,871.4460482865096,832556115.6282831
116,362.53,0.090365,3687.0,-4.4637,0,2932000.0,538.02,1,2.9768,-10.904,0,0,871.4460482865096,832556115.6282831
117,362.53,0.090446,3690.2,-4.5076,0,2932000.0,538.02,1,3.0025,-10.878,0,0,871.4460482865096,832556115.6282831
118,362.52,0.090527,3693.4,-4.5516,0,2931900.0,538.02,1,3.0282,-10.852,0,0,871.4509262703613,832360695.9331934
119,362.52,0.090609,3696.6,-4.5956,0,2931900.0,538.02,1,3.0538,-10.827,0,0,871.4509262703613,832360695.9331934
120,362.52,0.09069,3699.9,-4.6395,0,2931900.0,538.02,1,3.0795,-10.801,0,0,871.4509262703613,832360695.9331934
121,362.52,0.090771,3703.1,-4.6835,0,2931900.0,538.02,1,3.1052,-10.775,0,0,871.4509262703613,832360695.9331934
122,362.52,0.090852,3706.3,-4.7275,0,2931800.0,538.01,1,3.1308,-10.75,0,0,871.3910181740144,832749433.678126
123,362.51,0.090933,3709.6,-4.7714,0,2931800.0,538.01,1,3.1565,-10.724,0,0,871.3910181740144,832703514.2287852
124,362.51,0.091014,3712.8,-4.8154,0,2931800.0,538.01,1,3.1821,-10.698,0,0,871.3910181740144,832703514.2287852
125,362.51,0.091099,3716.2,-4.8015,0,2931800.0,538.01,1,3.2078,-10.673,0,0,871.3910181740144,832703514.2287852
126,362.51,0.091188,3719.7,-4.7289,0,2931700.0,538.01,1,3.2335,-10.647,0,0,871.3958944394918,832553968.5622367
127,362.5,0.091278,3723.2,-4.6562,0,2931700.0,538.01,1,3.2591,-10.621,0,0,871.3958944394918,832508058.6301705
128,362.5,0.091367,3726.7,-4.5836,0,2931600.0,538.01,1,3.2848,-10.596,0,0,871.4007718434261,832358525.1017722
129,362.5,0.091456,3730.2,-4.511,0,2931600.0,538.01,1,3.3105,-10.57,0,0,871.4007718434261,832358525.1017722
130,362.49,0.091546,3733.7,-4.4383,0,2931600.0,538.01,1,3.3361,-10.544,0,0,871.4007718434261,832312624.6863108
131,362.49,0.091635,3737.3,-4.3657,0,2931500.0,538.01,1,3.3618,-10.519,0,0,871.4056503863391,832163103.2998067
132,362.49,0.091725,3740.8,-4.2931,0,2931500.0,538.01,1,3.3874,-10.493,0,0,871.4056503863391,832163103.2998067
133,362.49,0.091814,3744.3,-4.2204,0,2931400.0,538.01,1,3.4131,-10.467,0,0,871.4105300687562,832013585.8095574
134,362.48,0.091903,3747.8,-4.1478,0,2931400.0,538.01,1,3.4388,-10.442,0,0,871.4105300687562,831967703.1595153
135,362.48,0.091993,3751.3,-4.0752,0,2931400.0,538.01,1,3.4644,-10.416,0,0,871.4105300687562,831967703.1595153
136,362.48,0.092082,3754.8,-4.0025,0,2931300.0,538.01,1,3.4901,-10.39,0,0,871.4154108912006,831818197.8192574
137,362.47,0.092177,3758.6,-4.0682,0,2931300.0,538.01,1,3.5158,-10.365,0,0,871.4154108912006,831772324.6840373
138,362.47,0.092274,3762.4,-4.1574,0,2931300.0,538.01,1,3.5414,-10.339,0,0,871.4154108912006,831772324.6840373
139,362.47,0.09237,3766.2,-4.2467,0,2931200.0,538.01,1,3.5671,-10.313,0,0,871.4202928541977,831622831.497562
140,362.46,0.092467,3770.0,-4.336,0,2931200.0,538.01,1,3.5927,-10.288,0,0,871.4202928541977,831576967.8764931
141,362.46,0.092563,3773.8,-4.4252,0,2931100.0,538.01,1,3.6184,-10.262,0,0,871.4251759582688,831427486.8475951
142,362.46,0.09266,3777.7,-4.5145,0,2931100.0,538.01,1,3.6441,-10.236,0,0,871.4251759582688,831427486.8475951
143,362.46,0.092756,3781.5,-4.6038,0,2931100.0,538.01,1,3.6697,-10.211,0,0,871.4251759582688,831427486.8475951
144,362.45,0.092852,3785.3,-4.693,0,2931000.0,538.01,1,3.6954,-10.185,0,0,871.4300602039438,831232163.8725187
145,362.45,0.092949,3789.1,-4.7823,0,2931000.0,538.01,1,3.7211,-10.159,0,0,871.4300602039438,831232163.8725187
146,362.45,0.093045,3792.9,-4.8716,0,2931000.0,538.01,1,3.7467,-10.134,0,0,871.4300602039438,831232163.8725187
147,362.44,0.093142,3796.7,-4.9608,0,2930900.0,538.01,1,3.7724,-10.108,0,0,871.4349455917444,831036862.575409
148,362.44,0.09324,3800.6,-5.0646,0,2930900.0,538.01,1,3.798,-10.082,0,0,871.4349455917444,831036862.575409
149,362.44,0.093347,3804.8,-5.2222,0,2930800.0,538.01,1,3.8237,-10.057,0,0,871.4398321221968,830887409.795172
150,362.43,0.093455,3809.0,-5.3798,0,2930800.0,538.01,1,3.8494,-10.031,0,0,871.4398321221968,830841582.9595842
151,362.43,0.093562,3813.1,-5.5375,0,2930700.0,538.01,1,3.875,-10.005,0,0,871.4447197958273,830692142.3526428
152,362.42,0.093669,3817.3,-5.6951,0,2930700.0,538.01,1,3.9007,-9.9798,0,0,871.4447197958273,830646325.0280778
153,362.42,0.093776,3821.5,-5.8527,0,2930600.0,538.01,1,3.9264,-9.9541,0,0,871.4496086131619,830496896.5982568
154,362.42,0.093883,3825.7,-6.0103,0,2930600.0,538.01,1,3.952,-9.9285,0,0,871.4496086131619,830496896.5982568
155,362.41,0.09399,3829.9,-6.168,0,2930500.0,538.0,1,3.9777,-9.9028,0,0,871.3896706581213,830839336.0557474
156,362.41,0.094097,3834.0,-6.3256,0,2930500.0,538.0,1,4.0033,-9.8771,0,0,871.3896706581213,830839336.0557474
157,362.4,0.094204,3838.2,-6.4832,0,2930400.0,538.0,1,4.029,-9.8515,0,0,871.3945577509618,830644054.3039743
158,362.4,0.094311,3842.4,-6.6408,0,2930300.0,538.0,1,4.0547,-9.8258,0,0,871.3994459874943,830494604.4510554
159,362.39,0.094418,3846.6,-6.7985,0,2930300.0,538.0,1,4.0803,-9.8002,0,0,871.3994459874943,830448794.2338127
160,362.39,0.094543,3851.5,-6.9775,0,2930200.0,538.0,1,4.106,-9.7745,0,0,871.4043353682454,830299356.5542808
161,362.39,0.094682,3857.0,-7.1727,0,2930200.0,538.0,1,4.1317,-9.7488,0,0,871.4043353682454,830299356.5542808
162,362.38,0.094821,3862.5,-7.368,0,2930100.0,538.0,1,4.1573,-9.7232,0,0,871.4092258937421,830104130.346085
163,362.38,0.094959,3867.9,-7.5632,0,2930100.0,538.0,1,4.183,-9.6975,0,0,871.4092258937421,830104130.346085
164,362.37,0.095098,3873.4,-7.7584,0,2930000.0,538.0,1,4.2086,-9.6718,0,0,871.414117564516,829908925.8295445
165,362.37,0.095236,3878.9,-7.9537,0,2930000.0,538.0,1,4.2343,-9.6462,0,0,871.414117564516,829908925.8295445
166,362.37,0.095375,3884.4,-8.1489,0,2929900.0,538.0,1,4.26,-9.6205,0,0,871.4190103810867,829759516.4467573
167,362.36,0.095514,3889.8,-8.3442,0,2929900.0,538.0,1,4.2856,-9.5949,0,0,871.4190103810867,829713743.0081061
168,362.36,0.095652,3895.3,-8.5394,0,2929800.0,538.0,1,4.3113,-9.5692,0,0,871.4239043439861,829564345.8144168
169,362.35,0.095791,3900.8,-8.7346,0,2929800.0,538.0,1,4.337,-9.5435,0,0,871.4239043439861,829518581.8847558
170,362.35,0.09593,3906.3,-8.9299,0,2929700.0,538.0,1,4.3626,-9.5179,0,0,871.4287994537476,829369196.8838168
171,362.35,0.096068,3911.7,-9.1251,0,2929700.0,538.0,1,4.3883,-9.4922,0,0,871.4287994537476,829369196.8838168
172,362.34,0.09624,3918.5,-9.2862,0,2929600.0,538.0,1,4.4139,-9.4665,0,0,871.4336957108916,829174069.6584965
173,362.34,0.096414,3925.4,-9.4447,0,2929600.0,538.0,1,4.4396,-9.4409,0,0,871.4336957108916,829174069.6584965
174,362.33,0.096588,3932.2,-9.6032,0,2929500.0,538.0,1,4.4653,-9.4152,0,0,871.4385931159516,828978964.1413838
175,362.32,0.096762,3939.1,-9.7616,0,2929400.0,538.0,1,4.4909,-9.3896,0,0,871.4434916694568,828783880.3357669
176,362.32,0.096936,3945.9,-9.9201,0,2929400.0,538.0,1,4.5166,-9.3639,0,0,871.4434916694568,828783880.3357669
177,362.31,0.097111,3952.8,-10.079,0,2929300.0,538.0,1,4.5423,-9.3382,0,0,871.4483913719354,828588818.2447739
178,362.31,0.097285,3959.6,-10.237,0,2929200.0,538.0,1,4.5679,-9.3126,0,0,871.4532922239188,828439486.02308
179,362.3,0.097459,3966.5,-10.395,0,2929200.0,537.99,1,4.5936,-9.2869,0,0,871.3884234394659,828930857.645168
180,362.3,0.097633,3973.4,-10.554,0,2929100.0,537.99,1,4.6192,-9.2612,0,0,871.3933214112977,828781487.7587532
181,362.29,0.097807,3980.2,-10.712,0,2929000.0,537.99,1,4.6449,-9.2356,0,0,871.3982205320943,828586401.7789375
182,362.29,0.097981,3987.1,-10.871,0,2929000.0,537.99,1,4.6706,-9.2099,0,0,871.3982205320943,828586401.7789375
183,362.28,0.098162,3994.2,-11.003,0,2928900.0,537.99,1,4.6962,-9.1843,0,0,871.403120802383,828391337.5110657
184,362.27,0.098359,4001.9,-11.071,0,2928800.0,537.99,1,4.7219,-9.1586,0,0,871.4080222226966,828196294.9582429
185,362.27,0.098556,4009.6,-11.138,0,2928700.0,537.99,1,4.7476,-9.1329,0,0,871.4129247935638,828046965.6535707
186,362.26,0.098753,4017.3,-11.205,0,2928600.0,537.99,1,4.7732,-9.1073,0,0,871.4178285155162,827851957.0356443
187,362.25,0.098949,4025.0,-11.272,0,2928500.0,537.99,1,4.7989,-9.0816,0,0,871.4227333890857,827656970.14305
188,362.25,0.099146,4032.7,-11.34,0,2928500.0,537.99,1,4.8245,-9.0559,0,0,871.4227333890857,827656970.14305
189,362.24,0.099343,4040.4,-11.407,0,2928400.0,537.99,1,4.8502,-9.0303,0,0,871.427639414805,827462004.9789834
190,362.23,0.09954,4048.1,-11.474,0,2928300.0,537.99,1,4.8759,-9.0046,0,0,871.4325465932048,827267061.5467068
191,362.23,0.099737,4055.8,-11.542,0,2928200.0,537.99,1,4.9015,-8.979,0,0,871.4374549248172,827117785.1213895
192,362.22,0.099934,4063.5,-11.609,0,2928100.0,537.99,1,4.9272,-8.9533,0,0,871.4423644101768,826922875.660394
193,362.21,0.10013,4071.2,-11.676,0,2928000.0,537.99,1,4.9529,-8.9276,0,0,871.4472750498176,826727987.9413978
194,362.21,0.10033,4078.9,-11.743,0,2927900.0,537.99,1,4.9785,-8.902,0,0,871.4521868442696,826578739.9958147
195,362.2,0.10054,4087.1,-11.833,0,2927900.0,537.99,1,5.0042,-8.8763,0,0,871.4521868442696,826533121.9676938
196,362.19,0.10076,4095.7,-11.936,0,2927800.0,537.98,1,5.0298,-8.8506,0,0,871.3921859232745,826874722.4641072
197,362.19,0.10097,4104.2,-12.038,0,2927700.0,537.98,1,5.0555,-8.825,0,0,871.3970959803531,826725448.9461087
198,362.18,0.10119,4112.8,-12.141,0,2927600.0,537.98,1,5.0812,-8.7993,0,0,871.4020071922357,826530559.0145965
199,362.17,0.10141,4121.3,-12.243,0,2927500.0,537.98,1,5.1068,-8.7737,0,0,871.4069195594535,826335690.825662
200,362.16,0.10163,4129.8,-12.346,0,2927400.0,537.98,1,5.1325,-8.748,0,0,871.411833082543,826140844.3824602
201,362.16,0.10185,4138.4,-12.448,0,2927300.0,537.98,1,5.1582,-8.7223,0,0,871.416747762038,825991611.5921719
202,362.15,0.10206,4146.9,-12.551,0,2927200.0,537.98,1,5.1838,-8.6967,0,0,871.421663598473,825796799.1503736
203,362.14,0.10228,4155.5,-12.653,0,2927200.0,537.98,1,5.2095,-8.671,0,0,871.421663598473,825751216.7461379
204,362.14,0.1025,4164.0,-12.756,0,2927100.0,537.98,1,5.2351,-8.6453,0,0,871.4265805923848,825602008.4645892
205,362.13,0.10272,4172.6,-12.858,0,2927000.0,537.98,1,5.2608,-8.6197,0,0,871.4314987443055,825407239.5381756
206,362.12,0.10294,4181.1,-12.961,0,2926900.0,537.98,1,5.2865,-8.594,0,0,871.4364180547748,825212492.3742547
207,362.12,0.10319,4191.1,-13.143,0,2926800.0,537.98,1,5.3121,-8.5684,0,0,871.4413385243275,825063312.6458758
208,362.11,0.10345,4201.1,-13.326,0,2926700.0,537.98,1,5.3378,-8.5427,0,0,871.4462601535002,824868599.5201478
209,362.1,0.1037,4211.1,-13.508,0,2926600.0,537.98,1,5.3635,-8.517,0,0,871.4511829428307,824673908.1672136
