Density,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,entropy,total enthalpt,fundamental_derivative_of_gas_dynamics
50,362.55,0.088128,3596.6,-0.8423,0,2932300.0,538.02,1,1.2831,-12.597,0,0,871.4314211636807,833096568.6036633,4.007463182845625
51,362.55,0.088164,3598.0,-0.94325,0,2932300.0,538.02,1,1.3088,-12.572,0,0,871.4314211636807,833096568.6036633,4.007463182845625
52,362.55,0.088201,3599.5,-0.85302,0,2932300.0,538.02,1,1.3344,-12.546,0,0,871.4314211636807,833096568.6036633,4.007463182845625
53,362.55,0.088239,3601.0,-0.76279,0,2932200.0,538.02,1,1.3601,-12.52,0,0,871.4362957336918,832947019.9990385,4.00716141037412
54,362.55,0.088276,3602.5,-0.67256,0,2932200.0,538.02,1,1.3858,-12.495,0,0,871.4362957336918,832947019.9990385,4.00716141037412
55,362.55,0.088314,3604.0,-0.58074,0,2932200.0,538.02,1,1.4114,-12.469,0,0,871.4362957336918,832947019.9990385,4.00716141037412
56,362.55,0.088351,3605.5,-0.48694,0,2932200.0,538.02,1,1.4371,-12.443,0,0,871.4362957336918,832947019.9990385,4.00716141037412
57,362.55,0.088389,3607.0,-0.39314,0,2932200.0,538.02,1,1.4628,-12.418,0,0,871.4362957336918,832947019.9990385,4.00716141037412
58,362.54,0.088426,3608.5,-0.29933,0,2932200.0,538.02,1,1.4884,-12.392,0,0,871.4362957336918,832901093.4510955,4.00716141037412
59,362.54,0.088467,3610.1,-0.32811,0,2932200.0,538.02,1,1.5141,-12.366,0,0,871.4362957336918,832901093.4510955,4.00716141037412
60,362.54,0.08851,3611.8,-0.45762,0,2932200.0,538.02,1,1.5397,-12.341,0,0,871.4362957336918,832901093.4510955,4.00716141037412
61,362.54,0.088554,3613.5,-0.58713,0,2932100.0,538.02,1,1.5654,-12.315,0,0,871.441171441129,832751556.9845634,4.006859516222454
62,362.54,0.088597,3615.3,-0.71664,0,2932100.0,538.02,1,1.5911,-12.289,0,0,871.441171441129,832751556.9845634,4.006859516222454
63,362.54,0.08864,3617.0,-0.69529,0,2932100.0,538.02,1,1.6167,-12.264,0,0,871.441171441129,832751556.9845634,4.006859516222454
64,362.54,0.088681,3618.6,-0.59347,0,2932100.0,538.02,1,1.6424,-12.238,0,0,871.441171441129,832751556.9845634,4.006859516222454
65,362.54,0.088723,3620.3,-0.49165,0,2932100.0,538.02,1,1.6681,-12.212,0,0,871.441171441129,832751556.9845634,4.006859516222454
66,362.54,0.088764,3621.9,-0.38983,0,2932100.0,538.02,1,1.6937,-12.187,0,0,871.441171441129,832751556.9845634,4.006859516222454
67,362.53,0.088806,3623.6,-0.38967,0,2932100.0,538.02,1,1.7194,-12.161,0,0,871.441171441129,832705639.9527955,4.006859516222454
68,362.53,0.088848,3625.2,-0.42241,0,2932000.0,538.02,1,1.745,-12.135,0,0,871.4460482865096,832556115.6282831,4.006557500333538
69,362.53,0.08889,3626.9,-0.45516,0,2932000.0,538.02,1,1.7707,-12.11,0,0,871.4460482865096,832556115.6282831,4.006557500333538
70,362.53,0.088933,3628.5,-0.4879,0,2932000.0,538.02,1,1.7964,-12.084,0,0,871.4460482865096,832556115.6282831,4.006557500333538
71,362.53,0.088984,3630.6,-0.79066,0,2932000.0,538.02,1,1.822,-12.058,0,0,871.4460482865096,832556115.6282831,4.006557500333538
72,362.53,0.089037,3632.6,-1.1378,0,2931900.0,538.02,1,1.8477,-12.033,0,0,871.4509262703613,832406595.2007194,4.006255362649691
73,362.52,0.08909,3634.7,-1.485,0,2931900.0,538.02,1,1.8734,-12.007,0,0,871.4509262703613,832360695.9331934,4.006255362649691
74,362.52,0.089143,3636.8,-1.8322,0,2931900.0,538.02,1,1.899,-11.981,0,0,871.4509262703613,832360695.9331934,4.006255362649691
75,362.52,0.0892,3639.1,-1.6184,0,2931900.0,538.02,1,1.9247,-11.956,0,0,871.4509262703613,832360695.9331934,4.006255362649691
76,362.52,0.089257,3641.3,-1.3824,0,2931800.0,538.01,1,1.9503,-11.93,0,0,871.3910181740144,832749433.678126,4.007764021876668
77,362.52,0.089314,3643.5,-1.1464,0,2931800.0,538.01,1,1.976,-11.904,0,0,871.3910181740144,832749433.678126,4.007764021876668
78,362.51,0.08937,3645.8,-0.92893,0,2931800.0,538.01,1,2.0017,-11.879,0,0,871.3910181740144,832703514.2287852,4.007764021876668
79,362.51,0.089425,3648.0,-0.97618,0,2931800.0,538.01,1,2.0273,-11.853,0,0,871.3910181740144,832703514.2287852,4.007764021876668
80,362.51,0.089479,3650.2,-1.0234,0,2931800.0,538.01,1,2.053,-11.827,0,0,871.3910181740144,832703514.2287852,4.007764021876668
81,362.51,0.089533,3652.4,-1.0707,0,2931800.0,538.01,1,2.0787,-11.802,0,0,871.3910181740144,832703514.2287852,4.007764021876668
82,362.51,0.089588,3654.6,-1.1001,0,2931800.0,538.01,1,2.1043,-11.776,0,0,871.3910181740144,832703514.2287852,4.007764021876668
83,362.51,0.089647,3656.9,-1.0504,0,2931800.0,538.01,1,2.13,-11.751,0,0,871.3910181740144,832703514.2287852,4.007764021876668
84,362.51,0.089707,3659.3,-1.0008,0,2931700.0,538.01,1,2.1556,-11.725,0,0,871.3958944394918,832553968.5622367,4.007462079516388
85,362.51,0.089767,3661.6,-0.95112,0,2931700.0,538.01,1,2.1813,-11.699,0,0,871.3958944394918,832553968.5622367,4.007462079516388
86,362.5,0.089827,3664.0,-0.90065,0,2931700.0,538.01,1,2.207,-11.674,0,0,871.3958944394918,832508058.6301705,4.007462079516388
87,362.5,0.089888,3666.4,-0.84829,0,2931700.0,538.01,1,2.2326,-11.648,0,0,871.3958944394918,832508058.6301705,4.007462079516388
88,362.5,0.089949,3668.8,-0.79593,0,2931600.0,538.01,1,2.2583,-11.622,0,0,871.4007718434261,832358525.1017722,4.007160015341071
89,362.5,0.09001,3671.2,-0.74357,0,2931600.0,538.01,1,2.284,-11.597,0,0,871.4007718434261,832358525.1017722,4.007160015341071
90,362.5,0.090076,3673.8,-0.82824,0,2931600.0,538.01,1,2.3096,-11.571,0,0,871.4007718434261,832358525.1017722,4.007160015341071
91,362.49,0.090147,3676.6,-1.0998,0,2931500.0,538.01,1,2.3353,-11.545,0,0,871.4056503863391,832163103.2998067,4.006857829293807
92,362.49,0.090219,3679.5,-1.3714,0,2931500.0,538.01,1,2.3609,-11.52,0,0,871.4056503863391,832163103.2998067,4.006857829293807
93,362.49,0.090291,3682.3,-1.643,0,2931500.0,538.01,1,2.3866,-11.494,0,0,871.4056503863391,832163103.2998067,4.006857829293807
94,362.49,0.090366,3685.2,-1.7343,0,2931400.0,538.01,1,2.4123,-11.468,0,0,871.4105300687562,832013585.8095574,4.006555521316513
95,362.48,0.090442,3688.2,-1.6734,0,2931400.0,538.01,1,2.4379,-11.443,0,0,871.4105300687562,831967703.1595153,4.006555521316513
96,362.48,0.090518,3691.2,-1.6125,0,2931400.0,538.01,1,2.4636,-11.417,0,0,871.4105300687562,831967703.1595153,4.006555521316513
97,362.48,0.090594,3694.3,-1.5516,0,2931400.0,538.01,1,2.4893,-11.391,0,0,871.4105300687562,831967703.1595153,4.006555521316513
98,362.48,0.090666,3697.1,-1.5298,0,2931300.0,538.01,1,2.5149,-11.366,0,0,871.4154108912006,831818197.8192574,4.006253091351891
99,362.47,0.090736,3699.9,-1.5279,0,2931300.0,538.01,1,2.5406,-11.34,0,0,871.4154108912006,831772324.6840373,4.006253091351891
100,362.47,0.090807,3702.7,-1.526,0,2931300.0,538.01,1,2.5662,-11.314,0,0,871.4154108912006,831772324.6840373,4.006253091351891
101,362.47,0.090877,3705.4,-1.5241,0,2931200.0,538.01,1,2.5919,-11.289,0,0,871.4202928541977,831622831.497562,4.005950539342302
102,362.47,0.090952,3708.5,-1.4796,0,2931200.0,538.01,1,2.6176,-11.263,0,0,871.4202928541977,831622831.497562,4.005950539342302
103,362.47,0.091028,3711.6,-1.4232,0,2931200.0,538.01,1,2.6432,-11.237,0,0,871.4202928541977,831622831.497562,4.005950539342302
104,362.47,0.091104,3714.6,-1.3667,0,2931200.0,538.01,1,2.6689,-11.212,0,0,871.4202928541977,831622831.497562,4.005950539342302
105,362.47,0.091181,3717.7,-1.3102,0,2931200.0,538.01,1,2.6946,-11.186,0,0,871.4202928541977,831622831.497562,4.005950539342302
106,362.47,0.091255,3720.7,-1.1544,0,2931200.0,538.01,1,2.7202,-11.16,0,0,871.4202928541977,831622831.497562,4.005950539342302
107,362.47,0.09133,3723.7,-0.9876,0,2931200.0,538.01,1,2.7459,-11.135,0,0,871.4202928541977,831622831.497562,4.005950539342302
108,362.46,0.091404,3726.7,-0.82078,0,2931200.0,538.01,1,2.7715,-11.109,0,0,871.4202928541977,831576967.8764931,4.005950539342302
109,362.46,0.091478,3729.7,-0.65694,0,2931200.0,538.01,1,2.7972,-11.083,0,0,871.4202928541977,831576967.8764931,4.005950539342302
110,362.46,0.091567,3733.1,-0.64419,0,2931100.0,538.01,1,2.8229,-11.058,0,0,871.4251759582688,831427486.8475951,4.005647865230609
111,362.45,0.091656,3736.6,-0.63145,0,2931100.0,538.01,1,2.8485,-11.032,0,0,871.4251759582688,831381632.7400072,4.005647865230609
112,362.45,0.091745,3740.0,-0.61871,0,2931000.0,538.01,1,2.8742,-11.006,0,0,871.4300602039438,831232163.8725187,4.005345068958492
113,362.45,0.091834,3743.5,-0.62648,0,2931000.0,538.01,1,2.8999,-10.981,0,0,871.4300602039438,831232163.8725187,4.005345068958492
114,362.44,0.091925,3747.1,-0.76185,0,2930900.0,538.01,1,2.9255,-10.955,0,0,871.4349455917444,831036862.575409,4.005042150469011
115,362.44,0.092016,3750.7,-0.89723,0,2930900.0,538.01,1,2.9512,-10.929,0,0,871.4349455917444,831036862.575409,4.005042150469011
116,362.44,0.092106,3754.3,-1.0326,0,2930900.0,538.01,1,2.9768,-10.904,0,0,871.4349455917444,831036862.575409,4.005042150469011
117,362.44,0.092198,3758.0,-1.1631,0,2930800.0,538.01,1,3.0025,-10.878,0,0,871.4398321221968,830887409.795172,4.004739109703909
118,362.43,0.092294,3761.8,-1.2798,0,2930800.0,538.01,1,3.0282,-10.852,0,0,871.4398321221968,830841582.9595842,4.004739109703909
119,362.43,0.09239,3765.6,-1.3964,0,2930800.0,538.01,1,3.0538,-10.827,0,0,871.4398321221968,830841582.9595842,4.004739109703909
120,362.43,0.092486,3769.4,-1.513,0,2930700.0,538.01,1,3.0795,-10.801,0,0,871.4447197958273,830692142.3526428,4.004435946605863
121,362.43,0.092587,3773.3,-1.6479,0,2930700.0,538.01,1,3.1052,-10.775,0,0,871.4447197958273,830692142.3526428,4.004435946605863
122,362.42,0.092694,3777.5,-1.8129,0,2930600.0,538.01,1,3.1308,-10.75,0,0,871.4496086131619,830496896.5982568,4.0041326611170955
123,362.42,0.092802,3781.7,-1.9779,0,2930600.0,538.01,1,3.1565,-10.724,0,0,871.4496086131619,830496896.5982568,4.0041326611170955
124,362.41,0.09291,3785.9,-2.1428,0,2930500.0,538.0,1,3.1821,-10.698,0,0,871.3896706581213,830839336.0557474,4.005644626610755
125,362.41,0.093015,3790.1,-2.2184,0,2930500.0,538.0,1,3.2078,-10.673,0,0,871.3896706581213,830839336.0557474,4.005644626610755
126,362.4,0.093119,3794.1,-2.2031,0,2930400.0,538.0,1,3.2335,-10.647,0,0,871.3945577509618,830644054.3039743,4.005341536990527
127,362.4,0.093222,3798.1,-2.1877,0,2930400.0,538.0,1,3.2591,-10.621,0,0,871.3945577509618,830644054.3039743,4.005341536990527
128,362.39,0.093325,3802.1,-2.1724,0,2930300.0,538.0,1,3.2848,-10.596,0,0,871.3994459874943,830448794.2338127,4.0050383249592105
129,362.39,0.093432,3806.3,-2.2073,0,2930200.0,538.0,1,3.3105,-10.57,0,0,871.4043353682454,830299356.5542808,4.004734990458889
130,362.39,0.093541,3810.6,-2.2735,0,2930200.0,538.0,1,3.3361,-10.544,0,0,871.4043353682454,830299356.5542808,4.004734990458889
131,362.39,0.093649,3814.9,-2.3397,0,2930200.0,538.0,1,3.3618,-10.519,0,0,871.4043353682454,830299356.5542808,4.004734990458889
132,362.38,0.093758,3819.2,-2.4059,0,2930100.0,538.0,1,3.3874,-10.493,0,0,871.4092258937421,830104130.346085,4.004431533432122
133,362.38,0.093873,3823.8,-2.4008,0,2930100.0,538.0,1,3.4131,-10.467,0,0,871.4092258937421,830104130.346085,4.004431533432122
134,362.38,0.09399,3828.5,-2.3699,0,2930100.0,538.0,1,3.4388,-10.442,0,0,871.4092258937421,830104130.346085,4.004431533432122
135,362.38,0.094106,3833.1,-2.3391,0,2930000.0,538.0,1,3.4644,-10.416,0,0,871.414117564516,829954708.7778596,4.0041279538206265
136,362.37,0.094223,3837.8,-2.3083,0,2930000.0,538.0,1,3.4901,-10.39,0,0,871.414117564516,829908925.8295445,4.0041279538206265
137,362.37,0.094355,3843.0,-2.5355,0,2930000.0,538.0,1,3.5158,-10.365,0,0,871.414117564516,829908925.8295445,4.0041279538206265
138,362.37,0.094489,3848.3,-2.8068,0,2929900.0,538.0,1,3.5414,-10.339,0,0,871.4190103810867,829759516.4467573,4.003824251566845
139,362.36,0.094623,3853.6,-3.0781,0,2929900.0,538.0,1,3.5671,-10.313,0,0,871.4190103810867,829713743.0081061,4.003824251566845
140,362.36,0.094757,3858.9,-3.3495,0,2929800.0,538.0,1,3.5927,-10.288,0,0,871.4239043439861,829564345.8144168,4.003520426612839
141,362.36,0.0949,3864.6,-2.7315,0,2929800.0,538.0,1,3.6184,-10.262,0,0,871.4239043439861,829564345.8144168,4.003520426612839
142,362.35,0.095044,3870.3,-2.0892,0,2929800.0,538.0,1,3.6441,-10.236,0,0,871.4239043439861,829518581.8847558,4.003520426612839
143,362.35,0.095187,3876.1,-1.4469,0,2929700.0,538.0,1,3.6697,-10.211,0,0,871.4287994537476,829369196.8838168,4.003216478900478
144,362.35,0.09533,3881.7,-0.85929,0,2929700.0,538.0,1,3.6954,-10.185,0,0,871.4287994537476,829369196.8838168,4.003216478900478
145,362.34,0.095459,3886.8,-0.80839,0,2929600.0,538.0,1,3.7211,-10.159,0,0,871.4336957108916,829174069.6584965,4.0029124083721115
146,362.34,0.095589,3891.8,-0.75749,0,2929600.0,538.0,1,3.7467,-10.134,0,0,871.4336957108916,829174069.6584965,4.0029124083721115
147,362.33,0.095718,3896.9,-0.70658,0,2929500.0,538.0,1,3.7724,-10.108,0,0,871.4385931159516,828978964.1413838,4.002608214969758
148,362.33,0.095849,3902.0,-0.74944,0,2929400.0,538.0,1,3.798,-10.082,0,0,871.4434916694568,828829607.4982454,4.002303898635126
149,362.32,0.095985,3907.4,-1.1412,0,2929400.0,538.0,1,3.8237,-10.057,0,0,871.4434916694568,828783880.3357669,4.002303898635126
150,362.32,0.096121,3912.7,-1.5329,0,2929300.0,538.0,1,3.8494,-10.031,0,0,871.4483913719354,828634535.901401,4.00199945931051
151,362.31,0.096257,3918.1,-1.9246,0,2929300.0,538.0,1,3.875,-10.005,0,0,871.4483913719354,828588818.2447739,4.00199945931051
152,362.31,0.096395,3923.5,-2.2174,0,2929200.0,538.0,1,3.9007,-9.9798,0,0,871.4532922239188,828439486.02308,4.001694896937687
153,362.3,0.096539,3929.0,-2.3102,0,2929100.0,537.99,1,3.9264,-9.9541,0,0,871.3933214112977,828781487.7587532,4.003210501028194
154,362.29,0.096683,3934.5,-2.403,0,2929000.0,537.99,1,3.952,-9.9285,0,0,871.3982205320943,828586401.7789375,4.002906135106835
155,362.28,0.096828,3940.0,-2.4958,0,2928900.0,537.99,1,3.9777,-9.9028,0,0,871.403120802383,828391337.5110657,4.002601646116764
156,362.28,0.09697,3945.4,-2.5354,0,2928800.0,537.99,1,4.0033,-9.8771,0,0,871.4080222226966,828241995.9936188,4.002297033999586
157,362.27,0.097111,3950.9,-2.5101,0,2928700.0,537.99,1,4.029,-9.8515,0,0,871.4129247935638,828046965.6535707,4.001992298697082
158,362.26,0.097252,3956.3,-2.4848,0,2928600.0,537.99,1,4.0547,-9.8258,0,0,871.4178285155162,827851957.0356443,4.001687440151398
159,362.26,0.097392,3961.7,-2.4594,0,2928600.0,537.99,1,4.0803,-9.8002,0,0,871.4178285155162,827851957.0356443,4.001687440151398
160,362.25,0.097544,3967.7,-2.7329,0,2928500.0,537.99,1,4.106,-9.7745,0,0,871.4227333890857,827656970.14305,4.001382458304345
161,362.25,0.097705,3974.0,-3.2322,0,2928400.0,537.99,1,4.1317,-9.7488,0,0,871.427639414805,827507669.256571,4.001077353097376
162,362.24,0.097866,3980.4,-3.7315,0,2928400.0,537.99,1,4.1573,-9.7232,0,0,871.427639414805,827462004.9789834,4.001077353097376
163,362.24,0.098026,3986.7,-4.2308,0,2928300.0,537.99,1,4.183,-9.6975,0,0,871.4325465932048,827312716.3211591,4.00077212447235
164,362.23,0.098199,3993.5,-4.483,0,2928200.0,537.99,1,4.2086,-9.6718,0,0,871.4374549248172,827117785.1213895,4.000466772371154
165,362.22,0.098378,4000.4,-4.6237,0,2928100.0,537.99,1,4.2343,-9.6462,0,0,871.4423644101768,826922875.660394,4.000161296735394
166,362.21,0.098557,4007.3,-4.7643,0,2928000.0,537.99,1,4.26,-9.6205,0,0,871.4472750498176,826727987.9413978,3.999855697506471
167,362.21,0.098736,4014.2,-4.9049,0,2927900.0,537.99,1,4.2856,-9.5949,0,0,871.4521868442696,826578739.9958147,3.999549974626342
168,362.2,0.098912,4021.0,-4.833,0,2927800.0,537.98,1,4.3113,-9.5692,0,0,871.3921859232745,826920360.6168642,4.0010689119243565
169,362.19,0.099088,4027.8,-4.7106,0,2927700.0,537.98,1,4.337,-9.5435,0,0,871.3970959803531,826725448.9461087,4.00076338604211
170,362.18,0.099264,4034.6,-4.5882,0,2927600.0,537.98,1,4.3626,-9.5179,0,0,871.4020071922357,826530559.0145965,4.000457736487449
171,362.18,0.09944,4041.4,-4.4658,0,2927500.0,537.98,1,4.3883,-9.4922,0,0,871.4069195594535,826381301.7311375,4.000151963202143
172,362.17,0.099642,4049.4,-5.0642,0,2927500.0,537.98,1,4.4139,-9.4665,0,0,871.4069195594535,826335690.825662,4.000151963202143
173,362.16,0.099847,4057.5,-5.7191,0,2927400.0,537.98,1,4.4396,-9.4409,0,0,871.411833082543,826140844.3824602,3.9998460661273576
174,362.16,0.10005,4065.6,-6.3741,0,2927300.0,537.98,1,4.4653,-9.4152,0,0,871.416747762038,825991611.5921719,3.9995400452049568
175,362.15,0.10026,4073.8,-6.9576,0,2927300.0,537.98,1,4.4909,-9.3896,0,0,871.416747762038,825946019.6881992,3.9995400452049568
176,362.15,0.10052,4084.0,-6.0785,0,2927200.0,537.98,1,4.5166,-9.3639,0,0,871.421663598473,825796799.1503736,3.9992339003761304
177,362.14,0.10078,4094.3,-5.1995,0,2927100.0,537.98,1,4.5423,-9.3382,0,0,871.4265805923848,825602008.4645892,3.9989276315826174
178,362.14,0.10104,4104.6,-4.3204,0,2927000.0,537.98,1,4.5679,-9.3126,0,0,871.4314987443055,825452804.2031915,3.9986212387658795
179,362.13,0.10129,4114.5,-3.6093,0,2927000.0,537.98,1,4.5936,-9.2869,0,0,871.4314987443055,825407239.5381756,3.9986212387658795
180,362.12,0.1015,4122.7,-3.7427,0,2926900.0,537.98,1,4.6192,-9.2612,0,0,871.4364180547748,825212492.3742547,3.998314721867037
181,362.12,0.10171,4130.9,-3.876,0,2926800.0,537.98,1,4.6449,-9.2356,0,0,871.4413385243275,825063312.6458758,3.9980080808276988
182,362.11,0.10192,4139.2,-4.0093,0,2926700.0,537.98,1,4.6706,-9.2099,0,0,871.4462601535002,824868599.5201478,3.9977013155890715
183,362.11,0.10212,4147.2,-4.0478,0,2926700.0,537.98,1,4.6962,-9.1843,0,0,871.4462601535002,824868599.5201478,3.9977013155890715
184,362.1,0.10232,4154.7,-3.8481,0,2926600.0,537.98,1,4.7219,-9.1586,0,0,871.4511829428307,824673908.1672136,3.997394426092675
185,362.09,0.10251,4162.2,-3.6485,0,2926400.0,537.97,1,4.7476,-9.1329,0,0,871.3960728389682,824865937.3784603,3.9986100176286667
186,362.08,0.10271,4169.8,-3.4489,0,2926300.0,537.97,1,4.7732,-9.1073,0,0,871.4009950448556,824671222.0045402,3.9983032013976025
