,Density,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,entropy,total enthalpt
210,361.96,0.10805,4381.2,-14.283,0,2924900.0,537.96,1,5.3891,-8.4914,0,0,871.4050192896324,822573379.8698113
211,361.96,0.10837,4393.9,-13.95,0,2924800.0,537.96,1,5.4148,-8.4657,0,0,871.4099548749808,822424312.356377
212,361.95,0.1087,4406.6,-13.617,0,2924700.0,537.96,1,5.4404,-8.44,0,0,871.414891627483,822229837.1672665
213,361.94,0.10902,4419.3,-13.285,0,2924600.0,537.96,1,5.4661,-8.4144,0,0,871.4198295476773,822035383.786136
214,361.93,0.10934,4431.9,-12.952,0,2924500.0,537.96,1,5.4918,-8.3887,0,0,871.4247686361095,821840952.2161703
215,361.93,0.10966,4444.6,-12.619,0,2924400.0,537.96,1,5.5174,-8.3631,0,0,871.4297088933207,821691925.7426962
216,361.92,0.10999,4457.3,-12.287,0,2924300.0,537.96,1,5.5431,-8.3374,0,0,871.4346503198549,821497528.3162701
217,361.91,0.11031,4470.0,-11.954,0,2924200.0,537.96,1,5.5688,-8.3117,0,0,871.4395929162541,821303152.711552
218,361.9,0.11064,4482.9,-11.999,0,2924100.0,537.96,1,5.5944,-8.2861,0,0,871.4445366830635,821108798.9317529
219,361.89,0.11097,4496.0,-12.721,0,2924000.0,537.96,1,5.6201,-8.2604,0,0,871.4494816208245,820914466.980301
220,361.88,0.11131,4509.1,-13.443,0,2923900.0,537.96,1,5.6457,-8.2347,0,0,871.4544277300826,820720156.8604006
221,361.87,0.11164,4522.3,-14.164,0,2923800.0,537.95,1,5.6714,-8.2091,0,0,871.3943328320465,821060529.1223016
222,361.86,0.11198,4535.4,-14.886,0,2923700.0,537.95,1,5.6971,-8.1834,0,0,871.3992771846363,820866182.51239
223,361.85,0.11232,4548.5,-15.608,0,2923500.0,537.95,1,5.7227,-8.1578,0,0,871.4091694048277,820522883.4730269
224,361.84,0.11265,4561.7,-16.329,0,2923400.0,537.95,1,5.7484,-8.1321,0,0,871.4141172735212,820328592.8613318
225,361.83,0.11299,4574.8,-17.051,0,2923300.0,537.95,1,5.7741,-8.1064,0,0,871.4190663153398,820134324.0851009
226,361.82,0.11335,4588.5,-17.034,0,2923100.0,537.95,1,5.7997,-8.0808,0,0,871.428967920538,819791144.065387
227,361.8,0.11372,4602.5,-16.518,0,2922900.0,537.95,1,5.8254,-8.0551,0,0,871.4388742247922,819402740.4470032
228,361.78,0.11409,4616.6,-16.002,0,2922600.0,537.95,1,5.851,-8.0294,0,0,871.453742501482,818865544.7743076
229,361.76,0.11446,4630.6,-15.486,0,2922400.0,537.94,1,5.8767,-8.0038,0,0,871.398572504026,819011360.0464642
230,361.74,0.11483,4644.7,-14.969,0,2922100.0,537.94,1,5.9024,-7.9781,0,0,871.4134460859474,818474206.2441955
231,361.72,0.11521,4658.8,-14.453,0,2921900.0,537.94,1,5.928,-7.9525,0,0,871.4233676992822,818086041.2454144
232,361.7,0.11558,4672.8,-13.937,0,2921600.0,537.94,1,5.9537,-7.9268,0,0,871.4382589683518,817549140.8557786
233,361.68,0.11595,4686.9,-13.421,0,2921400.0,537.94,1,5.9794,-7.9011,0,0,871.4481923868674,817161175.6580365
234,361.66,0.11632,4701.0,-13.194,0,2921200.0,537.93,1,6.005,-7.8755,0,0,871.3930046373847,817306805.7923154
235,361.65,0.11669,4715.1,-13.025,0,2921000.0,537.93,1,6.0307,-7.8498,0,0,871.4029392464654,816964011.7311864
236,361.63,0.11706,4729.3,-12.855,0,2920800.0,537.93,1,6.0563,-7.8241,0,0,871.4128785875171,816576129.2938972
237,361.62,0.11743,4743.4,-12.685,0,2920600.0,537.93,1,6.082,-7.7985,0,0,871.4228226649616,816233454.7261401
238,361.6,0.11781,4757.6,-12.515,0,2920400.0,537.93,1,6.1077,-7.7728,0,0,871.4327714832249,815845728.5020273
239,361.58,0.11818,4771.7,-12.345,0,2920200.0,537.93,1,6.1333,-7.7472,0,0,871.4427250467356,815458089.9024332
240,361.57,0.11855,4785.9,-12.175,0,2920000.0,537.93,1,6.159,-7.7215,0,0,871.4526833599334,815115603.662161
241,361.55,0.11892,4800.2,-12.067,0,2919800.0,537.92,1,6.1847,-7.6958,0,0,871.3974742500458,815260984.9622072
242,361.54,0.11933,4816.1,-12.731,0,2919700.0,537.92,1,6.2103,-7.6702,0,0,871.4024534128935,815067196.1035361
243,361.53,0.11974,4832.1,-13.396,0,2919500.0,537.92,1,6.236,-7.6445,0,0,871.4124153047286,814724732.2024184
244,361.52,0.12015,4848.1,-14.061,0,2919400.0,537.92,1,6.2616,-7.6188,0,0,871.4173980348269,814530999.6229128
245,361.51,0.12056,4864.1,-14.725,0,2919300.0,537.92,1,6.2873,-7.5932,0,0,871.4223819551236,814337288.967686
246,361.5,0.12097,4880.1,-15.39,0,2919100.0,537.92,1,6.313,-7.5675,0,0,871.4323533685305,813994944.8790995
247,361.49,0.12139,4896.0,-16.055,0,2919000.0,537.92,1,6.3386,-7.5419,0,0,871.43734086276,813801290.5482334
248,361.48,0.1218,4912.0,-16.719,0,2918900.0,537.92,1,6.3643,-7.5162,0,0,871.4423295494139,813607658.1560067
249,361.46,0.12223,4928.7,-17.139,0,2918700.0,537.92,1,6.39,-7.4905,0,0,871.4523105022382,813220459.2009405
250,361.44,0.12271,4946.9,-17.02,0,2918400.0,537.91,1,6.4156,-7.4649,0,0,871.402072215782,813216989.3431612
251,361.42,0.12319,4965.0,-16.901,0,2918100.0,537.91,1,6.4413,-7.4392,0,0,871.4170508364255,812681230.9778913
252,361.4,0.12367,4983.2,-16.782,0,2917900.0,537.91,1,6.4669,-7.4135,0,0,871.4270425614837,812294183.7599039
253,361.38,0.12415,5001.4,-16.663,0,2917600.0,537.91,1,6.4926,-7.3879,0,0,871.4420391272369,811758680.2654289
254,361.35,0.12463,5019.6,-16.544,0,2917400.0,537.91,1,6.5183,-7.3622,0,0,871.4520428297325,811326950.0828742
255,361.33,0.12511,5037.8,-16.425,0,2917100.0,537.9,1,6.5439,-7.3366,0,0,871.4017961884531,811323350.2925625
256,361.31,0.12559,5055.9,-16.306,0,2916800.0,537.9,1,6.5696,-7.3109,0,0,871.4168089731738,810788057.9329203
257,361.29,0.12616,5077.3,-17.367,0,2916500.0,537.9,1,6.5953,-7.2852,0,0,871.4318325704999,810252907.8860383
258,361.26,0.12679,5101.3,-19.391,0,2916200.0,537.9,1,6.6209,-7.2596,0,0,871.4468669956772,809673096.9456947
259,361.24,0.12742,5125.2,-21.414,0,2915900.0,537.9,1,6.6466,-7.2339,0,0,871.4619122639854,809138258.985185
260,361.21,0.12805,5149.2,-23.437,0,2915600.0,537.89,1,6.6722,-7.2082,0,0,871.4116560719476,809089706.8811762
261,361.18,0.12869,5173.1,-25.461,0,2915300.0,537.89,1,6.6979,-7.1826,0,0,871.4267104279247,808510218.4192405
262,361.16,0.12932,5197.1,-27.484,0,2914900.0,537.89,1,6.7236,-7.1569,0,0,871.4467998199608,807827298.7088343
263,361.13,0.12995,5221.1,-29.508,0,2914600.0,537.89,1,6.7492,-7.1313,0,0,871.4618795719692,807248216.0703924
264,361.11,0.13058,5245.0,-31.531,0,2914300.0,537.88,1,6.7749,-7.1056,0,0,871.411614992636,807244309.8580567
265,361.08,0.1312,5268.1,-31.159,0,2914000.0,537.88,1,6.8006,-7.0799,0,0,871.4267038810787,806665351.7355018
266,361.05,0.13181,5291.0,-30.147,0,2913700.0,537.88,1,6.8262,-7.0543,0,0,871.4418036946304,806086592.0507792
267,361.03,0.13241,5313.9,-29.136,0,2913300.0,537.88,1,6.8519,-7.0286,0,0,871.4619538007264,805404408.3763045
268,361.0,0.13302,5336.7,-28.125,0,2913000.0,537.87,1,6.8775,-7.0029,0,0,871.4116808187105,805355776.0657223
269,360.98,0.13363,5359.6,-27.114,0,2912700.0,537.87,1,6.9032,-6.9773,0,0,871.4268044087144,804821945.4144484
270,360.95,0.13424,5382.5,-26.103,0,2912400.0,537.87,1,6.9289,-6.9516,0,0,871.4419389755245,804243717.0782961
271,360.92,0.13485,5405.4,-25.092,0,2912100.0,537.87,1,6.9545,-6.926,0,0,871.4570845347148,803665687.5489964
272,360.9,0.13545,5428.2,-24.097,0,2911700.0,537.86,1,6.9802,-6.9003,0,0,871.411854099818,803513389.9124656
273,360.86,0.13605,5450.2,-23.661,0,2911400.0,537.86,1,7.0059,-6.8746,0,0,871.4270125616694,802891045.9174134
274,360.83,0.13665,5472.1,-23.226,0,2911000.0,537.86,1,7.0315,-6.849,0,0,871.4472410028433,802165343.349857
275,360.8,0.13725,5494.1,-22.791,0,2910600.0,537.85,1,7.0572,-6.8233,0,0,871.4020125346078,801968599.3941941
276,360.77,0.13784,5516.0,-22.356,0,2910200.0,537.85,1,7.0828,-6.7976,0,0,871.4222631625685,801243158.5868239
277,360.74,0.13844,5538.0,-21.92,0,2909800.0,537.85,1,7.1085,-6.772,0,0,871.4425334812064,800517997.6844542
278,360.7,0.13904,5560.0,-21.485,0,2909400.0,537.85,1,7.1342,-6.7463,0,0,871.4628235279216,799748794.3598052
279,360.67,0.13964,5581.9,-21.05,0,2909000.0,537.84,1,7.1598,-6.7207,0,0,871.41760024992,799552088.4638041
280,360.64,0.14024,5604.2,-20.903,0,2908600.0,537.84,1,7.1855,-6.695,0,0,871.4379126322441,798827506.5257561
281,360.62,0.14086,5627.2,-21.55,0,2908300.0,537.84,1,7.2112,-6.6693,0,0,871.4531599189737,798295316.9820532
282,360.59,0.14148,5650.3,-22.198,0,2908000.0,537.83,1,7.2368,-6.6437,0,0,871.4028543628397,798246546.1964278
283,360.56,0.14209,5673.4,-22.845,0,2907700.0,537.83,1,7.2625,-6.618,0,0,871.4181110247409,797670230.9386264
284,360.54,0.14271,5696.4,-23.492,0,2907400.0,537.83,1,7.2881,-6.5923,0,0,871.4333788631474,797138311.6414646
285,360.51,0.14333,5719.5,-24.14,0,2907100.0,537.83,1,7.3138,-6.5667,0,0,871.4486578940304,796562367.6858667
286,360.49,0.14395,5742.6,-24.787,0,2906700.0,537.83,1,7.3395,-6.541,0,0,871.469047373391,795883017.6425259
287,360.46,0.14457,5765.6,-25.434,0,2906400.0,537.82,1,7.3651,-6.5154,0,0,871.418731551691,795834156.8894559
288,360.43,0.14522,5789.9,-26.124,0,2906100.0,537.82,1,7.3908,-6.4897,0,0,871.4340349729862,795258576.2725902
289,360.39,0.14592,5815.3,-26.855,0,2905600.0,537.82,1,7.4165,-6.464,0,0,871.459565674216,794343779.5472524
290,360.36,0.14661,5840.7,-27.586,0,2905200.0,537.81,1,7.4421,-6.4384,0,0,871.4143518491546,794147226.8054614
291,360.32,0.14731,5866.1,-28.317,0,2904800.0,537.81,1,7.4678,-6.4127,0,0,871.4348015817814,793380493.3779275
292,360.29,0.14801,5891.6,-29.048,0,2904300.0,537.81,1,7.4934,-6.387,0,0,871.4603920018197,792510516.413496
293,360.25,0.1487,5917.0,-29.779,0,2903900.0,537.8,1,7.5191,-6.3614,0,0,871.4151816285097,792270045.4352973
294,360.22,0.1494,5942.4,-30.51,0,2903500.0,537.8,1,7.5448,-6.3357,0,0,871.4356792652931,791547989.9732107
295,360.18,0.15009,5967.8,-31.241,0,2903100.0,537.8,1,7.5704,-6.3101,0,0,871.456197087263,790782328.5531254
296,360.15,0.15078,5992.9,-31.199,0,2902700.0,537.79,1,7.5961,-6.2844,0,0,871.4109895435964,790585881.8325067
297,360.12,0.15146,6017.9,-30.89,0,2902300.0,537.79,1,7.6218,-6.2587,0,0,871.4315302586406,789864409.6660259
298,360.08,0.15215,6042.9,-30.581,0,2901900.0,537.79,1,7.6474,-6.2331,0,0,871.4520912462878,789099413.3116777
299,360.05,0.15283,6067.9,-30.272,0,2901500.0,537.78,1,7.6731,-6.2074,0,0,871.4068865669493,788903020.5210158
300,360.02,0.15351,6092.8,-29.963,0,2901100.0,537.78,1,7.6987,-6.1817,0,0,871.4274705541854,788182132.4676906
301,359.99,0.1542,6117.8,-29.654,0,2900700.0,537.78,1,7.7244,-6.1561,0,0,871.4480749019857,787461528.1121631
302,359.95,0.15488,6142.8,-29.345,0,2900300.0,537.78,1,7.7501,-6.1304,0,0,871.4686996495336,786697517.9694182
303,359.92,0.15557,6167.8,-29.036,0,2899900.0,537.77,1,7.7757,-6.1048,0,0,871.4235005765769,786501159.6682363
304,359.88,0.1564,6197.5,-28.868,0,2899400.0,537.77,1,7.8014,-6.0791,0,0,871.4493136559727,785590271.3800972
305,359.83,0.15723,6227.2,-28.702,0,2898800.0,537.76,1,7.8271,-6.0534,0,0,871.4144510497907,785012297.70653
306,359.78,0.15806,6257.0,-28.536,0,2898200.0,537.76,1,7.8527,-6.0278,0,0,871.4454885377612,783911357.4939715
307,359.74,0.15889,6286.7,-28.37,0,2897700.0,537.76,1,7.8784,-6.0021,0,0,871.4713884905796,783001690.5710185
308,359.69,0.15973,6316.5,-28.204,0,2897100.0,537.75,1,7.904,-5.9764,0,0,871.4365671224841,782424286.9468379
309,359.64,0.16056,6346.3,-28.038,0,2896600.0,537.75,1,7.9297,-5.9508,0,0,871.4625157008047,781471835.2730317
310,359.6,0.16139,6376.0,-27.873,0,2896000.0,537.74,1,7.9554,-5.9251,0,0,871.4277161684739,780938213.5901078
311,359.55,0.16224,6406.2,-28.232,0,2895400.0,537.74,1,7.981,-5.8995,0,0,871.4589169465764,779839564.2703047
312,359.49,0.16316,6438.0,-30.448,0,2894700.0,537.73,1,8.0067,-5.8738,0,0,871.4293506377228,779072669.9926503
313,359.43,0.16407,6469.8,-32.664,0,2894000.0,537.73,1,8.0324,-5.8481,0,0,871.4658430230664,777784996.491008
314,359.37,0.16498,6501.5,-34.881,0,2893300.0,537.72,1,8.058,-5.8225,0,0,871.4363225004491,777018786.133181
315,359.31,0.1659,6533.3,-37.097,0,2892600.0,537.72,1,8.0837,-5.7968,0,0,871.4729114387648,775732503.8115368
316,359.25,0.16681,6565.0,-39.313,0,2891900.0,537.71,1,8.1093,-5.7711,0,0,871.4434369917382,774966977.945697
317,359.19,0.16773,6596.8,-41.529,0,2891200.0,537.7,1,8.135,-5.7455,0,0,871.4139761673166,774201720.1314713
318,359.13,0.16864,6628.6,-43.745,0,2890500.0,537.7,1,8.1607,-5.7198,0,0,871.4506949407231,772917248.5163954
319,359.07,0.16965,6664.1,-43.826,0,2889800.0,537.69,1,8.1863,-5.6942,0,0,871.4212805830224,772152675.8104441
320,359.02,0.17078,6704.0,-41.391,0,2889100.0,537.69,1,8.212,-5.6685,0,0,871.4580971832773,770912523.3612607
321,358.96,0.1719,6743.9,-38.955,0,2888400.0,537.68,1,8.2377,-5.6428,0,0,871.4287295875282,770148600.9737633
322,358.9,0.17303,6783.8,-36.519,0,2887700.0,537.68,1,8.2633,-5.6172,0,0,871.465644562083,768866861.2157984
323,358.84,0.17416,6823.7,-34.083,0,2887100.0,537.67,1,8.289,-5.5915,0,0,871.4310416962262,768249928.0621479
324,358.79,0.17528,6863.6,-31.647,0,2886400.0,537.67,1,8.3146,-5.5658,0,0,871.4680461942845,767012237.1937542
325,358.73,0.17641,6903.5,-29.212,0,2885700.0,537.66,1,8.3403,-5.5402,0,0,871.4387682383315,766249623.1586382
326,358.67,0.17754,6943.4,-26.776,0,2885000.0,537.66,1,8.366,-5.5145,0,0,871.4758721675166,764970539.8808218
327,358.62,0.17861,6981.1,-26.757,0,2884400.0,537.65,1,8.3916,-5.4889,0,0,871.4413324262555,764397305.961031
328,358.57,0.17965,7017.9,-27.785,0,2883800.0,537.65,1,8.4173,-5.4632,0,0,871.4732092852665,763308044.3921287
329,358.52,0.1807,7054.7,-28.814,0,2883200.0,537.64,1,8.443,-5.4375,0,0,871.4386962041656,762735198.7179323
330,358.47,0.18174,7091.5,-29.843,0,2882600.0,537.64,1,8.4686,-5.4119,0,0,871.4706428277426,761646875.3497165
331,358.41,0.18279,7128.3,-30.871,0,2882000.0,537.63,1,8.4943,-5.3862,0,0,871.4361565550286,761031972.7621138
332,358.36,0.18383,7165.1,-31.9,0,2881400.0,537.63,1,8.5199,-5.3605,0,0,871.4681732676883,759944643.7736579
333,358.31,0.18488,7201.9,-32.929,0,2880800.0,537.62,1,8.5456,-5.3349,0,0,871.4337139526858,759372600.9783813
334,358.26,0.18592,7238.7,-33.957,0,2880200.0,537.62,1,8.5713,-5.3092,0,0,871.4658010810983,758286213.0096598
335,358.18,0.18715,7280.2,-34.453,0,2879300.0,537.61,1,8.5969,-5.2836,0,0,871.4474415959975,757150618.9353027
336,358.1,0.18839,7322.0,-34.913,0,2878400.0,537.6,1,8.6226,-5.2579,0,0,871.4291218000164,756015646.0581278
337,358.03,0.18963,7363.8,-35.372,0,2877500.0,537.6,1,8.6483,-5.2322,0,0,871.4774839698233,754410304.2403328
338,357.95,0.19087,7405.6,-35.832,0,2876500.0,537.59,1,8.6739,-5.2066,0,0,871.464661844852,753131381.0522546
339,357.87,0.19211,7447.4,-36.291,0,2875600.0,537.58,1,8.6996,-5.1809,0,0,871.4464994034992,751998603.8284297
340,357.79,0.19335,7489.2,-36.751,0,2874700.0,537.57,1,8.7252,-5.1552,0,0,871.4283773063675,750866449.2034835
341,357.71,0.19459,7531.0,-37.21,0,2873800.0,537.57,1,8.7509,-5.1296,0,0,871.4770752531448,749223569.7272475
342,357.63,0.19588,7574.3,-38.21,0,2872800.0,537.56,1,8.7766,-5.1039,0,0,871.4644900547851,747947819.077298
343,357.54,0.19738,7624.3,-41.765,0,2871800.0,537.55,1,8.8022,-5.0783,0,0,871.4519629102848,746631071.1477618
344,357.45,0.19888,7674.4,-45.32,0,2870700.0,537.54,1,8.8279,-5.0526,0,0,871.444939934773,745170173.4351456
345,357.35,0.20038,7724.4,-48.875,0,2869700.0,537.53,1,8.8536,-5.0269,0,0,871.4325389788339,743813633.5447046
346,357.26,0.20188,7774.5,-52.43,0,2868600.0,537.53,1,8.8792,-5.0013,0,0,871.4926416428202,741846058.6241624
347,357.17,0.20338,7824.6,-55.985,0,2867600.0,537.52,1,8.9049,-4.9756,0,0,871.4804034586383,740533428.1756698
348,357.08,0.20488,7874.6,-59.541,0,2866500.0,537.51,1,8.9305,-4.9499,0,0,871.4737161893181,739077020.4916121
349,356.99,0.20639,7924.7,-63.096,0,2865400.0,537.5,1,8.9562,-4.9243,0,0,871.4671091322559,737621640.0661142
350,356.9,0.2078,7971.8,-62.658,0,2864500.0,537.49,1,8.9819,-4.8986,0,0,871.4495569581856,736456280.8655679
351,356.83,0.2091,8014.8,-56.547,0,2863600.0,537.49,1,9.0075,-4.873,0,0,871.4992186950959,734867812.0825675
352,356.75,0.2104,8057.9,-50.435,0,2862700.0,537.48,1,9.0332,-4.8473,0,0,871.4817825752559,733745291.6827583
353,356.67,0.2117,8100.9,-44.324,0,2861900.0,537.47,1,9.0589,-4.8216,0,0,871.4588489788591,732767674.8468359
354,356.6,0.21299,8143.9,-38.212,0,2861000.0,537.46,1,9.0845,-4.796,0,0,871.4414903288263,731687365.2155097
355,356.52,0.21429,8186.9,-32.1,0,2860100.0,537.46,1,9.1102,-4.7703,0,0,871.4914804076841,730062077.6395518
356,356.45,0.21559,8229.9,-25.989,0,2859300.0,537.45,1,9.1358,-4.7446,0,0,871.4686708119821,729127234.2630821
357,356.37,0.21689,8272.9,-19.877,0,2858400.0,537.44,1,9.1615,-4.719,0,0,871.4514650417802,728007969.8232701
358,356.27,0.21847,8323.7,-24.199,0,2857300.0,537.43,1,9.1872,-4.6933,0,0,871.4454752247101,726519939.6404476
359,356.16,0.22019,8378.6,-34.101,0,2856000.0,537.42,1,9.2128,-4.6677,0,0,871.4507700281453,724704783.0691862
360,356.04,0.22192,8433.6,-44.003,0,2854700.0,537.41,1,9.2385,-4.642,0,0,871.4562005826614,722850785.2987801
361,355.93,0.22365,8488.6,-53.905,0,2853400.0,537.4,1,9.2642,-4.6163,0,0,871.4617676559529,721039204.6017596
362,355.81,0.22538,8543.5,-63.807,0,2852100.0,537.39,1,9.2898,-4.5907,0,0,871.4674720217434,719188968.2152115
363,355.7,0.2271,8598.5,-73.709,0,2850800.0,537.38,1,9.3155,-4.565,0,0,871.4733144598296,717380975.1937493
364,355.58,0.22883,8653.4,-83.611,0,2849500.0,537.37,1,9.3411,-4.5393,0,0,871.4792957561523,715534511.948213
365,355.47,0.23056,8708.4,-93.513,0,2848200.0,537.36,1,9.3668,-4.5137,0,0,871.4854167028468,713730118.6794643
366,355.34,0.23236,8763.8,-91.647,0,2846800.0,537.35,1,9.3925,-4.488,0,0,871.4973843257349,711704419.1876967
367,355.21,0.23416,8819.3,-88.328,0,2845400.0,537.34,1,9.4181,-4.4624,0,0,871.5095249512655,709681108.7907295
368,355.08,0.23597,8874.8,-85.009,0,2844000.0,537.32,1,9.4438,-4.4367,0,0,871.4538830866799,708156391.3783816
369,354.95,0.23778,8930.3,-81.69,0,2842500.0,537.31,1,9.4695,-4.411,0,0,871.4720652985873,705994437.4992286
370,354.83,0.23958,8985.9,-78.371,0,2841100.0,537.3,1,9.4951,-4.3854,0,0,871.4846877213022,704017304.4206557
371,354.7,0.24139,9041.4,-75.052,0,2839700.0,537.29,1,9.5208,-4.3597,0,0,871.4974873256981,702002818.5041517
372,354.57,0.2432,9096.9,-71.733,0,2838200.0,537.28,1,9.5464,-4.334,0,0,871.5162707083884,699848531.1483485
373,354.44,0.24499,9151.5,-68.31,0,2836800.0,537.26,1,9.5721,-4.3084,0,0,871.4611879870688,698331478.8179984
374,354.3,0.24666,9199.8,-64.18,0,2835300.0,537.25,1,9.5978,-4.2827,0,0,871.4803174984918,696142288.6784973
375,354.16,0.24834,9248.2,-60.051,0,2833800.0,537.24,1,9.6234,-4.2571,0,0,871.4996650812203,693956022.8933929
376,354.02,0.25001,9296.5,-55.921,0,2832200.0,537.22,1,9.6491,-4.2314,0,0,871.456657408464,692121126.8925282
377,353.88,0.25169,9344.9,-51.791,0,2830700.0,537.21,1,9.6748,-4.2057,0,0,871.4763963880649,689939962.4059048
378,353.75,0.25336,9393.2,-47.662,0,2829200.0,537.2,1,9.7004,-4.1801,0,0,871.4963577447262,687800602.7035422
379,353.61,0.25504,9441.5,-43.532,0,2827700.0,537.19,1,9.7261,-4.1544,0,0,871.5165430309678,685625220.9718002
380,353.47,0.25671,9489.9,-39.402,0,2826200.0,537.17,1,9.7517,-4.1287,0,0,871.468241671235,683939664.5490445
381,353.32,0.25841,9537.4,-36.385,0,2824500.0,537.16,1,9.7774,-4.1031,0,0,871.5007401948334,681448711.6571689
382,353.16,0.26012,9583.4,-35.287,0,2822800.0,537.14,1,9.8031,-4.0774,0,0,871.4646938266084,679408319.7909307
383,352.99,0.26184,9629.4,-34.188,0,2821000.0,537.13,1,9.8287,-4.0518,0,0,871.5037516297498,676706859.2516589
384,352.83,0.26356,9675.4,-33.09,0,2819300.0,537.11,1,9.8544,-4.0261,0,0,871.4681280656288,674672052.1151443
385,352.67,0.26528,9721.5,-31.991,0,2817500.0,537.1,1,9.8801,-4.0004,0,0,871.5078116423182,672016750.426295
386,352.5,0.26699,9767.5,-30.893,0,2815700.0,537.08,1,9.9057,-3.9748,0,0,871.4786906518783,669809276.5473597
387,352.34,0.26871,9813.5,-29.794,0,2814000.0,537.07,1,9.9314,-3.9491,0,0,871.5129369013187,667302039.3807509
388,352.18,0.27043,9859.5,-28.696,0,2812200.0,537.05,1,9.957,-3.9234,0,0,871.4842973280423,665138514.4948088
389,352.01,0.27239,9913.0,-33.278,0,2810400.0,537.04,1,9.9827,-3.8978,0,0,871.5252883359395,662461469.919744
390,351.84,0.27452,9971.4,-41.56,0,2808600.0,537.02,1,10.008,-3.8721,0,0,871.4971587125905,660266566.462129
391,351.67,0.27664,10030.0,-49.841,0,2806800.0,537.0,1,10.034,-3.8465,0,0,871.4692491765056,658074515.0823568
392,351.49,0.27877,10088.0,-58.123,0,2805000.0,536.99,1,10.06,-3.8208,0,0,871.5112217131872,655372403.119049
393,351.32,0.28089,10147.0,-66.405,0,2803200.0,536.97,1,10.085,-3.7951,0,0,871.4838348218336,653186975.9557023
394,351.15,0.28302,10205.0,-74.687,0,2801400.0,536.96,1,10.111,-3.7695,0,0,871.526506521005,650530879.1189901
395,350.98,0.28514,10263.0,-82.968,0,2799600.0,536.94,1,10.137,-3.7438,0,0,871.499651344526,648352000.2550002
396,350.81,0.28726,10322.0,-91.25,0,2797800.0,536.92,1,10.162,-3.7181,0,0,871.4730259916286,646176000.8771532
397,350.61,0.2895,10379.0,-90.633,0,2795700.0,536.91,1,10.188,-3.6925,0,0,871.5357274470007,643007668.5566901
398,350.4,0.29176,10436.0,-88.371,0,2793600.0,536.89,1,10.214,-3.6668,0,0,871.528804405497,640278922.5618972
399,350.19,0.29401,10493.0,-86.11,0,2791400.0,536.87,1,10.239,-3.6412,0,0,871.5286641068103,637417387.9432483
400,349.98,0.29627,10550.0,-83.849,0,2789300.0,536.85,1,10.265,-3.6155,0,0,871.5225471998262,634698774.6262625
401,349.78,0.29852,10607.0,-81.588,0,2787200.0,536.83,1,10.291,-3.5898,0,0,871.5168251358299,632021255.5472986
402,349.57,0.30078,10665.0,-79.327,0,2785000.0,536.81,1,10.316,-3.5642,0,0,871.5179853468541,629175386.9937925
403,349.36,0.30303,10722.0,-77.066,0,2782900.0,536.79,1,10.342,-3.5385,0,0,871.5130937660084,626471836.1933582
404,349.15,0.3053,10779.0,-75.057,0,2780700.0,536.77,1,10.368,-3.5128,0,0,871.5151532481993,623636659.5054896
405,348.93,0.30767,10836.0,-75.854,0,2778500.0,536.75,1,10.393,-3.4872,0,0,871.5176851245906,620771410.1483495
406,348.71,0.31004,10894.0,-76.651,0,2776300.0,536.73,1,10.419,-3.4615,0,0,871.520694364857,617911947.7458868
407,348.49,0.31241,10952.0,-77.448,0,2774100.0,536.71,1,10.445,-3.4359,0,0,871.5241860099278,615058290.8085507
408,348.27,0.31478,11009.0,-78.244,0,2771900.0,536.69,1,10.47,-3.4102,0,0,871.5281651731713,612210458.2304312
409,348.06,0.31715,11067.0,-79.041,0,2769700.0,536.67,1,10.496,-3.3845,0,0,871.5326370416979,609403462.8654516
410,347.84,0.31952,11124.0,-79.838,0,2767500.0,536.65,1,10.522,-3.3589,0,0,871.5376068775782,606567196.3161603
411,347.62,0.32189,11182.0,-80.634,0,2765300.0,536.63,1,10.547,-3.3332,0,0,871.5430800191749,603736813.3469841
412,347.39,0.32435,11241.0,-81.337,0,2763100.0,536.61,1,10.573,-3.3075,0,0,871.5490618824142,600877763.2479488
413,347.15,0.32702,11304.0,-81.839,0,2760700.0,536.58,1,10.599,-3.2819,0,0,871.497346615422,598171470.7139574
414,346.91,0.32969,11367.0,-82.342,0,2758400.0,536.56,1,10.624,-3.2562,0,0,871.5111867739885,595155633.8626083
415,346.67,0.33236,11430.0,-82.845,0,2756000.0,536.54,1,10.65,-3.2306,0,0,871.5325406026542,592012975.0421481
416,346.43,0.33502,11493.0,-83.347,0,2753700.0,536.52,1,10.676,-3.2049,0,0,871.547620884431,589011616.9994063
417,346.19,0.33769,11556.0,-83.85,0,2751400.0,536.49,1,10.701,-3.1792,0,0,871.4909005666008,586461569.9669255
418,345.96,0.34036,11619.0,-84.353,0,2749000.0,536.47,1,10.727,-3.1536,0,0,871.51410359243,583373571.3479371
419,345.72,0.34302,11682.0,-84.855,0,2746700.0,536.45,1,10.753,-3.1279,0,0,871.5309451968249,580392318.147274
420,345.45,0.34582,11744.0,-83.967,0,2744100.0,536.42,1,10.778,-3.1022,0,0,871.4969184506886,577360278.8598276
421,345.16,0.34873,11807.0,-81.983,0,2741400.0,536.4,1,10.804,-3.0766,0,0,871.5436150548989,573698183.3926991
