"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Pressure_Coefficient","Mach"
11, 5.038898736143020e-01, 5.705422285474813e-01, 2.043739843645960e+02, 9.598419944347213e+03, -9.164115475200143e+01, 6.152063060236461e+07, 8.163805664877718e+05, 6.523187336537487e+02, -1.723049451128644e-02, 1.688265501539658e+00
12, 5.171050024063343e-01, 5.862740087739353e-01, 2.044564229945031e+02, 9.599466462856961e+03, -9.067175485026864e+01, 6.154563837157843e+07, 8.164442669482044e+05, 6.523239525981768e+02, -1.694851398922959e-02, 1.688309863269406e+00
13, 5.262288095874577e-01, 5.682707500666125e-01, 2.029502248859013e+02, 9.560145517873805e+03, -1.188174043490382e+02, 6.108775389924885e+07, 8.152729641434387e+05, 6.522282315024459e+02, -2.213347771055355e-02, 1.683773359359603e+00
14, 5.381370151317606e-01, 5.848553275297264e-01, 2.032109595944689e+02, 9.565882866607217e+03, -1.145312620317002e+02, 6.116696275062095e+07, 8.154766762793311e+05, 6.522448358004691e+02, -2.123171257356436e-02, 1.684401495816485e+00
15, 5.480485573721716e-01, 5.669527081185723e-01, 2.013310352249805e+02, 9.515914445958133e+03, -1.503765147893758e+02, 6.059545156121063e+07, 8.139976316710083e+05, 6.521246896249661e+02, -2.777894579555588e-02, 1.678101331109318e+00
16, 5.587952813092070e-01, 5.841227756882763e-01, 2.018267799180286e+02, 9.527821396808620e+03, -1.416925483223012e+02, 6.074609498813590e+07, 8.143898424958457e+05, 6.521564507148142e+02, -2.604276033640847e-02, 1.679601661176564e+00
17, 5.695170469496513e-01, 5.667387468567689e-01, 1.995661715926553e+02, 9.466800547181065e+03, -1.855129806084079e+02, 6.005884611978509e+07, 8.125872703529384e+05, 6.520110764120219e+02, -3.402214118311753e-02, 1.671249167537901e+00
18, 5.781292363163349e-01, 5.840986450170707e-01, 2.004457626670358e+02, 9.489286570152961e+03, -1.691253599012601e+02, 6.032617989778572e+07, 8.132927554238790e+05, 6.520677814275051e+02, -3.089919596017458e-02, 1.674382636700027e+00
19, 5.891311728748084e-01, 5.693131434838925e-01, 1.980847040214653e+02, 9.425081355666969e+03, -2.151703778504546e+02, 5.960840270742531e+07, 8.113858948552039e+05, 6.519150803839310e+02, -3.934022660568882e-02, 1.665018070138918e+00
20, 5.934493653706294e-01, 5.844550888139793e-01, 1.991809307407884e+02, 9.454008277556151e+03, -1.941011901310027e+02, 5.994160590047512e+07, 8.122761668794056e+05, 6.519861376521244e+02, -3.539929166656432e-02, 1.669324394347109e+00
21, 4.108548629789620e-01, 6.028967609691873e-01, 2.083409710084437e+02, 9.700816945657018e+03, -1.905009124488058e+01, 6.272665580127878e+07, 8.194048888937286e+05, 6.525682540304052e+02, -3.842836006011418e-03, 1.698028740100310e+00
22, 3.976067420348687e-01, 6.032943364059690e-01, 2.085771864809815e+02, 9.706749451069240e+03, -1.492276254908922e+01, 6.279846662384567e+07, 8.195823430649602e+05, 6.525829909791313e+02, -3.057306050572145e-03, 1.698484791833909e+00
23, 3.989421428869198e-01, 5.909057088847028e-01, 2.083808219353088e+02, 9.702064217020597e+03, -1.819260928047634e+01, 6.273878225812776e+07, 8.194348485929562e+05, 6.525707414749670e+02, -3.710214490067965e-03, 1.698149516482480e+00
24, 4.207921204186286e-01, 5.606427412924692e-01, 2.073759937751876e+02, 9.677432651209487e+03, -3.528687516205512e+01, 6.243334397180829e+07, 8.186770496048306e+05, 6.525079128796932e+02, -7.064735836299689e-03, 1.696199786190862e+00
25, 4.309154840515382e-01, 6.028491078644547e-01, 2.079885866389588e+02, 9.691841089534330e+03, -2.534475846847090e+01, 6.261952420202834e+07, 8.191396444642015e+05, 6.525462444070105e+02, -5.016983919587336e-03, 1.697305891151161e+00
26, 4.005492767173519e-01, 5.721103870363778e-01, 2.080713057942762e+02, 9.694703245495522e+03, -2.322933712640870e+01, 6.264470778212264e+07, 8.192019720984600e+05, 6.525514144891939e+02, -4.741080437455266e-03, 1.697609690620753e+00
27, 4.442575680521473e-01, 5.573177466966768e-01, 2.065027182752247e+02, 9.655264117554078e+03, -5.091757519143430e+01, 6.216786716086876e+07, 8.180141819452044e+05, 6.524531104821058e+02, -9.999028107450136e-03, 1.694211837934218e+00
28, 4.514783858755563e-01, 6.041100737079523e-01, 2.075663813085377e+02, 9.680888571741387e+03, -3.303794945525961e+01, 6.249115812381677e+07, 8.188210115749235e+05, 6.525198340231849e+02, -6.427464595126762e-03, 1.696372944230766e+00
29, 3.993974023016145e-01, 5.533335821987638e-01, 2.077721256764665e+02, 9.687639069388655e+03, -2.797155056140930e+01, 6.255377820869923e+07, 8.189764123013148e+05, 6.525327109341921e+02, -5.739557825564161e-03, 1.697078755726797e+00
30, 4.667729854908398e-01, 5.561623023882083e-01, 2.055349930892079e+02, 9.630228280378966e+03, -6.873863499484119e+01, 6.187366512542837e+07, 8.172747622679846e+05, 6.523921629662559e+02, -1.327219042347902e-02, 1.691755341687722e+00
31, 4.707835693066471e-01, 6.052729142499851e-01, 2.070893321614624e+02, 9.668379919540894e+03, -4.176618861872699e+01, 6.234611327110517e+07, 8.184598706827548e+05, 6.524899402817113e+02, -8.026113908150600e-03, 1.695253436013331e+00
32, 4.892754568816773e-01, 6.051216809530372e-01, 2.064572806889676e+02, 9.651804055181134e+03, -5.331377365841147e+01, 6.215394402210321e+07, 8.179795234449867e+05, 6.524502478009683e+02, -1.015244963562646e-02, 1.693701476233672e+00
33, 4.901885824066112e-01, 5.544704360789940e-01, 2.043218385233533e+02, 9.598127980721865e+03, -9.168314744588950e+01, 6.150482972773146e+07, 8.163402603412174e+05, 6.523154324734168e+02, -1.740891627104038e-02, 1.688300857475241e+00
34, 5.085312315353385e-01, 6.037382061217083e-01, 2.056334124292062e+02, 9.630025310301720e+03, -6.867595175650681e+01, 6.190345313723174e+07, 8.173501183719544e+05, 6.523983627718874e+02, -1.293861428614348e-02, 1.691533149761529e+00
35, 5.133941128218393e-01, 5.520147425355012e-01, 2.027758942858140e+02, 9.556585915094201e+03, -1.212842075687729e+02, 6.103480814065556e+07, 8.151365407503986e+05, 6.522171226071531e+02, -2.273737820560467e-02, 1.683394218533261e+00
36, 5.287763629397686e-01, 6.025667012568596e-01, 2.046611277369612e+02, 9.604088283908066e+03, -8.701235737153877e+01, 6.160783529881996e+07, 8.166023657745431e+05, 6.523369153931284e+02, -1.624866363830822e-02, 1.688767684856493e+00
37, 5.360549134766671e-01, 5.500244230058517e-01, 2.009716295680400e+02, 9.507427194008300e+03, -1.563131002404290e+02, 6.048624713868230e+07, 8.137122669884205e+05, 6.521016269619666e+02, -2.904215930494459e-02, 1.677011457178367e+00
38, 5.491574622461508e-01, 6.017166188819802e-01, 2.035463270374000e+02, 9.573918447277727e+03, -1.083969855035689e+02, 6.126887770304441e+07, 8.157381058272282e+05, 6.522661717933482e+02, -2.007445185839031e-02, 1.685305349226263e+00
39, 5.587845933698740e-01, 5.486317512629146e-01, 1.988861265698087e+02, 9.449676970645183e+03, -1.976047330667986e+02, 5.985217785618360e+07, 8.120380017554240e+05, 6.519671008333754e+02, -3.645356859863108e-02, 1.668783431699680e+00
40, 5.691650888167010e-01, 6.009483814242880e-01, 2.023156901368841e+02, 9.540121594522807e+03, -1.323710367486075e+02, 6.089469058018126e+07, 8.147750586741039e+05, 6.521877147562645e+02, -2.433753782604713e-02, 1.681135485162652e+00
41, 5.835690200293039e-01, 5.480933481763435e-01, 1.965095717566194e+02, 9.382809724965055e+03, -2.453666573539765e+02, 5.912962218149850e+07, 8.100905051741003e+05, 6.518124394944446e+02, -4.507448121019620e-02, 1.658378833390187e+00
42, 6.058816606018467e-01, 5.757774047331897e-01, 1.970783142039467e+02, 9.396122754999778e+03, -2.356581228609527e+02, 5.930238224857423e+07, 8.105600708866062e+05, 6.518495254589411e+02, -4.299587167027613e-02, 1.660482897759238e+00
43, 5.882968855431085e-01, 5.994151448703029e-01, 2.009427393190545e+02, 9.502108545373811e+03, -1.593339436623706e+02, 6.047723346102531e+07, 8.136889290449956e+05, 6.520997310360237e+02, -2.914546853420305e-02, 1.676114988617906e+00
44, 6.056036297797640e-01, 5.939150905239704e-01, 1.990174506119822e+02, 9.448647517866651e+03, -1.975201461564198e+02, 5.989185838360793e+07, 8.121438365407701e+05, 6.519755452063712e+02, -3.598507358586295e-02, 1.668511413028859e+00
45, 6.038135286395862e-01, 5.573245434360372e-01, 1.954119999823073e+02, 9.351050447678181e+03, -2.681110135150852e+02, 5.879588562949923e+07, 8.091756017657002e+05, 6.517404838385157e+02, -4.912445100602494e-02, 1.653139455365847e+00
46, 6.028646486838503e-01, 5.401163011847137e-01, 1.932691684483060e+02, 9.291661126949761e+03, -3.104905757380444e+02, 5.814452002066194e+07, 8.073607699724851e+05, 6.515991924904027e+02, -5.715810120291650e-02, 1.642876468837518e+00
47, 3.769443170662088e-01, 6.219440245428423e-01, 2.089552756284908e+02, 9.716025788678206e+03, -8.528262286178443e+00, 6.291339909495779e+07, 8.198658104812327e+05, 6.526065515438263e+02, -1.802491101294857e-03, 1.699153294654506e+00
48, 3.980055926902630e-01, 6.175824620757526e-01, 2.087259373000502e+02, 9.710362485755702e+03, -1.238333572595252e+01, 6.284368239762552e+07, 8.196939508562627e+05, 6.525922645090017e+02, -2.563255881336610e-03, 1.698744801794442e+00
49, 3.828768276399986e-01, 6.021787647675760e-01, 2.087651555203451e+02, 9.711442692538945e+03, -1.171021971311806e+01, 6.285560956468465e+07, 8.197233588336278e+05, 6.525947086580178e+02, -2.433076652588044e-03, 1.698834941434570e+00
50, 4.198994826772720e-01, 6.193667394555762e-01, 2.084348546613916e+02, 9.702987120051301e+03, -1.750001621213647e+01, 6.275518814203553e+07, 8.194754508454099e+05, 6.525741128051351e+02, -3.530481969049628e-03, 1.698178504762449e+00
51, 3.822320009598240e-01, 5.815579773613738e-01, 2.085452546069823e+02, 9.706325848916247e+03, -1.518195707015707e+01, 6.278877690686858e+07, 8.195583747278572e+05, 6.525810000341517e+02, -3.163405820703335e-03, 1.698489891037081e+00
52, 4.320991380919365e-01, 5.425530257110474e-01, 2.064975309265509e+02, 9.655732007653132e+03, -5.031656135474680e+01, 6.216631861065343e+07, 8.180102425696615e+05, 6.524527855240310e+02, -1.001646639854925e-02, 1.694304088571136e+00
53, 4.404873681288551e-01, 6.200639493927826e-01, 2.080971979237740e+02, 9.694344661627176e+03, -2.351620844966628e+01, 6.265253157872804e+07, 8.192214612603773e+05, 6.525530310408046e+02, -4.654808469959442e-03, 1.697485327937235e+00
54, 4.134470513985899e-01, 5.436933896865004e-01, 2.071909542114622e+02, 9.673274473700880e+03, -3.795362010363369e+01, 6.237711623458838e+07, 8.185369350080237e+05, 6.524963165452524e+02, -7.684976049432819e-03, 1.695884991899909e+00
55, 3.827244361055117e-01, 5.628497913099090e-01, 2.083033773070464e+02, 9.700654435896531e+03, -1.895699693723818e+01, 6.271526379970250e+07, 8.193766275870920e+05, 6.525659080641913e+02, -3.967939308959107e-03, 1.698091663838920e+00
56, 4.542026804587337e-01, 5.403641345947340e-01, 2.054785280288650e+02, 9.629470833250607e+03, -6.895283768804426e+01, 6.185653302666012e+07, 8.172314777055868e+05, 6.523886020479812e+02, -1.346379662881942e-02, 1.691728879757298e+00
57, 4.605499563025401e-01, 6.207124741081305e-01, 2.077011336992057e+02, 9.684117212444549e+03, -3.061115861528819e+01, 6.253211485190987e+07, 8.189228000652257e+05, 6.525282671979650e+02, -5.976881170142438e-03, 1.696627796409778e+00
58, 3.835324418512849e-01, 5.473054376957734e-01, 2.080219973122093e+02, 9.693975418021988e+03, -2.342113097228914e+01, 6.262974195402906e+07, 8.191648335511705e+05, 6.525483339590465e+02, -4.905480300219050e-03, 1.697599545545679e+00
59, 4.801090041691357e-01, 6.209743005533304e-01, 2.072104973486271e+02, 9.671380848980794e+03, -3.943450537818093e+01, 6.238294412648541e+07, 8.185517005808896e+05, 6.524975372194277e+02, -7.619613822583820e-03, 1.695511088032460e+00
60, 4.770762233083595e-01, 5.383163920790820e-01, 2.042039966508488e+02, 9.595895343807179e+03, -9.294444236438029e+01, 6.146904594322827e+07, 8.162490564515718e+05, 6.523079634338209e+02, -1.781264522749146e-02, 1.688104580625690e+00
61, 4.996212108513059e-01, 6.206412678895268e-01, 2.065823178309092e+02, 9.654897747954703e+03, -5.094050631369072e+01, 6.219195088040961e+07, 8.180747108899310e+05, 6.524581067790881e+02, -9.731086819151018e-03, 1.693982068888720e+00
62, 5.002000493064652e-01, 5.360654541685623e-01, 2.026240176331173e+02, 9.553494386269980e+03, -1.232635187973498e+02, 6.098868258577431e+07, 8.150175327149077e+05, 6.522074386162403e+02, -2.326418676787928e-02, 1.683060741658287e+00
63, 5.194890129983345e-01, 6.200066473159792e-01, 2.058137642568241e+02, 9.634513183827305e+03, -6.526313702407434e+01, 6.195827330824243e+07, 8.174882101558752e+05, 6.524097335395885e+02, -1.232732838558137e-02, 1.691969812638410e+00
64, 5.231476907337320e-01, 5.337382786442266e-01, 2.007155276460606e+02, 9.501471305195812e+03, -1.603941047242259e+02, 6.040843758255407e+07, 8.135084082585709e+05, 6.520851760506135e+02, -2.994457336409703e-02, 1.676236906976036e+00
65, 5.396433683260162e-01, 6.193900908472016e-01, 2.049132426111214e+02, 9.610422981588157e+03, -8.223384244539611e+01, 6.168446897450162e+07, 8.167967628043976e+05, 6.523528686150481e+02, -1.538813334398330e-02, 1.689433234873754e+00
66, 5.459048963618438e-01, 5.315536929822348e-01, 1.984926942397060e+02, 9.439970226920188e+03, -2.043086857309244e+02, 5.973262571059756e+07, 8.117187046104991e+05, 6.519416098298889e+02, -3.786698971059455e-02, 1.667356726748853e+00
67, 5.598765647842185e-01, 6.187457894075211e-01, 2.038733032077187e+02, 9.582332256434664e+03, -1.020604319864110e+02, 6.136827179887529e+07, 8.159923417323058e+05, 6.522869490459220e+02, -1.894903498145440e-02, 1.686268081684544e+00
68, 5.688019919863514e-01, 5.293775861618008e-01, 1.959438221729712e+02, 9.368267129483980e+03, -2.555563144794629e+02, 5.895769464841235e+07, 8.096204489831543e+05, 6.517754232043335e+02, -4.715526193327020e-02, 1.656013352178763e+00
69, 5.803517372489990e-01, 6.177098138443247e-01, 2.026501226116946e+02, 9.548935337374662e+03, -1.257177374472707e+02, 6.099635631636681e+07, 8.150376766705383e+05, 6.522090676466943e+02, -2.317501624875846e-02, 1.682230158635823e+00
70, 6.028955468599743e-01, 6.153789567481601e-01, 2.010829499267226e+02, 9.505470394039254e+03, -1.565785643772763e+02, 6.051983810111082e+07, 8.138003902055129e+05, 6.521087334233706e+02, -2.865206745015588e-02, 1.676551138475709e+00
71, 6.217844545311559e-01, 5.846259595398218e-01, 1.965085562768271e+02, 9.378637949455489e+03, -2.478879596991191e+02, 5.912908299730463e+07, 8.100889567319003e+05, 6.518122912603289e+02, -4.508133564322462e-02, 1.657658359486252e+00
72, 6.215286941591005e-01, 6.210529932058363e-01, 2.001652798718380e+02, 9.479953018634033e+03, -1.745586944277053e+02, 6.024081295484272e+07, 8.130680575192600e+05, 6.520496832364012e+02, -3.189385803984094e-02, 1.673018512350946e+00
73, 6.212359183115411e-01, 6.039024602716224e-01, 1.985704729331582e+02, 9.435344084378145e+03, -2.066423424194496e+02, 5.975591746080512e+07, 8.117812198350739e+05, 6.519465724127688e+02, -3.759025582920016e-02, 1.666503621784650e+00
74, 6.212843649904586e-01, 5.654288350776044e-01, 1.943569311046731e+02, 9.319868027209923e+03, -2.905296083288430e+02, 5.847505226694317e+07, 8.082865678475741e+05, 6.516710136810730e+02, -5.305990526580725e-02, 1.647831820933908e+00
75, 6.197425974953864e-01, 5.458731944019031e-01, 1.919654162208031e+02, 9.253363037716887e+03, -3.383256673510281e+02, 5.774811286735803e+07, 8.062360962029122e+05, 6.515125821383422e+02, -6.213665386225838e-02, 1.635974845722096e+00
76, 5.913144431041785e-01, 5.261129798570282e-01, 1.929346879431398e+02, 9.283032656128064e+03, -3.163860276893196e+02, 5.804288973356146e+07, 8.070740112381242e+05, 6.515770503332244e+02, -5.842748571082061e-02, 1.641327904520119e+00
77, 6.154256834461701e-01, 5.237673096285004e-01, 1.894552656331984e+02, 9.182725699414616e+03, -3.885777138767575e+02, 5.698514479249410e+07, 8.040263277540455e+05, 6.513446754219093e+02, -7.191855585487973e-02, 1.622648444589069e+00
78, 3.689601491556110e-01, 6.392026578340672e-01, 2.091136893600912e+02, 9.719865417952062e+03, -5.928974120914200e+00, 6.296155237665525e+07, 8.199843727655372e+05, 6.526164128670835e+02, -1.277655729659874e-03, 1.699416686453444e+00
79, 3.604842967252601e-01, 6.257971427140048e-01, 2.091120828960375e+02, 9.719842380078184e+03, -5.971680772565987e+00, 6.296106479699980e+07, 8.199831710735058e+05, 6.526163128979334e+02, -1.282975216270845e-03, 1.699416822059649e+00
80, 3.887238412379244e-01, 6.374037701204265e-01, 2.089526760372812e+02, 9.715921943908144e+03, -8.582433544879581e+00, 6.291260698638833e+07, 8.198638636376300e+05, 6.526063896453636e+02, -1.811109123389564e-03, 1.699141792097345e+00
81, 3.627008126765162e-01, 6.098225893497093e-01, 2.089991597492086e+02, 9.717155496450236e+03, -7.814380991686530e+00, 6.292674168794812e+07, 8.198986674148259e+05, 6.526092839984087e+02, -1.657044502873526e-03, 1.699238310712255e+00
82, 4.093242250745343e-01, 6.365415090021567e-01, 2.087493030917791e+02, 9.710874966177003e+03, -1.202302169154394e+01, 6.285078231925464e+07, 8.197114715705639e+05, 6.525937206278365e+02, -2.485697569639984e-03, 1.698775626144102e+00
83, 3.641776323897828e-01, 5.906964630684278e-01, 2.088560055762070e+02, 9.713821183886253e+03, -1.007629293158447e+01, 6.288323340370994e+07, 8.197914531517186e+05, 6.526003690442840e+02, -2.131645999905669e-03, 1.699020899362291e+00
84, 4.299633094166656e-01, 6.368250155115668e-01, 2.084936671047697e+02, 9.704394569196973e+03, -1.649854718662558e+01, 6.277306415552691e+07, 8.195196302113958e+05, 6.525777817703490e+02, -3.334914769059979e-03, 1.698279825821668e+00
85, 4.192999681432806e-01, 5.284020401617946e-01, 2.065288042998699e+02, 9.657083861952495e+03, -4.903844006445155e+01, 6.217585250897809e+07, 8.180340720017677e+05, 6.524547534603920e+02, -9.910981514138622e-03, 1.694474998033364e+00
86, 3.649369839833057e-01, 5.711611288281895e-01, 2.086806299418793e+02, 9.709778628772696e+03, -1.273230196090440e+01, 6.282993449985742e+07, 8.196599720401885e+05, 6.525894408982280e+02, -2.713668676321364e-03, 1.698756334050852e+00
87, 4.502344773391217e-01, 6.371614339441856e-01, 2.081819702726140e+02, 9.696419789710280e+03, -2.201085152594979e+01, 6.267829993223162e+07, 8.192852787394323e+05, 6.525583260988703e+02, -4.372309945802944e-03, 1.697644930023133e+00
88, 4.413128846764478e-01, 5.254806105107044e-01, 2.054766297572754e+02, 9.630163976347269e+03, -6.808616009290542e+01, 6.185599183568887e+07, 8.172300496237169e+05, 6.523884853240965e+02, -1.347011826713251e-02, 1.691852954771075e+00
89, 3.965148505614786e-01, 5.340158501500808e-01, 2.074276472929593e+02, 9.679561569474898e+03, -3.328749940186339e+01, 6.244908575557011e+07, 8.187161474246667e+05, 6.525111503426289e+02, -6.891662932684761e-03, 1.696455263982125e+00
90, 3.668646894629971e-01, 5.522180187548356e-01, 2.084467756286917e+02, 9.704305779286311e+03, -1.633037086384376e+01, 6.275885998922084e+07, 8.194844161108324e+05, 6.525748575170193e+02, -3.490795753172354e-03, 1.698379601374805e+00
91, 3.732837658355268e-01, 5.346072573249890e-01, 2.080461358564412e+02, 9.694834682224417e+03, -2.261751554190908e+01, 6.263709217167550e+07, 8.191830253076879e+05, 6.525498430902779e+02, -4.824951510237439e-03, 1.697692293077570e+00
92, 4.702183091215301e-01, 6.374033705862709e-01, 2.077997831077242e+02, 9.686590628694696e+03, -2.879868664799231e+01, 6.256210372764514e+07, 8.189972593977755e+05, 6.525344383100985e+02, -5.647274738386218e-03, 1.696831321848183e+00
93, 4.639945487232453e-01, 5.229802420436298e-01, 2.041432832284786e+02, 9.595256975878196e+03, -9.298936075226725e+01, 6.145063491117082e+07, 8.162020608152482e+05, 6.523041168598550e+02, -1.802067910942780e-02, 1.688091297310880e+00
94, 4.900562702864489e-01, 6.374167829138765e-01, 2.073214189938843e+02, 9.674194440674528e+03, -3.739396670304811e+01, 6.241666465031710e+07, 8.186357024411868e+05, 6.525044891216980e+02, -7.247765828715413e-03, 1.695756139471606e+00
95, 4.869715601391237e-01, 5.205560555516268e-01, 2.024958309596572e+02, 9.551186079663876e+03, -1.245600360111592e+02, 6.094976683011600e+07, 8.149169899870317e+05, 6.521992626402738e+02, -2.370925562143185e-02, 1.682828102916255e+00
96, 5.099466975275317e-01, 6.372129484880640e-01, 2.067271132243898e+02, 9.658612521096444e+03, -4.826796881167850e+01, 6.223597017093302e+07, 8.181848380746199e+05, 6.524672033180477e+02, -9.243590797609528e-03, 1.694326481478001e+00
97, 5.099187098025908e-01, 5.180702400749972e-01, 2.005070141955873e+02, 9.496979172705474e+03, -1.633898307853243e+02, 6.034510511567624e+07, 8.133421235647078e+05, 6.520717730760807e+02, -3.068065979843651e-02, 1.675659807116402e+00
98, 5.299820668620614e-01, 6.369084660891335e-01, 2.060111863569103e+02, 9.639644047498945e+03, -6.156501143219324e+01, 6.201829316436516e+07, 8.176391695331783e+05, 6.524221721236692e+02, -1.165908197523743e-02, 1.692479044989006e+00
99, 5.326401285149833e-01, 5.155239415204211e-01, 1.981723497283213e+02, 9.432264931551123e+03, -2.097061133274009e+02, 5.963529562556520e+07, 8.114579080444354e+05, 6.519208302600333e+02, -3.902144842800236e-02, 1.666211286732289e+00
100, 5.501432122001021e-01, 6.365501995492182e-01, 2.051674556277882e+02, 9.617105873957335e+03, -7.741693177152946e+01, 6.176175546725097e+07, 8.169924115790975e+05, 6.523689398275681e+02, -1.452206199606794e-02, 1.690144179801745e+00
101, 5.551071512561975e-01, 5.128592969448786e-01, 1.955004653408357e+02, 9.356997904915783e+03, -2.635933263062308e+02, 5.882297271084435e+07, 8.092502966772954e+05, 6.517463631407963e+02, -4.879380174503720e-02, 1.654149511924865e+00
102, 5.704795306564607e-01, 6.360675389803903e-01, 2.041762112294967e+02, 9.590395265207533e+03, -9.628995871879252e+01, 6.146036417473627e+07, 8.162272968273180e+05, 6.523061750164827e+02, -1.790896776841441e-02, 1.687189846700965e+00
103, 5.912604914801741e-01, 6.354616933807987e-01, 2.030124968992972e+02, 9.558590376064298e+03, -1.188532381671905e+02, 6.110652432520985e+07, 8.153214570959781e+05, 6.522321765346825e+02, -2.191881571313202e-02, 1.683412922787311e+00
104, 6.341822978323831e-01, 6.358227603789175e-01, 2.002387458312662e+02, 9.481951340218289e+03, -1.734421756824303e+02, 6.026314809522062e+07, 8.131268901883634e+05, 6.520544170537089e+02, -3.163342559343283e-02, 1.673299802181314e+00
105, 6.374037154674588e-01, 6.140673322295200e-01, 1.980973731253739e+02, 9.421854631834680e+03, -2.160828207459904e+02, 5.961205993511853e+07, 8.113957336885759e+05, 6.519158458261558e+02, -3.929667339819510e-02, 1.664447933295951e+00
106, 6.120253772551700e-01, 6.359120261497473e-01, 2.018390164767126e+02, 9.526367933690224e+03, -1.417076353452636e+02, 6.074972018251965e+07, 8.143992869570381e+05, 6.521572097300038e+02, -2.600095288196495e-02, 1.679332141815110e+00
107, 6.382324265076058e-01, 5.943092353789046e-01, 1.959554001372860e+02, 9.361819706729695e+03, -2.594733757540219e+02, 5.896084459538706e+07, 8.096290780802328e+05, 6.517760634232822e+02, -4.711706382163061e-02, 1.654897065247688e+00
108, 6.383794219137884e-01, 5.746162072440071e-01, 1.936303431669352e+02, 9.297442258016392e+03, -3.064157406565488e+02, 5.825406360884015e+07, 8.076686403707193e+05, 6.516229927777109e+02, -5.579526245684791e-02, 1.643924980040658e+00
109, 6.378630781504077e-01, 5.547904042680307e-01, 1.910995823719840e+02, 9.226901286155678e+03, -3.575752747072619e+02, 5.748480436138172e+07, 8.054801805913324e+05, 6.514547840741275e+02, -6.548283813371822e-02, 1.631104690429136e+00
110, 5.772759536077303e-01, 5.097987114381765e-01, 1.924790727343499e+02, 9.270684088551783e+03, -3.253368138305933e+02, 5.790442236788173e+07, 8.066816506350810e+05, 6.515468285836398e+02, -6.016433418772917e-02, 1.639096854513993e+00
111, 6.368084473772389e-01, 5.343514888243128e-01, 1.883478918343074e+02, 9.149199754815731e+03, -4.133685358578438e+02, 5.664842962423608e+07, 8.030307704043320e+05, 6.512699742791029e+02, -7.632555353281567e-02, 1.616164528743244e+00
112, 5.992308890620575e-01, 5.061887336643303e-01, 1.891111541324179e+02, 9.173399379619437e+03, -3.950969838398264e+02, 5.688058444721290e+07, 8.037187653749606e+05, 6.513215535192538e+02, -7.328003110373159e-02, 1.620827295810785e+00
