"Mach","Pressure","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.15082,98427,0.98427,1,0,0,0,0
0.15082,98427,0.98427,1,0.00012294,0.00012294,0,0
0.15082,98427,0.98427,1,0.00024587,0.00024587,0,0
0.15082,98427,0.98427,1,0.00036881,0.00036881,0,0
0.15082,98427,0.98427,1,0.00049175,0.00049175,0,0
0.15083,98427,0.98427,1,0.00061469,0.00061469,0,0
0.15083,98426,0.98426,1,0.00073762,0.00073762,0,0
0.15083,98426,0.98426,1,0.00086056,0.00086056,0,0
0.15083,98426,0.98426,1,0.0009835,0.0009835,0,0
0.15085,98426,0.98426,1,0.0011064,0.0011064,0,0
0.15086,98425,0.98425,1,0.0012294,0.0012294,0,0
0.15088,98425,0.98425,1,0.0013523,0.0013523,0,0
0.1509,98425,0.98425,1,0.0014752,0.0014752,0,0
0.15091,98424,0.98424,1,0.0015982,0.0015982,0,0
0.15093,98424,0.98424,1,0.0017211,0.0017211,0,0
0.15095,98424,0.98424,1,0.0018441,0.0018441,0,0
0.15097,98423,0.98423,1,0.001967,0.001967,0,0
0.15099,98423,0.98423,1,0.0020899,0.0020899,0,0
0.15102,98422,0.98422,1,0.0022129,0.0022129,0,0
0.15104,98422,0.98422,1,0.0023358,0.0023358,0,0
0.15107,98421,0.98421,1,0.0024587,0.0024587,0,0
0.15109,98420,0.9842,1,0.0025817,0.0025817,0,0
0.15112,98420,0.9842,1,0.0027046,0.0027046,0,0
0.15114,98419,0.98419,1,0.0028276,0.0028276,0,0
0.15117,98419,0.98419,1,0.0029505,0.0029505,0,0
0.1512,98418,0.98418,1,0.0030734,0.0030734,0,0
0.15124,98417,0.98417,1,0.0031964,0.0031964,0,0
0.15127,98417,0.98417,1,0.0033193,0.0033193,0,0
0.15131,98416,0.98416,1,0.0034422,0.0034422,0,0
0.15135,98415,0.98415,1,0.0035652,0.0035652,0,0
0.15138,98415,0.98415,1,0.0036881,0.0036881,0,0
0.15142,98414,0.98414,1,0.003811,0.003811,0,0
0.15145,98413,0.98413,1,0.003934,0.003934,0,0
0.1515,98413,0.98413,1,0.0040569,0.0040569,0,0
0.15155,98412,0.98412,1,0.0041799,0.0041799,0,0
0.15159,98411,0.98411,1,0.0043028,0.0043028,0,0
0.15164,98410,0.9841,1,0.0044257,0.0044257,0,0
0.15169,98409,0.98409,1,0.0045487,0.0045487,0,0
0.15174,98408,0.98408,1,0.0046716,0.0046716,0,0
0.15179,98406,0.98407,1,0.0047945,0.0047945,0,0
0.15184,98405,0.98405,1,0.0049175,0.0049175,0,0
0.15189,98404,0.98404,1,0.0050404,0.0050404,0,0
0.15195,98403,0.98403,1,0.0051634,0.0051634,0,0
0.15201,98402,0.98402,1,0.0052863,0.0052863,0,0
0.15206,98401,0.98401,1,0.0054092,0.0054092,0,0
0.15212,98400,0.984,1,0.0055322,0.0055322,0,0
0.15218,98398,0.98398,1,0.0056551,0.0056551,0,0
0.15224,98397,0.98397,1,0.005778,0.005778,0,0
0.1523,98396,0.98396,1,0.005901,0.005901,0,0
0.15236,98395,0.98395,1,0.0060239,0.0060239,0,0
0.15243,98393,0.98393,1,0.0061469,0.0061469,0,0
0.15249,98392,0.98392,1,0.0062698,0.0062698,0,0
0.15256,98391,0.98391,1,0.0063927,0.0063927,0,0
0.15263,98389,0.98389,1,0.0065157,0.0065157,0,0
0.1527,98388,0.98388,1,0.0066386,0.0066386,0,0
0.15276,98386,0.98386,1,0.0067615,0.0067615,0,0
0.15283,98385,0.98385,1,0.0068845,0.0068845,0,0
0.1529,98383,0.98383,1,0.0070074,0.0070074,0,0
0.15298,98382,0.98382,1,0.0071303,0.0071303,0,0
0.15306,98380,0.9838,1,0.0072533,0.0072533,0,0
0.15314,98379,0.98379,1,0.0073762,0.0073762,0,0
0.15321,98377,0.98377,1,0.0074992,0.0074992,0,0
0.15329,98375,0.98375,1,0.0076221,0.0076221,0,0
0.15337,98374,0.98374,1,0.007745,0.007745,0,0
0.15345,98372,0.98372,1,0.007868,0.007868,0,0
0.15353,98370,0.9837,1,0.0079909,0.0079909,0,0
0.15362,98369,0.98369,1,0.0081138,0.0081138,0,0
0.1537,98367,0.98367,1,0.0082368,0.0082368,0,0
0.15379,98365,0.98365,1,0.0083597,0.0083597,0,0
0.15388,98363,0.98363,1,0.0084827,0.0084827,0,0
0.15397,98361,0.98361,1,0.0086056,0.0086056,0,0
0.15406,98359,0.98359,1,0.0087285,0.0087285,0,0
0.15415,98357,0.98357,1,0.0088515,0.0088515,0,0
0.15424,98355,0.98355,1,0.0089744,0.0089744,0,0
0.15434,98353,0.98353,1,0.0090973,0.0090973,0,0
0.15444,98351,0.98351,1,0.0092203,0.0092203,0,0
0.15454,98349,0.98349,1,0.0093432,0.0093432,0,0
0.15465,98347,0.98347,1,0.0094661,0.0094661,0,0
0.15475,98345,0.98345,1,0.0095891,0.0095891,0,0
0.15485,98343,0.98343,1,0.009712,0.009712,0,0
0.15495,98341,0.98341,1,0.009835,0.009835,0,0
0.15505,98338,0.98338,1,0.0099579,0.0099579,0,0
0.15516,98336,0.98336,1,0.010081,0.010081,0,0
0.15528,98334,0.98334,1,0.010204,0.010204,0,0
0.15539,98332,0.98332,1,0.010327,0.010327,0,0
0.1555,98329,0.98329,1,0.01045,0.01045,0,0
0.15561,98327,0.98327,1,0.010573,0.010573,0,0
0.15572,98325,0.98325,1,0.010696,0.010696,0,0
0.15583,98322,0.98322,1,0.010818,0.010818,0,0
0.15595,98320,0.9832,1,0.010941,0.010941,0,0
0.15607,98317,0.98317,1,0.011064,0.011064,0,0
0.1562,98315,0.98315,1,0.011187,0.011187,0,0
0.15632,98312,0.98312,1,0.01131,0.01131,0,0
0.15645,98309,0.98309,1,0.011433,0.011433,0,0
0.15657,98306,0.98306,1,0.011556,0.011556,0,0
0.1567,98304,0.98304,1,0.011679,0.011679,0,0
0.15682,98301,0.98301,1,0.011802,0.011802,0,0
0.15695,98298,0.98298,1,0.011925,0.011925,0,0
0.15708,98295,0.98295,1,0.012048,0.012048,0,0
0.15722,98292,0.98292,1,0.012171,0.012171,0,0
0.15736,98289,0.98289,1,0.012294,0.012294,0,0
0.15749,98287,0.98287,1,0.012417,0.012417,0,0
0.15763,98284,0.98284,1,0.01254,0.01254,0,0
0.15776,98281,0.98281,1,0.012663,0.012663,0,0
0.1579,98278,0.98278,1,0.012785,0.012785,0,0
0.15803,98275,0.98275,1,0.012908,0.012908,0,0
0.15818,98272,0.98272,1,0.013031,0.013031,0,0
0.15833,98268,0.98268,1,0.013154,0.013154,0,0
0.15848,98265,0.98265,1,0.013277,0.013277,0,0
0.15862,98262,0.98262,1,0.0134,0.0134,0,0
0.15877,98259,0.98259,1,0.013523,0.013523,0,0
0.15892,98256,0.98256,1,0.013646,0.013646,0,0
0.15907,98252,0.98252,1,0.013769,0.013769,0,0
0.15922,98249,0.98249,1,0.013892,0.013892,0,0
0.15938,98246,0.98246,1,0.014015,0.014015,0,0
0.15954,98242,0.98242,1,0.014138,0.014138,0,0
0.1597,98239,0.98239,1,0.014261,0.014261,0,0
0.15986,98235,0.98235,1,0.014384,0.014384,0,0
0.16002,98232,0.98232,1,0.014507,0.014507,0,0
0.16018,98228,0.98228,1,0.01463,0.01463,0,0
0.16034,98225,0.98225,1,0.014752,0.014752,0,0
0.1605,98221,0.98221,1,0.014875,0.014875,0,0
0.16067,98218,0.98218,1,0.014998,0.014998,0,0
0.16084,98214,0.98214,1,0.015121,0.015121,0,0
0.16102,98210,0.9821,1,0.015244,0.015244,0,0
0.16119,98206,0.98206,1,0.015367,0.015367,0,0
0.16137,98202,0.98202,1,0.01549,0.01549,0,0
0.16154,98198,0.98198,1,0.015613,0.015613,0,0
0.16172,98195,0.98195,1,0.015736,0.015736,0,0
0.16189,98191,0.98191,1,0.015859,0.015859,0,0
0.16207,98187,0.98187,1,0.015982,0.015982,0,0
0.16226,98183,0.98183,1,0.016105,0.016105,0,0
0.16245,98178,0.98178,1,0.016228,0.016228,0,0
0.16264,98174,0.98174,1,0.016351,0.016351,0,0
0.16282,98170,0.9817,1,0.016474,0.016474,0,0
