0 -0.0084
0.000369099999999997 -0.00840081
0.000738099999999992 -0.00840325
0.00110719999999999 -0.00840731
0.0014762 -0.00841299
0.00184529999999999 -0.00842028
0.00221439999999999 -0.00842919
0.0025834 -0.00843972
0.0029525 -0.00845188
0.00332149999999999 -0.00846567
0.0036906 -0.00848109
0.0040596 -0.00849816
0.00442869999999999 -0.00851687
0.00479779999999999 -0.0085372
0.0051668 -0.00855915
0.0055359 -0.00858271
0.00590489999999999 -0.00860787
0.006274 -0.00863463
0.0066431 -0.00866301
0.00701209999999999 -0.00869305
0.00738119999999999 -0.00872475
0.0077502 -0.00875816
0.0081193 -0.00879328
0.00848829999999999 -0.00883007
0.0088574 -0.00886849
0.0092265 -0.00890852
0.00959549999999999 -0.0089501
0.00996459999999999 -0.00899323
0.0103336 -0.00903795
0.0107027 -0.00908437
0.0110718 -0.00913257
0.0114408 -0.00918264
0.0118099 -0.00923464
0.0121789 -0.00928828
0.012548 -0.00934313
0.0129171 -0.00939874
0.0132861 -0.00945466
0.013655 -0.00951045
0.014024 -0.00956582
0.014393 -0.00962064
0.014762 -0.00967477
0.015131 -0.00972808
0.0155 -0.00978043
0.01587 -0.00983178
0.016239 -0.00988216
0.016608 -0.00993166
0.016977 -0.00998034
0.017346 -0.0100283
0.017715 -0.0100755
0.018084 -0.010122
0.018453 -0.0101677
0.018822 -0.0102125
0.019191 -0.0102565
0.01956 -0.0102995
0.019929 -0.0103416
0.020298 -0.0103828
0.020667 -0.0104231
0.021036 -0.0104625
0.021405 -0.010501
0.021774 -0.0105387
0.022144 -0.0105756
0.022513 -0.0106115
0.022882 -0.0106465
0.023251 -0.0106806
0.02362 -0.0107137
0.023989 -0.0107459
0.024358 -0.0107772
0.024727 -0.0108076
0.025096 -0.0108371
0.025465 -0.0108656
0.025834 -0.0108933
0.026203 -0.01092
0.026572 -0.0109457
0.026941 -0.0109706
0.02731 -0.0109945
0.027679 -0.0110174
0.028048 -0.0110395
0.028418 -0.0110605
0.028787 -0.0110807
0.029156 -0.0110999
0.029525 -0.0111182
0.029894 -0.0111355
0.030263 -0.0111519
0.030632 -0.0111674
0.031001 -0.0111819
0.03137 -0.0111955
0.031739 -0.0112081
0.032108 -0.0112198
0.032477 -0.0112306
0.032846 -0.0112404
0.033215 -0.0112493
0.033584 -0.0112572
0.033953 -0.0112642
0.034322 -0.0112703
0.034692 -0.0112755
0.035061 -0.0112797
0.03543 -0.0112829
0.035799 -0.0112852
0.036168 -0.0112866
0.036537 -0.0112871
