nodeID,x[-],y[-],u[m/s],v[m/s],c[m/s],M[-],d[kg/m3],T[K],P[Pa],s[J/kgK],h[J/kg],G[-],theta[deg]
4183,0.00102265,0.00840625,114.449,1.40376,109.081,1.0493,37.746,533.092,561427,706.119,343915,0.768895,0.702715
4282,0.00107407,0.00840689,114.543,1.4482,109.103,1.04994,37.7119,533.08,561021,706.119,343904,0.76913,0.72437
4381,0.00112467,0.00840754,114.677,1.50581,109.136,1.05086,37.663,533.064,560439,706.119,343889,0.769468,0.752302
4480,0.00117456,0.00840821,114.925,1.602,109.196,1.05256,37.5728,533.035,559363,706.119,343860,0.770092,0.798626
4579,0.00122379,0.00840892,115.143,1.68882,109.249,1.05406,37.4932,533.009,558414,706.119,343835,0.770641,0.840301
4678,0.00127227,0.00840964,115.335,1.76641,109.296,1.05537,37.4236,532.986,557583,706.119,343813,0.771121,0.877445
4777,0.00131996,0.00841039,115.5,1.83498,109.336,1.05651,37.3634,532.966,556863,706.119,343793,0.771537,0.910194
4876,0.0013668,0.00841114,115.642,1.89479,109.371,1.05748,37.312,532.949,556248,706.119,343777,0.771891,0.938708
4975,0.00141274,0.00841191,115.761,1.94615,109.399,1.0583,37.2688,532.935,555732,706.119,343763,0.772189,0.963157
5074,0.00145773,0.00841267,115.858,1.9894,109.423,1.05897,37.2333,532.923,555307,706.119,343752,0.772434,0.983728
5173,0.00150177,0.00841344,116.013,2.0534,109.461,1.06003,37.1772,532.905,554635,706.119,343734,0.77282,1.01402
5272,0.00154489,0.00841421,116.205,2.13124,109.507,1.06134,37.1078,532.882,553803,706.119,343711,0.773299,1.05071
5371,0.00158707,0.008415,116.379,2.203,109.549,1.06254,37.0445,532.861,553044,706.119,343691,0.773734,1.08445
5470,0.00162827,0.00841579,116.538,2.26887,109.588,1.06362,36.987,532.842,552354,706.119,343672,0.77413,1.11534
5569,0.00166842,0.00841658,116.682,2.32904,109.623,1.06461,36.9349,532.824,551728,706.119,343655,0.774489,1.1435
5668,0.00170748,0.00841737,116.812,2.38374,109.654,1.0655,36.8879,532.809,551163,706.119,343640,0.774813,1.16905
5767,0.00174541,0.00841815,116.929,2.4332,109.683,1.0663,36.8457,532.795,550655,706.119,343626,0.775103,1.19211
5866,0.00178214,0.00841892,117.034,2.47766,109.708,1.06702,36.8079,532.782,550200,706.119,343614,0.775363,1.2128
5965,0.00181763,0.00841968,117.127,2.51738,109.73,1.06765,36.7743,532.771,549796,706.119,343603,0.775594,1.23126
6064,0.00185182,0.00842042,117.223,2.55838,109.754,1.06831,36.7394,532.759,549376,706.119,343591,0.775834,1.25027
6163,0.00188468,0.00842115,117.368,2.61877,109.789,1.06931,36.6871,532.742,548745,706.119,343574,0.776194,1.27819
6262,0.00191614,0.00842186,117.502,2.67452,109.821,1.07022,36.6391,532.726,548166,706.119,343558,0.776524,1.30392
6361,0.00194614,0.00842255,117.624,2.72575,109.85,1.07105,36.5951,532.711,547636,706.119,343544,0.776826,1.32751
6460,0.00197457,0.00842321,117.735,2.77257,109.877,1.07181,36.5551,532.698,547154,706.119,343531,0.777101,1.34903
6559,0.00200132,0.00842384,117.835,2.81509,109.901,1.0725,36.5189,532.685,546716,706.119,343519,0.77735,1.36854
6658,0.00202626,0.00842444,117.926,2.85338,109.923,1.07312,36.4864,532.674,546323,706.119,343508,0.777573,1.38608
6757,0.00204924,0.008425,118.006,2.88749,109.943,1.07366,36.4575,532.665,545974,706.119,343498,0.777772,1.40169
6856,0.00207006,0.00842551,118.077,2.91742,109.96,1.07415,36.4321,532.656,545667,706.119,343490,0.777946,1.41537
6955,0.00208844,0.00842597,118.137,2.94308,109.974,1.07456,36.4104,532.649,545405,706.119,343483,0.778095,1.42708
7054,0.002104,0.00842636,118.187,2.96425,109.986,1.0749,36.3925,532.643,545188,706.119,343477,0.778218,1.43673
7153,0.00211609,0.00842666,118.225,2.98033,109.995,1.07516,36.3789,532.638,545023,706.119,343472,0.778311,1.44407
7252,0.00212343,0.00842685,118.247,2.98994,110.001,1.07531,36.3708,532.636,544925,706.119,343469,0.778367,1.44844
7351,0.00212967,0.00842701,118.266,2.99803,110.005,1.07544,36.3639,532.633,544842,706.119,343467,0.778414,1.45212
7450,0.00214149,0.00842731,118.302,3.0131,110.014,1.07569,36.3512,532.629,544688,706.119,343463,0.778502,1.45899
7549,0.00215696,0.0084277,118.347,3.03239,110.025,1.076,36.3349,532.624,544491,706.119,343458,0.778614,1.46776
7648,0.00217536,0.00842818,118.4,3.05466,110.037,1.07635,36.316,532.617,544262,706.119,343451,0.778743,1.47788
7747,0.00219628,0.00842872,118.458,3.0791,110.051,1.07675,36.2953,532.61,544012,706.119,343444,0.778885,1.48897
7846,0.00221947,0.00842932,118.528,3.10889,110.068,1.07723,36.2701,532.602,543706,706.119,343436,0.779058,1.50248
7945,0.00224473,0.00842999,118.636,3.15509,110.094,1.07797,36.2312,532.589,543235,706.119,343423,0.779325,1.52341
8044,0.00227194,0.00843072,118.75,3.2036,110.122,1.07874,36.1905,532.575,542742,706.119,343409,0.779604,1.54534
8143,0.00230098,0.00843151,118.867,3.25394,110.15,1.07955,36.1484,532.561,542231,706.119,343395,0.779893,1.56806
8242,0.00233176,0.00843236,118.988,3.30566,110.179,1.08037,36.1052,532.546,541707,706.119,343381,0.780189,1.59136
8341,0.00236421,0.00843327,119.11,3.35836,110.208,1.08121,36.0613,532.531,541173,706.119,343366,0.78049,1.61505
8440,0.00239825,0.00843423,119.234,3.41162,110.238,1.08205,36.0169,532.516,540634,706.119,343351,0.780794,1.63894
8539,0.00243384,0.00843526,119.359,3.46507,110.268,1.0829,35.9724,532.501,540093,706.119,343336,0.781099,1.66287
8638,0.00247091,0.00843634,119.483,3.51833,110.298,1.08375,35.928,532.486,539553,706.119,343321,0.781404,1.68666
8737,0.00250943,0.00843748,119.606,3.57102,110.327,1.08459,35.884,532.471,539018,706.119,343306,0.781705,1.71014
8836,0.00254936,0.00843868,119.728,3.62278,110.356,1.08542,35.8407,532.456,538490,706.119,343291,0.782002,1.73316
8935,0.00259065,0.00843994,119.857,3.67799,110.387,1.0863,35.7946,532.441,537929,706.119,343276,0.782317,1.75766
9034,0.00263331,0.00844126,120.034,3.7551,110.43,1.0875,35.7316,532.419,537160,706.119,343254,0.782749,1.79184
9133,0.00267732,0.00844265,120.209,3.83174,110.471,1.0887,35.669,532.398,536398,706.119,343233,0.783177,1.82572
9232,0.00272265,0.00844411,120.383,3.90757,110.513,1.08988,35.6072,532.377,535643,706.119,343212,0.7836,1.85914
9331,0.00276927,0.00844564,120.554,3.98225,110.554,1.09105,35.5463,532.356,534899,706.119,343191,0.784016,1.89196
9430,0.00281718,0.00844723,120.722,4.05545,110.594,1.09219,35.4866,532.335,534168,706.119,343170,0.784425,1.92404
9529,0.00286633,0.0084489,120.886,4.12683,110.633,1.09331,35.4281,532.315,533454,706.119,343150,0.784824,1.95521
9628,0.00291672,0.00845063,121.047,4.19604,110.672,1.0944,35.3712,532.296,532757,706.119,343130,0.785213,1.98534
9727,0.00296833,0.00845244,121.221,4.27216,110.713,1.09559,35.3092,532.275,531997,706.119,343109,0.785636,2.01842
9826,0.00302117,0.00845432,121.436,4.36774,110.764,1.09705,35.2332,532.248,531065,706.119,343082,0.786156,2.05989
9925,0.00307523,0.00845628,121.646,4.4613,110.814,1.09848,35.1588,532.223,530152,706.119,343056,0.786664,2.10035
10024,0.00313051,0.00845833,121.851,4.55249,110.863,1.09988,35.0862,532.198,529260,706.119,343031,0.787159,2.13964
10123,0.00318698,0.00846046,122.051,4.64096,110.911,1.10124,35.0156,532.173,528391,706.119,343006,0.787641,2.17761
10222,0.00324464,0.00846267,122.245,4.72634,110.957,1.10256,34.9471,532.149,527548,706.119,342982,0.788108,2.21411
10321,0.00330346,0.00846496,122.433,4.80827,111.001,1.10383,34.8809,532.126,526733,706.119,342959,0.788559,2.24901
10420,0.00336345,0.00846734,122.656,4.90838,111.054,1.10535,34.8023,532.099,525764,706.119,342931,0.789095,2.29161
10519,0.00342462,0.00846981,122.893,5.01593,111.11,1.10696,34.7187,532.07,524733,706.119,342901,0.789664,2.33726
10618,0.00348697,0.00847238,123.126,5.12144,111.166,1.10855,34.6367,532.041,523720,706.119,342872,0.790223,2.38185
10717,0.00355048,0.00847504,123.355,5.22461,111.22,1.1101,34.5563,532.013,522726,706.119,342843,0.79077,2.42528
10816,0.00361516,0.00847781,123.579,5.32517,111.273,1.11163,34.4777,531.986,521753,706.119,342815,0.791305,2.46742
10915,0.00368098,0.00848067,123.798,5.42281,111.324,1.11311,34.4009,531.959,520802,706.119,342788,0.791827,2.50817
11014,0.00374796,0.00848363,124.062,5.54488,111.387,1.1149,34.3085,531.926,519656,706.119,342754,0.792456,2.55911
11113,0.00381611,0.00848671,124.327,5.66774,111.449,1.1167,34.2158,531.894,518505,706.119,342721,0.793086,2.61017
11212,0.00388544,0.0084899,124.583,5.7863,111.51,1.11845,34.126,531.862,517389,706.119,342688,0.793696,2.6592
11311,0.00395591,0.0084932,124.832,5.90014,111.568,1.12013,34.0393,531.831,516310,706.119,342656,0.794285,2.70605
11410,0.00402753,0.00849661,125.072,6.00885,111.625,1.12176,33.9557,531.802,515270,706.119,342626,0.794852,2.75056
11509,0.0041003,0.00850014,125.337,6.13204,111.687,1.12356,33.8633,531.769,514118,706.119,342592,0.795479,2.80093
11608,0.00417424,0.00850379,125.622,6.26652,111.754,1.12549,33.7643,531.734,512881,706.119,342555,0.796151,2.85577
11707,0.00424934,0.00850757,125.899,6.39643,111.819,1.12737,33.6682,531.699,511680,706.119,342519,0.796802,2.90848
11806,0.0043256,0.00851148,126.167,6.52137,111.881,1.12919,33.5751,531.666,510516,706.119,342485,0.797433,2.95889
11905,0.00440301,0.00851552,126.426,6.64093,111.942,1.13095,33.4853,531.634,509391,706.119,342451,0.798041,3.00687
12004,0.00448157,0.00851968,126.714,6.77756,112.009,1.1329,33.3856,531.598,508141,706.119,342414,0.798716,3.06165
12103,0.00456131,0.00852399,127.014,6.92129,112.079,1.13494,33.282,531.561,506841,706.119,342375,0.799417,3.11909
12202,0.00522315,0.00856264,129.576,8.0729,112.672,1.15226,32.4047,531.241,495762,706.119,342038,0.805339,3.56505
12301,0.00524624,0.00856408,129.535,8.10782,112.664,1.152,32.4177,531.246,495927,706.119,342043,0.805251,3.58157
12400,0.00531998,0.00856873,129.71,8.23579,112.705,1.1532,32.3571,531.224,495158,706.119,342019,0.80566,3.63305
12499,0.00544197,0.00857656,130.074,8.44308,112.789,1.15568,32.2328,531.178,493577,706.119,341970,0.806497,3.71386
12598,0.00560727,0.00858745,130.62,8.73177,112.915,1.15938,32.0467,531.109,491208,706.119,341896,0.807749,3.82445
12697,0.00580955,0.00860122,131.329,9.09383,113.078,1.16419,31.8065,531.019,488141,706.119,341800,0.809363,3.9611
12796,0.00617313,0.00862716,132.729,9.75515,113.396,1.17364,31.3362,530.842,482110,706.119,341609,0.812519,4.20351
12895,0.00649604,0.00865151,133.998,10.3656,113.684,1.18221,30.9125,530.681,476649,706.119,341434,0.815355,4.42337
12994,0.00675251,0.00867174,135.005,10.8695,113.911,1.18902,30.5783,530.553,472321,706.119,341293,0.817588,4.60304
13093,0.00695371,0.00868819,135.753,11.2584,114.079,1.19408,30.3308,530.457,469104,706.119,341187,0.81924,4.74087
13192,0.00710663,0.00870101,136.282,11.5531,114.198,1.19766,30.1562,530.389,466829,706.119,341112,0.820404,4.84557
13291,0.00721595,0.00871035,136.617,11.7669,114.274,1.19995,30.0449,530.346,465377,706.119,341064,0.821145,4.92277
13390,0.00734462,0.00872153,137.043,12.0197,114.369,1.20285,29.9044,530.291,463540,706.119,341003,0.822081,5.01245
13489,0.00757085,0.00874171,137.969,12.5059,114.575,1.20912,29.6016,530.171,459573,706.119,340869,0.824094,5.17927
13588,0.00777058,0.00876005,138.74,12.9117,114.746,1.21433,29.3509,530.072,456277,706.119,340757,0.82576,5.31684
13687,0.00794667,0.00877664,139.428,13.292,114.898,1.21899,29.1278,529.983,453335,706.119,340657,0.82724,5.4457
13786,0.00810135,0.00879153,139.984,13.6021,115.021,1.22276,28.948,529.91,450959,706.119,340575,0.828431,5.54997
13885,0.00823642,0.00880478,140.473,13.8944,115.129,1.22609,28.7896,529.846,448862,706.119,340502,0.82948,5.64885
13984,0.00835337,0.00881643,140.859,14.1336,115.214,1.22873,28.6648,529.796,447206,706.119,340445,0.830306,5.72981
14083,0.00848443,0.00882968,141.295,14.3849,115.309,1.23169,28.5247,529.739,445345,706.119,340380,0.831233,5.81313
14182,0.0086579,0.00884752,141.974,14.7568,115.457,1.23629,28.3078,529.65,442457,706.119,340278,0.832666,5.93399
14281,0.00881714,0.00886422,142.567,15.0808,115.586,1.24031,28.1194,529.572,439943,706.119,340189,0.83391,6.03832
14380,0.00896324,0.0088798,143.114,15.3924,115.705,1.24402,27.9456,529.5,437618,706.119,340106,0.835056,6.13874
14479,0.00909714,0.00889431,143.594,15.6695,115.809,1.24729,27.7934,529.437,435579,706.119,340033,0.836059,6.22768
14578,0.00921966,0.00890776,144.004,15.9061,115.897,1.25007,27.6641,529.383,433844,706.119,339970,0.83691,6.30312
14677,0.00933153,0.0089202,144.385,16.1408,115.979,1.25268,27.5433,529.333,432221,706.119,339911,0.837705,6.37861
14776,0.00943343,0.00893165,144.713,16.3474,116.05,1.25492,27.4397,529.289,430825,706.119,339861,0.838387,6.44506
14875,0.00955469,0.00894543,145.133,16.5882,116.14,1.25777,27.3082,529.233,429053,706.119,339796,0.839251,6.52043
14974,0.00968755,0.00896071,145.62,16.8607,116.244,1.26108,27.156,529.169,426999,706.119,339720,0.840251,6.6046
15073,0.00981205,0.00897521,146.077,17.123,116.342,1.26419,27.0136,529.108,425072,706.119,339649,0.841186,6.68563
15172,0.00992866,0.00898896,146.5,17.37,116.432,1.26706,26.882,529.052,423290,706.119,339583,0.842049,6.76178
15271,0.0100378,0.00900197,146.894,17.6051,116.515,1.26975,26.7598,529,421632,706.119,339521,0.84285,6.83427
15370,0.0101398,0.00901425,147.259,17.8288,116.593,1.27224,26.6464,528.951,420092,706.119,339464,0.843593,6.90327
15469,0.010235,0.00902584,147.596,18.0401,116.664,1.27455,26.5418,528.906,418669,706.119,339410,0.844278,6.96847
15568,0.0103237,0.00903673,147.906,18.239,116.73,1.27667,26.4456,528.864,417359,706.119,339361,0.844908,7.02992
15667,0.0104063,0.00904696,148.192,18.4267,116.791,1.27864,26.357,528.825,416151,706.119,339315,0.845488,7.08798
15766,0.0104881,0.00905717,148.482,18.6159,116.852,1.28063,26.2675,528.786,414929,706.119,339269,0.846074,7.14617
15865,0.0105852,0.0090694,148.862,18.8478,116.932,1.28323,26.1506,528.735,413332,706.119,339208,0.846838,7.21597
15964,0.0106758,0.00908093,149.217,19.0672,117.007,1.28565,26.0419,528.688,411845,706.119,339151,0.847548,7.28191
16063,0.0107602,0.00909176,149.546,19.2742,117.076,1.28791,25.9411,528.643,410464,706.119,339097,0.848206,7.3441
16162,0.0108383,0.00910186,149.85,19.4687,117.14,1.28999,25.8479,528.602,409187,706.119,339048,0.848814,7.40245
16261,0.0109102,0.00911124,150.13,19.6498,117.198,1.29191,25.7625,528.564,408013,706.119,339003,0.849371,7.45679
16360,0.0109759,0.00911987,150.384,19.817,117.252,1.29367,25.6847,528.53,406945,706.119,338961,0.849879,7.50695
16459,0.0110353,0.00912773,150.614,19.9696,117.3,1.29525,25.6147,528.499,405981,706.119,338924,0.850335,7.5527
16558,0.0110882,0.00913476,150.818,20.1081,117.342,1.29666,25.5521,528.471,405120,706.119,338890,0.850743,7.59426
16657,0.0111342,0.0091409,150.998,20.2312,117.38,1.2979,25.4974,528.446,404366,706.119,338860,0.8511,7.63125
16756,0.0111726,0.00914606,151.146,20.3334,117.411,1.29892,25.4522,528.426,403743,706.119,338836,0.851394,7.66192
16855,0.0112021,0.00915003,151.259,20.4116,117.434,1.2997,25.4178,528.411,403269,706.119,338817,0.851618,7.68535
16954,0.0112199,0.00915243,151.326,20.4585,117.449,1.30017,25.3972,528.401,402985,706.119,338806,0.851752,7.6994
17053,0.0112349,0.00915447,151.383,20.4981,117.46,1.30056,25.3799,528.394,402746,706.119,338797,0.851865,7.71126
17152,0.0112632,0.0091583,151.489,20.5722,117.483,1.3013,25.3475,528.379,402300,706.119,338779,0.852075,7.73346
17251,0.0112998,0.00916328,151.625,20.6678,117.511,1.30224,25.306,528.36,401727,706.119,338756,0.852346,7.76206
17350,0.0113427,0.00916914,151.783,20.7792,117.544,1.30333,25.2579,528.339,401062,706.119,338730,0.852659,7.79537
17449,0.0113907,0.00917573,151.958,20.903,117.58,1.30454,25.2048,528.315,400329,706.119,338701,0.853004,7.83235
17548,0.0114461,0.00918337,152.165,21.0484,117.624,1.30598,25.142,528.286,399460,706.119,338667,0.853413,7.87553
17647,0.0115175,0.00919329,152.476,21.2647,117.688,1.30813,25.0477,528.244,398155,706.119,338615,0.854025,7.93941
17746,0.0115931,0.00920388,152.787,21.4756,117.753,1.31028,24.954,528.201,396856,706.119,338563,0.854635,8.00102
17845,0.0116724,0.00921507,153.092,21.6764,117.815,1.31239,24.8624,528.159,395586,706.119,338512,0.855229,8.05895
17944,0.0117549,0.00922679,153.387,21.8628,117.876,1.31441,24.7745,528.119,394364,706.119,338462,0.8558,8.11195
18043,0.0118402,0.00923898,153.697,22.0647,117.939,1.31655,24.682,528.077,393078,706.119,338410,0.8564,8.16958
18142,0.0119278,0.00925161,154.035,22.2994,118.009,1.31889,24.5806,528.03,391667,706.119,338353,0.857058,8.2374
18241,0.0120174,0.00926463,154.341,22.498,118.071,1.32101,24.4896,527.988,390399,706.119,338301,0.857648,8.29348
18340,0.0121085,0.00927795,154.612,22.6569,118.126,1.32286,24.4101,527.951,389290,706.119,338256,0.858164,8.33681
18439,0.012201,0.00929153,154.868,22.8013,118.177,1.3246,24.3351,527.916,388244,706.119,338213,0.858649,8.37551
18538,0.0122944,0.00930533,155.163,22.9947,118.237,1.32664,24.2479,527.876,387024,706.119,338163,0.859214,8.42967
18637,0.0123921,0.00931985,155.436,23.1528,118.292,1.3285,24.1682,527.838,385910,706.119,338117,0.85973,8.47213
18736,0.0125077,0.0093371,155.74,23.2857,118.351,1.33054,24.0814,527.798,384696,706.119,338067,0.860291,8.50365
18835,0.0126243,0.00935457,156.064,23.4449,118.415,1.33273,23.9884,527.754,383391,706.119,338012,0.860893,8.54343
18934,0.0127416,0.00937223,156.373,23.5885,118.476,1.3348,23.9004,527.712,382157,706.119,337961,0.861462,8.57829
19033,0.0128593,0.00939001,156.624,23.6672,118.524,1.33646,23.8305,527.679,381176,706.119,337920,0.861914,8.59288
19132,0.0129773,0.00940784,156.874,23.7499,118.572,1.33811,23.7607,527.646,380194,706.119,337878,0.862365,8.60888
19231,0.0130952,0.00942572,157.121,23.8335,118.619,1.33974,23.6919,527.614,379227,706.119,337838,0.862809,8.62537
19330,0.0132129,0.00944358,157.308,23.8506,118.653,1.34093,23.6418,527.59,378522,706.119,337808,0.863133,8.62136
19429,0.0133368,0.00946233,157.498,23.8518,118.688,1.34213,23.5915,527.566,377813,706.119,337778,0.863457,8.61152
19528,0.0134753,0.00948331,157.751,23.8729,118.734,1.34374,23.524,527.534,376863,706.119,337737,0.863893,8.60542
19627,0.0136135,0.0095042,157.944,23.8269,118.768,1.3449,23.4751,527.51,376173,706.119,337708,0.864208,8.57874
19726,0.0137511,0.00952491,158.132,23.781,118.8,1.34604,23.4276,527.487,375502,706.119,337680,0.864515,8.55245
19825,0.0138878,0.00954544,158.312,23.7327,118.832,1.34712,23.3823,527.466,374863,706.119,337652,0.864807,8.5258
19924,0.0140236,0.00956576,158.465,23.66,118.857,1.34802,23.3451,527.448,374337,706.119,337630,0.865047,8.49195
20023,0.0141581,0.00958582,158.628,23.609,118.885,1.349,23.3043,527.428,373761,706.119,337605,0.86531,8.4653
20122,0.0143058,0.00960774,158.806,23.5237,118.915,1.35003,23.2611,527.407,373150,706.119,337579,0.865588,8.42586
20221,0.0144592,0.00963041,158.991,23.4257,118.945,1.3511,23.2166,527.386,372521,706.119,337552,0.865875,8.38162
20320,0.0146122,0.00965289,159.17,23.3253,118.975,1.35213,23.1738,527.365,371915,706.119,337526,0.86615,8.33698
20419,0.0147647,0.00967516,159.315,23.1901,118.997,1.35292,23.1411,527.349,371453,706.119,337506,0.866361,8.28187
20518,0.0149164,0.00969719,159.474,23.0786,119.023,1.35382,23.1039,527.331,370925,706.119,337483,0.8666,8.23449
20617,0.0150673,0.00971895,159.596,22.9284,119.041,1.35445,23.078,527.319,370558,706.119,337467,0.866767,8.17548
20716,0.0152344,0.00974286,159.767,22.7707,119.067,1.35538,23.0393,527.3,370010,706.119,337443,0.867016,8.1114
20815,0.0154028,0.00976675,159.916,22.5831,119.089,1.35615,23.0076,527.284,369560,706.119,337424,0.86722,8.03805
20914,0.0155694,0.00979014,160.012,22.343,119.1,1.35654,22.9914,527.276,369330,706.119,337414,0.867325,7.94898
21013,0.0157339,0.009813,160.142,22.1564,119.119,1.3572,22.9644,527.263,368947,706.119,337397,0.867498,7.87713
21112,0.0158964,0.00983541,160.323,22.0443,119.148,1.35824,22.9217,527.242,368341,706.119,337371,0.867773,7.82903
21211,0.0160684,0.00985898,160.514,21.9045,119.179,1.35932,22.8772,527.221,367710,706.119,337343,0.868059,7.77086
21310,0.016248,0.00988338,160.709,21.7387,119.209,1.3604,22.8326,527.199,367076,706.119,337315,0.868346,7.7035
21409,0.0164258,0.00990733,160.9,21.5793,119.239,1.36147,22.7889,527.177,366455,706.119,337288,0.868627,7.63873
21508,0.0166016,0.00993081,161.093,21.4354,119.27,1.36256,22.7441,527.155,365818,706.119,337260,0.868915,7.57939
21607,0.0167754,0.00995384,161.27,21.2863,119.298,1.36355,22.7036,527.135,365241,706.119,337235,0.869175,7.51911
21706,0.0169599,0.00997809,161.505,21.1608,119.337,1.36493,22.6473,527.107,364440,706.119,337199,0.869537,7.4645
21805,0.0171493,0.0100028,161.759,21.0378,119.379,1.36642,22.5863,527.077,363571,706.119,337161,0.869929,7.41009
21904,0.0187028,0.0101981,163.705,19.8058,119.692,1.37769,22.1302,526.849,357053,706.119,336869,0.872855,6.89836
22003,0.0187354,0.0102021,163.697,19.7736,119.69,1.37761,22.1333,526.851,357099,706.119,336871,0.872835,6.88764
22102,0.0188903,0.0102207,163.871,19.664,119.718,1.37863,22.0926,526.831,356515,706.119,336845,0.873096,6.84261
22201,0.0191557,0.0102523,164.128,19.3969,119.757,1.38004,22.0357,526.802,355700,706.119,336808,0.87346,6.74004
22300,0.0195246,0.0102954,164.493,19.0018,119.812,1.38205,21.9555,526.761,354549,706.119,336756,0.873974,6.58947
22399,0.019983,0.0103477,165.016,18.5663,119.894,1.38503,21.8365,526.701,352839,706.119,336678,0.874736,6.41948
22498,0.0208251,0.0104401,166.034,17.7584,120.054,1.39089,21.6044,526.582,349498,706.119,336524,0.87622,6.10494
22597,0.0215802,0.010519,167.025,17.0809,120.211,1.39668,21.3763,526.464,346206,706.119,336371,0.877677,5.8391
22696,0.0221835,0.0105795,167.789,16.4839,120.33,1.40112,21.2027,526.374,343695,706.119,336253,0.878785,5.61083
22795,0.0226478,0.0106244,168.366,16.026,120.42,1.40448,21.0722,526.305,341804,706.119,336163,0.879618,5.43736
22894,0.0229937,0.0106569,168.786,15.6875,120.485,1.40692,20.9774,526.256,340429,706.119,336098,0.880222,5.31002
22993,0.0232352,0.0106792,169.033,15.4105,120.522,1.40832,20.9234,526.227,339645,706.119,336060,0.880566,5.20917
23092,0.0235242,0.0107052,169.346,15.0847,120.57,1.41011,20.8544,526.191,338642,706.119,336012,0.881005,5.09026
23191,0.0240712,0.0107529,170.093,14.5431,120.686,1.41452,20.6849,526.1,336176,706.119,335894,0.882084,4.88696
23290,0.02454,0.0107923,170.697,14.0672,120.78,1.41808,20.549,526.028,334195,706.119,335798,0.882949,4.71112
23389,0.0249607,0.0108264,171.255,13.6381,120.866,1.42138,20.4234,525.96,332361,706.119,335708,0.883748,4.55323
23488,0.0253159,0.0108542,171.64,13.2078,120.924,1.4236,20.3394,525.915,331134,706.119,335648,0.884281,4.40029
23587,0.0256327,0.0108783,172.106,12.9519,120.997,1.42642,20.2329,525.857,329575,706.119,335571,0.884958,4.30369
23686,0.0258971,0.0108979,172.38,12.6261,121.038,1.42799,20.1736,525.825,328707,706.119,335528,0.885334,4.18918
23785,0.0261894,0.010919,172.681,12.2746,121.083,1.42974,20.1083,525.789,327749,706.119,335480,0.885749,4.06589
23884,0.0266033,0.0109478,173.233,11.8513,121.168,1.43303,19.9849,525.721,325939,706.119,335390,0.886532,3.91365
23983,0.0269737,0.0109728,173.679,11.4403,121.236,1.43568,19.8863,525.667,324491,706.119,335318,0.887157,3.76866
24082,0.0273181,0.010995,174.074,11.022,121.295,1.438,19.8001,525.619,323223,706.119,335254,0.887703,3.62301
24181,0.0276281,0.0110143,174.445,10.6781,121.351,1.44021,19.7183,525.574,322019,706.119,335193,0.888221,3.5028
24280,0.0279023,0.0110309,174.809,10.441,121.408,1.44242,19.6366,525.529,320815,706.119,335132,0.888739,3.4181
24379,0.0281592,0.0110459,174.986,10.0092,121.432,1.44338,19.6013,525.509,320295,706.119,335105,0.888962,3.27375
24478,0.028388,0.0110588,175.269,9.78461,121.475,1.44509,19.5384,525.474,319368,706.119,335058,0.88936,3.19528
24577,0.0286638,0.0110741,175.656,9.55825,121.535,1.44745,19.4517,525.425,318087,706.119,334992,0.889909,3.11465
