,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G
184,202.89,75001000.0,1.7,17306,-2.7424e-06,0,1499900.0,7.6592e-11,569.84,1,0.184,0.184,0.25,0,0.7577617356292932
185,202.89,75001000.0,1.7,17306,-2.9978e-06,0,1499900.0,8.2885e-11,569.84,1,0.185,0.185,0.25,0,0.7577617356292932
186,202.89,75001000.0,1.7,17306,-3.2533e-06,0,1499900.0,8.9179e-11,569.84,1,0.186,0.186,0.25,0,0.7577617356292932
187,202.89,75001000.0,1.7,17306,-3.5088e-06,0,1499900.0,9.5473e-11,569.84,1,0.187,0.187,0.25,0,0.7577617356292932
188,202.89,75001000.0,1.7,17306,-3.7642e-06,0,1499900.0,1.0177e-10,569.84,1,0.188,0.188,0.25,0,0.7577617356292932
189,202.89,75001000.0,1.7,17306,-4.0197e-06,0,1499900.0,1.0806e-10,569.84,1,0.189,0.189,0.25,0,0.7577617356292932
190,202.89,75001000.0,1.7,17306,-3.7934e-06,0,1499900.0,9.2475e-11,569.84,1,0.19,0.19,0.25,0,0.7577617356292932
191,202.89,75001000.0,1.7,17306,-3.3113e-06,0,1499900.0,6.5268e-11,569.84,1,0.191,0.191,0.25,0,0.7577617356292932
192,202.89,75001000.0,1.7,17306,-2.0598e-06,0,1499900.0,4.0688e-11,569.84,1,0.192,0.192,0.25,0,0.7577617356292932
193,202.89,75001000.0,1.7,17306,-5.575e-07,0,1499900.0,1.6965e-11,569.84,1,0.193,0.193,0.25,0,0.7577617356292932
194,202.89,75001000.0,1.7,17306,9.4475e-07,0,1499900.0,-6.7585e-12,569.84,1,0.194,0.194,0.25,0,0.7577617356292932
195,202.89,75001000.0,1.7,17306,2.447e-06,0,1499900.0,-3.0481e-11,569.84,1,0.195,0.195,0.25,0,0.7577617356292932
196,202.89,75001000.0,1.7,17306,3.9492e-06,0,1499900.0,-5.4205e-11,569.84,1,0.196,0.196,0.25,0,0.7577617356292932
197,202.89,75001000.0,1.7,17306,5.4515e-06,0,1499900.0,-7.7928e-11,569.84,1,0.197,0.197,0.25,0,0.7577617356292932
198,202.89,75001000.0,1.7,17306,6.9537e-06,0,1499900.0,-1.0165e-10,569.84,1,0.198,0.198,0.25,0,0.7577617356292932
199,202.89,75001000.0,1.7,17306,8.456e-06,0,1499900.0,-1.2537e-10,569.84,1,0.199,0.199,0.25,0,0.7577617356292932
200,202.89,75001000.0,1.7,17306,9.9582e-06,0,1499900.0,-1.491e-10,569.84,1,0.2,0.2,0.25,0,0.7577617356292932
201,202.89,75001000.0,1.7,17306,1.146e-05,0,1499900.0,-1.7282e-10,569.84,1,0.201,0.201,0.25,0,0.7577617356292932
202,202.89,75001000.0,1.7,17306,1.2963e-05,0,1499900.0,-1.9654e-10,569.84,1,0.202,0.202,0.25,0,0.7577617356292932
203,202.89,75001000.0,1.7,17306,1.4465e-05,0,1499900.0,-2.2027e-10,569.84,1,0.203,0.203,0.25,0,0.7577617356292932
204,202.89,75001000.0,1.7,17306,1.5967e-05,0,1499900.0,-2.4399e-10,569.84,1,0.204,0.204,0.25,0,0.7577617356292932
205,202.89,75001000.0,1.7,17306,1.7469e-05,0,1499900.0,-2.6771e-10,569.84,1,0.205,0.205,0.25,0,0.7577617356292932
206,202.89,75001000.0,1.7,17306,1.8972e-05,0,1499900.0,-2.9144e-10,569.84,1,0.206,0.206,0.25,0,0.7577617356292932
207,202.89,75001000.0,1.7,17306,2.0474e-05,0,1499900.0,-3.1516e-10,569.84,1,0.207,0.207,0.25,0,0.7577617356292932
208,202.89,75001000.0,1.7,17306,2.1976e-05,0,1499900.0,-3.3888e-10,569.84,1,0.208,0.208,0.25,0,0.7577617356292932
209,202.89,75001000.0,1.7,17306,2.3478e-05,0,1499900.0,-3.6261e-10,569.84,1,0.209,0.209,0.25,0,0.7577617356292932
210,202.89,75001000.0,1.7,17306,2.4809e-05,0,1499900.0,-3.8038e-10,569.84,1,0.21,0.21,0.25,0,0.7577617356292932
211,202.89,75001000.0,1.7,17306,2.2912e-05,0,1499900.0,-2.861e-10,569.84,1,0.211,0.211,0.25,0,0.7577617356292932
212,202.89,75001000.0,1.7,17306,1.5773e-05,0,1499900.0,-2.7347e-10,569.84,1,0.212,0.212,0.25,0,0.7577617356292932
213,202.89,75001000.0,1.7,17306,4.4608e-06,0,1499900.0,-3.2586e-10,569.84,1,0.213,0.213,0.25,0,0.7577617356292932
214,202.89,75001000.0,1.7,17306,-6.852e-06,0,1499900.0,-3.7825e-10,569.84,1,0.214,0.214,0.25,0,0.7577617356292932
215,202.89,75001000.0,1.7,17306,-1.8165e-05,0,1499900.0,-4.3063e-10,569.84,1,0.215,0.215,0.25,0,0.7577617356292932
216,202.89,75001000.0,1.7,17306,-2.9477e-05,0,1499900.0,-4.8302e-10,569.84,1,0.216,0.216,0.25,0,0.7577617356292932
217,202.89,75001000.0,1.7,17306,-4.079e-05,0,1499900.0,-5.3541e-10,569.84,1,0.217,0.217,0.25,0,0.7577617356292932
218,202.89,75001000.0,1.7,17306,-5.2103e-05,0,1499900.0,-5.878e-10,569.84,1,0.218,0.218,0.25,0,0.7577617356292932
219,202.89,75001000.0,1.7,17306,-6.3416e-05,0,1499900.0,-6.4019e-10,569.84,1,0.219,0.219,0.25,0,0.7577617356292932
220,202.89,75001000.0,1.7,17306,-7.4728e-05,0,1499900.0,-6.9257e-10,569.84,1,0.22,0.22,0.25,0,0.7577617356292932
221,202.89,75001000.0,1.7,17306,-8.6041e-05,0,1499900.0,-7.4496e-10,569.84,1,0.221,0.221,0.25,0,0.7577617356292932
222,202.89,75001000.0,1.7,17306,-9.7354e-05,0,1499900.0,-7.9735e-10,569.84,1,0.222,0.222,0.25,0,0.7577617356292932
223,202.89,75001000.0,1.7,17306,-0.00010867,0,1499900.0,-8.4974e-10,569.84,1,0.223,0.223,0.25,0,0.7577617356292932
224,202.89,75001000.0,1.7,17306,-0.00011998,0,1499900.0,-9.0213e-10,569.84,1,0.224,0.224,0.25,0,0.7577617356292932
225,202.89,75001000.0,1.7,17306,-0.00013129,0,1499900.0,-9.5452e-10,569.84,1,0.225,0.225,0.25,0,0.7577617356292932
226,202.89,75001000.0,1.7,17306,-0.0001426,0,1499900.0,-1.0069e-09,569.84,1,0.226,0.226,0.25,0,0.7577617356292932
227,202.89,75001000.0,1.7,17306,-0.00015392,0,1499900.0,-1.0593e-09,569.84,1,0.227,0.227,0.25,0,0.7577617356292932
228,202.89,75001000.0,1.7,17306,-0.00016523,0,1499900.0,-1.1117e-09,569.84,1,0.228,0.228,0.25,0,0.7577617356292932
229,202.89,75001000.0,1.7,17306,-0.00017654,0,1499900.0,-1.1641e-09,569.84,1,0.229,0.229,0.25,0,0.7577617356292932
230,202.89,75001000.0,1.7,17306,-0.00018786,0,1499900.0,-1.2165e-09,569.84,1,0.23,0.23,0.25,0,0.7577617356292932
231,202.89,75001000.0,1.7,17306,-0.00019917,0,1499900.0,-1.2688e-09,569.84,1,0.231,0.231,0.25,0,0.7577617356292932
232,202.89,75001000.0,1.7,17306,-0.00017707,0,1499900.0,5.0386e-09,569.84,1,0.232,0.232,0.25,0,0.7577617356292932
233,202.89,75001000.0,1.7,17306,-5.9646e-05,0,1499900.0,1.9945e-08,569.84,1,0.233,0.233,0.25,0,0.7577617356292932
234,202.89,75001000.0,1.7,17306,5.7779e-05,0,1499900.0,3.4852e-08,569.84,1,0.234,0.234,0.25,0,0.7577617356292932
235,202.89,75001000.0,1.7,17306,0.0001752,0,1499900.0,4.9759e-08,569.84,1,0.235,0.235,0.25,0,0.7577617356292932
236,202.89,75001000.0,1.7,17306,0.00029263,0,1499900.0,6.4666e-08,569.84,1,0.236,0.236,0.25,0,0.7577617356292932
237,202.89,75001000.0,1.7,17306,0.00041005,0,1499900.0,7.9572e-08,569.84,1,0.237,0.237,0.25,0,0.7577617356292932
238,202.89,75001000.0,1.7,17306,0.00052748,0,1499900.0,9.4479e-08,569.84,1,0.238,0.238,0.25,0,0.7577617356292932
239,202.89,75001000.0,1.7,17306,0.0006449,0,1499900.0,1.0939e-07,569.84,1,0.239,0.239,0.25,0,0.7577617356292932
240,202.89,75001000.0,1.7,17306,0.00076233,0,1499900.0,1.2429e-07,569.84,1,0.24,0.24,0.25,0,0.7577617356292932
241,202.89,75001000.0,1.7,17306,0.00087975,0,1499900.0,1.392e-07,569.84,1,0.241,0.241,0.25,0,0.7577617356292932
242,202.89,75001000.0,1.7,17306,0.00099718,0,1499900.0,1.5411e-07,569.84,1,0.242,0.242,0.25,0,0.7577617356292932
243,202.89,75001000.0,1.7,17306,0.0011146,0,1499900.0,1.6901e-07,569.84,1,0.243,0.243,0.25,0,0.7577617356292932
244,202.89,75001000.0,1.7,17306,0.001226,0,1499900.0,1.8344e-07,569.84,1,0.244,0.244,0.25,0,0.7577617356292932
245,202.89,75001000.0,1.7,17306,0.0013348,0,1499900.0,1.9765e-07,569.84,1,0.245,0.245,0.25,0,0.7577617356292932
246,202.89,75001000.0,1.7,17306,0.0014436,0,1499900.0,2.1187e-07,569.84,1,0.246,0.246,0.25,0,0.7577617356292932
247,202.89,75002000.0,1.7,17306,0.0015523,0,1499900.0,2.2608e-07,569.84,1,0.247,0.247,0.25,0,0.7577617356292932
248,202.89,75002000.0,1.7,17306,0.0016611,0,1499900.0,2.403e-07,569.84,1,0.248,0.248,0.25,0,0.7577617356292932
249,202.89,75002000.0,1.7,17306,0.0017699,0,1499900.0,2.5452e-07,569.84,1,0.249,0.249,0.25,0,0.7577617356292932
250,202.89,75002000.0,1.7,17306,0.0018787,0,1499900.0,2.6873e-07,569.84,1,0.25,0.25,0.25,0,0.7577617356292932
251,202.89,75002000.0,1.7,17306,0.0019875,0,1499900.0,2.8295e-07,569.84,1,0.251,0.251,0.25,0,0.7577617356292932
252,202.89,75002000.0,1.7,17306,0.0020963,0,1499900.0,2.9717e-07,569.84,1,0.252,0.252,0.25,0,0.7577617356292932
253,202.89,75002000.0,1.7,17306,0.0026279,0,1499900.0,3.5363e-07,569.84,1,0.253,0.253,0.25,0,0.7577617356292932
254,202.89,75002000.0,1.7,17306,0.0041223,0,1499900.0,5.1489e-07,569.84,1,0.254,0.254,0.25,0,0.7577617356292932
255,202.89,75002000.0,1.7,17306,0.0056168,0,1499900.0,6.7615e-07,569.84,1,0.255,0.255,0.25,0,0.7577617356292932
256,202.89,75002000.0,1.7,17306,0.0071112,0,1499900.0,8.3741e-07,569.84,1,0.256,0.256,0.25,0,0.7577617356292932
257,202.89,75002000.0,1.7,17306,0.0086057,0,1499900.0,9.9867e-07,569.84,1,0.257,0.257,0.25,0,0.7577617356292932
258,202.89,75002000.0,1.7,17306,0.0101,0,1499900.0,1.1599e-06,569.84,1,0.258,0.258,0.25,0,0.7577617356292932
259,202.89,75002000.0,1.7,17306,0.011595,0,1499900.0,1.3212e-06,569.84,1,0.259,0.259,0.25,0,0.7577617356292932
260,202.89,75002000.0,1.7,17306,0.013089,0,1499900.0,1.4824e-06,569.84,1,0.26,0.26,0.25,0,0.7577617356292932
261,202.89,75002000.0,1.7,17306,0.014583,0,1499900.0,1.6437e-06,569.84,1,0.261,0.261,0.25,0,0.7577617356292932
262,202.89,75002000.0,1.7,17306,0.016078,0,1499900.0,1.805e-06,569.84,1,0.262,0.262,0.25,0,0.7577617356292932
263,202.89,75002000.0,1.7,17306,0.017572,0,1499900.0,1.9662e-06,569.84,1,0.263,0.263,0.25,0,0.7577617356292932
264,202.89,75002000.0,1.7,17306,0.019067,0,1499900.0,2.1275e-06,569.84,1,0.264,0.264,0.25,0,0.7577617356292932
265,202.89,75002000.0,1.7,17306,0.020561,0,1499900.0,2.2887e-06,569.84,1,0.265,0.265,0.25,0,0.7577617356292932
266,202.89,75002000.0,1.7,17306,0.022056,0,1499900.0,2.45e-06,569.84,1,0.266,0.266,0.25,0,0.7577617356292932
267,202.89,75002000.0,1.7,17306,0.02355,0,1499900.0,2.6112e-06,569.84,1,0.267,0.267,0.25,0,0.7577617356292932
268,202.89,75002000.0,1.7,17306,0.025045,0,1499900.0,2.7725e-06,569.84,1,0.268,0.268,0.25,0,0.7577617356292932
269,202.89,75002000.0,1.7,17306,0.026539,0,1499900.0,2.9338e-06,569.84,1,0.269,0.269,0.25,0,0.7577617356292932
270,202.89,75002000.0,1.7,17306,0.028034,0,1499900.0,3.095e-06,569.84,1,0.27,0.27,0.25,0,0.7577617356292932
271,202.89,75002000.0,1.7,17306,0.029528,0,1499900.0,3.2563e-06,569.84,1,0.271,0.271,0.25,0,0.7577617356292932
272,202.89,75002000.0,1.7,17306,0.031022,0,1499900.0,3.4175e-06,569.84,1,0.272,0.272,0.25,0,0.7577617356292932
273,202.89,75002000.0,1.7,17306,0.03234,0,1499900.0,3.5554e-06,569.84,1,0.273,0.273,0.25,0,0.7577617356292932
274,202.89,75002000.0,1.7,17306,0.033363,0,1499900.0,3.6543e-06,569.84,1,0.274,0.274,0.25,0,0.7577617356292932
275,202.89,75002000.0,1.7,17306,0.034386,0,1499900.0,3.7531e-06,569.84,1,0.275,0.275,0.25,0,0.7577617356292932
276,202.89,75002000.0,1.7,17306,0.022476,0,1499900.0,2.5321e-06,569.84,1,0.276,0.276,0.25,0,0.7577617356292932
277,202.89,75001000.0,1.7,17306,-0.0007795,0,1499900.0,1.5311e-07,569.84,1,0.277,0.277,0.25,0,0.7577617356292932
278,202.89,75001000.0,1.7,17306,-0.024035,0,1499900.0,-2.2258e-06,569.84,1,0.278,0.278,0.25,0,0.7577617356292932
279,202.89,75001000.0,1.7,17306,-0.04729,0,1499900.0,-4.6048e-06,569.84,1,0.279,0.279,0.25,0,0.7577617356292932
280,202.89,75001000.0,1.7,17306,-0.070546,0,1499900.0,-6.9837e-06,569.84,1,0.28,0.28,0.25,0,0.7577617356292932
281,202.89,75000000.0,1.7,17306,-0.093801,0,1499900.0,-9.3626e-06,569.84,1,0.281,0.281,0.25,0,0.7577617356292932
282,202.88,75000000.0,1.7,17306,-0.11706,0,1499900.0,-1.1742e-05,569.84,1,0.282,0.282,0.25,0,0.7576740304900969
283,202.88,75000000.0,1.7,17306,-0.14031,0,1499900.0,-1.412e-05,569.84,1,0.283,0.283,0.25,0,0.7576740304900969
284,202.88,75000000.0,1.7,17306,-0.16357,0,1499900.0,-1.6499e-05,569.84,1,0.284,0.284,0.25,0,0.7576740304900969
285,202.88,74999000.0,1.7,17306,-0.18682,0,1499900.0,-1.8878e-05,569.84,1,0.285,0.285,0.25,0,0.7576740304900969
286,202.88,74999000.0,1.7,17306,-0.21008,0,1499900.0,-2.1257e-05,569.84,1,0.286,0.286,0.25,0,0.7576740304900969
287,202.88,74999000.0,1.7,17306,-0.23333,0,1499900.0,-2.3636e-05,569.84,1,0.287,0.287,0.25,0,0.7576740304900969
288,202.88,74999000.0,1.7,17306,-0.25659,0,1499900.0,-2.6015e-05,569.84,1,0.288,0.288,0.25,0,0.7576740304900969
289,202.88,74998000.0,1.7,17305,-0.27984,0,1499900.0,-2.8394e-05,569.84,1,0.289,0.289,0.25,0,0.7576740304900969
290,202.88,74998000.0,1.7,17305,-0.3031,0,1499900.0,-3.0773e-05,569.84,1,0.29,0.29,0.25,0,0.7576740304900969
291,202.88,74998000.0,1.7,17305,-0.32636,0,1499900.0,-3.3152e-05,569.84,1,0.291,0.291,0.25,0,0.7576740304900969
292,202.88,74998000.0,1.7,17305,-0.34961,0,1499900.0,-3.5531e-05,569.84,1,0.292,0.292,0.25,0,0.7576740304900969
293,202.88,74997000.0,1.7,17305,-0.37292,0,1499900.0,-3.7915e-05,569.84,1,0.293,0.293,0.25,0,0.7576740304900969
294,202.88,74997000.0,1.7,17305,-0.42344,0,1499900.0,-4.2786e-05,569.84,1,0.294,0.294,0.25,0,0.7576740304900969
295,202.87,74996000.0,1.7,17305,-0.47395,0,1499900.0,-4.7658e-05,569.84,1,0.295,0.295,0.25,0,0.7575863401502527
296,202.87,74996000.0,1.7,17305,-0.52447,0,1499900.0,-5.2529e-05,569.84,1,0.296,0.296,0.25,0,0.7575863401502527
297,202.87,74995000.0,1.7,17305,-0.57498,0,1499900.0,-5.74e-05,569.84,1,0.297,0.297,0.25,0,0.7575863401502527
298,202.87,74995000.0,1.7,17305,-0.6255,0,1499900.0,-6.2272e-05,569.84,1,0.298,0.298,0.25,0,0.7575863401502527
299,202.87,74994000.0,1.7,17305,-0.67601,0,1499900.0,-6.7143e-05,569.84,1,0.299,0.299,0.25,0,0.7575863401502527
300,202.79,74966000.0,1.7001,17301,-3.5527,0,1499700.0,-0.00032776,569.83,1,0.3,0.3,0.25,0,0.7568044162085011
301,202.7,74931000.0,1.7002,17296,-7.0195,0,1499400.0,-0.00064179,569.82,1,0.301,0.301,0.25,0,0.7558950456428197
302,202.61,74897000.0,1.7003,17291,-10.486,0,1499200.0,-0.00095581,569.82,1,0.302,0.302,0.25,0,0.7550269673413257
303,202.52,74863000.0,1.7004,17286,-13.953,0,1499000.0,-0.0012698,569.81,1,0.303,0.303,0.25,0,0.7541597049514832
304,202.43,74828000.0,1.7005,17282,-17.42,0,1498700.0,-0.0015839,569.8,1,0.304,0.304,0.25,0,0.7532523730561462
305,202.33,74794000.0,1.7006,17277,-20.887,0,1498500.0,-0.0018979,569.79,1,0.305,0.305,0.25,0,0.7522996046845665
306,202.24,74760000.0,1.7007,17272,-24.354,0,1498300.0,-0.0022119,569.78,1,0.306,0.306,0.25,0,0.7514347924388829
307,202.15,74726000.0,1.7008,17267,-27.821,0,1498000.0,-0.002526,569.77,1,0.307,0.307,0.25,0,0.7505295839128285
308,202.06,74691000.0,1.7009,17262,-31.288,0,1497800.0,-0.00284,569.76,1,0.308,0.308,0.25,0,0.7496662875009229
309,201.97,74657000.0,1.701,17258,-34.755,0,1497600.0,-0.003154,569.75,1,0.309,0.309,0.25,0,0.7488037981479593
310,201.88,74623000.0,1.7011,17253,-38.222,0,1497300.0,-0.003468,569.74,1,0.31,0.31,0.25,0,0.7479005925739108
311,201.78,74588000.0,1.7013,17248,-41.688,0,1497100.0,-0.0037821,569.73,1,0.311,0.311,0.25,0,0.7469532474870142
312,201.69,74554000.0,1.7014,17243,-45.155,0,1496900.0,-0.0040961,569.72,1,0.312,0.312,0.25,0,0.7460931794850518
313,201.6,74520000.0,1.7015,17238,-48.622,0,1496600.0,-0.0044101,569.71,1,0.313,0.313,0.25,0,0.7451920615888235
314,201.52,74491000.0,1.7015,17234,-51.588,0,1496500.0,-0.0046731,569.7,1,0.314,0.314,0.25,0,0.7444614718391909
315,201.45,74463000.0,1.7016,17230,-54.466,0,1496300.0,-0.0049271,569.7,1,0.315,0.315,0.25,0,0.7437755626446646
316,201.38,74435000.0,1.7017,17226,-57.343,0,1496100.0,-0.0051811,569.69,1,0.316,0.316,0.25,0,0.7430900619894811
317,201.3,74408000.0,1.7018,17222,-60.22,0,1495900.0,-0.005435,569.68,1,0.317,0.317,0.25,0,0.7423191915754406
318,201.23,74380000.0,1.7018,17218,-63.098,0,1495700.0,-0.005689,569.67,1,0.318,0.318,0.25,0,0.7416345878152664
319,201.15,74352000.0,1.7019,17214,-65.975,0,1495500.0,-0.005943,569.67,1,0.319,0.319,0.25,0,0.7408647921061522
320,201.08,74324000.0,1.702,17210,-68.852,0,1495300.0,-0.006197,569.66,1,0.32,0.32,0.25,0,0.7401810815481167
321,201.0,74296000.0,1.7021,17206,-71.73,0,1495100.0,-0.0064509,569.65,1,0.321,0.321,0.25,0,0.7394123567208433
322,200.93,74269000.0,1.7021,17202,-74.607,0,1495000.0,-0.0067049,569.64,1,0.322,0.322,0.25,0,0.7387721916226335
323,200.86,74241000.0,1.7022,17198,-77.484,0,1494800.0,-0.0069589,569.63,1,0.323,0.323,0.25,0,0.7380898596214458
324,200.69,74178000.0,1.7023,17189,-84.082,0,1494300.0,-0.0075446,569.62,1,0.324,0.324,0.25,0,0.736428302568224
325,200.11,73961000.0,1.7025,17156,-106.88,0,1492800.0,-0.0095755,569.56,1,0.325,0.325,0.25,0,0.7308665995242611
326,199.53,73745000.0,1.7026,17124,-129.68,0,1491300.0,-0.011606,569.49,1,0.326,0.326,0.25,0,0.7253342116680956
327,198.95,73529000.0,1.7028,17091,-152.48,0,1489800.0,-0.013637,569.43,1,0.327,0.327,0.25,0,0.7198307771356035
328,198.38,73312000.0,1.7029,17059,-175.28,0,1488300.0,-0.015668,569.37,1,0.328,0.328,0.25,0,0.7144382335932924
329,197.8,73096000.0,1.7031,17026,-198.08,0,1486800.0,-0.017699,569.31,1,0.329,0.329,0.25,0,0.7089910241168284
330,197.22,72880000.0,1.7032,16993,-220.88,0,1485300.0,-0.01973,569.25,1,0.33,0.33,0.25,0,0.7035718226484579
331,196.64,72663000.0,1.7034,16961,-243.68,0,1483800.0,-0.021761,569.18,1,0.331,0.331,0.25,0,0.6981803612353275
332,196.07,72447000.0,1.7035,16928,-266.48,0,1482300.0,-0.023792,569.12,1,0.332,0.332,0.25,0,0.6928959375640052
333,195.49,72231000.0,1.7037,16896,-289.29,0,1480800.0,-0.025823,569.06,1,0.333,0.333,0.25,0,0.6875585631201684
334,195.09,72082000.0,1.7038,16873,-304.99,0,1479800.0,-0.027201,569.02,1,0.334,0.334,0.25,0,0.6839108481912223
335,194.7,71936000.0,1.704,16851,-320.41,0,1478800.0,-0.028553,568.98,1,0.335,0.335,0.25,0,0.6803542807298822
336,194.31,71790000.0,1.7042,16829,-335.83,0,1477800.0,-0.029904,568.94,1,0.336,0.336,0.25,0,0.6768099619513439
337,193.92,71644000.0,1.7043,16807,-351.25,0,1476800.0,-0.031256,568.9,1,0.337,0.337,0.25,0,0.6732778518026146
338,193.53,71499000.0,1.7045,16785,-366.68,0,1475800.0,-0.032608,568.86,1,0.338,0.338,0.25,0,0.6697579155335651
339,193.14,71353000.0,1.7047,16763,-382.1,0,1474800.0,-0.03396,568.81,1,0.339,0.339,0.25,0,0.6662501237292586
340,192.75,71207000.0,1.7048,16741,-397.52,0,1473800.0,-0.035312,568.77,1,0.34,0.34,0.25,0,0.6627544523395773
341,192.36,71061000.0,1.705,16719,-412.94,0,1472800.0,-0.036664,568.73,1,0.341,0.341,0.25,0,0.659270882707574
342,191.97,70915000.0,1.7051,16698,-428.36,0,1471800.0,-0.038016,568.69,1,0.342,0.342,0.25,0,0.6557994015948194
343,191.58,70770000.0,1.7053,16676,-443.78,0,1470800.0,-0.039368,568.65,1,0.343,0.343,0.25,0,0.6523400012059446
344,191.19,70624000.0,1.7055,16654,-459.21,0,1469800.0,-0.04072,568.61,1,0.344,0.344,0.25,0,0.6488926792097081
345,190.81,70478000.0,1.7056,16632,-474.63,0,1468800.0,-0.042072,568.57,1,0.345,0.345,0.25,0,0.6455306625053563
346,190.42,70332000.0,1.7058,16610,-490.05,0,1467800.0,-0.043424,568.53,1,0.346,0.346,0.25,0,0.6421070336751689
347,190.03,70186000.0,1.706,16588,-505.47,0,1466900.0,-0.044775,568.49,1,0.347,0.347,0.25,0,0.6387541845250058
348,189.64,70040000.0,1.7061,16566,-520.89,0,1465900.0,-0.046127,568.45,1,0.348,0.348,0.25,0,0.6353554490904487
349,189.25,69895000.0,1.7063,16544,-536.31,0,1464900.0,-0.047479,568.41,1,0.349,0.349,0.25,0,0.6319688667927656
350,188.28,69533000.0,1.7051,16485,-574.86,0,1462000.0,-0.051284,568.29,1,0.35,0.35,0.25,0,0.6233438211147282
351,187.29,69159000.0,1.7039,16425,-614.7,0,1459100.0,-0.055226,568.16,1,0.351,0.351,0.25,0,0.6146422307501729
352,186.3,68786000.0,1.7027,16365,-654.54,0,1456200.0,-0.059168,568.04,1,0.352,0.352,0.25,0,0.6060071678997927
353,185.39,68444000.0,1.7018,16310,-690.99,0,1453600.0,-0.062717,567.93,1,0.353,0.353,0.25,0,0.5981733404800311
354,184.64,68161000.0,1.7013,16265,-721.19,0,1451500.0,-0.065543,567.84,1,0.354,0.354,0.25,0,0.5917913358672567
355,183.88,67879000.0,1.7008,16220,-751.4,0,1449400.0,-0.068369,567.76,1,0.355,0.355,0.25,0,0.5853872647265971
356,183.13,67596000.0,1.7003,16176,-781.6,0,1447400.0,-0.071195,567.67,1,0.356,0.356,0.25,0,0.5791636466015166
357,182.38,67313000.0,1.6998,16131,-811.8,0,1445300.0,-0.074021,567.58,1,0.357,0.357,0.25,0,0.5729137282200633
358,181.63,67031000.0,1.6993,16086,-842.01,0,1443200.0,-0.076847,567.49,1,0.358,0.358,0.25,0,0.5667085377052705
359,180.87,66748000.0,1.6988,16041,-872.21,0,1441100.0,-0.079673,567.41,1,0.359,0.359,0.25,0,0.5604885288546062
360,180.12,66466000.0,1.6983,15997,-902.41,0,1439000.0,-0.0825,567.32,1,0.36,0.36,0.25,0,0.554376604596504
361,179.37,66183000.0,1.6978,15952,-932.62,0,1436900.0,-0.085326,567.23,1,0.361,0.361,0.25,0,0.5483123227043629
362,178.62,65900000.0,1.6973,15907,-962.82,0,1434800.0,-0.088152,567.14,1,0.362,0.362,0.25,0,0.5422968025080852
363,177.86,65618000.0,1.6968,15863,-993.02,0,1432800.0,-0.090978,567.06,1,0.363,0.363,0.25,0,0.5363579884103601
364,177.1,65331000.0,1.6963,15817,-1023.6,0,1430600.0,-0.093847,566.97,1,0.364,0.364,0.25,0,0.5303071816690448
365,176.28,65023000.0,1.6956,15768,-1056.6,0,1428300.0,-0.096984,566.87,1,0.365,0.365,0.25,0,0.5239001520395195
366,175.46,64714000.0,1.6949,15719,-1089.5,0,1426000.0,-0.10012,566.77,1,0.366,0.366,0.25,0,0.5175577115701742
367,174.64,64405000.0,1.6942,15670,-1122.5,0,1423700.0,-0.10326,566.67,1,0.367,0.367,0.25,0,0.5112818051290535
368,173.81,64096000.0,1.6936,15621,-1155.4,0,1421400.0,-0.1064,566.58,1,0.368,0.368,0.25,0,0.5050249381463126
369,172.99,63788000.0,1.6929,15572,-1188.3,0,1419100.0,-0.10953,566.48,1,0.369,0.369,0.25,0,0.49888970499915086
370,172.17,63479000.0,1.6922,15523,-1221.3,0,1416700.0,-0.11267,566.38,1,0.37,0.37,0.25,0,0.4927319683298077
371,171.35,63170000.0,1.6915,15473,-1254.2,0,1414400.0,-0.11581,566.28,1,0.371,0.371,0.25,0,0.486743088778707
372,170.56,62873000.0,1.6909,15426,-1286.0,0,1412200.0,-0.11882,566.19,1,0.372,0.372,0.25,0,0.481062434369377
373,169.93,62638000.0,1.6907,15389,-1311.0,0,1410500.0,-0.1211,566.12,1,0.373,0.373,0.25,0,0.47664054540306455
374,169.31,62404000.0,1.6904,15352,-1336.0,0,1408800.0,-0.12339,566.05,1,0.374,0.374,0.25,0,0.47231042408415413
375,168.55,62122000.0,1.689,15305,-1364.9,0,1406500.0,-0.12649,565.96,1,0.375,0.375,0.25,0,0.4668454877612086
376,167.69,61797000.0,1.6867,15249,-1397.3,0,1403700.0,-0.1303,565.84,1,0.376,0.376,0.25,0,0.4605350986526848
377,166.82,61473000.0,1.6845,15193,-1429.7,0,1400900.0,-0.13411,565.73,1,0.377,0.377,0.25,0,0.45427027053167235
378,165.95,61149000.0,1.6822,15136,-1462.1,0,1398100.0,-0.13792,565.62,1,0.378,0.378,0.25,0,0.44809440794025346
379,165.09,60825000.0,1.6799,15080,-1494.5,0,1395300.0,-0.14173,565.5,1,0.379,0.379,0.25,0,0.44204421032884755
380,164.22,60500000.0,1.6776,15024,-1526.8,0,1392500.0,-0.14554,565.39,1,0.38,0.38,0.25,0,0.43605481132057444
381,163.35,60176000.0,1.6753,14968,-1559.2,0,1389700.0,-0.14935,565.28,1,0.381,0.381,0.25,0,0.4301648452842277
