Mach,Pressure,Temperature,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,entropy,total enthalpt
34,0.17891,895190.0,541.88,0.99025,1,0.0041799,0.0041799,0,0,705.1225920025868,350024.25915243325
35,0.17897,895180.0,541.88,0.99025,1,0.0043028,0.0043028,0,0,705.1238351556149,350024.87809149484
36,0.17902,895180.0,541.88,0.99024,1,0.0044257,0.0044257,0,0,705.1238351556149,350024.94646877964
37,0.17908,895170.0,541.87,0.99024,1,0.0045487,0.0045487,0,0,705.0819254150379,350002.15612676716
38,0.17913,895170.0,541.87,0.99023,1,0.0046716,0.0046716,0,0,705.0819254150379,350002.22453333664
39,0.17918,895160.0,541.87,0.99022,1,0.0047945,0.0047945,0,0,705.0831687974223,350002.829998811
40,0.17924,895160.0,541.87,0.99022,1,0.0049175,0.0049175,0,0,705.0831687974223,350002.91213686764
41,0.1793,895150.0,541.87,0.99021,1,0.0050404,0.0050404,0,0,705.0844121575365,350003.53133129864
42,0.17936,895140.0,541.87,0.9902,1,0.0051634,0.0051634,0,0,705.0856554953833,350004.150542299
43,0.17943,895140.0,541.87,0.9902,1,0.0052863,0.0052863,0,0,705.0856554953833,350004.2464737423
44,0.17949,895130.0,541.87,0.99019,1,0.0054092,0.0054092,0,0,705.086898810965,350004.86573579384
45,0.17956,895120.0,541.87,0.99018,1,0.0055322,0.0055322,0,0,705.0881421042834,350005.49873182183
46,0.17962,895120.0,541.87,0.99018,1,0.0056551,0.0056551,0,0,705.0881421042834,350005.5810522601
47,0.17969,895110.0,541.87,0.99017,1,0.005778,0.005778,0,0,705.0893853753403,350006.21410962514
48,0.17976,895110.0,541.87,0.99016,1,0.005901,0.005901,0,0,705.0893853753403,350006.310224729
49,0.17983,895100.0,541.87,0.99015,1,0.0060239,0.0060239,0,0,705.0906286241385,350006.9433491295
50,0.1799,895090.0,541.87,0.99015,1,0.0061469,0.0061469,0,0,705.0918718506796,350007.5765007373
51,0.17998,895080.0,541.87,0.99014,1,0.0062698,0.0062698,0,0,705.0931150549662,350008.2234304139
52,0.18006,895080.0,541.87,0.99013,1,0.0063927,0.0063927,0,0,705.0931150549662,350008.3334647813
53,0.18014,895070.0,541.87,0.99012,1,0.0065157,0.0065157,0,0,705.094358237,350008.98048546416
54,0.18021,895060.0,541.87,0.99011,1,0.0066386,0.0066386,0,0,705.0956013967841,350009.61377563444
55,0.18029,895050.0,541.87,0.9901,1,0.0067615,0.0067615,0,0,705.0968445343193,350010.2608686035
56,0.18037,895050.0,541.87,0.9901,1,0.0068845,0.0068845,0,0,705.0968445343193,350010.371100701
57,0.18045,895040.0,541.87,0.99009,1,0.0070074,0.0070074,0,0,705.0980876496088,350011.01828470064
58,0.18055,895030.0,541.87,0.99008,1,0.0071303,0.0071303,0,0,705.0993307426542,350011.6930995779
59,0.18064,895020.0,541.87,0.99007,1,0.0072533,0.0072533,0,0,705.1005738134579,350012.3541786164
60,0.18073,895010.0,541.87,0.99006,1,0.0073762,0.0073762,0,0,705.1018168620218,350013.0153107293
61,0.18082,895000.0,541.87,0.99005,1,0.0074992,0.0074992,0,0,705.1030598883483,350013.6764959219
62,0.18091,894990.0,541.87,0.99003,1,0.0076221,0.0076221,0,0,705.1043028924395,350014.3377342
63,0.181,894980.0,541.87,0.99002,1,0.007745,0.007745,0,0,705.1055458742973,350014.9990255691
64,0.1811,894970.0,541.87,0.99001,1,0.007868,0.007868,0,0,705.106788833924,350015.67421026144
65,0.18119,894960.0,541.87,0.99,1,0.0079909,0.0079909,0,0,705.108031771322,350016.3356150531
66,0.1813,894950.0,541.87,0.98999,1,0.0081138,0.0081138,0,0,705.1092746864934,350017.0247845933
67,0.1814,894940.0,541.87,0.98998,1,0.0082368,0.0082368,0,0,705.1105175794399,350017.7001742462
68,0.1815,894930.0,541.87,0.98997,1,0.0083597,0.0083597,0,0,705.1117604501638,350018.37563223275
69,0.18161,894920.0,541.87,0.98996,1,0.0084827,0.0084827,0,0,705.1130032986676,350019.0650394929
70,0.18171,894910.0,541.87,0.98995,1,0.0086056,0.0086056,0,0,705.1142461249533,350019.7406421562
71,0.18181,894900.0,541.87,0.98993,1,0.0087285,0.0087285,0,0,705.1154889290227,350020.4163131735
72,0.18192,894890.0,541.87,0.98992,1,0.0088515,0.0088515,0,0,705.116731710878,350021.1059582193
73,0.18203,894880.0,541.87,0.98991,1,0.0089744,0.0089744,0,0,705.1179744705215,350021.79568837857
74,0.18214,894870.0,541.87,0.9899,1,0.0090973,0.0090973,0,0,705.1192172079557,350022.485503659
75,0.18226,894860.0,541.87,0.98989,1,0.0092203,0.0092203,0,0,705.1204599231824,350023.1893367678
76,0.18238,894840.0,541.87,0.98987,1,0.0093432,0.0093432,0,0,705.1229452870216,350024.42994279513
77,0.18249,894830.0,541.87,0.98986,1,0.0094661,0.0094661,0,0,705.1241879356388,350025.1200198241
78,0.18261,894820.0,541.86,0.98985,1,0.0095891,0.0095891,0,0,705.0822848430635,350002.41811809625
79,0.18273,894810.0,541.86,0.98983,1,0.009712,0.009712,0,0,705.0835277205848,350003.1224580802
80,0.18285,894800.0,541.86,0.98982,1,0.009835,0.009835,0,0,705.0847705758897,350003.82690148527
81,0.18297,894790.0,541.86,0.98981,1,0.0099579,0.0099579,0,0,705.0860134089799,350004.5314483209
82,0.1831,894770.0,541.86,0.98979,1,0.010081,0.010081,0,0,705.0884990085274,350005.7868337346
83,0.18323,894760.0,541.86,0.98978,1,0.010204,0.010204,0,0,705.0897417749887,350006.5055935553
84,0.18336,894750.0,541.86,0.98976,1,0.010327,0.010327,0,0,705.0909845192442,350007.22447664884
85,0.18349,894730.0,541.86,0.98975,1,0.01045,0.01045,0,0,705.0934699411473,350008.48017502326
86,0.18362,894720.0,541.86,0.98973,1,0.010573,0.010573,0,0,705.0947126187987,350009.19929424144
87,0.18375,894710.0,541.86,0.98972,1,0.010696,0.010696,0,0,705.0959552742543,350009.91853676847
88,0.18388,894690.0,541.86,0.9897,1,0.010818,0.010818,0,0,705.0984405185808,350011.1745482701
89,0.18402,894680.0,541.86,0.98969,1,0.010941,0.010941,0,0,705.0996831074581,350011.9080975965
90,0.18416,894660.0,541.86,0.98967,1,0.011064,0.011064,0,0,705.1021682186482,350013.1784021042
91,0.1843,894650.0,541.86,0.98966,1,0.011187,0.011187,0,0,705.1034107409666,350013.9122307477
92,0.18445,894630.0,541.86,0.98964,1,0.01131,0.01131,0,0,705.1058957190579,350015.19688468555
93,0.18459,894620.0,541.86,0.98962,1,0.011433,0.011433,0,0,705.1071381748363,350015.9310037724
94,0.18473,894610.0,541.86,0.98961,1,0.011556,0.011556,0,0,705.1083806084392,350016.6652676092
95,0.18488,894590.0,541.86,0.98959,1,0.011679,0.011679,0,0,705.1108654091266,350017.9503462516
96,0.18502,894580.0,541.86,0.98958,1,0.011802,0.011802,0,0,705.1121077762153,350018.68490063195
97,0.18516,894560.0,541.86,0.98956,1,0.011925,0.011925,0,0,705.1145924438948,350019.95609560015
98,0.18532,894550.0,541.86,0.98954,1,0.012048,0.012048,0,0,705.1158347444884,350020.7192779316
99,0.18548,894530.0,541.86,0.98952,1,0.012171,0.012171,0,0,705.1183192791975,350022.0191145415
100,0.18564,894510.0,541.86,0.9895,1,0.012294,0.012294,0,0,705.1208037252812,350023.3191096706
101,0.1858,894500.0,541.86,0.98949,1,0.012417,0.012417,0,0,705.1220459150941,350024.0828497947
102,0.18596,894480.0,541.85,0.98947,1,0.01254,0.01254,0,0,705.0813913746591,350001.9803380629
103,0.18611,894460.0,541.85,0.98945,1,0.012663,0.012663,0,0,705.0838761447598,350003.26684646256
104,0.18627,894450.0,541.85,0.98943,1,0.012785,0.012785,0,0,705.0851184965645,350004.0312325679
105,0.18643,894430.0,541.85,0.98941,1,0.012908,0.012908,0,0,705.0876031336936,350005.3323054521
106,0.1866,894410.0,541.85,0.98939,1,0.013031,0.013031,0,0,705.0900876821964,350006.6478114341
107,0.18678,894390.0,541.85,0.98937,1,0.013154,0.013154,0,0,705.0925721420895,350007.97779169993
108,0.18695,894380.0,541.85,0.98935,1,0.013277,0.013277,0,0,705.0938143388141,350008.7572589092
109,0.18712,894360.0,541.85,0.98933,1,0.0134,0.0134,0,0,705.0962986658259,350010.0733586549
110,0.18729,894340.0,541.85,0.98932,1,0.013523,0.013523,0,0,705.0987829042722,350011.38964385964
111,0.18747,894320.0,541.85,0.9893,1,0.013646,0.013646,0,0,705.1012670541699,350012.72045878984
112,0.18764,894310.0,541.85,0.98928,1,0.013769,0.013769,0,0,705.102509095917,350013.5007857084
113,0.18781,894290.0,541.85,0.98926,1,0.013892,0.013892,0,0,705.1049931130227,350014.8176651103
114,0.188,894270.0,541.85,0.98923,1,0.014015,0.014015,0,0,705.1074770416208,350016.1635024994
115,0.18819,894250.0,541.85,0.98921,1,0.014138,0.014138,0,0,705.1099608817301,350017.50958350865
116,0.18837,894230.0,541.85,0.98919,1,0.014261,0.014261,0,0,705.1124446333666,350018.8414911029
117,0.18856,894210.0,541.85,0.98917,1,0.014384,0.014384,0,0,705.1149282965479,350020.1880442396
118,0.18875,894190.0,541.85,0.98915,1,0.014507,0.014507,0,0,705.1174118712906,350021.5348411417
119,0.18894,894170.0,541.85,0.98913,1,0.01463,0.01463,0,0,705.1198953576119,350022.8818818582
120,0.18912,894150.0,541.85,0.9891,1,0.014752,0.014752,0,0,705.12237875553,350024.214689073
121,0.18931,894130.0,541.84,0.98908,1,0.014875,0.014875,0,0,705.0817303359846,350002.16265488707
122,0.18951,894110.0,541.84,0.98906,1,0.014998,0.014998,0,0,705.084214101538,350003.52515557455
123,0.18971,894090.0,541.84,0.98904,1,0.015121,0.015121,0,0,705.0866977786521,350004.88793146773
124,0.18991,894070.0,541.84,0.98901,1,0.015244,0.015244,0,0,705.0891813673442,350006.25098261965
125,0.19011,894050.0,541.84,0.98899,1,0.015367,0.015367,0,0,705.0916648676316,350007.6143090838
126,0.19032,894030.0,541.84,0.98897,1,0.01549,0.01549,0,0,705.094148279531,350008.9924806571
127,0.19052,894000.0,541.84,0.98894,1,0.015613,0.015613,0,0,705.0978732316901,350010.89252034377
128,0.19072,893980.0,541.84,0.98892,1,0.015736,0.015736,0,0,705.1003564226943,350012.2566664721
129,0.19092,893960.0,541.84,0.9889,1,0.015859,0.015859,0,0,705.1028395253701,350013.62108813884
130,0.19114,893940.0,541.84,0.98887,1,0.015982,0.015982,0,0,705.1053225397344,350015.01505621994
131,0.19135,893920.0,541.84,0.98885,1,0.016105,0.016105,0,0,705.1078054658053,350016.3947138121
132,0.19157,893890.0,541.84,0.98882,1,0.016228,0.016228,0,0,705.1115296893963,350018.32537039835
133,0.19179,893870.0,541.84,0.98879,1,0.016351,0.016351,0,0,705.1140123948053,350019.72032789164
134,0.19201,893850.0,541.84,0.98877,1,0.016474,0.016474,0,0,705.11649501198,350021.11562846426
135,0.19223,893820.0,541.84,0.98874,1,0.016596,0.016596,0,0,705.1202187723387,350023.04721203865
136,0.19244,893800.0,541.84,0.98872,1,0.016719,0.016719,0,0,705.1227011690006,350024.4284359292
137,0.19266,893780.0,541.83,0.98869,1,0.016842,0.016842,0,0,705.0820588588347,350002.42845584697
138,0.19289,893750.0,541.83,0.98867,1,0.016965,0.016965,0,0,705.0857829711679,350004.37609871104
139,0.19312,893730.0,541.83,0.98864,1,0.017088,0.017088,0,0,705.088265602447,350005.7880918083
140,0.19336,893700.0,541.83,0.98861,1,0.017211,0.017211,0,0,705.0919893839938,350007.75122557516
141,0.19359,893680.0,541.83,0.98858,1,0.017334,0.017334,0,0,705.0944717948012,350009.1639743279
142,0.19383,893650.0,541.83,0.98855,1,0.017457,0.017457,0,0,705.0981952457194,350011.127844456
143,0.19406,893630.0,541.83,0.98853,1,0.01758,0.01758,0,0,705.1006774361616,350012.54134920123
144,0.19429,893600.0,541.83,0.9885,1,0.017703,0.017703,0,0,705.1044005566117,350014.49106889
145,0.19453,893580.0,541.83,0.98847,1,0.017826,0.017826,0,0,705.106882526794,350015.9202171774
146,0.19477,893550.0,541.83,0.98844,1,0.017949,0.017949,0,0,705.1106053169348,350017.88556126633
147,0.19502,893520.0,541.83,0.98841,1,0.018072,0.018072,0,0,705.114327908966,350019.866211295
148,0.19527,893500.0,541.83,0.98838,1,0.018195,0.018195,0,0,705.1168095269543,350021.3115541501
149,0.19552,893470.0,541.83,0.98835,1,0.018318,0.018318,0,0,705.1205317889304,350023.29304071196
150,0.19577,893440.0,541.83,0.98832,1,0.018441,0.018441,0,0,705.1242538529498,350025.27492801525
151,0.19602,893410.0,541.82,0.98829,1,0.018563,0.018563,0,0,705.0848587389365,350003.8644898038
152,0.19627,893390.0,541.82,0.98826,1,0.018686,0.018686,0,0,705.0873404151941,350005.31181456405
153,0.19652,893360.0,541.82,0.98823,1,0.018809,0.018809,0,0,705.091062764589,350007.295304379
154,0.19678,893330.0,541.82,0.9882,1,0.018932,0.018932,0,0,705.094784916045,350009.29427943646
155,0.19705,893300.0,541.82,0.98817,1,0.019055,0.019055,0,0,705.0985068696193,350011.3088030354
156,0.19732,893270.0,541.82,0.98813,1,0.019178,0.019178,0,0,705.1022286253682,350013.3238121971
157,0.19758,893240.0,541.82,0.9881,1,0.019301,0.019301,0,0,705.1059501833497,350015.32415741566
158,0.19785,893210.0,541.82,0.98807,1,0.019424,0.019424,0,0,705.1096715436204,350017.3401163233
159,0.19812,893180.0,541.82,0.98804,1,0.019547,0.019547,0,0,705.113392706238,350019.3565612424
160,0.19839,893150.0,541.82,0.988,1,0.01967,0.01967,0,0,705.1171136712592,350021.37349232315
161,0.19866,893120.0,541.82,0.98797,1,0.019793,0.019793,0,0,705.1208344387409,350023.39090971614
162,0.19893,893090.0,541.82,0.98794,1,0.019916,0.019916,0,0,705.1245550087408,350025.4088135715
163,0.19922,893060.0,541.81,0.9879,1,0.020039,0.020039,0,0,705.0851654823788,350004.0683151432
164,0.1995,893030.0,541.81,0.98787,1,0.020162,0.020162,0,0,705.088886469041,350006.10289280914
165,0.19979,893000.0,541.81,0.98783,1,0.020285,0.020285,0,0,705.0926072582012,350008.15332590276
166,0.20007,892970.0,541.81,0.9878,1,0.020408,0.020408,0,0,705.0963278499154,350010.1889886992
167,0.20036,892940.0,541.81,0.98776,1,0.02053,0.02053,0,0,705.1000482442407,350012.2405532529
168,0.20065,892900.0,541.81,0.98773,1,0.020653,0.020653,0,0,705.1050084630579,350014.8280227587
169,0.20093,892870.0,541.81,0.98769,1,0.020776,0.020776,0,0,705.108728397032,350016.8652918932
170,0.20122,892840.0,541.81,0.98766,1,0.020899,0.020899,0,0,705.1124481338065,350018.9185330949
171,0.20153,892810.0,541.81,0.98762,1,0.021022,0.021022,0,0,705.1161676734403,350021.0032817273
172,0.20183,892770.0,541.81,0.98758,1,0.021145,0.021145,0,0,705.1211267530509,350023.6083947907
173,0.20213,892740.0,541.8,0.98754,1,0.021268,0.021268,0,0,705.0817421911715,350002.29237584403
174,0.20244,892700.0,541.8,0.9875,1,0.021391,0.021391,0,0,705.0867017379114,350004.91465467564
175,0.20274,892670.0,541.8,0.98747,1,0.021514,0.021514,0,0,705.0904211680473,350006.9867695501
176,0.20304,892630.0,541.8,0.98743,1,0.021637,0.021637,0,0,705.0953801017778,350009.59467609396
177,0.20334,892600.0,541.8,0.98739,1,0.02176,0.02176,0,0,705.0990990723112,350011.6680111919
178,0.20365,892570.0,541.8,0.98735,1,0.021883,0.021883,0,0,705.1028178459673,350013.7576068776
179,0.20398,892530.0,541.8,0.98731,1,0.022006,0.022006,0,0,705.1077759046856,350016.41425156046
180,0.2043,892490.0,541.8,0.98727,1,0.022129,0.022129,0,0,705.112733613635,350019.0559098703
181,0.20462,892460.0,541.8,0.98723,1,0.022252,0.022252,0,0,705.1164516658923,350021.16325723525
182,0.20495,892420.0,541.8,0.98719,1,0.022375,0.022375,0,0,705.121408763069,350023.82199883595
183,0.20527,892380.0,541.79,0.98715,1,0.022497,0.022497,0,0,705.0832691934786,350003.08252930373
184,0.20559,892350.0,541.79,0.98711,1,0.02262,0.02262,0,0,705.0869873333936,350005.1923570856
185,0.20592,892310.0,541.79,0.98707,1,0.022743,0.022743,0,0,705.091944547475,350007.8536767309
186,0.20624,892270.0,541.79,0.98703,1,0.022866,0.022866,0,0,705.0969014121896,350010.4998571513
187,0.20659,892230.0,541.79,0.98698,1,0.022989,0.022989,0,0,705.1018579276696,350013.1942933981
188,0.20693,892190.0,541.79,0.98694,1,0.023112,0.023112,0,0,705.1068140940507,350015.873645652
189,0.20728,892150.0,541.79,0.98689,1,0.023235,0.023235,0,0,705.1117699114675,350018.5696816067
190,0.20762,892110.0,541.79,0.98685,1,0.023358,0.023358,0,0,705.116725380053,350021.2505780762
191,0.20797,892070.0,541.79,0.98681,1,0.023481,0.023481,0,0,705.1216804999427,350023.9482150752
192,0.20831,892030.0,541.78,0.98676,1,0.023604,0.023604,0,0,705.0835459943311,350003.25077334826
193,0.20866,891990.0,541.78,0.98672,1,0.023727,0.023727,0,0,705.0885014927294,350005.9504823304
194,0.209,891950.0,541.78,0.98667,1,0.02385,0.02385,0,0,705.0934566424958,350008.6349437745
195,0.20937,891910.0,541.78,0.98663,1,0.023973,0.023973,0,0,705.0984114437646,350011.36843976023
196,0.20973,891870.0,541.78,0.98658,1,0.024096,0.024096,0,0,705.1033658966701,350014.08674664627
197,0.2101,891820.0,541.78,0.98653,1,0.024219,0.024219,0,0,705.1095584731197,350017.356615559
198,0.21046,891780.0,541.78,0.98648,1,0.024342,0.024342,0,0,705.1145121426974,350020.07665607997
199,0.21083,891740.0,541.78,0.98644,1,0.024464,0.024464,0,0,705.1194654643461,350022.8137831389
200,0.21119,891690.0,541.77,0.98639,1,0.024587,0.024587,0,0,705.0825741085688,350002.6932571949
201,0.21155,891650.0,541.77,0.98634,1,0.02471,0.02471,0,0,705.0875277212747,350005.416372486
202,0.21192,891610.0,541.77,0.98629,1,0.024833,0.024833,0,0,705.0924809861505,350008.1566607166
203,0.21231,891560.0,541.77,0.98624,1,0.024956,0.024956,0,0,705.098672078313,350011.4649279632
204,0.2127,891520.0,541.77,0.98619,1,0.025079,0.025079,0,0,705.1036245610596,350014.2398243694
205,0.21308,891470.0,541.77,0.98614,1,0.025202,0.025202,0,0,705.1098146759842,350017.5336733478
206,0.21347,891420.0,541.77,0.98609,1,0.025325,0.025325,0,0,705.1160042483632,350020.8448419781
207,0.21386,891380.0,541.77,0.98604,1,0.025448,0.025448,0,0,705.1209555158096,350023.62280095485
208,0.21425,891330.0,541.76,0.98599,1,0.025571,0.025571,0,0,705.084068874611,350003.5625746632
209,0.21464,891290.0,541.76,0.98594,1,0.025694,0.025694,0,0,705.0890204328078,350006.3430636678
210,0.21502,891240.0,541.76,0.98589,1,0.025817,0.025817,0,0,705.0952093926512,350009.6422374975
211,0.21543,891190.0,541.76,0.98583,1,0.02594,0.02594,0,0,705.1013978106246,350012.9920489832
212,0.21584,891140.0,541.76,0.98578,1,0.026063,0.026063,0,0,705.1075856869868,350016.3429534808
213,0.21624,891090.0,541.76,0.98572,1,0.026186,0.026186,0,0,705.1137730219989,350019.67830363876
214,0.21665,891040.0,541.76,0.98567,1,0.026309,0.026309,0,0,705.1199598159211,350023.0313623261
215,0.21706,890990.0,541.75,0.98561,1,0.026431,0.026431,0,0,705.0830775629831,350003.0152783659
216,0.21747,890950.0,541.75,0.98556,1,0.026554,0.026554,0,0,705.0880272453052,350005.8371386867
217,0.21787,890900.0,541.75,0.9855,1,0.026677,0.026677,0,0,705.0942138614267,350009.1773485833
218,0.21828,890850.0,541.75,0.98545,1,0.0268,0.0268,0,0,705.1003999369229,350012.5353986498
219,0.21871,890790.0,541.75,0.98539,1,0.026923,0.026923,0,0,705.1078225142579,350016.4620420892
220,0.21914,890740.0,541.75,0.98533,1,0.027046,0.027046,0,0,705.1140074012907,350019.8560589599
221,0.21958,890690.0,541.75,0.98527,1,0.027169,0.027169,0,0,705.120191748528,350023.26822890807
222,0.22001,890630.0,541.74,0.98521,1,0.027292,0.027292,0,0,705.0845509995003,350003.8314987307
223,0.22045,890580.0,541.74,0.98516,1,0.027415,0.027415,0,0,705.0907354935874,350007.2467660996
224,0.22088,890530.0,541.74,0.9851,1,0.027538,0.027538,0,0,705.096919448188,350010.6463201748
225,0.22131,890470.0,541.74,0.98504,1,0.027661,0.027661,0,0,705.1043394819492,350014.5807014941
226,0.22175,890420.0,541.74,0.98498,1,0.027784,0.027784,0,0,705.1105222505892,350017.9997687482
227,0.2222,890360.0,541.74,0.98492,1,0.027907,0.027907,0,0,705.1179408619488,350021.9707410668
228,0.22266,890310.0,541.73,0.98485,1,0.02803,0.02803,0,0,705.0810673650732,350002.0627294015
229,0.22312,890250.0,541.73,0.98479,1,0.028153,0.028153,0,0,705.0884861528044,350006.0542429929
230,0.22358,890190.0,541.73,0.98473,1,0.028276,0.028276,0,0,705.0959041653846,350010.0470932566
231,0.22403,890140.0,541.73,0.98466,1,0.028398,0.028398,0,0,705.1020852507262,350013.4906526229
232,0.22449,890080.0,541.73,0.9846,1,0.028521,0.028521,0,0,705.1095018433532,350017.48620937555
233,0.22495,890020.0,541.73,0.98454,1,0.028644,0.028644,0,0,705.1169176620921,350021.48310548504
234,0.22541,889960.0,541.73,0.98447,1,0.028767,0.028767,0,0,705.1243327073882,350025.4813418742
235,0.22589,889900.0,541.72,0.98441,1,0.02889,0.02889,0,0,705.0887004523402,350006.155708391
236,0.22637,889840.0,541.72,0.98434,1,0.029013,0.029013,0,0,705.0961155453974,350010.19233993924
237,0.22686,889780.0,541.72,0.98427,1,0.029136,0.029136,0,0,705.1035298656016,350014.24797590787
238,0.22734,889720.0,541.72,0.9842,1,0.029259,0.029259,0,0,705.110943413398,350018.2876435896
239,0.22783,889660.0,541.72,0.98413,1,0.029382,0.029382,0,0,705.1183561892315,350022.3463977104
240,0.22831,889600.0,541.71,0.98407,1,0.029505,0.029505,0,0,705.082727283102,350003.0316562634
241,0.2288,889530.0,541.71,0.984,1,0.029628,0.029628,0,0,705.091375502721,350007.6271893927
242,0.22928,889470.0,541.71,0.98393,1,0.029751,0.029751,0,0,705.0987874267914,350011.67356734065
243,0.22979,889410.0,541.71,0.98386,1,0.029874,0.029874,0,0,705.1061985800048,350015.77468170674
244,0.2303,889340.0,541.71,0.98378,1,0.029997,0.029997,0,0,705.1148439517359,350020.4102995628
245,0.23081,889270.0,541.71,0.98371,1,0.03012,0.03012,0,0,705.1234882755529,350025.04752234824
246,0.23132,889210.0,541.7,0.98364,1,0.030243,0.030243,0,0,705.0878639420804,350005.7999996063
247,0.23183,889140.0,541.7,0.98356,1,0.030365,0.030365,0,0,705.0965081731049,350010.4413390559
248,0.23234,889070.0,541.7,0.98349,1,0.030488,0.030488,0,0,705.1051513572162,350015.0842865038
249,0.23285,889010.0,541.7,0.98342,1,0.030611,0.030611,0,0,705.1125589680145,350019.19632878405
250,0.23336,888940.0,541.7,0.98334,1,0.030734,0.030734,0,0,705.1212002097197,350023.8425758114
251,0.23389,888870.0,541.69,0.98327,1,0.030857,0.030857,0,0,705.086814138072,350005.1759533159
252,0.23443,888800.0,541.69,0.98319,1,0.03098,0.03098,0,0,705.0954551385582,350009.8806971651
253,0.23497,888730.0,541.69,0.98311,1,0.031103,0.031103,0,0,705.1040950945331,350014.58731702133
254,0.23551,888660.0,541.69,0.98303,1,0.031226,0.031226,0,0,705.1127340066964,350019.29581435723
255,0.23605,888590.0,541.69,0.98295,1,0.031349,0.031349,0,0,705.1213718757487,350024.0061906443
256,0.23659,888520.0,541.68,0.98287,1,0.031472,0.031472,0,0,705.0869893369234,350005.37099391303
257,0.23713,888440.0,541.68,0.98279,1,0.031595,0.031595,0,0,705.0968608279817,350010.6181142282
258,0.23767,888370.0,541.68,0.98271,1,0.031718,0.031718,0,0,705.1054972662836,350015.3348617992
259,0.23822,888300.0,541.68,0.98263,1,0.031841,0.031841,0,0,705.114132663369,350020.07192831923
