"Mach","Pressure","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.18986,8.9391e+05,0.98884,1,0.016105,0.016105,0,0
0.19007,8.9389e+05,0.98881,1,0.016228,0.016228,0,0
0.19029,8.9387e+05,0.98879,1,0.016351,0.016351,0,0
0.1905,8.9384e+05,0.98876,1,0.016474,0.016474,0,0
0.19072,8.9382e+05,0.98874,1,0.016596,0.016596,0,0
0.19094,8.9379e+05,0.98871,1,0.016719,0.016719,0,0
0.19117,8.9377e+05,0.98868,1,0.016842,0.016842,0,0
0.19139,8.9375e+05,0.98866,1,0.016965,0.016965,0,0
0.19162,8.9372e+05,0.98863,1,0.017088,0.017088,0,0
0.19184,8.937e+05,0.9886,1,0.017211,0.017211,0,0
0.19207,8.9367e+05,0.98858,1,0.017334,0.017334,0,0
0.1923,8.9365e+05,0.98855,1,0.017457,0.017457,0,0
0.19254,8.9362e+05,0.98852,1,0.01758,0.01758,0,0
0.19278,8.936e+05,0.98849,1,0.017703,0.017703,0,0
0.19301,8.9357e+05,0.98846,1,0.017826,0.017826,0,0
0.19325,8.9354e+05,0.98843,1,0.017949,0.017949,0,0
0.1935,8.9352e+05,0.9884,1,0.018072,0.018072,0,0
0.19374,8.9349e+05,0.98838,1,0.018195,0.018195,0,0
0.19399,8.9346e+05,0.98835,1,0.018318,0.018318,0,0
0.19423,8.9344e+05,0.98832,1,0.018441,0.018441,0,0
0.19449,8.9341e+05,0.98828,1,0.018563,0.018563,0,0
0.19474,8.9338e+05,0.98825,1,0.018686,0.018686,0,0
0.19499,8.9335e+05,0.98822,1,0.018809,0.018809,0,0
0.19525,8.9333e+05,0.98819,1,0.018932,0.018932,0,0
0.19551,8.933e+05,0.98816,1,0.019055,0.019055,0,0
0.19577,8.9327e+05,0.98813,1,0.019178,0.019178,0,0
0.19603,8.9324e+05,0.9881,1,0.019301,0.019301,0,0
0.19629,8.9321e+05,0.98806,1,0.019424,0.019424,0,0
0.19656,8.9318e+05,0.98803,1,0.019547,0.019547,0,0
0.19683,8.9315e+05,0.988,1,0.01967,0.01967,0,0
0.19711,8.9312e+05,0.98796,1,0.019793,0.019793,0,0
0.19738,8.9309e+05,0.98793,1,0.019916,0.019916,0,0
0.19765,8.9306e+05,0.9879,1,0.020039,0.020039,0,0
0.19794,8.9303e+05,0.98786,1,0.020162,0.020162,0,0
0.19822,8.93e+05,0.98783,1,0.020285,0.020285,0,0
0.1985,8.9296e+05,0.98779,1,0.020408,0.020408,0,0
0.19879,8.9293e+05,0.98776,1,0.02053,0.02053,0,0
0.19908,8.929e+05,0.98772,1,0.020653,0.020653,0,0
0.19937,8.9287e+05,0.98768,1,0.020776,0.020776,0,0
0.19966,8.9283e+05,0.98765,1,0.020899,0.020899,0,0
0.19995,8.928e+05,0.98761,1,0.021022,0.021022,0,0
0.20025,8.9277e+05,0.98757,1,0.021145,0.021145,0,0
0.20055,8.9273e+05,0.98754,1,0.021268,0.021268,0,0
0.20085,8.927e+05,0.9875,1,0.021391,0.021391,0,0
0.20116,8.9266e+05,0.98746,1,0.021514,0.021514,0,0
0.20146,8.9263e+05,0.98742,1,0.021637,0.021637,0,0
0.20177,8.9259e+05,0.98738,1,0.02176,0.02176,0,0
0.20208,8.9256e+05,0.98734,1,0.021883,0.021883,0,0
0.20239,8.9252e+05,0.9873,1,0.022006,0.022006,0,0
0.20271,8.9249e+05,0.98726,1,0.022129,0.022129,0,0
0.20303,8.9245e+05,0.98722,1,0.022252,0.022252,0,0
0.20335,8.9241e+05,0.98718,1,0.022375,0.022375,0,0
0.20367,8.9238e+05,0.98714,1,0.022497,0.022497,0,0
0.204,8.9234e+05,0.9871,1,0.02262,0.02262,0,0
0.20433,8.923e+05,0.98706,1,0.022743,0.022743,0,0
0.20465,8.9226e+05,0.98702,1,0.022866,0.022866,0,0
0.20498,8.9222e+05,0.98697,1,0.022989,0.022989,0,0
0.20532,8.9218e+05,0.98693,1,0.023112,0.023112,0,0
0.20566,8.9215e+05,0.98689,1,0.023235,0.023235,0,0
0.206,8.9211e+05,0.98684,1,0.023358,0.023358,0,0
0.20634,8.9207e+05,0.9868,1,0.023481,0.023481,0,0
0.20669,8.9203e+05,0.98675,1,0.023604,0.023604,0,0
0.20704,8.9198e+05,0.98671,1,0.023727,0.023727,0,0
0.20739,8.9194e+05,0.98666,1,0.02385,0.02385,0,0
0.20774,8.919e+05,0.98662,1,0.023973,0.023973,0,0
0.2081,8.9186e+05,0.98657,1,0.024096,0.024096,0,0
0.20846,8.9182e+05,0.98652,1,0.024219,0.024219,0,0
0.20882,8.9178e+05,0.98648,1,0.024342,0.024342,0,0
0.20918,8.9173e+05,0.98643,1,0.024464,0.024464,0,0
0.20955,8.9169e+05,0.98638,1,0.024587,0.024587,0,0
0.20992,8.9164e+05,0.98633,1,0.02471,0.02471,0,0
0.21029,8.916e+05,0.98628,1,0.024833,0.024833,0,0
0.21066,8.9156e+05,0.98624,1,0.024956,0.024956,0,0
0.21104,8.9151e+05,0.98618,1,0.025079,0.025079,0,0
0.21142,8.9147e+05,0.98613,1,0.025202,0.025202,0,0
0.2118,8.9142e+05,0.98608,1,0.025325,0.025325,0,0
0.21218,8.9137e+05,0.98603,1,0.025448,0.025448,0,0
0.21257,8.9133e+05,0.98598,1,0.025571,0.025571,0,0
0.21297,8.9128e+05,0.98593,1,0.025694,0.025694,0,0
0.21336,8.9123e+05,0.98588,1,0.025817,0.025817,0,0
0.21375,8.9118e+05,0.98582,1,0.02594,0.02594,0,0
0.21415,8.9114e+05,0.98577,1,0.026063,0.026063,0,0
0.21456,8.9109e+05,0.98572,1,0.026186,0.026186,0,0
0.21496,8.9104e+05,0.98566,1,0.026309,0.026309,0,0
0.21537,8.9099e+05,0.98561,1,0.026431,0.026431,0,0
0.21578,8.9094e+05,0.98555,1,0.026554,0.026554,0,0
0.2162,8.9089e+05,0.98549,1,0.026677,0.026677,0,0
0.21661,8.9084e+05,0.98544,1,0.0268,0.0268,0,0
0.21703,8.9078e+05,0.98538,1,0.026923,0.026923,0,0
0.21745,8.9073e+05,0.98532,1,0.027046,0.027046,0,0
0.21788,8.9068e+05,0.98526,1,0.027169,0.027169,0,0
0.21831,8.9063e+05,0.98521,1,0.027292,0.027292,0,0
0.21874,8.9057e+05,0.98515,1,0.027415,0.027415,0,0
0.21917,8.9052e+05,0.98509,1,0.027538,0.027538,0,0
0.21961,8.9046e+05,0.98503,1,0.027661,0.027661,0,0
0.22005,8.9041e+05,0.98497,1,0.027784,0.027784,0,0
0.22049,8.9035e+05,0.98491,1,0.027907,0.027907,0,0
0.22094,8.903e+05,0.98484,1,0.02803,0.02803,0,0
0.22139,8.9024e+05,0.98478,1,0.028153,0.028153,0,0
0.22185,8.9018e+05,0.98472,1,0.028276,0.028276,0,0
0.2223,8.9013e+05,0.98465,1,0.028398,0.028398,0,0
0.22276,8.9007e+05,0.98459,1,0.028521,0.028521,0,0
0.22322,8.9001e+05,0.98452,1,0.028644,0.028644,0,0
0.22368,8.8995e+05,0.98446,1,0.028767,0.028767,0,0
0.22415,8.8989e+05,0.98439,1,0.02889,0.02889,0,0
0.22462,8.8983e+05,0.98433,1,0.029013,0.029013,0,0
0.2251,8.8977e+05,0.98426,1,0.029136,0.029136,0,0
0.22557,8.8971e+05,0.98419,1,0.029259,0.029259,0,0
0.22605,8.8965e+05,0.98413,1,0.029382,0.029382,0,0
0.22654,8.8959e+05,0.98406,1,0.029505,0.029505,0,0
0.22703,8.8952e+05,0.98399,1,0.029628,0.029628,0,0
0.22752,8.8946e+05,0.98392,1,0.029751,0.029751,0,0
0.22801,8.894e+05,0.98385,1,0.029874,0.029874,0,0
0.22851,8.8933e+05,0.98378,1,0.029997,0.029997,0,0
0.22901,8.8927e+05,0.9837,1,0.03012,0.03012,0,0
0.22952,8.892e+05,0.98363,1,0.030243,0.030243,0,0
0.23002,8.8914e+05,0.98356,1,0.030365,0.030365,0,0
0.23053,8.8907e+05,0.98348,1,0.030488,0.030488,0,0
0.23105,8.89e+05,0.98341,1,0.030611,0.030611,0,0
0.23157,8.8893e+05,0.98333,1,0.030734,0.030734,0,0
0.23208,8.8886e+05,0.98326,1,0.030857,0.030857,0,0
0.2326,8.888e+05,0.98318,1,0.03098,0.03098,0,0
0.23314,8.8872e+05,0.9831,1,0.031103,0.031103,0,0
0.23367,8.8865e+05,0.98302,1,0.031226,0.031226,0,0
0.2342,8.8858e+05,0.98295,1,0.031349,0.031349,0,0
0.23474,8.8851e+05,0.98287,1,0.031472,0.031472,0,0
0.23528,8.8844e+05,0.98279,1,0.031595,0.031595,0,0
0.23583,8.8837e+05,0.98271,1,0.031718,0.031718,0,0
0.23638,8.8829e+05,0.98262,1,0.031841,0.031841,0,0
0.23692,8.8822e+05,0.98254,1,0.031964,0.031964,0,0
0.23749,8.8814e+05,0.98246,1,0.032087,0.032087,0,0
0.23805,8.8807e+05,0.98237,1,0.032209,0.032209,0,0
0.23861,8.8799e+05,0.98229,1,0.032332,0.032332,0,0
0.23917,8.8791e+05,0.98221,1,0.032455,0.032455,0,0
0.23975,8.8783e+05,0.98212,1,0.032578,0.032578,0,0
0.24033,8.8776e+05,0.98203,1,0.032701,0.032701,0,0
0.2409,8.8768e+05,0.98194,1,0.032824,0.032824,0,0
0.24148,8.876e+05,0.98186,1,0.032947,0.032947,0,0
0.24207,8.8752e+05,0.98177,1,0.03307,0.03307,0,0
0.24266,8.8743e+05,0.98167,1,0.033193,0.033193,0,0
0.24326,8.8735e+05,0.98158,1,0.033316,0.033316,0,0
0.24385,8.8727e+05,0.98149,1,0.033439,0.033439,0,0
0.24445,8.8719e+05,0.9814,1,0.033562,0.033562,0,0
0.24506,8.871e+05,0.98131,1,0.033685,0.033685,0,0
0.24567,8.8702e+05,0.98121,1,0.033808,0.033808,0,0
0.24628,8.8693e+05,0.98112,1,0.033931,0.033931,0,0
0.2469,8.8684e+05,0.98102,1,0.034054,0.034054,0,0
0.24752,8.8675e+05,0.98092,1,0.034176,0.034176,0,0
0.24814,8.8667e+05,0.98083,1,0.034299,0.034299,0,0
0.24877,8.8658e+05,0.98073,1,0.034422,0.034422,0,0
0.2494,8.8649e+05,0.98063,1,0.034545,0.034545,0,0
0.25004,8.864e+05,0.98053,1,0.034668,0.034668,0,0
0.25068,8.8631e+05,0.98043,1,0.034791,0.034791,0,0
0.25132,8.8621e+05,0.98033,1,0.034914,0.034914,0,0
0.25198,8.8612e+05,0.98022,1,0.035037,0.035037,0,0
0.25263,8.8603e+05,0.98012,1,0.03516,0.03516,0,0
0.25329,8.8593e+05,0.98001,1,0.035283,0.035283,0,0
0.25395,8.8584e+05,0.97991,1,0.035406,0.035406,0,0
0.25462,8.8574e+05,0.9798,1,0.035529,0.035529,0,0
0.25529,8.8564e+05,0.97969,1,0.035652,0.035652,0,0
0.25597,8.8554e+05,0.97958,1,0.035775,0.035775,0,0
0.25664,8.8544e+05,0.97947,1,0.035898,0.035898,0,0
0.25733,8.8534e+05,0.97936,1,0.036021,0.036021,0,0
0.25802,8.8524e+05,0.97925,1,0.036143,0.036143,0,0
0.25871,8.8514e+05,0.97913,1,0.036266,0.036266,0,0
0.2594,8.8503e+05,0.97902,1,0.036389,0.036389,0,0
0.2601,8.8493e+05,0.97891,1,0.036512,0.036512,0,0
0.2608,8.8482e+05,0.97879,1,0.036635,0.036635,0,0
0.26151,8.8472e+05,0.97867,1,0.036758,0.036758,0,0
0.26222,8.8461e+05,0.97855,1,0.036881,0.036881,0,0
0.26294,8.845e+05,0.97843,1,0.037004,0.037004,0,0
0.26366,8.844e+05,0.97831,1,0.037127,0.037127,0,0
0.26439,8.8429e+05,0.97819,1,0.03725,0.03725,0,0
0.26512,8.8418e+05,0.97807,1,0.037373,0.037373,0,0
0.26585,8.8407e+05,0.97795,1,0.037496,0.037496,0,0
0.26659,8.8395e+05,0.97782,1,0.037619,0.037619,0,0
0.26734,8.8384e+05,0.9777,1,0.037742,0.037742,0,0
0.26808,8.8372e+05,0.97757,1,0.037865,0.037865,0,0
0.26883,8.8361e+05,0.97744,1,0.037988,0.037988,0,0
0.26959,8.8349e+05,0.97731,1,0.03811,0.03811,0,0
0.27036,8.8337e+05,0.97718,1,0.038233,0.038233,0,0
0.27112,8.8325e+05,0.97705,1,0.038356,0.038356,0,0
0.27189,8.8313e+05,0.97692,1,0.038479,0.038479,0,0
0.27267,8.8301e+05,0.97678,1,0.038602,0.038602,0,0
0.27345,8.8289e+05,0.97665,1,0.038725,0.038725,0,0
0.27423,8.8276e+05,0.97651,1,0.038848,0.038848,0,0
0.27502,8.8264e+05,0.97637,1,0.038971,0.038971,0,0
0.27582,8.8251e+05,0.97623,1,0.039094,0.039094,0,0
0.27662,8.8239e+05,0.97609,1,0.039217,0.039217,0,0
0.27742,8.8226e+05,0.97595,1,0.03934,0.03934,0,0
0.27823,8.8213e+05,0.97581,1,0.039463,0.039463,0,0
0.27905,8.82e+05,0.97566,1,0.039586,0.039586,0,0
0.27987,8.8187e+05,0.97552,1,0.039709,0.039709,0,0
0.28069,8.8173e+05,0.97537,1,0.039832,0.039832,0,0
0.28151,8.816e+05,0.97522,1,0.039955,0.039955,0,0
0.28235,8.8146e+05,0.97507,1,0.040077,0.040077,0,0
0.28319,8.8133e+05,0.97492,1,0.0402,0.0402,0,0
0.28403,8.8119e+05,0.97477,1,0.040323,0.040323,0,0
0.28487,8.8105e+05,0.97462,1,0.040446,0.040446,0,0
0.28573,8.8091e+05,0.97446,1,0.040569,0.040569,0,0
0.28659,8.8077e+05,0.9743,1,0.040692,0.040692,0,0
0.28745,8.8063e+05,0.97415,1,0.040815,0.040815,0,0
0.28831,8.8048e+05,0.97399,1,0.040938,0.040938,0,0
0.28919,8.8034e+05,0.97383,1,0.041061,0.041061,0,0
0.29007,8.8019e+05,0.97366,1,0.041184,0.041184,0,0
0.29095,8.8004e+05,0.9735,1,0.041307,0.041307,0,0
0.29184,8.799e+05,0.97334,1,0.04143,0.04143,0,0
0.29274,8.7974e+05,0.97317,1,0.041553,0.041553,0,0
0.29364,8.7959e+05,0.973,1,0.041676,0.041676,0,0
0.29454,8.7944e+05,0.97283,1,0.041799,0.041799,0,0
0.29544,8.7929e+05,0.97266,1,0.041922,0.041922,0,0
0.29636,8.7913e+05,0.97249,1,0.042044,0.042044,0,0
0.29728,8.7897e+05,0.97231,1,0.042167,0.042167,0,0
0.29821,8.7881e+05,0.97214,1,0.04229,0.04229,0,0
0.29913,8.7865e+05,0.97196,1,0.042413,0.042413,0,0
0.30007,8.7849e+05,0.97178,1,0.042536,0.042536,0,0
0.30101,8.7832e+05,0.9716,1,0.042659,0.042659,0,0
0.30195,8.7816e+05,0.97142,1,0.042782,0.042782,0,0
0.30289,8.78e+05,0.97123,1,0.042905,0.042905,0,0
0.30385,8.7783e+05,0.97105,1,0.043028,0.043028,0,0
0.30482,8.7766e+05,0.97086,1,0.043151,0.043151,0,0
0.30578,8.7749e+05,0.97067,1,0.043274,0.043274,0,0
0.30675,8.7731e+05,0.97048,1,0.043397,0.043397,0,0
0.30773,8.7714e+05,0.97029,1,0.04352,0.04352,0,0
0.30871,8.7696e+05,0.97009,1,0.043643,0.043643,0,0
0.3097,8.7679e+05,0.9699,1,0.043766,0.043766,0,0
0.31069,8.7661e+05,0.9697,1,0.043889,0.043889,0,0
0.31169,8.7643e+05,0.9695,1,0.044011,0.044011,0,0
0.3127,8.7625e+05,0.9693,1,0.044134,0.044134,0,0
0.31371,8.7607e+05,0.9691,1,0.044257,0.044257,0,0
0.31472,8.7588e+05,0.9689,1,0.04438,0.04438,0,0
0.31574,8.757e+05,0.96869,1,0.044503,0.044503,0,0
0.31677,8.7551e+05,0.96848,1,0.044626,0.044626,0,0
0.3178,8.7531e+05,0.96827,1,0.044749,0.044749,0,0
0.31883,8.7512e+05,0.96806,1,0.044872,0.044872,0,0
0.31987,8.7493e+05,0.96784,1,0.044995,0.044995,0,0
0.32093,8.7473e+05,0.96763,1,0.045118,0.045118,0,0
0.32198,8.7454e+05,0.96741,1,0.045241,0.045241,0,0
0.32303,8.7434e+05,0.96719,1,0.045364,0.045364,0,0
0.32409,8.7414e+05,0.96697,1,0.045487,0.045487,0,0
0.32517,8.7394e+05,0.96674,1,0.04561,0.04561,0,0
0.32624,8.7373e+05,0.96652,1,0.045733,0.045733,0,0
0.32732,8.7353e+05,0.96629,1,0.045855,0.045855,0,0
0.3284,8.7332e+05,0.96606,1,0.045978,0.045978,0,0
0.3295,8.7311e+05,0.96583,1,0.046101,0.046101,0,0
0.3306,8.729e+05,0.9656,1,0.046224,0.046224,0,0
0.33169,8.7269e+05,0.96536,1,0.046347,0.046347,0,0
0.3328,8.7248e+05,0.96513,1,0.04647,0.04647,0,0
0.33392,8.7226e+05,0.96489,1,0.046593,0.046593,0,0
0.33504,8.7204e+05,0.96464,1,0.046716,0.046716,0,0
0.33616,8.7182e+05,0.9644,1,0.046839,0.046839,0,0
0.33729,8.716e+05,0.96416,1,0.046962,0.046962,0,0
0.33843,8.7137e+05,0.96391,1,0.047085,0.047085,0,0
0.33958,8.7114e+05,0.96366,1,0.047208,0.047208,0,0
0.34072,8.7092e+05,0.9634,1,0.047331,0.047331,0,0
0.34187,8.7069e+05,0.96315,1,0.047454,0.047454,0,0
0.34303,8.7045e+05,0.96289,1,0.047577,0.047577,0,0
0.3442,8.7022e+05,0.96263,1,0.0477,0.0477,0,0
0.34537,8.6998e+05,0.96237,1,0.047822,0.047822,0,0
0.34654,8.6975e+05,0.96211,1,0.047945,0.047945,0,0
0.34772,8.6951e+05,0.96184,1,0.048068,0.048068,0,0
0.34891,8.6926e+05,0.96157,1,0.048191,0.048191,0,0
0.3501,8.6902e+05,0.9613,1,0.048314,0.048314,0,0
0.35129,8.6878e+05,0.96104,1,0.048437,0.048437,0,0
0.3525,8.6853e+05,0.96076,1,0.04856,0.04856,0,0
0.35371,8.6827e+05,0.96048,1,0.048683,0.048683,0,0
0.35492,8.6802e+05,0.9602,1,0.048806,0.048806,0,0
0.35614,8.6777e+05,0.95992,1,0.048929,0.048929,0,0
0.35737,8.6751e+05,0.95964,1,0.049052,0.049052,0,0
0.35861,8.6725e+05,0.95935,1,0.049175,0.049175,0,0
0.35984,8.6699e+05,0.95906,1,0.049298,0.049298,0,0
0.36108,8.6673e+05,0.95877,1,0.049421,0.049421,0,0
0.36233,8.6646e+05,0.95848,1,0.049544,0.049544,0,0
0.36359,8.6619e+05,0.95818,1,0.049667,0.049667,0,0
0.36485,8.6592e+05,0.95788,1,0.049789,0.049789,0,0
