"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Pressure_Coefficient","Mach"
28, 4.514783858755563e-01, 6.041100737079523e-01, 2.089726011846212e+02, 1.031954729637940e+04, -9.823006450739754e+00, 1.204018522412622e+08, 8.198341385309785e+05, 6.513872120246510e+02, -1.721944541399251e-03, 1.721877796279528e+00
29, 3.993974023016145e-01, 5.533335821987638e-01, 2.090061470990293e+02, 1.032094329827238e+04, -8.771140447501814e+00, 1.204212987817860e+08, 8.198617506852867e+05, 6.513905470494897e+02, -1.613603751096204e-03, 1.720558131006820e+00
30, 4.667729854908398e-01, 5.561623023882083e-01, 2.084272360470600e+02, 1.030441851112559e+04, -2.028504663089907e+01, 1.200860809665993e+08, 8.193909978524446e+05, 6.513329754235864e+02, -3.460679259155550e-03, 1.744768240631754e+00
31, 4.707835693066471e-01, 6.052729142499851e-01, 2.088527293154033e+02, 1.031608315591685e+04, -1.221528878255635e+01, 1.203324381540349e+08, 8.197358123287763e+05, 6.513752944931006e+02, -2.107743430365183e-03, 1.726857488060130e+00
32, 4.892754568816773e-01, 6.051216809530372e-01, 2.086959685851783e+02, 1.031153715962798e+04, -1.533153809960177e+01, 1.202416623168802e+08, 8.196080134254592e+05, 6.513597059661793e+02, -2.609183268440942e-03, 1.733390955691309e+00
33, 4.901885824066112e-01, 5.544704360789940e-01, 2.081206457254608e+02, 1.029530140644770e+04, -2.655085985610276e+01, 1.199085335701978e+08, 8.191465411621695e+05, 6.513024633698965e+02, -4.419844948424799e-03, 1.757677545891064e+00
34, 5.085312315353385e-01, 6.037382061217083e-01, 2.084932520656345e+02, 1.030558142291030e+04, -1.943072036691555e+01, 1.201242713449813e+08, 8.194440613320493e+05, 6.513395416542986e+02, -3.252476043556277e-03, 1.741866982385403e+00
35, 5.133941128218393e-01, 5.520147425355012e-01, 2.077335239579223e+02, 1.028352807758033e+04, -3.449932675090667e+01, 1.196843385704473e+08, 8.188425850377697e+05, 6.512639141875062e+02, -5.612466370401144e-03, 1.774078509110564e+00
36, 5.287763629397686e-01, 6.025667012568596e-01, 2.082581710787651e+02, 1.029857354848856e+04, -2.422268778583657e+01, 1.199881339808186e+08, 8.192557700646180e+05, 6.513161495019697e+02, -3.991267537075696e-03, 1.751735493345680e+00
37, 5.360549134766671e-01, 5.500244230058517e-01, 2.072855855897176e+02, 1.026959740336437e+04, -4.373315785560501e+01, 1.194249092464986e+08, 8.184973315813211e+05, 6.512192771302339e+02, -6.967124609267502e-03, 1.793202634656757e+00
38, 5.491574622461508e-01, 6.017166188819802e-01, 2.079927696598372e+02, 1.029050515596057e+04, -2.970031158427593e+01, 1.198344307159324e+08, 8.190455389467948e+05, 6.512897290814000e+02, -4.816143611466482e-03, 1.762922355416034e+00
39, 5.587845933698740e-01, 5.486317512629146e-01, 2.067691676174627e+02, 1.025312978442791e+04, -5.444894277735408e+01, 1.191258012566217e+08, 8.181077198243430e+05, 6.511677732444630e+02, -8.495829874027206e-03, 1.815440129181970e+00
40, 5.691650888167010e-01, 6.009483814242880e-01, 2.077035768626928e+02, 1.028152765823042e+04, -3.573919858113620e+01, 1.196669405840792e+08, 8.188192609811216e+05, 6.512609264538809e+02, -5.703982110249920e-03, 1.775166453735724e+00
41, 5.835690200293039e-01, 5.480933481763435e-01, 2.061797065263135e+02, 1.023384325584665e+04, -6.669339761046281e+01, 1.187843655144227e+08, 8.176737700009295e+05, 6.511089273903666e+02, -1.019850277291275e-02, 1.841069090181946e+00
42, 6.058816606018467e-01, 5.757774047331897e-01, 2.064128853560802e+02, 1.024077469366551e+04, -6.246205265931975e+01, 1.189193939978373e+08, 8.178440219499972e+05, 6.511322035912968e+02, -9.530491486769713e-03, 1.830765454372453e+00
43, 5.882968855431085e-01, 5.994151448703029e-01, 2.073846021079638e+02, 1.027147525296867e+04, -4.242161058294906e+01, 1.194821951921835e+08, 8.185730210078815e+05, 6.512291405489575e+02, -6.670144801042503e-03, 1.788748622993325e+00
44, 6.056036297797640e-01, 5.939150905239704e-01, 2.069281338270866e+02, 1.025695365646437e+04, -5.196798802255713e+01, 1.192178105198072e+08, 8.182266460589338e+05, 6.511836228551647e+02, -8.029203398617074e-03, 1.808347188315499e+00
45, 6.038135286395862e-01, 5.573245434360372e-01, 2.059471035406376e+02, 1.022594481655863e+04, -7.173248064071318e+01, 1.186496196223740e+08, 8.175055953294253e+05, 6.510856842715798e+02, -1.085836352178161e-02, 1.851226312266139e+00
46, 6.028646486838503e-01, 5.401163011847137e-01, 2.053267281525241e+02, 1.020556355467210e+04, -8.410635208988963e+01, 1.182902785214102e+08, 8.170655522933155e+05, 6.510236653349027e+02, -1.258494413433657e-02, 1.878694910073819e+00
47, 3.769443170662088e-01, 6.219440245428423e-01, 2.093422784151752e+02, 1.032976806361054e+04, -2.700357282057752e+00, 1.206158990026324e+08, 8.201406788851987e+05, 6.514239501035792e+02, -5.191834722971428e-04, 1.706544815112935e+00
48, 3.980055926902630e-01, 6.175824620757526e-01, 2.092795957362055e+02, 1.032808565182283e+04, -3.853911209507880e+00, 1.205796074978539e+08, 8.200883474472286e+05, 6.514177222847964e+02, -7.245144031646982e-04, 1.709142261068942e+00
49, 3.828768276399986e-01, 6.021787647675760e-01, 2.092877529194032e+02, 1.032834032849781e+04, -3.698234469496541e+00, 1.205843320418615e+08, 8.200951494765296e+05, 6.514185327947781e+02, -6.978255319559380e-04, 1.708809903544290e+00
50, 4.198994826772720e-01, 6.193667394555762e-01, 2.092020716092453e+02, 1.032594474345300e+04, -5.342519471964771e+00, 1.205347203100442e+08, 8.200238262052946e+05, 6.514100190490685e+02, -9.776740177472379e-04, 1.712350877308879e+00
51, 3.822320009598240e-01, 5.815579773613738e-01, 2.092241302403692e+02, 1.032672486213118e+04, -4.803685632862911e+00, 1.205475009057124e+08, 8.200421629705881e+05, 6.514122111016030e+02, -9.057267288351912e-04, 1.711465532344243e+00
52, 4.320991380919365e-01, 5.425530257110474e-01, 2.086629050624458e+02, 1.031141863770076e+04, -1.536485911963072e+01, 1.202225579439047e+08, 8.195811811161311e+05, 6.513564191320190e+02, -2.714464209790233e-03, 1.734913587304543e+00
53, 4.404873681288551e-01, 6.200639493927826e-01, 2.091139836857096e+02, 1.032347910595643e+04, -7.058581601492458e+00, 1.204837150372256e+08, 8.199507813856220e+05, 6.514012649560578e+02, -1.264277279576408e-03, 1.715999421454595e+00
54, 4.134470513985899e-01, 5.436933896865004e-01, 2.088461913995518e+02, 1.031657603830725e+04, -1.178515118267071e+01, 1.203286860624665e+08, 8.197304696938689e+05, 6.513746452879328e+02, -2.128706129679155e-03, 1.727243543369380e+00
55, 3.827244361055117e-01, 5.628497913099090e-01, 2.091536529908517e+02, 1.032491576188730e+04, -6.019134368680649e+00, 1.205067007570612e+08, 8.199836421658029e+05, 6.514052076113410e+02, -1.135342649738032e-03, 1.714409412332384e+00
56, 4.542026804587337e-01, 5.403641345947340e-01, 2.083968961166360e+02, 1.030375140738258e+04, -2.066414612245329e+01, 1.200685226835965e+08, 8.193666615089891e+05, 6.513299572341770e+02, -3.556166871372701e-03, 1.746080894572671e+00
57, 4.605499563025401e-01, 6.207124741081305e-01, 2.090130382621540e+02, 1.032061961913085e+04, -9.035603367030072e+00, 1.204252633505195e+08, 8.198674244399425e+05, 6.513912315356230e+02, -1.591341849452161e-03, 1.720185529268149e+00
58, 3.835324418512849e-01, 5.473054376957734e-01, 2.090713989663651e+02, 1.032277434134544e+04, -7.455736412224844e+00, 1.204590814979896e+08, 8.199155738784592e+05, 6.513970329382605e+02, -1.402419675422782e-03, 1.717847367542765e+00
59, 4.801090041691357e-01, 6.209743005533304e-01, 2.088904693743416e+02, 1.031711868473461e+04, -1.144144653470038e+01, 1.203542894766405e+08, 8.197667115101274e+05, 6.513790466244720e+02, -1.986505453424988e-03, 1.725278771267239e+00
60, 4.770762233083595e-01, 5.383163920790820e-01, 2.080691215340103e+02, 1.029402916258301e+04, -2.733528106544343e+01, 1.198787088370238e+08, 8.191057894828324e+05, 6.512973349918124e+02, -4.579740807917444e-03, 1.759901342202351e+00
61, 4.996212108513059e-01, 6.206412678895268e-01, 2.087358864592426e+02, 1.031264008872958e+04, -1.452216272371943e+01, 1.202647748963545e+08, 8.196404709178014e+05, 6.513636756351511e+02, -2.481831004204117e-03, 1.731715508705523e+00
62, 5.002000493064652e-01, 5.360654541685623e-01, 2.076665997784829e+02, 1.028177497992714e+04, -3.561367913268422e+01, 1.196455949169389e+08, 8.187905740915351e+05, 6.512572488171298e+02, -5.816539799680571e-03, 1.776978713123219e+00
63, 5.194890129983345e-01, 6.200066473159792e-01, 2.085495038110441e+02, 1.030715543366487e+04, -1.829252595460527e+01, 1.201568421444621e+08, 8.194894069356187e+05, 6.513451374266469e+02, -3.074555173180277e-03, 1.739497187159753e+00
64, 5.231476907337320e-01, 5.337382786442266e-01, 2.071826453652951e+02, 1.026667876030845e+04, -4.560033731112909e+01, 1.193653047023961e+08, 8.184189669393357e+05, 6.512090164021536e+02, -7.274601061475313e-03, 1.797676654650653e+00
65, 5.396433683260162e-01, 6.193900908472016e-01, 2.083348084214911e+02, 1.030074952401441e+04, -2.267426455080421e+01, 1.200325097873208e+08, 8.193169354144670e+05, 6.513237759793271e+02, -3.751275312353520e-03, 1.748493285429411e+00
66, 5.459048963618438e-01, 5.315536929822348e-01, 2.066182583571405e+02, 1.024863253154796e+04, -5.726923958463673e+01, 1.190384115204538e+08, 8.179955579811223e+05, 6.511527166799776e+02, -8.935915156788023e-03, 1.822045883919023e+00
67, 5.598765647842185e-01, 6.187457894075211e-01, 2.080909593898749e+02, 1.029335985563369e+04, -2.769597456989132e+01, 1.198912891668704e+08, 8.191230248065409e+05, 6.512995044103501e+02, -4.512115204682606e-03, 1.758752492086984e+00
68, 5.688019919863514e-01, 5.293775861618008e-01, 2.059644009310034e+02, 1.022716076535395e+04, -7.079183644416709e+01, 1.186596726012121e+08, 8.175180950147463e+05, 6.510874220537594e+02, -1.080931896802824e-02, 1.850581650712902e+00
69, 5.803517372489990e-01, 6.177098138443247e-01, 2.078085809970524e+02, 1.028465267904276e+04, -3.357264918303957e+01, 1.197277482758449e+08, 8.189010794053134e+05, 6.512713851108801e+02, -5.382954180326933e-03, 1.770687250506203e+00
70, 6.028955468599743e-01, 6.153789567481601e-01, 2.074505964553360e+02, 1.027337251994482e+04, -4.109397265182434e+01, 1.195204088217178e+08, 8.186236750543853e+05, 6.512357172730171e+02, -6.471395389134644e-03, 1.785898092856915e+00
71, 6.217844545311559e-01, 5.846259595398218e-01, 2.063108492118674e+02, 1.023702380959071e+04, -6.484159087961162e+01, 1.188602702733626e+08, 8.177692597553250e+05, 6.511220117139102e+02, -9.823833149471918e-03, 1.835139710640862e+00
72, 6.215286941591005e-01, 6.210529932058363e-01, 2.072589566764526e+02, 1.026726127699507e+04, -4.510938038934999e+01, 1.194094104514661e+08, 8.184769638048238e+05, 6.512166126485655e+02, -7.047040901846353e-03, 1.794083866354187e+00
73, 6.212359183115411e-01, 6.039024602716224e-01, 2.068549229937337e+02, 1.025434546652327e+04, -5.359311161002618e+01, 1.191753932093223e+08, 8.181717346304148e+05, 6.511763178180983e+02, -8.244657343137752e-03, 1.811461485487923e+00
74, 6.212843649904586e-01, 5.654288350776044e-01, 2.057226766935344e+02, 1.021813197199132e+04, -7.670087155167741e+01, 1.185196009799433e+08, 8.173449627060029e+05, 6.510632484604147e+02, -1.148863181507604e-02, 1.861041512563830e+00
75, 6.197425974953864e-01, 5.458731944019031e-01, 2.050251907918325e+02, 1.019501267282706e+04, -9.063574627814856e+01, 1.181155863343475e+08, 8.168559396343199e+05, 6.509934872757282e+02, -1.340739358466202e-02, 1.892060317574783e+00
76, 5.913144431041785e-01, 5.261129798570282e-01, 2.051674189725243e+02, 1.020045925451525e+04, -8.706190806145716e+01, 1.181980091977371e+08, 8.169545100566023e+05, 6.510077319669598e+02, -1.302063645838456e-02, 1.885831352954211e+00
77, 6.154256834461701e-01, 5.237673096285004e-01, 2.042194867737298e+02, 1.016769401619185e+04, -1.064407387554907e+02, 1.176488620716909e+08, 8.163094968998395e+05, 6.509127957743929e+02, -1.555145076499193e-02, 1.928332867935383e+00
78, 3.689601491556110e-01, 6.392026578340672e-01, 2.093874715891494e+02, 1.033095520554398e+04, -1.887691096895427e+00, 1.206420633317040e+08, 8.201784993035728e+05, 6.514284398831446e+02, -3.707888932104937e-04, 1.704670589783329e+00
79, 3.604842967252601e-01, 6.257971427140048e-01, 2.093861057975908e+02, 1.033092510334208e+04, -1.916494337547843e+00, 1.206412728993299e+08, 8.201773552224860e+05, 6.514283042025074e+02, -3.752778819267159e-04, 1.704728150082214e+00
80, 3.887238412379244e-01, 6.374037701204265e-01, 2.093430500915081e+02, 1.032977562036164e+04, -2.689353576222279e+00, 1.206163451316519e+08, 8.201413240021346e+05, 6.514240267639472e+02, -5.166522507959715e-04, 1.706510693174569e+00
81, 3.627008126765162e-01, 6.098225893497093e-01, 2.093531798044781e+02, 1.033007636947904e+04, -2.504361002729433e+00, 1.206222113822595e+08, 8.201497949733334e+05, 6.514250331577150e+02, -4.834150138871043e-04, 1.706096130838897e+00
82, 4.093242250745343e-01, 6.365415090021567e-01, 2.092881746890827e+02, 1.032829639211326e+04, -3.705037559507000e+00, 1.205845735009716e+08, 8.200955010182150e+05, 6.514185746647742e+02, -6.964462008252990e-04, 1.708783275795085e+00
83, 3.641776323897828e-01, 5.906964630684278e-01, 2.093112264905277e+02, 1.032901425601435e+04, -3.232167724600213e+00, 1.205979247434074e+08, 8.201147368423697e+05, 6.514208650626448e+02, -6.209713078566047e-04, 1.707844152938352e+00
84, 4.299633094166656e-01, 6.368250155115668e-01, 2.092206816205036e+02, 1.032643273817734e+04, -4.997342146839836e+00, 1.205454943855544e+08, 8.200392943776711e+05, 6.514118682941980e+02, -9.169821209431309e-04, 1.711575722467233e+00
85, 4.192999681432806e-01, 5.284020401617946e-01, 2.086597864160944e+02, 1.031150656973961e+04, -1.521106326419415e+01, 1.202207609217973e+08, 8.195786544731320e+05, 6.513561094690855e+02, -2.724377905631758e-03, 1.735073900455651e+00
86, 3.649369839833057e-01, 5.711611288281895e-01, 2.092594519233379e+02, 1.032771304432237e+04, -4.098586041248701e+00, 1.205679531173982e+08, 8.200715615468482e+05, 6.514157208674817e+02, -7.903766206818863e-04, 1.710005735934825e+00
87, 4.502344773391217e-01, 6.371614339441856e-01, 2.091401151809979e+02, 1.032418046860600e+04, -6.556493400960532e+00, 1.204988443681371e+08, 8.199724201568537e+05, 6.514038619397389e+02, -1.179374031888299e-03, 1.714911174695715e+00
88, 4.413128846764478e-01, 5.254806105107044e-01, 2.083803643043466e+02, 1.030350301042768e+04, -2.073285047970666e+01, 1.200589611807518e+08, 8.193534174038908e+05, 6.513283130420569e+02, -3.608132277519174e-03, 1.746816034288217e+00
89, 3.965148505614786e-01, 5.340158501500808e-01, 2.089040686756276e+02, 1.031829512920563e+04, -1.051354263611310e+01, 1.203622032997884e+08, 8.197778662106879e+05, 6.513803999044449e+02, -1.942738166713960e-03, 1.724844390816268e+00
90, 3.668646894629971e-01, 5.522180187548356e-01, 2.091903541378963e+02, 1.032594725675051e+04, -5.270504458610021e+00, 1.205279519244323e+08, 8.200140947377966e+05, 6.514088548836434e+02, -1.015857017442671e-03, 1.712890491906374e+00
91, 3.732837658355268e-01, 5.346072573249890e-01, 2.090740503029530e+02, 1.032292929695321e+04, -7.286184425358090e+00, 1.204606207043287e+08, 8.199177651395863e+05, 6.513972966272437e+02, -1.393821905048803e-03, 1.717750706218547e+00
92, 4.702183091215301e-01, 6.374033705862709e-01, 2.090434632015859e+02, 1.032145642812943e+04, -8.433987550622970e+00, 1.204428794154246e+08, 8.198925083747245e+05, 6.513942556818624e+02, -1.492920940751502e-03, 1.718918474640813e+00
93, 4.639945487232453e-01, 5.229802420436298e-01, 2.080309861878571e+02, 1.029318849276713e+04, -2.779671520744727e+01, 1.198566393215136e+08, 8.190756904262914e+05, 6.512935394877992e+02, -4.697839364684293e-03, 1.761566401289814e+00
94, 4.900562702864489e-01, 6.374167829138765e-01, 2.089248540149942e+02, 1.031807844939902e+04, -1.076009299088182e+01, 1.203741988603062e+08, 8.197949089311981e+05, 6.513824650250359e+02, -1.875868273536756e-03, 1.723844531174975e+00
95, 4.869715601391237e-01, 5.205560555516268e-01, 2.076030209115354e+02, 1.028017521511407e+04, -3.658518387684763e+01, 1.196087912874222e+08, 8.187413084507738e+05, 6.512509163528405e+02, -6.009841575241977e-03, 1.779749833440709e+00
96, 5.099466975275317e-01, 6.372129484880640e-01, 2.087800311648979e+02, 1.031389062934700e+04, -1.364546983872488e+01, 1.202903363850957e+08, 8.196764327293299e+05, 6.513680654250195e+02, -2.340728972170036e-03, 1.729869894737565e+00
97, 5.099187098025908e-01, 5.180702400749972e-01, 2.070876634824122e+02, 1.026406533798352e+04, -4.723960571243249e+01, 1.193103123553826e+08, 8.183469818597552e+05, 6.511995480417445e+02, -7.557046260234990e-03, 1.801828734342503e+00
98, 5.299820668620614e-01, 6.369084660891335e-01, 2.086085297303161e+02, 1.030885623125355e+04, -1.710760185629390e+01, 1.201910217323038e+08, 8.195371113932654e+05, 6.513510087319872e+02, -2.887378954159967e-03, 1.737022580698406e+00
99, 5.326401285149833e-01, 5.155239415204211e-01, 2.064795705429278e+02, 1.024453851606956e+04, -5.982900324166769e+01, 1.189581014111025e+08, 8.178931466312357e+05, 6.511388771647750e+02, -9.337742788882658e-03, 1.828144399578511e+00
100, 5.501432122001021e-01, 6.365501995492182e-01, 2.084099681544681e+02, 1.030294885551289e+04, -2.115456007418846e+01, 1.200760333270729e+08, 8.193771248578019e+05, 6.513312546502596e+02, -3.515112215986158e-03, 1.745330937701714e+00
101, 5.551071512561975e-01, 5.128592969448786e-01, 2.057729624362169e+02, 1.022122474470922e+04, -7.443134026018008e+01, 1.185488031157872e+08, 8.173809286985886e+05, 6.510682954284800e+02, -1.134751337798215e-02, 1.859079521817297e+00
102, 5.704795306564607e-01, 6.360675389803903e-01, 2.081807298171547e+02, 1.029602971287198e+04, -2.587607189432734e+01, 1.199432753809155e+08, 8.191941642942270e+05, 6.513084404188104e+02, -4.232987823616005e-03, 1.754959596729516e+00
103, 5.912604914801741e-01, 6.354616933807987e-01, 2.079158941663501e+02, 1.028787375723640e+04, -3.140738278480961e+01, 1.197898947019802e+08, 8.189850950990720e+05, 6.512820723722331e+02, -5.053304904936983e-03, 1.766126537708788e+00
104, 6.341822978323831e-01, 6.358227603789175e-01, 2.073065171739405e+02, 1.026871505638130e+04, -4.421035692519401e+01, 1.194369543610594e+08, 8.185132528710635e+05, 6.512213537293549e+02, -6.904654832585609e-03, 1.792037907083647e+00
105, 6.374037154674588e-01, 6.140673322295200e-01, 2.067795263438230e+02, 1.025179623015344e+04, -5.521796139774839e+01, 1.191317161656179e+08, 8.181153658995172e+05, 6.511687930454445e+02, -8.465829251191217e-03, 1.814698550980735e+00
106, 6.120253772551700e-01, 6.359120261497473e-01, 2.076561791441926e+02, 1.027977971475003e+04, -3.684183595721272e+01, 1.196394754807548e+08, 8.187824367699814e+05, 6.512562020786531e+02, -5.848467907796723e-03, 1.777134118633503e+00
107, 6.382324265076058e-01, 5.943092353789046e-01, 2.062224578387470e+02, 1.023374055390291e+04, -6.686006716423086e+01, 1.188090512034986e+08, 8.177047667646944e+05, 6.511131810739276e+02, -1.007688191545862e-02, 1.838930983374551e+00
108, 6.383794219137884e-01, 5.746162072440071e-01, 2.055878367529828e+02, 1.021311691420596e+04, -7.985571155500165e+01, 1.184414671955721e+08, 8.172492025321587e+05, 6.510497619412467e+02, -1.186436247332238e-02, 1.866903473608903e+00
109, 6.378630781504077e-01, 5.547904042680307e-01, 2.048598603375697e+02, 1.018892028367215e+04, -9.448660748659142e+01, 1.180197881255307e+08, 8.167421561129126e+05, 6.509769280530946e+02, -1.385384178624438e-02, 1.899367138741871e+00
110, 5.772759536077303e-01, 5.097987114381765e-01, 2.049501857578170e+02, 1.019336456710186e+04, -9.128834322144036e+01, 1.180721847944575e+08, 8.168043432831545e+05, 6.509859971178508e+02, -1.360984028257636e-02, 1.895576466492205e+00
111, 6.368084473772389e-01, 5.343514888243128e-01, 2.040079174466916e+02, 1.015983162605175e+04, -1.113079898135933e+02, 1.175262693472133e+08, 8.161691032569441e+05, 6.508915718607707e+02, -1.610230811770022e-02, 1.937822835934328e+00
112, 5.992308890620575e-01, 5.061887336643303e-01, 2.039916247760284e+02, 1.016009248997354e+04, -1.106871834854002e+02, 1.175168756098383e+08, 8.161584823787231e+05, 6.508899606088296e+02, -1.614398086540873e-02, 1.938716798966096e+00
