"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
202.89,3.1627e+08,1.7,16309,9.4793e-11,0,1.4999e+06,5.4699e-14,569.36,1,0,0,0.4,0
202.89,3.1627e+08,1.7,16309,8.6732e-11,0,1.4999e+06,5.5677e-14,569.36,1,0.001,0.001,0.4,0
202.89,3.1627e+08,1.7,16309,7.8671e-11,0,1.4999e+06,5.6656e-14,569.36,1,0.002,0.002,0.4,0
202.89,3.1627e+08,1.7,16309,7.061e-11,0,1.4999e+06,5.7635e-14,569.36,1,0.003,0.003,0.4,0
202.89,3.1627e+08,1.7,16309,6.2548e-11,0,1.4999e+06,5.8614e-14,569.36,1,0.004,0.004,0.4,0
202.89,3.1627e+08,1.7,16309,5.4487e-11,0,1.4999e+06,5.9592e-14,569.36,1,0.005,0.005,0.4,0
202.89,3.1627e+08,1.7,16309,4.6426e-11,0,1.4999e+06,6.0571e-14,569.36,1,0.006,0.006,0.4,0
202.89,3.1627e+08,1.7,16309,3.8365e-11,0,1.4999e+06,6.155e-14,569.36,1,0.007,0.007,0.4,0
202.89,3.1627e+08,1.7,16309,3.0304e-11,0,1.4999e+06,6.2528e-14,569.36,1,0.008,0.008,0.4,0
202.89,3.1627e+08,1.7,16309,2.2243e-11,0,1.4999e+06,6.3507e-14,569.36,1,0.009,0.009,0.4,0
202.89,3.1627e+08,1.7,16309,1.4181e-11,0,1.4999e+06,6.4486e-14,569.36,1,0.01,0.01,0.4,0
202.89,3.1627e+08,1.7,16309,6.1203e-12,0,1.4999e+06,6.5464e-14,569.36,1,0.011,0.011,0.4,0
202.89,3.1627e+08,1.7,16309,-1.9409e-12,0,1.4999e+06,6.6443e-14,569.36,1,0.012,0.012,0.4,0
202.89,3.1627e+08,1.7,16309,-1.0002e-11,0,1.4999e+06,6.7422e-14,569.36,1,0.013,0.013,0.4,0
202.89,3.1627e+08,1.7,16309,-1.8063e-11,0,1.4999e+06,6.84e-14,569.36,1,0.014,0.014,0.4,0
202.89,3.1627e+08,1.7,16309,-2.6124e-11,0,1.4999e+06,6.9379e-14,569.36,1,0.015,0.015,0.4,0
202.89,3.1627e+08,1.7,16309,-3.4185e-11,0,1.4999e+06,7.0358e-14,569.36,1,0.016,0.016,0.4,0
202.89,3.1627e+08,1.7,16309,-4.2247e-11,0,1.4999e+06,7.1337e-14,569.36,1,0.017,0.017,0.4,0
202.89,3.1627e+08,1.7,16309,-4.3768e-11,0,1.4999e+06,7.1288e-14,569.36,1,0.018,0.018,0.4,0
202.89,3.1627e+08,1.7,16309,-4.2168e-11,0,1.4999e+06,7.0748e-14,569.36,1,0.019,0.019,0.4,0
202.89,3.1627e+08,1.7,16309,-4.0568e-11,0,1.4999e+06,7.0208e-14,569.36,1,0.02,0.02,0.4,0
202.89,3.1627e+08,1.7,16309,-3.8968e-11,0,1.4999e+06,6.9669e-14,569.36,1,0.021,0.021,0.4,0
202.89,3.1627e+08,1.7,16309,-3.7368e-11,0,1.4999e+06,6.9129e-14,569.36,1,0.022,0.022,0.4,0
202.89,3.1627e+08,1.7,16309,-3.5768e-11,0,1.4999e+06,6.859e-14,569.36,1,0.023,0.023,0.4,0
202.89,3.1627e+08,1.7,16309,-3.4168e-11,0,1.4999e+06,6.805e-14,569.36,1,0.024,0.024,0.4,0
202.89,3.1627e+08,1.7,16309,-3.2568e-11,0,1.4999e+06,6.7511e-14,569.36,1,0.025,0.025,0.4,0
202.89,3.1627e+08,1.7,16309,-3.0969e-11,0,1.4999e+06,6.6971e-14,569.36,1,0.026,0.026,0.4,0
202.89,3.1627e+08,1.7,16309,-2.9369e-11,0,1.4999e+06,6.6431e-14,569.36,1,0.027,0.027,0.4,0
202.89,3.1627e+08,1.7,16309,-2.7769e-11,0,1.4999e+06,6.5892e-14,569.36,1,0.028,0.028,0.4,0
202.89,3.1627e+08,1.7,16309,-2.6169e-11,0,1.4999e+06,6.5352e-14,569.36,1,0.029,0.029,0.4,0
202.89,3.1627e+08,1.7,16309,-2.4569e-11,0,1.4999e+06,6.4813e-14,569.36,1,0.03,0.03,0.4,0
202.89,3.1627e+08,1.7,16309,-2.2969e-11,0,1.4999e+06,6.4273e-14,569.36,1,0.031,0.031,0.4,0
202.89,3.1627e+08,1.7,16309,-2.1369e-11,0,1.4999e+06,6.3734e-14,569.36,1,0.032,0.032,0.4,0
202.89,3.1627e+08,1.7,16309,-1.9769e-11,0,1.4999e+06,6.3194e-14,569.36,1,0.033,0.033,0.4,0
202.89,3.1627e+08,1.7,16309,-1.8169e-11,0,1.4999e+06,6.2655e-14,569.36,1,0.034,0.034,0.4,0
202.89,3.1627e+08,1.7,16309,-1.5725e-11,0,1.4999e+06,6.2105e-14,569.36,1,0.035,0.035,0.4,0
202.89,3.1627e+08,1.7,16309,-1.3049e-11,0,1.4999e+06,6.1098e-14,569.36,1,0.036,0.036,0.4,0
202.89,3.1627e+08,1.7,16309,-1.0373e-11,0,1.4999e+06,6.0091e-14,569.36,1,0.037,0.037,0.4,0
202.89,3.1627e+08,1.7,16309,-7.6972e-12,0,1.4999e+06,5.9084e-14,569.36,1,0.038,0.038,0.4,0
202.89,3.1627e+08,1.7,16309,-5.0211e-12,0,1.4999e+06,5.8077e-14,569.36,1,0.039,0.039,0.4,0
202.89,3.1627e+08,1.7,16309,-2.345e-12,0,1.4999e+06,5.707e-14,569.36,1,0.04,0.04,0.4,0
202.89,3.1627e+08,1.7,16309,3.3108e-13,0,1.4999e+06,5.6062e-14,569.36,1,0.041,0.041,0.4,0
202.89,3.1627e+08,1.7,16309,3.0072e-12,0,1.4999e+06,5.5055e-14,569.36,1,0.042,0.042,0.4,0
202.89,3.1627e+08,1.7,16309,5.6833e-12,0,1.4999e+06,5.4048e-14,569.36,1,0.043,0.043,0.4,0
202.89,3.1627e+08,1.7,16309,8.3593e-12,0,1.4999e+06,5.3041e-14,569.36,1,0.044,0.044,0.4,0
202.89,3.1627e+08,1.7,16309,1.1035e-11,0,1.4999e+06,5.2034e-14,569.36,1,0.045,0.045,0.4,0
202.89,3.1627e+08,1.7,16309,1.3712e-11,0,1.4999e+06,5.1027e-14,569.36,1,0.046,0.046,0.4,0
202.89,3.1627e+08,1.7,16309,1.6388e-11,0,1.4999e+06,5.002e-14,569.36,1,0.047,0.047,0.4,0
202.89,3.1627e+08,1.7,16309,1.9064e-11,0,1.4999e+06,4.9013e-14,569.36,1,0.048,0.048,0.4,0
202.89,3.1627e+08,1.7,16309,2.174e-11,0,1.4999e+06,4.8006e-14,569.36,1,0.049,0.049,0.4,0
202.89,3.1627e+08,1.7,16309,2.4416e-11,0,1.4999e+06,4.6999e-14,569.36,1,0.05,0.05,0.4,0
202.89,3.1627e+08,1.7,16309,2.7092e-11,0,1.4999e+06,4.5992e-14,569.36,1,0.051,0.051,0.4,0
202.89,3.1627e+08,1.7,16309,2.9766e-11,0,1.4999e+06,4.4942e-14,569.36,1,0.052,0.052,0.4,0
202.89,3.1627e+08,1.7,16309,3.24e-11,0,1.4999e+06,4.3112e-14,569.36,1,0.053,0.053,0.4,0
202.89,3.1627e+08,1.7,16309,3.5034e-11,0,1.4999e+06,4.1281e-14,569.36,1,0.054,0.054,0.4,0
202.89,3.1627e+08,1.7,16309,3.7668e-11,0,1.4999e+06,3.9451e-14,569.36,1,0.055,0.055,0.4,0
202.89,3.1627e+08,1.7,16309,4.0302e-11,0,1.4999e+06,3.7621e-14,569.36,1,0.056,0.056,0.4,0
202.89,3.1627e+08,1.7,16309,4.2936e-11,0,1.4999e+06,3.579e-14,569.36,1,0.057,0.057,0.4,0
