"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
14, -2.701380592286221e+00, 1.531980672564566e+00, 6.056586740792286e+01, 1.562515793960188e+03, -7.432631100345653e+02, 2.942321165065598e+07, 1.121688297039135e+06, 3.774472170498910e+02, 2.230752668516182e-01, -4.947803058127675e+16
15, -2.740741206648905e+00, 1.515311539452586e+00, 6.058791880409497e+01, 1.564922347012696e+03, -7.093878967352705e+02, 2.943397087742159e+07, 1.122049955143511e+06, 3.774603577326423e+02, 2.214480080257994e-01, -4.876260025746882e+16
16, -2.698656745258524e+00, 1.492950596938654e+00, 6.052209029392824e+01, 1.592322472675877e+03, -7.350424033316384e+02, 2.940184664721239e+07, 1.120970262164576e+06, 3.774211282824891e+02, 2.262450540301364e-01, -5.089844371897576e+16
17, -2.747540100168013e+00, 1.469670045298967e+00, 6.054859931807607e+01, 1.595962659735322e+03, -6.925965544335270e+02, 2.941478930541426e+07, 1.121405128013259e+06, 3.774369366333257e+02, 2.243519647547121e-01, -5.003819418724511e+16
18, -2.674532851123509e+00, 1.457194387449937e+00, 6.045878355458549e+01, 1.625753270910417e+03, -7.430064504865345e+02, 2.937096065557700e+07, 1.119931612684318e+06, 3.773833694829565e+02, 2.307994100824048e-01, -5.295309512867174e+16
19, -2.748081309272081e+00, 1.424867883687375e+00, 6.050425621805799e+01, 1.627309738096588e+03, -6.797384753684071e+02, 2.939315241230341e+07, 1.120677745336206e+06, 3.774105036985673e+02, 2.275641687386857e-01, -5.147709910290943e+16
20, -2.655353022346528e+00, 1.422731395788553e+00, 6.040105325262197e+01, 1.657163661957128e+03, -7.467363665573646e+02, 2.934279674891215e+07, 1.118984182812112e+06, 3.773489092892402e+02, 2.348834649623139e-01, -5.482729634815698e+16
21, -2.738386649177632e+00, 1.374460669342819e+00, 6.044425251005794e+01, 1.664786483937280e+03, -6.713723554190110e+02, 2.936386977641648e+07, 1.119693192678703e+06, 3.773747036598457e+02, 2.318245865249522e-01, -5.342473643784135e+16
22, -2.634801022458785e+00, 1.388494714118261e+00, 6.034051035463816e+01, 1.689181776980205e+03, -7.506493425032145e+02, 2.931325551070655e+07, 1.117990306723668e+06, 3.773127401231708e+02, 2.390716628647117e-01, -5.679337724936340e+16
23, -2.612495585654080e+00, 1.355409936925305e+00, 6.027791812749885e+01, 1.721352126934599e+03, -7.553539740474898e+02, 2.928271724821741e+07, 1.116962489994308e+06, 3.772753163418770e+02, 2.433396341917712e-01, -5.882659936330010e+16
24, -2.673763523732820e+00, 1.245091833463186e+00, 6.024405379714902e+01, 1.773834443646032e+03, -6.697195195970994e+02, 2.926618104444449e+07, 1.116406235159212e+06, 3.772550469695416e+02, 2.455627319332394e-01, -5.992698000451176e+16
25, -2.745261855046738e+00, 1.318574972505354e+00, 6.039672549047322e+01, 1.699795840462860e+03, -6.485806392920499e+02, 2.934066898298994e+07, 1.118913140203215e+06, 3.773463234068363e+02, 2.351166091785705e-01, -5.496783249561828e+16
26, -2.588605927739753e+00, 1.323886054368514e+00, 6.021321208094036e+01, 1.753447715451773e+03, -7.609102807986231e+02, 2.925114433409235e+07, 1.115899636930009e+06, 3.772365950425278e+02, 2.476628503645330e-01, -6.092913018661371e+16
27, -2.629327541977287e+00, 1.244729002435595e+00, 6.018753545806726e+01, 1.792001413212733e+03, -6.996880414604366e+02, 2.923861299422547e+07, 1.115477710154366e+06, 3.772212060040526e+02, 2.493508280552167e-01, -6.176378370624697e+16
28, -2.714483625534568e+00, 1.244753879447213e+00, 6.029318449941222e+01, 1.758431726816800e+03, -6.427353203498790e+02, 2.929016530203580e+07, 1.117213152072980e+06, 3.772844369079968e+02, 2.423065281313824e-01, -5.833074084404929e+16
29, -2.749554816081935e+00, 1.266985729610379e+00, 6.035329129114830e+01, 1.731626402961564e+03, -6.279700000781174e+02, 2.931949029750741e+07, 1.118200081958550e+06, 3.773203663955313e+02, 2.381897443423409e-01, -5.637840088798106e+16
30, -2.563823271295949e+00, 1.292889205902437e+00, 6.014642180262249e+01, 1.786057546516223e+03, -7.664488804279546e+02, 2.921855818509211e+07, 1.114802171834650e+06, 3.771965849060950e+02, 2.520659676410139e-01, -6.310013036341104e+16
31, -2.582949215688778e+00, 1.250889634689361e+00, 6.013046662542920e+01, 1.807508776488031e+03, -7.346195866529717e+02, 2.921077154067676e+07, 1.114539907279353e+06, 3.771870131287156e+02, 2.530994271685120e-01, -6.361894084615591e+16
32, -2.537693929310674e+00, 1.262511361354135e+00, 6.007680102220466e+01, 1.819358689019783e+03, -7.723012540984508e+02, 2.918459421977588e+07, 1.113657809798644e+06, 3.771548379163374e+02, 2.565904593069859e-01, -6.536390184279177e+16
33, -2.511690195353487e+00, 1.240357722819328e+00, 6.001368969267508e+01, 1.847291656902742e+03, -7.810625708279573e+02, 2.915380127222160e+07, 1.112620129542167e+06, 3.771169629793435e+02, 2.606075988997608e-01, -6.741663593866306e+16
34, -2.793024040639176e+00, 1.841811875070724e+00, 6.096216621455869e+01, 1.310046234958971e+03, -7.224095573293398e+02, 2.961657428150087e+07, 1.128181869823158e+06, 3.776827495914882e+02, 1.918015709888318e-01, -3.663247611054093e+16
35, -2.784206833424030e+00, 1.814847498247126e+00, 6.092931850715134e+01, 1.331489809052328e+03, -7.271043856712212e+02, 2.960054898886679e+07, 1.127644106495295e+06, 3.776632739544558e+02, 1.945908735984874e-01, -3.769627694102136e+16
36, -2.793477617891280e+00, 1.781253732217417e+00, 6.090227041911078e+01, 1.356319824584271e+03, -7.165783917101528e+02, 2.958734763488096e+07, 1.127201192676270e+06, 3.776472239466070e+02, 1.968323405260469e-01, -3.857244692900178e+16
37, -2.763454778512208e+00, 1.764153416532565e+00, 6.086213063199062e+01, 1.372861827594173e+03, -7.380546792207480e+02, 2.956775750013733e+07, 1.126543858960853e+06, 3.776234066594024e+02, 2.001142935743313e-01, -3.987278132544031e+16
38, -2.793962962350218e+00, 1.739320040989639e+00, 6.086069213643851e+01, 1.388057196327672e+03, -7.113080705003625e+02, 2.956705880410599e+07, 1.126520264863671e+06, 3.776225463191631e+02, 2.002495800270048e-01, -3.991945505508417e+16
39, -2.734242285450271e+00, 1.706485065219077e+00, 6.077881097923110e+01, 1.421632781048213e+03, -7.532307447219157e+02, 2.952710045364869e+07, 1.125178988723804e+06, 3.775739245610938e+02, 2.067976748623382e-01, -4.257276106827787e+16
40, -2.781377362301766e+00, 1.687691107439822e+00, 6.079899321413181e+01, 1.428741789408798e+03, -7.136375788820598e+02, 2.953695326793595e+07, 1.125509599471483e+06, 3.775859066222381e+02, 2.052233132452549e-01, -4.191874847626150e+16
41, -2.752066560015509e+00, 1.733249549309244e+00, 6.082193177429997e+01, 1.398277845608199e+03, -7.430514494021320e+02, 2.954815063860082e+07, 1.125885417790298e+06, 3.775995389507472e+02, 2.034092975665977e-01, -4.117530648430929e+16
42, -2.803463052835733e+00, 1.640435533394607e+00, 6.076960601403017e+01, 1.460198031682886e+03, -6.892273997896615e+02, 2.952261900189422e+07, 1.125028124294196e+06, 3.775684463274534e+02, 2.075748412672300e-01, -4.287120035781613e+16
43, -2.729100177967765e+00, 1.673142416408635e+00, 6.074023952983693e+01, 1.448441227540917e+03, -7.518327576451190e+02, 2.950829091551528e+07, 1.124546927391954e+06, 3.775509927052485e+02, 2.098797638554725e-01, -4.382310175701265e+16
44, -2.714572528338747e+00, 1.634668265104574e+00, 6.068627832130974e+01, 1.481043871335889e+03, -7.561667568940901e+02, 2.948195706766522e+07, 1.123662521948778e+06, 3.775188988560151e+02, 2.140253605515850e-01, -4.557262835390862e+16
45, -2.794995342454275e+00, 1.600643881345818e+00, 6.072308890747832e+01, 1.490841697267621e+03, -6.881512191865654e+02, 2.949992500754288e+07, 1.124265862351171e+06, 3.775407953118668e+02, 2.112241597578433e-01, -4.437910326978154e+16
46, -2.678618180260229e+00, 1.564204606126717e+00, 6.057627573957717e+01, 1.543653227884951e+03, -7.689634200982808e+02, 2.942828924211524e+07, 1.121858974361229e+06, 3.774534140554204e+02, 2.223065141988182e-01, -4.914039752305273e+16
47, -2.781065611062745e+00, 1.549071671152467e+00, 6.065944244558901e+01, 1.531043920385392e+03, -6.876005374443971e+02, 2.946886921652580e+07, 1.123222651448916e+06, 3.775029379163336e+02, 2.160950748365942e-01, -4.644277806254787e+16
48, -2.697298499989948e+00, 1.597767782122564e+00, 6.063128111057816e+01, 1.513305403504279e+03, -7.620335829361536e+02, 2.945513276310639e+07, 1.122760932886534e+06, 3.774861708137879e+02, 2.182392752564254e-01, -4.735614750345518e+16
49, -2.788827384577708e+00, 1.492600962181184e+00, 6.061043888813104e+01, 1.569212089674947e+03, -6.687753625881583e+02, 2.944495960751691e+07, 1.122419267580164e+06, 3.774737750019752e+02, 2.197774261592240e-01, -4.803202817034042e+16
50, -2.662777191111148e+00, 1.530833662732666e+00, 6.052366981838852e+01, 1.573429015268708e+03, -7.729450202942601e+02, 2.940261960854350e+07, 1.120996138305424e+06, 3.774220634192735e+02, 2.261423321924969e-01, -5.084725566152182e+16
51, -2.646571607407848e+00, 1.496199799187767e+00, 6.046839878099485e+01, 1.604580571408122e+03, -7.760157228636421e+02, 2.937565011149049e+07, 1.120089351548107e+06, 3.773890998779730e+02, 2.301079204894882e-01, -5.264105686647915e+16
52, -2.791602836622006e+00, 1.443105384809530e+00, 6.056452751062603e+01, 1.602689696597283e+03, -6.541622957020536e+02, 2.942255962280988e+07, 1.121666394599844e+06, 3.774464325045693e+02, 2.231780676204289e-01, -4.952135788140994e+16
53, -2.627207084348298e+00, 1.462264058405830e+00, 6.040973894816695e+01, 1.636462844053891e+03, -7.809067685921697e+02, 2.934703665935198e+07, 1.119126712317651e+06, 3.773540897700182e+02, 2.342858949348847e-01, -5.454534516535070e+16
54, -2.790688918011032e+00, 1.393924120779873e+00, 6.051583127419033e+01, 1.636062663879197e+03, -6.411824674972702e+02, 2.939879538159042e+07, 1.120867639980517e+06, 3.774174066621700e+02, 2.267073952467399e-01, -5.110145043023965e+16
55, -2.607532499260178e+00, 1.429017956697133e+00, 6.034957061220231e+01, 1.668308132188872e+03, -7.853472048839579e+02, 2.931767686241706e+07, 1.118139026427368e+06, 3.773181485581911e+02, 2.384530172221210e-01, -5.649918064630809e+16
56, -2.586855394923028e+00, 1.396341322276085e+00, 6.028809040547977e+01, 1.700413313892067e+03, -7.898862015413033e+02, 2.928768549249841e+07, 1.117129521071715e+06, 3.772813952976078e+02, 2.426741148758592e-01, -5.849617928878885e+16
57, -2.790655514061251e+00, 1.342868271508700e+00, 6.046741728568053e+01, 1.669466225547902e+03, -6.260591763357883e+02, 2.937517463176951e+07, 1.120073300218344e+06, 3.773885244472705e+02, 2.301903485666790e-01, -5.267280952986678e+16
58, -2.565124815521501e+00, 1.364500553658895e+00, 6.022414791911861e+01, 1.732697545484283e+03, -7.946377244991969e+02, 2.925648316329636e+07, 1.116079259742843e+06, 3.772431357217535e+02, 2.469499747457228e-01, -6.057380120160191e+16
59, -2.653571326673211e+00, 1.205053326851915e+00, 6.018060527467292e+01, 1.807890078876893e+03, -6.668833406807796e+02, 2.923522707190051e+07, 1.115363771687843e+06, 3.772170418931525e+02, 2.497917516896217e-01, -6.198917623309156e+16
60, -2.701103706846501e+00, 1.205729029200611e+00, 6.024056912446056e+01, 1.788126951913895e+03, -6.363409840878954e+02, 2.926448696407149e+07, 1.116348913070839e+06, 3.772529458524106e+02, 2.458246157612405e-01, -6.004037428421846e+16
61, -2.793273366628009e+00, 1.291526631008301e+00, 6.042144993368021e+01, 1.701285899178794e+03, -6.080804840807884e+02, 2.935273610689865e+07, 1.119318913872403e+06, 3.773610808012341e+02, 2.334015943699981e-01, -5.416513297353622e+16
62, -2.542386748039816e+00, 1.333356233786201e+00, 6.015874682037245e+01, 1.765283510888775e+03, -7.995448181899236e+02, 2.922457866507745e+07, 1.115004711170530e+06, 3.772039697343599e+02, 2.512885483827068e-01, -6.269946802265650e+16
63, -2.604662499595962e+00, 1.207428530451911e+00, 6.011767224200368e+01, 1.827356822803842e+03, -7.005414472192592e+02, 2.920452490602675e+07, 1.114329535958075e+06, 3.771793268597968e+02, 2.539170084224510e-01, -6.403509638278161e+16
64, -2.518991472649503e+00, 1.302941180702134e+00, 6.009115184059259e+01, 1.798118426109931e+03, -8.043242587140220e+02, 2.919159712063869e+07, 1.113893740238010e+06, 3.771634490153098e+02, 2.556714036370403e-01, -6.489718538161210e+16
65, -2.753316751278253e+00, 1.212076922549898e+00, 6.030659704496720e+01, 1.764238577388621e+03, -6.057333661726733e+02, 2.929670235753161e+07, 1.117433328150347e+06, 3.772924422038890e+02, 2.413692766960385e-01, -5.789518958605401e+16
66, -2.796019445732620e+00, 1.241631321763391e+00, 6.037844501231068e+01, 1.731090972306025e+03, -5.896132701911782e+02, 2.933174997550144e+07, 1.118612979134206e+06, 3.773353874152373e+02, 2.363949202655125e-01, -5.556160967964135e+16
67, -2.800512219478298e+00, 1.198922482177013e+00, 6.034497773014019e+01, 1.754952535607941e+03, -5.719151040000858e+02, 2.931542085254988e+07, 1.118063488730978e+06, 3.773153786597712e+02, 2.387112207429141e-01, -5.664860895424518e+16
68, -2.495424714491611e+00, 1.274109901479087e+00, 6.002398043499004e+01, 1.830326968206514e+03, -8.090945748047267e+02, 2.915883157000201e+07, 1.112789381108424e+06, 3.771231465610434e+02, 2.599917099339673e-01, -6.708182330378214e+16
69, -2.473785147857952e+00, 1.244430464471210e+00, 5.995673596486302e+01, 1.862709473384632e+03, -8.111259251266320e+02, 2.912601847807287e+07, 1.111683427859625e+06, 3.770827562723899e+02, 2.642038717542376e-01, -6.926961470491841e+16
70, -2.498825161926420e+00, 1.207166373218714e+00, 5.995925296687425e+01, 1.877102650405838e+03, -7.742745579500904e+02, 2.912724591783042e+07, 1.111724760539557e+06, 3.770842552879761e+02, 2.640472425636216e-01, -6.918785059613728e+16
71, -2.549546807696435e+00, 1.214273761710566e+00, 6.004517856366680e+01, 1.847752093945463e+03, -7.416502132660123e+02, 2.916916041373720e+07, 1.113137829957274e+06, 3.771358489639281e+02, 2.585955973213629e-01, -6.639252346576758e+16
72, -2.450997119114537e+00, 1.210979686665909e+00, 5.988282382637319e+01, 1.898724205871963e+03, -8.111747401548272e+02, 2.908995978128663e+07, 1.110467383258995e+06, 3.770383147137250e+02, 2.687907793956943e-01, -7.167518828910310e+16
73, -2.838587341594651e+00, 2.003158586287695e+00, 6.114396099616109e+01, 1.185632863926033e+03, -6.926201358335259e+02, 2.970527065491351e+07, 1.131156717309396e+06, 3.777904088138574e+02, 1.755964983717803e-01, -3.074764711153201e+16
74, -2.848032653397441e+00, 1.962782658394907e+00, 6.111207440679619e+01, 1.215852971507760e+03, -6.853535448924804e+02, 2.968971682177332e+07, 1.130635075398025e+06, 3.777715360568813e+02, 1.785654114542660e-01, -3.177955663339434e+16
75, -2.823899192709906e+00, 1.869925234517754e+00, 6.101039204651914e+01, 1.286562602587394e+03, -7.004335087495092e+02, 2.964011085799915e+07, 1.128971223877011e+06, 3.777113242266797e+02, 1.876805166956136e-01, -3.507097971515065e+16
76, -2.777049133657731e+00, 1.871246822017445e+00, 6.098015397727439e+01, 1.288326037618349e+03, -7.369652356505204e+02, 2.962534721414363e+07, 1.128476379158745e+06, 3.776934223486375e+02, 1.902395732576342e-01, -3.604987915840875e+16
77, -2.835333481287463e+00, 1.923648442565479e+00, 6.106825678394053e+01, 1.245500471381029e+03, -6.941506139493986e+02, 2.966833799190562e+07, 1.129918168453078e+06, 3.777455975929362e+02, 1.825362217375434e-01, -3.319773850615557e+16
78, -2.826700156511138e+00, 1.812631535827043e+00, 6.095629963954629e+01, 1.329412804781102e+03, -6.941085682689089e+02, 2.961370910204912e+07, 1.128085782031266e+06, 3.776792624967331e+02, 1.922893585660775e-01, -3.682255651862664e+16
79, -2.754350673105957e+00, 1.798099233366926e+00, 6.088975721636005e+01, 1.347389096286321e+03, -7.490527496601214e+02, 2.958123791051806e+07, 1.126996330455929e+06, 3.776398083903845e+02, 1.978453786035714e-01, -3.897770438863360e+16
80, -2.835053484097261e+00, 1.760379686286861e+00, 6.091129795707974e+01, 1.367436368460552e+03, -6.826425667908530e+02, 2.959175305741997e+07, 1.127348971645288e+06, 3.776525712896245e+02, 1.960866136835973e-01, -3.828011128277314e+16
81, -2.715805386659144e+00, 1.733285651978573e+00, 6.079141527622172e+01, 1.403327652836677e+03, -7.720053660107449e+02, 2.953325875007429e+07, 1.125385520993995e+06, 3.775814182374994e+02, 2.058373350998881e-01, -4.216419992405852e+16
82, -2.835261975437398e+00, 1.711261403311417e+00, 6.086340297804911e+01, 1.403508353931156e+03, -6.764425231608179e+02, 2.956838068744968e+07, 1.126564630695503e+06, 3.776241493147612e+02, 2.000257010459787e-01, -3.983169077979356e+16
83, -2.837454998816997e+00, 1.662378927982510e+00, 6.081788143280501e+01, 1.438653358001149e+03, -6.677027872882816e+02, 2.954617785305007e+07, 1.125819008375852e+06, 3.775971221714485e+02, 2.037550314885962e-01, -4.130667726877841e+16
84, -2.689406329282240e+00, 1.667174791589322e+00, 6.069698167867799e+01, 1.460270908947852e+03, -7.824739193941530e+02, 2.948717737840633e+07, 1.123837988002160e+06, 3.775252710704672e+02, 2.131936611762636e-01, -4.522552225046546e+16
85, -2.839466163660664e+00, 1.615468224468503e+00, 6.077341086692318e+01, 1.471863293943880e+03, -6.583984870689349e+02, 2.952447485441905e+07, 1.125090473355140e+06, 3.775707087033307e+02, 2.072712533989509e-01, -4.274786174512982e+16
86, -2.656665548866576e+00, 1.597438486474239e+00, 6.058893673574541e+01, 1.522766429595934e+03, -7.944143174582589e+02, 2.943446388754065e+07, 1.122066596334959e+06, 3.774609542516040e+02, 2.213585023156326e-01, -4.872968073253114e+16
87, -2.835540651254667e+00, 1.567530049659038e+00, 6.072355743591973e+01, 1.506418342213907e+03, -6.521058948581837e+02, 2.950014785529150e+07, 1.124273566022648e+06, 3.775410786662242e+02, 2.111591895792695e-01, -4.436386390389250e+16
88, -2.833945168746548e+00, 1.516388019577571e+00, 6.067313047062602e+01, 1.542200270927038e+03, -6.423798766262198e+02, 2.947554921210872e+07, 1.123447074399432e+06, 3.775110898862176e+02, 2.150595300142750e-01, -4.599882566050007e+16
89, -2.622580010961669e+00, 1.530786999851068e+00, 6.047825362724398e+01, 1.584423001638455e+03, -8.049597618563341e+02, 2.938045820832840e+07, 1.120251029848123e+06, 3.773949753470160e+02, 2.294041486777669e-01, -5.232122563047568e+16
90, -2.835622634845003e+00, 1.465203866743907e+00, 6.062533454737375e+01, 1.576533053035790e+03, -6.292769996236755e+02, 2.945222738259260e+07, 1.122663533689300e+06, 3.774826494387260e+02, 2.186623180228122e-01, -4.754882212728499e+16
91, -2.836367316722104e+00, 1.415321982075434e+00, 6.057860854389504e+01, 1.609394741603734e+03, -6.161178680903232e+02, 2.942942849256008e+07, 1.121897339191249e+06, 3.774548241621225e+02, 2.221340353355792e-01, -4.906450440070221e+16
92, -2.585642216041396e+00, 1.464731493355226e+00, 6.036062295243677e+01, 1.647912993944613e+03, -8.145661748006765e+02, 2.932306723579561e+07, 1.118320455014223e+06, 3.773247487872903e+02, 2.376822228303669e-01, -5.614027948780727e+16
93, -2.836552853956483e+00, 1.365413950692383e+00, 6.053202763786890e+01, 1.641532286694991e+03, -6.023712144782027e+02, 2.940669926574530e+07, 1.121133320334679e+06, 3.774270616228239e+02, 2.255393737208792e-01, -5.057588283059947e+16
94, -2.545454209620147e+00, 1.400634320496934e+00, 6.023605718683564e+01, 1.712502344178609e+03, -8.239340498853207e+02, 2.926229316308299e+07, 1.116274872142258e+06, 3.772502597116313e+02, 2.461542167506445e-01, -6.018684169326861e+16
95, -2.837313660090515e+00, 1.315186146953592e+00, 6.048643023736395e+01, 1.672780926598803e+03, -5.872696400994515e+02, 2.938444907676058e+07, 1.120385239667126e+06, 3.773998630310899e+02, 2.288222772431204e-01, -5.205573241158724e+16
96, -2.630105775816013e+00, 1.163958080219367e+00, 6.011075983264239e+01, 1.844114632404543e+03, -6.644686145749359e+02, 2.920114763962943e+07, 1.114215852019511e+06, 3.771751695411673e+02, 2.543489939717374e-01, -6.425998540363914e+16
97, -2.679549106981418e+00, 1.163355633955774e+00, 6.017459570203522e+01, 1.823115699953774e+03, -6.327365379393241e+02, 2.923229234178166e+07, 1.115264952669047e+06, 3.772134281110770e+02, 2.501797232806015e-01, -6.218465954111114e+16
98, -2.502274034020802e+00, 1.338671203598973e+00, 6.010424610264010e+01, 1.778243935073815e+03, -8.328984735281982e+02, 2.919798458905720e+07, 1.114108971721691e+06, 3.771712995392716e+02, 2.548221541572078e-01, -6.447141549507929e+16
99, -2.729301012769357e+00, 1.164109844823060e+00, 6.023556582260787e+01, 1.802299843733849e+03, -6.021939619571884e+02, 2.926203910861411e+07, 1.116266639957402e+06, 3.772499349494420e+02, 2.461351934304169e-01, -6.020312656178362e+16
100, -2.838478802359131e+00, 1.265181919790908e+00, 6.044207605707458e+01, 1.702853081951148e+03, -5.710721633537968e+02, 2.936280265851736e+07, 1.119657380455549e+06, 3.773733864707569e+02, 2.319603867563120e-01, -5.349558000555654e+16
101, -2.779501880266634e+00, 1.162842528933329e+00, 6.029130101778715e+01, 1.783636746057055e+03, -5.713725675820632e+02, 2.928923736319795e+07, 1.117182054961763e+06, 3.772832788163344e+02, 2.424041189494466e-01, -5.839225699999445e+16
102, -2.457694091479131e+00, 1.278816572693976e+00, 5.996668676172754e+01, 1.844758882951969e+03, -8.402671552508370e+02, 2.913087206352197e+07, 1.111847126221337e+06, 3.770887389133479e+02, 2.635759765325893e-01, -6.894578739257582e+16
103, -2.579179939250707e+00, 1.165881930188644e+00, 6.004147142109464e+01, 1.866157636932324e+03, -6.987364810383276e+02, 2.916734839829927e+07, 1.113076781622073e+06, 3.771336059904868e+02, 2.588226519101743e-01, -6.651328898904006e+16
104, -2.838846591555058e+00, 1.215837066432481e+00, 6.039866799938949e+01, 1.731850982865072e+03, -5.547137752792646e+02, 2.934162098034169e+07, 1.118944882519352e+06, 3.773474564609955e+02, 2.350054538913281e-01, -5.490503999840223e+16
105, -2.833321013439550e+00, 1.162577504520721e+00, 6.034678665025508e+01, 1.764209821397681e+03, -5.396488238366583e+02, 2.931630355337578e+07, 1.118093126737094e+06, 3.773164481014944e+02, 2.385898893289176e-01, -5.658997919299630e+16
106, -2.527485064259551e+00, 1.166539565924628e+00, 5.996363949483865e+01, 1.890692852796867e+03, -7.339525365246805e+02, 2.912937207272888e+07, 1.111796825324380e+06, 3.770868739386913e+02, 2.637228400898153e-01, -6.904529238517118e+16
107, -2.475765427312147e+00, 1.167591932179282e+00, 5.988012708980003e+01, 1.916413451211640e+03, -7.704546758283938e+02, 2.908862765184280e+07, 1.110422908243655e+06, 3.770366734229731e+02, 2.688983385603532e-01, -7.176316855068578e+16
108, -2.410033700198448e+00, 1.217985496203752e+00, 5.981661691245515e+01, 1.915394416708461e+03, -8.456971527951947e+02, 2.905765917616779e+07, 1.109377800750287e+06, 3.769984789929287e+02, 2.728302549267517e-01, -7.383059517087461e+16
109, -2.419661764558878e+00, 1.173796529688560e+00, 5.978762594058951e+01, 1.942534210634332e+03, -8.141471885676322e+02, 2.904351074699474e+07, 1.108900486674713e+06, 3.769810060782091e+02, 2.745679901811741e-01, -7.477481558101934e+16
110, -2.373800410747634e+00, 1.165130402001726e+00, 5.969144417962405e+01, 1.975138272234947e+03, -8.429992912775023e+02, 2.899659512359077e+07, 1.107316738777756e+06, 3.769230425314285e+02, 2.803341923420637e-01, -7.790777805867731e+16
111, -2.938162335764658e+00, 2.485399019730303e+00, 6.156261049407881e+01, 8.609283952617014e+02, -5.709665115454869e+02, 2.990957571981513e+07, 1.137997491965943e+06, 3.780373329774262e+02, 1.313419555311059e-01, -1.721525956535532e+16
112, -2.888976879457176e+00, 2.179727293466629e+00, 6.132172007192673e+01, 1.058814289045800e+03, -6.468079842527275e+02, 2.979201377877115e+07, 1.134063018823187e+06, 3.778954254887275e+02, 1.582760516340443e-01, -2.499841542575916e+16
