"Mach","Pressure","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1,6.3203e+05,1,0.43133,0.43133,0,0
1.102,6.3056e+05,1,0.43749,0.43749,0,0
1.104,6.2909e+05,1,0.44365,0.44365,0,0
1.106,6.2762e+05,1,0.44981,0.44981,0,0
1.1081,6.2615e+05,1,0.45597,0.45597,0,0
1.1101,6.2468e+05,1,0.46213,0.46213,0,0
1.1121,6.2321e+05,1,0.4683,0.4683,0,0
1.1141,6.2174e+05,1,0.47446,0.47446,0,0
1.1161,6.2027e+05,1,0.48062,0.48062,0,0
1.1181,6.1879e+05,1,0.48678,0.48678,0,0
1.1201,6.1731e+05,1,0.49294,0.49294,0,0
1.1222,6.1583e+05,1,0.49911,0.49911,0,0
1.1242,6.1434e+05,1,0.50527,0.50527,0,0
1.1262,6.1286e+05,1,0.51143,0.51143,0,0
1.1282,6.1138e+05,1,0.51759,0.51759,0,0
1.1303,6.099e+05,1,0.52375,0.52375,0,0
1.1323,6.0842e+05,1,0.52991,0.52991,0,0
1.1343,6.0693e+05,1,0.53608,0.53608,0,0
1.1364,6.0544e+05,1,0.54224,0.54224,0,0
1.1384,6.0394e+05,1,0.5484,0.5484,0,0
1.1405,6.0245e+05,1,0.55456,0.55456,0,0
1.1425,6.0096e+05,1,0.56072,0.56072,0,0
1.1446,5.9947e+05,1,0.56689,0.56689,0,0
1.1466,5.9797e+05,1,0.57305,0.57305,0,0
1.1487,5.9648e+05,1,0.57921,0.57921,0,0
1.1508,5.9497e+05,1,0.58537,0.58537,0,0
1.1529,5.9344e+05,1,0.59153,0.59153,0,0
1.155,5.9191e+05,1,0.59769,0.59769,0,0
1.1571,5.9038e+05,1,0.60386,0.60386,0,0
1.1592,5.8884e+05,1,0.61002,0.61002,0,0
1.1613,5.8731e+05,1,0.61618,0.61618,0,0
1.1634,5.8578e+05,1,0.62234,0.62234,0,0
1.1655,5.8425e+05,1,0.6285,0.6285,0,0
1.1676,5.8271e+05,1,0.63467,0.63467,0,0
1.1698,5.8116e+05,1,0.64083,0.64083,0,0
1.1719,5.7961e+05,1,0.64699,0.64699,0,0
1.1741,5.7805e+05,1,0.65315,0.65315,0,0
1.1762,5.765e+05,1,0.65931,0.65931,0,0
1.1784,5.7495e+05,1,0.66547,0.66547,0,0
1.1805,5.734e+05,1,0.67164,0.67164,0,0
1.1827,5.7185e+05,1,0.6778,0.6778,0,0
1.1849,5.7028e+05,1,0.68396,0.68396,0,0
1.1871,5.6869e+05,1,0.69012,0.69012,0,0
1.1893,5.6709e+05,1,0.69628,0.69628,0,0
1.1915,5.6549e+05,1,0.70245,0.70245,0,0
1.1937,5.639e+05,1,0.70861,0.70861,0,0
1.1959,5.623e+05,1,0.71477,0.71477,0,0
1.1981,5.6071e+05,1,0.72093,0.72093,0,0
1.2003,5.5911e+05,1,0.72709,0.72709,0,0
1.2026,5.5751e+05,1,0.73325,0.73325,0,0
1.2048,5.5591e+05,1,0.73942,0.73942,0,0
1.2071,5.5431e+05,1,0.74558,0.74558,0,0
1.2093,5.5271e+05,1,0.75174,0.75174,0,0
1.2116,5.5112e+05,1,0.7579,0.7579,0,0
1.2139,5.4952e+05,1,0.76406,0.76406,0,0
1.2161,5.4792e+05,1,0.77022,0.77022,0,0
1.2184,5.4632e+05,1,0.77639,0.77639,0,0
1.2206,5.4472e+05,1,0.78255,0.78255,0,0
1.2229,5.4309e+05,1,0.78871,0.78871,0,0
1.2252,5.4146e+05,1,0.79487,0.79487,0,0
1.2275,5.3984e+05,1,0.80103,0.80103,0,0
1.2298,5.3821e+05,1,0.8072,0.8072,0,0
1.2321,5.3659e+05,1,0.81336,0.81336,0,0
1.2344,5.3496e+05,1,0.81952,0.81952,0,0
1.2366,5.3333e+05,1,0.82568,0.82568,0,0
1.2389,5.3171e+05,1,0.83184,0.83184,0,0
1.2412,5.301e+05,1,0.838,0.838,0,0
1.2435,5.2849e+05,1,0.84417,0.84417,0,0
1.2458,5.2687e+05,1,0.85033,0.85033,0,0
1.2481,5.2526e+05,1,0.85649,0.85649,0,0
1.2504,5.2365e+05,1,0.86265,0.86265,0,0
1.2527,5.2204e+05,1,0.86881,0.86881,0,0
1.2549,5.2043e+05,1,0.87498,0.87498,0,0
1.2572,5.1882e+05,1,0.88114,0.88114,0,0
1.2595,5.1725e+05,1,0.8873,0.8873,0,0
1.2618,5.157e+05,1,0.89346,0.89346,0,0
1.264,5.1414e+05,1,0.89962,0.89962,0,0
1.2663,5.1258e+05,1,0.90578,0.90578,0,0
1.2686,5.1102e+05,1,0.91195,0.91195,0,0
1.2708,5.0947e+05,1,0.91811,0.91811,0,0
1.2731,5.0791e+05,1,0.92427,0.92427,0,0
1.2753,5.0635e+05,1,0.93043,0.93043,0,0
1.2776,5.0481e+05,1,0.93659,0.93659,0,0
1.2798,5.0327e+05,1,0.94276,0.94276,0,0
1.282,5.0173e+05,1,0.94892,0.94892,0,0
1.2842,5.0019e+05,1,0.95508,0.95508,0,0
1.2865,4.9865e+05,1,0.96124,0.96124,0,0
1.2887,4.9711e+05,1,0.9674,0.9674,0,0
1.2909,4.9558e+05,1,0.97356,0.97356,0,0
1.2931,4.9404e+05,1,0.97973,0.97973,0,0
1.2953,4.9255e+05,1,0.98589,0.98589,0,0
1.2975,4.9108e+05,1,0.99205,0.99205,0,0
1.2997,4.8962e+05,1,0.99821,0.99821,0,0
1.3018,4.8815e+05,1,1.0044,1.0044,0,0
1.304,4.8668e+05,1,1.0105,1.0105,0,0
1.3062,4.8522e+05,1,1.0167,1.0167,0,0
1.3084,4.8375e+05,1,1.0229,1.0229,0,0
1.3105,4.8228e+05,1,1.029,1.029,0,0
1.3127,4.8083e+05,1,1.0352,1.0352,0,0
1.3148,4.7939e+05,1,1.0413,1.0413,0,0
1.3169,4.7795e+05,1,1.0475,1.0475,0,0
1.3191,4.765e+05,1,1.0537,1.0537,0,0
1.3212,4.7506e+05,1,1.0598,1.0598,0,0
1.3233,4.7362e+05,1,1.066,1.066,0,0
1.3254,4.7217e+05,1,1.0722,1.0722,0,0
1.3275,4.7073e+05,1,1.0783,1.0783,0,0
1.3296,4.6933e+05,1,1.0845,1.0845,0,0
1.3317,4.6796e+05,1,1.0906,1.0906,0,0
1.3338,4.6659e+05,1,1.0968,1.0968,0,0
1.3359,4.6523e+05,1,1.103,1.103,0,0
1.3379,4.6386e+05,1,1.1091,1.1091,0,0
1.34,4.6249e+05,1,1.1153,1.1153,0,0
1.3421,4.6112e+05,1,1.1214,1.1214,0,0
1.3442,4.5975e+05,1,1.1276,1.1276,0,0
1.3462,4.5839e+05,1,1.1338,1.1338,0,0
1.3483,4.5705e+05,1,1.1399,1.1399,0,0
1.3503,4.557e+05,1,1.1461,1.1461,0,0
1.3523,4.5435e+05,1,1.1523,1.1523,0,0
1.3543,4.53e+05,1,1.1584,1.1584,0,0
1.3564,4.5165e+05,1,1.1646,1.1646,0,0
1.3584,4.5031e+05,1,1.1707,1.1707,0,0
1.3604,4.4896e+05,1,1.1769,1.1769,0,0
1.3624,4.4764e+05,1,1.1831,1.1831,0,0
1.3644,4.4636e+05,1,1.1892,1.1892,0,0
1.3664,4.4507e+05,1,1.1954,1.1954,0,0
1.3684,4.4379e+05,1,1.2016,1.2016,0,0
1.3704,4.4251e+05,1,1.2077,1.2077,0,0
1.3724,4.4123e+05,1,1.2139,1.2139,0,0
1.3744,4.3994e+05,1,1.22,1.22,0,0
1.3764,4.3866e+05,1,1.2262,1.2262,0,0
1.3783,4.3738e+05,1,1.2324,1.2324,0,0
1.3803,4.3611e+05,1,1.2385,1.2385,0,0
1.3822,4.3484e+05,1,1.2447,1.2447,0,0
1.3842,4.3357e+05,1,1.2508,1.2508,0,0
1.3861,4.323e+05,1,1.257,1.257,0,0
1.3881,4.3103e+05,1,1.2632,1.2632,0,0
1.39,4.2976e+05,1,1.2693,1.2693,0,0
1.392,4.2849e+05,1,1.2755,1.2755,0,0
1.3939,4.2723e+05,1,1.2817,1.2817,0,0
1.3958,4.2602e+05,1,1.2878,1.2878,0,0
1.3978,4.2481e+05,1,1.294,1.294,0,0
1.3997,4.236e+05,1,1.3001,1.3001,0,0
1.4016,4.2238e+05,1,1.3063,1.3063,0,0
1.4035,4.2117e+05,1,1.3125,1.3125,0,0
1.4055,4.1996e+05,1,1.3186,1.3186,0,0
1.4074,4.1874e+05,1,1.3248,1.3248,0,0
1.4093,4.1753e+05,1,1.3309,1.3309,0,0
1.4112,4.1632e+05,1,1.3371,1.3371,0,0
1.4131,4.1512e+05,1,1.3433,1.3433,0,0
1.415,4.1391e+05,1,1.3494,1.3494,0,0
1.4169,4.127e+05,1,1.3556,1.3556,0,0
1.4188,4.1149e+05,1,1.3618,1.3618,0,0
1.4207,4.1028e+05,1,1.3679,1.3679,0,0
1.4226,4.0907e+05,1,1.3741,1.3741,0,0
1.4245,4.0787e+05,1,1.3802,1.3802,0,0
1.4264,4.0671e+05,1,1.3864,1.3864,0,0
1.4283,4.0555e+05,1,1.3926,1.3926,0,0
1.4301,4.044e+05,1,1.3987,1.3987,0,0
1.432,4.0324e+05,1,1.4049,1.4049,0,0
1.4339,4.0208e+05,1,1.4111,1.4111,0,0
1.4358,4.0092e+05,1,1.4172,1.4172,0,0
1.4377,3.9977e+05,1,1.4234,1.4234,0,0
1.4396,3.9861e+05,1,1.4295,1.4295,0,0
1.4414,3.9745e+05,1,1.4357,1.4357,0,0
1.4433,3.9629e+05,1,1.4419,1.4419,0,0
1.4452,3.9513e+05,1,1.448,1.448,0,0
1.447,3.9397e+05,1,1.4542,1.4542,0,0
1.4489,3.9281e+05,1,1.4603,1.4603,0,0
1.4508,3.9165e+05,1,1.4665,1.4665,0,0
1.4526,3.9049e+05,1,1.4727,1.4727,0,0
1.4545,3.8933e+05,1,1.4788,1.4788,0,0
1.4564,3.8821e+05,1,1.485,1.485,0,0
1.4582,3.871e+05,1,1.4912,1.4912,0,0
1.4601,3.8598e+05,1,1.4973,1.4973,0,0
1.462,3.8487e+05,1,1.5035,1.5035,0,0
1.4638,3.8376e+05,1,1.5096,1.5096,0,0
1.4657,3.8264e+05,1,1.5158,1.5158,0,0
1.4675,3.8153e+05,1,1.522,1.522,0,0
1.4694,3.8041e+05,1,1.5281,1.5281,0,0
1.4713,3.7929e+05,1,1.5343,1.5343,0,0
1.4731,3.7817e+05,1,1.5404,1.5404,0,0
1.475,3.7705e+05,1,1.5466,1.5466,0,0
1.4768,3.7593e+05,1,1.5528,1.5528,0,0
1.4787,3.7481e+05,1,1.5589,1.5589,0,0
1.4805,3.7369e+05,1,1.5651,1.5651,0,0
1.4824,3.7257e+05,1,1.5713,1.5713,0,0
1.4842,3.7145e+05,1,1.5774,1.5774,0,0
1.4861,3.7036e+05,1,1.5836,1.5836,0,0
1.4879,3.6928e+05,1,1.5897,1.5897,0,0
1.4898,3.682e+05,1,1.5959,1.5959,0,0
1.4916,3.6713e+05,1,1.6021,1.6021,0,0
1.4935,3.6605e+05,1,1.6082,1.6082,0,0
1.4954,3.6497e+05,1,1.6144,1.6144,0,0
1.4972,3.6389e+05,1,1.6206,1.6206,0,0
1.4991,3.6282e+05,1,1.6267,1.6267,0,0
1.5009,3.6173e+05,1,1.6329,1.6329,0,0
1.5028,3.6065e+05,1,1.639,1.639,0,0
1.5046,3.5956e+05,1,1.6452,1.6452,0,0
1.5065,3.5847e+05,1,1.6514,1.6514,0,0
1.5083,3.5738e+05,1,1.6575,1.6575,0,0
1.5102,3.563e+05,1,1.6637,1.6637,0,0
1.512,3.5521e+05,1,1.6698,1.6698,0,0
1.5139,3.5412e+05,1,1.676,1.676,0,0
1.5157,3.5305e+05,1,1.6822,1.6822,0,0
1.5176,3.5198e+05,1,1.6883,1.6883,0,0
1.5194,3.5091e+05,1,1.6945,1.6945,0,0
1.5213,3.4984e+05,1,1.7007,1.7007,0,0
1.5231,3.4878e+05,1,1.7068,1.7068,0,0
1.525,3.4771e+05,1,1.713,1.713,0,0
1.5268,3.4664e+05,1,1.7191,1.7191,0,0
1.5287,3.4557e+05,1,1.7253,1.7253,0,0
1.5305,3.4451e+05,1,1.7315,1.7315,0,0
1.5324,3.4346e+05,1,1.7376,1.7376,0,0
1.5342,3.4241e+05,1,1.7438,1.7438,0,0
1.5361,3.4136e+05,1,1.75,1.75,0,0
1.5379,3.4031e+05,1,1.7561,1.7561,0,0
1.5398,3.3926e+05,1,1.7623,1.7623,0,0
1.5416,3.3821e+05,1,1.7684,1.7684,0,0
1.5434,3.3716e+05,1,1.7746,1.7746,0,0
1.5453,3.3613e+05,1,1.7808,1.7808,0,0
1.5471,3.3513e+05,1,1.7869,1.7869,0,0
1.549,3.3412e+05,1,1.7931,1.7931,0,0
1.5508,3.3312e+05,1,1.7992,1.7992,0,0
1.5527,3.3211e+05,1,1.8054,1.8054,0,0
1.5545,3.3111e+05,1,1.8116,1.8116,0,0
1.5564,3.301e+05,1,1.8177,1.8177,0,0
1.5582,3.291e+05,1,1.8239,1.8239,0,0
1.5601,3.2809e+05,1,1.8301,1.8301,0,0
1.5619,3.2708e+05,1,1.8362,1.8362,0,0
1.5638,3.2606e+05,1,1.8424,1.8424,0,0
1.5656,3.2505e+05,1,1.8485,1.8485,0,0
1.5674,3.2404e+05,1,1.8547,1.8547,0,0
1.5693,3.2303e+05,1,1.8609,1.8609,0,0
1.5711,3.2201e+05,1,1.867,1.867,0,0
1.573,3.21e+05,1,1.8732,1.8732,0,0
1.5748,3.2e+05,1,1.8793,1.8793,0,0
1.5767,3.1903e+05,1,1.8855,1.8855,0,0
1.5785,3.1807e+05,1,1.8917,1.8917,0,0
1.5803,3.1711e+05,1,1.8978,1.8978,0,0
1.5822,3.1614e+05,1,1.904,1.904,0,0
1.584,3.1518e+05,1,1.9102,1.9102,0,0
1.5858,3.1421e+05,1,1.9163,1.9163,0,0
1.5877,3.1325e+05,1,1.9225,1.9225,0,0
1.5895,3.1228e+05,1,1.9286,1.9286,0,0
1.5913,3.1132e+05,1,1.9348,1.9348,0,0
1.5931,3.1035e+05,1,1.941,1.941,0,0
1.595,3.0939e+05,1,1.9471,1.9471,0,0
1.5968,3.0842e+05,1,1.9533,1.9533,0,0
1.5986,3.0745e+05,1,1.9595,1.9595,0,0
1.6004,3.0649e+05,1,1.9656,1.9656,0,0
1.6023,3.0552e+05,1,1.9718,1.9718,0,0
1.6041,3.0456e+05,1,1.9779,1.9779,0,0
1.6059,3.0365e+05,1,1.9841,1.9841,0,0
1.6077,3.0274e+05,1,1.9903,1.9903,0,0
1.6095,3.0183e+05,1,1.9964,1.9964,0,0
1.6113,3.0092e+05,1,2.0026,2.0026,0,0
1.6131,3e+05,1,2.0087,2.0087,0,0
1.6149,2.9909e+05,1,2.0149,2.0149,0,0
1.6167,2.9818e+05,1,2.0211,2.0211,0,0
1.6185,2.9727e+05,1,2.0272,2.0272,0,0
1.6202,2.9637e+05,1,2.0334,2.0334,0,0
1.622,2.9547e+05,1,2.0396,2.0396,0,0
1.6238,2.9457e+05,1,2.0457,2.0457,0,0
1.6255,2.9366e+05,1,2.0519,2.0519,0,0
1.6273,2.9276e+05,1,2.058,2.058,0,0
1.629,2.9186e+05,1,2.0642,2.0642,0,0
1.6308,2.9096e+05,1,2.0704,2.0704,0,0
1.6326,2.9006e+05,1,2.0765,2.0765,0,0
1.6343,2.8921e+05,1,2.0827,2.0827,0,0
1.636,2.8837e+05,1,2.0889,2.0889,0,0
1.6377,2.8753e+05,1,2.095,2.095,0,0
1.6394,2.867e+05,1,2.1012,2.1012,0,0
1.6412,2.8586e+05,1,2.1073,2.1073,0,0
1.6429,2.8502e+05,1,2.1135,2.1135,0,0
1.6446,2.8418e+05,1,2.1197,2.1197,0,0
1.6463,2.8334e+05,1,2.1258,2.1258,0,0
1.648,2.8252e+05,1,2.132,2.132,0,0
1.6496,2.817e+05,1,2.1381,2.1381,0,0
1.6513,2.8088e+05,1,2.1443,2.1443,0,0
1.6529,2.8006e+05,1,2.1505,2.1505,0,0
1.6546,2.7925e+05,1,2.1566,2.1566,0,0
1.6562,2.7843e+05,1,2.1628,2.1628,0,0
1.6579,2.7761e+05,1,2.169,2.169,0,0
1.6596,2.7679e+05,1,2.1751,2.1751,0,0
1.6612,2.7602e+05,1,2.1813,2.1813,0,0
1.6628,2.7527e+05,1,2.1874,2.1874,0,0
1.6643,2.7452e+05,1,2.1936,2.1936,0,0
1.6659,2.7377e+05,1,2.1998,2.1998,0,0
1.6675,2.7303e+05,1,2.2059,2.2059,0,0
1.6691,2.7228e+05,1,2.2121,2.2121,0,0
1.6707,2.7153e+05,1,2.2182,2.2182,0,0
1.6723,2.7078e+05,1,2.2244,2.2244,0,0
1.6738,2.7005e+05,1,2.2306,2.2306,0,0
1.6753,2.6933e+05,1,2.2367,2.2367,0,0
1.6768,2.6861e+05,1,2.2429,2.2429,0,0
1.6783,2.6789e+05,1,2.2491,2.2491,0,0
1.6798,2.6716e+05,1,2.2552,2.2552,0,0
1.6814,2.6644e+05,1,2.2614,2.2614,0,0
1.6829,2.6572e+05,1,2.2675,2.2675,0,0
1.6844,2.65e+05,1,2.2737,2.2737,0,0
1.6858,2.6432e+05,1,2.2799,2.2799,0,0
1.6873,2.6368e+05,1,2.286,2.286,0,0
1.6887,2.6303e+05,1,2.2922,2.2922,0,0
1.6901,2.6238e+05,1,2.2984,2.2984,0,0
1.6915,2.6173e+05,1,2.3045,2.3045,0,0
1.6929,2.6108e+05,1,2.3107,2.3107,0,0
1.6944,2.6043e+05,1,2.3168,2.3168,0,0
1.6958,2.5978e+05,1,2.323,2.323,0,0
1.6972,2.5915e+05,1,2.3292,2.3292,0,0
1.6985,2.5854e+05,1,2.3353,2.3353,0,0
1.6998,2.5793e+05,1,2.3415,2.3415,0,0
1.7011,2.5731e+05,1,2.3476,2.3476,0,0
1.7025,2.567e+05,1,2.3538,2.3538,0,0
1.7038,2.5609e+05,1,2.36,2.36,0,0
1.7051,2.5547e+05,1,2.3661,2.3661,0,0
1.7064,2.5486e+05,1,2.3723,2.3723,0,0
1.7077,2.5427e+05,1,2.3785,2.3785,0,0
1.709,2.5373e+05,1,2.3846,2.3846,0,0
1.7102,2.5318e+05,1,2.3908,2.3908,0,0
1.7114,2.5263e+05,1,2.3969,2.3969,0,0
1.7126,2.5208e+05,1,2.4031,2.4031,0,0
1.7138,2.5153e+05,1,2.4093,2.4093,0,0
1.7151,2.5098e+05,1,2.4154,2.4154,0,0
1.7163,2.5043e+05,1,2.4216,2.4216,0,0
1.7175,2.499e+05,1,2.4277,2.4277,0,0
1.7186,2.4941e+05,1,2.4339,2.4339,0,0
1.7197,2.4891e+05,1,2.4401,2.4401,0,0
1.7208,2.4842e+05,1,2.4462,2.4462,0,0
1.7219,2.4792e+05,1,2.4524,2.4524,0,0
1.723,2.4743e+05,1,2.4586,2.4586,0,0
1.7241,2.4694e+05,1,2.4647,2.4647,0,0
1.7252,2.4644e+05,1,2.4709,2.4709,0,0
1.7263,2.4596e+05,1,2.477,2.477,0,0
1.7273,2.4554e+05,1,2.4832,2.4832,0,0
1.7282,2.4511e+05,1,2.4894,2.4894,0,0
1.7292,2.4468e+05,1,2.4955,2.4955,0,0
1.7302,2.4426e+05,1,2.5017,2.5017,0,0
1.7312,2.4383e+05,1,2.5079,2.5079,0,0
1.7322,2.4341e+05,1,2.514,2.514,0,0
1.7332,2.4298e+05,1,2.5202,2.5202,0,0
1.7341,2.4256e+05,1,2.5263,2.5263,0,0
1.735,2.4218e+05,1,2.5325,2.5325,0,0
1.7358,2.418e+05,1,2.5387,2.5387,0,0
1.7367,2.4142e+05,1,2.5448,2.5448,0,0
1.7376,2.4104e+05,1,2.551,2.551,0,0
1.7384,2.4066e+05,1,2.5571,2.5571,0,0
1.7393,2.4029e+05,1,2.5633,2.5633,0,0
1.7401,2.3991e+05,1,2.5695,2.5695,0,0
1.741,2.3953e+05,1,2.5756,2.5756,0,0
1.7417,2.3922e+05,1,2.5818,2.5818,0,0
1.7424,2.3891e+05,1,2.588,2.588,0,0
1.7432,2.3859e+05,1,2.5941,2.5941,0,0
1.7439,2.3828e+05,1,2.6003,2.6003,0,0
1.7446,2.3797e+05,1,2.6064,2.6064,0,0
1.7454,2.3766e+05,1,2.6126,2.6126,0,0
1.7461,2.3735e+05,1,2.6188,2.6188,0,0
1.7468,2.3703e+05,1,2.6249,2.6249,0,0
1.7474,2.3677e+05,1,2.6311,2.6311,0,0
1.748,2.3651e+05,1,2.6373,2.6373,0,0
1.7486,2.3624e+05,1,2.6434,2.6434,0,0
1.7492,2.3598e+05,1,2.6496,2.6496,0,0
1.7498,2.3572e+05,1,2.6557,2.6557,0,0
1.7504,2.3545e+05,1,2.6619,2.6619,0,0
1.751,2.3519e+05,1,2.6681,2.6681,0,0
1.7516,2.3493e+05,1,2.6742,2.6742,0,0
1.7521,2.3471e+05,1,2.6804,2.6804,0,0
1.7526,2.3451e+05,1,2.6865,2.6865,0,0
1.7531,2.343e+05,1,2.6927,2.6927,0,0
1.7536,2.341e+05,1,2.6989,2.6989,0,0
1.7541,2.3389e+05,1,2.705,2.705,0,0
1.7546,2.3368e+05,1,2.7112,2.7112,0,0
1.755,2.3348e+05,1,2.7174,2.7174,0,0
1.7555,2.3327e+05,1,2.7235,2.7235,0,0
1.7559,2.331e+05,1,2.7297,2.7297,0,0
1.7563,2.3293e+05,1,2.7358,2.7358,0,0
1.7567,2.3277e+05,1,2.742,2.742,0,0
1.7571,2.3261e+05,1,2.7482,2.7482,0,0
1.7574,2.3244e+05,1,2.7543,2.7543,0,0
1.7578,2.3228e+05,1,2.7605,2.7605,0,0
1.7582,2.3211e+05,1,2.7666,2.7666,0,0
1.7586,2.3195e+05,1,2.7728,2.7728,0,0
1.7589,2.3182e+05,1,2.779,2.779,0,0
1.7591,2.317e+05,1,2.7851,2.7851,0,0
1.7594,2.3157e+05,1,2.7913,2.7913,0,0
1.7597,2.3145e+05,1,2.7975,2.7975,0,0
1.76,2.3133e+05,1,2.8036,2.8036,0,0
1.7603,2.3121e+05,1,2.8098,2.8098,0,0
1.7605,2.3109e+05,1,2.8159,2.8159,0,0
1.7608,2.3097e+05,1,2.8221,2.8221,0,0
1.7611,2.3087e+05,1,2.8283,2.8283,0,0
1.7613,2.3077e+05,1,2.8344,2.8344,0,0
1.7615,2.3068e+05,1,2.8406,2.8406,0,0
1.7617,2.3059e+05,1,2.8468,2.8468,0,0
1.7619,2.3049e+05,1,2.8529,2.8529,0,0
1.7621,2.304e+05,1,2.8591,2.8591,0,0
1.7623,2.3031e+05,1,2.8652,2.8652,0,0
1.7625,2.3021e+05,1,2.8714,2.8714,0,0
1.7627,2.3013e+05,1,2.8776,2.8776,0,0
1.7628,2.3007e+05,1,2.8837,2.8837,0,0
1.763,2.3e+05,1,2.8899,2.8899,0,0
1.7631,2.2993e+05,1,2.896,2.896,0,0
1.7633,2.2986e+05,1,2.9022,2.9022,0,0
1.7634,2.2979e+05,1,2.9084,2.9084,0,0
1.7636,2.2972e+05,1,2.9145,2.9145,0,0
1.7637,2.2965e+05,1,2.9207,2.9207,0,0
1.7639,2.2959e+05,1,2.9269,2.9269,0,0
1.764,2.2954e+05,1,2.933,2.933,0,0
1.7641,2.2948e+05,1,2.9392,2.9392,0,0
1.7642,2.2942e+05,1,2.9453,2.9453,0,0
1.7643,2.2937e+05,1,2.9515,2.9515,0,0
1.7645,2.2931e+05,1,2.9577,2.9577,0,0
1.7646,2.2925e+05,1,2.9638,2.9638,0,0
1.7647,2.292e+05,1,2.97,2.97,0,0
1.7648,2.2914e+05,1,2.9761,2.9761,0,0
1.7649,2.291e+05,1,2.9823,2.9823,0,0
