"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Pressure_Coefficient","Mach"
37, 4.794378061472525e-01, 5.450858789470019e-01, 2.090665797198962e+02, 9.718150169761388e+03, -7.467313425864465e+00, 6.294720558057628e+07, 8.199491240487286e+05, 6.526134805924119e+02, -1.433689948251623e-03, 1.699238737860424e+00
38, 4.884023639713174e-01, 5.291620916471038e-01, 2.087191742763925e+02, 9.709108834631459e+03, -1.381285532724056e+01, 6.284157556927304e+07, 8.196888695060948e+05, 6.525918419875028e+02, -2.585749310165196e-03, 1.698542867190087e+00
39, 4.881920530598040e-01, 5.450612584510304e-01, 2.089570151832602e+02, 9.715256047184957e+03, -9.541405140948676e+00, 6.291388993031333e+07, 8.198671084331300e+05, 6.526066593653204e+02, -1.796745504620863e-03, 1.699014426217185e+00
40, 4.797232241353755e-01, 5.298204790843839e-01, 2.088807888775412e+02, 9.713377984627510e+03, -1.075501495240893e+01, 6.289071791626995e+07, 8.198100143682619e+05, 6.526019120112986e+02, -2.049481734602840e-03, 1.698880596887554e+00
41, 4.964178500765291e-01, 5.456796959628637e-01, 2.088569695767539e+02, 9.712594509598133e+03, -1.141188128328950e+01, 6.288346793371234e+07, 8.197921668730559e+05, 6.526004281707077e+02, -2.128486595500775e-03, 1.698804211417710e+00
42, 5.020121440191021e-01, 5.340524182740621e-01, 2.085251656183426e+02, 9.703906051583699e+03, -1.753054441729187e+01, 6.278257977810862e+07, 8.195432713805934e+05, 6.525797450173535e+02, -3.230263261251210e-03, 1.698116970280057e+00
43, 5.039060828961259e-01, 5.460872008623545e-01, 2.087323534178369e+02, 9.709334503328502e+03, -1.364848058058074e+01, 6.284557717354544e+07, 8.196987514264170e+05, 6.525926632041902e+02, -2.542005371228893e-03, 1.698549210887537e+00
44, 5.113476526139173e-01, 5.455047074669341e-01, 2.085574652018804e+02, 9.704745025751101e+03, -1.682419485330276e+01, 6.279240030520293e+07, 8.195675221673695e+05, 6.525817593960162e+02, -3.122913181377836e-03, 1.698183619246857e+00
45, 5.190869784914676e-01, 5.442611246828952e-01, 2.083234075562402e+02, 9.698569750704188e+03, -2.113879203592661e+01, 6.272123119942325e+07, 8.193916571504580e+05, 6.525671549118753e+02, -3.901408484920412e-03, 1.697679061834152e+00
46, 5.375856666366670e-01, 5.434876294455404e-01, 2.076988680330134e+02, 9.681812359147323e+03, -3.282590863293066e+01, 6.253131904358834e+07, 8.189210378333725e+05, 6.525281198626847e+02, -5.984681978089173e-03, 1.696230825847324e+00
47, 5.093241867415239e-01, 5.327315459473891e-01, 2.082985857027121e+02, 9.697906941474746e+03, -2.172137026694424e+01, 6.271368345631583e+07, 8.193729921187124e+05, 6.525656054877824e+02, -3.984032305220641e-03, 1.697623568995567e+00
48, 5.202470971237518e-01, 5.376173648216447e-01, 2.080877683689496e+02, 9.692274584715298e+03, -2.562144161162802e+01, 6.264957804083137e+07, 8.192143248328308e+05, 6.525524381093965e+02, -4.686399035420330e-03, 1.697146518678055e+00
49, 4.219279064976664e-01, 5.506942608736068e-01, 2.094403408940665e+02, 9.727589012297065e+03, -9.100787618867137e-01, 6.306083712851229e+07, 8.202284723318476e+05, 6.526367282444664e+02, -1.971090165803033e-04, 1.699910043851517e+00
50, 4.184691616639291e-01, 5.421581815811237e-01, 2.094359017107768e+02, 9.727468708964039e+03, -9.911746990775797e-01, 6.305948713020366e+07, 8.202251583903476e+05, 6.526364523269250e+02, -2.117787214442819e-04, 1.699900802802927e+00
51, 4.309281260297322e-01, 5.516851269903940e-01, 2.094201544616542e+02, 9.727101867509802e+03, -1.231627139833084e+00, 6.305470102608865e+07, 8.202134020228219e+05, 6.526354735212743e+02, -2.638202079558211e-04, 1.699878458886646e+00
52, 4.397889852947908e-01, 5.523762720974086e-01, 2.093921599703077e+02, 9.726414763852959e+03, -1.697443423293975e+00, 6.304619096751834e+07, 8.201924993753990e+05, 6.526337333136652e+02, -3.563492005671217e-04, 1.699832506212488e+00
53, 4.385715016910215e-01, 5.162554175985634e-01, 2.092441639993017e+02, 9.722731805397520e+03, -4.157752739279447e+00, 6.300119939055849e+07, 8.200819332930900e+05, 6.526245303790051e+02, -8.457880743140257e-04, 1.699578125768635e+00
54, 4.162349848065345e-01, 5.340084410568608e-01, 2.094261082402242e+02, 9.727221624963764e+03, -1.165922127613122e+00, 6.305650969422024e+07, 8.202178470503730e+05, 6.526358435985848e+02, -2.441435654184577e-04, 1.699883603410098e+00
55, 4.486114154801017e-01, 5.526625259050124e-01, 2.093555020655031e+02, 9.725501076142296e+03, -2.325328025066761e+00, 6.303504667887631e+07, 8.201651224023085e+05, 6.526314542824824e+02, -4.775378562214568e-04, 1.699769657467243e+00
56, 4.078067767384115e-01, 5.220321558894174e-01, 2.094238016371924e+02, 9.727174264114921e+03, -1.200400170374398e+00, 6.305580893877403e+07, 8.202161249963113e+05, 6.526357002260600e+02, -2.517665197901288e-04, 1.699881442725568e+00
57, 4.145411189623267e-01, 5.163117968434502e-01, 2.093853642092923e+02, 9.726229944026261e+03, -1.832065183953379e+00, 6.304412428565400e+07, 8.201874246335626e+05, 6.526333108447833e+02, -3.788133765340755e-04, 1.699818178096477e+00
58, 4.574098884206451e-01, 5.527574610372535e-01, 2.093093590387612e+02, 9.724343750223881e+03, -3.126347472138706e+00, 6.302101852408446e+07, 8.201306526465074e+05, 6.526285851001275e+02, -6.301238763220097e-04, 1.699688900880938e+00
59, 4.008556855816869e-01, 5.118392659385006e-01, 2.094244289808026e+02, 9.727184834504073e+03, -1.193332453946613e+00, 6.305599942107631e+07, 8.202165933596198e+05, 6.526357392203884e+02, -2.496932328881346e-04, 1.699881626723945e+00
60, 4.045194493525703e-01, 5.082485607148695e-01, 2.094039933068042e+02, 9.726683342097947e+03, -1.524318446139043e+00, 6.304978717252335e+07, 8.202013354221914e+05, 6.526344689260122e+02, -3.172349921213024e-04, 1.699848129772440e+00
61, 4.232474892743591e-01, 5.150600162510639e-01, 2.093395785442525e+02, 9.725093370679975e+03, -2.596384040813136e+00, 6.303020530658025e+07, 8.201532283654946e+05, 6.526304642132093e+02, -5.301887583870644e-04, 1.699740382435738e+00
62, 4.310811825761448e-01, 5.155425757582353e-01, 2.092977854374700e+02, 9.724056144400030e+03, -3.281615536362357e+00, 6.301750010552704e+07, 8.201220053150713e+05, 6.526278653676069e+02, -6.684027053316827e-04, 1.699669043476698e+00
63, 4.463192719414542e-01, 5.163707944661446e-01, 2.091704684300426e+02, 9.720878742986057e+03, -5.424036336124733e+00, 6.297879473823986e+07, 8.200268372362829e+05, 6.526199457560663e+02, -1.089679794346159e-03, 1.699446476605713e+00
64, 4.585231843678499e-01, 5.233924691055754e-01, 2.090986162655499e+02, 9.719038787339989e+03, -6.725585901835057e+00, 6.295694902369405e+07, 8.199730942862602e+05, 6.526154745557971e+02, -1.327581765562141e-03, 1.699311267008201e+00
65, 4.669690603651583e-01, 5.230929635711280e-01, 2.089858961002966e+02, 9.716133064871830e+03, -8.760899360322062e+00, 6.292267713663485e+07, 8.198887332916955e+05, 6.526084577169461e+02, -1.701019526091019e-03, 1.699093707752437e+00
66, 4.661416810474986e-01, 5.527184677425507e-01, 2.092515523800107e+02, 9.722881917334074e+03, -4.147864129389046e+00, 6.300344393042853e+07, 8.200874556143110e+05, 6.526249899483465e+02, -8.213426148886370e-04, 1.699585037538348e+00
67, 4.748250596305237e-01, 5.526158639805949e-01, 2.091803586482820e+02, 9.721059367143725e+03, -5.435668830184061e+00, 6.298179836651213e+07, 8.200342328964284e+05, 6.526205611111841e+02, -1.056941693323999e-03, 1.699452325812926e+00
68, 4.837792095190110e-01, 5.218704905012931e-01, 2.086764296396824e+02, 9.708024140540783e+03, -1.451251656240557e+01, 6.282858026490236e+07, 8.196568072000133e+05, 6.525891775709887e+02, -2.727678359748548e-03, 1.698460417845927e+00
69, 4.753983778314537e-01, 5.225734287466033e-01, 2.088463562924665e+02, 9.712498097714615e+03, -1.132735826184087e+01, 6.288024931468835e+07, 8.197842147700705e+05, 6.525997670916587e+02, -2.163687881897010e-03, 1.698814251621638e+00
70, 4.834633923737676e-01, 5.525442151552737e-01, 2.090957567524898e+02, 9.718856521310589e+03, -7.002582735030351e+00, 6.295607456179472e+07, 8.199709548664100e+05, 6.526152965794171e+02, -1.337052257959844e-03, 1.699286827963734e+00
71, 4.919366385808013e-01, 5.526216352976516e-01, 2.090021921355936e+02, 9.716391693665137e+03, -8.740077192104797e+00, 6.292762432269444e+07, 8.199009327702484e+05, 6.526094722877909e+02, -1.647016536037083e-03, 1.699097129501456e+00
72, 5.001076678999261e-01, 5.527352076078662e-01, 2.088957522691181e+02, 9.713612549689822e+03, -1.065846383631253e+01, 6.289526034539253e+07, 8.198212231916662e+05, 6.526028439203085e+02, -1.999864041830798e-03, 1.698883539508519e+00
73, 5.080938975516902e-01, 5.525366229422103e-01, 2.087575801460923e+02, 9.710020887937028e+03, -1.313032592879696e+01, 6.285324880281833e+07, 8.197176678215768e+05, 6.525942353754610e+02, -2.458268849603000e-03, 1.698605694774680e+00
74, 5.161672273334323e-01, 5.518806014293788e-01, 2.085731305298114e+02, 9.705200299706335e+03, -1.647687827348535e+01, 6.279716557616587e+07, 8.195792829931768e+05, 6.525827363915945e+02, -3.070851959552199e-03, 1.698224326376899e+00
75, 5.246124598153020e-01, 5.507920407545496e-01, 2.083266935790381e+02, 9.698659761331097e+03, -2.105672878951432e+01, 6.272223053644964e+07, 8.193941284566050e+05, 6.525673600826605e+02, -3.890468843467643e-03, 1.697686790165922e+00
76, 5.333685686032803e-01, 5.503898214435660e-01, 2.080670615345692e+02, 9.691714286627006e+03, -2.588686150628963e+01, 6.264328123894868e+07, 8.191987293679527e+05, 6.525511443349704e+02, -4.755434915195656e-03, 1.697097885561399e+00
77, 5.417064342698106e-01, 5.505940448358333e-01, 2.077875394931967e+02, 9.684346721918937e+03, -3.092624463490153e+01, 6.255828952311123e+07, 8.189879769809106e+05, 6.525336677901922e+02, -5.688364877071783e-03, 1.696468174361164e+00
78, 4.968215884827510e-01, 5.279391211849536e-01, 2.085168300507645e+02, 9.703745722897707e+03, -1.762075230253249e+01, 6.278004801798987e+07, 8.195370125056257e+05, 6.525792251651676e+02, -3.257969196481417e-03, 1.698109537447187e+00
79, 5.046428104980365e-01, 5.265305988051259e-01, 2.082685431891198e+02, 9.697155521183018e+03, -2.226177100739175e+01, 6.270455058191893e+07, 8.193503970789812e+05, 6.525637299645833e+02, -4.084052949593466e-03, 1.697565070828827e+00
80, 5.164278891930192e-01, 5.319844407996592e-01, 2.080475382128490e+02, 9.691252391034117e+03, -2.637651438672195e+01, 6.263734745640317e+07, 8.191840231954702e+05, 6.525499244023447e+02, -4.820534196517999e-03, 1.697063690915582e+00
81, 5.281131438051958e-01, 5.409760183867481e-01, 2.079467228770880e+02, 9.688449884362866e+03, -2.828165791972362e+01, 6.260668665091074e+07, 8.191080473291352e+05, 6.525436228805819e+02, -5.156853813478057e-03, 1.696812572513443e+00
82, 5.352494358479616e-01, 5.369780179602031e-01, 2.075186676123605e+02, 9.676929034560175e+03, -3.639669911474998e+01, 6.247652155713388e+07, 8.187848764849161e+05, 6.525168392383622e+02, -6.587422489868485e-03, 1.695790366049174e+00
83, 5.451919234591178e-01, 5.440692753890748e-01, 2.073596625184619e+02, 9.672808575332856e+03, -3.900961285498612e+01, 6.242817823514976e+07, 8.186645877132036e+05, 6.525068785939867e+02, -7.119900440808323e-03, 1.695429117840266e+00
84, 5.486563816240027e-01, 5.501774019876147e-01, 2.074447645553768e+02, 9.675264079167255e+03, -3.722817705081528e+01, 6.245406386461477e+07, 8.187289836397545e+05, 6.525122103532815e+02, -6.834841324063544e-03, 1.695666671979517e+00
85, 5.525934307561017e-01, 5.446074538773892e-01, 2.069870961320143e+02, 9.662863025053572e+03, -4.591385466667610e+01, 6.231489219875468e+07, 8.183822191294149e+05, 6.524835157394226e+02, -8.369851228110682e-03, 1.694512868244881e+00
86, 5.602553231582830e-01, 5.439894496689204e-01, 2.065262138664764e+02, 9.650526091585416e+03, -5.448638276334826e+01, 6.217475237256586e+07, 8.180318900383244e+05, 6.524545677701033e+02, -9.920640332719680e-03, 1.693336214842107e+00
87, 4.087560005313332e-01, 5.639617294351370e-01, 2.094720083714635e+02, 9.728349295938324e+03, -4.227208803249454e-01, 6.307046296988171e+07, 8.202521100206688e+05, 6.526386963967136e+02, -9.247291522793413e-05, 1.699958741587325e+00
88, 4.162592219306598e-01, 5.589853316804726e-01, 2.094585236088097e+02, 9.728028390865898e+03, -6.296016496624421e-01, 6.306636418908036e+07, 8.202420451111741e+05, 6.526378583402004e+02, -1.370268857095015e-04, 1.699938526237395e+00
89, 4.131925704008501e-01, 5.487610823995558e-01, 2.094538193127368e+02, 9.727912466277276e+03, -6.999468236675732e-01, 6.306493410366875e+07, 8.202385336614748e+05, 6.526375659652192e+02, -1.525708929687652e-04, 1.699930770894367e+00
90, 4.261532731354993e-01, 5.592648442871734e-01, 2.094430654425005e+02, 9.727657094169328e+03, -8.740760042472249e-01, 6.306166542274544e+07, 8.202305062164079e+05, 6.526368975864258e+02, -1.881056934300350e-04, 1.699914708229848e+00
91, 4.352041789891221e-01, 5.596734924435128e-01, 2.094231604794905e+02, 9.727175452101023e+03, -1.195945985001507e+00, 6.305561481856024e+07, 8.202156463099285e+05, 6.526356603721441e+02, -2.538855034708734e-04, 1.699883349915733e+00
92, 4.107125388214752e-01, 5.396414099604221e-01, 2.094474462480898e+02, 9.727749452665961e+03, -8.117686257365463e-01, 6.306299644340415e+07, 8.202337764219260e+05, 6.526371698671368e+02, -1.736295930538482e-04, 1.699919214864410e+00
93, 4.440785988969451e-01, 5.599626357310442e-01, 2.093966626482748e+02, 9.726523742696929e+03, -1.639484361916394e+00, 6.304755966701477e+07, 8.201958616422764e+05, 6.526340132242653e+02, -3.414655755045241e-04, 1.699839640001892e+00
94, 4.089599486234579e-01, 5.307824975668567e-01, 2.094377403898036e+02, 9.727511332492208e+03, -9.755752012351598e-01, 6.306004595590584e+07, 8.202265310199672e+05, 6.526365666113497e+02, -2.057025516005499e-04, 1.699903371995306e+00
95, 4.528803068429926e-01, 5.600888433844713e-01, 2.093623426454124e+02, 9.725668422856721e+03, -2.228064988955794e+00, 6.303712612105361e+07, 8.201702315884117e+05, 6.526318795873847e+02, -4.549212070655799e-04, 1.699780855690741e+00
96, 4.008219005085978e-01, 5.185864803763760e-01, 2.094372187656852e+02, 9.727501735545711e+03, -9.814278606081269e-01, 6.305988753601578e+07, 8.202261416193052e+05, 6.526365341901427e+02, -2.074262974132598e-04, 1.699903079216689e+00
97, 4.106497831265213e-01, 5.082283550641513e-01, 2.093769237619272e+02, 9.726022704657244e+03, -1.962114786422025e+00, 6.304155846797027e+07, 8.201811213882248e+05, 6.526327861130956e+02, -4.067157244752792e-04, 1.699804267375217e+00
98, 4.353900807149928e-01, 5.101731114269960e-01, 2.092348606112918e+02, 9.722485406698475e+03, -4.338401830496783e+00, 6.299837042942993e+07, 8.200749793998088e+05, 6.526239516893123e+02, -8.765706219508343e-04, 1.699559388463464e+00
99, 4.422751696051801e-01, 5.095290709934418e-01, 2.091562866275880e+02, 9.720515977085824e+03, -5.667897212795685e+00, 6.297448296157777e+07, 8.200162317377662e+05, 6.526190633566254e+02, -1.136626770680467e-03, 1.699419938948766e+00
100, 4.186624731043239e-01, 5.078528153581767e-01, 2.093360569209265e+02, 9.725015978851696e+03, -2.639324597899990e+00, 6.302913518930263e+07, 8.201505977361072e+05, 6.526302452428433e+02, -5.418336702601415e-04, 1.699736133238321e+00
101, 4.544830177016062e-01, 5.162998582153195e-01, 2.090764960939850e+02, 9.718482552160742e+03, -7.086989789600652e+00, 6.295022415648141e+07, 8.199565441336717e+05, 6.526140978137213e+02, -1.400843726862591e-03, 1.699271213808051e+00
102, 4.628022101545145e-01, 5.159990832506482e-01, 2.089577106430549e+02, 9.715418527518315e+03, -9.231774056412405e+00, 6.291410809545518e+07, 8.198676293651328e+05, 6.526067026888179e+02, -1.794439513783271e-03, 1.699041008595885e+00
103, 4.616239670312764e-01, 5.600969777117469e-01, 2.093189367166474e+02, 9.724576767690236e+03, -2.985960014758609e+00, 6.302392994166172e+07, 8.201378081863478e+05, 6.526291806831775e+02, -5.984487071613793e-04, 1.699704440762588e+00
104, 3.986621116792285e-01, 5.052985720105253e-01, 2.094168540823255e+02, 9.726995841279040e+03, -1.328640327796519e+00, 6.305369658104739e+07, 8.202109379447275e+05, 6.526352683737076e+02, -2.747278532498539e-04, 1.699868677785243e+00
105, 4.703154452032910e-01, 5.600312860136318e-01, 2.092649376251814e+02, 9.723204670268455e+03, -3.947397245341826e+00, 6.300751262706889e+07, 8.200974593638956e+05, 6.526258224814842e+02, -7.770593787672479e-04, 1.699606398770961e+00
106, 3.951667257225832e-01, 5.006591459557392e-01, 2.094161667436914e+02, 9.726982205076354e+03, -1.343533019678946e+00, 6.305348778678219e+07, 8.202104247626528e+05, 6.526352256486599e+02, -2.769995377610236e-04, 1.699868116216682e+00
107, 4.793841306248941e-01, 5.147744143234034e-01, 2.086309006221042e+02, 9.706854106954888e+03, -1.528760724062638e+01, 6.281473778650047e+07, 8.196226464604498e+05, 6.525863391071643e+02, -2.878896468857316e-03, 1.698369635407086e+00
108, 4.711281777052824e-01, 5.154763751117919e-01, 2.088103530264243e+02, 9.711577275018120e+03, -1.193868724774996e+01, 6.286930315277696e+07, 8.197572321149168e+05, 6.525975240233549e+02, -2.283131024616248e-03, 1.698744489013349e+00
109, 4.789605798855753e-01, 5.599416837942289e-01, 2.091993114286893e+02, 9.721515486329252e+03, -5.138964266704409e+00, 6.298755936392123e+07, 8.200484038371535e+05, 6.526217402419587e+02, -9.942117030454015e-04, 1.699482677579178e+00
110, 4.875334376753654e-01, 5.598747793347554e-01, 2.091220753061487e+02, 9.719504250827917e+03, -6.554842570075646e+00, 6.296407514386039e+07, 8.199906433601633e+05, 6.526169344737901e+02, -1.249897915442162e-03, 1.699331906709180e+00
111, 4.959861248674643e-01, 5.598194464088665e-01, 2.090319330464149e+02, 9.717153631861880e+03, -8.189792858441539e+00, 6.293666663071583e+07, 8.199231946406777e+05, 6.526113238245069e+02, -1.548470720151609e-03, 1.699153852627207e+00
112, 5.043248520581601e-01, 5.596693101546548e-01, 2.089215576366684e+02, 9.714293599391342e+03, -1.016139020772648e+01, 6.290310700696449e+07, 8.198405528334862e+05, 6.526044511299149e+02, -1.914298216174649e-03, 1.698936798023089e+00
