"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Pressure_Coefficient","Mach"
48, 4.139286868903538e-01, 5.867391993937262e-01, 2.090816940213529e+02, 9.718440446684785e+03, -7.276649471749525e+00, 6.295179636878673e+07, 8.199604331461641e+05, 6.526144213122793e+02, -1.383628376056023e-03, 1.699250455458614e+00
49, 4.417766478178516e-01, 6.096279000188173e-01, 2.090098072489753e+02, 9.716504750067936e+03, -8.562051573052544e+00, 6.292993579783471e+07, 8.199066337446867e+05, 6.526099464395054e+02, -1.621780238882566e-03, 1.699097316086159e+00
50, 4.198574327908272e-01, 5.775325215406080e-01, 2.089497296816169e+02, 9.715086537351573e+03, -9.653046935270631e+00, 6.291167568155932e+07, 8.198616529018161e+05, 6.526062057022376e+02, -1.820895307582167e-03, 1.699003430965874e+00
51, 4.395538776335436e-01, 5.875509504649050e-01, 2.088143210751108e+02, 9.711506749076054e+03, -1.212937885802805e+01, 6.287050159807222e+07, 8.197602065891660e+05, 6.525977712885033e+02, -2.269964027141953e-03, 1.698722156106566e+00
52, 4.544366921413910e-01, 6.091823778227867e-01, 2.088676551717701e+02, 9.712817613798108e+03, -1.111849038646987e+01, 6.288671440427992e+07, 8.198001742037565e+05, 6.526010938986119e+02, -2.093040834576671e-03, 1.698816037466035e+00
53, 4.522178955599024e-01, 5.869236187213964e-01, 2.086255472824970e+02, 9.706581451396662e+03, -1.560043781413193e+01, 6.281310394970833e+07, 8.196186299460462e+05, 6.525860054118701e+02, -2.896676227758482e-03, 1.698335355856337e+00
54, 4.677657502314466e-01, 5.765926826725988e-01, 2.081400313658797e+02, 9.694132784984346e+03, -2.443256765136693e+01, 6.266549216950436e+07, 8.192536909832894e+05, 6.525557045389278e+02, -4.512138322353278e-03, 1.697346310823483e+00
55, 4.671328356937751e-01, 6.087905419687054e-01, 2.086951945403004e+02, 9.708322333034266e+03, -1.423720527680262e+01, 6.283427692871848e+07, 8.196708837352943e+05, 6.525903473124770e+02, -2.665366270631111e-03, 1.698465526905904e+00
56, 4.797595430766837e-01, 6.090637584715380e-01, 2.085047593062707e+02, 9.703377683270646e+03, -1.765706623710848e+01, 6.277637540818651e+07, 8.195279477036753e+05, 6.525784722606404e+02, -3.298096027103662e-03, 1.698074947298976e+00
57, 4.866878818770677e-01, 5.802324407867467e-01, 2.076743522687394e+02, 9.681852711855196e+03, -3.315142786829762e+01, 6.252389777064535e+07, 8.189025425518559e+05, 6.525265877092243e+02, -6.066554371196179e-03, 1.696294524903856e+00
58, 4.921699244343197e-01, 6.095183097256960e-01, 2.082652263935159e+02, 9.697118378857709e+03, -2.202844155843484e+01, 6.270354449221087e+07, 8.193479043844226e+05, 6.525635231190947e+02, -4.095087270353197e-03, 1.697566491211465e+00
59, 5.046453768981169e-01, 6.099415786209526e-01, 2.079807374874430e+02, 9.689555305251426e+03, -2.739125998828116e+01, 6.261703927692305e+07, 8.191336952398650e+05, 6.525457501498828e+02, -5.043319135578850e-03, 1.696925345312441e+00
60, 5.085422465829944e-01, 5.796915614926177e-01, 2.069050459452762e+02, 9.661310609633500e+03, -4.792203518755979e+01, 6.228997512005644e+07, 8.183199697197481e+05, 6.524783698490166e+02, -8.645408436274727e-03, 1.694419521551969e+00
61, 5.171449261884394e-01, 6.106589698952893e-01, 2.076627925155479e+02, 9.681004145505553e+03, -3.350147159399727e+01, 6.252035732069398e+07, 8.188938058862141e+05, 6.525258636292103e+02, -6.105228652700176e-03, 1.696172727114208e+00
62, 5.306224007161591e-01, 5.809969361228833e-01, 2.060236099661395e+02, 9.637355973782287e+03, -6.520324958496401e+01, 6.202194494990152e+07, 8.176485771355523e+05, 6.524229452825473e+02, -1.161743768239083e-02, 1.692057446717989e+00
63, 5.296735016099969e-01, 6.112066735677499e-01, 2.072972749301437e+02, 9.671083779236809e+03, -4.060614113050075e+01, 6.240920629942024e+07, 8.186173751042766e+05, 6.525029709293443e+02, -7.328894787513375e-03, 1.695267363430741e+00
64, 5.420689357035742e-01, 6.122329576456380e-01, 2.069227860404251e+02, 9.660887933002989e+03, -4.789380919584469e+01, 6.229532691027631e+07, 8.183334273829410e+05, 6.524794821101833e+02, -8.585835885824941e-03, 1.694307198915403e+00
65, 5.427003433777672e-01, 5.760622723229962e-01, 2.051102798670942e+02, 9.612878947904484e+03, -8.288751367858602e+01, 6.174424038469293e+07, 8.169483141065887e+05, 6.523653127271640e+02, -1.471726668116719e-02, 1.689513905323181e+00
66, 5.540235484848222e-01, 6.135718360713879e-01, 2.065091265908648e+02, 9.649622641172227e+03, -5.597087307405253e+01, 6.216953741876999e+07, 8.180189041147777e+05, 6.524534962065002e+02, -9.978124650356125e-03, 1.693214553006419e+00
67, 5.657677990336931e-01, 6.147250731794904e-01, 2.060347130257398e+02, 9.636494456960789e+03, -6.548009918315798e+01, 6.202526556735849e+07, 8.176570343382739e+05, 6.524236417227064e+02, -1.158000048927811e-02, 1.691884657128230e+00
68, 5.774403121829323e-01, 6.160649641442149e-01, 2.055445435856502e+02, 9.622741934040449e+03, -7.544192206524149e+01, 6.187619550252977e+07, 8.172818211959107e+05, 6.523927366525761e+02, -1.324094292278198e-02, 1.690432706578195e+00
69, 5.556364706641728e-01, 5.713923216708091e-01, 2.040060418333471e+02, 9.582897656052302e+03, -1.045510993575760e+02, 6.140848167332168e+07, 8.160951867149574e+05, 6.522953565701321e+02, -1.849377482003520e-02, 1.686162485640214e+00
70, 5.794665043133427e-01, 5.732642433049290e-01, 2.024073741466390e+02, 9.537579882875400e+03, -1.375085563908093e+02, 6.092231505767535e+07, 8.148467739869148e+05, 6.521935319961672e+02, -2.402007824712805e-02, 1.680583542074048e+00
71, 5.889328321717372e-01, 6.175798425106134e-01, 2.050417729095405e+02, 9.608599647228952e+03, -8.564617520100576e+01, 6.172329351675349e+07, 8.168955312734540e+05, 6.523609743977827e+02, -1.495091853771436e-02, 1.688889986704982e+00
72, 6.002324430291780e-01, 6.190444595030844e-01, 2.045054705426068e+02, 9.593446076839035e+03, -9.656223973664241e+01, 6.156019311826456e+07, 8.164818468912671e+05, 6.523270237952802e+02, -1.678216021577584e-02, 1.687180429619592e+00
73, 6.147057826075006e-01, 6.029263974355172e-01, 2.022216734175991e+02, 9.529625604485278e+03, -1.423044139830119e+02, 6.086570941931273e+07, 8.147005388688620e+05, 6.521816442269707e+02, -2.466741195008032e-02, 1.679435541501347e+00
74, 6.119953694629119e-01, 5.930799548814880e-01, 2.015282309411788e+02, 9.510504301522196e+03, -1.561355002582544e+02, 6.065486284219002e+07, 8.141530744400604e+05, 6.521372447638083e+02, -2.709085291726845e-02, 1.676945289754973e+00
75, 6.094186433569215e-01, 5.829330826088770e-01, 2.007374926833888e+02, 9.488924718779906e+03, -1.719479504634884e+02, 6.041444955551578e+07, 8.135248470756938e+05, 6.520864677447349e+02, -2.987180424747186e-02, 1.674044243893026e+00
76, 6.068136714171924e-01, 5.723952123325288e-01, 1.998910643494238e+02, 9.466000264301978e+03, -1.887913691558025e+02, 6.015712071277768e+07, 8.128475834221476e+05, 6.520319407500784e+02, -3.286982274373176e-02, 1.670852541301900e+00
77, 6.176082628183758e-01, 6.122692043038124e-01, 2.028070709042892e+02, 9.545828061084994e+03, -1.307199258013575e+02, 6.104371078773613e+07, 8.151602492165781e+05, 6.522190315333289e+02, -2.263242879668286e-02, 1.681482993408790e+00
78, 6.112890966827195e-01, 6.201721930831962e-01, 2.039271759287600e+02, 9.577093925075083e+03, -1.083220097694762e+02, 6.138432419088943e+07, 8.160338398742672e+05, 6.522903336037091e+02, -1.876533665878600e-02, 1.685275350994424e+00
79, 6.051604455490280e-01, 5.614624619928379e-01, 1.988114665733144e+02, 9.436114544243152e+03, -2.106004196609864e+02, 5.982888385378148e+07, 8.119762644710391e+05, 6.519621256764046e+02, -3.672685880035037e-02, 1.666498202801486e+00
80, 6.204655597188201e-01, 6.201621548968895e-01, 2.032517490384237e+02, 9.558093945460067e+03, -1.220209997717852e+02, 6.117892399870500e+07, 8.155079832741553e+05, 6.522473737617730e+02, -2.109312703297935e-02, 1.682990381339620e+00
81, 3.860493607411051e-01, 6.268194984819522e-01, 2.094040949897955e+02, 9.726617237545608e+03, -1.591335191113928e+00, 6.304981489539065e+07, 8.202014113094730e+05, 6.526344752429293e+02, -3.168990646393407e-04, 1.699836310211364e+00
82, 3.869490820344144e-01, 6.186152123664435e-01, 2.093833622302212e+02, 9.726085695386617e+03, -1.958760353382701e+00, 6.304351128139818e+07, 8.201859295101925e+05, 6.526331863756916e+02, -3.854317850286620e-04, 1.699798264573440e+00
83, 3.974817973604539e-01, 6.228806821178196e-01, 2.093574659021562e+02, 9.725440072251640e+03, -2.387534369311486e+00, 6.303563859029029e+07, 8.201665891383582e+05, 6.526315763759848e+02, -4.710451088501359e-04, 1.699753818943849e+00
84, 3.915842836167961e-01, 6.121412264880168e-01, 2.093494044653275e+02, 9.725224299850452e+03, -2.550066862336156e+00, 6.303318715986057e+07, 8.201605678241795e+05, 6.526310751478861e+02, -4.976994423361306e-04, 1.699737372098734e+00
85, 3.955384993533755e-01, 6.035324301378628e-01, 2.093047027864258e+02, 9.724085226519532e+03, -3.343628901155395e+00, 6.301959636431847e+07, 8.201271735862136e+05, 6.526282955252270e+02, -6.455245065723912e-04, 1.699655962960554e+00
86, 4.113568818727540e-01, 6.223034218405774e-01, 2.093004371995011e+02, 9.723990440287806e+03, -3.377161741013084e+00, 6.301830013716362e+07, 8.201239866247884e+05, 6.526280302727463e+02, -6.596321133363068e-04, 1.699650601248226e+00
87, 3.985721589082640e-01, 5.947897739056884e-01, 2.092505092607149e+02, 9.722709368073971e+03, -4.315949559094831e+00, 6.300311999639173e+07, 8.200866757268663e+05, 6.526249250395535e+02, -8.247949144058719e-04, 1.699557619154641e+00
88, 4.240727476521289e-01, 6.214990421778819e-01, 2.092273303605089e+02, 9.722116228155503e+03, -4.665383310513250e+00, 6.299607275583977e+07, 8.200693504942030e+05, 6.526234832711972e+02, -9.014878946132607e-04, 1.699514552573480e+00
89, 4.019184624771159e-01, 5.861196470128600e-01, 2.091764108797411e+02, 9.720854729728926e+03, -5.623819826263925e+00, 6.298059327721331e+07, 8.200312807115894e+05, 6.526203154683466e+02, -1.070010023073469e-03, 1.699426842891869e+00
90, 4.365955132596127e-01, 6.208525914532143e-01, 2.091377535603740e+02, 9.719809255978213e+03, -6.256086471743383e+00, 6.296883743813017e+07, 8.200023707122634e+05, 6.526179101365229e+02, -1.197984870464652e-03, 1.699344553260322e+00
91, 4.321325586474756e-01, 5.772310679857645e-01, 2.087888587201521e+02, 9.710945772626445e+03, -1.256652557748496e+01, 6.286276442822364e+07, 8.197411206502586e+05, 6.525961847901824e+02, -2.354451061937185e-03, 1.698688470160623e+00
92, 4.064388438268597e-01, 5.758749624800336e-01, 2.090734097281822e+02, 9.718269231357153e+03, -7.457839847058841e+00, 6.294927955670369e+07, 8.199542347262389e+05, 6.526139057088560e+02, -1.411066697138156e-03, 1.699241930637762e+00
93, 4.146673523976409e-01, 5.691778645995011e-01, 2.089249111155275e+02, 9.714517320913994e+03, -1.013623608806803e+01, 6.290413306605395e+07, 8.198430660130208e+05, 6.526046601380833e+02, -1.903173215313252e-03, 1.698967355251032e+00
94, 4.056160390140096e-01, 5.643417808650966e-01, 2.089698957581155e+02, 9.715763113284267e+03, -9.307196425117567e+00, 6.291781435336083e+07, 8.198767540019075e+05, 6.526074615017815e+02, -1.754047814510521e-03, 1.699070092862563e+00
95, 4.490107945035238e-01, 6.204255406846444e-01, 2.090291496712565e+02, 9.717007172527328e+03, -8.192478064276823e+00, 6.293581691488963e+07, 8.199211119156753e+05, 6.526111506093372e+02, -1.557690243518713e-03, 1.699135399865517e+00
96, 4.447892196102630e-01, 5.761479774619237e-01, 2.085798574158056e+02, 9.705556517880670e+03, -1.638253792844284e+01, 6.279921957556300e+07, 8.195843378385759e+05, 6.525831564426873e+02, -3.048475858423922e-03, 1.698269898495390e+00
97, 4.574949066554512e-01, 5.756945248013468e-01, 2.083454456471991e+02, 9.699478334181420e+03, -2.068197765018270e+01, 6.272794787066673e+07, 8.194082361053479e+05, 6.525685314979800e+02, -3.828019025515146e-03, 1.697784222328648e+00
98, 4.613540408438371e-01, 6.201566997181635e-01, 2.088977551210564e+02, 9.713601805318493e+03, -1.055386545944502e+01, 6.289586644253659e+07, 8.198227245358671e+05, 6.526029687731542e+02, -1.993218095809557e-03, 1.698876535066463e+00
99, 4.764546855065563e-01, 5.723264307878793e-01, 2.077811858959679e+02, 9.684981485381801e+03, -3.091084377515073e+01, 6.255639597531924e+07, 8.189832008388543e+05, 6.525332723726614e+02, -5.709507252202465e-03, 1.696594020482596e+00
100, 4.736744484474688e-01, 6.201396496647011e-01, 2.087436122045540e+02, 9.709599759917366e+03, -1.333169067328902e+01, 6.284899922123531e+07, 8.197071960044520e+05, 6.525933650755869e+02, -2.504624063359739e-03, 1.698567217554906e+00
101, 4.859440377190505e-01, 6.203822878618275e-01, 2.085618452162176e+02, 9.704886447993445e+03, -1.661598975361508e+01, 6.279373346750853e+07, 8.195708135528101e+05, 6.525820328862530e+02, -3.108343324605461e-03, 1.698197425915307e+00
102, 4.981878673555592e-01, 6.207522167923607e-01, 2.083433035566736e+02, 9.699163532764886e+03, -2.064982070269684e+01, 6.272728431304502e+07, 8.194066217758326e+05, 6.525683973795527e+02, -3.835165119536964e-03, 1.697734351329331e+00
103, 4.979998188686992e-01, 5.731625266630165e-01, 2.070735442762971e+02, 9.666264168695607e+03, -4.436779919785223e+01, 6.234123127904773e+07, 8.184478420044967e+05, 6.524889438932805e+02, -8.079360822722812e-03, 1.694919405274681e+00
104, 5.104488778316451e-01, 6.212341531036125e-01, 2.080889893379206e+02, 9.692415172493540e+03, -2.545077932146561e+01, 6.264995472155315e+07, 8.192152523576863e+05, 6.525525152578990e+02, -4.682293194721660e-03, 1.697168093554883e+00
105, 5.202714521719618e-01, 5.743560073295403e-01, 2.061993171738028e+02, 9.642690584071011e+03, -6.136678875362931e+01, 6.207540034693604e+07, 8.177827602504645e+05, 6.524340096424544e+02, -1.102345414542368e-02, 1.692637921902907e+00
106, 5.227145930328998e-01, 6.218130088844973e-01, 2.077987269515805e+02, 9.684620666470153e+03, -3.102880460911372e+01, 6.256169079738884e+07, 8.189964306944951e+05, 6.525343688160833e+02, -5.650943129196218e-03, 1.696490107403207e+00
107, 5.325510097628238e-01, 5.687727399851492e-01, 2.052796472097061e+02, 9.618159555604290e+03, -7.903449377170125e+01, 6.179577227641850e+07, 8.170785433393541e+05, 6.523760170660535e+02, -1.414078565115764e-02, 1.690126864861795e+00
108, 5.349242803084353e-01, 6.225384866633457e-01, 2.074792955205735e+02, 9.675965091727281e+03, -3.723398872765265e+01, 6.246455433341893e+07, 8.187551170473195e+05, 6.525143748794766e+02, -6.719157514899819e-03, 1.695711295132213e+00
109, 5.469626493659450e-01, 6.234854071054250e-01, 2.071341793996279e+02, 9.666597106389701e+03, -4.394789387873004e+01, 6.235960763998958e+07, 8.184937994202722e+05, 6.524927450230285e+02, -7.875922794100052e-03, 1.694844598482224e+00
110, 5.587876341603806e-01, 6.245427457951942e-01, 2.067501170703069e+02, 9.656106797588656e+03, -5.150087991160638e+01, 6.224281603644212e+07, 8.182022475588175e+05, 6.524686397426950e+02, -9.166524864185356e-03, 1.693841550948265e+00
111, 5.704476657699395e-01, 6.256700603999219e-01, 2.063292669974350e+02, 9.644460589657378e+03, -5.991320782840531e+01, 6.211483195957822e+07, 8.178818515257420e+05, 6.524421835884425e+02, -1.058481038454239e-02, 1.692683391491034e+00
112, 5.453023541096141e-01, 5.636434297136909e-01, 2.041678518693673e+02, 9.587984840264262e+03, -1.007418039511135e+02, 6.145771462756338e+07, 8.162206737396838e+05, 6.523056285633501e+02, -1.793828595066997e-02, 1.686788449402269e+00
