"Mach","Pressure","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.1669,98077,0.98077,1,0.018441,0.018441,0,0
0.16712,98072,0.98072,1,0.018563,0.018563,0,0
0.16733,98067,0.98067,1,0.018686,0.018686,0,0
0.16755,98062,0.98062,1,0.018809,0.018809,0,0
0.16777,98057,0.98057,1,0.018932,0.018932,0,0
0.16801,98051,0.98051,1,0.019055,0.019055,0,0
0.16824,98046,0.98046,1,0.019178,0.019178,0,0
0.16847,98041,0.98041,1,0.019301,0.019301,0,0
0.1687,98035,0.98035,1,0.019424,0.019424,0,0
0.16893,98030,0.9803,1,0.019547,0.019547,0,0
0.16916,98025,0.98025,1,0.01967,0.01967,0,0
0.1694,98019,0.98019,1,0.019793,0.019793,0,0
0.16963,98014,0.98014,1,0.019916,0.019916,0,0
0.16988,98008,0.98008,1,0.020039,0.020039,0,0
0.17013,98002,0.98002,1,0.020162,0.020162,0,0
0.17037,97997,0.97997,1,0.020285,0.020285,0,0
0.17062,97991,0.97991,1,0.020408,0.020408,0,0
0.17087,97985,0.97985,1,0.02053,0.02053,0,0
0.17112,97980,0.9798,1,0.020653,0.020653,0,0
0.17136,97974,0.97974,1,0.020776,0.020776,0,0
0.17161,97968,0.97968,1,0.020899,0.020899,0,0
0.17188,97962,0.97962,1,0.021022,0.021022,0,0
0.17214,97956,0.97956,1,0.021145,0.021145,0,0
0.1724,97950,0.9795,1,0.021268,0.021268,0,0
0.17266,97943,0.97943,1,0.021391,0.021391,0,0
0.17292,97937,0.97937,1,0.021514,0.021514,0,0
0.17319,97931,0.97931,1,0.021637,0.021637,0,0
0.17345,97925,0.97925,1,0.02176,0.02176,0,0
0.17372,97918,0.97918,1,0.021883,0.021883,0,0
0.174,97912,0.97912,1,0.022006,0.022006,0,0
0.17428,97905,0.97905,1,0.022129,0.022129,0,0
0.17456,97899,0.97899,1,0.022252,0.022252,0,0
0.17484,97892,0.97892,1,0.022375,0.022375,0,0
0.17512,97886,0.97886,1,0.022497,0.022497,0,0
0.17539,97879,0.97879,1,0.02262,0.02262,0,0
0.17567,97872,0.97872,1,0.022743,0.022743,0,0
0.17596,97866,0.97866,1,0.022866,0.022866,0,0
0.17626,97859,0.97859,1,0.022989,0.022989,0,0
0.17656,97851,0.97851,1,0.023112,0.023112,0,0
0.17685,97844,0.97844,1,0.023235,0.023235,0,0
0.17715,97837,0.97837,1,0.023358,0.023358,0,0
0.17745,97830,0.9783,1,0.023481,0.023481,0,0
0.17775,97823,0.97823,1,0.023604,0.023604,0,0
0.17805,97815,0.97815,1,0.023727,0.023727,0,0
0.17835,97808,0.97808,1,0.02385,0.02385,0,0
0.17866,97800,0.978,1,0.023973,0.023973,0,0
0.17898,97793,0.97793,1,0.024096,0.024096,0,0
0.1793,97785,0.97785,1,0.024219,0.024219,0,0
0.17961,97777,0.97777,1,0.024342,0.024342,0,0
0.17993,97770,0.9777,1,0.024464,0.024464,0,0
0.18024,97762,0.97762,1,0.024587,0.024587,0,0
0.18056,97754,0.97754,1,0.02471,0.02471,0,0
0.18088,97746,0.97746,1,0.024833,0.024833,0,0
0.18121,97738,0.97738,1,0.024956,0.024956,0,0
0.18155,97730,0.9773,1,0.025079,0.025079,0,0
0.18188,97722,0.97722,1,0.025202,0.025202,0,0
0.18222,97713,0.97713,1,0.025325,0.025325,0,0
0.18256,97705,0.97705,1,0.025448,0.025448,0,0
0.18289,97697,0.97697,1,0.025571,0.025571,0,0
0.18323,97688,0.97688,1,0.025694,0.025694,0,0
0.18357,97680,0.9768,1,0.025817,0.025817,0,0
0.18392,97671,0.97671,1,0.02594,0.02594,0,0
0.18427,97662,0.97662,1,0.026063,0.026063,0,0
0.18462,97654,0.97654,1,0.026186,0.026186,0,0
0.18498,97645,0.97645,1,0.026309,0.026309,0,0
0.18533,97636,0.97636,1,0.026431,0.026431,0,0
0.18568,97627,0.97627,1,0.026554,0.026554,0,0
0.18604,97618,0.97618,1,0.026677,0.026677,0,0
0.18639,97610,0.9761,1,0.0268,0.0268,0,0
0.18676,97600,0.976,1,0.026923,0.026923,0,0
0.18714,97590,0.9759,1,0.027046,0.027046,0,0
0.18752,97581,0.97581,1,0.027169,0.027169,0,0
0.18789,97571,0.97571,1,0.027292,0.027292,0,0
0.18827,97562,0.97562,1,0.027415,0.027415,0,0
0.18865,97552,0.97552,1,0.027538,0.027538,0,0
0.18902,97543,0.97543,1,0.027661,0.027661,0,0
0.1894,97533,0.97533,1,0.027784,0.027784,0,0
0.18979,97523,0.97523,1,0.027907,0.027907,0,0
0.19019,97513,0.97513,1,0.02803,0.02803,0,0
0.19059,97502,0.97502,1,0.028153,0.028153,0,0
0.19099,97492,0.97492,1,0.028276,0.028276,0,0
0.19139,97482,0.97482,1,0.028398,0.028398,0,0
0.19178,97472,0.97472,1,0.028521,0.028521,0,0
0.19218,97461,0.97461,1,0.028644,0.028644,0,0
0.19258,97451,0.97451,1,0.028767,0.028767,0,0
0.193,97440,0.9744,1,0.02889,0.02889,0,0
0.19342,97429,0.97429,1,0.029013,0.029013,0,0
0.19384,97418,0.97418,1,0.029136,0.029136,0,0
0.19426,97407,0.97407,1,0.029259,0.029259,0,0
0.19468,97396,0.97396,1,0.029382,0.029382,0,0
0.19511,97385,0.97385,1,0.029505,0.029505,0,0
0.19553,97374,0.97374,1,0.029628,0.029628,0,0
0.19595,97363,0.97363,1,0.029751,0.029751,0,0
0.19639,97351,0.97351,1,0.029874,0.029874,0,0
0.19683,97339,0.97339,1,0.029997,0.029997,0,0
0.19728,97328,0.97328,1,0.03012,0.03012,0,0
0.19772,97316,0.97316,1,0.030243,0.030243,0,0
0.19817,97304,0.97304,1,0.030365,0.030365,0,0
0.19861,97292,0.97292,1,0.030488,0.030488,0,0
0.19906,97280,0.9728,1,0.030611,0.030611,0,0
0.1995,97268,0.97268,1,0.030734,0.030734,0,0
0.19996,97256,0.97256,1,0.030857,0.030857,0,0
0.20043,97243,0.97243,1,0.03098,0.03098,0,0
0.2009,97230,0.9723,1,0.031103,0.031103,0,0
0.20137,97217,0.97217,1,0.031226,0.031226,0,0
0.20184,97205,0.97205,1,0.031349,0.031349,0,0
0.20231,97192,0.97192,1,0.031472,0.031472,0,0
0.20278,97179,0.97179,1,0.031595,0.031595,0,0
0.20325,97166,0.97166,1,0.031718,0.031718,0,0
0.20374,97153,0.97153,1,0.031841,0.031841,0,0
0.20423,97139,0.97139,1,0.031964,0.031964,0,0
0.20473,97126,0.97126,1,0.032087,0.032087,0,0
0.20522,97112,0.97112,1,0.032209,0.032209,0,0
0.20572,97098,0.97098,1,0.032332,0.032332,0,0
0.20621,97084,0.97084,1,0.032455,0.032455,0,0
0.20671,97071,0.97071,1,0.032578,0.032578,0,0
0.2072,97057,0.97057,1,0.032701,0.032701,0,0
0.20771,97043,0.97043,1,0.032824,0.032824,0,0
0.20823,97028,0.97028,1,0.032947,0.032947,0,0
0.20875,97014,0.97014,1,0.03307,0.03307,0,0
0.20927,96999,0.96999,1,0.033193,0.033193,0,0
0.20979,96984,0.96984,1,0.033316,0.033316,0,0
0.21032,96969,0.96969,1,0.033439,0.033439,0,0
0.21084,96955,0.96955,1,0.033562,0.033562,0,0
0.21136,96940,0.9694,1,0.033685,0.033685,0,0
0.21189,96925,0.96925,1,0.033808,0.033808,0,0
0.21244,96909,0.96909,1,0.033931,0.033931,0,0
0.21299,96893,0.96893,1,0.034054,0.034054,0,0
0.21354,96878,0.96878,1,0.034176,0.034176,0,0
0.21409,96862,0.96862,1,0.034299,0.034299,0,0
0.21464,96846,0.96846,1,0.034422,0.034422,0,0
0.21519,96830,0.9683,1,0.034545,0.034545,0,0
0.21574,96814,0.96814,1,0.034668,0.034668,0,0
0.2163,96798,0.96798,1,0.034791,0.034791,0,0
0.21688,96781,0.96781,1,0.034914,0.034914,0,0
0.21746,96764,0.96764,1,0.035037,0.035037,0,0
0.21804,96747,0.96747,1,0.03516,0.03516,0,0
0.21861,96730,0.9673,1,0.035283,0.035283,0,0
0.21919,96713,0.96713,1,0.035406,0.035406,0,0
0.21977,96696,0.96696,1,0.035529,0.035529,0,0
0.22035,96679,0.96679,1,0.035652,0.035652,0,0
0.22094,96662,0.96662,1,0.035775,0.035775,0,0
0.22155,96644,0.96644,1,0.035898,0.035898,0,0
0.22216,96626,0.96626,1,0.036021,0.036021,0,0
0.22277,96608,0.96608,1,0.036143,0.036143,0,0
0.22338,96589,0.96589,1,0.036266,0.036266,0,0
0.22399,96571,0.96571,1,0.036389,0.036389,0,0
0.2246,96553,0.96553,1,0.036512,0.036512,0,0
0.22521,96535,0.96535,1,0.036635,0.036635,0,0
0.22582,96516,0.96516,1,0.036758,0.036758,0,0
0.22646,96497,0.96497,1,0.036881,0.036881,0,0
0.22711,96477,0.96477,1,0.037004,0.037004,0,0
0.22775,96458,0.96458,1,0.037127,0.037127,0,0
0.22839,96438,0.96438,1,0.03725,0.03725,0,0
0.22903,96418,0.96418,1,0.037373,0.037373,0,0
0.22967,96399,0.96399,1,0.037496,0.037496,0,0
0.23032,96379,0.96379,1,0.037619,0.037619,0,0
0.23096,96360,0.9636,1,0.037742,0.037742,0,0
0.23163,96339,0.96339,1,0.037865,0.037865,0,0
0.23231,96318,0.96318,1,0.037988,0.037988,0,0
0.23299,96296,0.96296,1,0.03811,0.03811,0,0
0.23366,96275,0.96275,1,0.038233,0.038233,0,0
0.23434,96254,0.96254,1,0.038356,0.038356,0,0
0.23501,96233,0.96233,1,0.038479,0.038479,0,0
0.23569,96212,0.96212,1,0.038602,0.038602,0,0
0.23636,96191,0.96191,1,0.038725,0.038725,0,0
0.23707,96169,0.96169,1,0.038848,0.038848,0,0
0.23778,96146,0.96146,1,0.038971,0.038971,0,0
0.23849,96124,0.96124,1,0.039094,0.039094,0,0
0.2392,96101,0.96101,1,0.039217,0.039217,0,0
0.23991,96078,0.96078,1,0.03934,0.03934,0,0
0.24062,96056,0.96056,1,0.039463,0.039463,0,0
0.24133,96033,0.96033,1,0.039586,0.039586,0,0
0.24204,96011,0.96011,1,0.039709,0.039709,0,0
0.24278,95987,0.95987,1,0.039832,0.039832,0,0
0.24353,95962,0.95962,1,0.039955,0.039955,0,0
0.24427,95938,0.95938,1,0.040077,0.040077,0,0
0.24502,95914,0.95914,1,0.0402,0.0402,0,0
0.24576,95890,0.9589,1,0.040323,0.040323,0,0
0.24651,95866,0.95866,1,0.040446,0.040446,0,0
0.24725,95841,0.95841,1,0.040569,0.040569,0,0
0.248,95817,0.95817,1,0.040692,0.040692,0,0
0.24877,95791,0.95791,1,0.040815,0.040815,0,0
0.24956,95765,0.95765,1,0.040938,0.040938,0,0
0.25034,95739,0.95739,1,0.041061,0.041061,0,0
0.25112,95713,0.95713,1,0.041184,0.041184,0,0
0.25191,95687,0.95687,1,0.041307,0.041307,0,0
0.25269,95661,0.95661,1,0.04143,0.04143,0,0
0.25347,95635,0.95635,1,0.041553,0.041553,0,0
0.25426,95609,0.95609,1,0.041676,0.041676,0,0
0.25507,95581,0.95581,1,0.041799,0.041799,0,0
0.25589,95554,0.95554,1,0.041922,0.041922,0,0
0.25671,95526,0.95526,1,0.042044,0.042044,0,0
0.25753,95498,0.95498,1,0.042167,0.042167,0,0
0.25835,95470,0.9547,1,0.04229,0.04229,0,0
0.25918,95442,0.95442,1,0.042413,0.042413,0,0
0.26,95414,0.95414,1,0.042536,0.042536,0,0
0.26082,95386,0.95386,1,0.042659,0.042659,0,0
0.26167,95357,0.95357,1,0.042782,0.042782,0,0
0.26253,95327,0.95327,1,0.042905,0.042905,0,0
0.26339,95297,0.95297,1,0.043028,0.043028,0,0
0.26425,95267,0.95267,1,0.043151,0.043151,0,0
0.26511,95237,0.95237,1,0.043274,0.043274,0,0
0.26597,95206,0.95206,1,0.043397,0.043397,0,0
0.26683,95176,0.95176,1,0.04352,0.04352,0,0
0.26769,95146,0.95146,1,0.043643,0.043643,0,0
0.26858,95115,0.95115,1,0.043766,0.043766,0,0
0.26948,95083,0.95083,1,0.043889,0.043889,0,0
0.27039,95051,0.95051,1,0.044011,0.044011,0,0
0.27129,95019,0.95019,1,0.044134,0.044134,0,0
0.27219,94986,0.94986,1,0.044257,0.044257,0,0
0.2731,94954,0.94954,1,0.04438,0.04438,0,0
0.274,94922,0.94922,1,0.044503,0.044503,0,0
0.2749,94890,0.9489,1,0.044626,0.044626,0,0
0.27583,94857,0.94857,1,0.044749,0.044749,0,0
0.27677,94823,0.94823,1,0.044872,0.044872,0,0
0.27772,94789,0.94789,1,0.044995,0.044995,0,0
0.27866,94755,0.94755,1,0.045118,0.045118,0,0
0.27961,94721,0.94721,1,0.045241,0.045241,0,0
0.28055,94687,0.94687,1,0.045364,0.045364,0,0
0.28149,94652,0.94652,1,0.045487,0.045487,0,0
0.28244,94618,0.94618,1,0.04561,0.04561,0,0
0.2834,94583,0.94583,1,0.045733,0.045733,0,0
0.28439,94546,0.94546,1,0.045855,0.045855,0,0
0.28538,94509,0.94509,1,0.045978,0.045978,0,0
0.28637,94472,0.94472,1,0.046101,0.046101,0,0
0.28736,94434,0.94434,1,0.046224,0.046224,0,0
0.28835,94397,0.94397,1,0.046347,0.046347,0,0
0.28934,94360,0.9436,1,0.04647,0.04647,0,0
0.29033,94323,0.94323,1,0.046593,0.046593,0,0
0.29133,94285,0.94285,1,0.046716,0.046716,0,0
0.29236,94246,0.94246,1,0.046839,0.046839,0,0
0.29339,94206,0.94206,1,0.046962,0.046962,0,0
0.29443,94167,0.94167,1,0.047085,0.047085,0,0
0.29546,94128,0.94128,1,0.047208,0.047208,0,0
0.29649,94088,0.94088,1,0.047331,0.047331,0,0
0.29752,94049,0.94049,1,0.047454,0.047454,0,0
0.29855,94010,0.9401,1,0.047577,0.047577,0,0
0.29959,93970,0.9397,1,0.0477,0.0477,0,0
0.30067,93928,0.93928,1,0.047822,0.047822,0,0
0.30175,93885,0.93885,1,0.047945,0.047945,0,0
0.30282,93843,0.93843,1,0.048068,0.048068,0,0
0.3039,93801,0.93801,1,0.048191,0.048191,0,0
0.30497,93759,0.93759,1,0.048314,0.048314,0,0
0.30605,93717,0.93717,1,0.048437,0.048437,0,0
0.30713,93674,0.93674,1,0.04856,0.04856,0,0
0.30821,93632,0.93632,1,0.048683,0.048683,0,0
0.30933,93587,0.93587,1,0.048806,0.048806,0,0
0.31045,93542,0.93542,1,0.048929,0.048929,0,0
0.31157,93497,0.93497,1,0.049052,0.049052,0,0
0.31269,93452,0.93452,1,0.049175,0.049175,0,0
0.31381,93407,0.93407,1,0.049298,0.049298,0,0
0.31493,93362,0.93362,1,0.049421,0.049421,0,0
0.31605,93317,0.93317,1,0.049544,0.049544,0,0
0.31717,93272,0.93272,1,0.049667,0.049667,0,0
0.31834,93224,0.93224,1,0.049789,0.049789,0,0
0.31951,93176,0.93176,1,0.049912,0.049912,0,0
0.32067,93128,0.93128,1,0.050035,0.050035,0,0
0.32184,93080,0.9308,1,0.050158,0.050158,0,0
0.32301,93032,0.93032,1,0.050281,0.050281,0,0
0.32418,92984,0.92984,1,0.050404,0.050404,0,0
0.32534,92936,0.92936,1,0.050527,0.050527,0,0
0.32651,92888,0.92888,1,0.05065,0.05065,0,0
0.32772,92837,0.92837,1,0.050773,0.050773,0,0
0.32894,92787,0.92787,1,0.050896,0.050896,0,0
0.33015,92736,0.92736,1,0.051019,0.051019,0,0
0.33136,92685,0.92685,1,0.051142,0.051142,0,0
0.33257,92634,0.92634,1,0.051265,0.051265,0,0
0.33379,92583,0.92583,1,0.051388,0.051388,0,0
0.335,92532,0.92532,1,0.051511,0.051511,0,0
0.33621,92481,0.92481,1,0.051634,0.051634,0,0
0.33747,92427,0.92427,1,0.051756,0.051756,0,0
0.33874,92373,0.92373,1,0.051879,0.051879,0,0
0.34,92318,0.92318,1,0.052002,0.052002,0,0
0.34127,92263,0.92263,1,0.052125,0.052125,0,0
0.34253,92209,0.92209,1,0.052248,0.052248,0,0
0.34379,92154,0.92154,1,0.052371,0.052371,0,0
0.34506,92100,0.921,1,0.052494,0.052494,0,0
0.34632,92045,0.92045,1,0.052617,0.052617,0,0
0.34763,91988,0.91988,1,0.05274,0.05274,0,0
0.34894,91930,0.9193,1,0.052863,0.052863,0,0
0.35025,91872,0.91872,1,0.052986,0.052986,0,0
0.35156,91814,0.91814,1,0.053109,0.053109,0,0
0.35287,91756,0.91756,1,0.053232,0.053232,0,0
0.35418,91699,0.91699,1,0.053355,0.053355,0,0
0.35549,91641,0.91641,1,0.053478,0.053478,0,0
0.3568,91583,0.91583,1,0.053601,0.053601,0,0
0.35815,91522,0.91522,1,0.053723,0.053723,0,0
0.35951,91461,0.91461,1,0.053846,0.053846,0,0
0.36087,91399,0.91399,1,0.053969,0.053969,0,0
0.36223,91338,0.91338,1,0.054092,0.054092,0,0
0.36359,91276,0.91276,1,0.054215,0.054215,0,0
0.36495,91215,0.91215,1,0.054338,0.054338,0,0
0.36631,91154,0.91154,1,0.054461,0.054461,0,0
0.36767,91092,0.91092,1,0.054584,0.054584,0,0
0.36907,91028,0.91028,1,0.054707,0.054707,0,0
0.37048,90963,0.90963,1,0.05483,0.05483,0,0
0.37188,90898,0.90898,1,0.054953,0.054953,0,0
0.37329,90833,0.90833,1,0.055076,0.055076,0,0
0.3747,90768,0.90768,1,0.055199,0.055199,0,0
0.37611,90703,0.90703,1,0.055322,0.055322,0,0
0.37751,90637,0.90637,1,0.055445,0.055445,0,0
0.37892,90572,0.90572,1,0.055568,0.055568,0,0
0.38036,90505,0.90505,1,0.05569,0.05569,0,0
0.38182,90435,0.90435,1,0.055813,0.055813,0,0
0.38328,90366,0.90366,1,0.055936,0.055936,0,0
0.38475,90297,0.90297,1,0.056059,0.056059,0,0
0.38621,90227,0.90227,1,0.056182,0.056182,0,0
0.38767,90158,0.90158,1,0.056305,0.056305,0,0
0.38913,90089,0.90089,1,0.056428,0.056428,0,0
0.39059,90020,0.9002,1,0.056551,0.056551,0,0
0.39208,89948,0.89948,1,0.056674,0.056674,0,0
0.39359,89875,0.89875,1,0.056797,0.056797,0,0
0.3951,89802,0.89802,1,0.05692,0.05692,0,0
0.39661,89729,0.89729,1,0.057043,0.057043,0,0
0.39812,89655,0.89655,1,0.057166,0.057166,0,0
0.39963,89582,0.89582,1,0.057289,0.057289,0,0
0.40114,89509,0.89509,1,0.057412,0.057412,0,0
0.40265,89436,0.89436,1,0.057535,0.057535,0,0
0.40419,89361,0.89361,1,0.057657,0.057657,0,0
0.40575,89283,0.89283,1,0.05778,0.05778,0,0
0.40732,89205,0.89205,1,0.057903,0.057903,0,0
0.40888,89128,0.89128,1,0.058026,0.058026,0,0
0.41045,89050,0.8905,1,0.058149,0.058149,0,0
0.41202,88973,0.88973,1,0.058272,0.058272,0,0
