"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
112.83,1.5095e+08,1.7,10257,-1.032e-12,0,8.5937e+05,6.243e-16,621.72,1,0,0,0.25,0
112.83,1.5095e+08,1.7,10257,-3.1504e-13,0,8.5937e+05,6.5714e-16,621.72,1,0.001,0.001,0.25,0
112.83,1.5095e+08,1.7,10257,4.0197e-13,0,8.5937e+05,6.8999e-16,621.72,1,0.002,0.002,0.25,0
112.83,1.5095e+08,1.7,10257,1.119e-12,0,8.5937e+05,7.2284e-16,621.72,1,0.003,0.003,0.25,0
112.83,1.5095e+08,1.7,10257,1.836e-12,0,8.5937e+05,7.5569e-16,621.72,1,0.004,0.004,0.25,0
112.83,1.5095e+08,1.7,10257,2.553e-12,0,8.5937e+05,7.8853e-16,621.72,1,0.005,0.005,0.25,0
112.83,1.5095e+08,1.7,10257,3.27e-12,0,8.5937e+05,8.2138e-16,621.72,1,0.006,0.006,0.25,0
112.83,1.5095e+08,1.7,10257,3.987e-12,0,8.5937e+05,8.5423e-16,621.72,1,0.007,0.007,0.25,0
112.83,1.5095e+08,1.7,10257,4.704e-12,0,8.5937e+05,8.8707e-16,621.72,1,0.008,0.008,0.25,0
112.83,1.5095e+08,1.7,10257,5.421e-12,0,8.5937e+05,9.1992e-16,621.72,1,0.009,0.009,0.25,0
112.83,1.5095e+08,1.7,10257,6.138e-12,0,8.5937e+05,9.5277e-16,621.72,1,0.01,0.01,0.25,0
112.83,1.5095e+08,1.7,10257,6.855e-12,0,8.5937e+05,9.8561e-16,621.72,1,0.011,0.011,0.25,0
112.83,1.5095e+08,1.7,10257,7.572e-12,0,8.5937e+05,1.0185e-15,621.72,1,0.012,0.012,0.25,0
112.83,1.5095e+08,1.7,10257,8.289e-12,0,8.5937e+05,1.0513e-15,621.72,1,0.013,0.013,0.25,0
112.83,1.5095e+08,1.7,10257,9.006e-12,0,8.5937e+05,1.0842e-15,621.72,1,0.014,0.014,0.25,0
112.83,1.5095e+08,1.7,10257,9.723e-12,0,8.5937e+05,1.117e-15,621.72,1,0.015,0.015,0.25,0
112.83,1.5095e+08,1.7,10257,1.044e-11,0,8.5937e+05,1.1498e-15,621.72,1,0.016,0.016,0.25,0
112.83,1.5095e+08,1.7,10257,1.1018e-11,0,8.5937e+05,1.1604e-15,621.72,1,0.017,0.017,0.25,0
112.83,1.5095e+08,1.7,10257,1.133e-11,0,8.5937e+05,1.128e-15,621.72,1,0.018,0.018,0.25,0
112.83,1.5095e+08,1.7,10257,1.2415e-11,0,8.5937e+05,1.137e-15,621.72,1,0.019,0.019,0.25,0
112.83,1.5095e+08,1.7,10257,1.2786e-11,0,8.5937e+05,1.1232e-15,621.72,1,0.02,0.02,0.25,0
112.83,1.5095e+08,1.7,10257,1.2092e-11,0,8.5937e+05,1.0741e-15,621.72,1,0.021,0.021,0.25,0
