"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      0.9258788886,       2.850052691,      -5.588578856,       5.905288882,      -7.114400376
          0,           0,           1,      0.7198610173,        2.67453494,       1.805846603,       5.679493552,      -7.416980589
          0,           0,           2,      0.4908389147,       2.461614106,       2.016837785,       5.460018916,       -7.39076277
          0,           0,           3,      0.3130122625,       2.335830709,       2.162244814,       5.304249937,      -7.463347133
          0,           0,           4,      0.2755705605,       2.233661061,       2.265055602,       5.273128377,      -7.548261577
          0,           0,           5,      0.2813465646,       2.098533282,       2.330580506,       5.280423442,      -7.624316593
          0,           0,           6,      0.2798232488,       1.983231109,       2.366623876,        5.28210553,      -7.682564654
          0,           0,           7,      0.2819174395,       1.925083235,       2.392174347,       5.287722914,      -7.728300119
          0,           0,           8,       0.296464191,       1.860451573,       2.424500736,       5.306309018,      -7.895078938
          0,           0,           9,     0.08821440827,       1.773005361,       2.184274734,       5.094646443,      -7.905698881
          0,           0,          10,      0.1653926578,       1.769700045,       2.284471043,       5.172817608,      -7.971030145
          0,           0,          11,    -0.01354674207,       1.721787085,       2.050363908,       4.987834201,      -7.996395987
          0,           0,          12,     0.05680269161,        1.74627387,       2.154795844,       5.059193297,       -8.02950884
          0,           0,          13,      0.1155607734,       1.829842508,       2.229979635,       5.116891207,      -8.082403846
          0,           0,          14,    -0.08655984101,       1.842492551,       1.969049971,       4.907212402,      -8.145223868
          0,           0,          15,    -0.03520412809,       1.901715866,       2.047512707,       4.959670911,      -8.153525313
          0,           0,          16,     -0.1919856379,        1.95455932,       1.801801694,       4.794009718,      -8.223962541
          0,           0,          17,     -0.1493050841,       1.972387647,       1.887517344,       4.837653382,      -8.315203651
          0,           0,          18,     -0.1016587588,       1.993984963,       1.961227892,       4.886434649,      -8.290197579
          0,           0,          19,     -0.2596268706,       1.978437055,       1.694291731,       4.721432451,      -8.370819006
          0,           0,          20,     -0.2361247161,       1.968540981,       1.765015399,       4.745020857,       -8.45511815
          0,           0,          21,      -0.191856498,       1.973152976,       1.846836936,       4.791327986,       -8.41790043
