"Mach","Pressure","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.1796,8.9515e+05,1,0.0049175,0.0049175,0,0
0.17967,8.9514e+05,1,0.0050404,0.0050404,0,0
0.17973,8.9514e+05,1,0.0051633,0.0051633,0,0
0.17979,8.9513e+05,1,0.0052863,0.0052863,0,0
0.17986,8.9512e+05,1,0.0054092,0.0054092,0,0
0.17992,8.9512e+05,1,0.0055322,0.0055322,0,0
0.17999,8.9511e+05,1,0.0056551,0.0056551,0,0
0.18005,8.951e+05,1,0.005778,0.005778,0,0
0.18012,8.951e+05,1,0.005901,0.005901,0,0
0.18019,8.9509e+05,1,0.0060239,0.0060239,0,0
0.18026,8.9508e+05,1,0.0061468,0.0061468,0,0
0.18034,8.9508e+05,1,0.0062698,0.0062698,0,0
0.18042,8.9507e+05,1,0.0063927,0.0063927,0,0
0.18049,8.9506e+05,1,0.0065157,0.0065157,0,0
0.18057,8.9505e+05,1,0.0066386,0.0066386,0,0
0.18064,8.9504e+05,1,0.0067615,0.0067615,0,0
0.18072,8.9503e+05,1,0.0068845,0.0068845,0,0
0.1808,8.9503e+05,1,0.0070074,0.0070074,0,0
0.18089,8.9502e+05,1,0.0071303,0.0071303,0,0
0.18098,8.9501e+05,1,0.0072533,0.0072533,0,0
0.18106,8.95e+05,1,0.0073762,0.0073762,0,0
0.18115,8.9499e+05,1,0.0074991,0.0074991,0,0
0.18124,8.9498e+05,1,0.0076221,0.0076221,0,0
0.18133,8.9497e+05,1,0.007745,0.007745,0,0
0.18141,8.9496e+05,1,0.007868,0.007868,0,0
0.18151,8.9495e+05,1,0.0079909,0.0079909,0,0
0.18161,8.9494e+05,1,0.0081138,0.0081138,0,0
0.18171,8.9493e+05,1,0.0082368,0.0082368,0,0
0.18181,8.9492e+05,1,0.0083597,0.0083597,0,0
0.18191,8.9491e+05,1,0.0084826,0.0084826,0,0
0.18201,8.949e+05,1,0.0086056,0.0086056,0,0
0.18211,8.9489e+05,1,0.0087285,0.0087285,0,0
0.18221,8.9488e+05,1,0.0088514,0.0088514,0,0
0.18232,8.9487e+05,1,0.0089744,0.0089744,0,0
0.18243,8.9486e+05,1,0.0090973,0.0090973,0,0
0.18254,8.9485e+05,1,0.0092203,0.0092203,0,0
0.18266,8.9483e+05,1,0.0093432,0.0093432,0,0
0.18277,8.9482e+05,1,0.0094661,0.0094661,0,0
0.18289,8.9481e+05,1,0.0095891,0.0095891,0,0
0.183,8.948e+05,1,0.009712,0.009712,0,0
0.18311,8.9479e+05,1,0.0098349,0.0098349,0,0
0.18323,8.9478e+05,1,0.0099579,0.0099579,0,0
0.18336,8.9476e+05,1,0.010081,0.010081,0,0
0.18349,8.9475e+05,1,0.010204,0.010204,0,0
0.18361,8.9474e+05,1,0.010327,0.010327,0,0
0.18374,8.9472e+05,1,0.01045,0.01045,0,0
0.18387,8.9471e+05,1,0.010573,0.010573,0,0
0.18399,8.947e+05,1,0.010696,0.010696,0,0
0.18412,8.9468e+05,1,0.010818,0.010818,0,0
0.18425,8.9467e+05,1,0.010941,0.010941,0,0
0.1844,8.9466e+05,1,0.011064,0.011064,0,0
0.18454,8.9464e+05,1,0.011187,0.011187,0,0
0.18468,8.9463e+05,1,0.01131,0.01131,0,0
0.18482,8.9461e+05,1,0.011433,0.011433,0,0
0.18496,8.946e+05,1,0.011556,0.011556,0,0
0.18511,8.9458e+05,1,0.011679,0.011679,0,0
0.18525,8.9457e+05,1,0.011802,0.011802,0,0
0.18539,8.9456e+05,1,0.011925,0.011925,0,0
0.18555,8.9454e+05,1,0.012048,0.012048,0,0
0.18571,8.9452e+05,1,0.012171,0.012171,0,0
0.18587,8.9451e+05,1,0.012294,0.012294,0,0
0.18602,8.9449e+05,1,0.012417,0.012417,0,0
0.18618,8.9447e+05,1,0.01254,0.01254,0,0
0.18634,8.9446e+05,1,0.012662,0.012662,0,0
0.18649,8.9444e+05,1,0.012785,0.012785,0,0
0.18665,8.9442e+05,1,0.012908,0.012908,0,0
0.18683,8.9441e+05,1,0.013031,0.013031,0,0
0.187,8.9439e+05,1,0.013154,0.013154,0,0
0.18717,8.9437e+05,1,0.013277,0.013277,0,0
0.18734,8.9435e+05,1,0.0134,0.0134,0,0
0.18752,8.9434e+05,1,0.013523,0.013523,0,0
0.18769,8.9432e+05,1,0.013646,0.013646,0,0
0.18786,8.943e+05,1,0.013769,0.013769,0,0
0.18803,8.9428e+05,1,0.013892,0.013892,0,0
0.18822,8.9426e+05,1,0.014015,0.014015,0,0
0.18841,8.9424e+05,1,0.014138,0.014138,0,0
0.18859,8.9422e+05,1,0.014261,0.014261,0,0
0.18878,8.942e+05,1,0.014384,0.014384,0,0
0.18897,8.9418e+05,1,0.014507,0.014507,0,0
0.18915,8.9416e+05,1,0.014629,0.014629,0,0
0.18934,8.9414e+05,1,0.014752,0.014752,0,0
0.18953,8.9412e+05,1,0.014875,0.014875,0,0
0.18973,8.941e+05,1,0.014998,0.014998,0,0
0.18993,8.9408e+05,1,0.015121,0.015121,0,0
0.19013,8.9406e+05,1,0.015244,0.015244,0,0
0.19033,8.9404e+05,1,0.015367,0.015367,0,0
0.19053,8.9402e+05,1,0.01549,0.01549,0,0
0.19073,8.94e+05,1,0.015613,0.015613,0,0
0.19093,8.9398e+05,1,0.015736,0.015736,0,0
0.19113,8.9396e+05,1,0.015859,0.015859,0,0
0.19134,8.9393e+05,1,0.015982,0.015982,0,0
0.19156,8.9391e+05,1,0.016105,0.016105,0,0
0.19177,8.9388e+05,1,0.016228,0.016228,0,0
0.19199,8.9386e+05,1,0.016351,0.016351,0,0
0.1922,8.9384e+05,1,0.016474,0.016474,0,0
0.19242,8.9381e+05,1,0.016596,0.016596,0,0
0.19263,8.9379e+05,1,0.016719,0.016719,0,0
0.19285,8.9377e+05,1,0.016842,0.016842,0,0
0.19308,8.9374e+05,1,0.016965,0.016965,0,0
0.19331,8.9372e+05,1,0.017088,0.017088,0,0
0.19354,8.9369e+05,1,0.017211,0.017211,0,0
0.19378,8.9367e+05,1,0.017334,0.017334,0,0
0.19401,8.9364e+05,1,0.017457,0.017457,0,0
0.19424,8.9362e+05,1,0.01758,0.01758,0,0
0.19447,8.9359e+05,1,0.017703,0.017703,0,0
0.19471,8.9357e+05,1,0.017826,0.017826,0,0
0.19495,8.9354e+05,1,0.017949,0.017949,0,0
0.1952,8.9352e+05,1,0.018072,0.018072,0,0
0.19544,8.9349e+05,1,0.018195,0.018195,0,0
0.19569,8.9346e+05,1,0.018318,0.018318,0,0
0.19594,8.9344e+05,1,0.018441,0.018441,0,0
0.19618,8.9341e+05,1,0.018563,0.018563,0,0
0.19643,8.9338e+05,1,0.018686,0.018686,0,0
0.19668,8.9336e+05,1,0.018809,0.018809,0,0
0.19694,8.9333e+05,1,0.018932,0.018932,0,0
0.1972,8.933e+05,1,0.019055,0.019055,0,0
0.19747,8.9327e+05,1,0.019178,0.019178,0,0
0.19773,8.9324e+05,1,0.019301,0.019301,0,0
0.198,8.9321e+05,1,0.019424,0.019424,0,0
0.19827,8.9318e+05,1,0.019547,0.019547,0,0
0.19853,8.9315e+05,1,0.01967,0.01967,0,0
0.1988,8.9312e+05,1,0.019793,0.019793,0,0
0.19907,8.9309e+05,1,0.019916,0.019916,0,0
0.19936,8.9306e+05,1,0.020039,0.020039,0,0
0.19964,8.9302e+05,1,0.020162,0.020162,0,0
0.19992,8.9299e+05,1,0.020285,0.020285,0,0
0.2002,8.9296e+05,1,0.020408,0.020408,0,0
0.20049,8.9293e+05,1,0.02053,0.02053,0,0
0.20077,8.929e+05,1,0.020653,0.020653,0,0
0.20105,8.9287e+05,1,0.020776,0.020776,0,0
0.20134,8.9283e+05,1,0.020899,0.020899,0,0
0.20164,8.928e+05,1,0.021022,0.021022,0,0
0.20195,8.9276e+05,1,0.021145,0.021145,0,0
0.20225,8.9273e+05,1,0.021268,0.021268,0,0
0.20255,8.927e+05,1,0.021391,0.021391,0,0
0.20285,8.9266e+05,1,0.021514,0.021514,0,0
0.20315,8.9263e+05,1,0.021637,0.021637,0,0
0.20345,8.9259e+05,1,0.02176,0.02176,0,0
0.20376,8.9256e+05,1,0.021883,0.021883,0,0
0.20408,8.9252e+05,1,0.022006,0.022006,0,0
0.2044,8.9248e+05,1,0.022129,0.022129,0,0
0.20472,8.9245e+05,1,0.022252,0.022252,0,0
0.20504,8.9241e+05,1,0.022374,0.022374,0,0
0.20536,8.9237e+05,1,0.022497,0.022497,0,0
0.20568,8.9234e+05,1,0.02262,0.02262,0,0
0.206,8.923e+05,1,0.022743,0.022743,0,0
0.20633,8.9226e+05,1,0.022866,0.022866,0,0
0.20667,8.9222e+05,1,0.022989,0.022989,0,0
0.20701,8.9218e+05,1,0.023112,0.023112,0,0
0.20735,8.9214e+05,1,0.023235,0.023235,0,0
0.2077,8.921e+05,1,0.023358,0.023358,0,0
0.20804,8.9206e+05,1,0.023481,0.023481,0,0
0.20838,8.9202e+05,1,0.023604,0.023604,0,0
0.20872,8.9199e+05,1,0.023727,0.023727,0,0
0.20907,8.9194e+05,1,0.02385,0.02385,0,0
0.20943,8.919e+05,1,0.023973,0.023973,0,0
0.2098,8.9186e+05,1,0.024096,0.024096,0,0
0.21016,8.9182e+05,1,0.024219,0.024219,0,0
0.21052,8.9177e+05,1,0.024341,0.024341,0,0
0.21088,8.9173e+05,1,0.024464,0.024464,0,0
0.21125,8.9169e+05,1,0.024587,0.024587,0,0
0.21161,8.9164e+05,1,0.02471,0.02471,0,0
0.21198,8.916e+05,1,0.024833,0.024833,0,0
0.21237,8.9155e+05,1,0.024956,0.024956,0,0
0.21275,8.9151e+05,1,0.025079,0.025079,0,0
0.21314,8.9146e+05,1,0.025202,0.025202,0,0
0.21353,8.9142e+05,1,0.025325,0.025325,0,0
0.21391,8.9137e+05,1,0.025448,0.025448,0,0
0.2143,8.9133e+05,1,0.025571,0.025571,0,0
0.21469,8.9128e+05,1,0.025694,0.025694,0,0
0.21508,8.9123e+05,1,0.025817,0.025817,0,0
0.21549,8.9118e+05,1,0.02594,0.02594,0,0
0.21589,8.9114e+05,1,0.026063,0.026063,0,0
0.2163,8.9109e+05,1,0.026186,0.026186,0,0
0.21671,8.9104e+05,1,0.026308,0.026308,0,0
0.21711,8.9099e+05,1,0.026431,0.026431,0,0
0.21752,8.9094e+05,1,0.026554,0.026554,0,0
0.21793,8.9089e+05,1,0.026677,0.026677,0,0
0.21834,8.9084e+05,1,0.0268,0.0268,0,0
0.21877,8.9079e+05,1,0.026923,0.026923,0,0
0.21921,8.9073e+05,1,0.027046,0.027046,0,0
0.21964,8.9068e+05,1,0.027169,0.027169,0,0
0.22008,8.9063e+05,1,0.027292,0.027292,0,0
0.22051,8.9057e+05,1,0.027415,0.027415,0,0
0.22095,8.9052e+05,1,0.027538,0.027538,0,0
0.22138,8.9047e+05,1,0.027661,0.027661,0,0
0.22182,8.9041e+05,1,0.027784,0.027784,0,0
0.22228,8.9035e+05,1,0.027907,0.027907,0,0
0.22274,8.903e+05,1,0.02803,0.02803,0,0
0.2232,8.9024e+05,1,0.028153,0.028153,0,0
0.22366,8.9018e+05,1,0.028275,0.028275,0,0
0.22413,8.9013e+05,1,0.028398,0.028398,0,0
0.22459,8.9007e+05,1,0.028521,0.028521,0,0
0.22505,8.9001e+05,1,0.028644,0.028644,0,0
0.22551,8.8995e+05,1,0.028767,0.028767,0,0
0.22601,8.8989e+05,1,0.02889,0.02889,0,0
0.2265,8.8983e+05,1,0.029013,0.029013,0,0
0.227,8.8977e+05,1,0.029136,0.029136,0,0
0.22749,8.8971e+05,1,0.029259,0.029259,0,0
0.22799,8.8965e+05,1,0.029382,0.029382,0,0
0.22848,8.8959e+05,1,0.029505,0.029505,0,0
0.22898,8.8952e+05,1,0.029628,0.029628,0,0
0.22947,8.8946e+05,1,0.029751,0.029751,0,0
0.22998,8.8941e+05,1,0.029874,0.029874,0,0
0.23049,8.8936e+05,1,0.029997,0.029997,0,0
0.23099,8.8931e+05,1,0.03012,0.03012,0,0
0.2315,8.8925e+05,1,0.030242,0.030242,0,0
0.23199,8.8917e+05,1,0.030365,0.030365,0,0
0.23247,8.891e+05,1,0.030488,0.030488,0,0
0.23296,8.8902e+05,1,0.030611,0.030611,0,0
0.23345,8.8894e+05,1,0.030734,0.030734,0,0
0.23399,8.8887e+05,1,0.030857,0.030857,0,0
0.23453,8.888e+05,1,0.03098,0.03098,0,0
0.23506,8.8872e+05,1,0.031103,0.031103,0,0
0.2356,8.8865e+05,1,0.031226,0.031226,0,0
0.23614,8.8858e+05,1,0.031349,0.031349,0,0
0.23668,8.8851e+05,1,0.031472,0.031472,0,0
0.23721,8.8844e+05,1,0.031595,0.031595,0,0
0.23775,8.8837e+05,1,0.031718,0.031718,0,0
0.23831,8.8829e+05,1,0.031841,0.031841,0,0
0.23887,8.8822e+05,1,0.031964,0.031964,0,0
0.23943,8.8814e+05,1,0.032087,0.032087,0,0
0.24,8.8806e+05,1,0.032209,0.032209,0,0
0.24056,8.8799e+05,1,0.032332,0.032332,0,0
0.24112,8.8791e+05,1,0.032455,0.032455,0,0
0.24168,8.8783e+05,1,0.032578,0.032578,0,0
0.24224,8.8776e+05,1,0.032701,0.032701,0,0
0.24283,8.8768e+05,1,0.032824,0.032824,0,0
0.24342,8.876e+05,1,0.032947,0.032947,0,0
0.24402,8.8751e+05,1,0.03307,0.03307,0,0
0.24461,8.8743e+05,1,0.033193,0.033193,0,0
0.2452,8.8735e+05,1,0.033316,0.033316,0,0
0.2458,8.8727e+05,1,0.033439,0.033439,0,0
0.24639,8.8719e+05,1,0.033562,0.033562,0,0
0.24698,8.8711e+05,1,0.033685,0.033685,0,0
0.2476,8.8702e+05,1,0.033808,0.033808,0,0
0.24823,8.8693e+05,1,0.033931,0.033931,0,0
0.24885,8.8684e+05,1,0.034053,0.034053,0,0
0.24948,8.8675e+05,1,0.034176,0.034176,0,0
0.2501,8.8667e+05,1,0.034299,0.034299,0,0
0.25072,8.8658e+05,1,0.034422,0.034422,0,0
0.25135,8.8649e+05,1,0.034545,0.034545,0,0
0.25197,8.864e+05,1,0.034668,0.034668,0,0
0.25262,8.8631e+05,1,0.034791,0.034791,0,0
0.25328,8.8621e+05,1,0.034914,0.034914,0,0
0.25394,8.8612e+05,1,0.035037,0.035037,0,0
0.2546,8.8602e+05,1,0.03516,0.03516,0,0
0.25526,8.8593e+05,1,0.035283,0.035283,0,0
0.25592,8.8583e+05,1,0.035406,0.035406,0,0
0.25658,8.8574e+05,1,0.035529,0.035529,0,0
0.25724,8.8564e+05,1,0.035652,0.035652,0,0
0.25792,8.8554e+05,1,0.035775,0.035775,0,0
0.25861,8.8544e+05,1,0.035898,0.035898,0,0
0.2593,8.8534e+05,1,0.03602,0.03602,0,0
0.25999,8.8524e+05,1,0.036143,0.036143,0,0
0.26068,8.8514e+05,1,0.036266,0.036266,0,0
0.26138,8.8504e+05,1,0.036389,0.036389,0,0
0.26207,8.8493e+05,1,0.036512,0.036512,0,0
0.26276,8.8483e+05,1,0.036635,0.036635,0,0
0.26347,8.8473e+05,1,0.036758,0.036758,0,0
0.2642,8.8462e+05,1,0.036881,0.036881,0,0
0.26493,8.8451e+05,1,0.037004,0.037004,0,0
0.26566,8.844e+05,1,0.037127,0.037127,0,0
0.26638,8.8428e+05,1,0.03725,0.03725,0,0
0.26711,8.8417e+05,1,0.037373,0.037373,0,0
0.26784,8.8406e+05,1,0.037496,0.037496,0,0
0.26857,8.8395e+05,1,0.037619,0.037619,0,0
0.26932,8.8384e+05,1,0.037742,0.037742,0,0
0.27009,8.8372e+05,1,0.037865,0.037865,0,0
0.27086,8.836e+05,1,0.037987,0.037987,0,0
0.27163,8.8348e+05,1,0.03811,0.03811,0,0
0.2724,8.8337e+05,1,0.038233,0.038233,0,0
0.27317,8.8325e+05,1,0.038356,0.038356,0,0
0.27394,8.8313e+05,1,0.038479,0.038479,0,0
0.27471,8.8301e+05,1,0.038602,0.038602,0,0
0.27551,8.8289e+05,1,0.038725,0.038725,0,0
0.27635,8.8276e+05,1,0.038848,0.038848,0,0
0.27719,8.8264e+05,1,0.038971,0.038971,0,0
0.27802,8.8251e+05,1,0.039094,0.039094,0,0
0.27886,8.8239e+05,1,0.039217,0.039217,0,0
0.2797,8.8226e+05,1,0.03934,0.03934,0,0
0.28053,8.8214e+05,1,0.039463,0.039463,0,0
0.28137,8.8201e+05,1,0.039586,0.039586,0,0
0.28221,8.8188e+05,1,0.039709,0.039709,0,0
0.28306,8.8175e+05,1,0.039832,0.039832,0,0
0.28391,8.8162e+05,1,0.039954,0.039954,0,0
0.28476,8.8149e+05,1,0.040077,0.040077,0,0
0.28562,8.8135e+05,1,0.0402,0.0402,0,0
0.28649,8.8121e+05,1,0.040323,0.040323,0,0
0.28735,8.8106e+05,1,0.040446,0.040446,0,0
0.28822,8.8092e+05,1,0.040569,0.040569,0,0
0.28908,8.8077e+05,1,0.040692,0.040692,0,0
0.28992,8.8063e+05,1,0.040815,0.040815,0,0
0.29077,8.8049e+05,1,0.040938,0.040938,0,0
0.29161,8.8034e+05,1,0.041061,0.041061,0,0
0.29246,8.802e+05,1,0.041184,0.041184,0,0
0.29333,8.8005e+05,1,0.041307,0.041307,0,0
0.29419,8.799e+05,1,0.04143,0.04143,0,0
0.29506,8.7975e+05,1,0.041553,0.041553,0,0
0.29594,8.796e+05,1,0.041676,0.041676,0,0
0.29685,8.7945e+05,1,0.041799,0.041799,0,0
0.29777,8.793e+05,1,0.041921,0.041921,0,0
0.29869,8.7915e+05,1,0.042044,0.042044,0,0
0.2996,8.7899e+05,1,0.042167,0.042167,0,0
0.30049,8.7881e+05,1,0.04229,0.04229,0,0
0.30139,8.7863e+05,1,0.042413,0.042413,0,0
0.30228,8.7845e+05,1,0.042536,0.042536,0,0
0.3032,8.7828e+05,1,0.042659,0.042659,0,0
0.30421,8.7812e+05,1,0.042782,0.042782,0,0
0.30522,8.7795e+05,1,0.042905,0.042905,0,0
0.30624,8.7779e+05,1,0.043028,0.043028,0,0
0.30725,8.7763e+05,1,0.043151,0.043151,0,0
0.30826,8.7747e+05,1,0.043274,0.043274,0,0
0.30927,8.7731e+05,1,0.043397,0.043397,0,0
0.31029,8.7715e+05,1,0.04352,0.04352,0,0
0.3113,8.7699e+05,1,0.043643,0.043643,0,0
0.31235,8.7681e+05,1,0.043766,0.043766,0,0
0.3134,8.7663e+05,1,0.043888,0.043888,0,0
0.31445,8.7646e+05,1,0.044011,0.044011,0,0
0.3155,8.7628e+05,1,0.044134,0.044134,0,0
0.31654,8.7608e+05,1,0.044257,0.044257,0,0
0.31758,8.7589e+05,1,0.04438,0.04438,0,0
0.31861,8.757e+05,1,0.044503,0.044503,0,0
0.31965,8.755e+05,1,0.044626,0.044626,0,0
0.32065,8.7531e+05,1,0.044749,0.044749,0,0
0.32165,8.7512e+05,1,0.044872,0.044872,0,0
0.32265,8.7493e+05,1,0.044995,0.044995,0,0
0.32365,8.7474e+05,1,0.045118,0.045118,0,0
0.32467,8.7454e+05,1,0.045241,0.045241,0,0
0.32569,8.7434e+05,1,0.045364,0.045364,0,0
0.32672,8.7414e+05,1,0.045487,0.045487,0,0
0.32774,8.7394e+05,1,0.04561,0.04561,0,0
0.32881,8.7374e+05,1,0.045732,0.045732,0,0
0.32987,8.7354e+05,1,0.045855,0.045855,0,0
0.33094,8.7333e+05,1,0.045978,0.045978,0,0
0.332,8.7313e+05,1,0.046101,0.046101,0,0
0.33311,8.7289e+05,1,0.046224,0.046224,0,0
0.33421,8.7265e+05,1,0.046347,0.046347,0,0
0.33531,8.7242e+05,1,0.04647,0.04647,0,0
0.33642,8.7218e+05,1,0.046593,0.046593,0,0
0.33755,8.7196e+05,1,0.046716,0.046716,0,0
0.33869,8.7175e+05,1,0.046839,0.046839,0,0
0.33983,8.7154e+05,1,0.046962,0.046962,0,0
0.34097,8.7132e+05,1,0.047085,0.047085,0,0
0.34211,8.7111e+05,1,0.047208,0.047208,0,0
0.34324,8.7089e+05,1,0.047331,0.047331,0,0
0.34438,8.7068e+05,1,0.047454,0.047454,0,0
0.34552,8.7047e+05,1,0.047577,0.047577,0,0
0.34671,8.7022e+05,1,0.047699,0.047699,0,0
0.3479,8.6998e+05,1,0.047822,0.047822,0,0
0.34909,8.6973e+05,1,0.047945,0.047945,0,0
0.35028,8.6949e+05,1,0.048068,0.048068,0,0
0.35147,8.6924e+05,1,0.048191,0.048191,0,0
0.35266,8.69e+05,1,0.048314,0.048314,0,0
0.35386,8.6875e+05,1,0.048437,0.048437,0,0
0.35505,8.6851e+05,1,0.04856,0.04856,0,0
0.35631,8.6826e+05,1,0.048683,0.048683,0,0
0.35758,8.68e+05,1,0.048806,0.048806,0,0
0.35885,8.6775e+05,1,0.048929,0.048929,0,0
0.36012,8.675e+05,1,0.049052,0.049052,0,0
0.36139,8.6724e+05,1,0.049175,0.049175,0,0
0.36266,8.6699e+05,1,0.049298,0.049298,0,0
0.36393,8.6673e+05,1,0.049421,0.049421,0,0
0.3652,8.6648e+05,1,0.049544,0.049544,0,0
0.3665,8.6621e+05,1,0.049666,0.049666,0,0
0.36782,8.6595e+05,1,0.049789,0.049789,0,0
0.36913,8.6568e+05,1,0.049912,0.049912,0,0
0.37044,8.6541e+05,1,0.050035,0.050035,0,0
0.37176,8.6512e+05,1,0.050158,0.050158,0,0
0.37307,8.6482e+05,1,0.050281,0.050281,0,0
0.37438,8.6453e+05,1,0.050404,0.050404,0,0
0.37569,8.6423e+05,1,0.050527,0.050527,0,0
0.37697,8.6394e+05,1,0.05065,0.05065,0,0
0.37823,8.6366e+05,1,0.050773,0.050773,0,0
0.3795,8.6337e+05,1,0.050896,0.050896,0,0
0.38076,8.6308e+05,1,0.051019,0.051019,0,0
0.38204,8.6279e+05,1,0.051142,0.051142,0,0
0.38333,8.6249e+05,1,0.051265,0.051265,0,0
0.38463,8.6218e+05,1,0.051388,0.051388,0,0
0.38592,8.6188e+05,1,0.051511,0.051511,0,0
0.38725,8.6158e+05,1,0.051633,0.051633,0,0
0.3886,8.6127e+05,1,0.051756,0.051756,0,0
0.38994,8.6095e+05,1,0.051879,0.051879,0,0
0.39129,8.6064e+05,1,0.052002,0.052002,0,0
0.39265,8.6033e+05,1,0.052125,0.052125,0,0
0.39403,8.6e+05,1,0.052248,0.052248,0,0
0.3954,8.5968e+05,1,0.052371,0.052371,0,0
0.39678,8.5936e+05,1,0.052494,0.052494,0,0
0.39816,8.5903e+05,1,0.052617,0.052617,0,0
0.39956,8.587e+05,1,0.05274,0.05274,0,0
0.40095,8.5837e+05,1,0.052863,0.052863,0,0
0.40234,8.5804e+05,1,0.052986,0.052986,0,0
0.40375,8.577e+05,1,0.053109,0.053109,0,0
0.40518,8.5735e+05,1,0.053232,0.053232,0,0
0.4066,8.5701e+05,1,0.053355,0.053355,0,0
0.40802,8.5666e+05,1,0.053478,0.053478,0,0
0.40948,8.5634e+05,1,0.0536,0.0536,0,0
0.41096,8.5604e+05,1,0.053723,0.053723,0,0
0.41239,8.5568e+05,1,0.053846,0.053846,0,0
0.41375,8.5527e+05,1,0.053969,0.053969,0,0
0.41516,8.5489e+05,1,0.054092,0.054092,0,0
0.41664,8.5453e+05,1,0.054215,0.054215,0,0
0.41811,8.5417e+05,1,0.054338,0.054338,0,0
0.41958,8.538e+05,1,0.054461,0.054461,0,0
0.42106,8.5344e+05,1,0.054584,0.054584,0,0
0.42255,8.5306e+05,1,0.054707,0.054707,0,0
0.42405,8.5268e+05,1,0.05483,0.05483,0,0
0.42554,8.523e+05,1,0.054953,0.054953,0,0
0.42704,8.5192e+05,1,0.055076,0.055076,0,0
0.42855,8.5153e+05,1,0.055199,0.055199,0,0
0.43007,8.5114e+05,1,0.055322,0.055322,0,0
0.43158,8.5075e+05,1,0.055445,0.055445,0,0
0.4331,8.5036e+05,1,0.055567,0.055567,0,0
0.43464,8.4996e+05,1,0.05569,0.05569,0,0
0.43618,8.4956e+05,1,0.055813,0.055813,0,0
0.43772,8.4915e+05,1,0.055936,0.055936,0,0
0.43927,8.4875e+05,1,0.056059,0.056059,0,0
0.44083,8.4833e+05,1,0.056182,0.056182,0,0
0.44239,8.4792e+05,1,0.056305,0.056305,0,0
0.44396,8.475e+05,1,0.056428,0.056428,0,0
0.44553,8.4708e+05,1,0.056551,0.056551,0,0
0.44711,8.4666e+05,1,0.056674,0.056674,0,0
0.4487,8.4623e+05,1,0.056797,0.056797,0,0
0.45028,8.458e+05,1,0.05692,0.05692,0,0
0.45187,8.4537e+05,1,0.057043,0.057043,0,0
0.45348,8.4493e+05,1,0.057166,0.057166,0,0
0.45509,8.4449e+05,1,0.057289,0.057289,0,0
0.4567,8.4405e+05,1,0.057411,0.057411,0,0
0.45832,8.436e+05,1,0.057534,0.057534,0,0
0.45995,8.4315e+05,1,0.057657,0.057657,0,0
0.46158,8.4269e+05,1,0.05778,0.05778,0,0
0.46322,8.4223e+05,1,0.057903,0.057903,0,0
0.46486,8.4178e+05,1,0.058026,0.058026,0,0
0.46651,8.4131e+05,1,0.058149,0.058149,0,0
0.46817,8.4084e+05,1,0.058272,0.058272,0,0
0.46982,8.4037e+05,1,0.058395,0.058395,0,0
