"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"
16	2.115332620247542e-02	3.245808030882019e-02	6.482755092828895e+02	1.842949691786897e-04	-5.282901178730000e-05	1.181126343567694e+07	9.040000272862058e+05	5.421300000206078e+02	7.957728130981795e+08	9.092631112865033e-10	
17	2.298576249016606e-02	3.176215934704467e-02	6.482755092982187e+02	1.821102953071271e-04	-5.453035573576935e-05	1.181126343597760e+07	9.040000289078137e+05	5.421300000218324e+02	8.430652622301551e+08	9.015888617724013e-10	
18	2.479669285684381e-02	3.101203257951864e-02	6.482755093222540e+02	1.791262366164799e-04	-5.908380695459841e-05	1.181126343644903e+07	9.040000314503879e+05	5.421300000237527e+02	9.172167009616919e+08	8.945682278249967e-10	
19	2.658619670488673e-02	3.021211120693021e-02	6.482755093486122e+02	1.758094668316280e-04	-6.396719349414217e-05	1.181126343696602e+07	9.040000342386807e+05	5.421300000258585e+02	9.985342591112472e+08	8.872928246023578e-10	
20	2.835469953370139e-02	2.936675072213252e-02	6.482755093649766e+02	1.726796284677952e-04	-6.864259359996754e-05	1.181126343728698e+07	9.040000359698142e+05	5.421300000271660e+02	1.049020901929273e+09	8.813062133784614e-10	
21	3.010319592302235e-02	2.848073053907725e-02	6.482755093852644e+02	1.703727575902270e-04	-7.450878500984135e-05	1.181126343768493e+07	9.040000381159510e+05	5.421300000287869e+02	1.111610671869899e+09	8.819233421218816e-10	
22	3.183311156601847e-02	2.755893942403859e-02	6.482755093990285e+02	1.652999517421341e-04	-7.601070647658512e-05	1.181126343795490e+07	9.040000395719347e+05	5.421300000298864e+02	1.154072869686967e+09	8.628858082687297e-10	
23	3.354629809848842e-02	2.660640053843069e-02	6.482755094007159e+02	1.656755482543760e-04	-7.707717727566812e-05	1.181126343798798e+07	9.040000397504797e+05	5.421300000300214e+02	1.159279942809964e+09	8.666259405816722e-10	
24	3.524493745014038e-02	2.562814096808744e-02	6.482755094078110e+02	1.633240123326217e-04	-7.810458098064868e-05	1.181126343812715e+07	9.040000405010474e+05	5.421300000305882e+02	1.181169440124852e+09	8.586178347958745e-10	
25	3.693150537444640e-02	2.462920253861689e-02	6.482755094132721e+02	1.623349530439172e-04	-7.977754819724390e-05	1.181126343823426e+07	9.040000410787157e+05	5.421300000310245e+02	1.198016514420853e+09	8.578582435739423e-10	
26	3.860895492325622e-02	2.361501703733703e-02	6.482755094180426e+02	1.612056028551993e-04	-8.159926357166103e-05	1.181126343832781e+07	9.040000415833931e+05	5.421300000314056e+02	1.212734887899761e+09	8.569215561860562e-10	
27	4.028047595947587e-02	2.259108375954776e-02	6.482755094190292e+02	1.599743045002780e-04	-8.294669905761484e-05	1.181126343834718e+07	9.040000416877324e+05	5.421300000314844e+02	1.215777832050014e+09	8.546380764178713e-10	
28	4.194956200699254e-02	2.156318350957988e-02	6.482755094238155e+02	1.596985662892514e-04	-8.447723299665505e-05	1.181126343844107e+07	9.040000421940737e+05	5.421300000318669e+02	1.230544728691408e+09	8.568473828317513e-10	
29	4.362003644997611e-02	2.053754295687173e-02	6.482755094179927e+02	1.597713695260342e-04	-8.289040162692375e-05	1.181126343832685e+07	9.040000415780921e+05	5.421300000314017e+02	1.212580290768231e+09	8.536607591561281e-10	
30	4.529643663683881e-02	1.952162551984448e-02	6.482755094149162e+02	1.663747906862141e-04	-8.197513005841034e-05	1.181126343826653e+07	9.040000412526596e+05	5.421300000311559e+02	1.203089401918958e+09	8.796512004522425e-10	
31	4.698340317449940e-02	1.852336858248536e-02	6.482755093712799e+02	1.732335599526280e-04	-6.898135015547650e-05	1.181126343741062e+07	9.040000366366053e+05	5.421300000276696e+02	1.068467146652785e+09	8.843411852272775e-10	
32	4.868557780238968e-02	1.755129724122266e-02	6.482755093683703e+02	1.747678009445405e-04	-6.816226399044420e-05	1.181126343735356e+07	9.040000363288095e+05	5.421300000274371e+02	1.059490612832225e+09	8.896866023444875e-10	
33	5.040903787942311e-02	1.661754602720123e-02	6.482755093555197e+02	1.806369907841587e-04	-6.822445706019369e-05	1.181126343710149e+07	9.040000349693747e+05	5.421300000264105e+02	1.019844160627037e+09	9.157800073664121e-10	
34	5.216042274894469e-02	1.573738003357789e-02	6.482755093410142e+02	1.864352683260047e-04	-6.793349414040388e-05	1.181126343681701e+07	9.040000334349505e+05	5.421300000252515e+02	9.750943326786323e+08	9.410827234218828e-10	
35	5.394448375134951e-02	1.492559968370637e-02	6.482755093191387e+02	1.903504278330023e-04	-6.589653785842888e-05	1.181126343638793e+07	9.040000311208137e+05	5.421300000235038e+02	9.076050236607126e+08	9.553463566626802e-10	
36	5.575974282151175e-02	1.418608860905914e-02	6.482755092959142e+02	1.922497397332475e-04	-6.112751348011838e-05	1.181126343593239e+07	9.040000286640349e+05	5.421300000216484e+02	8.359557158219681e+08	9.567685389265827e-10	
37	5.759412319124602e-02	1.349518260553112e-02	6.482755092805104e+02	1.945273929189641e-04	-5.521358001772738e-05	1.181126343563027e+07	9.040000270345437e+05	5.421300000204177e+02	7.884333588398598e+08	9.590335065928380e-10	
38	5.944247581451545e-02	1.284261112006073e-02	6.482755092595779e+02	1.984532192551608e-04	-5.179483329343513e-05	1.181126343521973e+07	9.040000248201675e+05	5.421300000187452e+02	7.238534602117852e+08	9.727377350345441e-10	
39	6.130620676131975e-02	1.223537644185730e-02	6.482755092445738e+02	2.009437841523485e-04	-4.933260579815748e-05	1.181126343492540e+07	9.040000232329831e+05	5.421300000175465e+02	6.775649367063557e+08	9.813218883257257e-10	
40	6.318382169987638e-02	1.167250285833440e-02	6.482755092315933e+02	2.026670361577256e-04	-4.806042301775326e-05	1.181126343467081e+07	9.040000218598130e+05	5.421300000165095e+02	6.375179103809626e+08	9.878514029990001e-10	
41	6.507366760052671e-02	1.115217434582889e-02	6.482755092147772e+02	2.036646069338025e-04	-4.493865669035082e-05	1.181126343434099e+07	9.040000200809332e+05	5.421300000151660e+02	5.856387967529820e+08	9.891600802558419e-10	
42	6.697527018724213e-02	1.067661711305633e-02	6.482755091985188e+02	2.069272427464492e-04	-4.155234268553355e-05	1.181126343402209e+07	9.040000183610107e+05	5.421300000138671e+02	5.354791081100618e+08	1.000990588223890e-09	
43	6.888753636601001e-02	1.024592867743328e-02	6.482755091704391e+02	2.085355543725673e-04	-3.319851251734506e-05	1.181126343347133e+07	9.040000153906608e+05	5.421300000116237e+02	4.488520526305485e+08	1.001481887284538e-09	
44	7.080924159941829e-02	9.859527485111009e-03	6.482755091607206e+02	2.092320593473049e-04	-3.206960587517489e-05	1.181126343328073e+07	9.040000143625675e+05	5.421300000108473e+02	4.188688157620619e+08	1.003919170865148e-09	
45	7.273945394471762e-02	9.518160701444562e-03	6.482755091451120e+02	2.105225730080660e-04	-2.944409238401456e-05	1.181126343297457e+07	9.040000127113897e+05	5.421300000096003e+02	3.707139940551457e+08	1.008169421684864e-09	
46	7.467712853106037e-02	9.222067750213774e-03	6.482755091270446e+02	2.116073312659389e-04	-2.484387728315756e-05	1.181126343262019e+07	9.040000108001271e+05	5.421300000081567e+02	3.149740772188591e+08	1.010489042557524e-09	
47	7.662116853430893e-02	8.971144360860090e-03	6.482755091106569e+02	2.131586660512293e-04	-2.102145924328343e-05	1.181126343229878e+07	9.040000090665381e+05	5.421300000068475e+02	2.644158209760973e+08	1.015857664360868e-09	
48	7.857053417483466e-02	8.765655369875764e-03	6.482755090953287e+02	2.136228698471661e-04	-1.738029470575459e-05	1.181126343199813e+07	9.040000074450787e+05	5.421300000056228e+02	2.171277040268345e+08	1.016502759421667e-09	
49	8.052416934252939e-02	8.605772274786753e-03	6.482755090777931e+02	2.139614253595830e-04	-1.318011515914606e-05	1.181126343165419e+07	9.040000055900537e+05	5.421300000042219e+02	1.630278986016616e+08	1.016684215385164e-09	
50	8.248100044021668e-02	8.491467863072640e-03	6.482755090596542e+02	2.144512955807017e-04	-8.699830479105164e-06	1.181126343129840e+07	9.040000036712522e+05	5.421300000027727e+02	1.070681167024404e+08	1.017920637264576e-09	
51	8.443996608444880e-02	8.422863277786593e-03	6.482755090424172e+02	2.148782652282098e-04	-4.407939268496162e-06	1.181126343096031e+07	9.040000018478396e+05	5.421300000013956e+02	5.389025136451034e+07	1.019323451592244e-09	
52	8.833076406926420e-02	8.422198912395207e-03	6.482755090076532e+02	2.143727167388532e-04	4.150586817774850e-06	1.181126343027845e+07	9.039999981703084e+05	5.421299999986181e+02	-5.336098493573795e+07	1.016901919185313e-09	
53	9.026050805246115e-02	8.488745540935703e-03	6.482755089915868e+02	2.149637883114075e-04	8.139226564624520e-06	1.181126342996333e+07	9.039999964707525e+05	5.421299999973345e+02	-1.029267028096488e+08	1.020245200866126e-09	
54	9.218820722523380e-02	8.599740675081001e-03	6.482755089728248e+02	2.146507839691276e-04	1.300044721207383e-05	1.181126342959534e+07	9.039999944859729e+05	5.421299999958356e+02	-1.608106630442826e+08	1.019895621534004e-09	
55	9.411286933707397e-02	8.754702594826998e-03	6.482755089549260e+02	2.136344082647667e-04	1.618959058500293e-05	1.181126342924428e+07	9.039999925925306e+05	5.421299999944056e+02	-2.160308707357598e+08	1.016114977912433e-09	
56	9.603340193681850e-02	8.954457731417478e-03	6.482755089168294e+02	2.205737865424124e-04	1.792236799480957e-05	1.181126342849706e+07	9.039999885624867e+05	5.421299999913620e+02	-3.335627602631232e+08	1.049568979884530e-09	
57	9.794890834491413e-02	9.197680189230934e-03	6.482755087645421e+02	2.517558613285719e-04	1.236739188833794e-05	1.181126342551009e+07	9.039999724527984e+05	5.421299999791952e+02	-8.033844751003778e+08	1.195449275235881e-09	
58	9.985895685898150e-02	9.480834715959211e-03	6.482755077412651e+02	5.126945100794716e-04	-7.795379877989587e-05	1.181126340543955e+07	9.039998642053407e+05	5.421299998974418e+02	-3.960305028700120e+09	2.459516737459965e-09	
59	1.017693014857114e-01	9.762011014033215e-03	6.482755008556351e+02	2.319087745807646e-03	-6.660142968677534e-04	1.181126327038496e+07	9.039991358084488e+05	5.421299993473242e+02	-2.520321612569444e+10	1.144339048514535e-08	
60	1.036828916486738e-01	1.002015101439271e-02	6.482754556313658e+02	1.401459808236235e-02	-4.905452176012847e-03	1.181126238335809e+07	9.039943517577723e+05	5.421299957341961e+02	-1.647249031695512e+11	7.042154097893740e-08	
61	1.055991769369515e-01	1.025746367831682e-02	6.482752049722558e+02	7.757886679377135e-02	-2.803694947651180e-02	1.181125746696547e+07	9.039678358401663e+05	5.421299757081671e+02	-9.380330907409331e+11	3.912273114231237e-07	
62	1.075182371943175e-01	1.047115631179591e-02	6.482741269124729e+02	3.471832374724054e-01	-1.293445592217858e-01	1.181123632249899e+07	9.038537947603057e+05	5.421298895786060e+02	-4.263918398059871e+12	1.757177806706201e-06	
63	1.094397842015143e-01	1.066119651575343e-02	6.482696716771306e+02	1.409777307817660e+00	-5.889328604036400e-01	1.181114894701935e+07	9.033825249292648e+05	5.421295336421624e+02	-1.800799560915617e+13	7.246560530507411e-06	
64	1.113636054112443e-01	1.082662651183371e-02	6.482532232282315e+02	5.231509816766743e+00	-2.113743573686115e+00	1.181082645310900e+07	9.016429206886442e+05	5.421282196290911e+02	-6.874168027348750e+13	2.676601082071451e-05	
65	1.132894036366300e-01	1.096717675029273e-02	6.481977070851291e+02	1.997662148154099e+01	-6.239065170453992e+00	1.180973938356585e+07	8.957749264598824e+05	5.421237858179683e+02	-2.398754139483982e+14	9.933046999102930e-05	
66	1.152168889387889e-01	1.108229211476876e-02	6.479527344543517e+02	8.882018654908971e+01	-1.864900013545923e+01	1.180495923066494e+07	8.699441695858575e+05	5.421042354427982e+02	-9.932016264783546e+14	4.317603276399714e-04	
67	1.171457251466866e-01	1.117197219478892e-02	6.474579898371661e+02	2.080330678840189e+02	-4.944144669160279e+01	1.179537620438427e+07	8.180864100920898e+05	5.420648188474481e+02	-2.505577347416428e+15	1.022064132515662e-03	
68	1.190755833645734e-01	1.123599161352111e-02	6.463727480017490e+02	4.771336715317782e+02	-1.210263809673279e+02	1.177468540646373e+07	7.057768554328906e+05	5.419786632377939e+02	-5.780964586549915e+15	2.377475227102239e-03	
69	1.210061218312480e-01	1.127437947243650e-02	6.444254610408285e+02	9.516106446267105e+02	-2.286286841074279e+02	1.173846999089566e+07	5.091524102135088e+05	5.418249704593458e+02	-1.151530482792592e+16	4.816923486799622e-03	
70	1.963636363632798e-03	0.000000000000000e+00	6.482755090849328e+02	2.202217248338196e-04	-4.887811630751613e-06	1.181126343179421e+07	9.040000063453149e+05	5.421300000047922e+02	1.850542772726904e+08	1.044708845752139e-09	
71	3.927272727265072e-03	0.000000000000000e+00	6.482755090606572e+02	2.197970226865793e-04	-2.914513303714108e-06	1.181126343131807e+07	9.040000037773356e+05	5.421300000028529e+02	1.101619266531675e+08	1.042529015195108e-09	
72	5.890909090897507e-03	0.000000000000000e+00	6.482755090391006e+02	2.143892146802827e-04	-1.196344214933903e-06	1.181126343089527e+07	9.040000014970248e+05	5.421300000011306e+02	4.365911607224445e+07	1.016805445838203e-09	
73	7.854545454531328e-03	0.000000000000000e+00	6.482755090295904e+02	2.119721247197959e-04	-4.362939609294156e-07	1.181126343070873e+07	9.040000004909288e+05	5.421300000003707e+02	1.431740891903858e+07	1.005328145658149e-09	
74	9.818181818165106e-03	0.000000000000000e+00	6.482755090265871e+02	2.112623165394396e-04	-1.547960344614802e-07	1.181126343064984e+07	9.040000001732305e+05	5.421300000001308e+02	5.052082156674897e+06	1.001959858406516e-09	
75	1.178181818179660e-02	0.000000000000000e+00	6.482755090254026e+02	2.109614367406987e-04	-4.069462260363585e-08	1.181126343062661e+07	9.040000000479271e+05	5.421300000000363e+02	1.397743442990167e+06	1.000532617185100e-09	
76	1.374545454542775e-02	0.000000000000000e+00	6.482755090250655e+02	2.108753066104588e-04	-1.362017105426570e-08	1.181126343061998e+07	9.040000000122417e+05	5.421300000000093e+02	3.570146341494738e+05	1.000124108925525e-09	
77	1.570909090905857e-02	0.000000000000000e+00	6.482755090249718e+02	2.108541148276569e-04	-2.949855379956387e-09	1.181126343061815e+07	9.040000000023502e+05	5.421300000000018e+02	6.854083433226739e+04	1.000023600087991e-09	
78	1.767272727268930e-02	0.000000000000000e+00	6.482755090249535e+02	2.108500974423997e-04	-4.767858398563956e-10	1.181126343061779e+07	9.040000000004334e+05	5.421300000000003e+02	1.264005974930808e+04	1.000004546629491e-09	
79	1.963636363631874e-02	0.000000000000000e+00	6.482755090249500e+02	2.108493203123849e-04	-8.282785310937919e-11	1.181126343061772e+07	9.040000000000665e+05	5.421300000000001e+02	1.938617812746418e+03	1.000000860911185e-09	
80	2.159999999995008e-02	0.000000000000000e+00	6.482755090249493e+02	2.108491503493550e-04	-3.732063991758811e-12	1.181126343061770e+07	9.039999999999976e+05	5.421300000000000e+02	-7.129767787683848e+01	1.000000054822786e-09	
81	2.356363636358142e-02	0.000000000000000e+00	6.482755090249493e+02	2.108491395814594e-04	-1.054083675026643e-12	1.181126343061770e+07	9.039999999999976e+05	5.421300000000000e+02	-7.129767787683848e+01	1.000000003753592e-09	
82	2.552727272721086e-02	0.000000000000000e+00	6.482755090249493e+02	2.108491387085222e-04	2.135992212933806e-13	1.181126343061770e+07	9.039999999999976e+05	5.421300000000000e+02	-7.129767787683848e+01	9.999999996134883e-10	
83	2.749090909084207e-02	0.000000000000000e+00	6.482755090249493e+02	2.108491381476808e-04	-1.600516545927098e-12	1.181126343061770e+07	9.039999999999976e+05	5.421300000000000e+02	-7.129767787683848e+01	9.999999969535706e-10	
84	2.945454545447231e-02	0.000000000000000e+00	6.482755090249493e+02	2.108491315708105e-04	-9.664375562521625e-12	1.181126343061770e+07	9.039999999999976e+05	5.421300000000000e+02	-7.129767787683848e+01	9.999999657612686e-10	
85	3.141818181810310e-02	0.000000000000000e+00	6.482755090249493e+02	2.108490800041581e-04	-8.115900478226385e-11	1.181126343061771e+07	9.039999999999976e+05	5.421300000000000e+02	-7.129767787683848e+01	9.999997211947630e-10	
86	3.338181818173579e-02	0.000000000000000e+00	6.482755090249509e+02	2.108488876493770e-04	-3.653044698369768e-10	1.181126343061774e+07	9.040000000001243e+05	5.421300000000001e+02	3.625996189164928e+03	9.999988089098739e-10	
87	3.534545454536653e-02	0.000000000000000e+00	6.482755090249556e+02	2.108483884297877e-04	-1.323335313671938e-09	1.181126343061783e+07	9.040000000006175e+05	5.421300000000005e+02	1.800775635517863e+04	9.999964412655714e-10	
88	3.730909090899762e-02	0.000000000000000e+00	6.482755090249640e+02	2.108477653403920e-04	-3.060523071977262e-09	1.181126343061799e+07	9.040000000015352e+05	5.421300000000011e+02	4.477154657913662e+04	9.999934862079549e-10	
89	3.927272727262823e-02	0.000000000000000e+00	6.482755090249810e+02	2.108463756430673e-04	-6.583171520734166e-09	1.181126343061833e+07	9.040000000032801e+05	5.421300000000025e+02	9.566111294560957e+04	9.999868956342071e-10	
90	4.123636363625735e-02	0.000000000000000e+00	6.482755090249958e+02	2.108456118903296e-04	-9.243947071522677e-09	1.181126343061861e+07	9.040000000048975e+05	5.421300000000037e+02	1.428296195524151e+05	9.999832738366212e-10	
91	4.319999999988944e-02	0.000000000000000e+00	6.482755090250961e+02	2.108352066916397e-04	-3.042083867115692e-08	1.181126343062058e+07	9.040000000155226e+05	5.421300000000117e+02	4.526995129877090e+05	9.999339342618031e-10	
92	4.516363636352928e-02	0.000000000000000e+00	6.482755090251532e+02	2.108369129656840e-04	-3.906701237181693e-08	1.181126343062171e+07	9.040000000215467e+05	5.421300000000163e+02	6.283871766587929e+05	9.999420334114098e-10	
93	4.712727272717047e-02	0.000000000000000e+00	6.482755090252099e+02	2.108362168450064e-04	-5.002861712878774e-08	1.181126343062281e+07	9.040000000275257e+05	5.421300000000208e+02	8.027575308529141e+05	9.999387428848564e-10	
94	4.909090909081166e-02	0.000000000000000e+00	6.482755090252714e+02	2.108315820530295e-04	-6.010296302921477e-08	1.181126343062404e+07	9.040000000340542e+05	5.421300000000257e+02	9.931528869317344e+05	9.999167738090475e-10	
95	5.105454545445286e-02	0.000000000000000e+00	6.482755090254349e+02	2.108096565658680e-04	-9.319898815897814e-08	1.181126343062723e+07	9.040000000513691e+05	5.421300000000388e+02	1.498123783185720e+06	9.998128442747916e-10	
96	5.301818181809406e-02	0.000000000000000e+00	6.482755090256305e+02	2.108206138698903e-04	-1.350715638946280e-07	1.181126343063108e+07	9.040000000720128e+05	5.421300000000545e+02	2.100174955687816e+06	9.998649192883992e-10	
97	5.498181818173795e-02	0.000000000000000e+00	6.482755090257308e+02	2.107993897028855e-04	-1.387692606034259e-07	1.181126343063303e+07	9.040000000826720e+05	5.421300000000624e+02	2.411039621485868e+06	9.997642702593878e-10	
98	5.694545454537915e-02	0.000000000000000e+00	6.482755090263953e+02	2.107289125727431e-04	-2.817652789423945e-07	1.181126343064607e+07	9.040000001529654e+05	5.421300000001155e+02	4.461071938861158e+06	9.994306932103032e-10	
99	5.890909090902035e-02	0.000000000000000e+00	6.482755090268325e+02	2.107899421852197e-04	-3.579294813238373e-07	1.181126343065464e+07	9.040000001992086e+05	5.421300000001504e+02	5.809704862304255e+06	9.997206878810378e-10	
100	6.087272727266154e-02	0.000000000000000e+00	6.482755090273566e+02	2.107322702499284e-04	-4.507277635832563e-07	1.181126343066492e+07	9.040000002545865e+05	5.421300000001924e+02	7.424739861570400e+06	9.994480104432138e-10	
101	6.283636363630274e-02	0.000000000000000e+00	6.482755090278656e+02	2.107632859960653e-04	-5.469146750207951e-07	1.181126343067490e+07	9.040000003084706e+05	5.421300000002329e+02	8.996211979653796e+06	9.995961890073648e-10	
102	6.479999999994394e-02	0.000000000000000e+00	6.482755090281732e+02	2.107490235690365e-04	-5.808086742692000e-07	1.181126343068095e+07	9.040000003410127e+05	5.421300000002576e+02	9.945268950382465e+06	9.995289765150281e-10	
103	6.676363636358515e-02	0.000000000000000e+00	6.482755090287681e+02	2.106574928359080e-04	-6.381987044637886e-07	1.181126343069261e+07	9.040000004039508e+05	5.421300000003051e+02	1.178079032091898e+07	9.990956603585442e-10	
104	6.872727272722638e-02	0.000000000000000e+00	6.482755090320875e+02	2.103731874458730e-04	-1.282012849911824e-06	1.181126343075773e+07	9.040000007551318e+05	5.421300000005702e+02	2.202260668435632e+07	9.977612187159933e-10	
105	7.069090909086759e-02	0.000000000000000e+00	6.482755090331426e+02	2.107830325946248e-04	-1.439796971992492e-06	1.181126343077842e+07	9.040000008667118e+05	5.421300000006546e+02	2.527671758084318e+07	9.997097979414665e-10	
106	7.265454545450881e-02	0.000000000000000e+00	6.482755090327834e+02	2.110392035009912e-04	-1.357820747007937e-06	1.181126343077138e+07	9.040000008287079e+05	5.421300000006260e+02	2.416837480748262e+07	1.000922141502885e-09	
107	7.461818181815001e-02	0.000000000000000e+00	6.482755090313819e+02	2.111095606057030e-04	-1.056161438491971e-06	1.181126343074387e+07	9.040000006804668e+05	5.421300000005140e+02	1.984508053842717e+07	1.001247639550818e-09	
108	7.658181818179123e-02	0.000000000000000e+00	6.482755090308071e+02	2.110313782047625e-04	-1.031651662263910e-06	1.181126343073260e+07	9.040000006196285e+05	5.421300000004679e+02	1.807079708293183e+07	1.000876271366809e-09	
109	7.854545454543245e-02	0.000000000000000e+00	6.482755090294086e+02	2.111899174012242e-04	-7.852970107805834e-07	1.181126343070516e+07	9.040000004716975e+05	5.421300000003563e+02	1.375655082871171e+07	1.001623144581116e-09	
110	8.050909090907367e-02	0.000000000000000e+00	6.482755090275668e+02	2.110114327806989e-04	-4.309184925615454e-07	1.181126343066905e+07	9.040000002768921e+05	5.421300000002092e+02	8.075259874518675e+06	1.000771802946540e-09	
111	8.247272727271487e-02	0.000000000000000e+00	6.482755090268772e+02	2.109395099485667e-04	-3.303093021387699e-07	1.181126343065552e+07	9.040000002039024e+05	5.421300000001540e+02	5.946593008700267e+06	1.000429832296320e-09	
112	8.443636363635609e-02	0.000000000000000e+00	6.482755090262274e+02	2.110686526318494e-04	-2.477521888820280e-07	1.181126343064276e+07	9.040000001351802e+05	5.421300000001021e+02	3.942384727434676e+06	1.001041783931965e-09	
113	8.832299999999244e-02	0.000000000000000e+00	6.482755090237691e+02	2.109946720744473e-04	2.063334370576318e-07	1.181126343059455e+07	9.039999998751193e+05	5.421299999999056e+02	-3.642011005667073e+06	1.000690703197551e-09	
114	9.024599999999842e-02	0.000000000000000e+00	6.482755090231219e+02	2.109436182484442e-04	3.115407147237788e-07	1.181126343058186e+07	9.039999998066842e+05	5.421299999998540e+02	-5.637846902473412e+06	1.000449181430566e-09	
115	9.216899999999301e-02	0.000000000000000e+00	6.482755090219504e+02	2.109909990101073e-04	5.187043808052822e-07	1.181126343055888e+07	9.039999996827237e+05	5.421299999997603e+02	-9.253022820238652e+06	1.000675828331290e-09	
116	9.409199999998331e-02	0.000000000000000e+00	6.482755090199215e+02	2.114363298191549e-04	7.932802073431963e-07	1.181126343051909e+07	9.039999994681136e+05	5.421299999995983e+02	-1.551189286778443e+07	1.002791944879849e-09	
117	9.601499999998203e-02	0.000000000000000e+00	6.482755090102434e+02	2.133000758923190e-04	2.279485758312425e-06	1.181126343032927e+07	9.039999984443225e+05	5.421299999988250e+02	-4.536965940371790e+07	1.011681892333146e-09	
118	9.793799999997518e-02	0.000000000000000e+00	6.482755089492431e+02	2.270622318895445e-04	1.131640333069920e-05	1.181126342913281e+07	9.039999919913963e+05	5.421299999939515e+02	-2.335623042806809e+08	1.078230880191343e-09	
119	9.986099999996334e-02	0.000000000000000e+00	6.482755085252014e+02	3.252831210788666e-04	7.312267810439698e-05	1.181126342081567e+07	9.039999471341360e+05	5.421299999600734e+02	-1.541776003753975e+09	1.581228719848138e-09	
120	1.017839999999639e-01	0.000000000000000e+00	6.482755059861797e+02	9.040896252141327e-04	4.400921780609742e-04	1.181126337101535e+07	9.039996785435149e+05	5.421299997572219e+02	-9.374932278543571e+09	4.768880814188360e-09	
