"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
202.89,3.2177e+08,1.7,12915,-6.6987e-09,0,1.4999e+06,-1.2064e-11,571.71,1,0,0,0.4,0
202.89,3.2177e+08,1.7,12915,-6.9601e-09,0,1.4999e+06,-1.2251e-11,571.71,1,0.001,0.001,0.4,0
202.89,3.2177e+08,1.7,12915,-7.2215e-09,0,1.4999e+06,-1.2438e-11,571.71,1,0.002,0.002,0.4,0
202.89,3.2177e+08,1.7,12915,-7.4829e-09,0,1.4999e+06,-1.2625e-11,571.71,1,0.003,0.003,0.4,0
202.89,3.2177e+08,1.7,12915,-7.7442e-09,0,1.4999e+06,-1.2812e-11,571.71,1,0.004,0.004,0.4,0
202.89,3.2177e+08,1.7,12915,-8.0056e-09,0,1.4999e+06,-1.2999e-11,571.71,1,0.005,0.005,0.4,0
202.89,3.2177e+08,1.7,12915,-8.267e-09,0,1.4999e+06,-1.3186e-11,571.71,1,0.006,0.006,0.4,0
202.89,3.2177e+08,1.7,12915,-8.5284e-09,0,1.4999e+06,-1.3373e-11,571.71,1,0.007,0.007,0.4,0
202.89,3.2177e+08,1.7,12915,-8.7897e-09,0,1.4999e+06,-1.356e-11,571.71,1,0.008,0.008,0.4,0
202.89,3.2177e+08,1.7,12915,-9.0511e-09,0,1.4999e+06,-1.3747e-11,571.71,1,0.009,0.009,0.4,0
202.89,3.2177e+08,1.7,12915,-9.3125e-09,0,1.4999e+06,-1.3934e-11,571.71,1,0.01,0.01,0.4,0
202.89,3.2177e+08,1.7,12915,-9.5739e-09,0,1.4999e+06,-1.4121e-11,571.71,1,0.011,0.011,0.4,0
202.89,3.2177e+08,1.7,12915,-9.8353e-09,0,1.4999e+06,-1.4308e-11,571.71,1,0.012,0.012,0.4,0
202.89,3.2177e+08,1.7,12915,-1.0097e-08,0,1.4999e+06,-1.4495e-11,571.71,1,0.013,0.013,0.4,0
202.89,3.2177e+08,1.7,12915,-1.0358e-08,0,1.4999e+06,-1.4682e-11,571.71,1,0.014,0.014,0.4,0
202.89,3.2177e+08,1.7,12915,-1.0619e-08,0,1.4999e+06,-1.4869e-11,571.71,1,0.015,0.015,0.4,0
202.89,3.2177e+08,1.7,12915,-1.0881e-08,0,1.4999e+06,-1.5055e-11,571.71,1,0.016,0.016,0.4,0
202.89,3.2177e+08,1.7,12915,-1.1142e-08,0,1.4999e+06,-1.5242e-11,571.71,1,0.017,0.017,0.4,0
202.89,3.2177e+08,1.7,12915,-1.1514e-08,0,1.4999e+06,-1.5486e-11,571.71,1,0.018,0.018,0.4,0
202.89,3.2177e+08,1.7,12915,-1.1939e-08,0,1.4999e+06,-1.5757e-11,571.71,1,0.019,0.019,0.4,0
202.89,3.2177e+08,1.7,12915,-1.2365e-08,0,1.4999e+06,-1.6028e-11,571.71,1,0.02,0.02,0.4,0
202.89,3.2177e+08,1.7,12915,-1.279e-08,0,1.4999e+06,-1.6299e-11,571.71,1,0.021,0.021,0.4,0
202.89,3.2177e+08,1.7,12915,-1.3215e-08,0,1.4999e+06,-1.657e-11,571.71,1,0.022,0.022,0.4,0
