"Mach","Pressure","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.18438,8.9464e+05,0.98964,1,0.011679,0.011679,0,0
0.18452,8.9462e+05,0.98963,1,0.011802,0.011802,0,0
0.18467,8.9461e+05,0.98961,1,0.011925,0.011925,0,0
0.18483,8.9459e+05,0.98959,1,0.012048,0.012048,0,0
0.18498,8.9458e+05,0.98958,1,0.012171,0.012171,0,0
0.18514,8.9456e+05,0.98956,1,0.012294,0.012294,0,0
0.18529,8.9454e+05,0.98954,1,0.012417,0.012417,0,0
0.18544,8.9453e+05,0.98952,1,0.01254,0.01254,0,0
0.18561,8.9451e+05,0.9895,1,0.012663,0.012663,0,0
0.18577,8.945e+05,0.98949,1,0.012785,0.012785,0,0
0.18594,8.9448e+05,0.98947,1,0.012908,0.012908,0,0
0.1861,8.9446e+05,0.98945,1,0.013031,0.013031,0,0
0.18626,8.9444e+05,0.98943,1,0.013154,0.013154,0,0
0.18643,8.9443e+05,0.98941,1,0.013277,0.013277,0,0
0.18661,8.9441e+05,0.98939,1,0.0134,0.0134,0,0
0.18678,8.9439e+05,0.98937,1,0.013523,0.013523,0,0
0.18696,8.9437e+05,0.98935,1,0.013646,0.013646,0,0
0.18713,8.9436e+05,0.98933,1,0.013769,0.013769,0,0
0.18731,8.9434e+05,0.98931,1,0.013892,0.013892,0,0
0.18749,8.9432e+05,0.98929,1,0.014015,0.014015,0,0
0.18767,8.943e+05,0.98927,1,0.014138,0.014138,0,0
0.18786,8.9428e+05,0.98925,1,0.014261,0.014261,0,0
0.18804,8.9426e+05,0.98923,1,0.014384,0.014384,0,0
0.18823,8.9424e+05,0.9892,1,0.014507,0.014507,0,0
0.18841,8.9422e+05,0.98918,1,0.01463,0.01463,0,0
0.18861,8.942e+05,0.98916,1,0.014752,0.014752,0,0
0.1888,8.9418e+05,0.98914,1,0.014875,0.014875,0,0
0.189,8.9416e+05,0.98911,1,0.014998,0.014998,0,0
0.18919,8.9414e+05,0.98909,1,0.015121,0.015121,0,0
0.18939,8.9412e+05,0.98907,1,0.015244,0.015244,0,0
0.18959,8.941e+05,0.98905,1,0.015367,0.015367,0,0
0.18979,8.9408e+05,0.98902,1,0.01549,0.01549,0,0
0.19,8.9405e+05,0.989,1,0.015613,0.015613,0,0
0.1902,8.9403e+05,0.98897,1,0.015736,0.015736,0,0
0.19041,8.9401e+05,0.98895,1,0.015859,0.015859,0,0
0.19061,8.9399e+05,0.98893,1,0.015982,0.015982,0,0
0.19083,8.9397e+05,0.9889,1,0.016105,0.016105,0,0
0.19104,8.9394e+05,0.98888,1,0.016228,0.016228,0,0
0.19126,8.9392e+05,0.98885,1,0.016351,0.016351,0,0
0.19147,8.939e+05,0.98882,1,0.016474,0.016474,0,0
0.19169,8.9387e+05,0.9888,1,0.016596,0.016596,0,0
0.19191,8.9385e+05,0.98877,1,0.016719,0.016719,0,0
0.19213,8.9383e+05,0.98875,1,0.016842,0.016842,0,0
0.19236,8.938e+05,0.98872,1,0.016965,0.016965,0,0
0.19259,8.9378e+05,0.98869,1,0.017088,0.017088,0,0
0.19282,8.9375e+05,0.98867,1,0.017211,0.017211,0,0
0.19305,8.9373e+05,0.98864,1,0.017334,0.017334,0,0
0.19328,8.9371e+05,0.98861,1,0.017457,0.017457,0,0
0.19352,8.9368e+05,0.98858,1,0.01758,0.01758,0,0
0.19376,8.9365e+05,0.98855,1,0.017703,0.017703,0,0
0.194,8.9363e+05,0.98853,1,0.017826,0.017826,0,0
0.19424,8.936e+05,0.9885,1,0.017949,0.017949,0,0
0.19448,8.9357e+05,0.98847,1,0.018072,0.018072,0,0
0.19473,8.9355e+05,0.98844,1,0.018195,0.018195,0,0
0.19498,8.9352e+05,0.98841,1,0.018318,0.018318,0,0
0.19523,8.9349e+05,0.98838,1,0.018441,0.018441,0,0
0.19548,8.9347e+05,0.98835,1,0.018563,0.018563,0,0
0.19573,8.9344e+05,0.98832,1,0.018686,0.018686,0,0
0.19598,8.9341e+05,0.98829,1,0.018809,0.018809,0,0
0.19625,8.9338e+05,0.98826,1,0.018932,0.018932,0,0
0.19651,8.9335e+05,0.98822,1,0.019055,0.019055,0,0
0.19677,8.9333e+05,0.98819,1,0.019178,0.019178,0,0
0.19704,8.933e+05,0.98816,1,0.019301,0.019301,0,0
0.1973,8.9327e+05,0.98813,1,0.019424,0.019424,0,0
0.19757,8.9324e+05,0.98809,1,0.019547,0.019547,0,0
0.19785,8.9321e+05,0.98806,1,0.01967,0.01967,0,0
0.19812,8.9318e+05,0.98803,1,0.019793,0.019793,0,0
0.1984,8.9315e+05,0.98799,1,0.019916,0.019916,0,0
0.19868,8.9312e+05,0.98796,1,0.020039,0.020039,0,0
0.19896,8.9308e+05,0.98793,1,0.020162,0.020162,0,0
0.19924,8.9305e+05,0.98789,1,0.020285,0.020285,0,0
0.19953,8.9302e+05,0.98786,1,0.020408,0.020408,0,0
0.19982,8.9299e+05,0.98782,1,0.02053,0.02053,0,0
0.20011,8.9296e+05,0.98778,1,0.020653,0.020653,0,0
0.2004,8.9292e+05,0.98775,1,0.020776,0.020776,0,0
0.20068,8.9289e+05,0.98771,1,0.020899,0.020899,0,0
0.20099,8.9286e+05,0.98768,1,0.021022,0.021022,0,0
0.20129,8.9282e+05,0.98764,1,0.021145,0.021145,0,0
0.20159,8.9279e+05,0.9876,1,0.021268,0.021268,0,0
0.20189,8.9276e+05,0.98756,1,0.021391,0.021391,0,0
0.20219,8.9272e+05,0.98753,1,0.021514,0.021514,0,0
0.2025,8.9269e+05,0.98749,1,0.021637,0.021637,0,0
0.20281,8.9265e+05,0.98745,1,0.02176,0.02176,0,0
0.20313,8.9262e+05,0.98741,1,0.021883,0.021883,0,0
0.20344,8.9258e+05,0.98737,1,0.022006,0.022006,0,0
0.20376,8.9255e+05,0.98733,1,0.022129,0.022129,0,0
0.20407,8.9251e+05,0.98729,1,0.022252,0.022252,0,0
0.2044,8.9247e+05,0.98725,1,0.022375,0.022375,0,0
0.20473,8.9244e+05,0.98721,1,0.022497,0.022497,0,0
0.20505,8.924e+05,0.98717,1,0.02262,0.02262,0,0
0.20538,8.9236e+05,0.98712,1,0.022743,0.022743,0,0
0.20571,8.9232e+05,0.98708,1,0.022866,0.022866,0,0
0.20604,8.9229e+05,0.98704,1,0.022989,0.022989,0,0
0.20638,8.9225e+05,0.987,1,0.023112,0.023112,0,0
0.20673,8.9221e+05,0.98695,1,0.023235,0.023235,0,0
0.20707,8.9217e+05,0.98691,1,0.023358,0.023358,0,0
0.20742,8.9213e+05,0.98687,1,0.023481,0.023481,0,0
0.20776,8.9209e+05,0.98682,1,0.023604,0.023604,0,0
0.20811,8.9205e+05,0.98678,1,0.023727,0.023727,0,0
0.20847,8.92e+05,0.98673,1,0.02385,0.02385,0,0
0.20883,8.9196e+05,0.98668,1,0.023973,0.023973,0,0
0.20918,8.9192e+05,0.98664,1,0.024096,0.024096,0,0
0.20954,8.9188e+05,0.98659,1,0.024219,0.024219,0,0
0.2099,8.9184e+05,0.98655,1,0.024342,0.024342,0,0
0.21027,8.9179e+05,0.9865,1,0.024464,0.024464,0,0
0.21064,8.9175e+05,0.98645,1,0.024587,0.024587,0,0
0.21101,8.9171e+05,0.9864,1,0.02471,0.02471,0,0
0.21139,8.9166e+05,0.98635,1,0.024833,0.024833,0,0
0.21176,8.9162e+05,0.9863,1,0.024956,0.024956,0,0
0.21213,8.9157e+05,0.98625,1,0.025079,0.025079,0,0
0.21252,8.9153e+05,0.9862,1,0.025202,0.025202,0,0
0.21291,8.9148e+05,0.98615,1,0.025325,0.025325,0,0
0.21329,8.9144e+05,0.9861,1,0.025448,0.025448,0,0
0.21368,8.9139e+05,0.98605,1,0.025571,0.025571,0,0
0.21407,8.9134e+05,0.986,1,0.025694,0.025694,0,0
0.21446,8.913e+05,0.98595,1,0.025817,0.025817,0,0
0.21487,8.9125e+05,0.98589,1,0.02594,0.02594,0,0
0.21527,8.912e+05,0.98584,1,0.026063,0.026063,0,0
0.21567,8.9115e+05,0.98579,1,0.026186,0.026186,0,0
0.21608,8.911e+05,0.98573,1,0.026309,0.026309,0,0
0.21648,8.9105e+05,0.98568,1,0.026431,0.026431,0,0
0.21689,8.91e+05,0.98562,1,0.026554,0.026554,0,0
0.21732,8.9095e+05,0.98557,1,0.026677,0.026677,0,0
0.21774,8.909e+05,0.98551,1,0.0268,0.0268,0,0
0.21816,8.9085e+05,0.98545,1,0.026923,0.026923,0,0
0.21858,8.908e+05,0.9854,1,0.027046,0.027046,0,0
0.219,8.9075e+05,0.98534,1,0.027169,0.027169,0,0
0.21944,8.9069e+05,0.98528,1,0.027292,0.027292,0,0
0.21988,8.9064e+05,0.98522,1,0.027415,0.027415,0,0
0.22032,8.9058e+05,0.98516,1,0.027538,0.027538,0,0
0.22076,8.9053e+05,0.9851,1,0.027661,0.027661,0,0
0.2212,8.9048e+05,0.98504,1,0.027784,0.027784,0,0
0.22164,8.9042e+05,0.98498,1,0.027907,0.027907,0,0
0.22209,8.9036e+05,0.98492,1,0.02803,0.02803,0,0
0.22254,8.9031e+05,0.98485,1,0.028153,0.028153,0,0
0.223,8.9025e+05,0.98479,1,0.028276,0.028276,0,0
0.22345,8.9019e+05,0.98473,1,0.028398,0.028398,0,0
0.2239,8.9014e+05,0.98467,1,0.028521,0.028521,0,0
0.22437,8.9008e+05,0.9846,1,0.028644,0.028644,0,0
0.22484,8.9002e+05,0.98453,1,0.028767,0.028767,0,0
0.22531,8.8996e+05,0.98447,1,0.02889,0.02889,0,0
0.22579,8.899e+05,0.9844,1,0.029013,0.029013,0,0
0.22626,8.8984e+05,0.98434,1,0.029136,0.029136,0,0
0.22673,8.8978e+05,0.98427,1,0.029259,0.029259,0,0
0.22722,8.8972e+05,0.9842,1,0.029382,0.029382,0,0
0.22771,8.8966e+05,0.98413,1,0.029505,0.029505,0,0
0.22821,8.8959e+05,0.98406,1,0.029628,0.029628,0,0
0.2287,8.8953e+05,0.984,1,0.029751,0.029751,0,0
0.22919,8.8947e+05,0.98393,1,0.029874,0.029874,0,0
0.22969,8.8941e+05,0.98386,1,0.029997,0.029997,0,0
0.2302,8.8934e+05,0.98378,1,0.03012,0.03012,0,0
0.23071,8.8927e+05,0.98371,1,0.030243,0.030243,0,0
0.23122,8.8921e+05,0.98363,1,0.030365,0.030365,0,0
0.23173,8.8914e+05,0.98356,1,0.030488,0.030488,0,0
0.23224,8.8907e+05,0.98349,1,0.030611,0.030611,0,0
0.23276,8.89e+05,0.98341,1,0.030734,0.030734,0,0
0.23329,8.8893e+05,0.98333,1,0.030857,0.030857,0,0
0.23381,8.8886e+05,0.98326,1,0.03098,0.03098,0,0
0.23434,8.8879e+05,0.98318,1,0.031103,0.031103,0,0
0.23487,8.8873e+05,0.9831,1,0.031226,0.031226,0,0
0.2354,8.8866e+05,0.98303,1,0.031349,0.031349,0,0
0.23595,8.8858e+05,0.98295,1,0.031472,0.031472,0,0
0.2365,8.8851e+05,0.98287,1,0.031595,0.031595,0,0
0.23704,8.8844e+05,0.98279,1,0.031718,0.031718,0,0
0.23759,8.8837e+05,0.98271,1,0.031841,0.031841,0,0
0.23814,8.8829e+05,0.98263,1,0.031964,0.031964,0,0
0.2387,8.8822e+05,0.98254,1,0.032087,0.032087,0,0
0.23927,8.8814e+05,0.98246,1,0.032209,0.032209,0,0
0.23984,8.8807e+05,0.98237,1,0.032332,0.032332,0,0
0.24041,8.8799e+05,0.98229,1,0.032455,0.032455,0,0
0.24098,8.8791e+05,0.9822,1,0.032578,0.032578,0,0
0.24155,8.8783e+05,0.98212,1,0.032701,0.032701,0,0
0.24214,8.8775e+05,0.98203,1,0.032824,0.032824,0,0
0.24273,8.8767e+05,0.98194,1,0.032947,0.032947,0,0
0.24332,8.8759e+05,0.98185,1,0.03307,0.03307,0,0
0.24391,8.8751e+05,0.98176,1,0.033193,0.033193,0,0
0.2445,8.8743e+05,0.98167,1,0.033316,0.033316,0,0
0.24509,8.8735e+05,0.98158,1,0.033439,0.033439,0,0
0.2457,8.8726e+05,0.98148,1,0.033562,0.033562,0,0
0.24632,8.8718e+05,0.98139,1,0.033685,0.033685,0,0
0.24693,8.8709e+05,0.9813,1,0.033808,0.033808,0,0
0.24754,8.8701e+05,0.9812,1,0.033931,0.033931,0,0
0.24816,8.8692e+05,0.98111,1,0.034054,0.034054,0,0
0.24878,8.8683e+05,0.98101,1,0.034176,0.034176,0,0
0.24941,8.8674e+05,0.98091,1,0.034299,0.034299,0,0
0.25005,8.8665e+05,0.98081,1,0.034422,0.034422,0,0
0.25068,8.8656e+05,0.98071,1,0.034545,0.034545,0,0
0.25132,8.8647e+05,0.98061,1,0.034668,0.034668,0,0
0.25195,8.8638e+05,0.98051,1,0.034791,0.034791,0,0
0.2526,8.8629e+05,0.98041,1,0.034914,0.034914,0,0
0.25326,8.862e+05,0.98031,1,0.035037,0.035037,0,0
0.25392,8.861e+05,0.9802,1,0.03516,0.03516,0,0
0.25457,8.8601e+05,0.9801,1,0.035283,0.035283,0,0
0.25523,8.8591e+05,0.97999,1,0.035406,0.035406,0,0
0.25589,8.8582e+05,0.97989,1,0.035529,0.035529,0,0
0.25657,8.8572e+05,0.97978,1,0.035652,0.035652,0,0
0.25725,8.8562e+05,0.97967,1,0.035775,0.035775,0,0
0.25793,8.8553e+05,0.97957,1,0.035898,0.035898,0,0
0.25862,8.8543e+05,0.97946,1,0.036021,0.036021,0,0
0.2593,8.8533e+05,0.97935,1,0.036143,0.036143,0,0
0.25999,8.8523e+05,0.97924,1,0.036266,0.036266,0,0
0.2607,8.8512e+05,0.97912,1,0.036389,0.036389,0,0
0.26141,8.8502e+05,0.979,1,0.036512,0.036512,0,0
0.26211,8.8491e+05,0.97889,1,0.036635,0.036635,0,0
0.26282,8.8481e+05,0.97877,1,0.036758,0.036758,0,0
0.26353,8.847e+05,0.97865,1,0.036881,0.036881,0,0
0.26426,8.8459e+05,0.97853,1,0.037004,0.037004,0,0
0.26499,8.8448e+05,0.97841,1,0.037127,0.037127,0,0
0.26572,8.8437e+05,0.97829,1,0.03725,0.03725,0,0
0.26646,8.8426e+05,0.97817,1,0.037373,0.037373,0,0
0.26719,8.8415e+05,0.97804,1,0.037496,0.037496,0,0
0.26792,8.8404e+05,0.97792,1,0.037619,0.037619,0,0
0.26868,8.8393e+05,0.97779,1,0.037742,0.037742,0,0
0.26944,8.8381e+05,0.97767,1,0.037865,0.037865,0,0
0.27019,8.8369e+05,0.97754,1,0.037988,0.037988,0,0
0.27095,8.8358e+05,0.97741,1,0.03811,0.03811,0,0
0.27171,8.8346e+05,0.97728,1,0.038233,0.038233,0,0
0.27248,8.8334e+05,0.97715,1,0.038356,0.038356,0,0
0.27326,8.8322e+05,0.97701,1,0.038479,0.038479,0,0
0.27404,8.831e+05,0.97688,1,0.038602,0.038602,0,0
0.27483,8.8298e+05,0.97674,1,0.038725,0.038725,0,0
0.27561,8.8285e+05,0.97661,1,0.038848,0.038848,0,0
0.2764,8.8273e+05,0.97647,1,0.038971,0.038971,0,0
0.27719,8.8261e+05,0.97633,1,0.039094,0.039094,0,0
0.278,8.8248e+05,0.97619,1,0.039217,0.039217,0,0
0.27881,8.8235e+05,0.97605,1,0.03934,0.03934,0,0
0.27962,8.8222e+05,0.97591,1,0.039463,0.039463,0,0
0.28043,8.8209e+05,0.97576,1,0.039586,0.039586,0,0
0.28124,8.8196e+05,0.97562,1,0.039709,0.039709,0,0
0.28208,8.8183e+05,0.97547,1,0.039832,0.039832,0,0
0.28291,8.8169e+05,0.97532,1,0.039955,0.039955,0,0
0.28375,8.8156e+05,0.97517,1,0.040077,0.040077,0,0
0.28459,8.8142e+05,0.97502,1,0.0402,0.0402,0,0
0.28542,8.8129e+05,0.97488,1,0.040323,0.040323,0,0
0.28627,8.8115e+05,0.97472,1,0.040446,0.040446,0,0
0.28713,8.8101e+05,0.97457,1,0.040569,0.040569,0,0
0.288,8.8087e+05,0.97441,1,0.040692,0.040692,0,0
0.28887,8.8072e+05,0.97425,1,0.040815,0.040815,0,0
0.28973,8.8058e+05,0.97409,1,0.040938,0.040938,0,0
0.2906,8.8044e+05,0.97394,1,0.041061,0.041061,0,0
0.29148,8.8029e+05,0.97377,1,0.041184,0.041184,0,0
0.29238,8.8014e+05,0.97361,1,0.041307,0.041307,0,0
0.29327,8.7999e+05,0.97344,1,0.04143,0.04143,0,0
0.29416,8.7984e+05,0.97328,1,0.041553,0.041553,0,0
0.29506,8.7969e+05,0.97311,1,0.041676,0.041676,0,0
0.29595,8.7954e+05,0.97294,1,0.041799,0.041799,0,0
0.29687,8.7938e+05,0.97277,1,0.041922,0.041922,0,0
0.2978,8.7923e+05,0.9726,1,0.042044,0.042044,0,0
0.29872,8.7907e+05,0.97242,1,0.042167,0.042167,0,0
0.29965,8.7891e+05,0.97225,1,0.04229,0.04229,0,0
0.30057,8.7875e+05,0.97207,1,0.042413,0.042413,0,0
0.30151,8.7859e+05,0.97189,1,0.042536,0.042536,0,0
0.30246,8.7843e+05,0.97171,1,0.042659,0.042659,0,0
0.30341,8.7826e+05,0.97153,1,0.042782,0.042782,0,0
0.30436,8.7809e+05,0.97134,1,0.042905,0.042905,0,0
0.30532,8.7793e+05,0.97116,1,0.043028,0.043028,0,0
0.30627,8.7776e+05,0.97098,1,0.043151,0.043151,0,0
0.30724,8.7759e+05,0.97079,1,0.043274,0.043274,0,0
0.30822,8.7742e+05,0.97059,1,0.043397,0.043397,0,0
0.30921,8.7724e+05,0.9704,1,0.04352,0.04352,0,0
0.31019,8.7707e+05,0.97021,1,0.043643,0.043643,0,0
0.31117,8.7689e+05,0.97001,1,0.043766,0.043766,0,0
0.31216,8.7672e+05,0.96982,1,0.043889,0.043889,0,0
0.31317,8.7654e+05,0.96962,1,0.044011,0.044011,0,0
0.31418,8.7635e+05,0.96942,1,0.044134,0.044134,0,0
0.31519,8.7617e+05,0.96921,1,0.044257,0.044257,0,0
0.3162,8.7599e+05,0.96901,1,0.04438,0.04438,0,0
0.31721,8.758e+05,0.96881,1,0.044503,0.044503,0,0
0.31824,8.7562e+05,0.9686,1,0.044626,0.044626,0,0
0.31928,8.7543e+05,0.96839,1,0.044749,0.044749,0,0
0.32033,8.7523e+05,0.96818,1,0.044872,0.044872,0,0
0.32137,8.7504e+05,0.96796,1,0.044995,0.044995,0,0
0.32242,8.7485e+05,0.96775,1,0.045118,0.045118,0,0
0.32346,8.7465e+05,0.96754,1,0.045241,0.045241,0,0
0.32453,8.7445e+05,0.96732,1,0.045364,0.045364,0,0
0.3256,8.7425e+05,0.96709,1,0.045487,0.045487,0,0
0.32668,8.7405e+05,0.96687,1,0.04561,0.04561,0,0
0.32775,8.7385e+05,0.96664,1,0.045733,0.045733,0,0
0.32882,8.7364e+05,0.96642,1,0.045855,0.045855,0,0
0.3299,8.7344e+05,0.9662,1,0.045978,0.045978,0,0
0.331,8.7323e+05,0.96596,1,0.046101,0.046101,0,0
0.33211,8.7301e+05,0.96572,1,0.046224,0.046224,0,0
0.33322,8.728e+05,0.96549,1,0.046347,0.046347,0,0
0.33433,8.7259e+05,0.96525,1,0.04647,0.04647,0,0
0.33544,8.7237e+05,0.96501,1,0.046593,0.046593,0,0
0.33655,8.7216e+05,0.96478,1,0.046716,0.046716,0,0
0.33769,8.7193e+05,0.96453,1,0.046839,0.046839,0,0
0.33883,8.7171e+05,0.96428,1,0.046962,0.046962,0,0
0.33997,8.7149e+05,0.96404,1,0.047085,0.047085,0,0
0.34111,8.7126e+05,0.96379,1,0.047208,0.047208,0,0
0.34225,8.7104e+05,0.96354,1,0.047331,0.047331,0,0
0.34341,8.7081e+05,0.96329,1,0.047454,0.047454,0,0
0.34458,8.7058e+05,0.96303,1,0.047577,0.047577,0,0
0.34575,8.7034e+05,0.96277,1,0.0477,0.0477,0,0
0.34693,8.701e+05,0.96251,1,0.047822,0.047822,0,0
0.3481,8.6987e+05,0.96225,1,0.047945,0.047945,0,0
0.34927,8.6963e+05,0.96198,1,0.048068,0.048068,0,0
0.35047,8.6939e+05,0.96171,1,0.048191,0.048191,0,0
0.35168,8.6914e+05,0.96144,1,0.048314,0.048314,0,0
0.35288,8.6889e+05,0.96117,1,0.048437,0.048437,0,0
0.35408,8.6865e+05,0.96089,1,0.04856,0.04856,0,0
0.35529,8.684e+05,0.96062,1,0.048683,0.048683,0,0
0.3565,8.6815e+05,0.96034,1,0.048806,0.048806,0,0
0.35773,8.6789e+05,0.96006,1,0.048929,0.048929,0,0
0.35897,8.6763e+05,0.95977,1,0.049052,0.049052,0,0
0.3602,8.6738e+05,0.95949,1,0.049175,0.049175,0,0
0.36144,8.6712e+05,0.9592,1,0.049298,0.049298,0,0
0.36267,8.6686e+05,0.95892,1,0.049421,0.049421,0,0
0.36393,8.6659e+05,0.95862,1,0.049544,0.049544,0,0
0.36519,8.6632e+05,0.95832,1,0.049667,0.049667,0,0
0.36646,8.6605e+05,0.95802,1,0.049789,0.049789,0,0
