Density,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,entropy,total enthalpt,fundamental_derivative_of_gas_dynamics
186,325.85,0.11441,4230.2,0.022255,0,2922500.0,537.91,1,4.7732,-9.1073,0,0,871.1984351274284,665982093.7641736,3.9976080670957854
187,325.84,0.11466,4239.4,0.019656,0,2922400.0,537.91,1,4.7989,-9.0816,0,0,871.203378302923,665820316.5629828,3.9972990674755233
188,325.83,0.11493,4248.9,0.017775,0,2922200.0,537.91,1,4.8245,-9.0559,0,0,871.2132681704667,665537646.8988804,3.996680691041614
189,325.82,0.11519,4258.3,0.015895,0,2922100.0,537.91,1,4.8502,-9.0303,0,0,871.2182148636025,665375919.2284759,3.99637131410876
190,325.81,0.11546,4267.7,0.014014,0,2922000.0,537.91,1,4.8759,-9.0046,0,0,871.2231627303796,665214210.9653593,3.996061811285785
191,325.8,0.11573,4277.3,0.01104,0,2921900.0,537.91,1,4.9015,-8.979,0,0,871.2281117713424,665052522.112049,3.995752182513187
192,325.79,0.116,4287.1,0.0070718,0,2921700.0,537.91,1,4.9272,-8.9533,0,0,871.2380133780119,664769987.0697211,3.9951325468795527
193,325.78,0.11628,4296.9,0.0031032,0,2921600.0,537.91,1,4.9529,-8.9276,0,0,871.242965944816,664608347.7895664,3.9948225398991473
194,325.77,0.11655,4306.7,-0.00086552,0,2921500.0,537.91,1,4.9785,-8.902,0,0,871.2479196879957,664446727.929852,3.9945124067299673
195,325.76,0.11683,4316.8,-0.0040852,0,2921300.0,537.9,1,5.0042,-8.8763,0,0,871.1927440552073,664598139.0383961,3.995735426307644
196,325.75,0.11712,4326.9,-0.0068888,0,2921200.0,537.9,1,5.0298,-8.8506,0,0,871.1976972091926,664436501.0504557,3.995425366832211
197,325.74,0.11741,4337.1,-0.0096923,0,2921100.0,537.9,1,5.0555,-8.825,0,0,871.2026515400988,664274882.4805728,3.995115181085702
198,325.73,0.11769,4347.3,-0.012496,0,2920900.0,537.9,1,5.0812,-8.7993,0,0,871.2125637348518,663992447.8032289,3.99449443054025
199,325.72,0.11799,4357.9,-0.011109,0,2920800.0,537.9,1,5.1068,-8.7737,0,0,871.2175215998003,663830878.8333426,3.994183865621089
200,325.7,0.11829,4368.5,-0.0084135,0,2920600.0,537.9,1,5.1325,-8.748,0,0,871.2274408675876,663507799.1827058,3.9935623561913696
201,325.69,0.11859,4379.2,-0.0057182,0,2920500.0,537.9,1,5.1582,-8.7223,0,0,871.2324022715295,663346288.5070276,3.9932514115601747
202,325.68,0.11889,4389.8,-0.003023,0,2920400.0,537.9,1,5.1838,-8.6967,0,0,871.237364856237,663184797.2677616,3.99294034023821
203,325.67,0.1192,4400.9,-0.014618,0,2920200.0,537.89,1,5.2095,-8.671,0,0,871.182173227593,663336026.6960876,3.994165172558702
204,325.66,0.11951,4412.0,-0.028138,0,2920000.0,537.89,1,5.2351,-8.6453,0,0,871.1920983982208,663053722.6222177,3.993543050482539
205,325.65,0.11983,4423.1,-0.041658,0,2919900.0,537.89,1,5.2608,-8.6197,0,0,871.1970627560501,662892243.41827,3.993231799224042
206,325.64,0.12014,4434.3,-0.055165,0,2919700.0,537.89,1,5.2865,-8.594,0,0,871.2069950195046,662610013.8867526,3.9926089159649507
207,325.62,0.12047,4445.9,-0.049705,0,2919600.0,537.89,1,5.3121,-8.5684,0,0,871.2119629262343,662407922.4559108,3.9922972838437096
208,325.61,0.12079,4457.4,-0.044245,0,2919400.0,537.89,1,5.3378,-8.5427,0,0,871.2219022924661,662125783.6057955,3.9916736383172955
209,325.6,0.12112,4469.0,-0.038785,0,2919300.0,537.89,1,5.3635,-8.517,0,0,871.2268737530757,661964412.4150667,3.991361624791494
210,325.58,0.12145,4480.6,-0.035325,0,2919100.0,537.89,1,5.3891,-8.4914,0,0,871.23682023205,661641728.403397,3.990737215912462
211,325.57,0.12178,4492.6,-0.046543,0,2918900.0,537.88,1,5.4148,-8.4657,0,0,871.1816090071799,661792710.9500566,3.991964267753947
212,325.56,0.12212,4504.6,-0.057761,0,2918800.0,537.88,1,5.4404,-8.44,0,0,871.1865822488935,661631360.4545332,3.991652073256307
213,325.55,0.12246,4516.6,-0.068979,0,2918600.0,537.88,1,5.4661,-8.4144,0,0,871.1965322933883,661349322.1835499,3.9910273020021574
214,325.53,0.1228,4528.8,-0.075013,0,2918400.0,537.88,1,5.4918,-8.3887,0,0,871.2064870896776,661026740.0832533,3.990402020666487
215,325.52,0.12316,4541.3,-0.06455,0,2918200.0,537.88,1,5.5174,-8.3631,0,0,871.216446642214,660744806.8002512,3.9897762287642515
216,325.5,0.12351,4553.8,-0.054087,0,2918100.0,537.88,1,5.5431,-8.3374,0,0,871.2214282034668,660543012.9405373,3.989463141199384
217,325.49,0.12387,4566.4,-0.043624,0,2917900.0,537.87,1,5.5688,-8.3117,0,0,871.1662026613574,660693850.6249286,3.9906918152138444
218,325.48,0.12423,4579.1,-0.032016,0,2917700.0,537.87,1,5.5944,-8.2861,0,0,871.17616579106,660411943.2508683,3.990065659429824
219,325.46,0.1246,4592.2,-0.018358,0,2917500.0,537.87,1,5.6201,-8.2604,0,0,871.1861336859004,660089540.9622723,3.9894389920160753
220,325.45,0.12497,4605.3,-0.0047008,0,2917300.0,537.87,1,5.6457,-8.2347,0,0,871.1961063503531,659807738.6774681,3.9888118124863534
221,325.43,0.12534,4618.3,0.0089567,0,2917200.0,537.87,1,5.6714,-8.2091,0,0,871.2010944725783,659606083.6209803,3.988498030526074
222,325.42,0.12572,4631.7,0.012643,0,2917000.0,537.87,1,5.6971,-8.1834,0,0,871.2110742998346,659324372.2712716,3.9878700819103274
223,325.4,0.1261,4645.4,0.0054262,0,2916800.0,537.86,1,5.7227,-8.1578,0,0,871.1558326163082,659434530.9034635,3.9891005840012874
224,325.39,0.12649,4659.0,-0.001791,0,2916600.0,537.86,1,5.7484,-8.1321,0,0,871.1658136481656,659152815.1306672,3.9884725258921168
225,325.37,0.12688,4672.7,-0.0090083,0,2916400.0,537.86,1,5.7741,-8.1064,0,0,871.1757994630535,658830670.6887169,3.9878439541112063
226,325.36,0.12727,4686.6,-0.020125,0,2916200.0,537.86,1,5.7997,-8.0808,0,0,871.185790065461,658549060.155537,3.987214868170807
227,325.34,0.12767,4700.8,-0.033874,0,2916000.0,537.86,1,5.8254,-8.0551,0,0,871.1957854598904,658227054.3816888,3.986585267581808
228,325.32,0.12808,4714.9,-0.047624,0,2915700.0,537.86,1,5.851,-8.0294,0,0,871.2107875464276,657784605.9260979,3.985639900662634
229,325.31,0.12848,4729.1,-0.061374,0,2915500.0,537.85,1,5.8767,-8.0038,0,0,871.1555260873871,657935022.6393881,3.986872640612126
230,325.29,0.12889,4743.7,-0.063673,0,2915300.0,537.85,1,5.9024,-7.9781,0,0,871.1655298924144,657613118.9275442,3.986242156214143
231,325.27,0.12931,4758.4,-0.061433,0,2915100.0,537.85,1,5.928,-7.9525,0,0,871.175538502975,657291293.2621834,3.9856111556030123
232,325.26,0.12973,4773.2,-0.059194,0,2914900.0,537.85,1,5.9537,-7.9268,0,0,871.1855519235899,657009919.3939863,3.9849796382874554
233,325.24,0.13015,4788.0,-0.056954,0,2914700.0,537.85,1,5.9794,-7.9011,0,0,871.1955701587867,656688232.5852133,3.984347603776838
234,325.22,0.13059,4803.2,-0.045477,0,2914400.0,537.84,1,6.005,-7.8755,0,0,871.1453033774668,656677651.3168818,3.9852659713802203
235,325.2,0.13103,4818.6,-0.03218,0,2914200.0,537.84,1,6.0307,-7.8498,0,0,871.1553252431295,656356005.8398645,3.9846335660722034
236,325.19,0.13146,4834.0,-0.018882,0,2914000.0,537.84,1,6.0563,-7.8241,0,0,871.1653519324328,656074763.3838274,3.984000642487415
237,325.17,0.1319,4849.4,-0.0055852,0,2913700.0,537.84,1,6.082,-7.7985,0,0,871.1804010206646,655632833.1116323,3.9830502842626276
238,325.15,0.13236,4865.4,-0.026779,0,2913500.0,537.84,1,6.1077,-7.7728,0,0,871.1904397889801,655311426.5406767,3.9824160628279186
239,325.13,0.13282,4881.4,-0.049611,0,2913300.0,537.83,1,6.1333,-7.7472,0,0,871.1351457887434,655421192.1988744,3.983652485805783
240,325.11,0.13327,4897.5,-0.072443,0,2913000.0,537.83,1,6.159,-7.7215,0,0,871.1502075999394,654979408.390083,3.982700788874101
241,325.09,0.13373,4913.6,-0.093997,0,2912800.0,537.83,1,6.1847,-7.6958,0,0,871.1602548616225,654658121.3305857,3.982065673608829
242,325.07,0.13421,4930.2,-0.099538,0,2912500.0,537.83,1,6.2103,-7.6702,0,0,871.1753348469081,654216562.8690174,3.981112023506842
243,325.05,0.13468,4946.8,-0.10508,0,2912200.0,537.83,1,6.236,-7.6445,0,0,871.1904257572572,653775129.8525069,3.9801571992710545
244,325.03,0.13516,4963.5,-0.11062,0,2912000.0,537.82,1,6.2616,-7.6188,0,0,871.1351117931579,653884727.3476797,3.981395879137218
245,325.01,0.13564,4980.2,-0.11342,0,2911700.0,537.82,1,6.2873,-7.5932,0,0,871.1502082074245,653443340.821357,3.980440491149326
246,324.99,0.13613,4997.5,-0.10475,0,2911500.0,537.82,1,6.313,-7.5675,0,0,871.1602785664684,653122373.4959598,3.979802911952779
247,324.97,0.13663,5014.7,-0.096076,0,2911200.0,537.82,1,6.3386,-7.5419,0,0,871.175393240837,652681212.6955702,3.9788455611067164
248,324.95,0.13712,5032.0,-0.087405,0,2910900.0,537.81,1,6.3643,-7.5162,0,0,871.1251035387347,652670432.0162468,3.979766716931082
249,324.92,0.13762,5049.5,-0.086216,0,2910600.0,537.81,1,6.39,-7.4905,0,0,871.1402273993307,652189222.6285127,3.978808405944663
250,324.9,0.13814,5067.4,-0.1015,0,2910400.0,537.81,1,6.4156,-7.4649,0,0,871.1503160789794,651868514.3072108,3.9781688754623254
251,324.88,0.13865,5085.3,-0.11677,0,2910100.0,537.81,1,6.4413,-7.4392,0,0,871.1654582689068,651427676.0943539,3.977208593750903
252,324.86,0.13917,5103.2,-0.13205,0,2909800.0,537.8,1,6.4669,-7.4135,0,0,871.115161298231,651416839.363211,3.9781306316520353
253,324.83,0.13969,5121.5,-0.14019,0,2909500.0,537.8,1,6.4926,-7.3879,0,0,871.1303127135213,650936018.651893,3.9771693849478917
254,324.81,0.14023,5140.2,-0.13892,0,2909200.0,537.8,1,6.5183,-7.3622,0,0,871.1454751629407,650495402.9348116,3.9762069516312044
255,324.79,0.14077,5159.0,-0.13766,0,2908900.0,537.8,1,6.5439,-7.3366,0,0,871.1606486622007,650054913.1889269,3.975243330006541
256,324.76,0.14131,5177.7,-0.13639,0,2908600.0,537.79,1,6.5696,-7.3109,0,0,871.1103438121195,650003997.6034392,3.976166324000552
257,324.74,0.14186,5196.8,-0.13677,0,2908300.0,537.79,1,6.5953,-7.2852,0,0,871.1255265813685,649563604.5172197,3.9752017318572808
258,324.71,0.14242,5216.3,-0.13848,0,2907900.0,537.79,1,6.6209,-7.2596,0,0,871.1457875141073,648963294.1173011,3.9739137545720418
259,324.69,0.14298,5235.7,-0.14019,0,2907600.0,537.79,1,6.6466,-7.2339,0,0,871.1609961644622,648523203.5986505,3.9729463785780545
260,324.66,0.14354,5255.2,-0.14191,0,2907300.0,537.78,1,6.6722,-7.2082,0,0,871.1106828216512,648472277.7955647,3.9738704024596125
261,324.64,0.14412,5275.2,-0.1147,0,2907000.0,537.78,1,6.6979,-7.1826,0,0,871.1259007922166,648032283.9938416,3.9729020497364553
262,324.61,0.14471,5295.4,-0.073252,0,2906700.0,537.78,1,6.7236,-7.1569,0,0,871.1411298969664,647552543.4002184,3.971932499141611
263,324.58,0.14529,5315.6,-0.031808,0,2906300.0,537.77,1,6.7492,-7.1313,0,0,871.0958886916396,647381626.8093295,3.9725338842443128
264,324.56,0.14587,5335.8,0.009637,0,2906000.0,537.77,1,6.7749,-7.1056,0,0,871.1111308661538,646941906.4250028,3.9715629529530156
265,324.53,0.14648,5356.6,0.034437,0,2905600.0,537.77,1,6.8006,-7.0799,0,0,871.1314711459778,646342540.0173186,3.970266507644093
266,324.5,0.14709,5377.6,0.054797,0,2905300.0,537.76,1,6.8262,-7.0543,0,0,871.0811443769413,646291651.8255595,3.9711921548485525
267,324.47,0.14769,5398.6,0.075157,0,2904900.0,537.76,1,6.8519,-7.0286,0,0,871.101502150837,645692492.5507206,3.969893860400597
268,324.45,0.1483,5419.6,0.095517,0,2904600.0,537.76,1,6.8775,-7.0029,0,0,871.1167835623161,645253222.879452,3.968918731677554
269,324.42,0.14894,5441.4,0.061628,0,2904200.0,537.75,1,6.9032,-6.9773,0,0,871.071545760931,645082443.5262123,3.9695199534038106
270,324.39,0.14957,5463.3,0.022288,0,2903800.0,537.75,1,6.9289,-6.9516,0,0,871.0919410379887,644483705.4711237,3.9682176553025843
271,324.36,0.15021,5485.2,-0.017052,0,2903400.0,537.75,1,6.9545,-6.926,0,0,871.1123563276519,643885214.9398837,3.9669132028687653
272,324.33,0.15085,5507.1,-0.054809,0,2903100.0,537.74,1,6.9802,-6.9003,0,0,871.0620148843064,643834343.4823544,3.967840622703389
273,324.3,0.15151,5529.9,-0.037497,0,2902700.0,537.74,1,7.0059,-6.8746,0,0,871.0824478142277,643236060.3393415,3.9665343034383627
274,324.27,0.15218,5552.6,-0.020185,0,2902300.0,537.74,1,7.0315,-6.849,0,0,871.1029008335776,642638025.0359198,3.9652258211594593
275,324.23,0.15284,5575.4,-0.0028724,0,2901900.0,537.73,1,7.0572,-6.8233,0,0,871.0576678293786,642427780.1431803,3.9658267422917333
276,324.2,0.15351,5598.3,0.012352,0,2901500.0,537.73,1,7.0828,-6.7976,0,0,871.0781436007766,641830022.6788721,3.964515841715565
277,324.17,0.1542,5621.9,0.015481,0,2901100.0,537.73,1,7.1085,-6.772,0,0,871.098639548532,641232513.4226627,3.963202768365699
278,324.14,0.15489,5645.5,0.018609,0,2900600.0,537.72,1,7.1342,-6.7463,0,0,871.0585371206384,640942246.9611089,3.9634748294485345
279,324.1,0.15558,5669.1,0.021738,0,2900200.0,537.72,1,7.1598,-6.7207,0,0,871.0790609884972,640305531.1683198,3.9621587799726234
280,324.07,0.15628,5692.9,0.021091,0,2899800.0,537.72,1,7.1855,-6.695,0,0,871.0996051299261,639708585.8648152,3.9608405468701795
281,324.03,0.15699,5717.3,0.010049,0,2899300.0,537.71,1,7.2112,-6.6693,0,0,871.0595182423042,639379025.29812,3.9611110580525803
282,324.0,0.15771,5741.7,-0.00099282,0,2898900.0,537.71,1,7.2368,-6.6437,0,0,871.0800904469572,638782395.7215961,3.959789832028222
283,323.96,0.15843,5766.1,-0.012035,0,2898500.0,537.7,1,7.2625,-6.618,0,0,871.0348645273896,638572564.3292,3.960390302092773
284,323.93,0.15915,5790.9,-0.021973,0,2898000.0,537.7,1,7.2881,-6.5923,0,0,871.0606117808898,637856682.26953,3.958735359201778
285,323.89,0.1599,5816.3,-0.030153,0,2897500.0,537.7,1,7.3138,-6.5667,0,0,871.0863909571665,637101811.809459,3.9570769767642933
286,323.85,0.16065,5841.7,-0.038334,0,2897100.0,537.69,1,7.3395,-6.541,0,0,871.0411692506487,636892137.2871586,3.9576771139613567
287,323.82,0.1614,5867.0,-0.046515,0,2896600.0,537.69,1,7.3651,-6.5154,0,0,871.0669838025684,636176982.7825918,3.956014955421797
288,323.78,0.16216,5892.9,-0.039246,0,2896100.0,537.68,1,7.3908,-6.4897,0,0,871.0269304115827,635847991.638431,3.956282169451029
289,323.74,0.16294,5919.2,-0.01683,0,2895600.0,537.68,1,7.4165,-6.464,0,0,871.0527868778289,635094027.2650429,3.954615528838932
290,323.7,0.16372,5945.5,0.0055854,0,2895100.0,537.67,1,7.4421,-6.4384,0,0,871.0127434581508,634765217.1724828,3.954881765542489
291,323.66,0.1645,5971.9,0.028001,0,2894600.0,537.67,1,7.4678,-6.4127,0,0,871.0386419874615,634011751.6666422,3.953210625372508
292,323.62,0.16529,5998.8,0.047378,0,2894100.0,537.67,1,7.4934,-6.387,0,0,871.0645728283871,633258698.1141998,3.951536002049548
293,323.58,0.1661,6026.0,0.064927,0,2893600.0,537.66,1,7.5191,-6.3614,0,0,871.0245493298067,632930156.2971928,3.9518002212123995
294,323.54,0.16691,6053.3,0.082475,0,2893100.0,537.66,1,7.5448,-6.3357,0,0,871.0505224934552,632177602.4509472,3.950121068313342
295,323.5,0.16772,6080.6,0.10002,0,2892600.0,537.65,1,7.5704,-6.3101,0,0,871.0105091042839,631849241.4696348,3.950384292427478
296,323.45,0.16856,6108.6,0.064682,0,2892000.0,537.65,1,7.5961,-6.2844,0,0,871.0417317797895,630939028.8970292,3.948363430499891
297,323.41,0.1694,6136.9,0.011091,0,2891500.0,537.64,1,7.6218,-6.2587,0,0,871.0017305498119,630610869.206909,3.9486254438363027
298,323.36,0.17024,6165.1,-0.0425,0,2890900.0,537.64,1,7.6474,-6.2331,0,0,871.0330122367608,629701379.713272,3.9465982559412467
299,323.32,0.17109,6193.4,-0.096091,0,2890400.0,537.63,1,7.6731,-6.2074,0,0,870.9930232335026,629373421.2115608,3.946859049834242
300,323.27,0.17196,6222.5,-0.10207,0,2889800.0,537.63,1,7.6987,-6.1817,0,0,871.0243641724861,628464655.5181978,3.9448255080479706
301,323.23,0.17284,6251.7,-0.10047,0,2889200.0,537.62,1,7.7244,-6.1561,0,0,870.9896175740878,628017876.3325794,3.9447454419805164
302,323.18,0.17371,6281.0,-0.098866,0,2888600.0,537.62,1,7.7501,-6.1304,0,0,871.0210259204946,627109896.2148148,3.9427046645564405
303,323.13,0.17459,6310.2,-0.097265,0,2888000.0,537.61,1,7.7757,-6.1048,0,0,870.9863049809311,626624632.8303063,3.942621938690056
304,323.09,0.1755,6340.4,-0.063696,0,2887400.0,537.61,1,7.8014,-6.0791,0,0,871.0177810443172,625756199.7518202,3.940573890056454
305,323.04,0.17641,6370.7,-0.02954,0,2886800.0,537.6,1,7.8271,-6.0534,0,0,870.9830859048848,625271285.6609738,3.940488486927627
306,322.99,0.17732,6400.9,0.0046165,0,2886200.0,537.6,1,7.8527,-6.0278,0,0,871.0146299968444,624364929.9853698,3.9384331313107688
307,322.94,0.17823,6431.3,0.034915,0,2885600.0,537.59,1,7.8784,-6.0021,0,0,870.9799607998758,623880389.2781649,3.9383450333337127
308,322.89,0.17918,6462.6,0.030961,0,2884900.0,537.58,1,7.904,-5.9764,0,0,870.9505660910479,623277227.3373226,3.937912608669016
309,322.83,0.18013,6494.0,0.027007,0,2884300.0,537.58,1,7.9297,-5.9508,0,0,870.9822069490666,622333460.8890688,3.93584687346375
310,322.78,0.18107,6525.3,0.023054,0,2883600.0,537.57,1,7.9554,-5.9251,0,0,870.9528545666951,621730802.5792964,3.935409992630509
311,322.73,0.18203,6556.9,0.019094,0,2883000.0,537.57,1,7.981,-5.8995,0,0,870.9845722958927,620826518.7701398,3.933335990078803
312,322.67,0.18301,6589.2,0.015111,0,2882300.0,537.56,1,8.0067,-5.8738,0,0,870.955262486805,620185916.5153295,3.9328946232651854
313,322.62,0.184,6621.5,0.011127,0,2881600.0,537.55,1,8.0324,-5.8481,0,0,870.925966706143,619583953.480683,3.9324518214249666
314,322.56,0.18498,6653.9,0.0071442,0,2880900.0,537.55,1,8.058,-5.8225,0,0,870.9630992071703,618524069.5766773,3.9300183471515937
315,322.51,0.18598,6686.6,0.011716,0,2880200.0,537.54,1,8.0837,-5.7968,0,0,870.9338511603172,617922631.8093221,3.929570501985126
316,322.45,0.187,6720.0,0.032914,0,2879500.0,537.53,1,8.1093,-5.7711,0,0,870.9046172791985,617283122.5843796,3.929121204893693
317,322.39,0.18802,6753.4,0.054111,0,2878800.0,537.53,1,8.135,-5.7455,0,0,870.9418840106798,616224833.8288404,3.926673297397356
318,322.33,0.18904,6786.8,0.075308,0,2878100.0,537.52,1,8.1607,-5.7198,0,0,870.9126982750425,615585972.8460648,3.9262189071649574
319,322.27,0.19008,6820.8,0.095193,0,2877300.0,537.52,1,8.1863,-5.6942,0,0,870.9554098996589,614410675.9253784,3.923408255338657
320,322.21,0.19115,6855.3,0.11353,0,2876600.0,537.51,1,8.212,-5.6685,0,0,870.9262775099888,613772492.0394225,3.9229482102542663
321,322.15,0.19221,6889.9,0.13187,0,2875800.0,537.5,1,8.2377,-5.6428,0,0,870.9025144770798,613016353.1404059,3.9221336315599777
322,322.09,0.19328,6924.5,0.15021,0,2875000.0,537.49,1,8.2633,-5.6172,0,0,870.8787771118227,612260530.6025985,3.9213163611584787
323,322.02,0.19436,6959.7,0.16395,0,2874200.0,537.49,1,8.289,-5.5915,0,0,870.9217169513976,611049757.4309374,3.9184811457751376
324,321.96,0.19547,6995.3,0.17433,0,2873400.0,537.48,1,8.3146,-5.5658,0,0,870.8980559770067,610294793.1928918,3.9176557290723437
325,321.89,0.19657,7030.9,0.18472,0,2872600.0,537.47,1,8.3403,-5.5402,0,0,870.8744209543875,609502299.7803066,3.9168275862846977
326,321.83,0.19767,7066.6,0.19511,0,2871800.0,537.47,1,8.366,-5.5145,0,0,870.9175517503207,608331619.4778693,3.913971790495848
327,321.76,0.19881,7103.1,0.19765,0,2871000.0,537.46,1,8.3916,-5.4889,0,0,870.8939938983688,607540092.6916344,3.913135409035344
328,321.69,0.19996,7140.0,0.1968,0,2870100.0,537.45,1,8.4173,-5.4632,0,0,870.8758727833654,606631111.0131522,3.9119372286521528
329,321.62,0.20111,7176.8,0.19595,0,2869300.0,537.44,1,8.443,-5.4375,0,0,870.8523739318803,605840420.3727496,3.91109462207949
330,321.56,0.20225,7213.7,0.19509,0,2868400.0,537.43,1,8.4686,-5.4119,0,0,870.8343263119873,604969962.1866001,3.9098886525450554
331,321.48,0.20344,7251.5,0.18069,0,2867600.0,537.43,1,8.4943,-5.3862,0,0,870.8777760543967,603727619.5247922,3.9069984716874444
332,321.41,0.20463,7289.5,0.16324,0,2866700.0,537.42,1,8.5199,-5.3605,0,0,870.8598327048309,602820743.3433461,3.9057813248843942
333,321.34,0.20583,7327.5,0.14578,0,2865700.0,537.41,1,8.5456,-5.3349,0,0,870.8473841163511,601796767.5827165,3.904196113861215
334,321.26,0.20702,7365.5,0.12833,0,2864800.0,537.4,1,8.5713,-5.3092,0,0,870.829531346975,600853524.2133597,3.9029693216612555
335,321.19,0.20826,7404.6,0.11863,0,2863900.0,537.39,1,8.5969,-5.2836,0,0,870.811720111943,599948195.5552009,3.9017381091005032
336,321.11,0.20949,7443.6,0.10945,0,2863000.0,537.38,1,8.6226,-5.2579,0,0,870.7939505563268,599006067.8834642,3.900502458764153
337,321.03,0.21073,7482.7,0.10027,0,2862000.0,537.38,1,8.6483,-5.2322,0,0,870.8488063776031,597534354.4620146,3.896831050709495
338,320.95,0.21197,7521.9,0.090859,0,2861100.0,537.37,1,8.6739,-5.2066,0,0,870.8311596173335,596593735.6867126,3.8955822015647326
339,320.87,0.21325,7562.0,0.077507,0,2860100.0,537.36,1,8.6996,-5.1809,0,0,870.8190649384433,595536484.7108434,3.8939590866927323
340,320.79,0.21453,7602.2,0.064156,0,2859100.0,537.35,1,8.7252,-5.1552,0,0,870.8070304606529,594479929.0592378,3.8923295252430337
341,320.71,0.21581,7642.4,0.050804,0,2858100.0,537.34,1,8.7509,-5.1296,0,0,870.7950564272252,593424069.1958113,3.8906934884884072
342,320.62,0.2171,7682.7,0.03574,0,2857100.0,537.33,1,8.7766,-5.1039,0,0,870.7831430827916,592331980.8974655,3.8890509475528554
343,320.54,0.21843,7724.1,0.012577,0,2856000.0,537.32,1,8.8022,-5.0783,0,0,870.7768408066635,591160600.4411123,3.8870277564490596
344,320.45,0.21976,7765.4,-0.010585,0,2855000.0,537.31,1,8.8279,-5.0526,0,0,870.7650593766998,590070142.912337,3.8853710603474663
345,320.37,0.22109,7806.8,-0.033748,0,2853900.0,537.3,1,8.8536,-5.0269,0,0,870.758910678565,588900402.4330373,3.8833313658693482
346,320.28,0.22244,7848.5,-0.048077,0,2852800.0,537.29,1,8.8792,-5.0013,0,0,870.7528449587479,587694808.8214015,3.881282745817535
347,320.19,0.22382,7891.0,-0.041173,0,2851700.0,537.28,1,8.9049,-4.9756,0,0,870.7468625994657,586490166.0858579,3.8792251557835447
348,320.09,0.2252,7933.5,-0.034269,0,2850600.0,537.27,1,8.9305,-4.9499,0,0,870.740963985399,585249931.8072085,3.877158551109622
349,320.0,0.22658,7976.0,-0.027364,0,2849500.0,537.26,1,8.9562,-4.9243,0,0,870.7351495037154,584047258.4376745,3.875082886888153
350,319.91,0.22798,8019.0,-0.014493,0,2848400.0,537.25,1,8.9819,-4.8986,0,0,870.7294195440844,582845538.6642224,3.872998117959042
351,319.81,0.22941,8062.6,0.006857,0,2847200.0,537.24,1,9.0075,-4.873,0,0,870.729416340518,581492035.2925513,3.8705201576980235
352,319.72,0.23084,8106.3,0.028207,0,2846000.0,537.23,1,9.0332,-4.8473,0,0,870.7295233708118,580176049.7282804,3.868030302781808
353,319.62,0.23227,8149.9,0.049558,0,2844900.0,537.22,1,9.0589,-4.8216,0,0,870.7240728300136,578941204.0470916,3.865915402143298
354,319.52,0.23373,8194.2,0.053224,0,2843700.0,537.21,1,9.0845,-4.796,0,0,870.7243886817622,577591298.9746524,3.86340300893612
355,319.42,0.23521,8239.0,0.041353,0,2842500.0,537.19,1,9.1102,-4.7703,0,0,870.6569751502863,576648075.1010565,3.8630239993909403
356,319.32,0.2367,8283.9,0.029482,0,2841200.0,537.18,1,9.1358,-4.7446,0,0,870.6631695531516,575184156.8184986,3.860102021303181
357,319.21,0.23818,8328.7,0.017611,0,2840000.0,537.17,1,9.1615,-4.719,0,0,870.663787042002,573801676.5813386,3.8575570821148366
358,319.11,0.2397,8374.3,0.0030681,0,2838700.0,537.16,1,9.1872,-4.6933,0,0,870.6702500926433,572340618.2701094,3.8546060556534076
359,319.0,0.24124,8420.3,-0.012903,0,2837400.0,537.15,1,9.2128,-4.6677,0,0,870.6768562178258,570845234.0098662,3.8516395521493503
360,318.89,0.24278,8466.3,-0.028875,0,2836100.0,537.14,1,9.2385,-4.642,0,0,870.683606246684,569351453.0513281,3.848657478587011
361,318.78,0.24432,8512.3,-0.044846,0,2834800.0,537.12,1,9.2642,-4.6163,0,0,870.6223497108587,568261667.0905685,3.8478390220874172
362,318.67,0.24591,8559.3,-0.040804,0,2833500.0,537.11,1,9.2898,-4.5907,0,0,870.6293340574061,566770512.0862795,3.8448316060257373
363,318.56,0.2475,8606.5,-0.030811,0,2832100.0,537.1,1,9.3155,-4.565,0,0,870.6422699668267,565165582.7728171,3.8414065936118473
364,318.44,0.2491,8653.8,-0.020819,0,2830800.0,537.09,1,9.3411,-4.5393,0,0,870.6495631775857,563642374.1459512,3.8383657291789155
365,318.33,0.2507,8701.0,-0.010826,0,2829400.0,537.07,1,9.3668,-4.5137,0,0,870.5944704428285,562441329.6363049,3.8371068485884523
366,318.21,0.25235,8749.3,-0.017897,0,2828000.0,537.06,1,9.3925,-4.488,0,0,870.6078696787796,560805980.5388225,3.8336316410349784
367,318.09,0.25401,8797.7,-0.027076,0,2826600.0,537.05,1,9.4181,-4.4624,0,0,870.6214519939006,559172637.462231,3.830136593456987
368,317.97,0.25567,8846.2,-0.036255,0,2825200.0,537.03,1,9.4438,-4.4367,0,0,870.5666729320434,557939909.340549,3.828843803056806
369,317.85,0.25733,8894.6,-0.0453,0,2823700.0,537.02,1,9.4695,-4.411,0,0,870.5864609016305,556195104.3124435,3.824903570315454
370,317.72,0.25905,8944.1,-0.040102,0,2822200.0,537.0,1,9.4951,-4.3854,0,0,870.5378040631987,554815162.2117076,3.8231747015914888
371,317.59,0.26076,8993.6,-0.034905,0,2820700.0,536.99,1,9.5208,-4.3597,0,0,870.5579712081869,553039428.7222023,3.819193323779749
