,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G
98,202.89,321770000.0,1.7,12915.0,7.1102e-11,0,1499900.0,2.0355e-14,571.71,1,0.098,0.098,0.4,0,0.7577617356292932
99,202.89,321770000.0,1.7,12915.0,6.4105e-11,0,1499900.0,1.7989e-14,571.71,1,0.099,0.099,0.4,0,0.7577617356292932
100,202.89,321770000.0,1.7,12915.0,5.7107e-11,0,1499900.0,1.5623e-14,571.71,1,0.1,0.1,0.4,0,0.7577617356292932
101,202.89,321770000.0,1.7,12915.0,5.011e-11,0,1499900.0,1.3256e-14,571.71,1,0.101,0.101,0.4,0,0.7577617356292932
102,202.89,321770000.0,1.7,12915.0,4.3113e-11,0,1499900.0,1.089e-14,571.71,1,0.102,0.102,0.4,0,0.7577617356292932
103,202.89,321770000.0,1.7,12915.0,3.6115e-11,0,1499900.0,8.5242e-15,571.71,1,0.103,0.103,0.4,0,0.7577617356292932
104,202.89,321770000.0,1.7,12915.0,1.5283e-11,0,1499900.0,2.4549e-15,571.71,1,0.104,0.104,0.4,0,0.7577617356292932
105,202.89,321770000.0,1.7,12915.0,-2.5987e-11,0,1499900.0,-8.5135e-15,571.71,1,0.105,0.105,0.4,0,0.7577617356292932
106,202.89,321770000.0,1.7,12915.0,-6.7041e-11,0,1499900.0,-1.941e-14,571.71,1,0.106,0.106,0.4,0,0.7577617356292932
107,202.89,321770000.0,1.7,12915.0,-1.081e-10,0,1499900.0,-3.0307e-14,571.71,1,0.107,0.107,0.4,0,0.7577617356292932
108,202.89,321770000.0,1.7,12915.0,-1.4915e-10,0,1499900.0,-4.1204e-14,571.71,1,0.108,0.108,0.4,0,0.7577617356292932
109,202.89,321770000.0,1.7,12915.0,-1.902e-10,0,1499900.0,-5.21e-14,571.71,1,0.109,0.109,0.4,0,0.7577617356292932
110,202.89,321770000.0,1.7,12915.0,-2.3126e-10,0,1499900.0,-6.2997e-14,571.71,1,0.11,0.11,0.4,0,0.7577617356292932
111,202.89,321770000.0,1.7,12915.0,-2.7231e-10,0,1499900.0,-7.3894e-14,571.71,1,0.111,0.111,0.4,0,0.7577617356292932
112,202.89,321770000.0,1.7,12915.0,-3.1337e-10,0,1499900.0,-8.4791e-14,571.71,1,0.112,0.112,0.4,0,0.7577617356292932
113,202.89,321770000.0,1.7,12915.0,-3.5442e-10,0,1499900.0,-9.5687e-14,571.71,1,0.113,0.113,0.4,0,0.7577617356292932
114,202.89,321770000.0,1.7,12915.0,-3.9548e-10,0,1499900.0,-1.0658e-13,571.71,1,0.114,0.114,0.4,0,0.7577617356292932
115,202.89,321770000.0,1.7,12915.0,-4.3653e-10,0,1499900.0,-1.1748e-13,571.71,1,0.115,0.115,0.4,0,0.7577617356292932
116,202.89,321770000.0,1.7,12915.0,-4.7759e-10,0,1499900.0,-1.2838e-13,571.71,1,0.116,0.116,0.4,0,0.7577617356292932
117,202.89,321770000.0,1.7,12915.0,-5.1864e-10,0,1499900.0,-1.3927e-13,571.71,1,0.117,0.117,0.4,0,0.7577617356292932
118,202.89,321770000.0,1.7,12915.0,-5.597e-10,0,1499900.0,-1.5017e-13,571.71,1,0.118,0.118,0.4,0,0.7577617356292932
119,202.89,321770000.0,1.7,12915.0,-6.0075e-10,0,1499900.0,-1.6107e-13,571.71,1,0.119,0.119,0.4,0,0.7577617356292932
120,202.89,321770000.0,1.7,12915.0,-6.418e-10,0,1499900.0,-1.7196e-13,571.71,1,0.12,0.12,0.4,0,0.7577617356292932
121,202.89,321770000.0,1.7,12915.0,-6.8413e-10,0,1499900.0,-1.8313e-13,571.71,1,0.121,0.121,0.4,0,0.7577617356292932
122,202.89,321770000.0,1.7,12915.0,-7.4981e-10,0,1499900.0,-1.9924e-13,571.71,1,0.122,0.122,0.4,0,0.7577617356292932
123,202.89,321770000.0,1.7,12915.0,-8.1548e-10,0,1499900.0,-2.1534e-13,571.71,1,0.123,0.123,0.4,0,0.7577617356292932
124,202.89,321770000.0,1.7,12915.0,-8.8116e-10,0,1499900.0,-2.3145e-13,571.71,1,0.124,0.124,0.4,0,0.7577617356292932
125,202.89,321770000.0,1.7,12915.0,-9.4684e-10,0,1499900.0,-2.4755e-13,571.71,1,0.125,0.125,0.4,0,0.7577617356292932
126,202.89,321770000.0,1.7,12915.0,-1.0125e-09,0,1499900.0,-2.6366e-13,571.71,1,0.126,0.126,0.4,0,0.7577617356292932
127,202.89,321770000.0,1.7,12915.0,-1.0782e-09,0,1499900.0,-2.7976e-13,571.71,1,0.127,0.127,0.4,0,0.7577617356292932
128,202.89,321770000.0,1.7,12915.0,-1.1439e-09,0,1499900.0,-2.9587e-13,571.71,1,0.128,0.128,0.4,0,0.7577617356292932
129,202.89,321770000.0,1.7,12915.0,-1.2095e-09,0,1499900.0,-3.1198e-13,571.71,1,0.129,0.129,0.4,0,0.7577617356292932
130,202.89,321770000.0,1.7,12915.0,-1.2752e-09,0,1499900.0,-3.2808e-13,571.71,1,0.13,0.13,0.4,0,0.7577617356292932
131,202.89,321770000.0,1.7,12915.0,-1.3409e-09,0,1499900.0,-3.4419e-13,571.71,1,0.131,0.131,0.4,0,0.7577617356292932
132,202.89,321770000.0,1.7,12915.0,-1.4066e-09,0,1499900.0,-3.6029e-13,571.71,1,0.132,0.132,0.4,0,0.7577617356292932
133,202.89,321770000.0,1.7,12915.0,-1.4723e-09,0,1499900.0,-3.764e-13,571.71,1,0.133,0.133,0.4,0,0.7577617356292932
134,202.89,321770000.0,1.7,12915.0,-1.5379e-09,0,1499900.0,-3.9251e-13,571.71,1,0.134,0.134,0.4,0,0.7577617356292932
135,202.89,321770000.0,1.7,12915.0,-1.6036e-09,0,1499900.0,-4.0861e-13,571.71,1,0.135,0.135,0.4,0,0.7577617356292932
136,202.89,321770000.0,1.7,12915.0,-1.6693e-09,0,1499900.0,-4.2472e-13,571.71,1,0.136,0.136,0.4,0,0.7577617356292932
137,202.89,321770000.0,1.7,12915.0,-1.735e-09,0,1499900.0,-4.4082e-13,571.71,1,0.137,0.137,0.4,0,0.7577617356292932
138,202.89,321770000.0,1.7,12915.0,-1.8006e-09,0,1499900.0,-4.5693e-13,571.71,1,0.138,0.138,0.4,0,0.7577617356292932
139,202.89,321770000.0,1.7,12915.0,-1.789e-09,0,1499900.0,-4.5004e-13,571.71,1,0.139,0.139,0.4,0,0.7577617356292932
140,202.89,321770000.0,1.7,12915.0,-1.7443e-09,0,1499900.0,-4.3367e-13,571.71,1,0.14,0.14,0.4,0,0.7577617356292932
141,202.89,321770000.0,1.7,12915.0,-1.6996e-09,0,1499900.0,-4.1729e-13,571.71,1,0.141,0.141,0.4,0,0.7577617356292932
142,202.89,321770000.0,1.7,12915.0,-1.6548e-09,0,1499900.0,-4.0091e-13,571.71,1,0.142,0.142,0.4,0,0.7577617356292932
143,202.89,321770000.0,1.7,12915.0,-1.6101e-09,0,1499900.0,-3.8453e-13,571.71,1,0.143,0.143,0.4,0,0.7577617356292932
144,202.89,321770000.0,1.7,12915.0,-1.5654e-09,0,1499900.0,-3.6815e-13,571.71,1,0.144,0.144,0.4,0,0.7577617356292932
145,202.89,321770000.0,1.7,12915.0,-1.5206e-09,0,1499900.0,-3.5177e-13,571.71,1,0.145,0.145,0.4,0,0.7577617356292932
146,202.89,321770000.0,1.7,12915.0,-1.4759e-09,0,1499900.0,-3.3539e-13,571.71,1,0.146,0.146,0.4,0,0.7577617356292932
147,202.89,321770000.0,1.7,12915.0,-1.4312e-09,0,1499900.0,-3.1902e-13,571.71,1,0.147,0.147,0.4,0,0.7577617356292932
148,202.89,321770000.0,1.7,12915.0,-1.3864e-09,0,1499900.0,-3.0264e-13,571.71,1,0.148,0.148,0.4,0,0.7577617356292932
149,202.89,321770000.0,1.7,12915.0,-1.3417e-09,0,1499900.0,-2.8626e-13,571.71,1,0.149,0.149,0.4,0,0.7577617356292932
150,202.89,321770000.0,1.7,12915.0,-1.297e-09,0,1499900.0,-2.6988e-13,571.71,1,0.15,0.15,0.4,0,0.7577617356292932
151,202.89,321770000.0,1.7,12915.0,-1.2522e-09,0,1499900.0,-2.535e-13,571.71,1,0.151,0.151,0.4,0,0.7577617356292932
152,202.89,321770000.0,1.7,12915.0,-1.2075e-09,0,1499900.0,-2.3712e-13,571.71,1,0.152,0.152,0.4,0,0.7577617356292932
153,202.89,321770000.0,1.7,12915.0,-1.1627e-09,0,1499900.0,-2.2075e-13,571.71,1,0.153,0.153,0.4,0,0.7577617356292932
154,202.89,321770000.0,1.7,12915.0,-1.118e-09,0,1499900.0,-2.0437e-13,571.71,1,0.154,0.154,0.4,0,0.7577617356292932
155,202.89,321770000.0,1.7,12915.0,-1.0733e-09,0,1499900.0,-1.8799e-13,571.71,1,0.155,0.155,0.4,0,0.7577617356292932
156,202.89,321770000.0,1.7,12915.0,-1.0285e-09,0,1499900.0,-1.7161e-13,571.71,1,0.156,0.156,0.4,0,0.7577617356292932
157,202.89,321770000.0,1.7,12915.0,-4.8835e-10,0,1499900.0,-5.8695e-14,571.71,1,0.157,0.157,0.4,0,0.7577617356292932
158,202.89,321770000.0,1.7,12915.0,5.5639e-11,0,1499900.0,5.4963e-14,571.71,1,0.158,0.158,0.4,0,0.7577617356292932
159,202.89,321770000.0,1.7,12915.0,5.9962e-10,0,1499900.0,1.6862e-13,571.71,1,0.159,0.159,0.4,0,0.7577617356292932
160,202.89,321770000.0,1.7,12915.0,1.1436e-09,0,1499900.0,2.8228e-13,571.71,1,0.16,0.16,0.4,0,0.7577617356292932
161,202.89,321770000.0,1.7,12915.0,1.6876e-09,0,1499900.0,3.9594e-13,571.71,1,0.161,0.161,0.4,0,0.7577617356292932
162,202.89,321770000.0,1.7,12915.0,2.2316e-09,0,1499900.0,5.0959e-13,571.71,1,0.162,0.162,0.4,0,0.7577617356292932
163,202.89,321770000.0,1.7,12915.0,2.7756e-09,0,1499900.0,6.2325e-13,571.71,1,0.163,0.163,0.4,0,0.7577617356292932
164,202.89,321770000.0,1.7,12915.0,3.3196e-09,0,1499900.0,7.3691e-13,571.71,1,0.164,0.164,0.4,0,0.7577617356292932
165,202.89,321770000.0,1.7,12915.0,3.8636e-09,0,1499900.0,8.5057e-13,571.71,1,0.165,0.165,0.4,0,0.7577617356292932
166,202.89,321770000.0,1.7,12915.0,4.4076e-09,0,1499900.0,9.6422e-13,571.71,1,0.166,0.166,0.4,0,0.7577617356292932
167,202.89,321770000.0,1.7,12915.0,4.9515e-09,0,1499900.0,1.0779e-12,571.71,1,0.167,0.167,0.4,0,0.7577617356292932
168,202.89,321770000.0,1.7,12915.0,5.4955e-09,0,1499900.0,1.1915e-12,571.71,1,0.168,0.168,0.4,0,0.7577617356292932
169,202.89,321770000.0,1.7,12915.0,6.0395e-09,0,1499900.0,1.3052e-12,571.71,1,0.169,0.169,0.4,0,0.7577617356292932
170,202.89,321770000.0,1.7,12915.0,6.5835e-09,0,1499900.0,1.4189e-12,571.71,1,0.17,0.17,0.4,0,0.7577617356292932
171,202.89,321770000.0,1.7,12915.0,7.1275e-09,0,1499900.0,1.5325e-12,571.71,1,0.171,0.171,0.4,0,0.7577617356292932
172,202.89,321770000.0,1.7,12915.0,7.6715e-09,0,1499900.0,1.6462e-12,571.71,1,0.172,0.172,0.4,0,0.7577617356292932
173,202.89,321770000.0,1.7,12915.0,8.2155e-09,0,1499900.0,1.7598e-12,571.71,1,0.173,0.173,0.4,0,0.7577617356292932
174,202.89,321770000.0,1.7,12915.0,8.7121e-09,0,1499900.0,1.8628e-12,571.71,1,0.174,0.174,0.4,0,0.7577617356292932
175,202.89,321770000.0,1.7,12915.0,9.4258e-09,0,1499900.0,1.9903e-12,571.71,1,0.175,0.175,0.4,0,0.7577617356292932
176,202.89,321770000.0,1.7,12915.0,1.049e-08,0,1499900.0,2.1979e-12,571.71,1,0.176,0.176,0.4,0,0.7577617356292932
177,202.89,321770000.0,1.7,12915.0,1.1534e-08,0,1499900.0,2.4239e-12,571.71,1,0.177,0.177,0.4,0,0.7577617356292932
178,202.89,321770000.0,1.7,12915.0,1.2578e-08,0,1499900.0,2.6499e-12,571.71,1,0.178,0.178,0.4,0,0.7577617356292932
179,202.89,321770000.0,1.7,12915.0,1.3622e-08,0,1499900.0,2.8759e-12,571.71,1,0.179,0.179,0.4,0,0.7577617356292932
180,202.89,321770000.0,1.7,12915.0,1.4666e-08,0,1499900.0,3.1019e-12,571.71,1,0.18,0.18,0.4,0,0.7577617356292932
181,202.89,321770000.0,1.7,12915.0,1.571e-08,0,1499900.0,3.3279e-12,571.71,1,0.181,0.181,0.4,0,0.7577617356292932
