"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,     -0.8681026564,       1.344729413,       1.350086544,       4.829717898,      -8.937064911
          0,           0,           1,     -0.9231077212,       1.258981723,       1.155860966,       4.774468667,      -8.886789084
          0,           0,           2,      -0.965816893,       1.176186483,       1.087410794,       4.731798236,      -8.894425086
          0,           0,           3,      -1.037299509,        1.09658701,       1.063232658,        4.65973295,       -8.91705323
          0,           0,           4,      -1.119886194,       1.026224955,        1.02242096,       4.577264812,      -8.953549249
          0,           0,           5,      -1.173481227,       1.049469235,       1.018907686,       4.526197872,      -8.985172677
          0,           0,           6,      -1.180952424,       1.115770918,       1.048857164,       4.521366608,      -9.039672412
          0,           0,           7,      -1.149715701,       1.096475927,       1.077039771,       4.553032078,      -9.177511501
          0,           0,           8,      -1.237356616,      0.9727332508,       1.020603916,       4.464795778,      -9.239919625
          0,           0,           9,      -1.245269277,      0.9497762342,       1.019792711,       4.456261699,      -9.259185786
          0,           0,          10,      -1.206713939,       1.008019337,        1.03527607,       4.494662774,      -9.380332144
          0,           0,          11,      -1.270119151,      0.9066884184,      0.9997120817,       4.431321553,      -9.390297087
          0,           0,          12,      -1.266399636,      0.9245672684,       1.004127612,       4.435507511,      -9.392079344
          0,           0,          13,      -1.253143401,      0.9566989107,       1.015765632,       4.448936319,      -9.461179587
          0,           0,          14,      -1.272624967,      0.9356872489,       1.010600364,       4.429651022,      -9.512110909
          0,           0,          15,      -1.293609363,      0.9069706769,       1.002544979,       4.408695804,      -9.533763576
          0,           0,          16,      -1.290362909,      0.9215041278,       1.005790373,       4.411755815,      -9.584308521
          0,           0,          17,      -1.332017286,      0.8400320714,      0.9884435389,        4.36998548,      -9.627572892
          0,           0,          18,      -1.333873659,      0.8424721653,      0.9869156394,       4.368121489,      -9.639322136
          0,           0,          19,       -1.34571637,      0.8337523229,      0.9819187605,       4.356313654,      -9.660038345
          0,           0,          20,      -1.364789574,      0.7981982857,      0.9746155737,       4.337354817,      -9.696402581
          0,           0,          21,      -1.371826111,       0.795939354,      0.9723848987,       4.330626433,       -9.70479661
          0,           0,          22,      -1.382119763,      0.7863148134,       0.965305513,       4.320451256,      -9.720631848
          0,           0,          23,      -1.394382768,      0.7673585683,      0.9635162975,       4.308035634,      -9.728787457
          0,           0,          24,      -1.396088409,      0.7678814448,      0.9661836043,       4.306537715,      -9.733346982
          0,           0,          25,      -1.403853804,      0.7600394238,      0.9592347274,       4.299142925,       -9.74858063
          0,           0,          26,      -1.412109544,      0.7484368521,      0.9511887791,       4.290861667,      -9.757642679
          0,           0,          27,      -1.420379637,      0.7362682821,      0.9500762943,       4.282510509,      -9.769016104
          0,           0,          28,      -1.424662464,      0.7326229792,      0.9509055293,       4.278093914,       -9.77428243
          0,           0,          29,      -1.429403566,       0.726933353,      0.9486024257,       4.273387238,      -9.780101085
          0,           0,          30,      -1.440414846,      0.7224143932,      0.9400710785,       4.262463929,      -9.799405331
          0,           0,          31,      -1.445604944,      0.7091924999,      0.9411091228,       4.257196615,      -9.801308785
          0,           0,          32,      -1.443980634,      0.7059862071,       0.942043814,       4.258753478,      -9.808134012
          0,           0,          33,      -1.446762669,      0.7060688489,      0.9402100049,       4.256110608,      -9.812678128
          0,           0,          34,       -1.44225154,      0.7102570249,      0.9428123179,       4.260683933,      -9.814265335
          0,           0,          35,      -1.448472775,      0.7015804878,      0.9395880493,       4.254321557,      -9.824540926
          0,           0,          36,      -1.449165873,      0.6993823518,      0.9411026618,       4.253645408,      -9.822503647
          0,           0,          37,      -1.445466974,      0.7025229122,      0.9429516606,       4.257378233,      -9.820728929
          0,           0,          38,      -1.445550081,       0.699420961,      0.9389596833,       4.257366238,      -9.827132416
          0,           0,          39,      -1.455139344,      0.6922829397,      0.9359351922,       4.247663778,      -9.835402998
          0,           0,          40,      -1.449979761,      0.6912241697,      0.9407250904,       4.252808183,      -9.825570857
          0,           0,          41,       -1.44632076,      0.6935692212,        0.93994357,       4.256541603,      -9.829474197
          0,           0,          42,      -1.450689371,      0.6937714042,      0.9389884087,       4.252185579,      -9.834840522
          0,           0,          43,      -1.453731613,      0.6895435028,      0.9395439445,       4.249076522,      -9.833874758
          0,           0,          44,      -1.448924929,      0.6897983081,      0.9417269757,       4.253882244,      -9.828940913
          0,           0,          45,      -1.450707699,      0.6859520247,      0.9393800262,       4.252107644,      -9.834686936
          0,           0,          46,      -1.449047716,      0.6901456297,      0.9425962738,       4.253766449,      -9.829884316
          0,           0,          47,      -1.448848702,      0.6899016819,      0.9419475067,       4.253940879,      -9.832181371
          0,           0,          48,      -1.451660913,      0.6843808434,      0.9396773321,       4.251131335,      -9.833122303
          0,           0,          49,       -1.45097122,      0.6830247196,      0.9404532963,       4.251801799,      -9.833213763
          0,           0,          50,      -1.447580921,       0.685344301,      0.9413761401,       4.255252306,      -9.830903341
          0,           0,          51,      -1.449660847,      0.6835628083,      0.9401495294,       4.253158251,      -9.833207615
          0,           0,          52,       -1.44692912,      0.6858099646,      0.9425864346,       4.255857931,       -9.82923828
          0,           0,          53,      -1.448353536,      0.6841873069,      0.9410134898,       4.254457168,      -9.831403697
          0,           0,          54,      -1.446530542,       0.684737085,      0.9431708956,       4.256225965,      -9.829196933
          0,           0,          55,      -1.446707209,      0.6863009672,      0.9444600057,       4.256097302,      -9.828404572
          0,           0,          56,      -1.452535247,      0.6796906859,      0.9386731609,       4.250231135,      -9.837318971
          0,           0,          57,      -1.450735464,       0.679389125,      0.9412984965,       4.252028173,      -9.831134794
          0,           0,          58,       -1.44348023,      0.6837628953,      0.9432838484,       4.259323486,      -9.826967537
          0,           0,          59,      -1.449802918,      0.6808860541,      0.9397739113,        4.25299399,      -9.836091422
          0,           0,          60,      -1.452183739,      0.6773293473,      0.9401353526,       4.250549027,      -9.834586159
          0,           0,          61,      -1.451954082,      0.6789167338,      0.9394895188,       4.250842001,       -9.83482485
          0,           0,          62,      -1.449429707,      0.6829474341,      0.9398453432,        4.25343528,      -9.833614072
          0,           0,          63,      -1.453268756,      0.6786247284,      0.9399316168,       4.249487918,      -9.835623378
          0,           0,          64,      -1.449372352,      0.6770997973,       0.942365792,       4.253356629,      -9.828990659
          0,           0,          65,      -1.448733013,      0.6813247326,      0.9397168415,       4.254141433,      -9.834494793
          0,           0,          66,      -1.447616352,      0.6817103521,      0.9418412244,       4.255202494,      -9.830799255
          0,           0,          67,      -1.449891987,      0.6767793009,       0.940885267,       4.252847449,      -9.834451571
          0,           0,          68,      -1.450196793,      0.6777115603,      0.9397052088,        4.25259807,      -9.834093989
          0,           0,          69,      -1.448893548,      0.6806307724,      0.9405463746,       4.253959453,      -9.832260785
          0,           0,          70,      -1.452764274,      0.6789542235,      0.9388304995,       4.250029889,      -9.837481661
          0,           0,          71,      -1.455288676,      0.6777815787,      0.9408959771,       4.247454058,      -9.835458917
          0,           0,          72,      -1.451270702,      0.6814917744,      0.9421694202,       4.251509282,      -9.833565058
          0,           0,          73,      -1.453276148,      0.6921576699,      0.9383547924,       4.249755558,      -9.837633462
          0,           0,          74,      -1.449897115,      0.6922486693,      0.9404480842,        4.25312367,      -9.831446762
          0,           0,          75,      -1.453660593,      0.6764113269,      0.9394915614,       4.249086324,      -9.835936593
          0,           0,          76,      -1.455163243,      0.6765469275,      0.9385263129,       4.247651885,      -9.836793587
          0,           0,          77,      -1.452982562,      0.6814818922,       0.939233072,       4.249911995,      -9.835595899
          0,           0,          78,      -1.456827546,       0.675889734,      0.9374890568,        4.24597078,      -9.839518131
          0,           0,          79,      -1.455463118,      0.6750653568,      0.9405426521,       4.247259129,      -9.835040568
          0,           0,          80,       -1.45269038,      0.6787865514,      0.9407446447,       4.250095772,      -9.834861145
          0,           0,          81,      -1.453193495,      0.6766905102,      0.9383301659,        4.24960623,      -9.836396298
          0,           0,          82,      -1.452424505,      0.6779724823,      0.9389143626,          4.250408,      -9.835150498
          0,           0,          83,      -1.453676316,      0.6821266052,      0.9408571408,        4.24914139,      -9.835204282
          0,           0,          84,      -1.452914275,      0.6785125055,      0.9406714071,       4.249877112,      -9.833535054
          0,           0,          85,      -1.451540479,      0.6764207837,      0.9392768671,       4.251242901,       -9.83510385
          0,           0,          86,      -1.451372912,      0.6770028277,      0.9406274908,       4.251404171,      -9.833701767
          0,           0,          87,      -1.444823811,      0.6806077534,      0.9440543124,       4.258011974,      -9.825914887
          0,           0,          88,      -1.448637313,      0.6797102203,      0.9412065862,       4.254182531,      -9.833239992
          0,           0,          89,      -1.454996934,      0.6783129134,       0.938930592,       4.247788931,      -9.838151795
          0,           0,          90,      -1.452001186,      0.6770624526,      0.9405147278,       4.250775561,      -9.833607696
          0,           0,          91,      -1.450256813,      0.6796992143,      0.9421926231,       4.252531746,      -9.831780357
          0,           0,          92,      -1.452205173,      0.6782672168,      0.9395133458,        4.25061245,      -9.835655323
          0,           0,          93,      -1.449098744,      0.6777561979,      0.9415326427,       4.253679576,      -9.831555124
          0,           0,          94,      -1.445499507,      0.6844248933,      0.9452757635,        4.25730962,      -9.828229302
          0,           0,          95,      -1.449654012,       0.684303123,      0.9423403759,        4.25316932,      -9.833683935
          0,           0,          96,       -1.45158834,      0.6779185164,      0.9399766738,       4.251226945,      -9.833693784
