"Mach","Pressure","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0388,6.7668e+05,1,0.26496,0.26496,0,0
1.0409,6.7511e+05,1,0.27112,0.27112,0,0
1.0431,6.7353e+05,1,0.27728,0.27728,0,0
1.0452,6.7196e+05,1,0.28344,0.28344,0,0
1.0474,6.7038e+05,1,0.2896,0.2896,0,0
1.0495,6.6881e+05,1,0.29577,0.29577,0,0
1.0516,6.6723e+05,1,0.30193,0.30193,0,0
1.0538,6.6566e+05,1,0.30809,0.30809,0,0
1.0559,6.6409e+05,1,0.31425,0.31425,0,0
1.058,6.6251e+05,1,0.32041,0.32041,0,0
1.0602,6.6094e+05,1,0.32658,0.32658,0,0
1.0623,6.5936e+05,1,0.33274,0.33274,0,0
1.0644,6.5782e+05,1,0.3389,0.3389,0,0
1.0666,6.5627e+05,1,0.34506,0.34506,0,0
1.0687,6.5473e+05,1,0.35122,0.35122,0,0
1.0708,6.5319e+05,1,0.35738,0.35738,0,0
1.0729,6.5164e+05,1,0.36355,0.36355,0,0
1.075,6.501e+05,1,0.36971,0.36971,0,0
1.0772,6.4856e+05,1,0.37587,0.37587,0,0
1.0793,6.4701e+05,1,0.38203,0.38203,0,0
1.0814,6.4545e+05,1,0.38819,0.38819,0,0
1.0835,6.4388e+05,1,0.39436,0.39436,0,0
1.0857,6.423e+05,1,0.40052,0.40052,0,0
1.0878,6.4073e+05,1,0.40668,0.40668,0,0
1.0899,6.3916e+05,1,0.41284,0.41284,0,0
1.092,6.3759e+05,1,0.419,0.419,0,0
1.0941,6.3602e+05,1,0.42516,0.42516,0,0
1.0963,6.3444e+05,1,0.43133,0.43133,0,0
1.0984,6.3288e+05,1,0.43749,0.43749,0,0
1.1005,6.3132e+05,1,0.44365,0.44365,0,0
1.1027,6.2976e+05,1,0.44981,0.44981,0,0
1.1048,6.282e+05,1,0.45597,0.45597,0,0
1.1069,6.2664e+05,1,0.46213,0.46213,0,0
1.109,6.2508e+05,1,0.4683,0.4683,0,0
1.1112,6.2352e+05,1,0.47446,0.47446,0,0
1.1133,6.2196e+05,1,0.48062,0.48062,0,0
1.1154,6.2042e+05,1,0.48678,0.48678,0,0
1.1176,6.1888e+05,1,0.49294,0.49294,0,0
1.1197,6.1734e+05,1,0.49911,0.49911,0,0
1.1219,6.1581e+05,1,0.50527,0.50527,0,0
1.124,6.1427e+05,1,0.51143,0.51143,0,0
1.1261,6.1273e+05,1,0.51759,0.51759,0,0
1.1283,6.112e+05,1,0.52375,0.52375,0,0
1.1304,6.0966e+05,1,0.52991,0.52991,0,0
1.1326,6.0809e+05,1,0.53608,0.53608,0,0
1.1347,6.065e+05,1,0.54224,0.54224,0,0
1.1369,6.049e+05,1,0.5484,0.5484,0,0
1.139,6.033e+05,1,0.55456,0.55456,0,0
1.1412,6.0171e+05,1,0.56072,0.56072,0,0
1.1433,6.0011e+05,1,0.56689,0.56689,0,0
1.1455,5.9852e+05,1,0.57305,0.57305,0,0
1.1476,5.9692e+05,1,0.57921,0.57921,0,0
1.1498,5.9534e+05,1,0.58537,0.58537,0,0
1.152,5.9379e+05,1,0.59153,0.59153,0,0
1.1542,5.9223e+05,1,0.59769,0.59769,0,0
1.1564,5.9067e+05,1,0.60386,0.60386,0,0
1.1586,5.8912e+05,1,0.61002,0.61002,0,0
1.1608,5.8756e+05,1,0.61618,0.61618,0,0
1.163,5.86e+05,1,0.62234,0.62234,0,0
1.1651,5.8445e+05,1,0.6285,0.6285,0,0
1.1673,5.8286e+05,1,0.63467,0.63467,0,0
1.1696,5.8123e+05,1,0.64083,0.64083,0,0
1.1718,5.796e+05,1,0.64699,0.64699,0,0
1.174,5.7796e+05,1,0.65315,0.65315,0,0
1.1762,5.7633e+05,1,0.65931,0.65931,0,0
1.1784,5.747e+05,1,0.66547,0.66547,0,0
1.1806,5.7307e+05,1,0.67164,0.67164,0,0
1.1828,5.7143e+05,1,0.6778,0.6778,0,0
1.1851,5.6981e+05,1,0.68396,0.68396,0,0
1.1873,5.6824e+05,1,0.69012,0.69012,0,0
1.1896,5.6666e+05,1,0.69628,0.69628,0,0
1.1918,5.6509e+05,1,0.70245,0.70245,0,0
1.1941,5.6351e+05,1,0.70861,0.70861,0,0
1.1963,5.6194e+05,1,0.71477,0.71477,0,0
1.1986,5.6036e+05,1,0.72093,0.72093,0,0
1.2008,5.5878e+05,1,0.72709,0.72709,0,0
1.2031,5.572e+05,1,0.73325,0.73325,0,0
1.2053,5.5555e+05,1,0.73942,0.73942,0,0
1.2076,5.539e+05,1,0.74558,0.74558,0,0
1.2098,5.5225e+05,1,0.75174,0.75174,0,0
1.2121,5.5061e+05,1,0.7579,0.7579,0,0
1.2144,5.4896e+05,1,0.76406,0.76406,0,0
1.2166,5.4731e+05,1,0.77022,0.77022,0,0
1.2189,5.4566e+05,1,0.77639,0.77639,0,0
1.2211,5.4402e+05,1,0.78255,0.78255,0,0
1.2234,5.4246e+05,1,0.78871,0.78871,0,0
1.2257,5.409e+05,1,0.79487,0.79487,0,0
1.2279,5.3935e+05,1,0.80103,0.80103,0,0
1.2302,5.3779e+05,1,0.8072,0.8072,0,0
1.2325,5.3623e+05,1,0.81336,0.81336,0,0
1.2347,5.3467e+05,1,0.81952,0.81952,0,0
1.237,5.3311e+05,1,0.82568,0.82568,0,0
1.2393,5.3155e+05,1,0.83184,0.83184,0,0
1.2415,5.2993e+05,1,0.838,0.838,0,0
1.2437,5.2832e+05,1,0.84417,0.84417,0,0
1.246,5.267e+05,1,0.85033,0.85033,0,0
1.2482,5.2508e+05,1,0.85649,0.85649,0,0
1.2505,5.2346e+05,1,0.86265,0.86265,0,0
1.2527,5.2185e+05,1,0.86881,0.86881,0,0
1.255,5.2023e+05,1,0.87498,0.87498,0,0
1.2572,5.1861e+05,1,0.88114,0.88114,0,0
1.2595,5.1706e+05,1,0.8873,0.8873,0,0
1.2617,5.1552e+05,1,0.89346,0.89346,0,0
1.2639,5.1398e+05,1,0.89962,0.89962,0,0
1.2662,5.1244e+05,1,0.90578,0.90578,0,0
1.2684,5.109e+05,1,0.91195,0.91195,0,0
1.2706,5.0936e+05,1,0.91811,0.91811,0,0
1.2729,5.0782e+05,1,0.92427,0.92427,0,0
1.2751,5.0627e+05,1,0.93043,0.93043,0,0
1.2773,5.0479e+05,1,0.93659,0.93659,0,0
1.2795,5.0331e+05,1,0.94276,0.94276,0,0
1.2817,5.0184e+05,1,0.94892,0.94892,0,0
1.2839,5.0036e+05,1,0.95508,0.95508,0,0
1.2861,4.9889e+05,1,0.96124,0.96124,0,0
1.2883,4.9741e+05,1,0.9674,0.9674,0,0
1.2905,4.9594e+05,1,0.97356,0.97356,0,0
1.2927,4.9446e+05,1,0.97973,0.97973,0,0
1.2949,4.9297e+05,1,0.98589,0.98589,0,0
1.297,4.9146e+05,1,0.99205,0.99205,0,0
1.2991,4.8996e+05,1,0.99821,0.99821,0,0
1.3013,4.8845e+05,1,1.0044,1.0044,0,0
1.3034,4.8695e+05,1,1.0105,1.0105,0,0
1.3056,4.8544e+05,1,1.0167,1.0167,0,0
1.3077,4.8394e+05,1,1.0229,1.0229,0,0
1.3099,4.8244e+05,1,1.029,1.029,0,0
1.312,4.8102e+05,1,1.0352,1.0352,0,0
1.3141,4.7965e+05,1,1.0413,1.0413,0,0
1.3162,4.7828e+05,1,1.0475,1.0475,0,0
1.3183,4.769e+05,1,1.0537,1.0537,0,0
1.3204,4.7553e+05,1,1.0598,1.0598,0,0
1.3225,4.7416e+05,1,1.066,1.066,0,0
1.3246,4.7279e+05,1,1.0722,1.0722,0,0
1.3267,4.7141e+05,1,1.0783,1.0783,0,0
1.3288,4.7001e+05,1,1.0845,1.0845,0,0
1.3309,4.6859e+05,1,1.0906,1.0906,0,0
1.333,4.6716e+05,1,1.0968,1.0968,0,0
1.335,4.6574e+05,1,1.103,1.103,0,0
1.3371,4.6432e+05,1,1.1091,1.1091,0,0
1.3392,4.6289e+05,1,1.1153,1.1153,0,0
1.3413,4.6147e+05,1,1.1214,1.1214,0,0
1.3433,4.6004e+05,1,1.1276,1.1276,0,0
1.3454,4.5866e+05,1,1.1338,1.1338,0,0
1.3474,4.573e+05,1,1.1399,1.1399,0,0
1.3495,4.5595e+05,1,1.1461,1.1461,0,0
1.3515,4.546e+05,1,1.1523,1.1523,0,0
1.3535,4.5325e+05,1,1.1584,1.1584,0,0
1.3556,4.5189e+05,1,1.1646,1.1646,0,0
1.3576,4.5054e+05,1,1.1707,1.1707,0,0
1.3597,4.4919e+05,1,1.1769,1.1769,0,0
1.3617,4.4787e+05,1,1.1831,1.1831,0,0
1.3637,4.4662e+05,1,1.1892,1.1892,0,0
1.3657,4.4536e+05,1,1.1954,1.1954,0,0
1.3677,4.441e+05,1,1.2016,1.2016,0,0
1.3696,4.4284e+05,1,1.2077,1.2077,0,0
1.3716,4.4158e+05,1,1.2139,1.2139,0,0
1.3736,4.4032e+05,1,1.22,1.22,0,0
1.3756,4.3906e+05,1,1.2262,1.2262,0,0
1.3776,4.3779e+05,1,1.2324,1.2324,0,0
1.3796,4.3648e+05,1,1.2385,1.2385,0,0
1.3815,4.3518e+05,1,1.2447,1.2447,0,0
1.3835,4.3387e+05,1,1.2508,1.2508,0,0
1.3854,4.3257e+05,1,1.257,1.257,0,0
1.3874,4.3126e+05,1,1.2632,1.2632,0,0
1.3893,4.2996e+05,1,1.2693,1.2693,0,0
1.3913,4.2865e+05,1,1.2755,1.2755,0,0
1.3932,4.2738e+05,1,1.2817,1.2817,0,0
1.3952,4.262e+05,1,1.2878,1.2878,0,0
1.3971,4.2501e+05,1,1.294,1.294,0,0
1.3991,4.2383e+05,1,1.3001,1.3001,0,0
1.401,4.2264e+05,1,1.3063,1.3063,0,0
1.4029,4.2146e+05,1,1.3125,1.3125,0,0
1.4049,4.2028e+05,1,1.3186,1.3186,0,0
1.4068,4.1909e+05,1,1.3248,1.3248,0,0
1.4087,4.179e+05,1,1.3309,1.3309,0,0
1.4106,4.1665e+05,1,1.3371,1.3371,0,0
1.4125,4.154e+05,1,1.3433,1.3433,0,0
1.4144,4.1416e+05,1,1.3494,1.3494,0,0
1.4163,4.1291e+05,1,1.3556,1.3556,0,0
1.4183,4.1166e+05,1,1.3618,1.3618,0,0
1.4202,4.1041e+05,1,1.3679,1.3679,0,0
1.4221,4.0917e+05,1,1.3741,1.3741,0,0
1.424,4.0793e+05,1,1.3802,1.3802,0,0
1.4259,4.068e+05,1,1.3864,1.3864,0,0
1.4278,4.0567e+05,1,1.3926,1.3926,0,0
1.4297,4.0454e+05,1,1.3987,1.3987,0,0
1.4315,4.0341e+05,1,1.4049,1.4049,0,0
1.4334,4.0228e+05,1,1.4111,1.4111,0,0
1.4353,4.0115e+05,1,1.4172,1.4172,0,0
1.4372,4.0003e+05,1,1.4234,1.4234,0,0
1.4391,3.989e+05,1,1.4295,1.4295,0,0
1.441,3.977e+05,1,1.4357,1.4357,0,0
1.4429,3.965e+05,1,1.4419,1.4419,0,0
1.4447,3.953e+05,1,1.448,1.448,0,0
1.4466,3.941e+05,1,1.4542,1.4542,0,0
1.4485,3.929e+05,1,1.4603,1.4603,0,0
1.4504,3.9171e+05,1,1.4665,1.4665,0,0
1.4522,3.9051e+05,1,1.4727,1.4727,0,0
1.4541,3.8931e+05,1,1.4788,1.4788,0,0
1.456,3.8822e+05,1,1.485,1.485,0,0
1.4578,3.8713e+05,1,1.4912,1.4912,0,0
1.4597,3.8605e+05,1,1.4973,1.4973,0,0
1.4616,3.8497e+05,1,1.5035,1.5035,0,0
1.4635,3.8389e+05,1,1.5096,1.5096,0,0
1.4653,3.828e+05,1,1.5158,1.5158,0,0
1.4672,3.8172e+05,1,1.522,1.522,0,0
1.4691,3.8064e+05,1,1.5281,1.5281,0,0
1.4709,3.795e+05,1,1.5343,1.5343,0,0
1.4728,3.7834e+05,1,1.5404,1.5404,0,0
1.4746,3.7719e+05,1,1.5466,1.5466,0,0
1.4765,3.7603e+05,1,1.5528,1.5528,0,0
1.4783,3.7488e+05,1,1.5589,1.5589,0,0
1.4802,3.7372e+05,1,1.5651,1.5651,0,0
1.482,3.7256e+05,1,1.5713,1.5713,0,0
1.4839,3.7141e+05,1,1.5774,1.5774,0,0
1.4857,3.7034e+05,1,1.5836,1.5836,0,0
1.4876,3.693e+05,1,1.5897,1.5897,0,0
1.4894,3.6826e+05,1,1.5959,1.5959,0,0
1.4913,3.6722e+05,1,1.6021,1.6021,0,0
1.4931,3.6618e+05,1,1.6082,1.6082,0,0
1.495,3.6514e+05,1,1.6144,1.6144,0,0
1.4968,3.641e+05,1,1.6206,1.6206,0,0
1.4987,3.6306e+05,1,1.6267,1.6267,0,0
1.5005,3.6197e+05,1,1.6329,1.6329,0,0
1.5023,3.6085e+05,1,1.639,1.639,0,0
1.5042,3.5974e+05,1,1.6452,1.6452,0,0
1.506,3.5862e+05,1,1.6514,1.6514,0,0
1.5079,3.5751e+05,1,1.6575,1.6575,0,0
1.5097,3.5639e+05,1,1.6637,1.6637,0,0
1.5115,3.5528e+05,1,1.6698,1.6698,0,0
1.5134,3.5416e+05,1,1.676,1.676,0,0
1.5152,3.5311e+05,1,1.6822,1.6822,0,0
1.517,3.5212e+05,1,1.6883,1.6883,0,0
1.5189,3.5112e+05,1,1.6945,1.6945,0,0
1.5207,3.5012e+05,1,1.7007,1.7007,0,0
1.5225,3.4912e+05,1,1.7068,1.7068,0,0
1.5244,3.4812e+05,1,1.713,1.713,0,0
1.5262,3.4712e+05,1,1.7191,1.7191,0,0
1.528,3.4612e+05,1,1.7253,1.7253,0,0
1.5299,3.4508e+05,1,1.7315,1.7315,0,0
1.5317,3.4401e+05,1,1.7376,1.7376,0,0
1.5335,3.4294e+05,1,1.7438,1.7438,0,0
1.5353,3.4186e+05,1,1.75,1.75,0,0
1.5372,3.4079e+05,1,1.7561,1.7561,0,0
1.539,3.3972e+05,1,1.7623,1.7623,0,0
1.5408,3.3864e+05,1,1.7684,1.7684,0,0
1.5426,3.3757e+05,1,1.7746,1.7746,0,0
1.5444,3.3654e+05,1,1.7808,1.7808,0,0
1.5463,3.3559e+05,1,1.7869,1.7869,0,0
1.5481,3.3463e+05,1,1.7931,1.7931,0,0
1.5499,3.3367e+05,1,1.7992,1.7992,0,0
1.5517,3.3272e+05,1,1.8054,1.8054,0,0
1.5535,3.3176e+05,1,1.8116,1.8116,0,0
1.5553,3.308e+05,1,1.8177,1.8177,0,0
1.5572,3.2984e+05,1,1.8239,1.8239,0,0
1.559,3.2887e+05,1,1.8301,1.8301,0,0
1.5608,3.2784e+05,1,1.8362,1.8362,0,0
1.5626,3.2681e+05,1,1.8424,1.8424,0,0
1.5644,3.2578e+05,1,1.8485,1.8485,0,0
1.5662,3.2475e+05,1,1.8547,1.8547,0,0
1.568,3.2372e+05,1,1.8609,1.8609,0,0
1.5698,3.227e+05,1,1.867,1.867,0,0
1.5716,3.2167e+05,1,1.8732,1.8732,0,0
1.5734,3.2067e+05,1,1.8793,1.8793,0,0
1.5752,3.1976e+05,1,1.8855,1.8855,0,0
1.577,3.1885e+05,1,1.8917,1.8917,0,0
1.5787,3.1794e+05,1,1.8978,1.8978,0,0
1.5805,3.1703e+05,1,1.904,1.904,0,0
1.5823,3.1612e+05,1,1.9102,1.9102,0,0
1.5841,3.1521e+05,1,1.9163,1.9163,0,0
1.5859,3.143e+05,1,1.9225,1.9225,0,0
1.5877,3.1338e+05,1,1.9286,1.9286,0,0
1.5895,3.124e+05,1,1.9348,1.9348,0,0
1.5912,3.1143e+05,1,1.941,1.941,0,0
1.593,3.1045e+05,1,1.9471,1.9471,0,0
1.5948,3.0948e+05,1,1.9533,1.9533,0,0
1.5965,3.085e+05,1,1.9595,1.9595,0,0
1.5983,3.0753e+05,1,1.9656,1.9656,0,0
1.6001,3.0656e+05,1,1.9718,1.9718,0,0
1.6018,3.0559e+05,1,1.9779,1.9779,0,0
1.6036,3.0474e+05,1,1.9841,1.9841,0,0
1.6053,3.0388e+05,1,1.9903,1.9903,0,0
1.607,3.0303e+05,1,1.9964,1.9964,0,0
1.6088,3.0218e+05,1,2.0026,2.0026,0,0
1.6105,3.0132e+05,1,2.0087,2.0087,0,0
1.6123,3.0047e+05,1,2.0149,2.0149,0,0
1.614,2.9962e+05,1,2.0211,2.0211,0,0
1.6157,2.9876e+05,1,2.0272,2.0272,0,0
1.6174,2.9786e+05,1,2.0334,2.0334,0,0
1.6191,2.9695e+05,1,2.0396,2.0396,0,0
1.6208,2.9605e+05,1,2.0457,2.0457,0,0
1.6225,2.9514e+05,1,2.0519,2.0519,0,0
1.6242,2.9423e+05,1,2.058,2.058,0,0
1.6259,2.9333e+05,1,2.0642,2.0642,0,0
1.6276,2.9242e+05,1,2.0704,2.0704,0,0
1.6293,2.9151e+05,1,2.0765,2.0765,0,0
1.631,2.9072e+05,1,2.0827,2.0827,0,0
1.6327,2.8993e+05,1,2.0889,2.0889,0,0
1.6343,2.8915e+05,1,2.095,2.095,0,0
1.636,2.8837e+05,1,2.1012,2.1012,0,0
1.6376,2.8759e+05,1,2.1073,2.1073,0,0
1.6393,2.868e+05,1,2.1135,2.1135,0,0
1.6409,2.8602e+05,1,2.1197,2.1197,0,0
1.6426,2.8524e+05,1,2.1258,2.1258,0,0
1.6442,2.8442e+05,1,2.132,2.132,0,0
1.6458,2.836e+05,1,2.1381,2.1381,0,0
1.6474,2.8277e+05,1,2.1443,2.1443,0,0
1.649,2.8195e+05,1,2.1505,2.1505,0,0
1.6506,2.8113e+05,1,2.1566,2.1566,0,0
1.6522,2.803e+05,1,2.1628,2.1628,0,0
1.6538,2.7948e+05,1,2.169,2.169,0,0
1.6554,2.7865e+05,1,2.1751,2.1751,0,0
1.6569,2.7792e+05,1,2.1813,2.1813,0,0
1.6585,2.7722e+05,1,2.1874,2.1874,0,0
1.66,2.7652e+05,1,2.1936,2.1936,0,0
1.6615,2.7581e+05,1,2.1998,2.1998,0,0
1.6631,2.7511e+05,1,2.2059,2.2059,0,0
1.6646,2.7441e+05,1,2.2121,2.2121,0,0
1.6662,2.7371e+05,1,2.2182,2.2182,0,0
1.6677,2.7301e+05,1,2.2244,2.2244,0,0
1.6692,2.7229e+05,1,2.2306,2.2306,0,0
1.6706,2.7156e+05,1,2.2367,2.2367,0,0
1.6721,2.7083e+05,1,2.2429,2.2429,0,0
1.6736,2.701e+05,1,2.2491,2.2491,0,0
1.675,2.6937e+05,1,2.2552,2.2552,0,0
1.6765,2.6864e+05,1,2.2614,2.2614,0,0
1.678,2.6791e+05,1,2.2675,2.2675,0,0
1.6794,2.6718e+05,1,2.2737,2.2737,0,0
1.6808,2.6652e+05,1,2.2799,2.2799,0,0
1.6822,2.659e+05,1,2.286,2.286,0,0
1.6836,2.6529e+05,1,2.2922,2.2922,0,0
1.685,2.6468e+05,1,2.2984,2.2984,0,0
1.6864,2.6407e+05,1,2.3045,2.3045,0,0
1.6878,2.6346e+05,1,2.3107,2.3107,0,0
1.6891,2.6285e+05,1,2.3168,2.3168,0,0
1.6905,2.6223e+05,1,2.323,2.323,0,0
1.6919,2.6162e+05,1,2.3292,2.3292,0,0
1.6932,2.6099e+05,1,2.3353,2.3353,0,0
1.6944,2.6036e+05,1,2.3415,2.3415,0,0
1.6957,2.5974e+05,1,2.3476,2.3476,0,0
1.697,2.5911e+05,1,2.3538,2.3538,0,0
1.6983,2.5849e+05,1,2.36,2.36,0,0
1.6996,2.5786e+05,1,2.3661,2.3661,0,0
1.7009,2.5723e+05,1,2.3723,2.3723,0,0
1.7022,2.5665e+05,1,2.3785,2.3785,0,0
1.7034,2.5614e+05,1,2.3846,2.3846,0,0
1.7046,2.5562e+05,1,2.3908,2.3908,0,0
1.7058,2.5511e+05,1,2.3969,2.3969,0,0
1.707,2.5459e+05,1,2.4031,2.4031,0,0
1.7082,2.5408e+05,1,2.4093,2.4093,0,0
1.7093,2.5357e+05,1,2.4154,2.4154,0,0
1.7105,2.5305e+05,1,2.4216,2.4216,0,0
1.7117,2.5254e+05,1,2.4277,2.4277,0,0
1.7128,2.5202e+05,1,2.4339,2.4339,0,0
1.7139,2.515e+05,1,2.4401,2.4401,0,0
1.715,2.5099e+05,1,2.4462,2.4462,0,0
1.7161,2.5047e+05,1,2.4524,2.4524,0,0
1.7172,2.4996e+05,1,2.4586,2.4586,0,0
1.7183,2.4944e+05,1,2.4647,2.4647,0,0
1.7194,2.4892e+05,1,2.4709,2.4709,0,0
1.7204,2.4843e+05,1,2.477,2.477,0,0
1.7214,2.4802e+05,1,2.4832,2.4832,0,0
1.7224,2.476e+05,1,2.4894,2.4894,0,0
1.7234,2.4719e+05,1,2.4955,2.4955,0,0
1.7244,2.4678e+05,1,2.5017,2.5017,0,0
1.7254,2.4636e+05,1,2.5079,2.5079,0,0
1.7264,2.4595e+05,1,2.514,2.514,0,0
1.7274,2.4554e+05,1,2.5202,2.5202,0,0
1.7284,2.4512e+05,1,2.5263,2.5263,0,0
1.7292,2.4471e+05,1,2.5325,2.5325,0,0
1.7301,2.443e+05,1,2.5387,2.5387,0,0
1.731,2.4389e+05,1,2.5448,2.5448,0,0
1.7319,2.4348e+05,1,2.551,2.551,0,0
1.7328,2.4307e+05,1,2.5571,2.5571,0,0
1.7336,2.4266e+05,1,2.5633,2.5633,0,0
1.7345,2.4225e+05,1,2.5695,2.5695,0,0
1.7354,2.4185e+05,1,2.5756,2.5756,0,0
1.7361,2.4151e+05,1,2.5818,2.5818,0,0
1.7369,2.4118e+05,1,2.588,2.588,0,0
1.7377,2.4085e+05,1,2.5941,2.5941,0,0
1.7384,2.4052e+05,1,2.6003,2.6003,0,0
1.7392,2.4019e+05,1,2.6064,2.6064,0,0
1.7399,2.3986e+05,1,2.6126,2.6126,0,0
1.7407,2.3953e+05,1,2.6188,2.6188,0,0
1.7415,2.392e+05,1,2.6249,2.6249,0,0
1.7421,2.3893e+05,1,2.6311,2.6311,0,0
1.7427,2.3867e+05,1,2.6373,2.6373,0,0
1.7434,2.384e+05,1,2.6434,2.6434,0,0
1.744,2.3813e+05,1,2.6496,2.6496,0,0
1.7447,2.3787e+05,1,2.6557,2.6557,0,0
1.7453,2.376e+05,1,2.6619,2.6619,0,0
1.7459,2.3733e+05,1,2.6681,2.6681,0,0
1.7466,2.3707e+05,1,2.6742,2.6742,0,0
1.7471,2.3684e+05,1,2.6804,2.6804,0,0
1.7476,2.3661e+05,1,2.6865,2.6865,0,0
1.7482,2.3638e+05,1,2.6927,2.6927,0,0
1.7487,2.3616e+05,1,2.6989,2.6989,0,0
1.7492,2.3593e+05,1,2.705,2.705,0,0
1.7498,2.3571e+05,1,2.7112,2.7112,0,0
1.7503,2.3548e+05,1,2.7174,2.7174,0,0
1.7508,2.3526e+05,1,2.7235,2.7235,0,0
1.7513,2.3506e+05,1,2.7297,2.7297,0,0
1.7517,2.3486e+05,1,2.7358,2.7358,0,0
1.7521,2.3466e+05,1,2.742,2.742,0,0
1.7526,2.3446e+05,1,2.7482,2.7482,0,0
1.753,2.3426e+05,1,2.7543,2.7543,0,0
1.7534,2.3407e+05,1,2.7605,2.7605,0,0
1.7539,2.3387e+05,1,2.7666,2.7666,0,0
1.7543,2.3367e+05,1,2.7728,2.7728,0,0
1.7547,2.3351e+05,1,2.779,2.779,0,0
1.755,2.3337e+05,1,2.7851,2.7851,0,0
1.7554,2.3323e+05,1,2.7913,2.7913,0,0
1.7557,2.3308e+05,1,2.7975,2.7975,0,0
1.7561,2.3294e+05,1,2.8036,2.8036,0,0
1.7564,2.328e+05,1,2.8098,2.8098,0,0
1.7567,2.3266e+05,1,2.8159,2.8159,0,0
1.7571,2.3251e+05,1,2.8221,2.8221,0,0
1.7574,2.3239e+05,1,2.8283,2.8283,0,0
1.7576,2.3227e+05,1,2.8344,2.8344,0,0
1.7579,2.3215e+05,1,2.8406,2.8406,0,0
1.7582,2.3203e+05,1,2.8468,2.8468,0,0
1.7585,2.3191e+05,1,2.8529,2.8529,0,0
1.7587,2.318e+05,1,2.8591,2.8591,0,0
1.759,2.3168e+05,1,2.8652,2.8652,0,0
1.7593,2.3156e+05,1,2.8714,2.8714,0,0
1.7595,2.3145e+05,1,2.8776,2.8776,0,0
1.7597,2.3135e+05,1,2.8837,2.8837,0,0
1.7599,2.3125e+05,1,2.8899,2.8899,0,0
1.7601,2.3115e+05,1,2.896,2.896,0,0
1.7603,2.3105e+05,1,2.9022,2.9022,0,0
1.7606,2.3095e+05,1,2.9084,2.9084,0,0
1.7608,2.3085e+05,1,2.9145,2.9145,0,0
1.761,2.3075e+05,1,2.9207,2.9207,0,0
1.7612,2.3066e+05,1,2.9269,2.9269,0,0
1.7613,2.3058e+05,1,2.933,2.933,0,0
1.7615,2.3051e+05,1,2.9392,2.9392,0,0
1.7617,2.3044e+05,1,2.9453,2.9453,0,0
1.7619,2.3036e+05,1,2.9515,2.9515,0,0
1.762,2.3029e+05,1,2.9577,2.9577,0,0
1.7622,2.3022e+05,1,2.9638,2.9638,0,0
1.7624,2.3014e+05,1,2.97,2.97,0,0
1.7625,2.3007e+05,1,2.9761,2.9761,0,0
1.7627,2.3e+05,1,2.9823,2.9823,0,0
1.7628,2.2993e+05,1,2.9885,2.9885,0,0
