"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Pressure_Coefficient","Mach"
12, 5.147462284534760e-01, 5.218806335239996e-01, 2.085576954280787e+02, 9.704919192043655e+03, -1.640595101379449e+01, 6.279247805324781e+07, 8.195676941187738e+05, 6.525817736579264e+02, -3.122152010321526e-03, 1.698213405365523e+00
13, 5.215631484167151e-01, 5.213030441947866e-01, 2.083454750605313e+02, 9.699349080084226e+03, -2.027230224080428e+01, 6.272795024154728e+07, 8.194082486726639e+05, 6.525685323049827e+02, -3.827963394232091e-03, 1.697761435377153e+00
14, 5.280867178160038e-01, 5.202262395257858e-01, 2.080963829474839e+02, 9.692808896614912e+03, -2.478202247731420e+01, 6.265221158489993e+07, 8.192208116873456e+05, 6.525529762551369e+02, -4.657683911382440e-03, 1.697219141075422e+00
15, 5.421557094802235e-01, 5.245942325258133e-01, 2.076559173306662e+02, 9.681467891604258e+03, -3.250908604965181e+01, 6.251829627970611e+07, 8.188886032378490e+05, 6.525254322978466e+02, -6.128259027867439e-03, 1.696269269179158e+00
16, 5.376653021784039e-01, 5.189836760899300e-01, 2.076156920003893e+02, 9.680228790540399e+03, -3.342090366298629e+01, 6.250605680929122e+07, 8.188582075927609e+05, 6.525229137254315e+02, -6.262810329568893e-03, 1.696145151399036e+00
17, 5.329440966392013e-01, 5.184928326235804e-01, 2.078183385352312e+02, 9.685517003376759e+03, -2.981151977151248e+01, 6.256767076352949e+07, 8.190112156320084e+05, 6.525355940874420e+02, -5.585495181563405e-03, 1.696600821753965e+00
18, 5.467904718443273e-01, 5.186905054070301e-01, 2.070208983009232e+02, 9.664637503588066e+03, -4.414507085152980e+01, 6.232521094760056e+07, 8.184078708710757e+05, 6.524856370939434e+02, -8.256299591967761e-03, 1.694749100290246e+00
19, 5.421442727185776e-01, 5.178714317917347e-01, 2.072686232781472e+02, 9.671136131601865e+03, -3.967993415889006e+01, 6.240053087848447e+07, 8.185956537823247e+05, 6.525011725403165e+02, -7.425047777023183e-03, 1.695339845136939e+00
20, 5.498426621891710e-01, 5.253043173884063e-01, 2.072166843704369e+02, 9.670010799508254e+03, -4.042527579182894e+01, 6.238475065946265e+07, 8.185563223351702e+05, 6.524979179652488e+02, -7.599154870230513e-03, 1.695258339260941e+00
21, 4.147404090464824e-01, 5.358542711635566e-01, 2.094909196003820e+02, 9.728803533627270e+03, -1.186458979234188e-01, 6.307621135859283e+07, 8.202662237576565e+05, 6.526398716266372e+02, -2.999614666239309e-05, 1.699987763206553e+00
22, 4.150164217078377e-01, 5.286953300741469e-01, 2.094886225729821e+02, 9.728744986357049e+03, -1.558807453991011e-01, 6.307551298122929e+07, 8.202645095403715e+05, 6.526397288833688e+02, -3.758441025849683e-05, 1.699983652435147e+00
23, 4.215200851491917e-01, 5.344173284699214e-01, 2.094860838562986e+02, 9.728690177253291e+03, -1.857243204177694e-01, 6.307474158162963e+07, 8.202626149289261e+05, 6.526395711196174e+02, -4.597121815333873e-05, 1.699980837482042e+00
24, 4.204216071949751e-01, 5.272983268870033e-01, 2.094837579645831e+02, 9.728626735199347e+03, -2.284506369444671e-01, 6.307403423540328e+07, 8.202608791164072e+05, 6.526394265798033e+02, -5.365507658917728e-05, 1.699975946046017e+00
25, 4.262077653230276e-01, 5.277168725903234e-01, 2.094786468102106e+02, 9.728505251924122e+03, -3.011073588209950e-01, 6.307248067296980e+07, 8.202570645777839e+05, 6.526391089490319e+02, -7.054075661576506e-05, 1.699968326370492e+00
26, 4.334950203950370e-01, 5.284494100313663e-01, 2.094694218822058e+02, 9.728286484881566e+03, -4.346241004335251e-01, 6.306967673096315e+07, 8.202501795518864e+05, 6.526385356536665e+02, -1.010184514986066e-04, 1.699954646779871e+00
27, 4.298034953247321e-01, 5.240439014529960e-01, 2.094710659479122e+02, 9.728314326812842e+03, -4.247928530772405e-01, 6.307017593121000e+07, 8.202514066241460e+05, 6.526386378271854e+02, -9.558661515038712e-05, 1.699955138345845e+00
28, 4.328167695817849e-01, 5.229024756458466e-01, 2.094636808508119e+02, 9.728131640041418e+03, -5.422857729351769e-01, 6.306793086038662e+07, 8.202458945182200e+05, 6.526381788581286e+02, -1.199868548991647e-04, 1.699942857752763e+00
29, 4.412523678343714e-01, 5.282641591529554e-01, 2.094543627790501e+02, 9.727919987944442e+03, -6.697343785578628e-01, 6.306509904217017e+07, 8.202389393261028e+05, 6.526375997419648e+02, -1.507751520461255e-04, 1.699930640940667e+00
30, 4.366791516469157e-01, 5.231932857328283e-01, 2.094563857303527e+02, 9.727954387796206e+03, -6.541391741897550e-01, 6.306571329222181e+07, 8.202404493197480e+05, 6.526377254684537e+02, -1.440909178433449e-04, 1.699931276624816e+00
31, 4.405800066979792e-01, 5.219917116720608e-01, 2.094443506285246e+02, 9.727655092142573e+03, -8.508942205501480e-01, 6.306205454783951e+07, 8.202314655646489e+05, 6.526369774616601e+02, -1.838589813028395e-04, 1.699910946152750e+00
32, 4.449114041001629e-01, 5.224598741927272e-01, 2.094335475148110e+02, 9.727388929680263e+03, -1.025206144821851e+00, 6.305877045293839e+07, 8.202234008673502e+05, 6.526363059967365e+02, -2.195586848696877e-04, 1.699893107960573e+00
33, 4.496316794123728e-01, 5.282211110780262e-01, 2.094327749187057e+02, 9.727385246700253e+03, -1.020588670944264e+00, 6.305853630185520e+07, 8.202228241194680e+05, 6.526362579782053e+02, -2.221117538398005e-04, 1.699894513644597e+00
34, 4.576979960399519e-01, 5.297375182848019e-01, 2.094093602872880e+02, 9.726807470287740e+03, -1.396662211828341e+00, 6.305141832885482e+07, 8.202053427457545e+05, 6.526348025474243e+02, -2.994959179811770e-04, 1.699855610016525e+00
35, 4.548224533000134e-01, 5.218876405317291e-01, 2.093978755719704e+02, 9.726490236868667e+03, -1.624573580973198e+00, 6.304792544040322e+07, 8.201967672552123e+05, 6.526340886153796e+02, -3.374567315069956e-04, 1.699830575577902e+00
36, 4.493816588112479e-01, 5.212329620405729e-01, 2.094145519540744e+02, 9.726909678591166e+03, -1.347464076997256e+00, 6.305299537313156e+07, 8.202092190205809e+05, 6.526351252624249e+02, -2.823369525396574e-04, 1.699859720338740e+00
37, 4.586867677509161e-01, 5.184834002162363e-01, 2.093654591535391e+02, 9.725664171847511e+03, -2.187114347599551e+00, 6.303806974804363e+07, 8.201725590225913e+05, 6.526320733282130e+02, -4.446184384425332e-04, 1.699771887862105e+00
38, 4.618354867088086e-01, 5.176704671363878e-01, 2.093369079622788e+02, 9.724944467611638e+03, -2.673797955234291e+00, 6.302938958966310e+07, 8.201512331541042e+05, 6.526302981266711e+02, -5.390208884166835e-04, 1.699721396897008e+00
39, 4.649796274653880e-01, 5.305002625768434e-01, 2.093800222175160e+02, 9.726084513842450e+03, -1.865185765369773e+00, 6.304249970314981e+07, 8.201834352589651e+05, 6.526329787350380e+02, -3.964729966377249e-04, 1.699806880846994e+00
40, 4.656730221772624e-01, 5.186407073559988e-01, 2.093161696082453e+02, 9.724413686966374e+03, -3.028456531498682e+00, 6.302308433224563e+07, 8.201357405817735e+05, 6.526290085792273e+02, -6.076012974775291e-04, 1.699683217905256e+00
41, 4.719783927086338e-01, 5.304481009174979e-01, 2.093387850118909e+02, 9.725058425443585e+03, -2.537530850969815e+00, 6.302996335461332e+07, 8.201526354716882e+05, 6.526304148580446e+02, -5.328132999354048e-04, 1.699736363112239e+00
42, 4.706952595845744e-01, 5.187890274374857e-01, 2.092778469061801e+02, 9.723437227609891e+03, -3.682105190753283e+00, 6.301143296785258e+07, 8.201071061695953e+05, 6.526266253257197e+02, -7.343562132185923e-04, 1.699613204323745e+00
43, 4.755531710190497e-01, 5.182914665557794e-01, 2.092274199001237e+02, 9.722157945052542e+03, -4.540841796512564e+00, 6.299610177603547e+07, 8.200694167797309e+05, 6.526234887716467e+02, -9.011944708666621e-04, 1.699521605005107e+00
44, 4.793566268714845e-01, 5.289072147134707e-01, 2.092749206641247e+02, 9.723443212949749e+03, -3.615280420029419e+00, 6.301054704553183e+07, 8.201049196325523e+05, 6.526264433539595e+02, -7.440352775877245e-04, 1.699621916120722e+00
45, 4.801421321780462e-01, 5.178164887488201e-01, 2.091688626234451e+02, 9.720669660817623e+03, -5.542111409037156e+00, 6.297829866162229e+07, 8.200256354602138e+05, 6.526198457410267e+02, -1.094999652963595e-03, 1.699414117187725e+00
46, 4.847140720791495e-01, 5.174460343931637e-01, 2.091032250491848e+02, 9.719006253215828e+03, -6.663878575669890e+00, 6.295834319508095e+07, 8.199765408352357e+05, 6.526157612363885e+02, -1.312325051987116e-03, 1.699293659101220e+00
47, 4.875822194072748e-01, 5.283597741256252e-01, 2.091897255189891e+02, 9.721278905045656e+03, -5.077662248507997e+00, 6.298464527560138e+07, 8.200412362916885e+05, 6.526211438305121e+02, -1.025940017069269e-03, 1.699466289195533e+00
48, 4.894179400015291e-01, 5.171905752606645e-01, 2.090243527519441e+02, 9.716993312659804e+03, -8.035065237254566e+00, 6.293436343977724e+07, 8.199175195757954e+05, 6.526108517772459e+02, -1.573592324412245e-03, 1.699145302161422e+00
49, 4.945063509855504e-01, 5.169944526453609e-01, 2.089329763959007e+02, 9.714647130957304e+03, -9.640300558504290e+00, 6.290658146528314e+07, 8.198491037242744e+05, 6.526051621159821e+02, -1.876446297489363e-03, 1.698969401750855e+00
50, 4.954074068531725e-01, 5.289213149492316e-01, 2.090903193643666e+02, 9.718754252810402e+03, -6.796506527914818e+00, 6.295442307500661e+07, 8.199668861946453e+05, 6.526149581033582e+02, -1.355062899962969e-03, 1.699282980847568e+00
51, 4.998021897663008e-01, 5.163979794352981e-01, 2.088116215500402e+02, 9.711546494391228e+03, -1.176025448546753e+01, 6.286968569125166e+07, 8.197581792437104e+05, 6.525976026650509e+02, -2.278938403874522e-03, 1.698735882075261e+00
52, 5.032571291768271e-01, 5.277630744385435e-01, 2.089479037308747e+02, 9.715091138354175e+03, -9.322719779305000e+00, 6.291112283735585e+07, 8.198602842670457e+05, 6.526060918614855e+02, -1.826953793571742e-03, 1.699008854810259e+00
53, 5.112623781759056e-01, 5.284286639936422e-01, 2.087936691051991e+02, 9.711102292427886e+03, -1.209249117732321e+01, 6.286422835694617e+07, 8.197447243305477e+05, 6.525964842778678e+02, -2.338498780864945e-03, 1.698703612480952e+00
54, 5.052256657459161e-01, 5.159220221227137e-01, 2.086642797764468e+02, 9.707754121830212e+03, -1.438743600541932e+01, 6.282488796216711e+07, 8.196476872679974e+05, 6.525884196314914e+02, -2.768049232635514e-03, 1.698443561541248e+00
55, 5.111989999264587e-01, 5.156208590642919e-01, 2.084951976770396e+02, 9.703341860295541e+03, -1.747989959781413e+01, 6.277347779057208e+07, 8.195207605245149e+05, 6.525778751740537e+02, -3.329911252896014e-03, 1.698092249400501e+00
56, 5.186303484965791e-01, 5.281621339632567e-01, 2.086074902914717e+02, 9.706258591709704e+03, -1.544620434699184e+01, 6.280762031709164e+07, 8.196050745416693e+05, 6.525848790931857e+02, -2.956681445568708e-03, 1.698323814164048e+00
57, 5.176595022652286e-01, 5.150543915218373e-01, 2.082811593792474e+02, 9.697707872182018e+03, -2.142410985298393e+01, 6.270839661441655e+07, 8.193598817341430e+05, 6.525645171153359e+02, -4.042067569960298e-03, 1.697630899986465e+00
58, 5.259428514186246e-01, 5.272707675361589e-01, 2.083761613584415e+02, 9.700233665556609e+03, -1.959611747459187e+01, 6.273728443987121e+07, 8.194313190565043e+05, 6.525704477694802e+02, -3.725838561300266e-03, 1.697841148620216e+00
59, 5.240938842294471e-01, 5.143640051205658e-01, 2.080331897042189e+02, 9.691150416134406e+03, -2.598211011271931e+01, 6.263299726099674e+07, 8.191732101878533e+05, 6.525490273758168e+02, -4.868399745873755e-03, 1.697079765316588e+00
60, 5.337302949190672e-01, 5.252496095459462e-01, 2.080539322360574e+02, 9.691828146037735e+03, -2.537659420604670e+01, 6.263931048441036e+07, 8.191888398698592e+05, 6.525503239584467e+02, -4.799212398377929e-03, 1.697148836949667e+00
61, 5.299110579613051e-01, 5.137134470271325e-01, 2.077630660107597e+02, 9.684057702654634e+03, -3.085849198882179e+01, 6.255086456970299e+07, 8.189695039512768e+05, 6.525321365546018e+02, -5.770138768575193e-03, 1.696474402843697e+00
62, 5.462165940083763e-01, 5.322871392462718e-01, 2.077550393180395e+02, 9.684245796697003e+03, -3.066438939593434e+01, 6.254844298829512e+07, 8.189634536729606e+05, 6.525316352983092e+02, -5.796921316559745e-03, 1.696525823452952e+00
63, 5.396869865213869e-01, 5.131908755695577e-01, 2.071771269398444e+02, 9.668685602743873e+03, -4.138036664256633e+01, 6.237270925304645e+07, 8.185263332904147e+05, 6.524954361774619e+02, -7.731906288960325e-03, 1.695114280882992e+00
64, 5.350009429863264e-01, 5.134053908370643e-01, 2.074782851459022e+02, 9.676581053162892e+03, -3.598154548200527e+01, 6.246427602860393e+07, 8.187543362099632e+05, 6.525143097880309e+02, -6.722614019356595e-03, 1.695820805811660e+00
65, 5.442234353636847e-01, 5.129556091339152e-01, 2.068323548142178e+02, 9.659573055864807e+03, -4.765094988058035e+01, 6.226787930310694e+07, 8.182647194065870e+05, 6.524738018009555e+02, -8.889982997324969e-03, 1.694270884914534e+00
66, 5.489009653730648e-01, 5.125229228474169e-01, 2.064486973853258e+02, 9.649403630162513e+03, -5.464635601434264e+01, 6.215122600989974e+07, 8.179728462883743e+05, 6.524496929397991e+02, -1.018200716307026e-02, 1.693300185110759e+00
67, 5.535551813410182e-01, 5.321383434354834e-01, 2.073542800384019e+02, 9.673749826145520e+03, -3.793538671496275e+01, 6.242659257430282e+07, 8.186605255206446e+05, 6.525065426107222e+02, -7.137882401546230e-03, 1.695605341541112e+00
68, 5.619304968315662e-01, 5.108555126461841e-01, 2.049446929898431e+02, 9.609465040601321e+03, -8.217851796528443e+01, 6.169393448329462e+07, 8.168207376161789e+05, 6.523548302063450e+02, -1.528200491262813e-02, 1.689210529067829e+00
69, 5.533350929401126e-01, 5.177831136650008e-01, 2.064822394493772e+02, 9.650479762494680e+03, -5.388958615098638e+01, 6.216143399693998e+07, 8.179984093584580e+05, 6.524518036245220e+02, -1.006884804618728e-02, 1.693418778470274e+00
70, 5.570963151870150e-01, 5.118113207667229e-01, 2.056093901787809e+02, 9.627179179081879e+03, -6.993839617976499e+01, 6.189603569958819e+07, 8.173315004901708e+05, 6.523968245525710e+02, -1.302102938941419e-02, 1.691081957791764e+00
71, 5.527929673576086e-01, 5.111131002108332e-01, 2.059497711421584e+02, 9.636152660421365e+03, -6.375606530990424e+01, 6.199952515707018e+07, 8.175920669947478e+05, 6.524182856961182e+02, -1.186758907686021e-02, 1.691990896085774e+00
72, 4.182309634355777e-01, 5.420383104636523e-01, 2.094905916257241e+02, 9.728798706591875e+03, -1.214187099219132e-01, 6.307611180679786e+07, 8.202659789999777e+05, 6.526398512455726e+02, -3.107960661831723e-05, 1.699987793574027e+00
73, 4.108708371881283e-01, 5.410082691068308e-01, 2.094935967456169e+02, 9.728866696786228e+03, -8.188528846354835e-02, 6.307702506965370e+07, 8.202682216158583e+05, 6.526400379897532e+02, -2.115230008898586e-05, 1.699991666526007e+00
74, 4.077962487883189e-01, 5.322397126656067e-01, 2.094930357154192e+02, 9.728850781058627e+03, -9.247355079522172e-02, 6.307685442160907e+07, 8.202678029415747e+05, 6.526400031263431e+02, -2.300563038273859e-05, 1.699990380527722e+00
75, 4.096625022128991e-01, 5.245919249588308e-01, 2.094903519306667e+02, 9.728783588577222e+03, -1.356700070294915e-01, 6.307603851262126e+07, 8.202658001206910e+05, 6.526398363501960e+02, -3.187144508100477e-05, 1.699985790538595e+00
76, 4.132971504695672e-01, 5.225395166817404e-01, 2.094871891799834e+02, 9.728705809216066e+03, -1.850361670700059e-01, 6.307507705647606e+07, 8.202634398197946e+05, 6.526396398078830e+02, -4.231970360914876e-05, 1.699980624977644e+00
77, 4.172283087773097e-01, 5.226419939899909e-01, 2.094839475057865e+02, 9.728627352943775e+03, -2.333109700004362e-01, 6.307409166690262e+07, 8.202610205710435e+05, 6.526394383585737e+02, -5.302890447201750e-05, 1.699975549278304e+00
78, 4.052896957428558e-01, 5.250803671045298e-01, 2.094926140434339e+02, 9.728837731452526e+03, -1.032616208131919e-01, 6.307672611152207e+07, 8.202674882634967e+05, 6.526399769228231e+02, -2.439860443859791e-05, 1.699989223941303e+00
79, 3.952716511900626e-01, 5.295445526704039e-01, 2.094961881542831e+02, 9.728923378221174e+03, -5.180834654753891e-02, 6.307781251431255e+07, 8.202701554595941e+05, 6.526401990233776e+02, -1.259182403425853e-05, 1.699994664333005e+00
80, 4.010885434710734e-01, 5.274863462578434e-01, 2.094945385550767e+02, 9.728884327174066e+03, -7.471745614824413e-02, 6.307731111693105e+07, 8.202689244463707e+05, 6.526400965152175e+02, -1.804110570411733e-05, 1.699992237292675e+00
81, 4.218739842707777e-01, 5.220198610841149e-01, 2.094789185077434e+02, 9.728503608174859e+03, -3.111940545916775e-01, 6.307256288053206e+07, 8.202572673510752e+05, 6.526391258335004e+02, -6.964314742828395e-05, 1.699967315969972e+00
82, 4.298007890580743e-01, 5.355124744593761e-01, 2.094792423618073e+02, 9.728530542225513e+03, -2.822020061319603e-01, 6.307266221130642e+07, 8.202575090575696e+05, 6.526391459600582e+02, -6.857319404017838e-05, 1.699971160162322e+00
83, 4.262418143383090e-01, 5.207824154271538e-01, 2.094725862798489e+02, 9.728346771897706e+03, -4.120152182589594e-01, 6.307063787261321e+07, 8.202525413399825e+05, 6.526387323110434e+02, -9.056360963695257e-05, 1.699956762893779e+00
84, 4.300606221889228e-01, 5.192752731023342e-01, 2.094642797671941e+02, 9.728141777222871e+03, -5.444652712706546e-01, 6.306811271379305e+07, 8.202463415481724e+05, 6.526382160800490e+02, -1.180080035925333e-04, 1.699943036692012e+00
85, 4.376434087551136e-01, 5.359297728330219e-01, 2.094692156783134e+02, 9.728293692087678e+03, -4.303461818178528e-01, 6.306961461683447e+07, 8.202500256526353e+05, 6.526385228392224e+02, -1.016997117420063e-04, 1.699956454634795e+00
86, 4.338568541967661e-01, 5.184526978374395e-01, 2.094548737894505e+02, 9.727910162349695e+03, -6.932782479907110e-01, 6.306525334504601e+07, 8.202393207466197e+05, 6.526376314997279e+02, -1.490867316525969e-04, 1.699927566541881e+00
87, 4.378531220917466e-01, 5.177911736511694e-01, 2.094437402856738e+02, 9.727635603867357e+03, -8.715019186398647e-01, 6.306186879969856e+07, 8.202310099462138e+05, 6.526369395264335e+02, -1.858758509345826e-04, 1.699909161360432e+00
88, 4.420313596093031e-01, 5.172088417504141e-01, 2.094297587540156e+02, 9.727288041664042e+03, -1.100386800033379e+00, 6.305761833721932e+07, 8.202205723537685e+05, 6.526360704992771e+02, -2.320795635412688e-04, 1.699885528684581e+00
89, 4.455985194491289e-01, 5.360849117539606e-01, 2.094549893615387e+02, 9.727949923348935e+03, -6.522581514543544e-01, 6.306529019414498e+07, 8.202394070427815e+05, 6.526376386856903e+02, -1.487047275575337e-04, 1.699934206903519e+00
90, 4.535737083545054e-01, 5.364795427163214e-01, 2.094369757897457e+02, 9.727509674520767e+03, -9.392479671871011e-01, 6.305981431898857e+07, 8.202259602303165e+05, 6.526365190877701e+02, -2.082292454829193e-04, 1.699905110617627e+00
91, 4.510046466684170e-01, 5.160055546402248e-01, 2.093918076819575e+02, 9.726332521623031e+03, -1.743484502253721e+00, 6.304608045051260e+07, 8.201922361783121e+05, 6.526337113993837e+02, -3.575142855830678e-04, 1.699819067096003e+00
92, 4.464090699370356e-01, 5.166332749239241e-01, 2.094129713880214e+02, 9.726868886111779e+03, -1.380307936549473e+00, 6.305251480273074e+07, 8.202080389070875e+05, 6.526350270123916e+02, -2.875609182171587e-04, 1.699856779193139e+00
93, 4.554536221146888e-01, 5.149525783099609e-01, 2.093659276826727e+02, 9.725676169359243e+03, -2.188439488766539e+00, 6.303821219930871e+07, 8.201729089461865e+05, 6.526321024573911e+02, -4.430694443318846e-04, 1.699772748147017e+00
94, 4.613018274126465e-01, 5.369685844557024e-01, 2.094140560806616e+02, 9.726950220238688e+03, -1.302361519899452e+00, 6.305284708377969e+07, 8.202088488540888e+05, 6.526350944459672e+02, -2.839755551489952e-04, 1.699868117429367e+00
95, 4.594701459202575e-01, 5.137341849760065e-01, 2.093327048716490e+02, 9.724841263564755e+03, -2.750622481580768e+00, 6.302811189126733e+07, 8.201480934056918e+05, 6.526300367796554e+02, -5.529194990460034e-04, 1.699714430174926e+00
96, 4.634831831823217e-01, 5.133384553685736e-01, 2.092982338073596e+02, 9.723969447682040e+03, -3.341600888156396e+00, 6.301763184691688e+07, 8.201223399286957e+05, 6.526278932080554e+02, -6.669214833146242e-04, 1.699652718509437e+00
97, 4.687862543066175e-01, 5.370699408027452e-01, 2.093826937580142e+02, 9.726184031935652e+03, -1.801596141308793e+00, 6.304331340396229e+07, 8.201854303703547e+05, 6.526331448246747e+02, -3.876413092783716e-04, 1.699817211508165e+00
98, 4.678953467430259e-01, 5.132566361352435e-01, 2.092604221374457e+02, 9.723002371186996e+03, -3.999659116602440e+00, 6.300613569114053e+07, 8.200940841641482e+05, 6.526255415739320e+02, -7.920002532970681e-04, 1.699582869352908e+00
99, 4.725784154139427e-01, 5.129627433977630e-01, 2.092119175724621e+02, 9.721762639833887e+03, -4.837692071718983e+00, 6.299138855518400e+07, 8.200578278165046e+05, 6.526225244050701e+02, -9.524949148267015e-04, 1.699492991347472e+00
100, 4.762828809524527e-01, 5.366343049581626e-01, 2.093376568140148e+02, 9.725070210280348e+03, -2.537337568884907e+00, 6.302962223103526e+07, 8.201517927835117e+05, 6.526303447152226e+02, -5.365435971787934e-04, 1.699741393973274e+00
101, 4.772417141264525e-01, 5.125245668372377e-01, 2.091524091170090e+02, 9.720245921059735e+03, -5.858590468361180e+00, 6.297329606771565e+07, 8.200133307923289e+05, 6.526188219714946e+02, -1.149468280825000e-03, 1.699382822764435e+00
102, 4.818701511841384e-01, 5.120963882383029e-01, 2.090823946860633e+02, 9.718460116500322e+03, -7.060089047226855e+00, 6.295200940671421e+07, 8.199609561404263e+05, 6.526144647871637e+02, -1.381313256289074e-03, 1.699252065032155e+00
103, 4.840228925134272e-01, 5.360498027883835e-01, 2.092771085066240e+02, 9.723555102044396e+03, -3.550697054484647e+00, 6.301121483591028e+07, 8.201065547203341e+05, 6.526265794389192e+02, -7.367972936988311e-04, 1.699635733448712e+00
104, 4.865619320483190e-01, 5.117173380532510e-01, 2.090003255134725e+02, 9.716366376604874e+03, -8.473334848838883e+00, 6.292705775052991e+07, 8.198995336977871e+05, 6.526093558891572e+02, -1.653209759451052e-03, 1.699097462926460e+00
105, 4.918869186298608e-01, 5.357829894652936e-01, 2.092004550437006e+02, 9.721626697953858e+03, -4.855393925550565e+00, 6.298791086064035e+07, 8.200492587402506e+05, 6.526218113753819e+02, -9.904273344552084e-04, 1.699499113881703e+00
106, 4.965458223699111e-01, 5.108710496215643e-01, 2.087827639470400e+02, 9.710781630838992e+03, -1.227359011648827e+01, 6.286091078592319e+07, 8.197365471052818e+05, 6.525958045231354e+02, -2.374696607910352e-03, 1.698675103626834e+00
107, 4.997146052944351e-01, 5.354685653779203e-01, 2.090990675209206e+02, 9.719047478642069e+03, -6.621535859009094e+00, 6.295708606907791e+07, 8.199734315567025e+05, 6.526155026048239e+02, -1.326088782705461e-03, 1.699311609193321e+00
108, 4.914341769006759e-01, 5.113512084540663e-01, 2.089026328228811e+02, 9.713862198312052e+03, -1.017594973384912e+01, 6.289735557821515e+07, 8.198263756261392e+05, 6.526032722776539e+02, -1.977055946681936e-03, 1.698909602202493e+00
109, 5.075477660893946e-01, 5.351716999287959e-01, 2.089755782021730e+02, 9.715879240569340e+03, -8.807698781410968e+00, 6.291954057371064e+07, 8.198810075216860e+05, 6.526078152014856e+02, -1.735218912496739e-03, 1.699075773604665e+00
110, 5.019112771491457e-01, 5.102348096845097e-01, 2.086318749247538e+02, 9.706901832948839e+03, -1.492661679907777e+01, 6.281503476757871e+07, 8.196233721547337e+05, 6.525863992691790e+02, -2.875684064242734e-03, 1.698375492749582e+00
111, 5.076458572710478e-01, 5.094819625502722e-01, 2.084439755654167e+02, 9.702021970132497e+03, -1.830847775219867e+01, 6.275790426134837e+07, 8.194822802049784e+05, 6.525746793494803e+02, -3.500250690290045e-03, 1.697987605873799e+00
112, 5.152746068056065e-01, 5.349577423009042e-01, 2.088248266301734e+02, 9.711986103347224e+03, -1.150133487587541e+01, 6.287370532371987e+07, 8.197680789272962e+05, 6.525984256642830e+02, -2.235115832942046e-03, 1.698779293371305e+00
