,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,Z,s
13,138.4,182700000.0,1.7,10517.0,1.1406e-11,0,859370.0,-2.0893e-15,621.72,1,0.013,0.013,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
14,138.4,182700000.0,1.7,10517.0,1.5065e-11,0,859370.0,-2.6085e-15,621.72,1,0.014,0.014,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
15,138.4,182700000.0,1.7,10517.0,1.8725e-11,0,859370.0,-3.1278e-15,621.72,1,0.015,0.015,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
16,138.4,182700000.0,1.7,10517.0,2.2385e-11,0,859370.0,-3.6471e-15,621.72,1,0.016,0.016,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
17,138.4,182700000.0,1.7,10517.0,2.6189e-11,0,859370.0,-3.9056e-15,621.72,1,0.017,0.017,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
18,138.4,182700000.0,1.7,10517.0,3.0271e-11,0,859370.0,-3.6632e-15,621.72,1,0.018,0.018,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
19,138.4,182700000.0,1.7,10517.0,3.0555e-11,0,859370.0,-3.3697e-15,621.72,1,0.019,0.019,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
20,138.4,182700000.0,1.7,10517.0,3.0092e-11,0,859370.0,-3.0034e-15,621.72,1,0.02,0.02,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
21,138.4,182700000.0,1.7,10517.0,2.8874e-11,0,859370.0,-2.5387e-15,621.72,1,0.021,0.021,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
22,138.4,182700000.0,1.7,10517.0,2.7655e-11,0,859370.0,-2.074e-15,621.72,1,0.022,0.022,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
23,138.4,182700000.0,1.7,10517.0,2.6437e-11,0,859370.0,-1.6093e-15,621.72,1,0.023,0.023,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
24,138.4,182700000.0,1.7,10517.0,2.5219e-11,0,859370.0,-1.1446e-15,621.72,1,0.024,0.024,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
25,138.4,182700000.0,1.7,10517.0,2.4001e-11,0,859370.0,-6.7994e-16,621.72,1,0.025,0.025,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
26,138.4,182700000.0,1.7,10517.0,2.2782e-11,0,859370.0,-2.1525e-16,621.72,1,0.026,0.026,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
27,138.4,182700000.0,1.7,10517.0,2.1564e-11,0,859370.0,2.4944e-16,621.72,1,0.027,0.027,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
28,138.4,182700000.0,1.7,10517.0,2.0346e-11,0,859370.0,7.1412e-16,621.72,1,0.028,0.028,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
29,138.4,182700000.0,1.7,10517.0,1.9128e-11,0,859370.0,1.1788e-15,621.72,1,0.029,0.029,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
30,138.4,182700000.0,1.7,10517.0,1.7909e-11,0,859370.0,1.6435e-15,621.72,1,0.03,0.03,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
31,138.4,182700000.0,1.7,10517.0,1.6691e-11,0,859370.0,2.1082e-15,621.72,1,0.031,0.031,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
32,138.4,182700000.0,1.7,10517.0,1.5473e-11,0,859370.0,2.5729e-15,621.72,1,0.032,0.032,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
33,138.4,182700000.0,1.7,10517.0,1.4255e-11,0,859370.0,3.0376e-15,621.72,1,0.033,0.033,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
34,138.4,182700000.0,1.7,10517.0,1.3036e-11,0,859370.0,3.5022e-15,621.72,1,0.034,0.034,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
35,138.4,182700000.0,1.7,10517.0,1.1818e-11,0,859370.0,3.9669e-15,621.72,1,0.035,0.035,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
36,138.4,182700000.0,1.7,10517.0,1.06e-11,0,859370.0,4.4316e-15,621.72,1,0.036,0.036,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
37,138.4,182700000.0,1.7,10517.0,7.6832e-12,0,859370.0,5.792e-15,621.72,1,0.037,0.037,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
38,138.4,182700000.0,1.7,10517.0,9.5231e-13,0,859370.0,9.1641e-15,621.72,1,0.038,0.038,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
39,138.4,182700000.0,1.7,10517.0,-5.7786e-12,0,859370.0,1.2536e-14,621.72,1,0.039,0.039,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
40,138.4,182700000.0,1.7,10517.0,-1.2509e-11,0,859370.0,1.5908e-14,621.72,1,0.04,0.04,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
41,138.4,182700000.0,1.7,10517.0,-1.924e-11,0,859370.0,1.928e-14,621.72,1,0.041,0.041,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
42,138.4,182700000.0,1.7,10517.0,-2.5971e-11,0,859370.0,2.2652e-14,621.72,1,0.042,0.042,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
43,138.4,182700000.0,1.7,10517.0,-3.2702e-11,0,859370.0,2.6025e-14,621.72,1,0.043,0.043,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
44,138.4,182700000.0,1.7,10517.0,-3.9433e-11,0,859370.0,2.9397e-14,621.72,1,0.044,0.044,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
45,138.4,182700000.0,1.7,10517.0,-4.6164e-11,0,859370.0,3.2769e-14,621.72,1,0.045,0.045,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
46,138.4,182700000.0,1.7,10517.0,-5.2895e-11,0,859370.0,3.6141e-14,621.72,1,0.046,0.046,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
47,138.4,182700000.0,1.7,10517.0,-5.9626e-11,0,859370.0,3.9513e-14,621.72,1,0.047,0.047,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
48,138.4,182700000.0,1.7,10517.0,-6.6357e-11,0,859370.0,4.2885e-14,621.72,1,0.048,0.048,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
49,138.4,182700000.0,1.7,10517.0,-7.3087e-11,0,859370.0,4.6257e-14,621.72,1,0.049,0.049,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
50,138.4,182700000.0,1.7,10517.0,-7.9818e-11,0,859370.0,4.9629e-14,621.72,1,0.05,0.05,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
51,138.4,182700000.0,1.7,10517.0,-8.6549e-11,0,859370.0,5.3001e-14,621.72,1,0.051,0.051,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
52,138.4,182700000.0,1.7,10517.0,-8.2533e-11,0,859370.0,5.2683e-14,621.72,1,0.052,0.052,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
53,138.4,182700000.0,1.7,10517.0,-6.8067e-11,0,859370.0,4.6032e-14,621.72,1,0.053,0.053,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
54,138.4,182700000.0,1.7,10517.0,-5.3602e-11,0,859370.0,3.9382e-14,621.72,1,0.054,0.054,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
55,138.4,182700000.0,1.7,10517.0,-3.9136e-11,0,859370.0,3.2732e-14,621.72,1,0.055,0.055,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
56,138.4,182700000.0,1.7,10517.0,-2.467e-11,0,859370.0,2.6081e-14,621.72,1,0.056,0.056,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
57,138.4,182700000.0,1.7,10517.0,-1.0205e-11,0,859370.0,1.9431e-14,621.72,1,0.057,0.057,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
58,138.4,182700000.0,1.7,10517.0,4.2607e-12,0,859370.0,1.2781e-14,621.72,1,0.058,0.058,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
59,138.4,182700000.0,1.7,10517.0,1.8726e-11,0,859370.0,6.1306e-15,621.72,1,0.059,0.059,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
60,138.4,182700000.0,1.7,10517.0,3.3192e-11,0,859370.0,-5.1972e-16,621.72,1,0.06,0.06,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
61,138.4,182700000.0,1.7,10517.0,4.7658e-11,0,859370.0,-7.17e-15,621.72,1,0.061,0.061,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
62,138.4,182700000.0,1.7,10517.0,6.2123e-11,0,859370.0,-1.382e-14,621.72,1,0.062,0.062,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
63,138.4,182700000.0,1.7,10517.0,7.6589e-11,0,859370.0,-2.0471e-14,621.72,1,0.063,0.063,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
64,138.4,182700000.0,1.7,10517.0,9.1055e-11,0,859370.0,-2.7121e-14,621.72,1,0.064,0.064,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
65,138.4,182700000.0,1.7,10517.0,1.0552e-10,0,859370.0,-3.3771e-14,621.72,1,0.065,0.065,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
66,138.4,182700000.0,1.7,10517.0,1.1999e-10,0,859370.0,-4.0422e-14,621.72,1,0.066,0.066,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
67,138.4,182700000.0,1.7,10517.0,1.3445e-10,0,859370.0,-4.7072e-14,621.72,1,0.067,0.067,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
68,138.4,182700000.0,1.7,10517.0,1.4892e-10,0,859370.0,-5.3722e-14,621.72,1,0.068,0.068,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
69,138.4,182700000.0,1.7,10517.0,7.259e-11,0,859370.0,-5.362e-14,621.72,1,0.069,0.069,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
70,138.4,182700000.0,1.7,10517.0,-2.2539e-11,0,859370.0,-5.2119e-14,621.72,1,0.07,0.07,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
71,138.4,182700000.0,1.7,10517.0,-5.6724e-11,0,859370.0,-4.0074e-14,621.72,1,0.071,0.071,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
72,138.4,182700000.0,1.7,10517.0,-8.6551e-11,0,859370.0,-2.7276e-14,621.72,1,0.072,0.072,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
73,138.4,182700000.0,1.7,10517.0,-1.1638e-10,0,859370.0,-1.4477e-14,621.72,1,0.073,0.073,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
74,138.4,182700000.0,1.7,10517.0,-1.4621e-10,0,859370.0,-1.6782e-15,621.72,1,0.074,0.074,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
75,138.4,182700000.0,1.7,10517.0,-1.7603e-10,0,859370.0,1.112e-14,621.72,1,0.075,0.075,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
76,138.4,182700000.0,1.7,10517.0,-2.0586e-10,0,859370.0,2.3919e-14,621.72,1,0.076,0.076,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
77,138.4,182700000.0,1.7,10517.0,-2.3569e-10,0,859370.0,3.6718e-14,621.72,1,0.077,0.077,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
78,138.4,182700000.0,1.7,10517.0,-2.6551e-10,0,859370.0,4.9516e-14,621.72,1,0.078,0.078,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
79,138.4,182700000.0,1.7,10517.0,-2.9534e-10,0,859370.0,6.2315e-14,621.72,1,0.079,0.079,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
80,138.4,182700000.0,1.7,10517.0,-3.2517e-10,0,859370.0,7.5114e-14,621.72,1,0.08,0.08,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
81,138.4,182700000.0,1.7,10517.0,-3.55e-10,0,859370.0,8.7912e-14,621.72,1,0.081,0.081,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
82,138.4,182700000.0,1.7,10517.0,-3.8482e-10,0,859370.0,1.0071e-13,621.72,1,0.082,0.082,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
83,138.4,182700000.0,1.7,10517.0,-4.1465e-10,0,859370.0,1.1351e-13,621.72,1,0.083,0.083,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
84,138.4,182700000.0,1.7,10517.0,-4.4448e-10,0,859370.0,1.2631e-13,621.72,1,0.084,0.084,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
85,138.4,182700000.0,1.7,10517.0,-4.7431e-10,0,859370.0,1.3911e-13,621.72,1,0.085,0.085,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
86,138.4,182700000.0,1.7,10517.0,-5.0413e-10,0,859370.0,1.5191e-13,621.72,1,0.086,0.086,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
87,138.4,182700000.0,1.7,10517.0,-5.3396e-10,0,859370.0,1.647e-13,621.72,1,0.087,0.087,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
88,138.4,182700000.0,1.7,10517.0,-5.6379e-10,0,859370.0,1.775e-13,621.72,1,0.088,0.088,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
89,138.4,182700000.0,1.7,10517.0,-7.5491e-11,0,859370.0,1.9054e-13,621.72,1,0.089,0.089,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
90,138.4,182700000.0,1.7,10517.0,4.9685e-10,0,859370.0,2.0361e-13,621.72,1,0.09,0.09,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
91,138.4,182700000.0,1.7,10517.0,6.5894e-10,0,859370.0,1.505e-13,621.72,1,0.091,0.091,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
92,138.4,182700000.0,1.7,10517.0,6.0664e-10,0,859370.0,6.2808e-14,621.72,1,0.092,0.092,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
93,138.4,182700000.0,1.7,10517.0,5.5435e-10,0,859370.0,-2.4884e-14,621.72,1,0.093,0.093,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
94,138.4,182700000.0,1.7,10517.0,5.0206e-10,0,859370.0,-1.1258e-13,621.72,1,0.094,0.094,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
95,138.4,182700000.0,1.7,10517.0,4.4977e-10,0,859370.0,-2.0027e-13,621.72,1,0.095,0.095,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
96,138.4,182700000.0,1.7,10517.0,3.9748e-10,0,859370.0,-2.8796e-13,621.72,1,0.096,0.096,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
97,138.4,182700000.0,1.7,10517.0,3.4519e-10,0,859370.0,-3.7565e-13,621.72,1,0.097,0.097,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
98,138.4,182700000.0,1.7,10517.0,2.929e-10,0,859370.0,-4.6335e-13,621.72,1,0.098,0.098,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
99,138.4,182700000.0,1.7,10517.0,2.4061e-10,0,859370.0,-5.5104e-13,621.72,1,0.099,0.099,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
100,138.4,182700000.0,1.7,10517.0,1.8832e-10,0,859370.0,-6.3873e-13,621.72,1,0.1,0.1,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
101,138.4,182700000.0,1.7,10517.0,1.3602e-10,0,859370.0,-7.2642e-13,621.72,1,0.101,0.101,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
102,138.4,182700000.0,1.7,10517.0,8.3733e-11,0,859370.0,-8.1412e-13,621.72,1,0.102,0.102,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
103,138.4,182700000.0,1.7,10517.0,3.1442e-11,0,859370.0,-9.0181e-13,621.72,1,0.103,0.103,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
104,138.4,182700000.0,1.7,10517.0,-2.0849e-11,0,859370.0,-9.895e-13,621.72,1,0.104,0.104,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
105,138.4,182700000.0,1.7,10517.0,-7.314e-11,0,859370.0,-1.0772e-12,621.72,1,0.105,0.105,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
106,138.4,182700000.0,1.7,10517.0,-1.2543e-10,0,859370.0,-1.1649e-12,621.72,1,0.106,0.106,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
107,138.4,182700000.0,1.7,10517.0,-1.7772e-10,0,859370.0,-1.2526e-12,621.72,1,0.107,0.107,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
108,138.4,182700000.0,1.7,10517.0,-2.3001e-10,0,859370.0,-1.3403e-12,621.72,1,0.108,0.108,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
109,138.4,182700000.0,1.7,10517.0,-2.2432e-09,0,859370.0,-1.4781e-12,621.72,1,0.109,0.109,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
110,138.4,182700000.0,1.7,10517.0,-5.7213e-09,0,859370.0,-1.6535e-12,621.72,1,0.11,0.11,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
111,138.4,182700000.0,1.7,10517.0,-7.5284e-09,0,859370.0,-1.5414e-12,621.72,1,0.111,0.111,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
112,138.4,182700000.0,1.7,10517.0,-6.0666e-09,0,859370.0,-8.6692e-13,621.72,1,0.112,0.112,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
113,138.4,182700000.0,1.7,10517.0,-4.6049e-09,0,859370.0,-1.9247e-13,621.72,1,0.113,0.113,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
114,138.4,182700000.0,1.7,10517.0,-3.1431e-09,0,859370.0,4.8198e-13,621.72,1,0.114,0.114,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
115,138.4,182700000.0,1.7,10517.0,-1.6813e-09,0,859370.0,1.1564e-12,621.72,1,0.115,0.115,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
116,138.4,182700000.0,1.7,10517.0,-2.1955e-10,0,859370.0,1.8309e-12,621.72,1,0.116,0.116,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
117,138.4,182700000.0,1.7,10517.0,1.2422e-09,0,859370.0,2.5053e-12,621.72,1,0.117,0.117,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
118,138.4,182700000.0,1.7,10517.0,2.704e-09,0,859370.0,3.1798e-12,621.72,1,0.118,0.118,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
119,138.4,182700000.0,1.7,10517.0,4.1658e-09,0,859370.0,3.8542e-12,621.72,1,0.119,0.119,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
120,138.4,182700000.0,1.7,10517.0,5.6275e-09,0,859370.0,4.5287e-12,621.72,1,0.12,0.12,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
121,138.4,182700000.0,1.7,10517.0,7.0893e-09,0,859370.0,5.2031e-12,621.72,1,0.121,0.121,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
122,138.4,182700000.0,1.7,10517.0,8.5511e-09,0,859370.0,5.8776e-12,621.72,1,0.122,0.122,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
123,138.4,182700000.0,1.7,10517.0,1.0013e-08,0,859370.0,6.552e-12,621.72,1,0.123,0.123,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
124,138.4,182700000.0,1.7,10517.0,1.1475e-08,0,859370.0,7.2265e-12,621.72,1,0.124,0.124,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
125,138.4,182700000.0,1.7,10517.0,1.2936e-08,0,859370.0,7.9009e-12,621.72,1,0.125,0.125,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
126,138.4,182700000.0,1.7,10517.0,1.4398e-08,0,859370.0,8.5754e-12,621.72,1,0.126,0.126,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
127,138.4,182700000.0,1.7,10517.0,1.586e-08,0,859370.0,9.2498e-12,621.72,1,0.127,0.127,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
128,138.4,182700000.0,1.7,10517.0,1.7322e-08,0,859370.0,9.9243e-12,621.72,1,0.128,0.128,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
129,138.4,182700000.0,1.7,10517.0,2.2614e-08,0,859370.0,1.0769e-11,621.72,1,0.129,0.129,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
130,138.4,182700000.0,1.7,10517.0,4.4502e-08,0,859370.0,1.235e-11,621.72,1,0.13,0.13,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
131,138.4,182700000.0,1.7,10517.0,6.1977e-08,0,859370.0,1.3137e-11,621.72,1,0.131,0.131,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
132,138.4,182700000.0,1.7,10517.0,4.6734e-08,0,859370.0,8.0405e-12,621.72,1,0.132,0.132,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
133,138.4,182700000.0,1.7,10517.0,3.1491e-08,0,859370.0,2.944e-12,621.72,1,0.133,0.133,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
134,138.4,182700000.0,1.7,10517.0,1.6248e-08,0,859370.0,-2.1526e-12,621.72,1,0.134,0.134,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
135,138.4,182700000.0,1.7,10517.0,1.0044e-09,0,859370.0,-7.2492e-12,621.72,1,0.135,0.135,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
136,138.4,182700000.0,1.7,10517.0,-1.4239e-08,0,859370.0,-1.2346e-11,621.72,1,0.136,0.136,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
137,138.4,182700000.0,1.7,10517.0,-2.9482e-08,0,859370.0,-1.7442e-11,621.72,1,0.137,0.137,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
138,138.4,182700000.0,1.7,10517.0,-4.4725e-08,0,859370.0,-2.2539e-11,621.72,1,0.138,0.138,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
139,138.4,182700000.0,1.7,10517.0,-5.9968e-08,0,859370.0,-2.7635e-11,621.72,1,0.139,0.139,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
140,138.4,182700000.0,1.7,10517.0,-7.5211e-08,0,859370.0,-3.2732e-11,621.72,1,0.14,0.14,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
141,138.4,182700000.0,1.7,10517.0,-9.0455e-08,0,859370.0,-3.7829e-11,621.72,1,0.141,0.141,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
142,138.4,182700000.0,1.7,10517.0,-1.057e-07,0,859370.0,-4.2925e-11,621.72,1,0.142,0.142,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
143,138.4,182700000.0,1.7,10517.0,-1.2094e-07,0,859370.0,-4.8022e-11,621.72,1,0.143,0.143,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
144,138.4,182700000.0,1.7,10517.0,-1.3618e-07,0,859370.0,-5.3118e-11,621.72,1,0.144,0.144,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
145,138.4,182700000.0,1.7,10517.0,-1.5143e-07,0,859370.0,-5.8215e-11,621.72,1,0.145,0.145,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
146,138.4,182700000.0,1.7,10517.0,-1.6667e-07,0,859370.0,-6.3311e-11,621.72,1,0.146,0.146,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
147,138.4,182700000.0,1.7,10517.0,-1.8191e-07,0,859370.0,-6.8408e-11,621.72,1,0.147,0.147,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
148,138.4,182700000.0,1.7,10517.0,-1.9716e-07,0,859370.0,-7.3504e-11,621.72,1,0.148,0.148,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
149,138.4,182700000.0,1.7,10517.0,-2.124e-07,0,859370.0,-7.8601e-11,621.72,1,0.149,0.149,0.25,0,-0.21376986028164868,0.44034971597848993,562.1065169106096
