"Mach","Pressure","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.15425,98353,0.98353,1,0.0079909,0.0079909,0,0
0.15434,98351,0.98351,1,0.0081138,0.0081138,0,0
0.15442,98349,0.98349,1,0.0082368,0.0082368,0,0
0.15451,98347,0.98347,1,0.0083597,0.0083597,0,0
0.1546,98346,0.98346,1,0.0084827,0.0084827,0,0
0.15469,98344,0.98344,1,0.0086056,0.0086056,0,0
0.15478,98342,0.98342,1,0.0087285,0.0087285,0,0
0.15488,98340,0.9834,1,0.0088515,0.0088515,0,0
0.15497,98338,0.98338,1,0.0089744,0.0089744,0,0
0.15507,98336,0.98336,1,0.0090973,0.0090973,0,0
0.15516,98334,0.98334,1,0.0092203,0.0092203,0,0
0.15526,98331,0.98331,1,0.0093432,0.0093432,0,0
0.15536,98329,0.98329,1,0.0094661,0.0094661,0,0
0.15546,98327,0.98327,1,0.0095891,0.0095891,0,0
0.15557,98325,0.98325,1,0.009712,0.009712,0,0
0.15567,98323,0.98323,1,0.009835,0.009835,0,0
0.15577,98321,0.98321,1,0.0099579,0.0099579,0,0
0.15588,98318,0.98318,1,0.010081,0.010081,0,0
0.15599,98316,0.98316,1,0.010204,0.010204,0,0
0.1561,98314,0.98314,1,0.010327,0.010327,0,0
0.15621,98311,0.98311,1,0.01045,0.01045,0,0
0.15632,98309,0.98309,1,0.010573,0.010573,0,0
0.15644,98306,0.98306,1,0.010696,0.010696,0,0
0.15655,98304,0.98304,1,0.010818,0.010818,0,0
0.15667,98302,0.98302,1,0.010941,0.010941,0,0
0.15679,98299,0.98299,1,0.011064,0.011064,0,0
0.15691,98296,0.98296,1,0.011187,0.011187,0,0
0.15703,98294,0.98294,1,0.01131,0.01131,0,0
0.15716,98291,0.98291,1,0.011433,0.011433,0,0
0.15728,98288,0.98288,1,0.011556,0.011556,0,0
0.15741,98286,0.98286,1,0.011679,0.011679,0,0
0.15754,98283,0.98283,1,0.011802,0.011802,0,0
0.15767,98280,0.9828,1,0.011925,0.011925,0,0
0.1578,98277,0.98277,1,0.012048,0.012048,0,0
0.15793,98274,0.98274,1,0.012171,0.012171,0,0
0.15806,98271,0.98271,1,0.012294,0.012294,0,0
0.1582,98269,0.98269,1,0.012417,0.012417,0,0
0.15833,98266,0.98266,1,0.01254,0.01254,0,0
0.15847,98263,0.98263,1,0.012663,0.012663,0,0
0.15861,98260,0.9826,1,0.012785,0.012785,0,0
0.15875,98257,0.98257,1,0.012908,0.012908,0,0
0.15889,98254,0.98254,1,0.013031,0.013031,0,0
0.15904,98250,0.9825,1,0.013154,0.013154,0,0
0.15918,98247,0.98247,1,0.013277,0.013277,0,0
0.15933,98244,0.98244,1,0.0134,0.0134,0,0
0.15948,98241,0.98241,1,0.013523,0.013523,0,0
0.15963,98237,0.98237,1,0.013646,0.013646,0,0
0.15978,98234,0.98234,1,0.013769,0.013769,0,0
0.15993,98231,0.98231,1,0.013892,0.013892,0,0
0.16009,98227,0.98227,1,0.014015,0.014015,0,0
0.16024,98224,0.98224,1,0.014138,0.014138,0,0
0.1604,98221,0.98221,1,0.014261,0.014261,0,0
0.16056,98217,0.98217,1,0.014384,0.014384,0,0
0.16072,98214,0.98214,1,0.014507,0.014507,0,0
0.16088,98210,0.9821,1,0.01463,0.01463,0,0
0.16105,98206,0.98206,1,0.014752,0.014752,0,0
0.16121,98203,0.98203,1,0.014875,0.014875,0,0
0.16138,98199,0.98199,1,0.014998,0.014998,0,0
0.16155,98195,0.98195,1,0.015121,0.015121,0,0
0.16172,98191,0.98191,1,0.015244,0.015244,0,0
0.1619,98188,0.98188,1,0.015367,0.015367,0,0
0.16207,98184,0.98184,1,0.01549,0.01549,0,0
0.16225,98180,0.9818,1,0.015613,0.015613,0,0
0.16243,98176,0.98176,1,0.015736,0.015736,0,0
0.1626,98172,0.98172,1,0.015859,0.015859,0,0
0.16278,98168,0.98168,1,0.015982,0.015982,0,0
0.16297,98164,0.98164,1,0.016105,0.016105,0,0
0.16315,98160,0.9816,1,0.016228,0.016228,0,0
0.16334,98156,0.98156,1,0.016351,0.016351,0,0
0.16353,98152,0.98152,1,0.016474,0.016474,0,0
0.16372,98147,0.98147,1,0.016596,0.016596,0,0
0.16391,98143,0.98143,1,0.016719,0.016719,0,0
0.1641,98139,0.98139,1,0.016842,0.016842,0,0
0.16429,98134,0.98134,1,0.016965,0.016965,0,0
0.16449,98130,0.9813,1,0.017088,0.017088,0,0
0.16469,98125,0.98125,1,0.017211,0.017211,0,0
0.16489,98121,0.98121,1,0.017334,0.017334,0,0
0.16509,98117,0.98117,1,0.017457,0.017457,0,0
0.1653,98112,0.98112,1,0.01758,0.01758,0,0
0.1655,98107,0.98107,1,0.017703,0.017703,0,0
0.16571,98103,0.98103,1,0.017826,0.017826,0,0
0.16591,98098,0.98098,1,0.017949,0.017949,0,0
0.16613,98093,0.98093,1,0.018072,0.018072,0,0
0.16634,98088,0.98088,1,0.018195,0.018195,0,0
0.16655,98083,0.98083,1,0.018318,0.018318,0,0
0.16677,98078,0.98078,1,0.018441,0.018441,0,0
0.16699,98073,0.98073,1,0.018563,0.018563,0,0
0.16721,98068,0.98068,1,0.018686,0.018686,0,0
0.16743,98063,0.98063,1,0.018809,0.018809,0,0
0.16765,98058,0.98058,1,0.018932,0.018932,0,0
0.16787,98053,0.98053,1,0.019055,0.019055,0,0
0.1681,98048,0.98048,1,0.019178,0.019178,0,0
0.16833,98043,0.98043,1,0.019301,0.019301,0,0
0.16856,98037,0.98037,1,0.019424,0.019424,0,0
0.16879,98032,0.98032,1,0.019547,0.019547,0,0
0.16903,98027,0.98027,1,0.01967,0.01967,0,0
0.16926,98021,0.98021,1,0.019793,0.019793,0,0
0.1695,98016,0.98016,1,0.019916,0.019916,0,0
0.16974,98010,0.9801,1,0.020039,0.020039,0,0
0.16999,98005,0.98005,1,0.020162,0.020162,0,0
0.17023,97999,0.97999,1,0.020285,0.020285,0,0
0.17048,97993,0.97993,1,0.020408,0.020408,0,0
0.17073,97987,0.97987,1,0.02053,0.02053,0,0
0.17098,97982,0.97982,1,0.020653,0.020653,0,0
0.17123,97976,0.97976,1,0.020776,0.020776,0,0
0.17148,97970,0.9797,1,0.020899,0.020899,0,0
0.17174,97964,0.97964,1,0.021022,0.021022,0,0
0.172,97958,0.97958,1,0.021145,0.021145,0,0
0.17226,97951,0.97951,1,0.021268,0.021268,0,0
0.17252,97945,0.97945,1,0.021391,0.021391,0,0
0.17279,97939,0.97939,1,0.021514,0.021514,0,0
0.17306,97933,0.97933,1,0.021637,0.021637,0,0
0.17333,97926,0.97926,1,0.02176,0.02176,0,0
0.1736,97920,0.9792,1,0.021883,0.021883,0,0
0.17387,97914,0.97914,1,0.022006,0.022006,0,0
0.17414,97907,0.97907,1,0.022129,0.022129,0,0
0.17442,97900,0.979,1,0.022252,0.022252,0,0
0.1747,97894,0.97894,1,0.022375,0.022375,0,0
0.17498,97887,0.97887,1,0.022497,0.022497,0,0
0.17526,97880,0.9788,1,0.02262,0.02262,0,0
0.17555,97874,0.97874,1,0.022743,0.022743,0,0
0.17583,97867,0.97867,1,0.022866,0.022866,0,0
0.17612,97860,0.9786,1,0.022989,0.022989,0,0
0.17642,97853,0.97853,1,0.023112,0.023112,0,0
0.17671,97846,0.97846,1,0.023235,0.023235,0,0
0.17701,97839,0.97839,1,0.023358,0.023358,0,0
0.1773,97832,0.97832,1,0.023481,0.023481,0,0
0.17761,97824,0.97824,1,0.023604,0.023604,0,0
0.17791,97817,0.97817,1,0.023727,0.023727,0,0
0.17822,97810,0.9781,1,0.02385,0.02385,0,0
0.17852,97802,0.97802,1,0.023973,0.023973,0,0
0.17883,97794,0.97795,1,0.024096,0.024096,0,0
0.17915,97787,0.97787,1,0.024219,0.024219,0,0
0.17946,97779,0.97779,1,0.024342,0.024342,0,0
0.17978,97772,0.97772,1,0.024464,0.024464,0,0
0.1801,97764,0.97764,1,0.024587,0.024587,0,0
0.18042,97756,0.97756,1,0.02471,0.02471,0,0
0.18074,97748,0.97748,1,0.024833,0.024833,0,0
0.18107,97740,0.9774,1,0.024956,0.024956,0,0
0.1814,97732,0.97732,1,0.025079,0.025079,0,0
0.18173,97724,0.97724,1,0.025202,0.025202,0,0
0.18206,97715,0.97715,1,0.025325,0.025325,0,0
0.18239,97707,0.97707,1,0.025448,0.025448,0,0
0.18274,97699,0.97699,1,0.025571,0.025571,0,0
0.18308,97690,0.9769,1,0.025694,0.025694,0,0
0.18342,97682,0.97682,1,0.025817,0.025817,0,0
0.18376,97673,0.97673,1,0.02594,0.02594,0,0
0.18411,97664,0.97664,1,0.026063,0.026063,0,0
0.18447,97656,0.97656,1,0.026186,0.026186,0,0
0.18482,97647,0.97647,1,0.026309,0.026309,0,0
0.18517,97638,0.97638,1,0.026431,0.026431,0,0
0.18553,97629,0.97629,1,0.026554,0.026554,0,0
0.1859,97620,0.9762,1,0.026677,0.026677,0,0
0.18626,97611,0.97611,1,0.0268,0.0268,0,0
0.18662,97601,0.97601,1,0.026923,0.026923,0,0
0.18699,97592,0.97592,1,0.027046,0.027046,0,0
0.18737,97582,0.97582,1,0.027169,0.027169,0,0
0.18774,97573,0.97573,1,0.027292,0.027292,0,0
0.18812,97563,0.97563,1,0.027415,0.027415,0,0
0.1885,97554,0.97554,1,0.027538,0.027538,0,0
0.18888,97544,0.97544,1,0.027661,0.027661,0,0
0.18927,97534,0.97534,1,0.027784,0.027784,0,0
0.18965,97524,0.97524,1,0.027907,0.027907,0,0
0.19004,97514,0.97514,1,0.02803,0.02803,0,0
0.19044,97504,0.97504,1,0.028153,0.028153,0,0
0.19083,97494,0.97494,1,0.028276,0.028276,0,0
0.19123,97483,0.97483,1,0.028398,0.028398,0,0
0.19163,97473,0.97473,1,0.028521,0.028521,0,0
0.19203,97463,0.97463,1,0.028644,0.028644,0,0
0.19244,97452,0.97452,1,0.028767,0.028767,0,0
0.19284,97441,0.97441,1,0.02889,0.02889,0,0
0.19325,97431,0.97431,1,0.029013,0.029013,0,0
0.19367,97420,0.9742,1,0.029136,0.029136,0,0
0.19409,97409,0.97409,1,0.029259,0.029259,0,0
0.19451,97398,0.97398,1,0.029382,0.029382,0,0
0.19493,97387,0.97387,1,0.029505,0.029505,0,0
0.19536,97375,0.97375,1,0.029628,0.029628,0,0
0.19579,97364,0.97364,1,0.029751,0.029751,0,0
0.19622,97353,0.97353,1,0.029874,0.029874,0,0
0.19666,97341,0.97341,1,0.029997,0.029997,0,0
0.1971,97329,0.97329,1,0.03012,0.03012,0,0
0.19754,97318,0.97318,1,0.030243,0.030243,0,0
0.19798,97306,0.97306,1,0.030365,0.030365,0,0
0.19843,97294,0.97294,1,0.030488,0.030488,0,0
0.19888,97282,0.97282,1,0.030611,0.030611,0,0
0.19933,97270,0.9727,1,0.030734,0.030734,0,0
0.19979,97257,0.97257,1,0.030857,0.030857,0,0
0.20024,97245,0.97245,1,0.03098,0.03098,0,0
0.20071,97232,0.97232,1,0.031103,0.031103,0,0
0.20118,97220,0.9722,1,0.031226,0.031226,0,0
0.20164,97207,0.97207,1,0.031349,0.031349,0,0
0.20211,97194,0.97194,1,0.031472,0.031472,0,0
0.20259,97181,0.97181,1,0.031595,0.031595,0,0
0.20307,97168,0.97168,1,0.031718,0.031718,0,0
0.20355,97155,0.97155,1,0.031841,0.031841,0,0
0.20403,97142,0.97142,1,0.031964,0.031964,0,0
0.20452,97128,0.97128,1,0.032087,0.032087,0,0
0.20501,97115,0.97115,1,0.032209,0.032209,0,0
0.20551,97101,0.97101,1,0.032332,0.032332,0,0
0.206,97087,0.97087,1,0.032455,0.032455,0,0
0.20651,97073,0.97073,1,0.032578,0.032578,0,0
0.20701,97059,0.97059,1,0.032701,0.032701,0,0
0.20752,97045,0.97045,1,0.032824,0.032824,0,0
0.20803,97031,0.97031,1,0.032947,0.032947,0,0
0.20854,97017,0.97017,1,0.03307,0.03307,0,0
0.20906,97002,0.97002,1,0.033193,0.033193,0,0
0.20958,96987,0.96987,1,0.033316,0.033316,0,0
0.2101,96973,0.96973,1,0.033439,0.033439,0,0
0.21064,96958,0.96958,1,0.033562,0.033562,0,0
0.21117,96942,0.96942,1,0.033685,0.033685,0,0
0.2117,96927,0.96927,1,0.033808,0.033808,0,0
0.21224,96912,0.96912,1,0.033931,0.033931,0,0
0.21278,96896,0.96896,1,0.034054,0.034054,0,0
0.21333,96881,0.96881,1,0.034176,0.034176,0,0
0.21388,96865,0.96865,1,0.034299,0.034299,0,0
0.21443,96849,0.96849,1,0.034422,0.034422,0,0
0.21498,96833,0.96833,1,0.034545,0.034545,0,0
0.21555,96817,0.96817,1,0.034668,0.034668,0,0
0.21611,96801,0.96801,1,0.034791,0.034791,0,0
0.21667,96784,0.96784,1,0.034914,0.034914,0,0
0.21725,96768,0.96768,1,0.035037,0.035037,0,0
0.21783,96751,0.96751,1,0.03516,0.03516,0,0
0.21841,96734,0.96734,1,0.035283,0.035283,0,0
0.21898,96717,0.96717,1,0.035406,0.035406,0,0
0.21957,96700,0.967,1,0.035529,0.035529,0,0
0.22017,96682,0.96682,1,0.035652,0.035652,0,0
0.22076,96665,0.96665,1,0.035775,0.035775,0,0
0.22136,96647,0.96647,1,0.035898,0.035898,0,0
0.22196,96629,0.96629,1,0.036021,0.036021,0,0
0.22257,96611,0.96611,1,0.036143,0.036143,0,0
0.22318,96593,0.96593,1,0.036266,0.036266,0,0
0.22378,96575,0.96575,1,0.036389,0.036389,0,0
0.2244,96556,0.96556,1,0.036512,0.036512,0,0
0.22503,96537,0.96537,1,0.036635,0.036635,0,0
0.22565,96518,0.96518,1,0.036758,0.036758,0,0
0.22628,96500,0.965,1,0.036881,0.036881,0,0
0.22691,96480,0.9648,1,0.037004,0.037004,0,0
0.22755,96461,0.96461,1,0.037127,0.037127,0,0
0.22819,96442,0.96442,1,0.03725,0.03725,0,0
0.22883,96422,0.96422,1,0.037373,0.037373,0,0
0.22947,96402,0.96402,1,0.037496,0.037496,0,0
0.23013,96382,0.96382,1,0.037619,0.037619,0,0
0.23079,96362,0.96362,1,0.037742,0.037742,0,0
0.23145,96342,0.96342,1,0.037865,0.037865,0,0
0.23211,96321,0.96321,1,0.037988,0.037988,0,0
0.23279,96300,0.963,1,0.03811,0.03811,0,0
0.23346,96279,0.96279,1,0.038233,0.038233,0,0
0.23413,96258,0.96258,1,0.038356,0.038356,0,0
0.23481,96237,0.96237,1,0.038479,0.038479,0,0
0.2355,96215,0.96215,1,0.038602,0.038602,0,0
0.2362,96194,0.96194,1,0.038725,0.038725,0,0
0.23689,96172,0.96172,1,0.038848,0.038848,0,0
0.23758,96150,0.9615,1,0.038971,0.038971,0,0
0.23829,96128,0.96127,1,0.039094,0.039094,0,0
0.239,96105,0.96105,1,0.039217,0.039217,0,0
0.23971,96082,0.96082,1,0.03934,0.03934,0,0
0.24042,96060,0.9606,1,0.039463,0.039463,0,0
0.24115,96036,0.96036,1,0.039586,0.039586,0,0
0.24188,96013,0.96013,1,0.039709,0.039709,0,0
0.2426,95990,0.9599,1,0.039832,0.039832,0,0
0.24333,95966,0.95966,1,0.039955,0.039955,0,0
0.24408,95942,0.95942,1,0.040077,0.040077,0,0
0.24482,95918,0.95918,1,0.0402,0.0402,0,0
0.24557,95894,0.95894,1,0.040323,0.040323,0,0
0.24631,95869,0.95869,1,0.040446,0.040446,0,0
0.24708,95844,0.95844,1,0.040569,0.040569,0,0
0.24784,95819,0.95819,1,0.040692,0.040692,0,0
0.24861,95794,0.95794,1,0.040815,0.040815,0,0
0.24937,95769,0.95769,1,0.040938,0.040938,0,0
0.25015,95743,0.95743,1,0.041061,0.041061,0,0
0.25094,95717,0.95717,1,0.041184,0.041184,0,0
0.25172,95691,0.95691,1,0.041307,0.041307,0,0
0.2525,95665,0.95665,1,0.04143,0.04143,0,0
0.2533,95638,0.95638,1,0.041553,0.041553,0,0
0.2541,95611,0.95611,1,0.041676,0.041676,0,0
0.25491,95585,0.95585,1,0.041799,0.041799,0,0
0.25571,95558,0.95558,1,0.041922,0.041922,0,0
0.25653,95530,0.9553,1,0.042044,0.042044,0,0
0.25735,95502,0.95502,1,0.042167,0.042167,0,0
0.25817,95474,0.95474,1,0.04229,0.04229,0,0
0.259,95446,0.95446,1,0.042413,0.042413,0,0
0.25983,95417,0.95417,1,0.042536,0.042536,0,0
0.26067,95388,0.95388,1,0.042659,0.042659,0,0
0.26151,95360,0.9536,1,0.042782,0.042782,0,0
0.26235,95331,0.95331,1,0.042905,0.042905,0,0
0.26321,95301,0.95301,1,0.043028,0.043028,0,0
0.26407,95271,0.95271,1,0.043151,0.043151,0,0
0.26493,95241,0.95241,1,0.043274,0.043274,0,0
0.26579,95211,0.95211,1,0.043397,0.043397,0,0
0.26667,95181,0.95181,1,0.04352,0.04352,0,0
0.26755,95150,0.9515,1,0.043643,0.043643,0,0
0.26843,95118,0.95118,1,0.043766,0.043766,0,0
0.26932,95087,0.95087,1,0.043889,0.043889,0,0
0.27021,95056,0.95056,1,0.044011,0.044011,0,0
0.27111,95024,0.95024,1,0.044134,0.044134,0,0
0.27201,94992,0.94992,1,0.044257,0.044257,0,0
0.27292,94960,0.9496,1,0.04438,0.04438,0,0
0.27383,94927,0.94927,1,0.044503,0.044503,0,0
0.27476,94894,0.94894,1,0.044626,0.044626,0,0
0.27568,94861,0.94861,1,0.044749,0.044749,0,0
0.27661,94827,0.94827,1,0.044872,0.044872,0,0
0.27754,94793,0.94793,1,0.044995,0.044995,0,0
0.27848,94759,0.94759,1,0.045118,0.045118,0,0
0.27943,94724,0.94724,1,0.045241,0.045241,0,0
0.28037,94690,0.9469,1,0.045364,0.045364,0,0
0.28133,94655,0.94655,1,0.045487,0.045487,0,0
0.28229,94619,0.94619,1,0.04561,0.04561,0,0
0.28326,94584,0.94584,1,0.045733,0.045733,0,0
0.28423,94548,0.94548,1,0.045855,0.045855,0,0
0.2852,94512,0.94512,1,0.045978,0.045978,0,0
0.28619,94475,0.94475,1,0.046101,0.046101,0,0
0.28718,94438,0.94439,1,0.046224,0.046224,0,0
0.28816,94402,0.94402,1,0.046347,0.046347,0,0
0.28916,94365,0.94365,1,0.04647,0.04647,0,0
0.29017,94326,0.94326,1,0.046593,0.046593,0,0
0.29118,94288,0.94288,1,0.046716,0.046716,0,0
0.29219,94250,0.9425,1,0.046839,0.046839,0,0
0.29321,94212,0.94212,1,0.046962,0.046962,0,0
0.29424,94172,0.94172,1,0.047085,0.047085,0,0
0.29527,94133,0.94133,1,0.047208,0.047208,0,0
0.2963,94093,0.94093,1,0.047331,0.047331,0,0
0.29734,94054,0.94054,1,0.047454,0.047454,0,0
0.29839,94013,0.94013,1,0.047577,0.047577,0,0
0.29945,93972,0.93972,1,0.0477,0.0477,0,0
0.30051,93931,0.93931,1,0.047822,0.047822,0,0
0.30156,93890,0.9389,1,0.047945,0.047945,0,0
0.30264,93848,0.93848,1,0.048068,0.048068,0,0
0.30371,93806,0.93806,1,0.048191,0.048191,0,0
0.30479,93764,0.93764,1,0.048314,0.048314,0,0
0.30587,93721,0.93721,1,0.048437,0.048437,0,0
0.30697,93678,0.93678,1,0.04856,0.04856,0,0
0.30807,93634,0.93634,1,0.048683,0.048683,0,0
0.30917,93591,0.93591,1,0.048806,0.048806,0,0
0.31027,93547,0.93547,1,0.048929,0.048929,0,0
0.31139,93502,0.93502,1,0.049052,0.049052,0,0
0.31251,93457,0.93457,1,0.049175,0.049175,0,0
0.31364,93412,0.93412,1,0.049298,0.049298,0,0
0.31476,93367,0.93367,1,0.049421,0.049421,0,0
0.3159,93321,0.93321,1,0.049544,0.049544,0,0
0.31705,93274,0.93274,1,0.049667,0.049667,0,0
0.3182,93228,0.93228,1,0.049789,0.049789,0,0
0.31934,93181,0.93181,1,0.049912,0.049912,0,0
0.32051,93134,0.93134,1,0.050035,0.050035,0,0
0.32168,93085,0.93085,1,0.050158,0.050158,0,0
0.32285,93037,0.93037,1,0.050281,0.050281,0,0
0.32402,92989,0.92989,1,0.050404,0.050404,0,0
0.32521,92940,0.9294,1,0.050527,0.050527,0,0
0.3264,92890,0.9289,1,0.05065,0.05065,0,0
0.32759,92841,0.92841,1,0.050773,0.050773,0,0
0.32879,92791,0.92791,1,0.050896,0.050896,0,0
0.33,92740,0.9274,1,0.051019,0.051019,0,0
0.33121,92689,0.92689,1,0.051142,0.051142,0,0
0.33243,92638,0.92638,1,0.051265,0.051265,0,0
0.33365,92587,0.92587,1,0.051388,0.051388,0,0
0.33488,92534,0.92534,1,0.051511,0.051511,0,0
0.33612,92482,0.92482,1,0.051634,0.051634,0,0
0.33736,92429,0.92429,1,0.051756,0.051756,0,0
0.3386,92376,0.92376,1,0.051879,0.051879,0,0
0.33985,92322,0.92322,1,0.052002,0.052002,0,0
0.34111,92268,0.92268,1,0.052125,0.052125,0,0
0.34238,92213,0.92213,1,0.052248,0.052248,0,0
0.34364,92159,0.92159,1,0.052371,0.052371,0,0
0.34492,92103,0.92103,1,0.052494,0.052494,0,0
0.34621,92047,0.92047,1,0.052617,0.052617,0,0
0.3475,91991,0.91991,1,0.05274,0.05274,0,0
0.34879,91934,0.91934,1,0.052863,0.052863,0,0
0.35008,91878,0.91878,1,0.052986,0.052986,0,0
0.3514,91820,0.9182,1,0.053109,0.053109,0,0
0.35271,91762,0.91762,1,0.053232,0.053232,0,0
0.35402,91704,0.91704,1,0.053355,0.053355,0,0
0.35534,91645,0.91645,1,0.053478,0.053478,0,0
0.35668,91585,0.91585,1,0.053601,0.053601,0,0
0.35802,91525,0.91525,1,0.053723,0.053723,0,0
0.35936,91466,0.91466,1,0.053846,0.053846,0,0
0.3607,91405,0.91405,1,0.053969,0.053969,0,0
0.36206,91344,0.91344,1,0.054092,0.054092,0,0
0.36343,91282,0.91282,1,0.054215,0.054215,0,0
0.36479,91221,0.91221,1,0.054338,0.054338,0,0
0.36616,91159,0.91159,1,0.054461,0.054461,0,0
0.36754,91095,0.91095,1,0.054584,0.054584,0,0
0.36893,91032,0.91032,1,0.054707,0.054707,0,0
0.37032,90968,0.90968,1,0.05483,0.05483,0,0
0.37171,90904,0.90904,1,0.054953,0.054953,0,0
0.37313,90839,0.90839,1,0.055076,0.055076,0,0
0.37454,90773,0.90773,1,0.055199,0.055199,0,0
0.37595,90708,0.90708,1,0.055322,0.055322,0,0
0.37737,90642,0.90642,1,0.055445,0.055445,0,0
0.37881,90575,0.90575,1,0.055568,0.055568,0,0
0.38025,90507,0.90507,1,0.05569,0.05569,0,0
0.38169,90440,0.9044,1,0.055813,0.055813,0,0
0.38313,90373,0.90373,1,0.055936,0.055936,0,0
0.38459,90303,0.90303,1,0.056059,0.056059,0,0
0.38606,90234,0.90234,1,0.056182,0.056182,0,0
0.38753,90165,0.90165,1,0.056305,0.056305,0,0
0.38899,90095,0.90095,1,0.056428,0.056428,0,0
0.39048,90024,0.90024,1,0.056551,0.056551,0,0
0.39197,89952,0.89952,1,0.056674,0.056674,0,0
0.39347,89881,0.89881,1,0.056797,0.056797,0,0
0.39496,89809,0.89809,1,0.05692,0.05692,0,0
0.39647,89736,0.89736,1,0.057043,0.057043,0,0
0.39799,89663,0.89663,1,0.057166,0.057166,0,0
0.39951,89589,0.89589,1,0.057289,0.057289,0,0
0.40103,89516,0.89516,1,0.057412,0.057412,0,0
0.40257,89440,0.8944,1,0.057535,0.057535,0,0
0.40411,89365,0.89365,1,0.057657,0.057657,0,0
0.40566,89289,0.89289,1,0.05778,0.05778,0,0
0.4072,89213,0.89213,1,0.057903,0.057903,0,0
0.40877,89136,0.89136,1,0.058026,0.058026,0,0
0.41034,89058,0.89058,1,0.058149,0.058149,0,0
0.41191,88980,0.8898,1,0.058272,0.058272,0,0
