"Density","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
324.56,0.14587,5335.8,0.009637,0,2.906e+06,537.77,1,6.7749,-7.1056,0,0
324.53,0.14648,5356.6,0.034437,0,2.9056e+06,537.77,1,6.8006,-7.0799,0,0
324.5,0.14709,5377.6,0.054797,0,2.9053e+06,537.76,1,6.8262,-7.0543,0,0
324.47,0.14769,5398.6,0.075157,0,2.9049e+06,537.76,1,6.8519,-7.0286,0,0
324.45,0.1483,5419.6,0.095517,0,2.9046e+06,537.76,1,6.8775,-7.0029,0,0
324.42,0.14894,5441.4,0.061628,0,2.9042e+06,537.75,1,6.9032,-6.9773,0,0
324.39,0.14957,5463.3,0.022288,0,2.9038e+06,537.75,1,6.9289,-6.9516,0,0
324.36,0.15021,5485.2,-0.017052,0,2.9034e+06,537.75,1,6.9545,-6.926,0,0
324.33,0.15085,5507.1,-0.054809,0,2.9031e+06,537.74,1,6.9802,-6.9003,0,0
324.3,0.15151,5529.9,-0.037497,0,2.9027e+06,537.74,1,7.0059,-6.8746,0,0
324.27,0.15218,5552.6,-0.020185,0,2.9023e+06,537.74,1,7.0315,-6.849,0,0
324.23,0.15284,5575.4,-0.0028724,0,2.9019e+06,537.73,1,7.0572,-6.8233,0,0
324.2,0.15351,5598.3,0.012352,0,2.9015e+06,537.73,1,7.0828,-6.7976,0,0
324.17,0.1542,5621.9,0.015481,0,2.9011e+06,537.73,1,7.1085,-6.772,0,0
324.14,0.15489,5645.5,0.018609,0,2.9006e+06,537.72,1,7.1342,-6.7463,0,0
324.1,0.15558,5669.1,0.021738,0,2.9002e+06,537.72,1,7.1598,-6.7207,0,0
324.07,0.15628,5692.9,0.021091,0,2.8998e+06,537.72,1,7.1855,-6.695,0,0
324.03,0.15699,5717.3,0.010049,0,2.8993e+06,537.71,1,7.2112,-6.6693,0,0
324,0.15771,5741.7,-0.00099282,0,2.8989e+06,537.71,1,7.2368,-6.6437,0,0
323.96,0.15843,5766.1,-0.012035,0,2.8985e+06,537.7,1,7.2625,-6.618,0,0
323.93,0.15915,5790.9,-0.021973,0,2.898e+06,537.7,1,7.2881,-6.5923,0,0
323.89,0.1599,5816.3,-0.030153,0,2.8975e+06,537.7,1,7.3138,-6.5667,0,0
323.85,0.16065,5841.7,-0.038334,0,2.8971e+06,537.69,1,7.3395,-6.541,0,0
323.82,0.1614,5867,-0.046515,0,2.8966e+06,537.69,1,7.3651,-6.5154,0,0
323.78,0.16216,5892.9,-0.039246,0,2.8961e+06,537.68,1,7.3908,-6.4897,0,0
323.74,0.16294,5919.2,-0.01683,0,2.8956e+06,537.68,1,7.4165,-6.464,0,0
323.7,0.16372,5945.5,0.0055854,0,2.8951e+06,537.67,1,7.4421,-6.4384,0,0
323.66,0.1645,5971.9,0.028001,0,2.8946e+06,537.67,1,7.4678,-6.4127,0,0
323.62,0.16529,5998.8,0.047378,0,2.8941e+06,537.67,1,7.4934,-6.387,0,0
323.58,0.1661,6026,0.064927,0,2.8936e+06,537.66,1,7.5191,-6.3614,0,0
323.54,0.16691,6053.3,0.082475,0,2.8931e+06,537.66,1,7.5448,-6.3357,0,0
323.5,0.16772,6080.6,0.10002,0,2.8926e+06,537.65,1,7.5704,-6.3101,0,0
323.45,0.16856,6108.6,0.064682,0,2.892e+06,537.65,1,7.5961,-6.2844,0,0
323.41,0.1694,6136.9,0.011091,0,2.8915e+06,537.64,1,7.6218,-6.2587,0,0
323.36,0.17024,6165.1,-0.0425,0,2.8909e+06,537.64,1,7.6474,-6.2331,0,0
323.32,0.17109,6193.4,-0.096091,0,2.8904e+06,537.63,1,7.6731,-6.2074,0,0
323.27,0.17196,6222.5,-0.10207,0,2.8898e+06,537.63,1,7.6987,-6.1817,0,0
323.23,0.17284,6251.7,-0.10047,0,2.8892e+06,537.62,1,7.7244,-6.1561,0,0
323.18,0.17371,6281,-0.098866,0,2.8886e+06,537.62,1,7.7501,-6.1304,0,0
323.13,0.17459,6310.2,-0.097265,0,2.888e+06,537.61,1,7.7757,-6.1048,0,0
323.09,0.1755,6340.4,-0.063696,0,2.8874e+06,537.61,1,7.8014,-6.0791,0,0
323.04,0.17641,6370.7,-0.02954,0,2.8868e+06,537.6,1,7.8271,-6.0534,0,0
322.99,0.17732,6400.9,0.0046165,0,2.8862e+06,537.6,1,7.8527,-6.0278,0,0
322.94,0.17823,6431.3,0.034915,0,2.8856e+06,537.59,1,7.8784,-6.0021,0,0
322.89,0.17918,6462.6,0.030961,0,2.8849e+06,537.58,1,7.904,-5.9764,0,0
322.83,0.18013,6494,0.027007,0,2.8843e+06,537.58,1,7.9297,-5.9508,0,0
322.78,0.18107,6525.3,0.023054,0,2.8836e+06,537.57,1,7.9554,-5.9251,0,0
322.73,0.18203,6556.9,0.019094,0,2.883e+06,537.57,1,7.981,-5.8995,0,0
322.67,0.18301,6589.2,0.015111,0,2.8823e+06,537.56,1,8.0067,-5.8738,0,0
322.62,0.184,6621.5,0.011127,0,2.8816e+06,537.55,1,8.0324,-5.8481,0,0
322.56,0.18498,6653.9,0.0071442,0,2.8809e+06,537.55,1,8.058,-5.8225,0,0
322.51,0.18598,6686.6,0.011716,0,2.8802e+06,537.54,1,8.0837,-5.7968,0,0
322.45,0.187,6720,0.032914,0,2.8795e+06,537.53,1,8.1093,-5.7711,0,0
322.39,0.18802,6753.4,0.054111,0,2.8788e+06,537.53,1,8.135,-5.7455,0,0
322.33,0.18904,6786.8,0.075308,0,2.8781e+06,537.52,1,8.1607,-5.7198,0,0
322.27,0.19008,6820.8,0.095193,0,2.8773e+06,537.52,1,8.1863,-5.6942,0,0
322.21,0.19115,6855.3,0.11353,0,2.8766e+06,537.51,1,8.212,-5.6685,0,0
322.15,0.19221,6889.9,0.13187,0,2.8758e+06,537.5,1,8.2377,-5.6428,0,0
322.09,0.19328,6924.5,0.15021,0,2.875e+06,537.49,1,8.2633,-5.6172,0,0
322.02,0.19436,6959.7,0.16395,0,2.8742e+06,537.49,1,8.289,-5.5915,0,0
321.96,0.19547,6995.3,0.17433,0,2.8734e+06,537.48,1,8.3146,-5.5658,0,0
321.89,0.19657,7030.9,0.18472,0,2.8726e+06,537.47,1,8.3403,-5.5402,0,0
321.83,0.19767,7066.6,0.19511,0,2.8718e+06,537.47,1,8.366,-5.5145,0,0
321.76,0.19881,7103.1,0.19765,0,2.871e+06,537.46,1,8.3916,-5.4889,0,0
321.69,0.19996,7140,0.1968,0,2.8701e+06,537.45,1,8.4173,-5.4632,0,0
321.62,0.20111,7176.8,0.19595,0,2.8693e+06,537.44,1,8.443,-5.4375,0,0
321.56,0.20225,7213.7,0.19509,0,2.8684e+06,537.43,1,8.4686,-5.4119,0,0
321.48,0.20344,7251.5,0.18069,0,2.8676e+06,537.43,1,8.4943,-5.3862,0,0
321.41,0.20463,7289.5,0.16324,0,2.8667e+06,537.42,1,8.5199,-5.3605,0,0
321.34,0.20583,7327.5,0.14578,0,2.8657e+06,537.41,1,8.5456,-5.3349,0,0
321.26,0.20702,7365.5,0.12833,0,2.8648e+06,537.4,1,8.5713,-5.3092,0,0
321.19,0.20826,7404.6,0.11863,0,2.8639e+06,537.39,1,8.5969,-5.2836,0,0
321.11,0.20949,7443.6,0.10945,0,2.863e+06,537.38,1,8.6226,-5.2579,0,0
321.03,0.21073,7482.7,0.10027,0,2.862e+06,537.38,1,8.6483,-5.2322,0,0
320.95,0.21197,7521.9,0.090859,0,2.8611e+06,537.37,1,8.6739,-5.2066,0,0
320.87,0.21325,7562,0.077507,0,2.8601e+06,537.36,1,8.6996,-5.1809,0,0
320.79,0.21453,7602.2,0.064156,0,2.8591e+06,537.35,1,8.7252,-5.1552,0,0
320.71,0.21581,7642.4,0.050804,0,2.8581e+06,537.34,1,8.7509,-5.1296,0,0
320.62,0.2171,7682.7,0.03574,0,2.8571e+06,537.33,1,8.7766,-5.1039,0,0
320.54,0.21843,7724.1,0.012577,0,2.856e+06,537.32,1,8.8022,-5.0783,0,0
320.45,0.21976,7765.4,-0.010585,0,2.855e+06,537.31,1,8.8279,-5.0526,0,0
320.37,0.22109,7806.8,-0.033748,0,2.8539e+06,537.3,1,8.8536,-5.0269,0,0
320.28,0.22244,7848.5,-0.048077,0,2.8528e+06,537.29,1,8.8792,-5.0013,0,0
320.19,0.22382,7891,-0.041173,0,2.8517e+06,537.28,1,8.9049,-4.9756,0,0
320.09,0.2252,7933.5,-0.034269,0,2.8506e+06,537.27,1,8.9305,-4.9499,0,0
320,0.22658,7976,-0.027364,0,2.8495e+06,537.26,1,8.9562,-4.9243,0,0
319.91,0.22798,8019,-0.014493,0,2.8484e+06,537.25,1,8.9819,-4.8986,0,0
319.81,0.22941,8062.6,0.006857,0,2.8472e+06,537.24,1,9.0075,-4.873,0,0
319.72,0.23084,8106.3,0.028207,0,2.846e+06,537.23,1,9.0332,-4.8473,0,0
319.62,0.23227,8149.9,0.049558,0,2.8449e+06,537.22,1,9.0589,-4.8216,0,0
319.52,0.23373,8194.2,0.053224,0,2.8437e+06,537.21,1,9.0845,-4.796,0,0
319.42,0.23521,8239,0.041353,0,2.8425e+06,537.19,1,9.1102,-4.7703,0,0
319.32,0.2367,8283.9,0.029482,0,2.8412e+06,537.18,1,9.1358,-4.7446,0,0
319.21,0.23818,8328.7,0.017611,0,2.84e+06,537.17,1,9.1615,-4.719,0,0
319.11,0.2397,8374.3,0.0030681,0,2.8387e+06,537.16,1,9.1872,-4.6933,0,0
319,0.24124,8420.3,-0.012903,0,2.8374e+06,537.15,1,9.2128,-4.6677,0,0
318.89,0.24278,8466.3,-0.028875,0,2.8361e+06,537.14,1,9.2385,-4.642,0,0
318.78,0.24432,8512.3,-0.044846,0,2.8348e+06,537.12,1,9.2642,-4.6163,0,0
318.67,0.24591,8559.3,-0.040804,0,2.8335e+06,537.11,1,9.2898,-4.5907,0,0
318.56,0.2475,8606.5,-0.030811,0,2.8321e+06,537.1,1,9.3155,-4.565,0,0
318.44,0.2491,8653.8,-0.020819,0,2.8308e+06,537.09,1,9.3411,-4.5393,0,0
318.33,0.2507,8701,-0.010826,0,2.8294e+06,537.07,1,9.3668,-4.5137,0,0
318.21,0.25235,8749.3,-0.017897,0,2.828e+06,537.06,1,9.3925,-4.488,0,0
318.09,0.25401,8797.7,-0.027076,0,2.8266e+06,537.05,1,9.4181,-4.4624,0,0
317.97,0.25567,8846.2,-0.036255,0,2.8252e+06,537.03,1,9.4438,-4.4367,0,0
317.85,0.25733,8894.6,-0.0453,0,2.8237e+06,537.02,1,9.4695,-4.411,0,0
317.72,0.25905,8944.1,-0.040102,0,2.8222e+06,537,1,9.4951,-4.3854,0,0
317.59,0.26076,8993.6,-0.034905,0,2.8207e+06,536.99,1,9.5208,-4.3597,0,0
317.47,0.26248,9043.1,-0.029707,0,2.8192e+06,536.97,1,9.5464,-4.334,0,0
317.34,0.2642,9092.8,-0.025054,0,2.8177e+06,536.96,1,9.5721,-4.3084,0,0
317.2,0.26598,9143.4,-0.024093,0,2.8161e+06,536.95,1,9.5978,-4.2827,0,0
317.07,0.26776,9194,-0.023132,0,2.8145e+06,536.93,1,9.6234,-4.2571,0,0
316.93,0.26954,9244.6,-0.022171,0,2.813e+06,536.91,1,9.6491,-4.2314,0,0
316.8,0.27134,9295.5,-0.021065,0,2.8114e+06,536.9,1,9.6748,-4.2057,0,0
316.66,0.27318,9347.2,-0.019516,0,2.8097e+06,536.88,1,9.7004,-4.1801,0,0
316.51,0.27503,9398.9,-0.017968,0,2.8081e+06,536.87,1,9.7261,-4.1544,0,0
316.37,0.27687,9450.6,-0.016419,0,2.8064e+06,536.85,1,9.7517,-4.1287,0,0
316.23,0.27874,9502.7,-0.014016,0,2.8047e+06,536.84,1,9.7774,-4.1031,0,0
316.08,0.28065,9555.5,-0.01014,0,2.803e+06,536.82,1,9.8031,-4.0774,0,0
315.93,0.28257,9608.3,-0.0062637,0,2.8012e+06,536.8,1,9.8287,-4.0518,0,0
315.78,0.28448,9661.2,-0.0023873,0,2.7995e+06,536.78,1,9.8544,-4.0261,0,0
315.62,0.28642,9714.5,0.0027341,0,2.7977e+06,536.77,1,9.8801,-4.0004,0,0
315.46,0.28841,9768.3,0.0091704,0,2.7959e+06,536.75,1,9.9057,-3.9748,0,0
315.31,0.29039,9822.2,0.015607,0,2.7941e+06,536.73,1,9.9314,-3.9491,0,0
315.15,0.29237,9876.1,0.022043,0,2.7922e+06,536.71,1,9.957,-3.9234,0,0
314.98,0.2944,9930.5,0.019015,0,2.7904e+06,536.69,1,9.9827,-3.8978,0,0
314.82,0.29645,9985.4,0.0098234,0,2.7884e+06,536.68,1,10.008,-3.8721,0,0
314.65,0.2985,10040,0.0006316,0,2.7865e+06,536.66,1,10.034,-3.8465,0,0
314.48,0.30056,10095,-0.0085602,0,2.7846e+06,536.64,1,10.06,-3.8208,0,0
314.31,0.30267,10151,0.016985,0,2.7826e+06,536.62,1,10.085,-3.7951,0,0
314.13,0.3048,10207,0.055718,0,2.7806e+06,536.6,1,10.111,-3.7695,0,0
313.95,0.30693,10263,0.094451,0,2.7786e+06,536.58,1,10.137,-3.7438,0,0
313.78,0.30906,10319,0.13318,0,2.7766e+06,536.56,1,10.162,-3.7181,0,0
313.59,0.31126,10375,0.16657,0,2.7745e+06,536.54,1,10.188,-3.6925,0,0
313.41,0.31346,10432,0.19897,0,2.7724e+06,536.52,1,10.214,-3.6668,0,0
313.22,0.31567,10489,0.23137,0,2.7704e+06,536.5,1,10.239,-3.6412,0,0
313.04,0.31788,10546,0.26377,0,2.7683e+06,536.47,1,10.265,-3.6155,0,0
312.84,0.32017,10604,0.21213,0,2.7661e+06,536.45,1,10.291,-3.5898,0,0
312.64,0.32246,10661,0.15729,0,2.7639e+06,536.43,1,10.316,-3.5642,0,0
312.45,0.32475,10719,0.10245,0,2.7616e+06,536.41,1,10.342,-3.5385,0,0
312.25,0.32704,10777,0.055706,0,2.7594e+06,536.39,1,10.368,-3.5128,0,0
312.04,0.32942,10835,0.098881,0,2.7571e+06,536.36,1,10.393,-3.4872,0,0
311.83,0.33179,10894,0.14206,0,2.7548e+06,536.34,1,10.419,-3.4615,0,0
311.63,0.33417,10953,0.18523,0,2.7525e+06,536.31,1,10.445,-3.4359,0,0
311.42,0.33656,11012,0.22259,0,2.7502e+06,536.29,1,10.47,-3.4102,0,0
311.2,0.33902,11071,0.23693,0,2.7478e+06,536.27,1,10.496,-3.3845,0,0
310.98,0.34148,11130,0.25127,0,2.7454e+06,536.24,1,10.522,-3.3589,0,0
310.76,0.34394,11190,0.26561,0,2.743e+06,536.22,1,10.547,-3.3332,0,0
310.54,0.34643,11250,0.26541,0,2.7406e+06,536.19,1,10.573,-3.3075,0,0
310.31,0.34899,11310,0.23445,0,2.7381e+06,536.16,1,10.599,-3.2819,0,0
310.08,0.35155,11370,0.20349,0,2.7356e+06,536.14,1,10.624,-3.2562,0,0
309.85,0.3541,11430,0.17253,0,2.7331e+06,536.11,1,10.65,-3.2306,0,0
309.61,0.3567,11490,0.15863,0,2.7305e+06,536.09,1,10.676,-3.2049,0,0
309.37,0.35934,11551,0.16641,0,2.7279e+06,536.06,1,10.701,-3.1792,0,0
309.13,0.36199,11612,0.17419,0,2.7253e+06,536.03,1,10.727,-3.1536,0,0
308.88,0.36463,11673,0.18197,0,2.7226e+06,536,1,10.753,-3.1279,0,0
308.63,0.36733,11734,0.19171,0,2.72e+06,535.97,1,10.778,-3.1022,0,0
308.38,0.37008,11795,0.20299,0,2.7172e+06,535.95,1,10.804,-3.0766,0,0
308.12,0.37282,11856,0.21427,0,2.7145e+06,535.92,1,10.83,-3.0509,0,0
307.87,0.37557,11918,0.22554,0,2.7118e+06,535.89,1,10.855,-3.0253,0,0
307.6,0.37838,11979,0.2304,0,2.709e+06,535.86,1,10.881,-2.9996,0,0
307.33,0.38123,12041,0.23223,0,2.7061e+06,535.83,1,10.907,-2.9739,0,0
307.06,0.38408,12103,0.23405,0,2.7033e+06,535.8,1,10.932,-2.9483,0,0
306.79,0.38692,12165,0.23588,0,2.7004e+06,535.76,1,10.958,-2.9226,0,0
306.51,0.38986,12227,0.23752,0,2.6975e+06,535.73,1,10.984,-2.8969,0,0
306.23,0.39281,12289,0.23912,0,2.6945e+06,535.7,1,11.009,-2.8713,0,0
305.95,0.39577,12351,0.24072,0,2.6916e+06,535.67,1,11.035,-2.8456,0,0
305.66,0.39872,12413,0.24232,0,2.6886e+06,535.64,1,11.061,-2.82,0,0
305.36,0.40178,12476,0.24948,0,2.6856e+06,535.6,1,11.086,-2.7943,0,0
305.07,0.40484,12538,0.25714,0,2.6825e+06,535.57,1,11.112,-2.7686,0,0
304.77,0.40791,12601,0.26479,0,2.6794e+06,535.53,1,11.138,-2.743,0,0
304.47,0.41098,12663,0.27257,0,2.6763e+06,535.5,1,11.163,-2.7173,0,0
304.16,0.41416,12726,0.28352,0,2.6731e+06,535.46,1,11.189,-2.6916,0,0
303.84,0.41734,12788,0.29448,0,2.67e+06,535.43,1,11.215,-2.666,0,0
303.53,0.42052,12851,0.30543,0,2.6668e+06,535.39,1,11.24,-2.6403,0,0
303.21,0.42371,12914,0.31632,0,2.6635e+06,535.35,1,11.266,-2.6147,0,0
302.88,0.42701,12976,0.32684,0,2.6602e+06,535.32,1,11.291,-2.589,0,0
302.55,0.43031,13039,0.33736,0,2.6569e+06,535.28,1,11.317,-2.5633,0,0
302.22,0.43361,13102,0.34788,0,2.6536e+06,535.24,1,11.343,-2.5377,0,0
301.89,0.43695,13164,0.35571,0,2.6503e+06,535.2,1,11.368,-2.512,0,0
301.54,0.44037,13227,0.35645,0,2.6468e+06,535.16,1,11.394,-2.4863,0,0
301.2,0.4438,13289,0.3572,0,2.6434e+06,535.12,1,11.42,-2.4607,0,0
300.85,0.44723,13352,0.35795,0,2.64e+06,535.08,1,11.445,-2.435,0,0
300.5,0.4507,13414,0.36729,0,2.6365e+06,535.04,1,11.471,-2.4094,0,0
300.13,0.45426,13477,0.38982,0,2.633e+06,535,1,11.497,-2.3837,0,0
299.77,0.45781,13539,0.41235,0,2.6294e+06,534.96,1,11.522,-2.358,0,0
299.41,0.46137,13601,0.43489,0,2.6259e+06,534.92,1,11.548,-2.3324,0,0
299.03,0.46499,13663,0.44117,0,2.6223e+06,534.87,1,11.574,-2.3067,0,0
298.65,0.46868,13725,0.43206,0,2.6186e+06,534.83,1,11.599,-2.281,0,0
298.27,0.47237,13787,0.42294,0,2.6149e+06,534.78,1,11.625,-2.2554,0,0
297.89,0.47607,13849,0.41383,0,2.6113e+06,534.74,1,11.651,-2.2297,0,0
297.49,0.47985,13911,0.40984,0,2.6075e+06,534.7,1,11.676,-2.2041,0,0
297.09,0.48368,13972,0.40881,0,2.6037e+06,534.65,1,11.702,-2.1784,0,0
296.69,0.48751,14033,0.40778,0,2.5999e+06,534.6,1,11.728,-2.1527,0,0
296.29,0.49134,14095,0.40676,0,2.5962e+06,534.56,1,11.753,-2.1271,0,0
295.88,0.49528,14156,0.39223,0,2.5923e+06,534.51,1,11.779,-2.1014,0,0
295.46,0.49925,14216,0.37325,0,2.5884e+06,534.46,1,11.805,-2.0757,0,0
295.04,0.50323,14277,0.35428,0,2.5845e+06,534.41,1,11.83,-2.0501,0,0
294.62,0.50721,14337,0.3353,0,2.5806e+06,534.36,1,11.856,-2.0244,0,0
294.18,0.51131,14397,0.36508,0,2.5766e+06,534.31,1,11.882,-1.9988,0,0
293.74,0.51543,14457,0.40206,0,2.5726e+06,534.26,1,11.907,-1.9731,0,0
293.3,0.51955,14517,0.43904,0,2.5686e+06,534.21,1,11.933,-1.9474,0,0
292.87,0.52368,14576,0.47602,0,2.5646e+06,534.16,1,11.959,-1.9218,0,0
292.41,0.52796,14635,0.42486,0,2.5605e+06,534.1,1,11.984,-1.8961,0,0
291.94,0.53225,14694,0.37287,0,2.5564e+06,534.05,1,12.01,-1.8704,0,0
291.48,0.53654,14752,0.32088,0,2.5523e+06,534,1,12.036,-1.8448,0,0
291.02,0.54085,14811,0.27462,0,2.5481e+06,533.94,1,12.061,-1.8191,0,0
290.54,0.54528,14868,0.27482,0,2.5439e+06,533.89,1,12.087,-1.7935,0,0
290.06,0.54972,14925,0.27503,0,2.5397e+06,533.83,1,12.113,-1.7678,0,0
289.58,0.55416,14982,0.27523,0,2.5355e+06,533.77,1,12.138,-1.7421,0,0
289.1,0.55863,15039,0.28695,0,2.5312e+06,533.72,1,12.164,-1.7165,0,0
288.6,0.56324,15095,0.33742,0,2.5269e+06,533.66,1,12.19,-1.6908,0,0
288.09,0.56785,15151,0.38788,0,2.5226e+06,533.6,1,12.215,-1.6651,0,0
287.59,0.57245,15206,0.43834,0,2.5183e+06,533.54,1,12.241,-1.6395,0,0
287.08,0.57712,15261,0.50108,0,2.514e+06,533.48,1,12.267,-1.6138,0,0
286.56,0.58189,15315,0.58677,0,2.5096e+06,533.42,1,12.292,-1.5882,0,0
286.04,0.58667,15369,0.67246,0,2.5052e+06,533.36,1,12.318,-1.5625,0,0
285.51,0.59144,15423,0.75815,0,2.5008e+06,533.3,1,12.344,-1.5368,0,0
284.98,0.59631,15476,0.71674,0,2.4963e+06,533.23,1,12.369,-1.5112,0,0
284.43,0.60129,15529,0.53067,0,2.4918e+06,533.17,1,12.395,-1.4855,0,0
283.88,0.60626,15581,0.3446,0,2.4873e+06,533.1,1,12.421,-1.4598,0,0
283.33,0.61124,15633,0.15853,0,2.4828e+06,533.04,1,12.446,-1.4342,0,0
282.77,0.6163,15684,0.12475,0,2.4782e+06,532.97,1,12.472,-1.4085,0,0
282.2,0.62143,15734,0.19815,0,2.4737e+06,532.91,1,12.498,-1.3829,0,0
281.63,0.62656,15784,0.27154,0,2.4691e+06,532.84,1,12.523,-1.3572,0,0
281.07,0.63169,15834,0.34494,0,2.4645e+06,532.77,1,12.549,-1.3315,0,0
280.48,0.63696,15882,0.35313,0,2.4599e+06,532.7,1,12.575,-1.3059,0,0
279.89,0.64229,15930,0.33419,0,2.4553e+06,532.63,1,12.6,-1.2802,0,0
279.3,0.64762,15978,0.31526,0,2.4506e+06,532.56,1,12.626,-1.2545,0,0
278.7,0.65295,16025,0.29632,0,2.446e+06,532.49,1,12.652,-1.2289,0,0
278.09,0.65843,16071,0.30186,0,2.4413e+06,532.42,1,12.677,-1.2032,0,0
277.48,0.66395,16116,0.31258,0,2.4365e+06,532.34,1,12.703,-1.1776,0,0
276.86,0.66946,16161,0.3233,0,2.4318e+06,532.27,1,12.729,-1.1519,0,0
276.24,0.67498,16207,0.33402,0,2.4271e+06,532.2,1,12.754,-1.1262,0,0
275.61,0.68068,16249,0.32863,0,2.4224e+06,532.12,1,12.78,-1.1006,0,0
274.97,0.68639,16292,0.32231,0,2.4176e+06,532.04,1,12.806,-1.0749,0,0
274.33,0.69209,16334,0.31599,0,2.4128e+06,531.97,1,12.831,-1.0492,0,0
273.69,0.69782,16376,0.30426,0,2.408e+06,531.89,1,12.857,-1.0236,0,0
273.02,0.70373,16416,0.21343,0,2.4032e+06,531.81,1,12.883,-0.99792,0,0
272.36,0.70963,16456,0.12261,0,2.3984e+06,531.73,1,12.908,-0.97226,0,0
271.7,0.71554,16495,0.031789,0,2.3936e+06,531.65,1,12.934,-0.9466,0,0
271.03,0.72148,16534,-0.013176,0,2.3888e+06,531.57,1,12.96,-0.92093,0,0
270.34,0.72757,16571,0.1463,0,2.3839e+06,531.49,1,12.985,-0.89527,0,0
269.66,0.73366,16607,0.30577,0,2.3791e+06,531.41,1,13.011,-0.86961,0,0
268.97,0.73975,16644,0.46524,0,2.3742e+06,531.32,1,13.037,-0.84395,0,0
268.28,0.74589,16679,0.62045,0,2.3694e+06,531.24,1,13.062,-0.81828,0,0
267.57,0.75218,16712,0.76583,0,2.3645e+06,531.15,1,13.088,-0.79262,0,0
266.86,0.75847,16746,0.91121,0,2.3597e+06,531.07,1,13.114,-0.76696,0,0
266.15,0.76475,16779,1.0566,0,2.3548e+06,530.98,1,13.139,-0.7413,0,0
265.43,0.77114,16811,1.0507,0,2.3499e+06,530.89,1,13.165,-0.71563,0,0
264.69,0.77767,16841,0.83727,0,2.345e+06,530.8,1,13.191,-0.68997,0,0
263.95,0.7842,16871,0.62387,0,2.34e+06,530.71,1,13.216,-0.66431,0,0
263.21,0.79073,16901,0.41047,0,2.3351e+06,530.62,1,13.242,-0.63865,0,0
262.46,0.79735,16929,0.36248,0,2.3302e+06,530.53,1,13.268,-0.61298,0,0
261.7,0.80403,16955,0.45486,0,2.3253e+06,530.44,1,13.293,-0.58732,0,0
260.95,0.81071,16982,0.54724,0,2.3204e+06,530.35,1,13.319,-0.56166,0,0
260.19,0.81739,17008,0.63962,0,2.3155e+06,530.25,1,13.344,-0.536,0,0
259.42,0.82419,17032,0.69563,0,2.3106e+06,530.16,1,13.37,-0.51033,0,0
258.64,0.83103,17054,0.73294,0,2.3057e+06,530.06,1,13.396,-0.48467,0,0
257.86,0.83788,17077,0.77024,0,2.3008e+06,529.97,1,13.421,-0.45901,0,0
257.08,0.84473,17100,0.80754,0,2.2959e+06,529.87,1,13.447,-0.43335,0,0
256.28,0.85172,17119,1.1404,0,2.291e+06,529.77,1,13.473,-0.40768,0,0
255.48,0.85874,17138,1.5568,0,2.2861e+06,529.67,1,13.498,-0.38202,0,0
254.67,0.86576,17157,1.9733,0,2.2812e+06,529.57,1,13.524,-0.35636,0,0
253.87,0.87278,17176,2.3897,0,2.2763e+06,529.48,1,13.55,-0.3307,0,0
253.04,0.88001,17192,2.274,0,2.2714e+06,529.37,1,13.575,-0.30503,0,0
252.21,0.88727,17207,2.0984,0,2.2664e+06,529.27,1,13.601,-0.27937,0,0
251.37,0.89452,17222,1.9227,0,2.2615e+06,529.16,1,13.627,-0.25371,0,0
250.54,0.90178,17237,1.751,0,2.2566e+06,529.06,1,13.652,-0.22805,0,0
249.69,0.90915,17248,1.7964,0,2.2517e+06,528.95,1,13.678,-0.20238,0,0
248.83,0.91653,17260,1.8418,0,2.2468e+06,528.85,1,13.704,-0.17672,0,0
247.98,0.92391,17271,1.8873,0,2.2419e+06,528.74,1,13.729,-0.15106,0,0
247.13,0.9313,17282,1.9436,0,2.237e+06,528.63,1,13.755,-0.1254,0,0
246.25,0.93883,17289,2.0685,0,2.2321e+06,528.52,1,13.781,-0.099733,0,0
245.37,0.94635,17296,2.1934,0,2.2273e+06,528.41,1,13.806,-0.074071,0,0
244.49,0.95387,17304,2.3183,0,2.2224e+06,528.3,1,13.832,-0.048408,0,0
243.61,0.96144,17310,2.3132,0,2.2175e+06,528.19,1,13.858,-0.022746,0,0
242.7,0.96912,17313,1.9315,0,2.2126e+06,528.07,1,13.883,0.0029167,0,0
241.8,0.9768,17317,1.5498,0,2.2077e+06,527.96,1,13.909,0.028579,0,0
240.89,0.98448,17320,1.1681,0,2.2029e+06,527.84,1,13.935,0.054242,0,0
239.98,0.99214,17322,1.0926,0,2.198e+06,527.73,1,13.96,0.079904,0,0
239.07,0.99978,17321,1.5259,0,2.1932e+06,527.61,1,13.986,0.10557,0,0
238.16,1.0074,17321,1.9591,0,2.1885e+06,527.5,1,14.012,0.13123,0,0
237.25,1.015,17320,2.3924,0,2.1837e+06,527.38,1,14.037,0.15689,0,0
236.31,1.0228,17318,2.5995,0,2.1789e+06,527.26,1,14.063,0.18255,0,0
235.36,1.0306,17313,2.5879,0,2.1741e+06,527.14,1,14.089,0.20822,0,0
234.4,1.0385,17308,2.5762,0,2.1692e+06,527.01,1,14.114,0.23388,0,0
233.45,1.0463,17303,2.5645,0,2.1644e+06,526.89,1,14.14,0.25954,0,0
232.49,1.0541,17296,2.4517,0,2.1595e+06,526.77,1,14.166,0.2852,0,0
