"Density","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
362.58,0.087337,3565.3,-0.99317,0,2.9326e+06,538.02,1,1.0008,-12.88,0,0
362.58,0.087363,3566.3,-1.0224,0,2.9326e+06,538.02,1,1.0265,-12.854,0,0
362.58,0.087389,3567.4,-1.0517,0,2.9326e+06,538.02,1,1.0522,-12.828,0,0
362.57,0.087414,3568.4,-1.0809,0,2.9326e+06,538.02,1,1.0778,-12.803,0,0
362.57,0.08744,3569.4,-1.1102,0,2.9326e+06,538.02,1,1.1035,-12.777,0,0
362.57,0.087466,3570.5,-1.1395,0,2.9326e+06,538.02,1,1.1291,-12.751,0,0
362.57,0.087492,3571.5,-1.1687,0,2.9326e+06,538.02,1,1.1548,-12.726,0,0
362.57,0.087517,3572.5,-1.198,0,2.9325e+06,538.02,1,1.1805,-12.7,0,0
362.57,0.087544,3573.6,-1.2175,0,2.9325e+06,538.02,1,1.2061,-12.674,0,0
362.57,0.087576,3574.8,-1.2059,0,2.9325e+06,538.02,1,1.2318,-12.649,0,0
362.57,0.087607,3576.1,-1.1943,0,2.9325e+06,538.02,1,1.2575,-12.623,0,0
362.57,0.087638,3577.3,-1.1828,0,2.9325e+06,538.02,1,1.2831,-12.597,0,0
362.57,0.087669,3578.6,-1.1712,0,2.9325e+06,538.02,1,1.3088,-12.572,0,0
362.57,0.0877,3579.8,-1.1596,0,2.9325e+06,538.02,1,1.3344,-12.546,0,0
362.57,0.087732,3581.1,-1.1481,0,2.9325e+06,538.02,1,1.3601,-12.52,0,0
362.57,0.087763,3582.3,-1.1365,0,2.9325e+06,538.02,1,1.3858,-12.495,0,0
362.57,0.087799,3583.8,-1.1366,0,2.9325e+06,538.02,1,1.4114,-12.469,0,0
362.57,0.087841,3585.5,-1.1514,0,2.9325e+06,538.02,1,1.4371,-12.443,0,0
362.57,0.087883,3587.1,-1.1661,0,2.9325e+06,538.02,1,1.4628,-12.418,0,0
362.56,0.087925,3588.8,-1.1808,0,2.9324e+06,538.02,1,1.4884,-12.392,0,0
362.56,0.087967,3590.5,-1.1955,0,2.9324e+06,538.02,1,1.5141,-12.366,0,0
362.56,0.088009,3592.2,-1.2103,0,2.9324e+06,538.02,1,1.5397,-12.341,0,0
362.56,0.088051,3593.9,-1.225,0,2.9324e+06,538.02,1,1.5654,-12.315,0,0
362.56,0.088093,3595.5,-1.2397,0,2.9324e+06,538.02,1,1.5911,-12.289,0,0
362.56,0.088134,3597.2,-1.2489,0,2.9324e+06,538.02,1,1.6167,-12.264,0,0
362.56,0.088175,3598.8,-1.255,0,2.9324e+06,538.02,1,1.6424,-12.238,0,0
362.56,0.088216,3600.4,-1.2611,0,2.9323e+06,538.02,1,1.6681,-12.212,0,0
362.55,0.088256,3602,-1.2673,0,2.9323e+06,538.02,1,1.6937,-12.187,0,0
362.55,0.088297,3603.6,-1.2734,0,2.9323e+06,538.02,1,1.7194,-12.161,0,0
362.55,0.088338,3605.2,-1.2796,0,2.9323e+06,538.02,1,1.745,-12.135,0,0
362.55,0.088379,3606.8,-1.2857,0,2.9323e+06,538.02,1,1.7707,-12.11,0,0
362.55,0.08842,3608.4,-1.2919,0,2.9322e+06,538.02,1,1.7964,-12.084,0,0
362.55,0.08846,3610,-1.3396,0,2.9322e+06,538.02,1,1.822,-12.058,0,0
362.55,0.0885,3611.5,-1.3943,0,2.9322e+06,538.02,1,1.8477,-12.033,0,0
362.54,0.08854,3613.1,-1.4489,0,2.9322e+06,538.02,1,1.8734,-12.007,0,0
362.54,0.088581,3614.7,-1.5035,0,2.9322e+06,538.02,1,1.899,-11.981,0,0
362.54,0.088621,3616.3,-1.5582,0,2.9321e+06,538.02,1,1.9247,-11.956,0,0
362.54,0.088661,3617.9,-1.6128,0,2.9321e+06,538.02,1,1.9503,-11.93,0,0
362.54,0.088702,3619.5,-1.6674,0,2.9321e+06,538.02,1,1.976,-11.904,0,0
362.54,0.088743,3621.1,-1.7433,0,2.9321e+06,538.02,1,2.0017,-11.879,0,0
362.54,0.088802,3623.5,-2.1233,0,2.9321e+06,538.02,1,2.0273,-11.853,0,0
362.53,0.088861,3625.8,-2.5032,0,2.9321e+06,538.02,1,2.053,-11.827,0,0
362.53,0.08892,3628.2,-2.8832,0,2.932e+06,538.02,1,2.0787,-11.802,0,0
362.53,0.088979,3630.5,-3.2632,0,2.932e+06,538.02,1,2.1043,-11.776,0,0
362.53,0.089039,3632.9,-3.6431,0,2.932e+06,538.02,1,2.13,-11.751,0,0
362.53,0.089098,3635.3,-4.0231,0,2.932e+06,538.02,1,2.1556,-11.725,0,0
362.53,0.089157,3637.6,-4.403,0,2.932e+06,538.02,1,2.1813,-11.699,0,0
362.53,0.089218,3640.1,-4.586,0,2.932e+06,538.02,1,2.207,-11.674,0,0
362.52,0.089286,3642.8,-4.3175,0,2.9319e+06,538.02,1,2.2326,-11.648,0,0
362.52,0.089354,3645.5,-4.049,0,2.9319e+06,538.02,1,2.2583,-11.622,0,0
362.52,0.089422,3648.2,-3.7805,0,2.9319e+06,538.02,1,2.284,-11.597,0,0
362.52,0.08949,3650.9,-3.5119,0,2.9319e+06,538.02,1,2.3096,-11.571,0,0
362.52,0.089558,3653.6,-3.2434,0,2.9318e+06,538.01,1,2.3353,-11.545,0,0
362.52,0.089626,3656.3,-2.9749,0,2.9318e+06,538.01,1,2.3609,-11.52,0,0
362.51,0.089694,3659,-2.7064,0,2.9318e+06,538.01,1,2.3866,-11.494,0,0
362.51,0.089761,3661.6,-2.5833,0,2.9318e+06,538.01,1,2.4123,-11.468,0,0
362.51,0.089827,3664.3,-2.5829,0,2.9318e+06,538.01,1,2.4379,-11.443,0,0
362.51,0.089893,3666.9,-2.5826,0,2.9317e+06,538.01,1,2.4636,-11.417,0,0
362.51,0.089959,3669.6,-2.5822,0,2.9317e+06,538.01,1,2.4893,-11.391,0,0
362.51,0.090025,3672.2,-2.5819,0,2.9317e+06,538.01,1,2.5149,-11.366,0,0
362.5,0.090091,3674.8,-2.5815,0,2.9317e+06,538.01,1,2.5406,-11.34,0,0
362.5,0.090158,3677.5,-2.5812,0,2.9317e+06,538.01,1,2.5662,-11.314,0,0
362.5,0.090224,3680.1,-2.5809,0,2.9316e+06,538.01,1,2.5919,-11.289,0,0
362.5,0.090293,3682.9,-2.6573,0,2.9316e+06,538.01,1,2.6176,-11.263,0,0
362.5,0.090364,3685.7,-2.7553,0,2.9316e+06,538.01,1,2.6432,-11.237,0,0
362.5,0.090434,3688.5,-2.8533,0,2.9316e+06,538.01,1,2.6689,-11.212,0,0
362.5,0.090504,3691.3,-2.9513,0,2.9316e+06,538.01,1,2.6946,-11.186,0,0
362.5,0.090575,3694.1,-3.0493,0,2.9316e+06,538.01,1,2.7202,-11.16,0,0
362.49,0.090645,3697,-3.1473,0,2.9315e+06,538.01,1,2.7459,-11.135,0,0
362.49,0.090715,3699.8,-3.2453,0,2.9315e+06,538.01,1,2.7715,-11.109,0,0
362.49,0.090786,3702.6,-3.3462,0,2.9315e+06,538.01,1,2.7972,-11.083,0,0
362.49,0.090885,3706.5,-3.5953,0,2.9315e+06,538.01,1,2.8229,-11.058,0,0
362.48,0.090984,3710.4,-3.8443,0,2.9314e+06,538.01,1,2.8485,-11.032,0,0
362.48,0.091083,3714.3,-4.0933,0,2.9314e+06,538.01,1,2.8742,-11.006,0,0
362.48,0.091182,3718.2,-4.3423,0,2.9314e+06,538.01,1,2.8999,-10.981,0,0
362.48,0.091281,3722.1,-4.5914,0,2.9313e+06,538.01,1,2.9255,-10.955,0,0
362.47,0.09138,3726,-4.8404,0,2.9313e+06,538.01,1,2.9512,-10.929,0,0
362.47,0.091479,3729.9,-5.0894,0,2.9312e+06,538.01,1,2.9768,-10.904,0,0
362.47,0.09158,3733.9,-5.204,0,2.9312e+06,538.01,1,3.0025,-10.878,0,0
362.46,0.091683,3738,-4.9317,0,2.9311e+06,538.01,1,3.0282,-10.852,0,0
362.46,0.091786,3742,-4.6593,0,2.9311e+06,538.01,1,3.0538,-10.827,0,0
362.46,0.091889,3746.1,-4.3869,0,2.9311e+06,538.01,1,3.0795,-10.801,0,0
362.45,0.091993,3750.2,-4.1145,0,2.931e+06,538.01,1,3.1052,-10.775,0,0
362.45,0.092096,3754.3,-3.8421,0,2.931e+06,538.01,1,3.1308,-10.75,0,0
362.45,0.092199,3758.4,-3.5697,0,2.9309e+06,538.01,1,3.1565,-10.724,0,0
362.44,0.092303,3762.5,-3.2973,0,2.9309e+06,538.01,1,3.1821,-10.698,0,0
362.44,0.092404,3766.4,-3.1988,0,2.9309e+06,538.01,1,3.2078,-10.673,0,0
362.44,0.092502,3770.3,-3.2768,0,2.9308e+06,538.01,1,3.2335,-10.647,0,0
362.43,0.0926,3774.2,-3.3547,0,2.9308e+06,538.01,1,3.2591,-10.621,0,0
362.43,0.092699,3778.1,-3.4327,0,2.9308e+06,538.01,1,3.2848,-10.596,0,0
362.43,0.092797,3782,-3.5106,0,2.9307e+06,538.01,1,3.3105,-10.57,0,0
362.43,0.092896,3785.9,-3.5885,0,2.9307e+06,538.01,1,3.3361,-10.544,0,0
362.42,0.092994,3789.8,-3.6665,0,2.9307e+06,538.01,1,3.3618,-10.519,0,0
362.42,0.093093,3793.7,-3.7444,0,2.9306e+06,538.01,1,3.3874,-10.493,0,0
362.42,0.093204,3798.2,-3.8684,0,2.9306e+06,538.01,1,3.4131,-10.467,0,0
362.42,0.093319,3802.8,-4.0091,0,2.9306e+06,538.01,1,3.4388,-10.442,0,0
362.41,0.093435,3807.4,-4.1497,0,2.9305e+06,538.01,1,3.4644,-10.416,0,0
362.41,0.093551,3812,-4.2904,0,2.9305e+06,538,1,3.4901,-10.39,0,0
362.41,0.093666,3816.7,-4.431,0,2.9305e+06,538,1,3.5158,-10.365,0,0
362.41,0.093782,3821.3,-4.5717,0,2.9305e+06,538,1,3.5414,-10.339,0,0
362.41,0.093898,3825.9,-4.7123,0,2.9304e+06,538,1,3.5671,-10.313,0,0
362.4,0.094013,3830.5,-4.8529,0,2.9304e+06,538,1,3.5927,-10.288,0,0
362.4,0.094148,3835.8,-4.9037,0,2.9304e+06,538,1,3.6184,-10.262,0,0
362.39,0.094284,3841.1,-4.952,0,2.9303e+06,538,1,3.6441,-10.236,0,0
362.39,0.094419,3846.5,-5.0003,0,2.9302e+06,538,1,3.6697,-10.211,0,0
362.38,0.094555,3851.8,-5.0486,0,2.9302e+06,538,1,3.6954,-10.185,0,0
362.38,0.09469,3857.1,-5.0968,0,2.9301e+06,538,1,3.7211,-10.159,0,0
362.38,0.094825,3862.4,-5.1451,0,2.9301e+06,538,1,3.7467,-10.134,0,0
362.37,0.094961,3867.7,-5.1934,0,2.93e+06,538,1,3.7724,-10.108,0,0
362.37,0.095093,3872.9,-5.235,0,2.9299e+06,538,1,3.798,-10.082,0,0
362.36,0.095213,3877.5,-5.2514,0,2.9299e+06,538,1,3.8237,-10.057,0,0
362.35,0.095332,3882.1,-5.2678,0,2.9298e+06,538,1,3.8494,-10.031,0,0
362.35,0.095452,3886.8,-5.2843,0,2.9297e+06,538,1,3.875,-10.005,0,0
362.34,0.095572,3891.4,-5.3007,0,2.9297e+06,538,1,3.9007,-9.9798,0,0
362.34,0.095691,3896,-5.3171,0,2.9296e+06,538,1,3.9264,-9.9541,0,0
362.33,0.095811,3900.7,-5.3336,0,2.9295e+06,538,1,3.952,-9.9285,0,0
362.33,0.09593,3905.3,-5.35,0,2.9294e+06,538,1,3.9777,-9.9028,0,0
362.32,0.096065,3910.6,-5.6442,0,2.9294e+06,538,1,4.0033,-9.8771,0,0
362.32,0.096217,3916.7,-6.2774,0,2.9294e+06,538,1,4.029,-9.8515,0,0
362.32,0.09637,3922.7,-6.9106,0,2.9293e+06,538,1,4.0547,-9.8258,0,0
362.31,0.096522,3928.8,-7.5439,0,2.9293e+06,538,1,4.0803,-9.8002,0,0
362.31,0.096675,3934.9,-8.1771,0,2.9292e+06,538,1,4.106,-9.7745,0,0
362.31,0.096827,3941,-8.8103,0,2.9292e+06,537.99,1,4.1317,-9.7488,0,0
362.3,0.09698,3947.1,-9.4436,0,2.9292e+06,537.99,1,4.1573,-9.7232,0,0
362.3,0.097132,3953.1,-10.077,0,2.9291e+06,537.99,1,4.183,-9.6975,0,0
362.3,0.097301,3959.8,-9.7243,0,2.9291e+06,537.99,1,4.2086,-9.6718,0,0
362.29,0.097477,3966.7,-8.9265,0,2.929e+06,537.99,1,4.2343,-9.6462,0,0
362.29,0.097654,3973.6,-8.1288,0,2.9289e+06,537.99,1,4.26,-9.6205,0,0
362.28,0.09783,3980.5,-7.331,0,2.9288e+06,537.99,1,4.2856,-9.5949,0,0
362.27,0.098006,3987.5,-6.5332,0,2.9288e+06,537.99,1,4.3113,-9.5692,0,0
362.27,0.098183,3994.4,-5.7354,0,2.9287e+06,537.99,1,4.337,-9.5435,0,0
362.26,0.098359,4001.3,-4.9377,0,2.9286e+06,537.99,1,4.3626,-9.5179,0,0
362.26,0.098535,4008.2,-4.1399,0,2.9285e+06,537.99,1,4.3883,-9.4922,0,0
362.25,0.098691,4014.3,-4.2295,0,2.9285e+06,537.99,1,4.4139,-9.4665,0,0
362.25,0.098846,4020.4,-4.3886,0,2.9284e+06,537.99,1,4.4396,-9.4409,0,0
362.24,0.099001,4026.5,-4.5477,0,2.9284e+06,537.99,1,4.4653,-9.4152,0,0
362.24,0.099156,4032.6,-4.7068,0,2.9283e+06,537.99,1,4.4909,-9.3896,0,0
362.23,0.09931,4038.6,-4.8659,0,2.9282e+06,537.99,1,4.5166,-9.3639,0,0
362.23,0.099465,4044.7,-5.025,0,2.9282e+06,537.99,1,4.5423,-9.3382,0,0
362.22,0.09962,4050.8,-5.1841,0,2.9281e+06,537.99,1,4.5679,-9.3126,0,0
362.22,0.099782,4057.2,-5.5133,0,2.9281e+06,537.99,1,4.5936,-9.2869,0,0
362.21,0.099983,4065.1,-6.6982,0,2.928e+06,537.99,1,4.6192,-9.2612,0,0
362.21,0.10018,4073,-7.883,0,2.9279e+06,537.99,1,4.6449,-9.2356,0,0
362.2,0.10038,4080.9,-9.0678,0,2.9279e+06,537.99,1,4.6706,-9.2099,0,0
362.2,0.10059,4088.9,-10.253,0,2.9278e+06,537.98,1,4.6962,-9.1843,0,0
362.19,0.10079,4096.8,-11.438,0,2.9277e+06,537.98,1,4.7219,-9.1586,0,0
362.19,0.10099,4104.7,-12.622,0,2.9277e+06,537.98,1,4.7476,-9.1329,0,0
362.18,0.10119,4112.6,-13.807,0,2.9276e+06,537.98,1,4.7732,-9.1073,0,0
362.18,0.10142,4121.9,-14.281,0,2.9275e+06,537.98,1,4.7989,-9.0816,0,0
362.17,0.1017,4133.2,-13.707,0,2.9275e+06,537.98,1,4.8245,-9.0559,0,0
362.16,0.10199,4144.5,-13.132,0,2.9274e+06,537.98,1,4.8502,-9.0303,0,0
362.16,0.10227,4155.7,-12.558,0,2.9273e+06,537.98,1,4.8759,-9.0046,0,0
362.15,0.10255,4167,-11.984,0,2.9273e+06,537.98,1,4.9015,-8.979,0,0
362.15,0.10284,4178.3,-11.41,0,2.9272e+06,537.98,1,4.9272,-8.9533,0,0
362.14,0.10312,4189.5,-10.835,0,2.9271e+06,537.98,1,4.9529,-8.9276,0,0
362.14,0.10341,4200.8,-10.261,0,2.9271e+06,537.98,1,4.9785,-8.902,0,0
362.13,0.10367,4211.4,-10.002,0,2.927e+06,537.98,1,5.0042,-8.8763,0,0
362.12,0.10394,4221.6,-9.9187,0,2.9269e+06,537.98,1,5.0298,-8.8506,0,0
362.11,0.1042,4231.8,-9.835,0,2.9268e+06,537.98,1,5.0555,-8.825,0,0
362.1,0.10446,4242.1,-9.7513,0,2.9267e+06,537.98,1,5.0812,-8.7993,0,0
362.1,0.10472,4252.3,-9.6676,0,2.9265e+06,537.98,1,5.1068,-8.7737,0,0
362.09,0.10498,4262.5,-9.5839,0,2.9264e+06,537.97,1,5.1325,-8.748,0,0
362.08,0.10524,4272.7,-9.5002,0,2.9263e+06,537.97,1,5.1582,-8.7223,0,0
362.07,0.10551,4282.9,-9.4165,0,2.9262e+06,537.97,1,5.1838,-8.6967,0,0
362.06,0.10582,4295,-9.9648,0,2.9261e+06,537.97,1,5.2095,-8.671,0,0
362.04,0.10614,4307.3,-10.598,0,2.9259e+06,537.97,1,5.2351,-8.6453,0,0
362.03,0.10646,4319.6,-11.232,0,2.9257e+06,537.97,1,5.2608,-8.6197,0,0
362.02,0.10677,4331.9,-11.865,0,2.9256e+06,537.97,1,5.2865,-8.594,0,0
362,0.10709,4344.2,-12.498,0,2.9254e+06,537.97,1,5.3121,-8.5684,0,0
361.99,0.10741,4356.5,-13.132,0,2.9252e+06,537.97,1,5.3378,-8.5427,0,0
361.98,0.10773,4368.8,-13.765,0,2.9251e+06,537.96,1,5.3635,-8.517,0,0
361.96,0.10805,4381.2,-14.283,0,2.9249e+06,537.96,1,5.3891,-8.4914,0,0
361.96,0.10837,4393.9,-13.95,0,2.9248e+06,537.96,1,5.4148,-8.4657,0,0
361.95,0.1087,4406.6,-13.617,0,2.9247e+06,537.96,1,5.4404,-8.44,0,0
361.94,0.10902,4419.3,-13.285,0,2.9246e+06,537.96,1,5.4661,-8.4144,0,0
361.93,0.10934,4431.9,-12.952,0,2.9245e+06,537.96,1,5.4918,-8.3887,0,0
361.93,0.10966,4444.6,-12.619,0,2.9244e+06,537.96,1,5.5174,-8.3631,0,0
361.92,0.10999,4457.3,-12.287,0,2.9243e+06,537.96,1,5.5431,-8.3374,0,0
361.91,0.11031,4470,-11.954,0,2.9242e+06,537.96,1,5.5688,-8.3117,0,0
361.9,0.11064,4482.9,-11.999,0,2.9241e+06,537.96,1,5.5944,-8.2861,0,0
361.89,0.11097,4496,-12.721,0,2.924e+06,537.96,1,5.6201,-8.2604,0,0
361.88,0.11131,4509.1,-13.443,0,2.9239e+06,537.96,1,5.6457,-8.2347,0,0
361.87,0.11164,4522.3,-14.164,0,2.9238e+06,537.95,1,5.6714,-8.2091,0,0
361.86,0.11198,4535.4,-14.886,0,2.9237e+06,537.95,1,5.6971,-8.1834,0,0
361.85,0.11232,4548.5,-15.608,0,2.9235e+06,537.95,1,5.7227,-8.1578,0,0
361.84,0.11265,4561.7,-16.329,0,2.9234e+06,537.95,1,5.7484,-8.1321,0,0
361.83,0.11299,4574.8,-17.051,0,2.9233e+06,537.95,1,5.7741,-8.1064,0,0
361.82,0.11335,4588.5,-17.034,0,2.9231e+06,537.95,1,5.7997,-8.0808,0,0
361.8,0.11372,4602.5,-16.518,0,2.9229e+06,537.95,1,5.8254,-8.0551,0,0
361.78,0.11409,4616.6,-16.002,0,2.9226e+06,537.95,1,5.851,-8.0294,0,0
361.76,0.11446,4630.6,-15.486,0,2.9224e+06,537.94,1,5.8767,-8.0038,0,0
361.74,0.11483,4644.7,-14.969,0,2.9221e+06,537.94,1,5.9024,-7.9781,0,0
361.72,0.11521,4658.8,-14.453,0,2.9219e+06,537.94,1,5.928,-7.9525,0,0
361.7,0.11558,4672.8,-13.937,0,2.9216e+06,537.94,1,5.9537,-7.9268,0,0
361.68,0.11595,4686.9,-13.421,0,2.9214e+06,537.94,1,5.9794,-7.9011,0,0
361.66,0.11632,4701,-13.194,0,2.9212e+06,537.93,1,6.005,-7.8755,0,0
361.65,0.11669,4715.1,-13.025,0,2.921e+06,537.93,1,6.0307,-7.8498,0,0
361.63,0.11706,4729.3,-12.855,0,2.9208e+06,537.93,1,6.0563,-7.8241,0,0
361.62,0.11743,4743.4,-12.685,0,2.9206e+06,537.93,1,6.082,-7.7985,0,0
361.6,0.11781,4757.6,-12.515,0,2.9204e+06,537.93,1,6.1077,-7.7728,0,0
361.58,0.11818,4771.7,-12.345,0,2.9202e+06,537.93,1,6.1333,-7.7472,0,0
361.57,0.11855,4785.9,-12.175,0,2.92e+06,537.93,1,6.159,-7.7215,0,0
361.55,0.11892,4800.2,-12.067,0,2.9198e+06,537.92,1,6.1847,-7.6958,0,0
361.54,0.11933,4816.1,-12.731,0,2.9197e+06,537.92,1,6.2103,-7.6702,0,0
361.53,0.11974,4832.1,-13.396,0,2.9195e+06,537.92,1,6.236,-7.6445,0,0
361.52,0.12015,4848.1,-14.061,0,2.9194e+06,537.92,1,6.2616,-7.6188,0,0
361.51,0.12056,4864.1,-14.725,0,2.9193e+06,537.92,1,6.2873,-7.5932,0,0
361.5,0.12097,4880.1,-15.39,0,2.9191e+06,537.92,1,6.313,-7.5675,0,0
361.49,0.12139,4896,-16.055,0,2.919e+06,537.92,1,6.3386,-7.5419,0,0
361.48,0.1218,4912,-16.719,0,2.9189e+06,537.92,1,6.3643,-7.5162,0,0
361.46,0.12223,4928.7,-17.139,0,2.9187e+06,537.92,1,6.39,-7.4905,0,0
361.44,0.12271,4946.9,-17.02,0,2.9184e+06,537.91,1,6.4156,-7.4649,0,0
361.42,0.12319,4965,-16.901,0,2.9181e+06,537.91,1,6.4413,-7.4392,0,0
361.4,0.12367,4983.2,-16.782,0,2.9179e+06,537.91,1,6.4669,-7.4135,0,0
361.38,0.12415,5001.4,-16.663,0,2.9176e+06,537.91,1,6.4926,-7.3879,0,0
361.35,0.12463,5019.6,-16.544,0,2.9174e+06,537.91,1,6.5183,-7.3622,0,0
361.33,0.12511,5037.8,-16.425,0,2.9171e+06,537.9,1,6.5439,-7.3366,0,0
361.31,0.12559,5055.9,-16.306,0,2.9168e+06,537.9,1,6.5696,-7.3109,0,0
361.29,0.12616,5077.3,-17.367,0,2.9165e+06,537.9,1,6.5953,-7.2852,0,0
361.26,0.12679,5101.3,-19.391,0,2.9162e+06,537.9,1,6.6209,-7.2596,0,0
361.24,0.12742,5125.2,-21.414,0,2.9159e+06,537.9,1,6.6466,-7.2339,0,0
361.21,0.12805,5149.2,-23.437,0,2.9156e+06,537.89,1,6.6722,-7.2082,0,0
361.18,0.12869,5173.1,-25.461,0,2.9153e+06,537.89,1,6.6979,-7.1826,0,0
361.16,0.12932,5197.1,-27.484,0,2.9149e+06,537.89,1,6.7236,-7.1569,0,0
361.13,0.12995,5221.1,-29.508,0,2.9146e+06,537.89,1,6.7492,-7.1313,0,0
361.11,0.13058,5245,-31.531,0,2.9143e+06,537.88,1,6.7749,-7.1056,0,0
361.08,0.1312,5268.1,-31.159,0,2.914e+06,537.88,1,6.8006,-7.0799,0,0
361.05,0.13181,5291,-30.147,0,2.9137e+06,537.88,1,6.8262,-7.0543,0,0
361.03,0.13241,5313.9,-29.136,0,2.9133e+06,537.88,1,6.8519,-7.0286,0,0
361,0.13302,5336.7,-28.125,0,2.913e+06,537.87,1,6.8775,-7.0029,0,0
360.98,0.13363,5359.6,-27.114,0,2.9127e+06,537.87,1,6.9032,-6.9773,0,0
360.95,0.13424,5382.5,-26.103,0,2.9124e+06,537.87,1,6.9289,-6.9516,0,0
360.92,0.13485,5405.4,-25.092,0,2.9121e+06,537.87,1,6.9545,-6.926,0,0
360.9,0.13545,5428.2,-24.097,0,2.9117e+06,537.86,1,6.9802,-6.9003,0,0
360.86,0.13605,5450.2,-23.661,0,2.9114e+06,537.86,1,7.0059,-6.8746,0,0
360.83,0.13665,5472.1,-23.226,0,2.911e+06,537.86,1,7.0315,-6.849,0,0
360.8,0.13725,5494.1,-22.791,0,2.9106e+06,537.85,1,7.0572,-6.8233,0,0
360.77,0.13784,5516,-22.356,0,2.9102e+06,537.85,1,7.0828,-6.7976,0,0
360.74,0.13844,5538,-21.92,0,2.9098e+06,537.85,1,7.1085,-6.772,0,0
360.7,0.13904,5560,-21.485,0,2.9094e+06,537.85,1,7.1342,-6.7463,0,0
360.67,0.13964,5581.9,-21.05,0,2.909e+06,537.84,1,7.1598,-6.7207,0,0
