"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"
17	-8.948377994688036e+00	4.523003705176931e+00	1.801289618419086e+01	2.588266831288886e-06	-2.183974450287087e-08	6.519419821352223e+06	4.000000000378541e+05	4.800000000015195e+02	2.022002747341455e+08	9.966713464000418e-10	
18	-8.665840671280186e+00	4.427799050042328e+00	1.801289618435348e+01	2.587464941903158e-06	-2.378905622903831e-08	6.519419821414687e+06	4.000000000412342e+05	4.800000000016577e+02	2.202553975317016e+08	9.963692005239011e-10	
19	-8.386267868793052e+00	4.324211820036417e+00	1.801289618453923e+01	2.585492516094727e-06	-2.570710358591117e-08	6.519419821486040e+06	4.000000000450953e+05	4.800000000018156e+02	2.408796520612398e+08	9.956168011160500e-10	
20	-8.109906655171301e+00	4.212338027508130e+00	1.801289618473345e+01	2.584197060016814e-06	-2.768626495344880e-08	6.519419821560641e+06	4.000000000491323e+05	4.800000000019805e+02	2.624435067473859e+08	9.951258711183927e-10	
21	-7.837003396650095e+00	4.092275200961926e+00	1.801289618490110e+01	2.582221555967351e-06	-2.949055794858347e-08	6.519419821625051e+06	4.000000000526175e+05	4.800000000021232e+02	2.810595291751605e+08	9.943729202375110e-10	
22	-7.567801142961311e+00	3.964129108492579e+00	1.801289618502104e+01	2.580369163534286e-06	-3.003668596898219e-08	6.519419821671118e+06	4.000000000551104e+05	4.800000000022250e+02	2.943756097533201e+08	9.936621115678854e-10	
23	-7.302538639967547e+00	3.828014933000100e+00	1.801289618512785e+01	2.579282828655382e-06	-3.099203512072341e-08	6.519419821712152e+06	4.000000000573305e+05	4.800000000023160e+02	3.062347193407901e+08	9.932481884649464e-10	
24	-7.041451219861436e+00	3.684054467303719e+00	1.801289618526082e+01	2.577235492689631e-06	-3.071654004711694e-08	6.519419821763234e+06	4.000000000600946e+05	4.800000000024290e+02	3.209993760703844e+08	9.924586300220588e-10	
25	-6.784771893754239e+00	3.532373907658247e+00	1.801289618539835e+01	2.576579062968887e-06	-3.223917214610501e-08	6.519419821816061e+06	4.000000000629533e+05	4.800000000025459e+02	3.362689668351645e+08	9.922130459759880e-10	
26	-6.532728241368405e+00	3.373109115175378e+00	1.801289618555690e+01	2.573603566135196e-06	-3.290573424079069e-08	6.519419821876962e+06	4.000000000662489e+05	4.800000000026805e+02	3.538729447527609e+08	9.910706416162742e-10	
27	-6.285544504192742e+00	3.206401331190061e+00	1.801289618570023e+01	2.572339105045184e-06	-3.432435392417229e-08	6.519419821932022e+06	4.000000000692282e+05	4.800000000028024e+02	3.697870726203364e+08	9.905909268472662e-10	
28	-6.043505964115512e+00	3.032308865134351e+00	1.801289618581159e+01	2.571000642147892e-06	-3.567523759310844e-08	6.519419821974799e+06	4.000000000715429e+05	4.800000000028970e+02	3.821511162429921e+08	9.900826659100810e-10	
29	-5.803059867966191e+00	2.856015700931825e+00	1.801289618578208e+01	2.572281499312091e-06	-3.630089208475262e-08	6.519419821963464e+06	4.000000000709295e+05	4.800000000028720e+02	3.788746415737886e+08	9.905791944813118e-10	
30	-5.557697964681696e+00	2.686638048723696e+00	1.801289618564603e+01	2.574348723176396e-06	-3.596570833844056e-08	6.519419821911201e+06	4.000000000681016e+05	4.800000000027562e+02	3.637689056344660e+08	9.913733074221933e-10	
31	-5.307395917926740e+00	2.524649958772090e+00	1.801289618550028e+01	2.576467444502882e-06	-3.503718946404589e-08	6.519419821855214e+06	4.000000000650720e+05	4.800000000026325e+02	3.475864538307050e+08	9.921841349096381e-10	
32	-5.052375843435827e+00	2.370195950550276e+00	1.801289618533819e+01	2.578483353882156e-06	-3.404531520691183e-08	6.519419821792952e+06	4.000000000617029e+05	4.800000000024947e+02	3.295897839879611e+08	9.929551917296671e-10	
33	-4.792864305885078e+00	2.223413653881054e+00	1.801289618518891e+01	2.580763393564370e-06	-3.285333005137887e-08	6.519419821735607e+06	4.000000000585997e+05	4.800000000023678e+02	3.130143293390803e+08	9.938271170530039e-10	
34	-4.529091917758560e+00	2.084433812818527e+00	1.801289618494881e+01	2.582006227770573e-06	-2.953781335891944e-08	6.519419821643381e+06	4.000000000536093e+05	4.800000000021639e+02	2.863572945849686e+08	9.942902195276731e-10	
35	-4.261293922693052e+00	1.953378524874291e+00	1.801289618483057e+01	2.586067114984065e-06	-2.925970750849632e-08	6.519419821597954e+06	4.000000000511512e+05	4.800000000020631e+02	2.732274550702795e+08	9.958525819241532e-10	
36	-3.989708345886580e+00	1.830364145629346e+00	1.801289618474575e+01	2.585591221178720e-06	-2.845551821992466e-08	6.519419821565376e+06	4.000000000493883e+05	4.800000000019912e+02	2.638106218660505e+08	9.956658905023505e-10	
37	-3.714576299305675e+00	1.715500665458134e+00	1.801289618455761e+01	2.587669601864650e-06	-2.709869125478902e-08	6.519419821493086e+06	4.000000000454768e+05	4.800000000018308e+02	2.429174215603819e+08	9.964605336607804e-10	
38	-3.436141777111703e+00	1.608891664505120e+00	1.801289618439817e+01	2.589093790721905e-06	-2.514894071361155e-08	6.519419821431848e+06	4.000000000421631e+05	4.800000000016955e+02	2.252167475313675e+08	9.970013257549566e-10	
39	-3.154653346212674e+00	1.510629143619836e+00	1.801289618422871e+01	2.590677391825353e-06	-2.319904276544434e-08	6.519419821366764e+06	4.000000000386410e+05	4.800000000015518e+02	2.064032909211158e+08	9.976040713735637e-10	
40	-2.870360601688266e+00	1.420802083131971e+00	1.801289618404897e+01	2.592010994701412e-06	-2.109324277338973e-08	6.519419821297703e+06	4.000000000349043e+05	4.800000000013986e+02	1.864437832925794e+08	9.981106391024143e-10	
41	-2.583516244669690e+00	1.339490457456223e+00	1.801289618386627e+01	2.593350067408960e-06	-1.921147586813838e-08	6.519419821227537e+06	4.000000000311072e+05	4.800000000012437e+02	1.661609188927417e+08	9.986206137946696e-10	
42	-2.294375395069393e+00	1.266766115437450e+00	1.801289618370813e+01	2.594335577283247e-06	-1.712352914998074e-08	6.519419821166779e+06	4.000000000278198e+05	4.800000000011090e+02	1.486010916112268e+08	9.989944530451861e-10	
43	-2.003195039838138e+00	1.202693710312065e+00	1.801289618354052e+01	2.595323029606660e-06	-1.511691981100048e-08	6.519419821102402e+06	4.000000000243359e+05	4.800000000009667e+02	1.299915985028727e+08	9.993698732235593e-10	
44	-1.710234115561175e+00	1.147329758520203e+00	1.801289618337704e+01	2.596146859390111e-06	-1.303086667228223e-08	6.519419821039600e+06	4.000000000209377e+05	4.800000000008276e+02	1.118400905138711e+08	9.996827366307900e-10	
45	-1.415752784644269e+00	1.100724938314850e+00	1.801289618320552e+01	2.596842806212598e-06	-1.093377578042559e-08	6.519419820973718e+06	4.000000000173725e+05	4.800000000006821e+02	9.279655312403968e+07	9.999469880320743e-10	
46	-1.120012960276860e+00	1.062919649000948e+00	1.801289618303061e+01	2.597400078620734e-06	-8.712602576546671e-09	6.519419820906526e+06	4.000000000137367e+05	4.800000000005333e+02	7.337555888770863e+07	1.000158334389394e-09	
47	-8.232777112801265e-01	1.033946623577922e+00	1.801289618285621e+01	2.597870905828943e-06	-6.453975878904832e-09	6.519419820839535e+06	4.000000000101117e+05	4.800000000003852e+02	5.401239576624492e+07	1.000337091018201e-09	
48	-5.258105185297971e-01	1.013833703110969e+00	1.801289618268059e+01	2.598155908414450e-06	-4.140527285155530e-09	6.519419820772071e+06	4.000000000064611e+05	4.800000000002358e+02	3.451242785692301e+07	1.000445017312558e-09	
49	-2.278759681060675e-01	1.002596830276477e+00	1.801289618250408e+01	2.598334620087405e-06	-1.792187527745338e-09	6.519419820704263e+06	4.000000000027920e+05	4.800000000000857e+02	1.491389831634874e+07	1.000512799476877e-09	
50	3.629647548574929e-01	1.006594107085893e+00	1.801289618215522e+01	2.598278471900348e-06	2.802538698187965e-09	6.519419820570254e+06	3.999999999955405e+05	4.799999999997892e+02	-2.382082276583364e+07	1.000491523114016e-09	
51	6.553572505840487e-01	1.021495416236970e+00	1.801289618198354e+01	2.598023385026780e-06	5.068682794754945e-09	6.519419820504304e+06	3.999999999919719e+05	4.799999999996432e+02	-4.288270443403696e+07	1.000394621495295e-09	
52	9.471871852999978e-01	1.044961631556526e+00	1.801289618181115e+01	2.597675803014572e-06	7.337123232234887e-09	6.519419820438087e+06	3.999999999883888e+05	4.799999999994968e+02	-6.202200517536911e+07	1.000262867875673e-09	
53	1.238206406081793e+00	1.076949923466484e+00	1.801289618163975e+01	2.597179271514267e-06	9.541704939591874e-09	6.519419820372241e+06	3.999999999848257e+05	4.799999999993510e+02	-8.105466036616635e+07	1.000074433070192e-09	
54	1.528163339074496e+00	1.117451999585685e+00	1.801289618147027e+01	2.596569918721481e-06	1.169777213965574e-08	6.519419820307137e+06	3.999999999813028e+05	4.799999999992069e+02	-9.987246985603178e+07	9.998431932545230e-10	
55	1.816809896381922e+00	1.166427110520257e+00	1.801289618130398e+01	2.595794749499700e-06	1.387560894456779e-08	6.519419820243258e+06	3.999999999778463e+05	4.799999999990656e+02	-1.183352087374107e+08	9.995488410896464e-10	
56	2.103899924483644e+00	1.223826611517200e+00	1.801289618113052e+01	2.594926478620702e-06	1.598574541860999e-08	6.519419820176619e+06	3.999999999742404e+05	4.799999999989179e+02	-1.375967010278980e+08	9.992191852550768e-10	
57	2.389186865183698e+00	1.289604842740800e+00	1.801289618096233e+01	2.593917245108967e-06	1.805850369215690e-08	6.519419820112020e+06	3.999999999707447e+05	4.799999999987752e+02	-1.562689999706779e+08	9.988358155303269e-10	
58	2.672426617350611e+00	1.363703734973349e+00	1.801289618079761e+01	2.592802648416221e-06	2.007671112796324e-08	6.519419820048740e+06	3.999999999673205e+05	4.799999999986351e+02	-1.745594891873446e+08	9.984123551654677e-10	
59	2.953375176194207e+00	1.446064256342548e+00	1.801289618062936e+01	2.591594108064779e-06	2.197695402785652e-08	6.519419819984105e+06	3.999999999638232e+05	4.799999999984919e+02	-1.932408048093242e+08	9.979529460729220e-10	
60	3.231789121908942e+00	1.536624167531308e+00	1.801289618046178e+01	2.590293352962080e-06	2.370418283703107e-08	6.519419819919746e+06	3.999999999603404e+05	4.799999999983499e+02	-2.118443904382026e+08	9.974579607536459e-10	
61	3.507435769737082e+00	1.635286654858777e+00	1.801289618030953e+01	2.588885770349288e-06	2.535469363322741e-08	6.519419819861263e+06	3.999999999571755e+05	4.799999999982206e+02	-2.287497311778051e+08	9.969220023294177e-10	
62	3.780077761753257e+00	1.741972008424491e+00	1.801289618016156e+01	2.587160319274754e-06	2.655619016522212e-08	6.519419819804417e+06	3.999999999540997e+05	4.799999999980946e+02	-2.451796752796004e+08	9.962622746988739e-10	
63	4.049631724588006e+00	1.856245574699346e+00	1.801289618011992e+01	2.585738664759792e-06	2.640030547459012e-08	6.519419819788424e+06	3.999999999532343e+05	4.799999999980594e+02	-2.498021225093450e+08	9.957142678229378e-10	
64	4.319824277782621e+00	1.969000217807956e+00	1.801289618027965e+01	2.587362711365843e-06	2.444239506666206e-08	6.519419819849773e+06	3.999999999565541e+05	4.799999999981949e+02	-2.320691128032005e+08	9.963321823047907e-10	
65	4.592474674580859e+00	2.075676888591151e+00	1.801289618036292e+01	2.585859764064230e-06	2.304589217902416e-08	6.519419819881774e+06	3.999999999582854e+05	4.799999999982660e+02	-2.228211091439873e+08	9.957485470550345e-10	
66	4.867358486334798e+00	2.176459804521514e+00	1.801289618031702e+01	2.587046576130312e-06	2.523484941924425e-08	6.519419819864137e+06	3.999999999573312e+05	4.799999999982268e+02	-2.279180202516218e+08	9.962133865421208e-10	
67	5.144273683179286e+00	2.271520512066585e+00	1.801289618029739e+01	2.586610529888659e-06	2.602336735572938e-08	6.519419819856590e+06	3.999999999569229e+05	4.799999999982099e+02	-2.300991238580426e+08	9.960484992228049e-10	
68	5.423032603932265e+00	2.361031755859791e+00	1.801289618042444e+01	2.589026652942323e-06	2.524147314395339e-08	6.519419819905401e+06	3.999999999595641e+05	4.799999999983181e+02	-2.159908191901951e+08	9.969758218822544e-10	
69	5.703449844554483e+00	2.445205206630341e+00	1.801289618074644e+01	2.591583803985131e-06	2.033823060906134e-08	6.519419820029087e+06	3.999999999662571e+05	4.799999999985916e+02	-1.802399970831832e+08	9.979438271963601e-10	
70	5.985367527711789e+00	2.524209267103131e+00	1.801289618095331e+01	2.591525604232407e-06	1.657861460019793e-08	6.519419820108558e+06	3.999999999705572e+05	4.799999999987676e+02	-1.572704732017943e+08	9.979111065722954e-10	
71	6.268630865279108e+00	2.598244699155444e+00	1.801289618099913e+01	2.591576509837155e-06	1.596405801017371e-08	6.519419820126156e+06	3.999999999715096e+05	4.799999999988065e+02	-1.521832006133043e+08	9.979292221083241e-10	
72	6.553113177927128e+00	2.667449835679148e+00	1.801289618104630e+01	2.592576540723745e-06	1.614627716059948e-08	6.519419820144271e+06	3.999999999724900e+05	4.799999999988465e+02	-1.469466864380600e+08	9.983147203688218e-10	
73	6.838687910043200e+00	2.732000317813323e+00	1.801289618112391e+01	2.592816051686931e-06	1.536479456504033e-08	6.519419820174085e+06	3.999999999741032e+05	4.799999999989124e+02	-1.383292284828841e+08	9.984051159460770e-10	
74	7.125244671304581e+00	2.792042180558206e+00	1.801289618119098e+01	2.593218842921989e-06	1.481431076776087e-08	6.519419820199851e+06	3.999999999754974e+05	4.799999999989695e+02	-1.308823842238129e+08	9.985589782828559e-10	
75	7.412687410603895e+00	2.847688995856213e+00	1.801289618125021e+01	2.593495776669520e-06	1.433888137533026e-08	6.519419820222599e+06	3.999999999767285e+05	4.799999999990197e+02	-1.243064268074480e+08	9.986645835082921e-10	
76	7.700925084026584e+00	2.899060735203613e+00	1.801289618131975e+01	2.593934391570030e-06	1.374213044694881e-08	6.519419820249317e+06	3.999999999781740e+05	4.799999999990790e+02	-1.165847292927708e+08	9.988322298476945e-10	
77	7.989872485655174e+00	2.946278010491491e+00	1.801289618141977e+01	2.594765738626345e-06	1.231043276292328e-08	6.519419820287734e+06	3.999999999802529e+05	4.799999999991639e+02	-1.054802224783276e+08	9.991495756050517e-10	
78	8.279452131607513e+00	2.989449669586805e+00	1.801289618152873e+01	2.594811939841855e-06	1.075800272486962e-08	6.519419820329604e+06	3.999999999825184e+05	4.799999999992568e+02	-9.337921715232658e+07	9.991647084423436e-10	
79	8.569591888528569e+00	3.028681873854569e+00	1.801289618161130e+01	2.595168723498143e-06	9.616080157605866e-09	6.519419820361312e+06	3.999999999842343e+05	4.799999999993267e+02	-8.421329636582835e+07	9.993003640649314e-10	
80	8.860225045745670e+00	3.064075058249337e+00	1.801289618168945e+01	2.595311141053410e-06	8.733899929099834e-09	6.519419820391328e+06	3.999999999858587e+05	4.799999999993931e+02	-7.553676361589552e+07	9.993540019933428e-10	
81	9.151290039471117e+00	3.095722067590682e+00	1.801289618176059e+01	2.595596312323197e-06	7.925073578032442e-09	6.519419820418668e+06	3.999999999873379e+05	4.799999999994539e+02	-6.763566527714066e+07	9.994628097280407e-10	
82	9.442730233880173e+00	3.123704859682841e+00	1.801289618182853e+01	2.596003498372099e-06	6.821160124507775e-09	6.519419820444751e+06	3.999999999887496e+05	4.799999999995111e+02	-6.009492318640316e+07	9.996183924381839e-10	
83	9.734491958470429e+00	3.148109216782429e+00	1.801289618189008e+01	2.595584385852723e-06	6.005153578710919e-09	6.519419820468398e+06	3.999999999900290e+05	4.799999999995637e+02	-5.326059127296972e+07	9.994562335270174e-10	
84	1.002652488416274e+01	3.169020896483955e+00	1.801289618201996e+01	2.596269426956490e-06	4.601837076527805e-09	6.519419820518295e+06	3.999999999927289e+05	4.799999999996742e+02	-3.883887927293804e+07	9.997189103598873e-10	
85	1.031878198989910e+01	3.186524005199636e+00	1.801289618203667e+01	2.596476636136836e-06	4.146886570981374e-09	6.519419820524717e+06	3.999999999930763e+05	4.799999999996885e+02	-3.698330887762523e+07	9.997984028924720e-10	
86	1.061121988923134e+01	3.200690419793784e+00	1.801289618212335e+01	2.596384621032765e-06	3.152822954295721e-09	6.519419820558015e+06	3.999999999948782e+05	4.799999999997622e+02	-2.735847021185728e+07	9.997624335928802e-10	
87	1.090379797179357e+01	3.211586277876887e+00	1.801289618218998e+01	2.596062602463337e-06	2.381216097628158e-09	6.519419820583604e+06	3.999999999962631e+05	4.799999999998186e+02	-1.996106222839846e+07	9.996381207993685e-10	
88	1.119647758695348e+01	3.219289257110174e+00	1.801289618230055e+01	2.589373189671534e-06	3.453531453201239e-09	6.519419820626077e+06	3.999999999985612e+05	4.799999999999126e+02	-7.685319877905812e+06	9.970627673781859e-10	
89	1.148922282393705e+01	3.223867068470363e+00	1.801289618355646e+01	2.438224740868698e-06	6.555158350622834e-08	6.519419821108529e+06	4.000000000246674e+05	4.800000000009804e+02	1.317625986656913e+08	9.392000284833955e-10	
90	-1.158172121724992e+01	0.000000000000000e+00	1.801289618239947e+01	2.601072050895564e-06	-1.241303293050226e-09	6.519419820664083e+06	4.000000000006178e+05	4.799999999999969e+02	3.299793667133845e+06	1.001566748361564e-09	
91	-1.128295243449998e+01	0.000000000000000e+00	1.801289618236943e+01	2.597056212265550e-06	-1.266992842173496e-11	6.519419820652544e+06	3.999999999999933e+05	4.799999999999714e+02	-3.575579682657045e+04	1.000020298850353e-09	
92	-1.098418365175192e+01	0.000000000000000e+00	1.801289618236903e+01	2.597004147855803e-06	-1.039651114042514e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	1.000000250960285e-09	
93	-1.068541486900309e+01	0.000000000000000e+00	1.801289618236903e+01	2.597003496997510e-06	-4.250892315310852e-16	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	1.000000000341333e-09	
94	-1.038664608625308e+01	0.000000000000000e+00	1.801289618236903e+01	2.597003496166274e-06	-1.304773505548976e-16	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	1.000000000021258e-09	
95	-1.008787730350300e+01	0.000000000000000e+00	1.801289618236903e+01	2.597003558116307e-06	-1.240077534207226e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	1.000000023875687e-09	
96	-9.789108520753413e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496174626e-06	-1.043657509413820e-16	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	1.000000000024474e-09	
97	-9.490339738004444e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003528143211e-06	1.113320464203857e-16	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	1.000000012334271e-09	
98	-9.191570955256449e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003464926650e-06	1.244848944269492e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999879921556e-10	
99	-8.892802172507551e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496155031e-06	-1.267860688999352e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	1.000000000016930e-09	
100	-8.594033389758167e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496014748e-06	-8.942209903791946e-18	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999999629114e-10	
101	-8.295264607008090e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003435662876e-06	-1.209585185023416e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999767238711e-10	
102	-7.996495824258670e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496128885e-06	6.600415027445418e-17	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	1.000000000006861e-09	
103	-7.697727041509633e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496080182e-06	9.909347964854600e-17	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999999881073e-10	
104	-7.398958258760111e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496062546e-06	-1.236528237637276e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999999813174e-10	
105	-7.100189476011143e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003557567836e-06	-1.185717493297215e-16	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	1.000000023664492e-09	
106	-6.801420693262106e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003434425846e-06	8.523219476652648e-17	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999762475402e-10	
107	-6.502651910512861e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496041333e-06	1.237562604100263e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999999731494e-10	
108	-6.203883127763893e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496120844e-06	7.533794122704338e-17	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	1.000000000003765e-09	
109	-5.905114345014752e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496050992e-06	-1.203546437170711e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999999768684e-10	
110	-5.606345562264085e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003464032492e-06	1.222068981953073e-16	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999876478507e-10	
111	-5.307576779512896e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496066705e-06	-2.036058713811178e-17	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999999829177e-10	
112	-5.008807996762437e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496202793e-06	7.118121009388641e-17	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	1.000000000035320e-09	
113	-4.710039214011562e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496059847e-06	5.569836820786638e-17	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999999802774e-10	
114	-4.411270431260373e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496088446e-06	-1.209001623950606e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999999912907e-10	
115	-4.112501648510087e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003430558231e-06	1.309286596712908e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999747582807e-10	
116	-3.813732865759352e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003560301164e-06	-1.293614570193011e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	1.000000024716986e-09	
117	-3.514964083009271e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003496009318e-06	-1.036861531260669e-15	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999999608202e-10	
118	-3.216195300259193e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003468919057e-06	-1.712386756883253e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999895294695e-10	
119	-2.917426517509114e+00	0.000000000000000e+00	1.801289618236903e+01	2.597003437975692e-06	-1.564915832436636e-13	6.519419820652383e+06	3.999999999999847e+05	4.799999999999708e+02	-8.177195274250460e+04	9.999999776144427e-10	
