Mach,Pressure,Temperature,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,entropy,total enthalpt
258,0.23744,888380.0,541.68,0.98272,1,0.031718,0.031718,0,0,705.1042635531477,350014.3800154543
259,0.23799,888300.0,541.68,0.98264,1,0.031841,0.031841,0,0,705.114132663369,350019.64812038257
260,0.23854,888230.0,541.68,0.98256,1,0.031964,0.031964,0,0,705.1227670199347,350024.386111367
261,0.2391,888160.0,541.67,0.98247,1,0.032087,0.032087,0,0,705.088388123717,350005.8005253335
262,0.23967,888080.0,541.67,0.98239,1,0.032209,0.032209,0,0,705.0982556022498,350011.1123324194
263,0.24024,888000.0,541.67,0.9823,1,0.032332,0.032332,0,0,705.108121723294,350016.4261390824
264,0.2408,887930.0,541.67,0.98222,1,0.032455,0.032455,0,0,705.1167534664619,350021.19156637264
265,0.24138,887850.0,541.66,0.98213,1,0.032578,0.032578,0,0,705.0836106576401,350003.18679682945
266,0.24196,887770.0,541.66,0.98204,1,0.032701,0.032701,0,0,705.0934749813189,350008.5263733442
267,0.24254,887690.0,541.66,0.98196,1,0.032824,0.032824,0,0,705.1033379502333,350013.8680523721
268,0.24312,887610.0,541.66,0.98187,1,0.032947,0.032947,0,0,705.1131995654212,350019.21183590527
269,0.24372,887530.0,541.66,0.98178,1,0.03307,0.03307,0,0,705.1230598279182,350024.5955018553
270,0.24431,887450.0,541.65,0.98169,1,0.033193,0.033193,0,0,705.0899205254352,350006.6249845647
271,0.24491,887360.0,541.65,0.9816,1,0.033316,0.033316,0,0,705.1010125421235,350012.5455229082
272,0.2455,887280.0,541.65,0.98151,1,0.033439,0.033439,0,0,705.1108706772926,350017.91785157536
273,0.24611,887200.0,541.65,0.98141,1,0.033562,0.033562,0,0,705.1207274627423,350023.3305612152
274,0.24672,887110.0,541.64,0.98132,1,0.033685,0.033685,0,0,705.0888231078943,350005.94234654884
275,0.24733,887030.0,541.64,0.98123,1,0.033808,0.033808,0,0,705.0986791192153,350011.3607047705
276,0.24794,886940.0,541.64,0.98113,1,0.033931,0.033931,0,0,705.1097655209787,350017.3125541964
277,0.24857,886860.0,541.64,0.98103,1,0.034054,0.034054,0,0,705.1196186694884,350022.77423860633
278,0.24919,886770.0,541.63,0.98094,1,0.034176,0.034176,0,0,705.0877168013817,350005.41869569704
279,0.24982,886680.0,541.63,0.98084,1,0.034299,0.034299,0,0,705.0988006308656,350011.4173248596
280,0.25045,886590.0,541.63,0.98074,1,0.034422,0.034422,0,0,705.1098827586303,350017.4184017866
281,0.25108,886500.0,541.63,0.98064,1,0.034545,0.034545,0,0,705.1209631861406,350023.4219291586
282,0.25173,886410.0,541.62,0.98054,1,0.034668,0.034668,0,0,705.0890639461581,350006.13890275924
283,0.25237,886320.0,541.62,0.98044,1,0.034791,0.034791,0,0,705.100143320007,350012.16807557264
284,0.25302,886230.0,541.62,0.98034,1,0.034914,0.034914,0,0,705.1112209963601,350018.21946801443
285,0.25367,886130.0,541.62,0.98024,1,0.035037,0.035037,0,0,705.1235275365277,350024.8039989881
286,0.25433,886040.0,541.61,0.98013,1,0.03516,0.03516,0,0,705.0916309940144,350007.55570471974
287,0.25499,885940.0,541.61,0.98003,1,0.035283,0.035283,0,0,705.1039361583933,350014.16631958156
288,0.25566,885850.0,541.61,0.97992,1,0.035406,0.035406,0,0,705.115009019265,350020.2691102703
289,0.25633,885750.0,541.6,0.97981,1,0.035529,0.035529,0,0,705.0843448128195,350003.58277578035
290,0.25701,885650.0,541.6,0.9797,1,0.035652,0.035652,0,0,705.0966465145725,350010.2424978819
291,0.25769,885550.0,541.6,0.97959,1,0.035775,0.035775,0,0,705.1089461300433,350016.90504048835
292,0.25836,885450.0,541.6,0.97949,1,0.035898,0.035898,0,0,705.1212436612234,350023.55030635634
293,0.25905,885350.0,541.59,0.97937,1,0.036021,0.036021,0,0,705.0905817876273,350006.9201233588
294,0.25974,885250.0,541.59,0.97926,1,0.036143,0.036143,0,0,705.102877743138,350013.6124983876
295,0.26044,885150.0,541.59,0.97915,1,0.036266,0.036266,0,0,705.1151716183368,350020.3280951693
296,0.26113,885050.0,541.58,0.97903,1,0.036389,0.036389,0,0,705.0845115700848,350003.71052659914
297,0.26183,884940.0,541.58,0.97892,1,0.036512,0.036512,0,0,705.0980329895148,350010.96305387537
298,0.26255,884840.0,541.58,0.9788,1,0.036635,0.036635,0,0,705.1103230089772,350017.72972437483
299,0.26326,884730.0,541.58,0.97868,1,0.036758,0.036758,0,0,705.123839634803,350025.0086979867
300,0.26397,884620.0,541.57,0.97857,1,0.036881,0.036881,0,0,705.0944107291828,350008.9788231633
301,0.26469,884520.0,541.57,0.97845,1,0.037004,0.037004,0,0,705.106696694387,350015.7562434439
302,0.26542,884410.0,541.57,0.97833,1,0.037127,0.037127,0,0,705.1202088655577,350023.0869659996
303,0.26615,884300.0,541.56,0.97821,1,0.03725,0.03725,0,0,705.0907814802051,350007.11188471987
304,0.26688,884190.0,541.56,0.97808,1,0.037373,0.037373,0,0,705.1042914789558,350014.4503177361
305,0.26762,884080.0,541.56,0.97796,1,0.037496,0.037496,0,0,705.1177989787292,350021.812862514
306,0.26836,883960.0,541.55,0.97784,1,0.037619,0.037619,0,0,705.0896010044582,350006.40171463887
307,0.26911,883850.0,541.55,0.97771,1,0.037742,0.037742,0,0,705.1031061108254,350013.7931126142
308,0.26986,883730.0,541.55,0.97758,1,0.037865,0.037865,0,0,705.1178361106752,350021.7168343556
309,0.27061,883620.0,541.54,0.97745,1,0.037988,0.037988,0,0,705.0884118864217,350005.81214867276
310,0.27138,883500.0,541.54,0.97732,1,0.03811,0.03811,0,0,705.1031392826038,350013.7862613737
311,0.27215,883380.0,541.54,0.97719,1,0.038233,0.038233,0,0,705.1178637186737,350021.7639025977
312,0.27291,883260.0,541.53,0.97706,1,0.038356,0.038356,0,0,705.0896680383325,350006.4240388114
313,0.27368,883140.0,541.53,0.97693,1,0.038479,0.038479,0,0,705.1043896319763,350014.41003657936
314,0.27447,883020.0,541.53,0.97679,1,0.038602,0.038602,0,0,705.1191082728429,350022.44247402344
315,0.27526,882900.0,541.52,0.97666,1,0.038725,0.038725,0,0,705.0909137514363,350007.18223198794
316,0.27604,882780.0,541.52,0.97652,1,0.038848,0.038848,0,0,705.1056295582341,350015.2020636764
317,0.27683,882650.0,541.52,0.97639,1,0.038971,0.038971,0,0,705.1215683584977,350023.77530102426
318,0.27764,882530.0,541.51,0.97624,1,0.039094,0.039094,0,0,705.0933750074894,350008.57444759685
319,0.27844,882400.0,541.51,0.9761,1,0.039217,0.039217,0,0,705.1093104813452,350017.17834393063
320,0.27925,882270.0,541.5,0.97596,1,0.03934,0.03934,0,0,705.0823438582914,350002.5167647969
321,0.28006,882140.0,541.5,0.97582,1,0.039463,0.039463,0,0,705.0982757462589,350011.1515345452
322,0.28088,882010.0,541.5,0.97567,1,0.039586,0.039586,0,0,705.1142041918804,350019.81215390976
323,0.2817,881880.0,541.49,0.97553,1,0.039709,0.039709,0,0,705.0872382215128,350005.18929962954
324,0.28253,881750.0,541.49,0.97538,1,0.039832,0.039832,0,0,705.103163092771,350013.88151452004
325,0.28335,881610.0,541.49,0.97524,1,0.039955,0.039955,0,0,705.1203091151532,350023.0830520355
326,0.2842,881480.0,541.48,0.97508,1,0.040077,0.040077,0,0,705.0933437910696,350008.5441081671
327,0.28504,881340.0,541.48,0.97493,1,0.0402,0.0402,0,0,705.110485692991,350017.7997492858
328,0.28588,881200.0,541.47,0.97478,1,0.040323,0.040323,0,0,705.0847454118827,350003.7779435565
329,0.28673,881060.0,541.47,0.97463,1,0.040446,0.040446,0,0,705.1018829177024,350013.0657135351
330,0.28759,880920.0,541.47,0.97447,1,0.040569,0.040569,0,0,705.1190164607953,350022.3802409711
331,0.28846,880780.0,541.46,0.97431,1,0.040692,0.040692,0,0,705.0932762157425,350008.4441429521
332,0.28932,880640.0,541.46,0.97416,1,0.040815,0.040815,0,0,705.1104053780801,350017.7690084983
333,0.29019,880500.0,541.45,0.974,1,0.040938,0.040938,0,0,705.0846655975395,350003.8457092884
334,0.29107,880350.0,541.45,0.97384,1,0.041061,0.041061,0,0,705.1030134359605,350013.75320827746
335,0.29196,880200.0,541.45,0.97367,1,0.041184,0.041184,0,0,705.1213567473914,350023.688016935
336,0.29284,880050.0,541.44,0.97351,1,0.041307,0.041307,0,0,705.0968396502612,350010.3332553043
337,0.29373,879910.0,541.44,0.97335,1,0.04143,0.04143,0,0,705.1139552965338,350019.7525164895
338,0.29463,879750.0,541.43,0.97318,1,0.041553,0.041553,0,0,705.0906606549098,350006.98336340167
339,0.29554,879600.0,541.43,0.97301,1,0.041676,0.041676,0,0,705.1089934386707,350016.98617391713
340,0.29644,879450.0,541.42,0.97284,1,0.041799,0.041799,0,0,705.0844764643286,350003.70449337986
341,0.29735,879300.0,541.42,0.97267,1,0.041922,0.041922,0,0,705.1028040011395,350013.7186498477
342,0.29827,879140.0,541.42,0.9725,1,0.042044,0.042044,0,0,705.122348419676,350024.2868720027
343,0.2992,878980.0,541.41,0.97232,1,0.042167,0.042167,0,0,705.0990520283972,350011.62172813923
344,0.30013,878820.0,541.41,0.97215,1,0.04229,0.04229,0,0,705.1185902341123,350022.2249351356
345,0.30105,878660.0,541.4,0.97197,1,0.042413,0.042413,0,0,705.0952934289217,350009.5504264488
346,0.30199,878500.0,541.4,0.97179,1,0.042536,0.042536,0,0,705.114825436304,350020.1889688055
347,0.30294,878330.0,541.39,0.97161,1,0.042659,0.042659,0,0,705.09274873478,350008.12552374665
348,0.30389,878170.0,541.39,0.97143,1,0.042782,0.042782,0,0,705.1122742409243,350018.7999206953
349,0.30483,878000.0,541.38,0.97124,1,0.042905,0.042905,0,0,705.0901966608317,350006.7272232785
350,0.30579,877840.0,541.38,0.97106,1,0.043028,0.043028,0,0,705.1097156815302,350017.43783577264
351,0.30676,877670.0,541.37,0.97087,1,0.043151,0.043151,0,0,705.087637229136,350005.45239428163
352,0.30773,877490.0,541.37,0.97068,1,0.043274,0.043274,0,0,705.109588493675,350017.24917965167
353,0.3087,877320.0,541.36,0.97049,1,0.043397,0.043397,0,0,705.0875089997306,350005.2791434716
354,0.30969,877150.0,541.36,0.9703,1,0.04352,0.04352,0,0,705.1082333905456,350016.6125832773
355,0.31068,876970.0,541.35,0.9701,1,0.043643,0.043643,0,0,705.0873717670855,350005.23161713814
356,0.31167,876790.0,541.35,0.96991,1,0.043766,0.043766,0,0,705.1093071142013,350017.1022949689
357,0.31266,876620.0,541.34,0.96971,1,0.043889,0.043889,0,0,705.0872255595352,350005.21307527693
358,0.31367,876440.0,541.34,0.96951,1,0.044011,0.044011,0,0,705.1091529792292,350017.1462594607
359,0.31468,876260.0,541.33,0.96931,1,0.044134,0.044134,0,0,705.0882883223717,350005.84702364716
360,0.31569,876070.0,541.33,0.96911,1,0.044257,0.044257,0,0,705.1114250288335,350018.31733457255
361,0.3167,875890.0,541.32,0.9689,1,0.04438,0.04438,0,0,705.0905587097363,350007.03464422066
362,0.31773,875700.0,541.32,0.9687,1,0.044503,0.044503,0,0,705.1136863522484,350019.5683381632
363,0.31876,875510.0,541.31,0.96849,1,0.044626,0.044626,0,0,705.0940353247685,350008.8762526256
364,0.3198,875320.0,541.31,0.96828,1,0.044749,0.044749,0,0,705.1171535591982,350021.44892516354
365,0.32084,875130.0,541.3,0.96806,1,0.044872,0.044872,0,0,705.0975002901934,350010.799365084
366,0.32188,874940.0,541.3,0.96785,1,0.044995,0.044995,0,0,705.1206091439195,350023.38609175355
367,0.32294,874740.0,541.29,0.96763,1,0.045118,0.045118,0,0,705.1021695830185,350013.32799030794
368,0.324,874540.0,541.28,0.96741,1,0.045241,0.045241,0,0,705.0837298906508,350003.2794676863
369,0.32505,874350.0,541.28,0.9672,1,0.045364,0.045364,0,0,705.1068263034867,350015.914171631
370,0.32612,874150.0,541.27,0.96698,1,0.045487,0.045487,0,0,705.0883837645149,350005.9093094309
371,0.3272,873940.0,541.27,0.96675,1,0.04561,0.04561,0,0,705.1139002730235,350019.68107712135
372,0.32828,873740.0,541.26,0.96652,1,0.045733,0.045733,0,0,705.0954546176081,350009.72051837185
373,0.32936,873530.0,541.26,0.9663,1,0.045855,0.045855,0,0,705.1209596511563,350023.50687679456
374,0.33044,873330.0,541.25,0.96607,1,0.045978,0.045978,0,0,705.1025108960965,350013.5648633557
375,0.33154,873110.0,541.24,0.96584,1,0.046101,0.046101,0,0,705.0864900684867,350004.7292300507
376,0.33265,872900.0,541.24,0.9656,1,0.046224,0.046224,0,0,705.1119798921145,350018.61801098246
377,0.33375,872690.0,541.23,0.96537,1,0.046347,0.046347,0,0,705.0947411119017,350009.27959307824
378,0.33485,872480.0,541.23,0.96513,1,0.04647,0.04647,0,0,705.1202191471531,350023.15731474035
379,0.33598,872260.0,541.22,0.96489,1,0.046593,0.046593,0,0,705.1041894769977,350014.43946119834
380,0.33711,872040.0,541.21,0.96465,1,0.046716,0.046716,0,0,705.0881590669769,350005.73230334
381,0.33823,871820.0,541.21,0.9644,1,0.046839,0.046839,0,0,705.1148334906131,350020.20922906493
382,0.33936,871600.0,541.2,0.96416,1,0.046962,0.046962,0,0,705.0987984342717,350011.52180612023
383,0.34051,871370.0,541.19,0.96391,1,0.047085,0.047085,0,0,705.0839745497358,350003.4201411114
384,0.34166,871150.0,541.19,0.96366,1,0.047208,0.047208,0,0,705.110631579269,350018.0035911373
385,0.34281,870920.0,541.18,0.96341,1,0.047331,0.047331,0,0,705.0958022929055,350009.9222348553
386,0.34396,870690.0,541.18,0.96315,1,0.047454,0.047454,0,0,705.1236567414663,350025.0424785564
387,0.34513,870460.0,541.17,0.96289,1,0.047577,0.047577,0,0,705.1088218866191,350017.0365689461
388,0.3463,870220.0,541.16,0.96263,1,0.0477,0.0477,0,0,705.0951964011806,350009.56197829486
389,0.34747,869990.0,541.16,0.96237,1,0.047822,0.047822,0,0,705.1230315293732,350024.7635423372
390,0.34864,869750.0,541.15,0.96211,1,0.047945,0.047945,0,0,705.1093996781125,350017.30969678564
391,0.34983,869510.0,541.14,0.96184,1,0.048068,0.048068,0,0,705.0957663573291,350009.9231131165
392,0.35102,869260.0,541.13,0.96157,1,0.048191,0.048191,0,0,705.0833409342591,350003.0675299004
393,0.35222,869020.0,541.13,0.9613,1,0.048314,0.048314,0,0,705.1123600459745,350018.9091687979
394,0.35341,868780.0,541.12,0.96103,1,0.048437,0.048437,0,0,705.0987185313166,350011.55586864945
395,0.35462,868520.0,541.11,0.96076,1,0.04856,0.04856,0,0,705.0874925028588,350005.30886836705
396,0.35584,868270.0,541.11,0.96048,1,0.048683,0.048683,0,0,705.1176979142584,350021.7537536576
397,0.35706,868020.0,541.1,0.9602,1,0.048806,0.048806,0,0,705.105255621155,350015.03856473806
398,0.35827,867770.0,541.09,0.95992,1,0.048929,0.048929,0,0,705.0928114624094,350008.3067847406
399,0.35951,867510.0,541.08,0.95963,1,0.049052,0.049052,0,0,705.0815727374838,350002.1918638989
400,0.36075,867250.0,541.08,0.95934,1,0.049175,0.049175,0,0,705.1129559114895,350019.2512947479
401,0.36199,866990.0,541.07,0.95906,1,0.049298,0.049298,0,0,705.1017085056906,350013.15923505655
402,0.36323,866730.0,541.06,0.95877,1,0.049421,0.049421,0,0,705.0904587922946,350007.07962480927
403,0.36449,866460.0,541.06,0.95847,1,0.049544,0.049544,0,0,705.1230227005991,350024.7439343282
404,0.36575,866190.0,541.05,0.95817,1,0.049667,0.049667,0,0,705.1129697026505,350019.2636210883
405,0.36701,865920.0,541.04,0.95787,1,0.049789,0.049789,0,0,705.1029139202407,350013.7960006353
406,0.36827,865650.0,541.03,0.95758,1,0.049912,0.049912,0,0,705.0928553614588,350008.34109270375
407,0.36955,865370.0,541.02,0.95727,1,0.050035,0.050035,0,0,705.0839988090086,350003.47538897244
408,0.37084,865090.0,541.02,0.95696,1,0.050158,0.050158,0,0,705.1177251246381,350021.7964855048
409,0.37213,864810.0,541.01,0.95665,1,0.050281,0.050281,0,0,705.1088575376541,350016.9846520763
410,0.37341,864530.0,541.0,0.95634,1,0.050404,0.050404,0,0,705.0999866801135,350012.1558635187
411,0.37471,864250.0,540.99,0.95602,1,0.050527,0.050527,0,0,705.0911125616348,350007.4006385206
412,0.37602,863960.0,540.98,0.95571,1,0.05065,0.05065,0,0,705.083438339598,350003.2052895788
413,0.37733,863670.0,540.98,0.95539,1,0.050773,0.050773,0,0,705.1183218007255,350022.1556560365
414,0.37864,863380.0,540.97,0.95507,1,0.050896,0.050896,0,0,705.1106353264788,350017.98497813346
415,0.37996,863090.0,540.96,0.95474,1,0.051019,0.051019,0,0,705.1029450741815,350013.8585758595
416,0.38129,862790.0,540.95,0.95441,1,0.051142,0.051142,0,0,705.0964527932393,350010.29205431475
417,0.38262,862490.0,540.94,0.95408,1,0.051265,0.051265,0,0,705.0899561612293,350006.7392507048
418,0.38396,862190.0,540.93,0.95375,1,0.051388,0.051388,0,0,705.0834551913533,350003.23133421224
419,0.3853,861890.0,540.93,0.95341,1,0.051511,0.051511,0,0,705.1194806891116,350022.85515603394
420,0.38665,861580.0,540.92,0.95307,1,0.051634,0.051634,0,0,705.1141665199601,350019.9187919895
421,0.38801,861270.0,540.91,0.95273,1,0.051756,0.051756,0,0,705.1088474345116,350017.02794279513
422,0.38936,860960.0,540.9,0.95239,1,0.051879,0.051879,0,0,705.1035234479936,350014.1197129412
423,0.39072,860650.0,540.89,0.95204,1,0.052002,0.052002,0,0,705.0981945756104,350011.2573092712
424,0.3921,860330.0,540.88,0.95169,1,0.052125,0.052125,0,0,705.0940602112502,350008.98707398697
425,0.39348,860010.0,540.87,0.95134,1,0.052248,0.052248,0,0,705.0899199272736,350006.73103742837
426,0.39485,859690.0,540.86,0.95098,1,0.052371,0.052371,0,0,705.0857741511047,350004.4573828877
427,0.39624,859370.0,540.85,0.95063,1,0.052494,0.052494,0,0,705.0816229001719,350002.26264438254
428,0.39764,859040.0,540.85,0.95026,1,0.052617,0.052617,0,0,705.1211460278912,350023.7228097196
429,0.39904,858710.0,540.84,0.9499,1,0.05274,0.05274,0,0,705.1181753793562,350022.1005316382
430,0.40044,858380.0,540.83,0.94953,1,0.052863,0.052863,0,0,705.115198637176,350020.4930926999
431,0.40185,858040.0,540.82,0.94916,1,0.052986,0.052986,0,0,705.1134121496841,350019.4456189615
432,0.40327,857700.0,540.81,0.94879,1,0.053109,0.053109,0,0,705.1116188970383,350018.445899977
433,0.40469,857360.0,540.8,0.94841,1,0.053232,0.053232,0,0,705.1098189016984,350017.4612728545
434,0.40612,857020.0,540.79,0.94803,1,0.053355,0.053355,0,0,705.1080121861038,350016.5250170643
435,0.40755,856680.0,540.78,0.94765,1,0.053478,0.053478,0,0,705.106198772637,350015.60420051566
436,0.40899,856330.0,540.77,0.94726,1,0.053601,0.053601,0,0,705.1055731837298,350015.2436282052
437,0.41044,855970.0,540.76,0.94687,1,0.053723,0.053723,0,0,705.1061343123396,350015.44312912476
438,0.41189,855620.0,540.75,0.94649,1,0.053846,0.053846,0,0,705.1054935951039,350015.1470965542
439,0.41334,855270.0,540.74,0.94609,1,0.053969,0.053969,0,0,705.1048455401781,350014.86681036867
440,0.41481,854910.0,540.73,0.94569,1,0.054092,0.054092,0,0,705.1053831391965,350015.18086706585
441,0.41627,854540.0,540.72,0.94529,1,0.054215,0.054215,0,0,705.1071052496433,350015.9868540488
442,0.41774,854180.0,540.71,0.94489,1,0.054338,0.054338,0,0,705.1076263907268,350016.33254540846
443,0.41922,853820.0,540.7,0.94449,1,0.054461,0.054461,0,0,705.1081395401607,350016.7288036979
444,0.42071,853440.0,540.69,0.94407,1,0.054584,0.054584,0,0,705.1110274747995,350018.1951441699
445,0.4222,853060.0,540.68,0.94366,1,0.054707,0.054707,0,0,705.113905868064,350019.6773211658
446,0.42369,852690.0,540.67,0.94324,1,0.05483,0.05483,0,0,705.1155842238862,350020.66633894324
447,0.42519,852310.0,540.66,0.94282,1,0.054953,0.054953,0,0,705.118444054793,350022.2156611129
448,0.42671,851920.0,540.65,0.94239,1,0.055076,0.055076,0,0,705.1224841487068,350024.3603217759
449,0.42822,851540.0,540.63,0.94197,1,0.055199,0.055199,0,0,705.0829670495187,350002.9424810377
450,0.42974,851150.0,540.62,0.94154,1,0.055322,0.055322,0,0,705.0869936363473,350005.12328991294
451,0.43125,850760.0,540.61,0.94111,1,0.055445,0.055445,0,0,705.0910100393634,350007.2849722232
452,0.43279,850360.0,540.6,0.94066,1,0.055568,0.055568,0,0,705.0962045013416,350010.07819953957
453,0.43433,849960.0,540.59,0.94022,1,0.05569,0.05569,0,0,705.1013879902325,350012.88821065944
454,0.43587,849560.0,540.58,0.93978,1,0.055813,0.055813,0,0,705.1065605483581,350015.7150639527
455,0.43741,849160.0,540.57,0.93934,1,0.055936,0.055936,0,0,705.11172221794,350018.55881771067
456,0.43897,848750.0,540.56,0.93888,1,0.056059,0.056059,0,0,705.11805947307,350021.9991734918
457,0.44053,848340.0,540.54,0.93843,1,0.056182,0.056182,0,0,705.0820789866544,350002.4461885712
458,0.4421,847930.0,540.53,0.93797,1,0.056305,0.056305,0,0,705.0883997407973,350005.96086752973
459,0.44366,847510.0,540.52,0.93752,1,0.056428,0.056428,0,0,705.0958941573073,350009.9623033457
460,0.44524,847090.0,540.51,0.93704,1,0.056551,0.056551,0,0,705.103376094686,350014.05467838113
461,0.44683,846660.0,540.5,0.93657,1,0.056674,0.056674,0,0,705.1120299381269,350018.7073509875
462,0.44841,846240.0,540.49,0.9361,1,0.056797,0.056797,0,0,705.1194866083803,350022.83469341084
463,0.45,845810.0,540.47,0.93563,1,0.05692,0.05692,0,0,705.0858487410505,350004.5311687976
464,0.4516,845370.0,540.46,0.93515,1,0.057043,0.057043,0,0,705.0956535629709,350009.7821993573
465,0.45321,844930.0,540.45,0.93466,1,0.057166,0.057166,0,0,705.1054442573964,350015.08843728574
466,0.45482,844490.0,540.44,0.93417,1,0.057289,0.057289,0,0,705.1152208842644,350020.41241309413
467,0.45643,844060.0,540.43,0.93369,1,0.057412,0.057412,0,0,705.12380184204,350025.25015239796
468,0.45806,843600.0,540.41,0.93319,1,0.057535,0.057535,0,0,705.0936828361683,350008.7201340336
469,0.45969,843150.0,540.4,0.93269,1,0.057657,0.057657,0,0,705.1046053029525,350014.68191167037
470,0.46132,842700.0,540.39,0.93219,1,0.05778,0.05778,0,0,705.1155129507401,350020.6618279373
471,0.46295,842240.0,540.37,0.93169,1,0.057903,0.057903,0,0,705.0853760751261,350004.1988536563
472,0.4646,841780.0,540.36,0.93117,1,0.058026,0.058026,0,0,705.0974408033395,350010.79940916976
473,0.46625,841310.0,540.35,0.93066,1,0.058149,0.058149,0,0,705.110668942033,350017.92099210055
474,0.46791,840840.0,540.34,0.93014,1,0.058272,0.058272,0,0,705.1238804917119,350025.0999239678
475,0.46956,840380.0,540.32,0.92962,1,0.058395,0.058395,0,0,705.093717016429,350008.80561732705
476,0.47123,839900.0,540.31,0.92909,1,0.058518,0.058518,0,0,705.1080816133359,350016.5667228505
477,0.47291,839420.0,540.3,0.92856,1,0.058641,0.058641,0,0,705.1224287839556,350024.3860374141
478,0.47459,838930.0,540.28,0.92803,1,0.058764,0.058764,0,0,705.095777089997,350009.7859325334
479,0.47627,838450.0,540.27,0.92749,1,0.058887,0.058887,0,0,705.1100970561562,350017.646291891
480,0.47796,837960.0,540.25,0.92695,1,0.05901,0.05901,0,0,705.0834317364738,350003.13430541876
481,0.47967,837460.0,540.24,0.9264,1,0.059133,0.059133,0,0,705.1000756084363,350012.15888375754
482,0.48137,836970.0,540.23,0.92585,1,0.059256,0.059256,0,0,705.115525413674,350020.66151981853
483,0.48307,836470.0,540.21,0.9253,1,0.059379,0.059379,0,0,705.0900105661891,350006.76197130897
484,0.48479,835960.0,540.2,0.92474,1,0.059502,0.059502,0,0,705.1077798930078,350016.3882915773
485,0.48651,835450.0,540.18,0.92417,1,0.059624,0.059624,0,0,705.0834233274109,350003.1196353018
486,0.48824,834940.0,540.17,0.9236,1,0.059747,0.059747,0,0,705.1011610654537,350012.8294540854
487,0.48996,834420.0,540.16,0.92303,1,0.05987,0.05987,0,0,705.1200514418078,350023.0159059603
488,0.4917,833900.0,540.14,0.92246,1,0.059993,0.059993,0,0,705.0968388693785,350010.40219578677
489,0.49345,833370.0,540.13,0.92187,1,0.060116,0.060116,0,0,705.1168676695165,350021.25473004
490,0.4952,832840.0,540.11,0.92129,1,0.060239,0.060239,0,0,705.0948082834205,350009.2317096487
491,0.49695,832320.0,540.1,0.9207,1,0.060362,0.060362,0,0,705.1136316109439,350019.6294292317
492,0.49871,831780.0,540.08,0.92011,1,0.060485,0.060485,0,0,705.0927237905616,350008.1972700559
493,0.50048,831230.0,540.07,0.91951,1,0.060608,0.060608,0,0,705.1150224883421,350020.2157359148
494,0.50226,830690.0,540.05,0.9189,1,0.060731,0.060731,0,0,705.0940938032649,350008.9202021529
495,0.50403,830140.0,540.04,0.9183,1,0.060854,0.060854,0,0,705.1163546974782,350020.98188460356
496,0.50582,829590.0,540.02,0.91769,1,0.060977,0.060977,0,0,705.0965737102297,350010.2781426141
497,0.50761,829030.0,540.01,0.91707,1,0.0611,0.0611,0,0,705.1199642691707,350022.96633103315
498,0.50941,828470.0,539.99,0.91645,1,0.061223,0.061223,0,0,705.1013285259021,350012.854468733
499,0.51121,827900.0,539.97,0.91582,1,0.061346,0.061346,0,0,705.0838517418849,350003.2662269889
500,0.51302,827340.0,539.96,0.9152,1,0.061469,0.061469,0,0,705.10718676219,350016.1108155307
501,0.51484,826760.0,539.94,0.91455,1,0.061591,0.061591,0,0,705.0908514652351,350007.1584116806
502,0.51666,826180.0,539.93,0.91391,1,0.061714,0.061714,0,0,705.1164765900036,350021.08200748166
503,0.51848,825600.0,539.91,0.91327,1,0.061837,0.061837,0,0,705.1001150601346,350012.18244557973
504,0.52031,825010.0,539.89,0.91263,1,0.06196,0.06196,0,0,705.0849087382511,350003.8502207078
505,0.52216,824420.0,539.88,0.91197,1,0.062083,0.062083,0,0,705.1116371770861,350018.47218212206
506,0.524,823820.0,539.86,0.91131,1,0.062206,0.062206,0,0,705.0975665738994,350010.73210673814
507,0.52585,823220.0,539.85,0.91065,1,0.062329,0.062329,0,0,705.1254124203624,350025.8930555535
508,0.5277,822620.0,539.83,0.90998,1,0.062452,0.062452,0,0,705.1113127657968,350018.2522320182
509,0.52957,822010.0,539.81,0.9093,1,0.062575,0.062575,0,0,705.0983644762587,350011.224866433
510,0.53144,821390.0,539.79,0.90862,1,0.062698,0.062698,0,0,705.0865662958577,350004.7191470963
511,0.53331,820780.0,539.78,0.90794,1,0.062821,0.062821,0,0,705.1154882463769,350020.56100367074
512,0.53519,820160.0,539.76,0.90726,1,0.062944,0.062944,0,0,705.1036584006908,350014.15650471
513,0.53708,819520.0,539.74,0.90655,1,0.063067,0.063067,0,0,705.0941362463445,350008.8107863538
514,0.53898,818890.0,539.73,0.90585,1,0.06319,0.06319,0,0,705.1253074753532,350025.8475995049
515,0.54087,818260.0,539.71,0.90515,1,0.063313,0.063313,0,0,705.1145917371447,350020.0663545182
516,0.54277,817620.0,539.69,0.90445,1,0.063435,0.063435,0,0,705.105021804534,350014.85273375723
517,0.54469,816970.0,539.67,0.90373,1,0.063558,0.063558,0,0,705.0965963769211,350010.25427501416
518,0.54661,816320.0,539.65,0.903,1,0.063681,0.063681,0,0,705.0881569672933,350005.68629233877
519,0.54853,815660.0,539.64,0.90228,1,0.063804,0.063804,0,0,705.1226819939781,350024.413237931
520,0.55045,815010.0,539.62,0.90156,1,0.063927,0.063927,0,0,705.1142059284381,350019.90205673187
521,0.55239,814340.0,539.6,0.90081,1,0.06405,0.06405,0,0,705.1080273605845,350016.4957772536
