"Mach","Pressure","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.21046,8.9178e+05,0.98648,1,0.024342,0.024342,0,0
0.21083,8.9174e+05,0.98644,1,0.024464,0.024464,0,0
0.21119,8.9169e+05,0.98639,1,0.024587,0.024587,0,0
0.21155,8.9165e+05,0.98634,1,0.02471,0.02471,0,0
0.21192,8.9161e+05,0.98629,1,0.024833,0.024833,0,0
0.21231,8.9156e+05,0.98624,1,0.024956,0.024956,0,0
0.2127,8.9152e+05,0.98619,1,0.025079,0.025079,0,0
0.21308,8.9147e+05,0.98614,1,0.025202,0.025202,0,0
0.21347,8.9142e+05,0.98609,1,0.025325,0.025325,0,0
0.21386,8.9138e+05,0.98604,1,0.025448,0.025448,0,0
0.21425,8.9133e+05,0.98599,1,0.025571,0.025571,0,0
0.21464,8.9129e+05,0.98594,1,0.025694,0.025694,0,0
0.21502,8.9124e+05,0.98589,1,0.025817,0.025817,0,0
0.21543,8.9119e+05,0.98583,1,0.02594,0.02594,0,0
0.21584,8.9114e+05,0.98578,1,0.026063,0.026063,0,0
0.21624,8.9109e+05,0.98572,1,0.026186,0.026186,0,0
0.21665,8.9104e+05,0.98567,1,0.026309,0.026309,0,0
0.21706,8.9099e+05,0.98561,1,0.026431,0.026431,0,0
0.21747,8.9095e+05,0.98556,1,0.026554,0.026554,0,0
0.21787,8.909e+05,0.9855,1,0.026677,0.026677,0,0
0.21828,8.9085e+05,0.98545,1,0.0268,0.0268,0,0
0.21871,8.9079e+05,0.98539,1,0.026923,0.026923,0,0
0.21914,8.9074e+05,0.98533,1,0.027046,0.027046,0,0
0.21958,8.9069e+05,0.98527,1,0.027169,0.027169,0,0
0.22001,8.9063e+05,0.98521,1,0.027292,0.027292,0,0
0.22045,8.9058e+05,0.98516,1,0.027415,0.027415,0,0
0.22088,8.9053e+05,0.9851,1,0.027538,0.027538,0,0
0.22131,8.9047e+05,0.98504,1,0.027661,0.027661,0,0
0.22175,8.9042e+05,0.98498,1,0.027784,0.027784,0,0
0.2222,8.9036e+05,0.98492,1,0.027907,0.027907,0,0
0.22266,8.9031e+05,0.98485,1,0.02803,0.02803,0,0
0.22312,8.9025e+05,0.98479,1,0.028153,0.028153,0,0
0.22358,8.9019e+05,0.98473,1,0.028276,0.028276,0,0
0.22403,8.9014e+05,0.98466,1,0.028398,0.028398,0,0
0.22449,8.9008e+05,0.9846,1,0.028521,0.028521,0,0
0.22495,8.9002e+05,0.98454,1,0.028644,0.028644,0,0
0.22541,8.8996e+05,0.98447,1,0.028767,0.028767,0,0
0.22589,8.899e+05,0.98441,1,0.02889,0.02889,0,0
0.22637,8.8984e+05,0.98434,1,0.029013,0.029013,0,0
0.22686,8.8978e+05,0.98427,1,0.029136,0.029136,0,0
0.22734,8.8972e+05,0.9842,1,0.029259,0.029259,0,0
0.22783,8.8966e+05,0.98413,1,0.029382,0.029382,0,0
0.22831,8.896e+05,0.98407,1,0.029505,0.029505,0,0
0.2288,8.8953e+05,0.984,1,0.029628,0.029628,0,0
0.22928,8.8947e+05,0.98393,1,0.029751,0.029751,0,0
0.22979,8.8941e+05,0.98386,1,0.029874,0.029874,0,0
0.2303,8.8934e+05,0.98378,1,0.029997,0.029997,0,0
0.23081,8.8927e+05,0.98371,1,0.03012,0.03012,0,0
0.23132,8.8921e+05,0.98364,1,0.030243,0.030243,0,0
0.23183,8.8914e+05,0.98356,1,0.030365,0.030365,0,0
0.23234,8.8907e+05,0.98349,1,0.030488,0.030488,0,0
0.23285,8.8901e+05,0.98342,1,0.030611,0.030611,0,0
0.23336,8.8894e+05,0.98334,1,0.030734,0.030734,0,0
0.23389,8.8887e+05,0.98327,1,0.030857,0.030857,0,0
0.23443,8.888e+05,0.98319,1,0.03098,0.03098,0,0
0.23497,8.8873e+05,0.98311,1,0.031103,0.031103,0,0
0.23551,8.8866e+05,0.98303,1,0.031226,0.031226,0,0
0.23605,8.8859e+05,0.98295,1,0.031349,0.031349,0,0
0.23659,8.8852e+05,0.98287,1,0.031472,0.031472,0,0
0.23713,8.8844e+05,0.98279,1,0.031595,0.031595,0,0
0.23767,8.8837e+05,0.98271,1,0.031718,0.031718,0,0
0.23822,8.883e+05,0.98263,1,0.031841,0.031841,0,0
0.23879,8.8822e+05,0.98255,1,0.031964,0.031964,0,0
0.23936,8.8815e+05,0.98246,1,0.032087,0.032087,0,0
0.23992,8.8807e+05,0.98238,1,0.032209,0.032209,0,0
0.24049,8.8799e+05,0.98229,1,0.032332,0.032332,0,0
0.24106,8.8792e+05,0.98221,1,0.032455,0.032455,0,0
0.24163,8.8784e+05,0.98212,1,0.032578,0.032578,0,0
0.24219,8.8776e+05,0.98204,1,0.032701,0.032701,0,0
0.24277,8.8768e+05,0.98195,1,0.032824,0.032824,0,0
0.24337,8.876e+05,0.98186,1,0.032947,0.032947,0,0
0.24397,8.8752e+05,0.98177,1,0.03307,0.03307,0,0
0.24457,8.8744e+05,0.98168,1,0.033193,0.033193,0,0
0.24516,8.8735e+05,0.98159,1,0.033316,0.033316,0,0
0.24576,8.8727e+05,0.98149,1,0.033439,0.033439,0,0
0.24636,8.8719e+05,0.9814,1,0.033562,0.033562,0,0
0.24696,8.8711e+05,0.98131,1,0.033685,0.033685,0,0
0.24756,8.8702e+05,0.98122,1,0.033808,0.033808,0,0
0.24819,8.8693e+05,0.98112,1,0.033931,0.033931,0,0
0.24882,8.8684e+05,0.98102,1,0.034054,0.034054,0,0
0.24945,8.8676e+05,0.98092,1,0.034176,0.034176,0,0
0.25008,8.8667e+05,0.98083,1,0.034299,0.034299,0,0
0.25071,8.8658e+05,0.98073,1,0.034422,0.034422,0,0
0.25134,8.8649e+05,0.98063,1,0.034545,0.034545,0,0
0.25197,8.864e+05,0.98053,1,0.034668,0.034668,0,0
0.2526,8.8631e+05,0.98043,1,0.034791,0.034791,0,0
0.25327,8.8622e+05,0.98033,1,0.034914,0.034914,0,0
0.25393,8.8612e+05,0.98022,1,0.035037,0.035037,0,0
0.25459,8.8603e+05,0.98012,1,0.03516,0.03516,0,0
0.25525,8.8593e+05,0.98001,1,0.035283,0.035283,0,0
0.25591,8.8583e+05,0.97991,1,0.035406,0.035406,0,0
0.25657,8.8574e+05,0.9798,1,0.035529,0.035529,0,0
0.25724,8.8564e+05,0.97969,1,0.035652,0.035652,0,0
0.2579,8.8555e+05,0.97959,1,0.035775,0.035775,0,0
0.2586,8.8544e+05,0.97947,1,0.035898,0.035898,0,0
0.2593,8.8534e+05,0.97936,1,0.036021,0.036021,0,0
0.25999,8.8524e+05,0.97925,1,0.036143,0.036143,0,0
0.26069,8.8514e+05,0.97913,1,0.036266,0.036266,0,0
0.26138,8.8503e+05,0.97902,1,0.036389,0.036389,0,0
0.26208,8.8493e+05,0.97891,1,0.036512,0.036512,0,0
0.26277,8.8483e+05,0.97879,1,0.036635,0.036635,0,0
0.26347,8.8473e+05,0.97868,1,0.036758,0.036758,0,0
0.2642,8.8462e+05,0.97856,1,0.036881,0.036881,0,0
0.26494,8.8451e+05,0.97844,1,0.037004,0.037004,0,0
0.26567,8.844e+05,0.97831,1,0.037127,0.037127,0,0
0.2664,8.8429e+05,0.97819,1,0.03725,0.03725,0,0
0.26713,8.8417e+05,0.97807,1,0.037373,0.037373,0,0
0.26786,8.8406e+05,0.97795,1,0.037496,0.037496,0,0
0.26859,8.8395e+05,0.97783,1,0.037619,0.037619,0,0
0.26932,8.8384e+05,0.9777,1,0.037742,0.037742,0,0
0.27009,8.8372e+05,0.97757,1,0.037865,0.037865,0,0
0.27086,8.8361e+05,0.97744,1,0.037988,0.037988,0,0
0.27163,8.8349e+05,0.97731,1,0.03811,0.03811,0,0
0.2724,8.8337e+05,0.97718,1,0.038233,0.038233,0,0
0.27316,8.8325e+05,0.97705,1,0.038356,0.038356,0,0
0.27393,8.8313e+05,0.97692,1,0.038479,0.038479,0,0
0.2747,8.8301e+05,0.97678,1,0.038602,0.038602,0,0
0.27547,8.8289e+05,0.97665,1,0.038725,0.038725,0,0
0.27627,8.8277e+05,0.97651,1,0.038848,0.038848,0,0
0.27708,8.8264e+05,0.97637,1,0.038971,0.038971,0,0
0.27788,8.8251e+05,0.97623,1,0.039094,0.039094,0,0
0.27869,8.8238e+05,0.97609,1,0.039217,0.039217,0,0
0.27949,8.8226e+05,0.97595,1,0.03934,0.03934,0,0
0.2803,8.8213e+05,0.97581,1,0.039463,0.039463,0,0
0.2811,8.82e+05,0.97566,1,0.039586,0.039586,0,0
0.28191,8.8187e+05,0.97552,1,0.039709,0.039709,0,0
0.28275,8.8174e+05,0.97537,1,0.039832,0.039832,0,0
0.28359,8.816e+05,0.97522,1,0.039955,0.039955,0,0
0.28444,8.8146e+05,0.97507,1,0.040077,0.040077,0,0
0.28528,8.8133e+05,0.97492,1,0.0402,0.0402,0,0
0.28613,8.8119e+05,0.97477,1,0.040323,0.040323,0,0
0.28697,8.8105e+05,0.97461,1,0.040446,0.040446,0,0
0.28781,8.8091e+05,0.97446,1,0.040569,0.040569,0,0
0.28866,8.8078e+05,0.97431,1,0.040692,0.040692,0,0
0.28954,8.8063e+05,0.97415,1,0.040815,0.040815,0,0
0.29042,8.8048e+05,0.97399,1,0.040938,0.040938,0,0
0.29131,8.8034e+05,0.97382,1,0.041061,0.041061,0,0
0.29219,8.8019e+05,0.97366,1,0.041184,0.041184,0,0
0.29307,8.8004e+05,0.9735,1,0.041307,0.041307,0,0
0.29396,8.7989e+05,0.97333,1,0.04143,0.04143,0,0
0.29484,8.7974e+05,0.97317,1,0.041553,0.041553,0,0
0.29573,8.796e+05,0.973,1,0.041676,0.041676,0,0
0.29664,8.7944e+05,0.97283,1,0.041799,0.041799,0,0
0.29757,8.7928e+05,0.97266,1,0.041922,0.041922,0,0
0.2985,8.7912e+05,0.97248,1,0.042044,0.042044,0,0
0.29943,8.7896e+05,0.97231,1,0.042167,0.042167,0,0
0.30035,8.7881e+05,0.97213,1,0.04229,0.04229,0,0
0.30128,8.7865e+05,0.97195,1,0.042413,0.042413,0,0
0.30221,8.7849e+05,0.97178,1,0.042536,0.042536,0,0
0.30313,8.7833e+05,0.9716,1,0.042659,0.042659,0,0
0.30409,8.7816e+05,0.97142,1,0.042782,0.042782,0,0
0.30506,8.7799e+05,0.97123,1,0.042905,0.042905,0,0
0.30602,8.7782e+05,0.97104,1,0.043028,0.043028,0,0
0.30699,8.7765e+05,0.97085,1,0.043151,0.043151,0,0
0.30796,8.7748e+05,0.97066,1,0.043274,0.043274,0,0
0.30893,8.7731e+05,0.97047,1,0.043397,0.043397,0,0
0.3099,8.7714e+05,0.97028,1,0.04352,0.04352,0,0
0.31087,8.7696e+05,0.97009,1,0.043643,0.043643,0,0
0.31186,8.7679e+05,0.9699,1,0.043766,0.043766,0,0
0.31287,8.766e+05,0.96969,1,0.043889,0.043889,0,0
0.31389,8.7642e+05,0.96949,1,0.044011,0.044011,0,0
0.3149,8.7624e+05,0.96929,1,0.044134,0.044134,0,0
0.31592,8.7605e+05,0.96908,1,0.044257,0.044257,0,0
0.31693,8.7587e+05,0.96888,1,0.04438,0.04438,0,0
0.31794,8.7568e+05,0.96868,1,0.044503,0.044503,0,0
0.31896,8.755e+05,0.96847,1,0.044626,0.044626,0,0
0.31999,8.7531e+05,0.96827,1,0.044749,0.044749,0,0
0.32105,8.7512e+05,0.96805,1,0.044872,0.044872,0,0
0.32211,8.7492e+05,0.96783,1,0.044995,0.044995,0,0
0.32316,8.7473e+05,0.96762,1,0.045118,0.045118,0,0
0.32422,8.7453e+05,0.9674,1,0.045241,0.045241,0,0
0.32528,8.7434e+05,0.96719,1,0.045364,0.045364,0,0
0.32633,8.7414e+05,0.96697,1,0.045487,0.045487,0,0
0.32739,8.7395e+05,0.96675,1,0.04561,0.04561,0,0
0.32847,8.7374e+05,0.96653,1,0.045733,0.045733,0,0
0.32957,8.7353e+05,0.96629,1,0.045855,0.045855,0,0
0.33067,8.7332e+05,0.96606,1,0.045978,0.045978,0,0
0.33178,8.731e+05,0.96582,1,0.046101,0.046101,0,0
0.33288,8.7289e+05,0.96559,1,0.046224,0.046224,0,0
0.33398,8.7268e+05,0.96535,1,0.046347,0.046347,0,0
0.33509,8.7247e+05,0.96512,1,0.04647,0.04647,0,0
0.33619,8.7225e+05,0.96488,1,0.046593,0.046593,0,0
0.33731,8.7204e+05,0.96464,1,0.046716,0.046716,0,0
0.33845,8.7181e+05,0.96439,1,0.046839,0.046839,0,0
0.3396,8.7158e+05,0.96414,1,0.046962,0.046962,0,0
0.34074,8.7136e+05,0.96389,1,0.047085,0.047085,0,0
0.34189,8.7113e+05,0.96364,1,0.047208,0.047208,0,0
0.34304,8.709e+05,0.96339,1,0.047331,0.047331,0,0
0.34418,8.7068e+05,0.96314,1,0.047454,0.047454,0,0
0.34533,8.7045e+05,0.96289,1,0.047577,0.047577,0,0
0.34649,8.7022e+05,0.96263,1,0.0477,0.0477,0,0
0.34768,8.6998e+05,0.96236,1,0.047822,0.047822,0,0
0.34887,8.6973e+05,0.96209,1,0.047945,0.047945,0,0
0.35006,8.6949e+05,0.96183,1,0.048068,0.048068,0,0
0.35126,8.6925e+05,0.96156,1,0.048191,0.048191,0,0
0.35245,8.69e+05,0.96129,1,0.048314,0.048314,0,0
0.35364,8.6876e+05,0.96102,1,0.048437,0.048437,0,0
0.35483,8.6852e+05,0.96075,1,0.04856,0.04856,0,0
0.35603,8.6827e+05,0.96048,1,0.048683,0.048683,0,0
0.35727,8.6801e+05,0.96019,1,0.048806,0.048806,0,0
0.3585,8.6775e+05,0.9599,1,0.048929,0.048929,0,0
0.35974,8.6749e+05,0.95961,1,0.049052,0.049052,0,0
0.36097,8.6723e+05,0.95932,1,0.049175,0.049175,0,0
0.36221,8.6697e+05,0.95904,1,0.049298,0.049298,0,0
0.36344,8.6671e+05,0.95875,1,0.049421,0.049421,0,0
0.36468,8.6645e+05,0.95846,1,0.049544,0.049544,0,0
0.36592,8.6619e+05,0.95817,1,0.049667,0.049667,0,0
0.3672,8.6591e+05,0.95786,1,0.049789,0.049789,0,0
