 -1.20000000e+01 5.00000000e+00 0.00000000e+00
 -1.18804925e+01 4.99928587e+00 0.00000000e+00
 -1.17609849e+01 4.99714318e+00 0.00000000e+00
 -1.16414774e+01 4.99357101e+00 0.00000000e+00
 -1.15219698e+01 4.98856782e+00 0.00000000e+00
 -1.14024623e+01 4.98213147e+00 0.00000000e+00
 -1.12829548e+01 4.97425918e+00 0.00000000e+00
 -1.11634472e+01 4.96494754e+00 0.00000000e+00
 -1.10439397e+01 4.95419252e+00 0.00000000e+00
 -1.09244322e+01 4.94198943e+00 0.00000000e+00
 -1.08049246e+01 4.92833293e+00 0.00000000e+00
 -1.06854171e+01 4.91321702e+00 0.00000000e+00
 -1.05659095e+01 4.89663501e+00 0.00000000e+00
 -1.04464020e+01 4.87857952e+00 0.00000000e+00
 -1.03268945e+01 4.85904244e+00 0.00000000e+00
 -1.02073869e+01 4.83801496e+00 0.00000000e+00
 -1.00878794e+01 4.81548750e+00 0.00000000e+00
 -9.96837186e+00 4.79144969e+00 0.00000000e+00
 -9.84886432e+00 4.76589040e+00 0.00000000e+00
 -9.72935678e+00 4.73879764e+00 0.00000000e+00
 -9.60984925e+00 4.71015857e+00 0.00000000e+00
 -9.49034171e+00 4.67995947e+00 0.00000000e+00
 -9.37083417e+00 4.64818569e+00 0.00000000e+00
 -9.25132663e+00 4.61482162e+00 0.00000000e+00
 -9.13181910e+00 4.57985064e+00 0.00000000e+00
 -9.01231156e+00 4.54325509e+00 0.00000000e+00
 -8.89280402e+00 4.50501621e+00 0.00000000e+00
 -8.77329648e+00 4.46511407e+00 0.00000000e+00
 -8.65378894e+00 4.42352756e+00 0.00000000e+00
 -8.53428141e+00 4.38023425e+00 0.00000000e+00
 -8.41477387e+00 4.33521042e+00 0.00000000e+00
 -8.29526633e+00 4.28843089e+00 0.00000000e+00
 -8.17575879e+00 4.23986900e+00 0.00000000e+00
 -8.05625126e+00 4.18949650e+00 0.00000000e+00
 -7.93674372e+00 4.13728343e+00 0.00000000e+00
 -7.81723618e+00 4.08319805e+00 0.00000000e+00
 -7.69772864e+00 4.02720672e+00 0.00000000e+00
 -7.57822111e+00 3.96927374e+00 0.00000000e+00
 -7.45871357e+00 3.90936123e+00 0.00000000e+00
 -7.33920603e+00 3.84742898e+00 0.00000000e+00
 -7.21969849e+00 3.78343427e+00 0.00000000e+00
 -7.10019095e+00 3.71733166e+00 0.00000000e+00
 -6.98068342e+00 3.64907284e+00 0.00000000e+00
 -6.86117588e+00 3.57860634e+00 0.00000000e+00
 -6.74166834e+00 3.50587727e+00 0.00000000e+00
 -6.62216080e+00 3.43082710e+00 0.00000000e+00
 -6.50265327e+00 3.35339326e+00 0.00000000e+00
 -6.38314573e+00 3.27350885e+00 0.00000000e+00
 -6.26363819e+00 3.19110215e+00 0.00000000e+00
 -6.14413065e+00 3.10609389e+00 0.00000000e+00
 -6.02462312e+00 3.01836622e+00 0.00000000e+00
 -5.90511558e+00 2.92969695e+00 0.00000000e+00
 -5.78560804e+00 2.84360674e+00 0.00000000e+00
 -5.66610050e+00 2.76013926e+00 0.00000000e+00
 -5.54659296e+00 2.67922441e+00 0.00000000e+00
 -5.42708543e+00 2.60078910e+00 0.00000000e+00
 -5.30757789e+00 2.52476449e+00 0.00000000e+00
 -5.18807035e+00 2.45108627e+00 0.00000000e+00
 -5.06856281e+00 2.37969426e+00 0.00000000e+00
 -4.94905528e+00 2.31053213e+00 0.00000000e+00
 -4.82954774e+00 2.24354703e+00 0.00000000e+00
 -4.71004020e+00 2.17868936e+00 0.00000000e+00
 -4.59053266e+00 2.11591255e+00 0.00000000e+00
 -4.47102513e+00 2.05517276e+00 0.00000000e+00
 -4.35151759e+00 1.99642878e+00 0.00000000e+00
 -4.23201005e+00 1.93964179e+00 0.00000000e+00
 -4.11250251e+00 1.88477520e+00 0.00000000e+00
 -3.99299497e+00 1.83179455e+00 0.00000000e+00
 -3.87348744e+00 1.78066732e+00 0.00000000e+00
 -3.75397990e+00 1.73136283e+00 0.00000000e+00
 -3.63447236e+00 1.68385216e+00 0.00000000e+00
 -3.51496482e+00 1.63810797e+00 0.00000000e+00
 -3.39545729e+00 1.59410452e+00 0.00000000e+00
 -3.27594975e+00 1.55181746e+00 0.00000000e+00
 -3.15644221e+00 1.51122386e+00 0.00000000e+00
 -3.03693467e+00 1.47230207e+00 0.00000000e+00
 -2.91742714e+00 1.43503168e+00 0.00000000e+00
 -2.79791960e+00 1.39939346e+00 0.00000000e+00
 -2.67841206e+00 1.36536929e+00 0.00000000e+00
 -2.55890452e+00 1.33294214e+00 0.00000000e+00
 -2.43939698e+00 1.30209598e+00 0.00000000e+00
 -2.31988945e+00 1.27281577e+00 0.00000000e+00
 -2.20038191e+00 1.24508742e+00 0.00000000e+00
 -2.08087437e+00 1.21889772e+00 0.00000000e+00
 -1.96136683e+00 1.19423434e+00 0.00000000e+00
 -1.84185930e+00 1.17108580e+00 0.00000000e+00
 -1.72235176e+00 1.14944142e+00 0.00000000e+00
 -1.60284422e+00 1.12929129e+00 0.00000000e+00
 -1.48333668e+00 1.11062629e+00 0.00000000e+00
 -1.36382915e+00 1.09343803e+00 0.00000000e+00
 -1.24432161e+00 1.07771882e+00 0.00000000e+00
 -1.12481407e+00 1.06346170e+00 0.00000000e+00
 -1.00530653e+00 1.05066038e+00 0.00000000e+00
 -8.85798995e-01 1.03930925e+00 0.00000000e+00
 -7.66291457e-01 1.02940336e+00 0.00000000e+00
 -6.46783920e-01 1.02093839e+00 0.00000000e+00
 -5.27276382e-01 1.01391070e+00 0.00000000e+00
 -4.07768844e-01 1.00831723e+00 0.00000000e+00
 -2.88261307e-01 1.00415554e+00 0.00000000e+00
 -1.68753769e-01 1.00142404e+00 0.00000000e+00
 -4.92462312e-02 1.00012336e+00 0.00000000e+00
 0 1 0
 7.02613065e-02 1.00024502e+00 0.00000000e+00
 1.89768844e-01 1.00179709e+00 0.00000000e+00
 3.09276382e-01 1.00478838e+00 0.00000000e+00
 4.28783920e-01 1.00920118e+00 0.00000000e+00
 5.48291457e-01 1.01504529e+00 0.00000000e+00
 6.67798995e-01 1.02231951e+00 0.00000000e+00
 7.87306533e-01 1.03103672e+00 0.00000000e+00
 9.06814070e-01 1.04120266e+00 0.00000000e+00
 1.02632161e+00 1.05280725e+00 0.00000000e+00
 1.14582915e+00 1.06586683e+00 0.00000000e+00
 1.26533668e+00 1.08037240e+00 0.00000000e+00
 1.38484422e+00 1.09635695e+00 0.00000000e+00
 1.50435176e+00 1.11379915e+00 0.00000000e+00
 1.62385930e+00 1.13272769e+00 0.00000000e+00
